actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
173,PT10M01.00S,2023-03-22T23:42:44.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,33,34,2023-03-22T23:42:44Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,172.0,,,,,,,,,,,
174,PT10M01.00S,2023-03-22T23:43:00.2Z,2,REGULAR,freethrow,2 of 2,[],1630264,,,1610612764,34,34,2023-03-22T23:43:00Z,1720000,False,,,0,,A. Gill Free Throw 2 of 2 (1 PTS),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
175,PT09M46.00S,2023-03-22T23:43:16.3Z,2,REGULAR,3pt,Jump Shot,[],201145,10.726018396846255,98.2843137254902,1610612743,34,34,2023-03-22T23:43:22Z,1730000,False,-241.0,48.0,1,left,MISS J. Green 24' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,24.62,Missed,,,,,,,,,,,,,,,,,,
176,PT09M43.00S,2023-03-22T23:43:19.3Z,2,REGULAR,rebound,defensive,[],1631098,,,1610612764,34,34,2023-03-22T23:43:22Z,1740000,False,,,0,,J. Davis REBOUND (Off:1 Def:1),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Left Corner 3,24+ Left,,,,,,,,,175.0,2.0,1.0,1.0,,,,,,,,
177,PT09M38.00S,2023-03-22T23:43:24.6Z,2,REGULAR,3pt,Jump Shot,[],1630557,69.99014454664915,77.94117647058823,1610612764,34,34,2023-03-22T23:43:30Z,1750000,False,140.0,230.0,1,right,MISS C. Kispert 26' pullup 3PT,[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,26.88,Missed,,,,,,,,,,,,,,,,,,
178,PT09M35.00S,2023-03-22T23:43:27.6Z,2,REGULAR,rebound,defensive,[],1630192,,,1610612743,34,34,2023-03-22T23:43:30Z,1760000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Right Center,,,,,,,,,177.0,2.0,2.0,0.0,,,,,,,,
179,PT09M24.00S,2023-03-22T23:43:39.0Z,2,REGULAR,3pt,Jump Shot,[],1628971,28.07161629434954,81.61764705882352,1610612743,34,34,2023-03-22T23:43:43Z,1770000,False,-158.0,211.0,1,left,MISS B. Brown 26' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
180,PT09M20.00S,2023-03-22T23:43:43.0Z,2,REGULAR,rebound,defensive,[],1630264,,,1610612764,34,34,2023-03-22T23:43:43Z,1780000,False,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,179.0,1.0,1.0,0.0,,,,,,,,
181,PT09M06.00S,2023-03-22T23:43:58.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631128,,,1610612764,34,34,2023-03-22T23:44:04Z,1790000,False,,,0,,C. Braun shooting personal FOUL (2 PF) (Davis 2 FT),"[1631128, 1631098]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,200834.0,2.0,0.0,Davis,1631098.0,,,,,,,,,,,,
183,PT09M06.00S,2023-03-22T23:44:20.9Z,2,REGULAR,freethrow,1 of 2,[],1631098,,,1610612764,34,34,2023-03-22T23:44:21Z,1810000,False,,,0,,MISS J. Davis Free Throw 1 of 2,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
184,PT09M06.00S,2023-03-22T23:44:20.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,34,34,2023-03-22T23:44:21Z,1820000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,183.0,,,,,,,,,,,
185,PT09M06.00S,2023-03-22T23:44:37.5Z,2,REGULAR,freethrow,2 of 2,[],1631098,,,1610612764,35,34,2023-03-22T23:44:37Z,1830000,False,,,0,,J. Davis Free Throw 2 of 2 (1 PTS),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
187,PT08M49.00S,2023-03-22T23:45:02.1Z,2,REGULAR,turnover,traveling,[],1627750,,,1610612743,35,34,2023-03-22T23:45:08Z,1850000,False,,,0,,J. Murray traveling TURNOVER (2 TO),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,,,,201246.0,,,,,,,,,,,,2.0,,,,
188,PT08M33.00S,2023-03-22T23:45:23.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631098,83.26215505913272,4.411764705882353,1610612764,35,34,2023-03-22T23:45:30Z,1860000,False,-228.0,105.0,1,right,MISS J. Davis 25' 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Left Center,25.08,Missed,,,,,,,,,,,,,,,,,,
189,PT08M30.00S,2023-03-22T23:45:26.1Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,35,34,2023-03-22T23:45:30Z,1870000,False,,,0,,D. Gafford REBOUND (Off:1 Def:0),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,188.0,1.0,0.0,1.0,,,,,,,,
190,PT08M27.00S,2023-03-22T23:45:28.6Z,2,REGULAR,2pt,Hook,"['fromturnover', '2ndchance']",1629655,91.93495400788436,68.87254901960785,1610612764,35,34,2023-03-22T23:45:35Z,1880000,False,94.0,23.0,1,right,MISS D. Gafford 9' Hook,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Right,9.72,Missed,,,,,,,,,,,,,,,,,,
191,PT08M26.00S,2023-03-22T23:45:30.0Z,2,REGULAR,rebound,offensive,[],1630264,,,1610612764,35,34,2023-03-22T23:45:30Z,1890000,False,,,0,,A. Gill REBOUND (Off:1 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Mid-Range,8-16 Right,,,,,,,,,190.0,2.0,1.0,1.0,,,,,,,,
192,PT08M25.00S,2023-03-22T23:45:30.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630264,90.48948751642575,55.88235294117647,1610612764,35,34,2023-03-22T23:45:38Z,1900000,False,29.0,37.0,1,right,MISS A. Gill Layup - blocked,"[1630264, 1628971]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,Brown,1628971.0
193,PT08M25.00S,2023-03-22T23:45:30.7Z,2,REGULAR,block,,[],1628971,,,1610612764,35,34,2023-03-22T23:45:33Z,1910000,False,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT08M23.00S,2023-03-22T23:45:32.7Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,35,34,2023-03-22T23:45:38Z,1920000,False,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,192.0,2.0,1.0,1.0,,,,,,,,
195,PT08M10.00S,2023-03-22T23:45:46.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,6.783837056504599,44.6078431372549,1610612743,35,36,2023-03-22T23:45:53Z,1930000,False,27.0,11.0,1,left,J. Green cutting DUNK (5 PTS) (B. Brown 1 AST),"[201145, 1628971]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.93,Made,5.0,,,,,,,,,,B. Brown,1628971.0,1.0,,,,,
198,PT07M56.00S,2023-03-22T23:46:09.2Z,2,REGULAR,2pt,Layup,[],1626153,89.04402102496715,66.66666666666666,1610612764,35,36,2023-03-22T23:54:48Z,1960000,False,83.0,50.0,1,right,MISS D. Wright 9' driving Layup,[1626153],1610612764.0,WAS,driving,,,Wright,D. Wright,,,,,Mid-Range,8-16 Right,9.74,Missed,,,,,,,,,,,,,,,,,,
199,PT07M53.00S,2023-03-22T23:46:12.2Z,2,REGULAR,rebound,offensive,[],1626153,,,1610612764,35,36,2023-03-22T23:54:48Z,1970000,False,,,0,,D. Wright REBOUND (Off:1 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Mid-Range,8-16 Right,,,,,,,,,198.0,2.0,1.0,1.0,,,,,,,,
200,PT07M52.00S,2023-03-22T23:46:13.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626153,91.40932982917214,35.78431372549019,1610612764,35,36,2023-03-22T23:46:19Z,1980000,False,-71.0,28.0,1,right,MISS D. Wright 7' Layup,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,,,
201,PT07M49.00S,2023-03-22T23:46:16.0Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,35,36,2023-03-22T23:46:19Z,1990000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,
202,PT07M32.00S,2023-03-22T23:46:31.9Z,2,REGULAR,2pt,Jump Shot,[],201145,7.703679369250986,14.950980392156863,1610612743,35,36,2023-03-22T23:55:38Z,2000000,False,175.0,20.0,1,left,MISS J. Green 17' Jump Shot,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Mid-Range,16-24 Right,17.63,Missed,,,,,,,,,,,,,,,,,,
203,PT07M29.00S,2023-03-22T23:46:34.9Z,2,REGULAR,rebound,defensive,[],1630264,,,1610612764,35,36,2023-03-22T23:46:37Z,2010000,False,,,0,,A. Gill REBOUND (Off:1 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Mid-Range,16-24 Right,,,,,,,,,202.0,3.0,2.0,1.0,,,,,,,,
204,PT07M23.00S,2023-03-22T23:46:41.5Z,2,REGULAR,3pt,Jump Shot,[],1630557,71.43561103810775,12.009803921568627,1610612764,35,36,2023-03-22T23:46:46Z,2020000,False,-190.0,216.0,1,right,MISS C. Kispert 28' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,28.77,Missed,,,,,,,,,,,,,,,,,,
205,PT07M19.00S,2023-03-22T23:46:45.5Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,35,36,2023-03-22T23:46:46Z,2030000,False,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,204.0,3.0,2.0,1.0,,,,,,,,
206,PT07M01.00S,2023-03-22T23:47:03.2Z,2,REGULAR,3pt,Jump Shot,[],201145,15.456636005256241,4.166666666666666,1610612743,35,39,2023-03-22T23:47:07Z,2040000,False,229.0,93.0,1,left,J. Green 24' 3PT  (8 PTS) (J. Murray 3 AST),"[201145, 1627750]",1610612743.0,DEN,,,,Green,J. Green,,,,,Above the Break 3,24+ Right,24.73,Made,8.0,,,,,,,,,,J. Murray,1627750.0,3.0,,,,,
208,PT06M44.00S,2023-03-22T23:47:21.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631098,92.72339027595268,44.36274509803921,1610612764,37,39,2023-03-22T23:47:31Z,2060000,False,-28.0,16.0,1,right,J. Davis driving reverse Layup (3 PTS) (D. Wright 2 AST),"[1631098, 1626153]",1610612764.0,WAS,driving reverse,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,3.24,Made,3.0,,,,,,,,,,D. Wright,1626153.0,2.0,,,,,
210,PT06M42.00S,2023-03-22T23:47:25.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,37,39,2023-03-22T23:47:25Z,2080000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M42.00S,2023-03-22T23:47:30.6Z,2,REGULAR,substitution,out,[],1630264,,,1610612743,37,39,2023-03-22T23:50:14Z,2090000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M42.00S,2023-03-22T23:47:30.6Z,2,REGULAR,substitution,out,[],1631128,,,1610612743,37,39,2023-03-22T23:50:14Z,2100000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M42.00S,2023-03-22T23:47:30.6Z,2,REGULAR,substitution,out,[],1630192,,,1610612743,37,39,2023-03-22T23:50:14Z,2110000,False,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M42.00S,2023-03-22T23:47:30.6Z,2,REGULAR,substitution,out,[],1627750,,,1610612743,37,39,2023-03-22T23:50:14Z,2120000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M42.00S,2023-03-22T23:47:30.6Z,2,REGULAR,substitution,out,[],201145,,,1610612743,37,39,2023-03-22T23:50:14Z,2130000,False,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M42.00S,2023-03-22T23:47:30.6Z,2,REGULAR,substitution,in,[],1630166,,,1610612743,37,39,2023-03-22T23:50:14Z,2140000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M42.00S,2023-03-22T23:47:30.6Z,2,REGULAR,substitution,in,[],1629008,,,1610612743,37,39,2023-03-22T23:50:14Z,2150000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M42.00S,2023-03-22T23:47:30.6Z,2,REGULAR,substitution,in,[],203932,,,1610612743,37,39,2023-03-22T23:50:14Z,2160000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M42.00S,2023-03-22T23:47:30.6Z,2,REGULAR,substitution,in,[],203484,,,1610612743,37,39,2023-03-22T23:50:14Z,2170000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M42.00S,2023-03-22T23:47:30.6Z,2,REGULAR,substitution,in,[],203999,,,1610612743,37,39,2023-03-22T23:50:14Z,2180000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M25.00S,2023-03-22T23:50:39.0Z,2,REGULAR,3pt,Jump Shot,[],203999,34.773324572930356,55.14705882352941,1610612743,37,42,2023-03-22T23:50:44Z,2190000,False,-26.0,274.0,1,left,N. Jokic 27' 3PT  (12 PTS) (K. Caldwell-Pope 1 AST),"[203999, 203484]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,27.56,Made,12.0,,,,,,,,,,K. Caldwell-Pope,203484.0,1.0,,,,,
223,PT06M08.00S,2023-03-22T23:50:56.4Z,2,REGULAR,3pt,Jump Shot,[],1630557,74.06373193166885,10.53921568627451,1610612764,40,42,2023-03-22T23:51:02Z,2210000,False,-197.0,191.0,1,right,C. Kispert 27' 3PT step back (5 PTS),[1630557],1610612764.0,WAS,step back,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,27.48,Made,5.0,,,,,,,,,,,,,,,,,
224,PT05M46.00S,2023-03-22T23:51:18.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,5.075558475689881,40.44117647058824,1610612743,40,42,2023-03-22T23:51:23Z,2220000,False,48.0,-5.0,1,left,MISS N. Jokic cutting Layup,[203999],1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,4.8,Missed,,,,,,,,,,,,,,,,,,
225,PT05M42.00S,2023-03-22T23:51:21.6Z,2,REGULAR,rebound,offensive,[],1629008,,,1610612743,40,42,2023-03-22T23:51:21Z,2230000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,224.0,3.0,1.0,2.0,,,,,,,,
226,PT05M41.00S,2023-03-22T23:51:22.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629008,7.178055190538765,55.392156862745104,1610612743,40,42,2023-03-22T23:51:27Z,2240000,False,-27.0,15.0,1,left,MISS M. Porter Jr. putback DUNK,[1629008],1610612743.0,DEN,putback,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,3.09,Missed,,,,,,,,,,,,,,,,,,
227,PT05M41.00S,2023-03-22T23:51:22.2Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,40,42,2023-03-22T23:51:27Z,2250000,False,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,226.0,2.0,1.0,1.0,,,,,,,,
228,PT05M28.00S,2023-03-22T23:51:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,93.38042049934296,44.36274509803921,1610612764,42,42,2023-03-22T23:51:42Z,2260000,False,-28.0,10.0,1,right,D. Wright driving reverse Layup (4 PTS),[1626153],1610612764.0,WAS,driving reverse,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,2.98,Made,4.0,,,,,,,,,,,,,,,,,
230,PT05M18.00S,2023-03-22T23:51:45.5Z,2,REGULAR,2pt,Jump Shot,[],1629008,23.866622864651774,48.28431372549019,1610612743,42,42,2023-03-22T23:52:00Z,2280000,False,9.0,172.0,1,left,MISS M. Porter Jr. 17' floating Shot - blocked,"[1629008, 1626153]",1610612743.0,DEN,floating,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,17.2,Missed,,,,,,,,,,,,,,,,,Wright,1626153.0
231,PT05M18.00S,2023-03-22T23:51:45.5Z,2,REGULAR,block,,[],1626153,,,1610612743,42,42,2023-03-22T23:51:50Z,2290000,False,,,0,,D. Wright BLOCK (2 BLK),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
232,PT05M18.00S,2023-03-22T23:51:45.5Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612764,42,42,2023-03-22T23:53:13Z,2300000,False,,,0,,D. Wright REBOUND (Off:1 Def:2),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Mid-Range,16-24 Center,,,,,,,,,230.0,3.0,2.0,1.0,,,,,,,,
233,PT05M18.00S,2023-03-22T23:51:53.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612764,42,42,2023-03-22T23:52:18Z,2310000,False,,,0,,N. Jokic personal FOUL (1 PF) (Wright 2 FT),"[203999, 1626153]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,201246.0,1.0,0.0,Wright,1626153.0,,,,,,,,,,,,
235,PT05M18.00S,2023-03-22T23:52:23.3Z,2,REGULAR,freethrow,1 of 2,[],1626153,,,1610612764,43,42,2023-03-23T00:02:03Z,2330000,False,,,0,,D. Wright Free Throw 1 of 2 (5 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
236,PT05M18.00S,2023-03-22T23:52:23.3Z,2,REGULAR,freethrow,2 of 2,[],1626153,,,1610612764,43,42,2023-03-23T00:02:03Z,2340000,False,,,0,,MISS D. Wright Free Throw 2 of 2,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
237,PT05M14.00S,2023-03-22T23:52:27.3Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,43,42,2023-03-22T23:52:50Z,2350000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,236.0,4.0,2.0,2.0,,,,,,,,
238,PT05M08.00S,2023-03-22T23:52:57.7Z,2,REGULAR,foul,personal,[],1631098,,,1610612743,43,42,2023-03-22T23:53:07Z,2360000,False,,,0,,J. Davis personal FOUL (2 PF),"[1631098, 203999]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Mid-Range,16-24 Right Center,,,,2002.0,2.0,0.0,Jokic,203999.0,,,,,,,,,,,,
240,PT05M08.00S,2023-03-22T23:53:02.5Z,2,REGULAR,substitution,out,[],1626153,,,1610612743,43,42,2023-03-22T23:53:05Z,2380000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M08.00S,2023-03-22T23:53:02.5Z,2,REGULAR,substitution,in,[],1628420,,,1610612743,43,42,2023-03-22T23:53:05Z,2390000,False,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M04.00S,2023-03-22T23:53:19.4Z,2,REGULAR,turnover,out-of-bounds,[],1629008,,,1610612743,43,42,2023-03-22T23:53:25Z,2400000,False,,,0,,M. Porter Jr. bad pass out-of-bounds TURNOVER (1 TO),[1629008],1610612743.0,DEN,bad pass,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,200834.0,,,,,,,,,,,,1.0,,,,
243,PT04M45.00S,2023-03-22T23:53:44.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628420,69.72733245729303,25.245098039215684,1610612764,43,42,2023-03-22T23:53:51Z,2410000,False,-124.0,232.0,1,right,MISS M. Morris 26' 3PT,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,26.31,Missed,,,,,,,,,,,,,,,,,,
244,PT04M44.00S,2023-03-22T23:53:48.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,43,42,2023-03-22T23:53:48Z,2420000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,243.0,,,,,,,,,,,
246,PT04M33.00S,2023-03-22T23:54:08.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629008,8.754927726675426,53.431372549019606,1610612743,43,42,2023-03-22T23:54:14Z,2440000,False,-17.0,30.0,1,left,MISS M. Porter Jr. driving Hook - blocked,"[1629008, 1629655]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,3.44,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0
253,PT04M33.00S,2023-03-22T23:54:08.9Z,2,REGULAR,block,,[],1629655,,,1610612743,43,42,2023-03-22T23:54:58Z,2445000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
247,PT04M30.00S,2023-03-22T23:54:11.9Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,43,42,2023-03-22T23:54:14Z,2450000,False,,,0,,D. Avdija REBOUND (Off:0 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,246.0,5.0,5.0,0.0,,,,,,,,
248,PT04M27.00S,2023-03-22T23:54:15.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,93.11760840998686,53.431372549019606,1610612764,45,42,2023-03-22T23:54:24Z,2460000,False,17.0,12.0,1,right,D. Avdija running finger roll Layup (8 PTS),[1630166],1610612764.0,WAS,running finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.11,Made,8.0,,,,,,,,,,,,,,,,,
249,PT04M16.00S,2023-03-22T23:54:25.6Z,2,REGULAR,turnover,bad pass,[],203999,,,1610612743,45,42,2023-03-22T23:54:35Z,2470000,False,,,0,,N. Jokic bad pass TURNOVER (1 TO),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1.0,Morris,1628420.0,,
250,PT04M16.00S,2023-03-22T23:54:25.6Z,2,REGULAR,steal,,[],1628420,,,1610612764,45,42,2023-03-22T23:54:27Z,2480000,False,,,0,,M. Morris STEAL (1 STL),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
251,PT04M13.00S,2023-03-22T23:54:29.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630166,92.06636005256242,51.470588235294116,1610612764,47,42,2023-03-22T23:54:46Z,2490000,False,7.0,22.0,1,right,D. Avdija running finger roll Layup (10 PTS),[1630166],1610612764.0,WAS,running finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.33,Made,10.0,,,,,,,,,,,,,,,,,
252,PT04M13.00S,2023-03-22T23:54:38.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,47,42,2023-03-22T23:54:38Z,2500000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M59.00S,2023-03-22T23:57:40.1Z,2,REGULAR,foul,technical,['1freethrow'],1630557,,,1610612743,47,42,2023-03-22T23:57:49Z,2510000,False,,,0,,C. Kispert defensive-3-second technical FOUL (1 Tech),[1630557],1610612764.0,WAS,defensive-3-second,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,,201246.0,0.0,1.0,,,,,,,,,,,,,,
