actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
521,PT07M47.00S,2023-03-29T00:51:41.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,14.14257555847569,39.46078431372549,1610612764,109,89,2023-03-29T00:51:45Z,5090000,False,53.0,80.0,1,left,D. Avdija 9' pullup Jump Shot (18 PTS),[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Right,,,,9.61,Made,18.0,,,,,,,,,,,,,,
522,PT07M39.00S,2023-03-29T00:51:49.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,87.59855453350855,35.78431372549019,1610612738,109,91,2023-03-29T00:51:55Z,5100000,False,-71.0,64.0,1,right,P. Pritchard 9' pullup bank Jump Shot (2 PTS),[1630202],1610612738.0,BOS,pullup bank,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Left,,,,9.57,Made,2.0,,,,,,,,,,,,,,
523,PT07M20.00S,2023-03-29T00:52:08.3Z,4,REGULAR,2pt,Jump Shot,[],1630166,12.697109067017081,89.70588235294117,1610612764,109,91,2023-03-29T00:53:02Z,5110000,False,-199.0,67.0,1,left,MISS D. Avdija 20' step back Shot,[1630166],1610612764.0,WAS,step back,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left,,,,20.95,Missed,,,,,,,,,,,,,,,
524,PT07M17.00S,2023-03-29T00:52:11.3Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,109,91,2023-03-29T00:52:14Z,5120000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,523.0,1.0,1.0,0.0,,
525,PT07M16.00S,2023-03-29T00:52:13.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1629684,91.80354796320631,40.68627450980392,1610612738,109,93,2023-03-29T00:53:29Z,5130000,False,-47.0,25.0,1,right,G. Williams running Layup (4 PTS) (L. Kornet 1 AST),"[1629684, 1628436]",1610612738.0,BOS,running,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,5.26,Made,4.0,,,,,,L. Kornet,1628436.0,1.0,,,,,,
526,PT07M16.00S,2023-03-29T00:52:16.9Z,4,REGULAR,violation,defensive goaltending,[],1630166,,,1610612738,109,93,2023-03-29T00:52:33Z,5140000,False,,,0,,D. Avdija defensive goaltending VIOLATION,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,
527,PT07M16.00S,2023-03-29T00:52:24.0Z,4,REGULAR,foul,personal,['1freethrow'],1630557,,,1610612738,109,93,2023-03-29T00:52:32Z,5150000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (Williams 1 FT),"[1630557, 1629684]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202901.0,1.0,0.0,Williams,1629684.0,,,,,,,,,
529,PT07M16.00S,2023-03-29T00:52:35.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,109,93,2023-03-29T00:52:46Z,5170000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M16.00S,2023-03-29T00:54:27.6Z,4,REGULAR,substitution,out,[],1630692,,,1610612738,109,93,2023-03-29T00:55:01Z,5180000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M16.00S,2023-03-29T00:54:27.6Z,4,REGULAR,substitution,out,[],1629134,,,1610612738,109,93,2023-03-29T00:55:01Z,5190000,False,,,0,,SUB out: K. Nunn,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M16.00S,2023-03-29T00:54:27.6Z,4,REGULAR,substitution,out,[],201959,,,1610612738,109,93,2023-03-29T00:55:01Z,5200000,False,,,0,,SUB out: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M16.00S,2023-03-29T00:54:27.6Z,4,REGULAR,substitution,in,[],1628420,,,1610612738,109,93,2023-03-29T00:55:01Z,5210000,False,,,0,,SUB in: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M16.00S,2023-03-29T00:54:27.6Z,4,REGULAR,substitution,in,[],204001,,,1610612738,109,93,2023-03-29T00:55:01Z,5220000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M16.00S,2023-03-29T00:54:27.6Z,4,REGULAR,substitution,in,[],1631098,,,1610612738,109,93,2023-03-29T00:55:01Z,5230000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M16.00S,2023-03-29T00:55:25.7Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1629684,,,1610612738,109,94,2023-03-29T00:55:25Z,5240000,False,,,0,,G. Williams Free Throw 1 of 1 (5 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
538,PT06M57.00S,2023-03-29T00:55:45.6Z,4,REGULAR,3pt,Jump Shot,[],1628420,34.11629434954008,47.794117647058826,1610612764,109,94,2023-03-29T00:55:51Z,5250000,False,11.0,268.0,1,left,MISS M. Morris 26' pullup 3PT,[1628420],1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,Above the Break 3,24+ Center,,,,26.84,Missed,,,,,,,,,,,,,,,
539,PT06M55.00S,2023-03-29T00:55:47.6Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,109,94,2023-03-29T00:55:51Z,5260000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,538.0,2.0,2.0,0.0,,
540,PT06M51.00S,2023-03-29T00:55:54.2Z,4,REGULAR,foul,personal,[],1630557,,,1610612738,109,94,2023-03-29T00:56:04Z,5270000,False,,,0,,C. Kispert personal FOUL (2 PF),"[1630557, 1629684]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202901.0,2.0,0.0,Williams,1629684.0,,,,,,,,,
542,PT06M40.00S,2023-03-29T00:56:25.3Z,4,REGULAR,3pt,Jump Shot,[],1630202,70.38436268068331,20.588235294117645,1610612738,109,97,2023-03-29T00:56:46Z,5290000,False,-147.0,226.0,1,right,P. Pritchard 26' 3PT step back (5 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,26.96,Made,5.0,,,,,,,,,,,,,,
543,PT06M18.00S,2023-03-29T00:56:46.8Z,4,REGULAR,3pt,Jump Shot,[],1630166,34.641918528252305,51.9607843137255,1610612764,112,97,2023-03-29T00:56:51Z,5300000,False,-10.0,273.0,1,left,D. Avdija 27' 3PT  (21 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,27.33,Made,21.0,,,,,,,,,,,,,,
544,PT06M06.00S,2023-03-29T00:57:00.7Z,4,REGULAR,3pt,Jump Shot,[],203488,95.87713534822602,3.6764705882352944,1610612738,112,97,2023-03-29T00:57:05Z,5310000,False,-232.0,-14.0,1,right,MISS M. Muscala 3PT,[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,Left Corner 3,24+ Left,,,,23.2,Missed,,,,,,,,,,,,,,,
545,PT06M02.00S,2023-03-29T00:57:04.7Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,112,97,2023-03-29T00:57:05Z,5320000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:10),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,544.0,11.0,10.0,1.0,,
546,PT05M48.00S,2023-03-29T00:57:18.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.389618922470433,45.09803921568628,1610612764,114,97,2023-03-29T00:57:22Z,5330000,False,25.0,8.0,1,left,D. Avdija driving Layup (23 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,2.57,Made,23.0,,,,,,,,,,,,,,
547,PT05M40.00S,2023-03-29T00:57:25.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,94.1688567674113,46.07843137254902,1610612738,114,99,2023-03-29T00:57:38Z,5340000,False,-20.0,2.0,1,right,L. Kornet alley-oop DUNK (4 PTS) (S. Hauser 1 AST),"[1628436, 1630573]",1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,1.97,Made,4.0,,,,,,S. Hauser,1630573.0,1.0,,,,,,
549,PT05M19.00S,2023-03-29T00:57:46.0Z,4,REGULAR,3pt,Jump Shot,[],1631098,33.327858081471746,63.970588235294116,1610612764,114,99,2023-03-29T00:57:50Z,5360000,False,-70.0,261.0,1,left,MISS J. Davis 27' 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Center,,,,27.0,Missed,,,,,,,,,,,,,,,
550,PT05M17.00S,2023-03-29T00:57:48.0Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,114,99,2023-03-29T00:57:50Z,5370000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,549.0,1.0,1.0,0.0,,
551,PT05M03.00S,2023-03-29T00:58:03.0Z,4,REGULAR,3pt,Jump Shot,[],1630202,76.2976346911958,93.13725490196079,1610612738,114,99,2023-03-29T00:58:10Z,5380000,False,216.0,170.0,1,right,MISS P. Pritchard 27' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,27.48,Missed,,,,,,,,,,,,,,,
552,PT04M59.00S,2023-03-29T00:58:07.0Z,4,REGULAR,rebound,offensive,[],1628436,,,1610612738,114,99,2023-03-29T00:58:10Z,5390000,False,,,0,,L. Kornet REBOUND (Off:1 Def:0),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,551.0,1.0,0.0,1.0,,
553,PT04M59.00S,2023-03-29T00:58:06.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,94.03745072273325,55.14705882352941,1610612738,114,101,2023-03-29T00:59:06Z,5400000,False,26.0,4.0,1,right,L. Kornet putback Layup (6 PTS),[1628436],1610612738.0,BOS,putback,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,2.59,Made,6.0,,,,,,,,,,,,,,
554,PT04M32.00S,2023-03-29T00:58:32.9Z,4,REGULAR,3pt,Jump Shot,[],1631098,5.601182654402102,4.166666666666666,1610612764,114,101,2023-03-29T00:58:38Z,5410000,False,229.0,0.0,1,left,MISS J. Davis 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Right Corner 3,24+ Right,,,,22.92,Missed,,,,,,,,,,,,,,,
555,PT04M28.00S,2023-03-29T00:58:36.9Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,114,101,2023-03-29T00:58:38Z,5420000,False,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,554.0,2.0,1.0,1.0,,
556,PT04M23.00S,2023-03-29T00:58:43.3Z,4,REGULAR,turnover,bad pass,[],1629684,,,1610612738,114,101,2023-03-29T00:58:54Z,5430000,False,,,0,,G. Williams bad pass TURNOVER (1 TO),"[1629684, 1630166]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Left,1.0,Avdija,1630166.0,,,,,,,,,,,,,,,,,
557,PT04M23.00S,2023-03-29T00:58:43.3Z,4,REGULAR,steal,,[],1630166,,,1610612764,114,101,2023-03-29T00:58:44Z,5440000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
558,PT04M20.00S,2023-03-29T00:58:46.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,7.046649145860711,48.77450980392157,1610612764,116,101,2023-03-29T00:58:58Z,5450000,False,6.0,14.0,1,left,D. Avdija running DUNK (25 PTS),[1630166],1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,1.5,Made,25.0,,,,,,,,,,,,,,
559,PT04M10.00S,2023-03-29T00:58:55.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,93.24901445466492,47.05882352941176,1610612738,116,103,2023-03-29T01:00:22Z,5460000,False,-15.0,11.0,1,right,G. Williams driving Layup (7 PTS) (S. Hauser 2 AST),"[1629684, 1630573]",1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,1.84,Made,7.0,,,,,,S. Hauser,1630573.0,2.0,,,,,,
561,PT04M10.00S,2023-03-29T00:59:04.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,116,103,2023-03-29T00:59:04Z,5480000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT04M10.00S,2023-03-29T00:59:08.8Z,4,REGULAR,substitution,out,[],1631098,,,1610612764,116,103,2023-03-29T01:00:23Z,5490000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT04M10.00S,2023-03-29T00:59:08.8Z,4,REGULAR,substitution,in,[],1626153,,,1610612764,116,103,2023-03-29T01:00:23Z,5500000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT03M49.00S,2023-03-29T01:00:51.2Z,4,REGULAR,2pt,Jump Shot,[],204001,19.136005256241788,69.11764705882352,1610612764,118,103,2023-03-29T01:01:12Z,5510000,False,-96.0,127.0,1,left,K. Porzingis 15' Jump Shot (29 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,,,,15.93,Made,29.0,,,,,,,,,,,,,,
565,PT03M49.00S,2023-03-29T01:00:54.5Z,4,REGULAR,foul,personal,['1freethrow'],1629684,,,1610612764,118,103,2023-03-29T01:01:01Z,5520000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Porzingis 1 FT),"[1629684, 204001]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,1830.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,
567,PT03M49.00S,2023-03-29T01:01:21.0Z,4,REGULAR,freethrow,1 of 1,[],204001,,,1610612764,119,103,2023-03-29T01:01:21Z,5540000,False,,,0,,K. Porzingis Free Throw 1 of 1 (30 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Made,30.0,,,,,,,,,,,,,,
568,PT03M35.00S,2023-03-29T01:01:37.4Z,4,REGULAR,3pt,Jump Shot,[],1630202,79.84559789750328,94.6078431372549,1610612738,119,103,2023-03-29T01:01:44Z,5550000,False,223.0,137.0,1,right,MISS P. Pritchard 26' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,26.17,Missed,,,,,,,,,,,,,,,
569,PT03M31.00S,2023-03-29T01:01:41.4Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,119,103,2023-03-29T01:10:02Z,5560000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:11),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,568.0,12.0,11.0,1.0,,
570,PT03M17.00S,2023-03-29T01:01:56.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,14.14257555847569,39.950980392156865,1610612764,119,103,2023-03-29T01:02:02Z,5570000,False,50.0,80.0,1,left,MISS D. Avdija 9' floating Shot,[1630166],1610612764.0,WAS,floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Right,,,,9.48,Missed,,,,,,,,,,,,,,,
571,PT03M14.00S,2023-03-29T01:02:00.6Z,4,REGULAR,rebound,offensive,[],204001,,,1610612764,119,103,2023-03-29T01:02:00Z,5580000,False,,,0,,K. Porzingis REBOUND (Off:2 Def:11),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,570.0,13.0,11.0,2.0,,
572,PT03M14.00S,2023-03-29T01:02:00.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",204001,5.590000152587891,50.0,1610612764,121,103,2023-03-29T01:02:00Z,5590000,False,0.0,0.0,1,left,K. Porzingis putback DUNK (32 PTS),[204001],1610612764.0,WAS,putback,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,,,,0.0,Made,32.0,,,,,,,,,,,,,,
573,PT03M05.00S,2023-03-29T01:02:15.5Z,4,REGULAR,3pt,Jump Shot,[],1628436,69.85873850197109,24.754901960784316,1610612738,121,103,2023-03-29T01:02:19Z,5600000,False,-126.0,231.0,1,right,MISS L. Kornet 26' 3PT,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,,26.3,Missed,,,,,,,,,,,,,,,
574,PT03M02.00S,2023-03-29T01:02:18.5Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,121,103,2023-03-29T01:02:19Z,5610000,False,,,0,,D. Avdija REBOUND (Off:0 Def:10),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,573.0,10.0,10.0,0.0,,
575,PT02M49.00S,2023-03-29T01:02:31.1Z,4,REGULAR,2pt,Jump Shot,[],1628420,17.69053876478318,24.019607843137255,1610612764,123,103,2023-03-29T01:02:36Z,5620000,False,130.0,114.0,1,left,M. Morris 17' step back Jump Shot (19 PTS),[1628420],1610612764.0,WAS,step back,,,Morris,M. Morris,,,,,Mid-Range,16-24 Right Center,,,,17.27,Made,19.0,,,,,,,,,,,,,,
576,PT02M34.00S,2023-03-29T01:02:46.1Z,4,REGULAR,turnover,bad pass,[],1630202,,,1610612738,123,103,2023-03-29T01:02:51Z,5630000,False,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 204001]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Left,1.0,Porzingis,204001.0,,,,,,,,,,,,,,,,,
577,PT02M34.00S,2023-03-29T01:02:46.1Z,4,REGULAR,steal,,[],204001,,,1610612764,123,103,2023-03-29T01:02:48Z,5640000,False,,,0,,K. Porzingis STEAL (1 STL),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
578,PT02M16.00S,2023-03-29T01:03:03.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],204001,31.750985545335087,70.83333333333334,1610612764,123,103,2023-03-29T01:03:08Z,5650000,False,-104.0,246.0,1,left,MISS K. Porzingis 26' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,,26.72,Missed,,,,,,,,,,,,,,,
579,PT02M12.00S,2023-03-29T01:03:07.6Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,123,103,2023-03-29T01:03:08Z,5660000,False,,,0,,G. Williams REBOUND (Off:2 Def:4),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,578.0,6.0,4.0,2.0,,
580,PT02M06.00S,2023-03-29T01:03:14.0Z,4,REGULAR,3pt,Jump Shot,[],1630573,95.22010512483574,96.56862745098039,1610612738,123,106,2023-03-29T01:03:18Z,5670000,False,233.0,-8.0,1,right,S. Hauser 3PT  (3 PTS) (P. Pritchard 1 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,23.29,Made,3.0,,,,,,P. Pritchard,1630202.0,1.0,,,,,,
582,PT02M05.00S,2023-03-29T01:03:19.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,123,106,2023-03-29T01:03:19Z,5690000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT02M05.00S,2023-03-29T01:03:21.1Z,4,REGULAR,substitution,out,[],204001,,,1610612764,123,106,2023-03-29T01:04:30Z,5700000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT02M05.00S,2023-03-29T01:03:21.1Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,123,106,2023-03-29T01:04:30Z,5710000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT02M05.00S,2023-03-29T01:03:21.1Z,4,REGULAR,substitution,out,[],1628420,,,1610612764,123,106,2023-03-29T01:04:30Z,5720000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT02M05.00S,2023-03-29T01:03:21.1Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,123,106,2023-03-29T01:04:30Z,5730000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT02M05.00S,2023-03-29T01:03:21.1Z,4,REGULAR,substitution,out,[],1626153,,,1610612764,123,106,2023-03-29T01:04:30Z,5740000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT02M05.00S,2023-03-29T01:03:21.1Z,4,REGULAR,substitution,in,[],1631098,,,1610612764,123,106,2023-03-29T01:04:30Z,5750000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT02M05.00S,2023-03-29T01:03:21.1Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,123,106,2023-03-29T01:04:30Z,5760000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT02M05.00S,2023-03-29T01:03:21.1Z,4,REGULAR,substitution,in,[],1641645,,,1610612764,123,106,2023-03-29T01:04:30Z,5770000,False,,,0,,SUB in: X. Cooks,[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT02M05.00S,2023-03-29T01:03:21.1Z,4,REGULAR,substitution,in,[],1629134,,,1610612764,123,106,2023-03-29T01:04:30Z,5780000,False,,,0,,SUB in: K. Nunn,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT02M05.00S,2023-03-29T01:03:21.1Z,4,REGULAR,substitution,in,[],1630692,,,1610612764,123,106,2023-03-29T01:04:30Z,5790000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT01M52.00S,2023-03-29T01:04:56.2Z,4,REGULAR,2pt,Jump Shot,[],1631098,23.47240473061761,42.15686274509804,1610612764,125,106,2023-03-29T01:05:00Z,5800000,False,39.0,168.0,1,left,J. Davis 17' pullup Jump Shot (7 PTS) (A. Gill 2 AST),"[1631098, 1630264]",1610612764.0,WAS,pullup,,,Davis,J. Davis,,,,,Mid-Range,16-24 Center,,,,17.26,Made,7.0,,,,,,A. Gill,1630264.0,2.0,,,,,,
595,PT01M45.00S,2023-03-29T01:05:06.4Z,4,REGULAR,3pt,Jump Shot,[],1630573,66.83639947437582,34.55882352941176,1610612738,125,106,2023-03-29T01:05:11Z,5820000,False,-77.0,259.0,1,right,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,27.05,Missed,,,,,,,,,,,,,,,
596,PT01M41.00S,2023-03-29T01:05:10.4Z,4,REGULAR,rebound,defensive,[],1631098,,,1610612764,125,106,2023-03-29T01:05:11Z,5830000,False,,,0,,J. Davis REBOUND (Off:2 Def:6),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,595.0,8.0,6.0,2.0,,
597,PT01M34.00S,2023-03-29T01:05:18.7Z,4,REGULAR,2pt,Layup,[],1631098,9.280551905387648,66.17647058823529,1610612764,125,106,2023-03-29T01:05:32Z,5840000,False,-81.0,35.0,1,left,MISS J. Davis 8' driving Layup,[1631098],1610612764.0,WAS,driving,,,Davis,J. Davis,,,,,Mid-Range,8-16 Left,,,,8.8,Missed,,,,,,,,,,,,,,,
598,PT01M34.00S,2023-03-29T01:05:18.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,125,106,2023-03-29T01:05:32Z,5850000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,597.0,,,,,
600,PT01M28.00S,2023-03-29T01:05:41.7Z,4,REGULAR,turnover,lost ball,[],1641645,,,1610612764,125,106,2023-03-29T01:05:46Z,5870000,False,,,0,,X. Cooks lost ball TURNOVER (1 TO),"[1641645, 1630573]",1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,Mid-Range,8-16 Right,1.0,Hauser,1630573.0,,,,,,,,,,,,,,,,,
