actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
352,PT09M26.00S,2022-11-05T00:29:23.6Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,60,78,2022-11-05T00:29:44Z,3380000,,,0,,K. Kuzma Free Throw 1 of 2 (17 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
353,PT09M26.00S,2022-11-05T00:29:23.6Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,60,78,2022-11-05T00:29:44Z,3390000,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
354,PT09M23.00S,2022-11-05T00:29:26.6Z,3,REGULAR,rebound,defensive,[],203925,,,1610612751,60,78,2022-11-05T00:29:44Z,3400000,,,0,,J. Harris REBOUND (Off:0 Def:3),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,353.0,3.0,3.0,0.0,,,,,,,,,,,,,,
355,PT09M10.00S,2022-11-05T00:29:55.4Z,3,REGULAR,3pt,Jump Shot,[],203925,66.17936925098554,22.30392156862745,1610612751,60,81,2022-11-05T00:30:01Z,3410000,-138.0,265.0,1,right,J. Harris 29' 3PT  (5 PTS) (K. Durant 9 AST),"[203925, 201142]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Left Center,29.94,Made,,,,,5.0,K. Durant,201142.0,9.0,,,,,,,,,,
357,PT08M55.00S,2022-11-05T00:30:09.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,7.966491458607096,39.21568627450981,1610612764,60,81,2022-11-05T00:32:22Z,3430000,54.0,22.0,1,left,MISS K. Kuzma bank Hook,[1628398],1610612764.0,WAS,bank,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
358,PT08M53.00S,2022-11-05T00:30:11.6Z,3,REGULAR,rebound,defensive,[],1628410,,,1610612751,60,81,2022-11-05T00:32:22Z,3440000,,,0,,E. Sumner REBOUND (Off:1 Def:1),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,In The Paint (Non-RA),0-8 Center,,,357.0,2.0,1.0,1.0,,,,,,,,,,,,,,
360,PT08M48.00S,2022-11-05T00:30:17.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628410,93.64323258869908,54.65686274509803,1610612751,60,81,2022-11-05T00:32:49Z,3460000,23.0,7.0,1,right,MISS E. Sumner running Layup,[1628410],1610612751.0,BKN,running,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,2.44,Missed,,,,,,,,,,,,,,,,,,
361,PT08M45.00S,2022-11-05T00:30:20.5Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,60,81,2022-11-05T00:30:20Z,3470000,,,0,,K. Porzingis REBOUND (Off:3 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,360.0,6.0,3.0,3.0,,,,,,,,,,,,,,
362,PT08M43.00S,2022-11-05T00:30:23.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],204001,31.09395532194481,20.588235294117645,1610612764,60,81,2022-11-05T00:33:13Z,3480000,147.0,240.0,1,left,MISS K. Porzingis 28' running 3PT,[204001],1610612764.0,WAS,running,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,28.13,Missed,,,,,,,,,,,,,,,,,,
363,PT08M38.00S,2022-11-05T00:30:28.2Z,3,REGULAR,rebound,defensive,[],203925,,,1610612751,60,81,2022-11-05T00:30:30Z,3490000,,,0,,J. Harris REBOUND (Off:0 Def:4),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,Above the Break 3,24+ Right Center,,,362.0,4.0,4.0,0.0,,,,,,,,,,,,,,
364,PT08M21.00S,2022-11-05T00:30:43.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,92.46057818659659,56.61764705882353,1610612751,60,83,2022-11-05T00:33:46Z,3500000,33.0,18.0,1,right,N. Claxton DUNK (10 PTS) (R. O'Neale 8 AST),"[1629651, 1626220]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.79,Made,,,,,10.0,R. O'Neale,1626220.0,8.0,,,,,,,,,,
366,PT07M57.00S,2022-11-05T00:31:08.5Z,3,REGULAR,2pt,Jump Shot,[],204001,7.703679369250986,77.69607843137256,1610612764,60,83,2022-11-05T00:31:13Z,3520000,-138.0,20.0,1,left,MISS K. Porzingis 13' bank Shot,[204001],1610612764.0,WAS,bank,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,13.99,Missed,,,,,,,,,,,,,,,,,,
367,PT07M55.00S,2022-11-05T00:31:10.3Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,60,83,2022-11-05T00:31:10Z,3530000,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,366.0,5.0,5.0,0.0,,,,,,,,,,,,,,
368,PT07M47.00S,2022-11-05T00:31:17.5Z,3,REGULAR,3pt,Jump Shot,[],201142,61.0545335085414,47.30392156862745,1610612751,60,83,2022-11-05T00:31:22Z,3540000,-13.0,314.0,1,right,MISS K. Durant 31' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,31.39,Missed,,,,,,,,,,,,,,,,,,
369,PT07M45.00S,2022-11-05T00:31:19.5Z,3,REGULAR,rebound,defensive,[],1630264,,,1610612764,60,83,2022-11-05T00:31:22Z,3550000,,,0,,A. Gill REBOUND (Off:1 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Center,,,368.0,2.0,1.0,1.0,,,,,,,,,,,,,,
370,PT07M32.00S,2022-11-05T00:31:34.2Z,3,REGULAR,3pt,Jump Shot,[],1628398,17.559132720105126,98.52941176470588,1610612764,60,83,2022-11-05T00:31:44Z,3560000,-243.0,113.0,1,left,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,,,,,,,,,,,,,,,,,
371,PT07M27.00S,2022-11-05T00:31:39.2Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,60,83,2022-11-05T00:31:44Z,3570000,,,0,,N. Claxton REBOUND (Off:2 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,370.0,8.0,6.0,2.0,,,,,,,,,,,,,,
372,PT07M23.00S,2022-11-05T00:31:43.8Z,3,REGULAR,turnover,out-of-bounds,[],201142,,,1610612751,60,83,2022-11-05T00:31:59Z,3580000,,,0,,K. Durant bad pass out-of-bounds TURNOVER (2 TO),[201142],1610612751.0,BKN,bad pass,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1179.0,,,,,,,2.0,,
373,PT07M23.00S,2022-11-05T00:31:54.8Z,3,REGULAR,substitution,out,[],1628420,,,1610612764,60,83,2022-11-05T00:32:09Z,3590000,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M23.00S,2022-11-05T00:31:54.8Z,3,REGULAR,substitution,out,[],1630264,,,1610612764,60,83,2022-11-05T00:32:09Z,3600000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT07M23.00S,2022-11-05T00:31:54.8Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,60,83,2022-11-05T00:32:09Z,3610000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M23.00S,2022-11-05T00:31:54.8Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,60,83,2022-11-05T00:32:09Z,3620000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT07M08.00S,2022-11-05T00:32:20.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630166,11.383048620236531,42.64705882352941,1610612764,60,83,2022-11-05T00:36:09Z,3630000,37.0,55.0,1,left,MISS D. Avdija 6' driving floating Shot,[1630166],1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
378,PT07M06.00S,2022-11-05T00:32:22.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,60,83,2022-11-05T00:32:25Z,3640000,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,377.0,6.0,6.0,0.0,,,,,,,,,,,,,,
379,PT06M59.00S,2022-11-05T00:32:30.0Z,3,REGULAR,2pt,Jump Shot,[],201142,85.3646517739816,78.18627450980392,1610612751,60,85,2022-11-05T00:32:34Z,3650000,141.0,85.0,1,right,K. Durant 16' pullup Jump Shot (26 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,16.46,Made,,,,,26.0,,,,,,,,,,,,,
380,PT06M59.00S,2022-11-05T00:32:36.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,60,85,2022-11-05T00:32:39Z,3660000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M59.00S,2022-11-05T00:34:26.5Z,3,REGULAR,substitution,out,[],203078,,,1610612764,60,85,2022-11-05T00:35:04Z,3670000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M59.00S,2022-11-05T00:34:26.5Z,3,REGULAR,substitution,out,[],203925,,,1610612764,60,85,2022-11-05T00:35:04Z,3680000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M59.00S,2022-11-05T00:34:26.5Z,3,REGULAR,substitution,in,[],1630264,,,1610612764,60,85,2022-11-05T00:35:04Z,3690000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M59.00S,2022-11-05T00:34:26.5Z,3,REGULAR,substitution,in,[],1630560,,,1610612764,60,85,2022-11-05T00:35:04Z,3700000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M59.00S,2022-11-05T00:35:19.6Z,3,REGULAR,substitution,out,[],1630264,,,1610612764,60,85,2022-11-05T00:35:27Z,3710000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M59.00S,2022-11-05T00:35:19.6Z,3,REGULAR,substitution,in,[],203078,,,1610612764,60,85,2022-11-05T00:35:27Z,3720000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M47.00S,2022-11-05T00:35:42.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,12.434296977660972,49.50980392156863,1610612764,62,85,2022-11-05T00:35:47Z,3730000,2.0,64.0,1,left,B. Beal 6' floating Jump Shot (16 PTS) (D. Avdija 1 AST),"[203078, 1630166]",1610612764.0,WAS,floating,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,6.44,Made,,,,,16.0,D. Avdija,1630166.0,1.0,,,,,,,,,,
389,PT06M30.00S,2022-11-05T00:35:59.0Z,3,REGULAR,2pt,Jump Shot,[],201142,78.9257555847569,31.862745098039213,1610612751,62,85,2022-11-05T00:36:03Z,3750000,-91.0,146.0,1,right,MISS K. Durant 17' Jump Shot,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,17.15,Missed,,,,,,,,,,,,,,,,,,
390,PT06M27.00S,2022-11-05T00:36:02.0Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,62,85,2022-11-05T00:36:03Z,3760000,,,0,,K. Porzingis REBOUND (Off:3 Def:4),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Left Center,,,389.0,7.0,4.0,3.0,,,,,,,,,,,,,,
391,PT06M17.00S,2022-11-05T00:36:12.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,6.652431011826544,46.07843137254902,1610612764,64,85,2022-11-05T00:36:31Z,3770000,20.0,10.0,1,left,B. Beal driving Layup (18 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,18.0,,,,,,,,,,,,,
392,PT05M59.00S,2022-11-05T00:36:30.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,87.99277266754271,38.48039215686275,1610612751,64,87,2022-11-05T00:38:00Z,3780000,-58.0,60.0,1,right,C. Thomas 8' driving floating Jump Shot (9 PTS),[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,8.35,Made,,,,,9.0,,,,,,,,,,,,,
393,PT05M46.00S,2022-11-05T00:36:42.3Z,3,REGULAR,3pt,Jump Shot,[],203078,34.11629434954008,30.88235294117647,1610612764,64,87,2022-11-05T00:36:47Z,3790000,96.0,268.0,1,left,MISS B. Beal 28' pullup 3PT,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,28.47,Missed,,,,,,,,,,,,,,,,,,
394,PT05M42.00S,2022-11-05T00:36:46.3Z,3,REGULAR,rebound,defensive,[],1628410,,,1610612751,64,87,2022-11-05T00:36:47Z,3800000,,,0,,E. Sumner REBOUND (Off:1 Def:2),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Above the Break 3,24+ Right Center,,,393.0,3.0,2.0,1.0,,,,,,,,,,,,,,
395,PT05M32.00S,2022-11-05T00:36:56.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,91.27792378449409,50.245098039215684,1610612751,64,89,2022-11-05T00:37:01Z,3810000,1.0,29.0,1,right,K. Durant driving DUNK (28 PTS) (C. Thomas 2 AST),"[201142, 1630560]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,28.0,C. Thomas,1630560.0,2.0,,,,,,,,,,
396,PT05M07.00S,2022-11-05T00:37:21.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204001,7.30946123521682,63.725490196078425,1610612764,64,89,2022-11-05T00:40:59Z,3820000,-69.0,16.0,1,left,MISS K. Porzingis 7' Layup - blocked,"[204001, 201142]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,7.05,Missed,,,,,,,,,,,,,,Durant,201142.0,,,
397,PT05M07.00S,2022-11-05T00:37:21.8Z,3,REGULAR,block,,[],201142,,,1610612764,64,89,2022-11-05T00:37:23Z,3830000,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
398,PT05M05.00S,2022-11-05T00:37:23.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,64,89,2022-11-05T00:37:26Z,3840000,,,0,,K. Durant REBOUND (Off:0 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,396.0,7.0,7.0,0.0,,,,,,,,,,,,,,
399,PT04M59.00S,2022-11-05T00:37:29.9Z,3,REGULAR,turnover,bad pass,[],1628410,,,1610612751,64,89,2022-11-05T00:38:29Z,3850000,,,0,,E. Sumner bad pass TURNOVER (2 TO),"[1628410, 203078]",1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,2.0,Beal,203078.0
400,PT04M59.00S,2022-11-05T00:37:29.9Z,3,REGULAR,steal,,[],203078,,,1610612764,64,89,2022-11-05T00:37:32Z,3860000,,,0,,B. Beal STEAL (2 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
401,PT04M54.00S,2022-11-05T00:37:34.3Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630557,23.47240473061761,86.27450980392157,1610612764,64,89,2022-11-05T00:41:56Z,3870000,-181.0,168.0,1,left,MISS C. Kispert 24' running pullup 3PT,[1630557],1610612764.0,WAS,running pullup,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,24.73,Missed,,,,,,,,,,,,,,,,,,
402,PT04M51.00S,2022-11-05T00:37:37.3Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,64,89,2022-11-05T00:41:56Z,3880000,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,401.0,1.0,1.0,0.0,,,,,,,,,,,,,,
403,PT04M49.00S,2022-11-05T00:37:44.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,64,89,2022-11-05T00:37:44Z,3890000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M49.00S,2022-11-05T00:38:33.5Z,3,REGULAR,substitution,out,[],1628398,,,1610612751,64,89,2022-11-05T00:39:06Z,3900000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M49.00S,2022-11-05T00:38:33.5Z,3,REGULAR,substitution,out,[],1628410,,,1610612751,64,89,2022-11-05T00:39:06Z,3920000,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M49.00S,2022-11-05T00:38:33.5Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,64,89,2022-11-05T00:39:06Z,3930000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M49.00S,2022-11-05T00:38:33.5Z,3,REGULAR,substitution,in,[],1629060,,,1610612751,64,89,2022-11-05T00:39:06Z,3940000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M49.00S,2022-11-05T00:38:33.5Z,3,REGULAR,substitution,in,[],1629139,,,1610612751,64,89,2022-11-05T00:39:06Z,3960000,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M49.00S,2022-11-05T00:38:33.5Z,3,REGULAR,substitution,in,[],201988,,,1610612751,64,89,2022-11-05T00:39:06Z,3970000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M30.00S,2022-11-05T00:39:53.0Z,3,REGULAR,2pt,Jump Shot,[],1630560,89.83245729303549,23.284313725490197,1610612751,64,89,2022-11-05T00:39:58Z,3980000,-134.0,43.0,1,right,MISS C. Thomas 14' fadeaway Shot,[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,14.04,Missed,,,,,,,,,,,,,,,,,,
414,PT04M27.00S,2022-11-05T00:39:56.0Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,64,89,2022-11-05T00:39:58Z,3990000,,,0,,K. Porzingis REBOUND (Off:3 Def:5),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,,,413.0,8.0,5.0,3.0,,,,,,,,,,,,,,
415,PT04M10.00S,2022-11-05T00:40:13.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,5.732588699080158,45.34313725490196,1610612764,66,89,2022-11-05T00:44:43Z,4000000,23.0,1.0,1,left,B. Beal driving reverse Layup (20 PTS),[203078],1610612764.0,WAS,driving reverse,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,20.0,,,,,,,,,,,,,
416,PT03M48.00S,2022-11-05T00:40:34.3Z,3,REGULAR,2pt,Jump Shot,[],201142,79.58278580814718,78.67647058823529,1610612751,66,89,2022-11-05T00:40:38Z,4010000,143.0,139.0,1,right,MISS K. Durant 20' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right Center,20.0,Missed,,,,,,,,,,,,,,,,,,
417,PT03M46.00S,2022-11-05T00:40:36.3Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,66,89,2022-11-05T00:40:38Z,4020000,,,0,,K. Porzingis REBOUND (Off:3 Def:6),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Right Center,,,416.0,9.0,6.0,3.0,,,,,,,,,,,,,,
418,PT03M38.00S,2022-11-05T00:40:44.6Z,3,REGULAR,3pt,Jump Shot,[],1629060,28.07161629434954,82.59803921568627,1610612764,66,89,2022-11-05T00:40:49Z,4030000,-163.0,211.0,1,left,MISS R. Hachimura 26' 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
419,PT03M35.00S,2022-11-05T00:40:47.6Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,66,89,2022-11-05T00:40:49Z,4040000,,,0,,K. Durant REBOUND (Off:0 Def:8),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,418.0,8.0,8.0,0.0,,,,,,,,,,,,,,
420,PT03M22.00S,2022-11-05T00:41:03.2Z,3,REGULAR,turnover,traveling,[],1629139,,,1610612751,66,89,2022-11-05T00:41:13Z,4050000,,,0,,Y. Watanabe traveling TURNOVER (1 TO),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202901.0,,,,,,,1.0,,
421,PT03M22.00S,2022-11-05T00:41:06.7Z,3,REGULAR,substitution,out,[],201142,,,1610612764,66,89,2022-11-05T00:41:11Z,4060000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M22.00S,2022-11-05T00:41:06.7Z,3,REGULAR,substitution,in,[],203925,,,1610612764,66,89,2022-11-05T00:41:11Z,4070000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M05.00S,2022-11-05T00:41:37.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203078,23.73521681997372,63.970588235294116,1610612764,66,89,2022-11-05T00:41:42Z,4080000,-70.0,171.0,1,left,MISS B. Beal 18' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left Center,18.44,Missed,,,,,,,,,,,,,,,,,,
424,PT03M02.00S,2022-11-05T00:41:40.4Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,66,89,2022-11-05T00:41:42Z,4090000,,,0,,C. Thomas REBOUND (Off:0 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,,,423.0,2.0,2.0,0.0,,,,,,,,,,,,,,
425,PT02M47.00S,2022-11-05T00:41:56.6Z,3,REGULAR,3pt,Jump Shot,[],1630560,70.90998685939553,78.67647058823529,1610612751,66,89,2022-11-05T00:42:01Z,4100000,143.0,221.0,1,right,MISS C. Thomas 26' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
426,PT02M42.00S,2022-11-05T00:42:01.6Z,3,REGULAR,rebound,defensive,[],204001,,,1610612764,66,89,2022-11-05T00:42:01Z,4110000,,,0,,K. Porzingis REBOUND (Off:3 Def:7),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,425.0,10.0,7.0,3.0,,,,,,,,,,,,,,
615,PT02M37.00S,2022-11-05T00:42:11.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,7.621550591327193,39.35738357843137,1610612764,66,89,2022-11-05T01:23:13Z,4125000,53.0,19.0,1,left,MISS K. Porzingis pullup Shot,[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,5.65,Missed,,,,,,,,,,,,,,,,,,
616,PT02M37.00S,2022-11-05T00:42:11.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,66,89,2022-11-05T01:22:12Z,4127500,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,615.0,,,,,,,,,,,,,,,,,
428,PT02M37.00S,2022-11-05T00:42:14.8Z,3,REGULAR,substitution,out,[],204001,,,1610612751,66,89,2022-11-05T01:22:12Z,4130000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M37.00S,2022-11-05T00:42:14.8Z,3,REGULAR,substitution,in,[],1630264,,,1610612751,66,89,2022-11-05T01:22:12Z,4140000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M14.00S,2022-11-05T00:42:54.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,92.32917214191852,62.254901960784316,1610612751,66,89,2022-11-05T01:21:15Z,4150000,61.0,20.0,1,right,MISS R. O'Neale 6' driving Layup,[1626220],1610612751.0,BKN,driving,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,,,,,,,,,,,,,,,,,
