actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
424,PT02M23.00S,2023-03-04T23:38:36.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,74,75,2023-03-04T23:38:36Z,4150000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M23.00S,2023-03-04T23:38:44.3Z,3,REGULAR,substitution,out,[],203078,,,1610612764,74,75,2023-03-04T23:40:51Z,4160000,False,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M23.00S,2023-03-04T23:38:44.3Z,3,REGULAR,substitution,out,[],204001,,,1610612764,74,75,2023-03-04T23:40:51Z,4170000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M23.00S,2023-03-04T23:38:44.3Z,3,REGULAR,substitution,out,[],1626153,,,1610612764,74,75,2023-03-04T23:40:51Z,4180000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M23.00S,2023-03-04T23:38:44.3Z,3,REGULAR,substitution,out,[],1628384,,,1610612764,74,75,2023-03-04T23:40:51Z,4190000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M23.00S,2023-03-04T23:38:44.3Z,3,REGULAR,substitution,out,[],1627783,,,1610612764,74,75,2023-03-04T23:40:51Z,4200000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M23.00S,2023-03-04T23:38:44.3Z,3,REGULAR,substitution,in,[],1629655,,,1610612764,74,75,2023-03-04T23:40:51Z,4210000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M23.00S,2023-03-04T23:38:44.3Z,3,REGULAR,substitution,in,[],1630692,,,1610612764,74,75,2023-03-04T23:40:51Z,4220000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M23.00S,2023-03-04T23:38:44.3Z,3,REGULAR,substitution,in,[],1628398,,,1610612764,74,75,2023-03-04T23:40:51Z,4230000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M23.00S,2023-03-04T23:38:44.3Z,3,REGULAR,substitution,in,[],1630567,,,1610612764,74,75,2023-03-04T23:40:51Z,4240000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M23.00S,2023-03-04T23:38:44.3Z,3,REGULAR,substitution,in,[],1628449,,,1610612764,74,75,2023-03-04T23:40:51Z,4250000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M14.00S,2023-03-04T23:41:46.7Z,3,REGULAR,foul,offensive,['inpenalty'],1628398,,,1610612764,74,75,2023-03-04T23:41:53Z,4260000,False,,,0,,K. Kuzma offensive FOUL (4 PF),"[1628398, 1627832]",1610612764.0,WAS,1628484.0,Kuzma,K. Kuzma,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,4.0,1.0,VanVleet,1627832.0,,,,,
437,PT02M14.00S,2023-03-04T23:41:46.7Z,3,REGULAR,turnover,offensive foul,[],1628398,,,1610612764,74,75,2023-03-04T23:41:46Z,4280000,False,,,0,,K. Kuzma offensive foul TURNOVER (3 TO),[1628398],1610612764.0,WAS,1628484.0,Kuzma,K. Kuzma,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,3.0,,
438,PT01M58.00S,2023-03-04T23:42:17.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629018,76.82325886990802,48.28431372549019,1610612761,74,77,2023-03-04T23:42:21Z,4290000,False,-9.0,165.0,1,right,G. Trent Jr. 16' pullup Jump Shot (11 PTS),[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,pullup,,,,,,,Mid-Range,16-24 Center,16.56,Made,11.0,,,,,,,,,,,,,,,,
439,PT01M33.00S,2023-03-04T23:42:42.6Z,3,REGULAR,3pt,Jump Shot,[],1630264,5.206964520367937,3.6764705882352944,1610612764,74,77,2023-03-04T23:42:49Z,4300000,False,232.0,-4.0,1,left,MISS A. Gill 3PT,[1630264],1610612764.0,WAS,,Gill,A. Gill,,,,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,
440,PT01M30.00S,2023-03-04T23:42:45.6Z,3,REGULAR,rebound,offensive,[],1630692,,,1610612764,74,77,2023-03-04T23:42:49Z,4310000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:1),[1630692],1610612764.0,WAS,,Goodwin,J. Goodwin,,,,,,,,Right Corner 3,24+ Right,,,,,,,439.0,3.0,1.0,2.0,,,,,,,,,
441,PT01M27.00S,2023-03-04T23:42:48.6Z,3,REGULAR,turnover,bad pass,[],1630692,,,1610612764,74,77,2023-03-04T23:42:53Z,4320000,False,,,0,,J. Goodwin bad pass TURNOVER (1 TO),"[1630692, 1627832]",1610612764.0,WAS,,Goodwin,J. Goodwin,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0
442,PT01M27.00S,2023-03-04T23:42:48.6Z,3,REGULAR,steal,,[],1627832,,,1610612761,74,77,2023-03-04T23:42:50Z,4330000,False,,,0,,F. VanVleet STEAL (3 STL),[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,
443,PT01M23.00S,2023-03-04T23:42:52.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628449,94.03745072273325,44.11764705882353,1610612761,74,79,2023-03-04T23:42:58Z,4340000,False,-29.0,4.0,1,right,C. Boucher running DUNK (6 PTS) (F. VanVleet 7 AST),"[1628449, 1627832]",1610612761.0,TOR,,Boucher,C. Boucher,running,,,,,,,Restricted Area,0-8 Center,2.96,Made,6.0,F. VanVleet,1627832.0,7.0,,,,,,,,,,,,,
445,PT01M06.00S,2023-03-04T23:43:09.5Z,3,REGULAR,3pt,Jump Shot,[],1630557,31.750985545335087,78.43137254901961,1610612764,77,79,2023-03-04T23:43:14Z,4360000,False,-142.0,246.0,1,left,C. Kispert 28' 3PT  (6 PTS) (D. Gafford 1 AST),"[1630557, 1629655]",1610612764.0,WAS,,Kispert,C. Kispert,,,,,,,,Above the Break 3,24+ Left Center,28.41,Made,6.0,D. Gafford,1629655.0,1.0,,,,,,,,,,,,,
447,PT00M44.40S,2023-03-04T23:43:32.8Z,3,REGULAR,3pt,Jump Shot,[],1629018,73.80091984231275,87.25490196078431,1610612761,77,79,2023-03-04T23:43:39Z,4380000,False,186.0,194.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,,,,,,,,Above the Break 3,24+ Right Center,26.88,Missed,,,,,,,,,,,,,,,,,
448,PT00M40.50S,2023-03-04T23:43:36.7Z,3,REGULAR,rebound,offensive,[],1628449,,,1610612761,77,79,2023-03-04T23:43:39Z,4390000,False,,,0,,C. Boucher REBOUND (Off:2 Def:1),[1628449],1610612761.0,TOR,,Boucher,C. Boucher,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,447.0,3.0,1.0,2.0,,,,,,,,,
449,PT00M32.40S,2023-03-04T23:43:51.7Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629655,,,1610612761,77,79,2023-03-04T23:44:04Z,4400000,False,,,0,,D. Gafford defensive-3-second technical FOUL (1 Tech),[1629655],1610612764.0,WAS,1628484.0,Gafford,D. Gafford,defensive-3-second,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,1.0,,,,,,,
450,PT00M32.40S,2023-03-04T23:44:37.1Z,3,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,77,80,2023-03-04T23:44:37Z,4410000,False,,,0,,F. VanVleet technical Free Throw 1 of 1 (14 PTS),[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,technical,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
451,PT00M32.40S,2023-03-04T23:44:38.3Z,3,REGULAR,substitution,out,[],1628398,,,1610612761,77,80,2023-03-04T23:44:42Z,4420000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT00M32.40S,2023-03-04T23:44:38.3Z,3,REGULAR,substitution,in,[],1626153,,,1610612761,77,80,2023-03-04T23:44:42Z,4430000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT00M23.10S,2023-03-04T23:45:05.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628449,91.5407358738502,2.941176470588235,1610612761,77,83,2023-03-04T23:45:09Z,4440000,False,-235.0,27.0,1,right,C. Boucher 3PT  (9 PTS) (G. Trent Jr. 3 AST),"[1628449, 1629018]",1610612761.0,TOR,,Boucher,C. Boucher,,,,,,,,Left Corner 3,24+ Left,23.68,Made,9.0,G. Trent Jr.,1629018.0,3.0,,,,,,,,,,,,,
455,PT00M04.90S,2023-03-04T23:45:27.7Z,3,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612764,77,83,2023-03-04T23:45:35Z,4460000,False,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Gill 2 FT),"[1627832, 1630264]",1610612761.0,TOR,1662.0,VanVleet,F. VanVleet,shooting,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1.0,0.0,Gill,1630264.0,,,,,
457,PT00M04.90S,2023-03-04T23:45:54.8Z,3,REGULAR,freethrow,1 of 2,[],1630264,,,1610612764,78,83,2023-03-04T23:45:54Z,4480000,False,,,0,,A. Gill Free Throw 1 of 2 (3 PTS),[1630264],1610612764.0,WAS,,Gill,A. Gill,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
458,PT00M04.90S,2023-03-04T23:46:10.1Z,3,REGULAR,freethrow,2 of 2,[],1630264,,,1610612764,79,83,2023-03-04T23:46:10Z,4490000,False,,,0,,A. Gill Free Throw 2 of 2 (4 PTS),[1630264],1610612764.0,WAS,,Gill,A. Gill,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
459,PT00M00.10S,2023-03-04T23:46:26.8Z,3,REGULAR,3pt,Jump Shot,[],1627832,67.88764783180025,37.00980392156863,1610612761,79,86,2023-03-04T23:46:36Z,4500000,False,-65.0,249.0,1,right,F. VanVleet 25' 3PT  (17 PTS),[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,Above the Break 3,24+ Center,25.77,Made,17.0,,,,,,,,,,,,,,,,
461,PT00M00.00S,2023-03-04T23:47:46.2Z,3,REGULAR,period,end,[],0,,,1610612764,79,86,2023-03-04T23:47:46Z,4520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2023-03-04T23:47:48.9Z,4,REGULAR,substitution,out,['startperiod'],1630264,,,1610612764,79,86,2023-03-04T23:49:20Z,4530000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2023-03-04T23:47:48.9Z,4,REGULAR,substitution,out,['startperiod'],1626153,,,1610612764,79,86,2023-03-04T23:49:20Z,4540000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2023-03-04T23:47:48.9Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612764,79,86,2023-03-04T23:49:20Z,4550000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2023-03-04T23:47:48.9Z,4,REGULAR,substitution,in,['startperiod'],1629134,,,1610612764,79,86,2023-03-04T23:49:20Z,4560000,False,,,0,,SUB in: K. Nunn,[1629134],1610612764.0,WAS,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2023-03-04T23:47:48.9Z,4,REGULAR,substitution,in,['startperiod'],1628398,,,1610612764,79,86,2023-03-04T23:49:20Z,4570000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2023-03-04T23:47:48.9Z,4,REGULAR,substitution,in,['startperiod'],203115,,,1610612764,79,86,2023-03-04T23:49:20Z,4580000,False,,,0,,SUB in: W. Barton,[203115],1610612761.0,TOR,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2023-03-04T23:49:20.5Z,4,REGULAR,period,start,[],0,,,1610612764,79,86,2023-03-04T23:49:20Z,4590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT11M45.00S,2023-03-04T23:49:35.5Z,4,REGULAR,3pt,Jump Shot,[],1630557,28.203022339027594,86.51960784313727,1610612764,82,86,2023-03-04T23:49:40Z,4600000,False,-183.0,213.0,1,left,C. Kispert 28' 3PT  (9 PTS) (K. Kuzma 1 AST),"[1630557, 1628398]",1610612764.0,WAS,,Kispert,C. Kispert,,,,,,,,Above the Break 3,24+ Left Center,28.03,Made,9.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,
471,PT11M28.00S,2023-03-04T23:49:50.9Z,4,REGULAR,2pt,Jump Shot,[],1629018,79.97700394218134,22.058823529411764,1610612761,82,88,2023-03-04T23:49:55Z,4620000,False,-140.0,136.0,1,right,G. Trent Jr. 19' step back Jump Shot (13 PTS),[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,step back,,,,,,,Mid-Range,16-24 Left Center,19.48,Made,13.0,,,,,,,,,,,,,,,,
472,PT11M11.00S,2023-03-04T23:50:11.0Z,4,REGULAR,foul,personal,[],203115,,,1610612764,82,88,2023-03-04T23:50:24Z,4630000,False,,,0,,W. Barton personal FOUL (2 PF),"[203115, 1628398]",1610612761.0,TOR,1662.0,Barton,W. Barton,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,0.0,Kuzma,1628398.0,,,,,
474,PT11M01.00S,2023-03-04T23:50:35.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,9.149145860709593,49.50980392156863,1610612764,84,88,2023-03-04T23:50:39Z,4650000,False,2.0,34.0,1,left,J. Goodwin driving floating bank Jump Shot (7 PTS),[1630692],1610612764.0,WAS,,Goodwin,J. Goodwin,driving floating bank,,,,,,,Restricted Area,0-8 Center,3.36,Made,7.0,,,,,,,,,,,,,,,,
475,PT10M40.00S,2023-03-04T23:50:55.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,92.06636005256242,50.98039215686274,1610612761,84,90,2023-03-04T23:50:59Z,4660000,False,5.0,22.0,1,right,S. Barnes cutting DUNK (12 PTS) (G. Trent Jr. 4 AST),"[1630567, 1629018]",1610612761.0,TOR,,Barnes,S. Barnes,cutting,,,,,,,Restricted Area,0-8 Center,2.26,Made,12.0,G. Trent Jr.,1629018.0,4.0,,,,,,,,,,,,,
477,PT10M23.00S,2023-03-04T23:51:12.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629134,9.674770039421814,43.38235294117647,1610612764,84,90,2023-03-04T23:51:19Z,4680000,False,33.0,38.0,1,left,MISS K. Nunn driving Layup - blocked,"[1629134, 203115]",1610612764.0,WAS,,Nunn,K. Nunn,driving,,,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,Barton,203115.0,,,
478,PT10M23.00S,2023-03-04T23:51:12.9Z,4,REGULAR,block,,[],203115,,,1610612764,84,90,2023-03-04T23:51:16Z,4690000,False,,,0,,W. Barton BLOCK (1 BLK),[203115],1610612761.0,TOR,,Barton,W. Barton,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
479,PT10M23.00S,2023-03-04T23:51:12.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,84,90,2023-03-04T23:51:19Z,4700000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,477.0,,,,,,,,,,,,
481,PT10M21.00S,2023-03-04T23:51:33.1Z,4,REGULAR,turnover,bad pass,[],1630692,,,1610612764,84,90,2023-03-04T23:51:36Z,4720000,False,,,0,,J. Goodwin bad pass TURNOVER (2 TO),"[1630692, 1628449]",1610612764.0,WAS,,Goodwin,J. Goodwin,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,2.0,Boucher,1628449.0
482,PT10M21.00S,2023-03-04T23:51:33.1Z,4,REGULAR,steal,,[],1628449,,,1610612761,84,90,2023-03-04T23:51:35Z,4730000,False,,,0,,C. Boucher STEAL (1 STL),[1628449],1610612761.0,TOR,,Boucher,C. Boucher,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
483,PT10M12.00S,2023-03-04T23:51:42.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629018,77.21747700394218,37.00980392156863,1610612761,84,92,2023-03-04T23:51:47Z,4740000,False,-65.0,162.0,1,right,G. Trent Jr. 17' step back Jump Shot (15 PTS) (S. Barnes 4 AST),"[1629018, 1630567]",1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,step back,,,,,,,Mid-Range,16-24 Left Center,17.43,Made,15.0,S. Barnes,1630567.0,4.0,,,,,,,,,,,,,
485,PT09M53.00S,2023-03-04T23:52:01.1Z,4,REGULAR,2pt,Jump Shot,[],1628398,20.45006570302234,58.57843137254902,1610612764,84,92,2023-03-04T23:52:05Z,4760000,False,-43.0,140.0,1,left,MISS K. Kuzma 14' turnaround fadeaway Shot,[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,turnaround fadeaway,,,,,,,Mid-Range,8-16 Center,14.61,Missed,,,,,,,,,,,,,,,,,
486,PT09M51.00S,2023-03-04T23:52:03.1Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,84,92,2023-03-04T23:52:05Z,4770000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612761.0,TOR,,Achiuwa,P. Achiuwa,,,,,,,,Mid-Range,8-16 Center,,,,,,,485.0,2.0,1.0,1.0,,,,,,,,,
487,PT09M41.00S,2023-03-04T23:52:13.6Z,4,REGULAR,3pt,Jump Shot,[],1629018,76.69185282522996,10.784313725490197,1610612761,84,95,2023-03-04T23:52:17Z,4780000,False,-196.0,167.0,1,right,G. Trent Jr. 25' 3PT pullup (18 PTS) (W. Barton 1 AST),"[1629018, 203115]",1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,pullup,,,,,,,Above the Break 3,24+ Left Center,25.73,Made,18.0,W. Barton,203115.0,1.0,,,,,,,,,,,,,
489,PT09M40.00S,2023-03-04T23:52:18.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,84,95,2023-03-04T23:52:18Z,4800000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M40.00S,2023-03-04T23:52:21.7Z,4,REGULAR,substitution,out,[],1630692,,,1610612764,84,95,2023-03-04T23:55:00Z,4810000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612764.0,WAS,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT09M40.00S,2023-03-04T23:52:21.7Z,4,REGULAR,substitution,out,[],1629134,,,1610612764,84,95,2023-03-04T23:55:00Z,4820000,False,,,0,,SUB out: K. Nunn,[1629134],1610612764.0,WAS,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M40.00S,2023-03-04T23:52:21.7Z,4,REGULAR,substitution,in,[],1626153,,,1610612764,84,95,2023-03-04T23:55:00Z,4830000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT09M40.00S,2023-03-04T23:52:21.7Z,4,REGULAR,substitution,in,[],203078,,,1610612764,84,95,2023-03-04T23:55:00Z,4840000,False,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M27.00S,2023-03-04T23:55:53.0Z,4,REGULAR,turnover,bad pass,[],1628398,,,1610612764,84,95,2023-03-04T23:56:28Z,4860000,False,,,0,,K. Kuzma bad pass TURNOVER (4 TO),"[1628398, 1629018]",1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,4.0,Trent Jr.,1629018.0
496,PT09M27.00S,2023-03-04T23:55:53.0Z,4,REGULAR,steal,,[],1629018,,,1610612761,84,95,2023-03-04T23:55:55Z,4870000,False,,,0,,G. Trent Jr. STEAL (2 STL),[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,
497,PT09M24.00S,2023-03-04T23:55:56.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,93.9060446780552,59.31372549019608,1610612761,84,97,2023-03-04T23:56:02Z,4880000,False,47.0,5.0,1,right,G. Trent Jr. running Layup (20 PTS),[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,running,,,,,,,In The Paint (Non-RA),0-8 Center,4.68,Made,20.0,,,,,,,,,,,,,,,,
498,PT09M09.00S,2023-03-04T23:56:10.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,18.610381077529567,49.50980392156863,1610612764,86,97,2023-03-04T23:56:14Z,4890000,False,2.0,122.0,1,left,B. Beal 12' pullup Jump Shot (19 PTS) (D. Wright 6 AST),"[203078, 1626153]",1610612764.0,WAS,,Beal,B. Beal,pullup,,,,,,,In The Paint (Non-RA),8-16 Center,12.24,Made,19.0,D. Wright,1626153.0,6.0,,,,,,,,,,,,,
500,PT08M57.00S,2023-03-04T23:56:25.5Z,4,REGULAR,foul,offensive,[],1630173,,,1610612761,86,97,2023-03-04T23:58:43Z,4910000,False,,,0,,P. Achiuwa offensive FOUL (1 PF),"[1630173, 1626153]",1610612761.0,TOR,1628484.0,Achiuwa,P. Achiuwa,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,0.0,Wright,1626153.0,,,,,
502,PT08M57.00S,2023-03-04T23:56:25.5Z,4,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,86,97,2023-03-04T23:56:25Z,4930000,False,,,0,,P. Achiuwa offensive foul TURNOVER (2 TO),[1630173],1610612761.0,TOR,1628484.0,Achiuwa,P. Achiuwa,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,2.0,,
503,PT08M43.00S,2023-03-04T23:56:57.2Z,4,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,86,97,2023-03-04T23:57:03Z,4940000,False,,,0,,B. Beal lost ball out-of-bounds TURNOVER (5 TO),[203078],1610612764.0,WAS,1662.0,Beal,B. Beal,lost ball,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,5.0,,
504,PT08M25.00S,2023-03-04T23:57:20.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630173,74.45795006570303,86.51960784313727,1610612761,86,97,2023-03-04T23:57:25Z,4950000,False,183.0,188.0,1,right,MISS P. Achiuwa 26' 3PT,[1630173],1610612761.0,TOR,,Achiuwa,P. Achiuwa,,,,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,
505,PT08M21.00S,2023-03-04T23:57:24.6Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,86,97,2023-03-04T23:57:25Z,4960000,False,,,0,,D. Gafford REBOUND (Off:1 Def:3),[1629655],1610612764.0,WAS,,Gafford,D. Gafford,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,504.0,4.0,3.0,1.0,,,,,,,,,
506,PT08M09.00S,2023-03-04T23:57:39.0Z,4,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,86,97,2023-03-04T23:57:44Z,4970000,False,,,0,,K. Kuzma lost ball out-of-bounds TURNOVER (5 TO),[1628398],1610612764.0,WAS,1662.0,Kuzma,K. Kuzma,lost ball,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,5.0,,
507,PT08M09.00S,2023-03-04T23:57:45.3Z,4,REGULAR,substitution,out,[],1629655,,,1610612761,86,97,2023-03-04T23:57:49Z,4980000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT08M09.00S,2023-03-04T23:57:45.3Z,4,REGULAR,substitution,in,[],204001,,,1610612761,86,97,2023-03-04T23:57:49Z,4990000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT07M54.00S,2023-03-04T23:58:07.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629018,81.8166885676741,22.058823529411764,1610612761,86,97,2023-03-04T23:58:12Z,5000000,False,-140.0,118.0,1,right,MISS G. Trent Jr. 18' pullup Shot,[1629018],1610612761.0,TOR,,Trent Jr.,G. Trent Jr.,pullup,,,,,,,Mid-Range,16-24 Left Center,18.31,Missed,,,,,,,,,,,,,,,,,
510,PT07M51.00S,2023-03-04T23:58:10.6Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,86,97,2023-03-04T23:58:12Z,5010000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,Kuzma,K. Kuzma,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,509.0,5.0,5.0,0.0,,,,,,,,,
