actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
246,PT04M36.00S,2023-03-03T00:49:45.4Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,50,36,2023-03-03T00:52:19Z,2440000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M36.00S,2023-03-03T00:49:45.4Z,2,REGULAR,substitution,in,[],1627832,,,1610612761,50,36,2023-03-03T00:52:19Z,2450000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M18.00S,2023-03-03T00:52:51.9Z,2,REGULAR,2pt,Jump Shot,[],1627783,23.866622864651774,64.4607843137255,1610612761,50,38,2023-03-03T00:52:56Z,2460000,False,-72.0,172.0,1,left,P. Siakam 18' pullup Jump Shot (9 PTS) (T. Young 2 AST),"[1627783, 201152]",1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,18.64,Made,,,,,,,9.0,T. Young,201152.0,2.0,,,,,,,,
250,PT03M55.00S,2023-03-03T00:53:15.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,88.12417871222075,43.872549019607845,1610612764,52,38,2023-03-03T00:53:20Z,2480000,False,-31.0,59.0,1,right,K. Porzingis 6' turnaround Jump Shot (6 PTS) (D. Wright 7 AST),"[204001, 1626153]",1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,6.66,Made,,,,,,,6.0,D. Wright,1626153.0,7.0,,,,,,,,
252,PT03M33.00S,2023-03-03T00:53:37.3Z,2,REGULAR,2pt,Jump Shot,[],1627783,23.866622864651774,60.5392156862745,1610612761,52,40,2023-03-03T00:53:42Z,2500000,False,-53.0,172.0,1,left,P. Siakam 17' pullup Jump Shot (11 PTS),[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,17.97,Made,,,,,,,11.0,,,,,,,,,,,
253,PT03M04.00S,2023-03-03T00:54:11.9Z,2,REGULAR,turnover,traveling,[],204001,,,1610612764,52,40,2023-03-03T00:54:17Z,2510000,False,,,0,,K. Porzingis traveling TURNOVER (1 TO),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1146.0,1.0,,,,,,
254,PT03M04.00S,2023-03-03T00:54:15.3Z,2,REGULAR,substitution,out,[],1629134,,,1610612761,52,40,2023-03-03T00:54:21Z,2520000,False,,,0,,SUB out: K. Nunn,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M04.00S,2023-03-03T00:54:15.3Z,2,REGULAR,substitution,out,[],201152,,,1610612761,52,40,2023-03-03T00:54:21Z,2530000,False,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M04.00S,2023-03-03T00:54:15.3Z,2,REGULAR,substitution,in,[],1628398,,,1610612761,52,40,2023-03-03T00:54:21Z,2540000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M04.00S,2023-03-03T00:54:15.3Z,2,REGULAR,substitution,in,[],1627751,,,1610612761,52,40,2023-03-03T00:54:21Z,2550000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT02M56.00S,2023-03-03T00:54:36.2Z,2,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,52,40,2023-03-03T00:54:41Z,2560000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1146.0,1.0,,,,,,
259,PT02M46.00S,2023-03-03T00:54:49.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,92.32917214191852,46.568627450980394,1610612764,54,40,2023-03-03T00:54:55Z,2570000,False,-17.0,20.0,1,right,D. Avdija cutting Layup (2 PTS) (B. Beal 2 AST),"[1630166, 203078]",1610612764.0,WAS,cutting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.61,Made,,,,,,,2.0,B. Beal,203078.0,2.0,,,,,,,,
261,PT02M46.00S,2023-03-03T00:54:53.6Z,2,REGULAR,foul,personal,['1freethrow'],1630567,,,1610612764,54,40,2023-03-03T00:54:59Z,2590000,False,,,0,,S. Barnes shooting personal FOUL (2 PF) (Avdija 1 FT),"[1630567, 1630166]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201245.0,,2.0,0.0,Avdija,1630166.0,,
263,PT02M46.00S,2023-03-03T00:55:20.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630166,,,1610612764,54,40,2023-03-03T00:55:22Z,2610000,False,,,0,,MISS D. Avdija Free Throw 1 of 1,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
264,PT02M44.00S,2023-03-03T00:55:22.6Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,54,40,2023-03-03T00:55:22Z,2620000,False,,,0,,P. Siakam REBOUND (Off:2 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,263.0,6.0,4.0,2.0,,,,,,,,,,,,,,
265,PT02M34.00S,2023-03-03T00:55:31.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,14.668199737187912,39.46078431372549,1610612761,54,42,2023-03-03T00:56:12Z,2630000,False,53.0,85.0,1,left,P. Siakam 10' driving floating Jump Shot (13 PTS) (F. VanVleet 2 AST),"[1627783, 1627832]",1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,10.04,Made,,,,,,,13.0,F. VanVleet,1627832.0,2.0,,,,,,,,
266,PT02M22.00S,2023-03-03T00:55:42.1Z,2,REGULAR,3pt,Jump Shot,[],1628398,96.40275952693824,4.411764705882353,1610612764,54,42,2023-03-03T00:55:46Z,2640000,False,-228.0,-19.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,22.87,Missed,,,,,,,,,,,,,,,,,,
267,PT02M19.00S,2023-03-03T00:55:45.1Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,54,42,2023-03-03T00:55:46Z,2650000,False,,,0,,P. Siakam REBOUND (Off:2 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,266.0,7.0,5.0,2.0,,,,,,,,,,,,,,
268,PT02M04.00S,2023-03-03T00:56:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,6.783837056504599,57.35294117647059,1610612761,54,44,2023-03-03T00:56:05Z,2660000,False,-37.0,11.0,1,left,F. VanVleet driving Layup (6 PTS) (P. Siakam 4 AST),"[1627832, 1627783]",1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,,,6.0,P. Siakam,1627783.0,4.0,,,,,,,,
302,PT01M52.00S,2023-03-03T00:56:11.8Z,2,REGULAR,turnover,lost ball,[],204001,,,1610612764,54,44,2023-03-03T01:07:53Z,2682500,False,,,0,,K. Porzingis lost ball TURNOVER (2 TO),"[204001, 1627751]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,,,,,Poeltl,1627751.0
303,PT01M52.00S,2023-03-03T00:56:11.8Z,2,REGULAR,steal,,[],1627751,,,1610612761,54,44,2023-03-03T01:07:35Z,2691250,False,,,0,,J. Poeltl STEAL (2 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
272,PT01M47.00S,2023-03-03T00:56:22.8Z,2,REGULAR,foul,personal,['2freethrow'],203078,,,1610612761,54,44,2023-03-03T00:56:29Z,2700000,False,,,0,,B. Beal shooting personal FOUL (2 PF) (Barnes 2 FT),"[203078, 1630567]",1610612764.0,WAS,shooting,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201245.0,,2.0,0.0,Barnes,1630567.0,,
274,PT01M47.00S,2023-03-03T00:56:45.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630567,,,1610612761,54,45,2023-03-03T01:07:35Z,2720000,False,,,0,,S. Barnes Free Throw 1 of 2 (7 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
275,PT01M47.00S,2023-03-03T00:57:04.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630567,,,1610612761,54,46,2023-03-03T01:07:35Z,2730000,False,,,0,,S. Barnes Free Throw 2 of 2 (8 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
277,PT01M29.00S,2023-03-03T00:57:24.5Z,2,REGULAR,2pt,Jump Shot,[],203078,93.51182654402102,88.23529411764706,1610612764,54,46,2023-03-03T00:57:28Z,2740000,False,191.0,8.0,1,right,MISS B. Beal 19' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right,19.14,Missed,,,,,,,,,,,,,,,,,,
278,PT01M26.00S,2023-03-03T00:57:27.5Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,54,46,2023-03-03T00:57:28Z,2750000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right,,,277.0,4.0,3.0,1.0,,,,,,,,,,,,,,
279,PT01M20.00S,2023-03-03T00:57:36.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203078,,,1610612761,54,46,2023-03-03T00:57:42Z,2760000,False,,,0,,B. Beal personal FOUL (3 PF) (Poeltl 2 FT),"[203078, 1627751]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1626302.0,,3.0,0.0,Poeltl,1627751.0,,
281,PT01M20.00S,2023-03-03T00:58:06.3Z,2,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,54,47,2023-03-03T00:58:06Z,2780000,False,,,0,,J. Poeltl Free Throw 1 of 2 (5 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
282,PT01M20.00S,2023-03-03T00:58:07.3Z,2,REGULAR,substitution,out,[],203078,,,1610612761,54,47,2023-03-03T00:58:11Z,2790000,False,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT01M20.00S,2023-03-03T00:58:07.3Z,2,REGULAR,substitution,in,[],1630557,,,1610612761,54,47,2023-03-03T00:58:11Z,2800000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M20.00S,2023-03-03T00:58:29.2Z,2,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,54,48,2023-03-03T00:58:29Z,2810000,False,,,0,,J. Poeltl Free Throw 2 of 2 (6 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
286,PT00M59.80S,2023-03-03T00:58:52.7Z,2,REGULAR,3pt,Jump Shot,[],1630166,82.47371879106439,96.32352941176471,1610612764,54,48,2023-03-03T00:58:59Z,2820000,False,232.0,112.0,1,right,MISS D. Avdija 25' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
287,PT00M57.20S,2023-03-03T00:58:55.3Z,2,REGULAR,rebound,defensive,[],1628384,,,1610612761,54,48,2023-03-03T00:58:59Z,2830000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,286.0,1.0,1.0,0.0,,,,,,,,,,,,,,
288,PT00M55.50S,2023-03-03T00:58:58.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627751,7.178055190538765,56.86274509803921,1610612761,54,50,2023-03-03T01:00:43Z,2840000,False,-34.0,15.0,1,left,J. Poeltl running alley-oop Layup (8 PTS) (S. Barnes 2 AST),"[1627751, 1630567]",1610612761.0,TOR,running alley-oop,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,3.74,Made,,,,,,,8.0,S. Barnes,1630567.0,2.0,,,,,,,,
290,PT00M42.90S,2023-03-03T00:59:12.0Z,2,REGULAR,3pt,Jump Shot,[],1630557,69.07030223390277,17.892156862745097,1610612764,57,50,2023-03-03T00:59:17Z,2860000,False,-161.0,238.0,1,right,C. Kispert 28' 3PT  (7 PTS) (D. Wright 8 AST),"[1630557, 1626153]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,28.72,Made,,,,,,,7.0,D. Wright,1626153.0,8.0,,,,,,,,
292,PT00M35.70S,2023-03-03T00:59:29.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,15.850854139290407,60.29411764705882,1610612761,57,50,2023-03-03T01:01:17Z,2880000,False,-51.0,96.0,1,left,MISS S. Barnes 10' step back Shot,[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,10.94,Missed,,,,,,,,,,,,,,,,,,
293,PT00M32.30S,2023-03-03T00:59:32.5Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,57,50,2023-03-03T00:59:32Z,2890000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,292.0,3.0,3.0,0.0,,,,,,,,,,,,,,
294,PT00M13.50S,2023-03-03T00:59:51.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,89.30683311432325,61.76470588235294,1610612764,57,50,2023-03-03T01:01:52Z,2900000,False,59.0,48.0,1,right,MISS K. Kuzma 7' Jump Shot,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,7.59,Missed,,,,,,,,,,,,,,,,,,
295,PT00M11.90S,2023-03-03T00:59:52.9Z,2,REGULAR,rebound,offensive,[],1626153,,,1610612764,57,50,2023-03-03T01:01:52Z,2910000,False,,,0,,D. Wright REBOUND (Off:1 Def:4),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,294.0,5.0,4.0,1.0,,,,,,,,,,,,,,
296,PT00M10.50S,2023-03-03T00:59:54.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626153,86.81011826544021,54.90196078431373,1610612764,57,50,2023-03-03T01:03:40Z,2920000,False,25.0,71.0,1,right,MISS D. Wright 7' Jump Shot,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
297,PT00M10.50S,2023-03-03T00:59:54.9Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612764,57,50,2023-03-03T01:03:40Z,2930000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,296.0,4.0,3.0,1.0,,,,,,,,,,,,,,
298,PT00M10.50S,2023-03-03T00:59:58.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,94.40999984741211,50.0,1610612764,59,50,2023-03-03T00:59:58Z,2940000,False,0.0,0.0,1,right,D. Avdija tip Layup (4 PTS),[1630166],1610612764.0,WAS,tip,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,4.0,,,,,,,,,,,
299,PT00M02.20S,2023-03-03T01:00:08.4Z,2,REGULAR,2pt,Jump Shot,[],1627783,21.369908015768726,55.392156862745104,1610612761,59,50,2023-03-03T01:03:59Z,2950000,False,-27.0,148.0,1,left,MISS P. Siakam 15' step back Shot,[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,15.08,Missed,,,,,,,,,,,,,,,,,,
300,PT00M02.20S,2023-03-03T01:00:08.4Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612764,59,50,2023-03-03T01:00:12Z,2960000,False,,,0,,D. Wright REBOUND (Off:1 Def:5),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Mid-Range,8-16 Center,,,299.0,6.0,5.0,1.0,,,,,,,,,,,,,,
301,PT00M00.00S,2023-03-03T01:00:15.7Z,2,REGULAR,period,end,[],0,,,1610612764,59,50,2023-03-03T01:00:15Z,2970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2023-03-03T01:14:53.6Z,3,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,59,50,2023-03-03T01:15:17Z,2980000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2023-03-03T01:14:53.6Z,3,REGULAR,substitution,out,['startperiod'],1630557,,,1610612764,59,50,2023-03-03T01:15:17Z,2990000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2023-03-03T01:14:53.6Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612764,59,50,2023-03-03T01:15:17Z,3000000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2023-03-03T01:14:53.6Z,3,REGULAR,substitution,in,['startperiod'],203078,,,1610612764,59,50,2023-03-03T01:15:17Z,3010000,False,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2023-03-03T01:15:27.2Z,3,REGULAR,period,start,[],0,,,1610612761,59,50,2023-03-03T01:15:27Z,3020000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT11M46.00S,2023-03-03T01:15:41.0Z,3,REGULAR,3pt,Jump Shot,[],1627783,72.09264126149803,18.137254901960784,1610612761,59,50,2023-03-03T01:15:46Z,3030000,False,-159.0,210.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,,,,,,,,,,,,,,,,,
310,PT11M43.00S,2023-03-03T01:15:44.0Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,59,50,2023-03-03T01:15:46Z,3040000,False,,,0,,S. Barnes REBOUND (Off:2 Def:0),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,309.0,2.0,0.0,2.0,,,,,,,,,,,,,,
311,PT11M41.00S,2023-03-03T01:15:44.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630567,93.51182654402102,48.529411764705884,1610612761,59,52,2023-03-03T01:16:00Z,3050000,False,-7.0,8.0,1,right,S. Barnes putback DUNK (10 PTS),[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,10.0,,,,,,,,,,,
312,PT11M22.00S,2023-03-03T01:16:03.8Z,3,REGULAR,3pt,Jump Shot,[],1626153,34.11629434954008,68.38235294117648,1610612764,62,52,2023-03-03T01:16:08Z,3060000,False,-92.0,268.0,1,left,D. Wright 28' 3PT  (5 PTS) (B. Beal 3 AST),"[1626153, 203078]",1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,28.35,Made,,,,,,,5.0,B. Beal,203078.0,3.0,,,,,,,,
314,PT11M05.00S,2023-03-03T01:16:22.7Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612761,62,52,2023-03-03T01:16:30Z,3080000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Anunoby 2 FT),"[1629655, 1628384]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,,1.0,0.0,Anunoby,1628384.0,,
316,PT11M05.00S,2023-03-03T01:16:47.9Z,3,REGULAR,freethrow,1 of 2,[],1628384,,,1610612761,62,53,2023-03-03T01:16:47Z,3100000,False,,,0,,O. Anunoby Free Throw 1 of 2 (4 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
317,PT11M05.00S,2023-03-03T01:17:06.1Z,3,REGULAR,freethrow,2 of 2,[],1628384,,,1610612761,62,54,2023-03-03T01:17:06Z,3110000,False,,,0,,O. Anunoby Free Throw 2 of 2 (5 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
318,PT10M47.00S,2023-03-03T01:17:27.0Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612764,62,54,2023-03-03T01:17:33Z,3120000,False,,,0,,P. Siakam shooting personal FOUL (2 PF) (Porzingis 2 FT),"[1627783, 204001]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1626302.0,,2.0,0.0,Porzingis,204001.0,,
320,PT10M47.00S,2023-03-03T01:17:52.9Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,63,54,2023-03-03T01:17:52Z,3140000,False,,,0,,K. Porzingis Free Throw 1 of 2 (7 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
321,PT10M47.00S,2023-03-03T01:18:10.9Z,3,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,64,54,2023-03-03T01:18:10Z,3150000,False,,,0,,K. Porzingis Free Throw 2 of 2 (8 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
322,PT10M35.00S,2023-03-03T01:18:27.5Z,3,REGULAR,turnover,traveling,[],1630567,,,1610612761,64,54,2023-03-03T01:18:43Z,3160000,False,,,0,,S. Barnes traveling TURNOVER (2 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1626302.0,2.0,,,,,,
323,PT10M26.00S,2023-03-03T01:18:48.9Z,3,REGULAR,foul,personal,[],1627832,,,1610612764,64,54,2023-03-03T01:19:03Z,3170000,False,,,0,,F. VanVleet personal FOUL (3 PF),"[1627832, 1626153]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1626302.0,,3.0,0.0,Wright,1626153.0,,
326,PT10M16.00S,2023-03-03T01:19:34.7Z,3,REGULAR,turnover,bad pass,[],1628398,,,1610612764,64,54,2023-03-03T01:19:43Z,3200000,False,,,0,,K. Kuzma bad pass TURNOVER (3 TO),"[1628398, 1628384]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,3.0,,,,,Anunoby,1628384.0
327,PT10M16.00S,2023-03-03T01:19:34.7Z,3,REGULAR,steal,,[],1628384,,,1610612761,64,54,2023-03-03T01:19:43Z,3210000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
328,PT10M06.00S,2023-03-03T01:19:45.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628384,81.68528252299606,39.705882352941174,1610612761,64,56,2023-03-03T01:20:55Z,3220000,False,-51.0,120.0,1,right,O. Anunoby 13' driving floating Jump Shot (7 PTS) (S. Barnes 3 AST),"[1628384, 1630567]",1610612761.0,TOR,driving floating,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,13.03,Made,,,,,,,7.0,S. Barnes,1630567.0,3.0,,,,,,,,
329,PT09M47.00S,2023-03-03T01:20:04.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,6.915243101182654,46.32352941176471,1610612764,66,56,2023-03-03T01:22:39Z,3230000,False,18.0,13.0,1,left,D. Gafford cutting Layup (12 PTS) (K. Kuzma 2 AST),"[1629655, 1628398]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.22,Made,,,,,,,12.0,K. Kuzma,1628398.0,2.0,,,,,,,,
331,PT09M29.00S,2023-03-03T01:20:21.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,88.78120893561103,63.725490196078425,1610612761,66,56,2023-03-03T01:23:15Z,3250000,False,69.0,53.0,1,right,MISS J. Poeltl 8' turnaround Hook,[1627751],1610612761.0,TOR,turnaround,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Right,8.67,Missed,,,,,,,,,,,,,,,,,,
332,PT09M28.00S,2023-03-03T01:20:22.7Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,66,56,2023-03-03T01:20:26Z,3260000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,,,331.0,4.0,4.0,0.0,,,,,,,,,,,,,,
