actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
339,PT10M49.00S,2026-01-11T21:52:58.0Z,3,REGULAR,steal,,[],1642874,,,1610612751,63,53,2026-01-11T21:52:59Z,3380000,False,,,0,,D. Wolf STEAL (2 STL),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
340,PT10M44.00S,2026-01-11T21:53:03.2Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612751,63,53,2026-01-11T21:53:13Z,3390000,False,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (Claxton 2 FT),"[1628991, 1629651]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627963.0,3.0,0.0,Claxton,1629651.0,,
342,PT10M44.00S,2026-01-11T21:53:31.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629651,,,1610612751,63,53,2026-01-11T21:53:31Z,3410000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
343,PT10M44.00S,2026-01-11T21:53:31.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,63,53,2026-01-11T21:53:31Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,342.0,,,,,,,,,,,,,,,,,
344,PT10M44.00S,2026-01-11T21:53:44.7Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629651,,,1610612751,63,54,2026-01-11T21:53:44Z,3430000,False,,,0,,N. Claxton Free Throw 2 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
345,PT10M27.00S,2026-01-11T21:54:03.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,87.99277266754271,48.03921568627451,1610612763,63,54,2026-01-11T21:54:07Z,3440000,False,-10.0,60.0,1,right,MISS J. Landale 6' Layup,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,6.12,Missed,,,,,,,,,,,,,,,,,,
346,PT10M25.00S,2026-01-11T21:54:05.9Z,3,REGULAR,rebound,defensive,[],1642874,,,1610612751,63,54,2026-01-11T21:54:07Z,3450000,False,,,0,,D. Wolf REBOUND (Off:1 Def:5),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,345.0,,,,,6.0,5.0,1.0,,,,,,,,,,
347,PT10M18.00S,2026-01-11T21:54:12.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,9.806176084099869,43.13725490196079,1610612751,63,56,2026-01-11T21:54:18Z,3460000,False,34.0,40.0,1,left,D. Wolf driving Layup (5 PTS),[1642874],1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,5.25,Made,,5.0,,,,,,,,,,,,,,,,
348,PT10M06.00S,2026-01-11T21:54:30.8Z,3,REGULAR,foul,personal,[],1641730,,,1610612763,63,56,2026-01-11T21:54:35Z,3470000,False,,,0,,N. Clowney personal FOUL (2 PF),"[1641730, 1629111]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627963.0,2.0,0.0,Landale,1629111.0,,
350,PT09M58.00S,2026-01-11T21:54:49.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,86.15308804204993,50.73529411764706,1610612763,65,56,2026-01-11T21:54:54Z,3490000,False,4.0,78.0,1,right,J. Landale 7' turnaround Hook (16 PTS),[1629111],1610612763.0,MEM,turnaround,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,7.78,Made,,16.0,,,,,,,,,,,,,,,,
352,PT09M30.00S,2026-01-11T21:55:44.3Z,3,REGULAR,foul,personal,['3freethrow'],1628991,,,1610612751,65,56,2026-01-11T21:55:53Z,3510000,False,,,0,,J. Jackson Jr. shooting personal FOUL (4 PF) (Clowney 3 FT),"[1628991, 1641730]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1628951.0,4.0,0.0,Clowney,1641730.0,,
354,PT09M30.00S,2026-01-11T21:56:14.6Z,3,REGULAR,freethrow,1 of 3,[],1641730,,,1610612751,65,57,2026-01-11T21:56:14Z,3530000,False,,,0,,N. Clowney Free Throw 1 of 3 (14 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
355,PT09M30.00S,2026-01-11T21:56:31.9Z,3,REGULAR,freethrow,2 of 3,[],1641730,,,1610612751,65,58,2026-01-11T21:56:31Z,3540000,False,,,0,,N. Clowney Free Throw 2 of 3 (15 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
356,PT09M30.00S,2026-01-11T21:56:33.7Z,3,REGULAR,substitution,out,[],1628991,,,1610612751,65,58,2026-01-11T21:56:37Z,3550000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT09M30.00S,2026-01-11T21:56:33.7Z,3,REGULAR,substitution,in,[],1630583,,,1610612751,65,58,2026-01-11T21:56:37Z,3560000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT09M30.00S,2026-01-11T21:56:48.1Z,3,REGULAR,freethrow,3 of 3,[],1641730,,,1610612751,65,59,2026-01-11T21:56:48Z,3570000,False,,,0,,N. Clowney Free Throw 3 of 3 (16 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,16.0,,,,,,,,,,,,,,,,
359,PT09M24.00S,2026-01-11T21:56:55.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642377,94.03745072273325,50.49019607843137,1610612763,67,59,2026-01-11T21:56:59Z,3580000,False,2.0,4.0,1,right,J. Wells driving DUNK (2 PTS) (C. Spencer 7 AST),"[1642377, 1642285]",1610612763.0,MEM,driving,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,0.43,Made,,2.0,C. Spencer,1642285.0,7.0,,,,,,,,,,,,,
361,PT09M05.00S,2026-01-11T21:57:14.2Z,3,REGULAR,turnover,lost ball,[],1641730,,,1610612751,67,59,2026-01-11T21:57:17Z,3600000,False,,,0,,N. Clowney lost ball TURNOVER (2 TO),"[1641730, 1642377]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,Wells,1642377.0,,,,,,,
362,PT09M05.00S,2026-01-11T21:57:14.2Z,3,REGULAR,steal,,[],1642377,,,1610612763,67,59,2026-01-11T21:57:16Z,3610000,False,,,0,,J. Wells STEAL (1 STL),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
363,PT08M57.00S,2026-01-11T21:57:23.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642907,74.32654402102497,16.42156862745098,1610612763,67,59,2026-01-11T21:57:27Z,3620000,False,-168.0,189.0,1,right,MISS C. Coward 25' 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
364,PT08M53.00S,2026-01-11T21:57:26.6Z,3,REGULAR,rebound,offensive,[],1630583,,,1610612763,67,59,2026-01-11T21:57:26Z,3630000,False,,,0,,S. Aldama REBOUND (Off:1 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,363.0,,,,,5.0,4.0,1.0,,,,,,,,,,
365,PT08M49.00S,2026-01-11T21:57:30.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642285,94.03745072273325,46.32352941176471,1610612763,67,59,2026-01-11T21:57:38Z,3640000,False,-18.0,4.0,1,right,MISS C. Spencer reverse Layup - blocked,"[1642285, 1629611]",1610612763.0,MEM,reverse,,,Spencer,C. Spencer,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,Mann,1629611.0
370,PT08M49.00S,2026-01-11T21:57:30.5Z,3,REGULAR,block,,[],1629611,,,1610612763,67,59,2026-01-11T21:57:58Z,3645000,False,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
366,PT08M46.00S,2026-01-11T21:57:33.5Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,67,59,2026-01-11T21:57:38Z,3650000,False,,,0,,N. Clowney REBOUND (Off:1 Def:3),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,365.0,,,,,4.0,3.0,1.0,,,,,,,,,,
367,PT08M41.00S,2026-01-11T21:57:38.7Z,3,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",1629651,9.543363994743759,45.83333333333333,1610612751,67,59,2026-01-11T22:02:47Z,3660000,False,21.0,37.0,1,left,MISS N. Claxton driving Hook - blocked,"[1629651, 1630583]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,Aldama,1630583.0
368,PT08M41.00S,2026-01-11T21:57:38.7Z,3,REGULAR,block,,[],1630583,,,1610612751,67,59,2026-01-11T21:57:40Z,3670000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
369,PT08M39.00S,2026-01-11T21:57:40.7Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612763,67,59,2026-01-11T21:57:44Z,3680000,False,,,0,,J. Landale REBOUND (Off:2 Def:3),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,367.0,,,,,5.0,3.0,2.0,,,,,,,,,,
371,PT08M18.00S,2026-01-11T21:58:02.6Z,3,REGULAR,3pt,Jump Shot,[],1629111,82.21090670170827,5.88235294117647,1610612763,67,59,2026-01-11T21:58:06Z,3690000,False,-221.0,115.0,1,right,MISS J. Landale 24' 3PT,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
372,PT08M15.00S,2026-01-11T21:58:05.6Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,67,59,2026-01-11T21:58:06Z,3700000,False,,,0,,N. Clowney REBOUND (Off:1 Def:4),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,371.0,,,,,5.0,4.0,1.0,,,,,,,,,,
373,PT08M08.00S,2026-01-11T21:58:11.6Z,3,REGULAR,3pt,Jump Shot,[],1642874,3.4986859395532193,3.1862745098039214,1610612751,67,62,2026-01-11T21:58:16Z,3710000,False,234.0,-20.0,1,left,D. Wolf 3PT  (8 PTS) (E. Dëmin 3 AST),"[1642874, 1642856]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Right Corner 3,24+ Right,23.49,Made,,8.0,E. Dëmin,1642856.0,3.0,,,,,,,,,,,,,
375,PT07M57.00S,2026-01-11T21:58:25.6Z,3,REGULAR,foul,personal,[],1642856,,,1610612763,67,62,2026-01-11T21:58:32Z,3730000,False,,,0,,E. Dëmin personal FOUL (2 PF),"[1642856, 1642377]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627963.0,2.0,0.0,Wells,1642377.0,,
377,PT07M51.00S,2026-01-11T21:58:48.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629111,87.59855453350855,65.19607843137256,1610612763,67,62,2026-01-11T21:58:52Z,3750000,False,76.0,64.0,1,right,MISS J. Landale 9' driving floating bank Shot,[1629111],1610612763.0,MEM,driving floating bank,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Right,9.94,Missed,,,,,,,,,,,,,,,,,,
378,PT07M48.00S,2026-01-11T21:58:51.5Z,3,REGULAR,rebound,offensive,[],1642907,,,1610612763,67,62,2026-01-11T21:58:52Z,3760000,False,,,0,,C. Coward REBOUND (Off:1 Def:5),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Right,,,377.0,,,,,6.0,5.0,1.0,,,,,,,,,,
379,PT07M44.00S,2026-01-11T21:58:54.4Z,3,REGULAR,turnover,bad pass,[],1642907,,,1610612763,67,62,2026-01-11T21:58:58Z,3770000,False,,,0,,C. Coward bad pass TURNOVER (2 TO),"[1642907, 1641730]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,Clowney,1641730.0,,,,,,,
380,PT07M44.00S,2026-01-11T21:58:54.4Z,3,REGULAR,steal,,[],1641730,,,1610612751,67,62,2026-01-11T21:58:56Z,3780000,False,,,0,,N. Clowney STEAL (1 STL),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
382,PT07M33.00S,2026-01-11T21:59:24.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629651,5.601182654402102,51.225490196078425,1610612751,67,64,2026-01-11T21:59:28Z,3800000,False,-6.0,0.0,1,left,N. Claxton alley-oop DUNK (7 PTS) (N. Clowney 1 AST),"[1629651, 1641730]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.61,Made,,7.0,N. Clowney,1641730.0,1.0,,,,,,,,,,,,,
384,PT07M17.00S,2026-01-11T21:59:39.5Z,3,REGULAR,3pt,Jump Shot,[],1630583,89.70105124835742,4.166666666666666,1610612763,67,64,2026-01-11T21:59:43Z,3820000,False,-229.0,44.0,1,right,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
385,PT07M14.00S,2026-01-11T21:59:42.5Z,3,REGULAR,rebound,offensive,[],1642377,,,1610612763,67,64,2026-01-11T21:59:43Z,3830000,False,,,0,,J. Wells REBOUND (Off:1 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,,,384.0,,,,,2.0,1.0,1.0,,,,,,,,,,
386,PT07M12.00S,2026-01-11T21:59:44.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642907,70.12155059132719,74.75490196078431,1610612763,67,64,2026-01-11T21:59:48Z,3840000,False,124.0,228.0,1,right,MISS C. Coward 25' 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,25.98,Missed,,,,,,,,,,,,,,,,,,
387,PT07M10.00S,2026-01-11T21:59:46.7Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,67,64,2026-01-11T21:59:48Z,3850000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,386.0,,,,,3.0,3.0,0.0,,,,,,,,,,
388,PT06M55.00S,2026-01-11T22:00:03.6Z,3,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612751,67,64,2026-01-11T22:03:02Z,3860000,False,,,0,,S. Aldama shooting personal FOUL (1 PF) (Mann 2 FT),"[1630583, 1629611]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627963.0,1.0,0.0,Mann,1629611.0,,
390,PT06M55.00S,2026-01-11T22:00:15.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,67,64,2026-01-11T22:00:15Z,3880000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M55.00S,2026-01-11T22:02:12.9Z,3,REGULAR,substitution,out,[],1642907,,,1610612751,67,64,2026-01-11T22:02:56Z,3890000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT06M55.00S,2026-01-11T22:02:12.9Z,3,REGULAR,substitution,out,[],1642285,,,1610612751,67,64,2026-01-11T22:02:56Z,3900000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M55.00S,2026-01-11T22:02:12.9Z,3,REGULAR,substitution,out,[],1629111,,,1610612751,67,64,2026-01-11T22:02:56Z,3910000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M55.00S,2026-01-11T22:02:12.9Z,3,REGULAR,substitution,in,[],1631246,,,1610612751,67,64,2026-01-11T22:02:56Z,3920000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M55.00S,2026-01-11T22:02:12.9Z,3,REGULAR,substitution,in,[],1631132,,,1610612751,67,64,2026-01-11T22:02:56Z,3930000,False,,,0,,SUB in: C. Koloko,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M55.00S,2026-01-11T22:02:12.9Z,3,REGULAR,substitution,in,[],203484,,,1610612751,67,64,2026-01-11T22:02:56Z,3940000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M55.00S,2026-01-11T22:03:16.9Z,3,REGULAR,freethrow,1 of 2,[],1629611,,,1610612751,67,64,2026-01-11T22:03:16Z,3950000,False,,,0,,MISS T. Mann Free Throw 1 of 2,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
398,PT06M55.00S,2026-01-11T22:03:16.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,67,64,2026-01-11T22:03:16Z,3960000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,397.0,,,,,,,,,,,,,,,,,
399,PT06M55.00S,2026-01-11T22:03:16.9Z,3,REGULAR,freethrow,2 of 2,[],1629611,,,1610612751,67,64,2026-01-11T22:03:33Z,3970000,False,,,0,,MISS T. Mann Free Throw 2 of 2,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
400,PT06M52.00S,2026-01-11T22:03:19.9Z,3,REGULAR,rebound,defensive,[],1631132,,,1610612763,67,64,2026-01-11T22:03:33Z,3980000,False,,,0,,C. Koloko REBOUND (Off:2 Def:4),[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,399.0,,,,,6.0,4.0,2.0,,,,,,,,,,
401,PT06M34.00S,2026-01-11T22:03:49.7Z,3,REGULAR,2pt,Jump Shot,[],1642377,89.43823915900131,10.294117647058822,1610612763,67,64,2026-01-11T22:03:56Z,3990000,False,-199.0,47.0,1,right,MISS J. Wells 20' step back Shot,[1642377],1610612763.0,MEM,step back,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left,20.39,Missed,,,,,,,,,,,,,,,,,,
402,PT06M31.00S,2026-01-11T22:03:52.7Z,3,REGULAR,rebound,defensive,[],1642874,,,1610612751,67,64,2026-01-11T22:03:56Z,4000000,False,,,0,,D. Wolf REBOUND (Off:1 Def:6),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Mid-Range,16-24 Left,,,401.0,,,,,7.0,6.0,1.0,,,,,,,,,,
403,PT06M21.00S,2026-01-11T22:04:02.6Z,3,REGULAR,3pt,Jump Shot,[],1642874,4.944152431011826,4.411764705882353,1610612751,67,67,2026-01-11T22:04:07Z,4010000,False,228.0,-6.0,1,left,D. Wolf 3PT  (11 PTS) (T. Mann 1 AST),"[1642874, 1629611]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Right Corner 3,24+ Right,22.8,Made,,11.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,
405,PT05M56.00S,2026-01-11T22:04:27.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,89.30683311432325,62.254901960784316,1610612763,69,67,2026-01-11T22:04:31Z,4030000,False,61.0,48.0,1,right,S. Aldama 7' driving floating bank Jump Shot (11 PTS),[1630583],1610612763.0,MEM,driving floating bank,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,7.79,Made,,11.0,,,,,,,,,,,,,,,,
406,PT05M38.00S,2026-01-11T22:04:51.1Z,3,REGULAR,foul,personal,[],1631246,,,1610612751,69,67,2026-01-11T22:04:56Z,4040000,False,,,0,,V. Williams Jr. personal FOUL (2 PF),"[1631246, 1629611]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627963.0,2.0,0.0,Mann,1629611.0,,
408,PT05M38.00S,2026-01-11T22:04:55.5Z,3,REGULAR,substitution,out,[],1642377,,,1610612751,69,67,2026-01-11T22:05:05Z,4060000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M38.00S,2026-01-11T22:04:55.5Z,3,REGULAR,substitution,out,[],1629611,,,1610612751,69,67,2026-01-11T22:05:05Z,4070000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M38.00S,2026-01-11T22:04:55.5Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,69,67,2026-01-11T22:05:05Z,4080000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M38.00S,2026-01-11T22:04:55.5Z,3,REGULAR,substitution,in,[],1629723,,,1610612751,69,67,2026-01-11T22:05:05Z,4090000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M38.00S,2026-01-11T22:04:55.5Z,3,REGULAR,substitution,in,[],1630549,,,1610612751,69,67,2026-01-11T22:05:05Z,4100000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M38.00S,2026-01-11T22:04:55.5Z,3,REGULAR,substitution,in,[],1630560,,,1610612751,69,67,2026-01-11T22:05:05Z,4110000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M30.00S,2026-01-11T22:05:25.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,7.835085413929041,55.88235294117647,1610612751,69,67,2026-01-11T22:05:30Z,4120000,False,-29.0,21.0,1,left,MISS D. Wolf driving Layup - blocked,"[1642874, 1631132]",1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,Koloko,1631132.0
415,PT05M30.00S,2026-01-11T22:05:25.8Z,3,REGULAR,block,,[],1631132,,,1610612751,69,67,2026-01-11T22:05:30Z,4130000,False,,,0,,C. Koloko BLOCK (1 BLK),[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
416,PT05M28.00S,2026-01-11T22:05:27.8Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,69,67,2026-01-11T22:05:30Z,4140000,False,,,0,,S. Aldama REBOUND (Off:1 Def:5),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,414.0,,,,,6.0,5.0,1.0,,,,,,,,,,
417,PT05M23.00S,2026-01-11T22:05:32.8Z,3,REGULAR,turnover,bad pass,[],1630583,,,1610612763,69,67,2026-01-11T22:05:35Z,4150000,False,,,0,,S. Aldama bad pass TURNOVER (1 TO),"[1630583, 1641730]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1.0,Clowney,1641730.0,,,,,,,
418,PT05M23.00S,2026-01-11T22:05:32.8Z,3,REGULAR,steal,,[],1641730,,,1610612751,69,67,2026-01-11T22:05:34Z,4160000,False,,,0,,N. Clowney STEAL (2 STL),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
419,PT05M21.00S,2026-01-11T22:05:39.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629723,,,1610612751,69,67,2026-01-11T22:05:54Z,4170000,False,,,0,,J. Konchar personal FOUL (1 PF) (Dëmin 2 FT),"[1629723, 1642856]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2530.0,1.0,0.0,Dëmin,1642856.0,,
421,PT05M21.00S,2026-01-11T22:06:09.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1642856,,,1610612751,69,68,2026-01-11T22:06:25Z,4190000,False,,,0,,E. Dëmin Free Throw 1 of 2 (7 PTS),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
422,PT05M21.00S,2026-01-11T22:06:09.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1642856,,,1610612751,69,68,2026-01-11T22:06:25Z,4200000,False,,,0,,MISS E. Dëmin Free Throw 2 of 2,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
