actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
366,PT00M28.90S,2026-03-13T01:06:45.4Z,2,REGULAR,turnover,out-of-bounds,[],1642843,,,1610612742,52,65,2026-03-13T01:06:49Z,3580000,False,,,0,,C. Flagg lost ball out-of-bounds TURNOVER (1 TO),[1642843],1610612742.0,DAL,lost ball,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Left,,,,,,,1162.0,1.0,,,,,,,,,,,,
367,PT00M05.30S,2026-03-13T01:07:21.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642942,17.69053876478318,94.85294117647058,1610612763,52,65,2026-03-13T01:07:28Z,3590000,False,-224.0,114.0,1,left,MISS J. Mashack 25' 3PT,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
368,PT00M01.20S,2026-03-13T01:07:25.4Z,2,REGULAR,rebound,offensive,[],1641707,,,1610612763,52,65,2026-03-13T01:07:28Z,3600000,False,,,0,,T. Hendricks REBOUND (Off:2 Def:4),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,367.0,6.0,4.0,2.0,,,,
371,PT00M01.10S,2026-03-13T01:07:26.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641707,6.1268068331143235,45.34313725490196,1610612763,54,65,2026-03-13T01:08:16Z,3630000,False,23.0,5.0,1,left,T. Hendricks putback Layup (5 PTS),[1641707],1610612763.0,MEM,putback,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,2.39,Made,5.0,,,,,,,,,,,,,,,,,
372,PT00M00.00S,2026-03-13T01:07:31.0Z,2,REGULAR,heave,,[],0,,,1610612742,54,65,2026-03-13T01:17:23Z,3640000,False,,,0,,DAL Heave,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Right Center,74.08,,,,,,,,,,,,,,,,,,,
373,PT00M00.00S,2026-03-13T01:07:31.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,54,65,2026-03-13T01:07:57Z,3650000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,372.0,,,,,,,
374,PT00M00.00S,2026-03-13T01:07:39.4Z,2,REGULAR,period,end,[],0,,,1610612742,54,65,2026-03-13T01:07:39Z,3660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2026-03-13T01:07:41.6Z,3,REGULAR,substitution,out,['startperiod'],1631174,,,1610612742,54,65,2026-03-13T01:23:27Z,3670000,False,,,0,,SUB out: T. Burton,[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2026-03-13T01:07:41.6Z,3,REGULAR,substitution,out,['startperiod'],1642942,,,1610612742,54,65,2026-03-13T01:23:27Z,3680000,False,,,0,,SUB out: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2026-03-13T01:07:41.6Z,3,REGULAR,substitution,out,['startperiod'],1641707,,,1610612742,54,65,2026-03-13T01:23:27Z,3690000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2026-03-13T01:07:41.6Z,3,REGULAR,substitution,out,['startperiod'],1630314,,,1610612742,54,65,2026-03-13T01:23:27Z,3700000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2026-03-13T01:07:41.6Z,3,REGULAR,substitution,in,['startperiod'],1642377,,,1610612742,54,65,2026-03-13T01:23:27Z,3710000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2026-03-13T01:07:41.6Z,3,REGULAR,substitution,in,['startperiod'],1641765,,,1610612742,54,65,2026-03-13T01:23:27Z,3720000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2026-03-13T01:07:41.6Z,3,REGULAR,substitution,in,['startperiod'],1641712,,,1610612742,54,65,2026-03-13T01:23:27Z,3730000,False,,,0,,SUB in: R. Rupert,[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2026-03-13T01:07:41.6Z,3,REGULAR,substitution,in,['startperiod'],1631108,,,1610612742,54,65,2026-03-13T01:23:27Z,3740000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2026-03-13T01:23:29.0Z,3,REGULAR,period,start,[],0,,,1610612763,54,65,2026-03-13T01:23:29Z,3750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT11M48.00S,2026-03-13T01:23:40.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642377,92.85479632063075,54.90196078431373,1610612763,56,65,2026-03-13T01:23:45Z,3760000,False,25.0,15.0,1,right,J. Wells driving Layup (13 PTS) (J. Small 7 AST),"[1642377, 1642914]",1610612763.0,MEM,driving,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,2.86,Made,13.0,J. Small,1642914.0,7.0,,,,,,,,,,,,,,
386,PT11M34.00S,2026-03-13T01:23:57.9Z,3,REGULAR,violation,kicked ball,[],1642914,,,1610612742,56,65,2026-03-13T01:24:02Z,3780000,False,,,0,,J. Small kicked ball VIOLATION,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,1627529.0,,,,,,,,,,,,,
387,PT11M28.00S,2026-03-13T01:24:10.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,6.652431011826544,49.26470588235294,1610612742,56,67,2026-03-13T01:24:55Z,3790000,False,4.0,10.0,1,left,D. Gafford cutting DUNK (19 PTS) (C. Flagg 4 AST),"[1629655, 1642843]",1610612742.0,DAL,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.07,Made,19.0,C. Flagg,1642843.0,4.0,,,,,,,,,,,,,,
389,PT11M18.00S,2026-03-13T01:24:20.0Z,3,REGULAR,3pt,Jump Shot,[],1641765,75.1149802890933,12.745098039215685,1610612763,56,67,2026-03-13T01:24:24Z,3810000,False,-186.0,181.0,1,right,MISS O. Prosper 26' 3PT,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,,
390,PT11M14.00S,2026-03-13T01:24:24.0Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612742,56,67,2026-03-13T01:24:24Z,3820000,False,,,0,,N. Marshall REBOUND (Off:0 Def:5),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,389.0,5.0,5.0,0.0,,,,
391,PT10M59.00S,2026-03-13T01:24:39.5Z,3,REGULAR,3pt,Jump Shot,[],1642843,27.808804204993432,22.058823529411764,1610612742,56,67,2026-03-13T01:24:43Z,3830000,False,140.0,209.0,1,left,MISS C. Flagg 25' 3PT,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
392,PT10M55.00S,2026-03-13T01:24:43.5Z,3,REGULAR,rebound,offensive,[],1629023,,,1610612742,56,67,2026-03-13T01:24:43Z,3840000,False,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,391.0,5.0,4.0,1.0,,,,
393,PT10M54.00S,2026-03-13T01:24:43.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,6.652431011826544,48.77450980392157,1610612742,56,67,2026-03-13T01:24:47Z,3850000,False,6.0,10.0,1,left,MISS P. Washington putback Layup,[1629023],1610612742.0,DAL,putback,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.17,Missed,,,,,,,,,,,,,,,,,,
394,PT10M53.00S,2026-03-13T01:24:45.6Z,3,REGULAR,rebound,offensive,[],1629023,,,1610612742,56,67,2026-03-13T01:24:45Z,3860000,False,,,0,,P. Washington REBOUND (Off:2 Def:4),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,393.0,6.0,4.0,2.0,,,,
395,PT10M51.00S,2026-03-13T01:24:47.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629023,4.812746386333772,79.41176470588235,1610612742,56,67,2026-03-13T01:24:53Z,3870000,False,-147.0,-7.0,1,left,MISS P. Washington 14' turnaround fadeaway Shot,[1629023],1610612742.0,DAL,turnaround fadeaway,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,14.73,Missed,,,,,,,,,,,,,,,,,,
396,PT10M47.00S,2026-03-13T01:24:51.3Z,3,REGULAR,rebound,defensive,[],1642377,,,1610612763,56,67,2026-03-13T01:24:53Z,3880000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,395.0,1.0,1.0,0.0,,,,
397,PT10M44.00S,2026-03-13T01:24:54.8Z,3,REGULAR,3pt,Jump Shot,[],1642377,75.3777923784494,13.480392156862745,1610612763,59,67,2026-03-13T01:25:00Z,3890000,False,-183.0,179.0,1,right,J. Wells 25' 3PT  (16 PTS) (O. Prosper 2 AST),"[1642377, 1641765]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,25.56,Made,16.0,O. Prosper,1641765.0,2.0,,,,,,,,,,,,,,
400,PT10M15.00S,2026-03-13T01:25:39.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,7.30946123521682,55.63725490196079,1610612742,59,69,2026-03-13T01:25:43Z,3920000,False,-28.0,16.0,1,left,C. Flagg driving floating bank Jump Shot (9 PTS),[1642843],1610612742.0,DAL,driving floating bank,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,3.25,Made,9.0,,,,,,,,,,,,,,,,,
401,PT10M08.00S,2026-03-13T01:25:46.9Z,3,REGULAR,3pt,Jump Shot,[],1642914,69.72733245729303,20.588235294117645,1610612763,62,69,2026-03-13T01:25:50Z,3930000,False,-147.0,232.0,1,right,J. Small 27' 3PT pullup (12 PTS),[1642914],1610612763.0,MEM,pullup,,,Small,J. Small,,,,,Above the Break 3,24+ Left Center,27.48,Made,12.0,,,,,,,,,,,,,,,,,
402,PT09M51.00S,2026-03-13T01:26:03.3Z,3,REGULAR,3pt,Jump Shot,[],1630230,31.882391590013142,38.23529411764706,1610612742,62,69,2026-03-13T01:26:08Z,3940000,False,59.0,247.0,1,left,MISS N. Marshall 25' 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
403,PT09M49.00S,2026-03-13T01:26:05.3Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612742,62,69,2026-03-13T01:26:08Z,3950000,False,,,0,,D. Gafford REBOUND (Off:5 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,402.0,9.0,4.0,5.0,,,,
404,PT09M47.00S,2026-03-13T01:26:07.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,6.258212877792378,47.30392156862745,1610612742,62,71,2026-03-13T01:26:10Z,3960000,False,13.0,6.0,1,left,D. Gafford putback Layup (21 PTS),[1629655],1610612742.0,DAL,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.49,Made,21.0,,,,,,,,,,,,,,,,,
405,PT09M37.00S,2026-03-13T01:26:16.6Z,3,REGULAR,3pt,Jump Shot,[],1642914,66.44218134034165,37.99019607843137,1610612763,62,71,2026-03-13T01:26:20Z,3970000,False,-60.0,263.0,1,right,MISS J. Small 26' pullup 3PT,[1642914],1610612763.0,MEM,pullup,,,Small,J. Small,,,,,Above the Break 3,24+ Center,26.97,Missed,,,,,,,,,,,,,,,,,,
406,PT09M36.00S,2026-03-13T01:26:17.6Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,62,71,2026-03-13T01:26:20Z,3980000,False,,,0,,D. Gafford REBOUND (Off:5 Def:5),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,405.0,10.0,5.0,5.0,,,,
407,PT09M26.00S,2026-03-13T01:26:29.4Z,3,REGULAR,3pt,Jump Shot,[],1631108,7.5722733245729295,3.6764705882352944,1610612742,62,74,2026-03-13T01:26:32Z,3990000,False,232.0,19.0,1,left,M. Christie 3PT  (8 PTS) (C. Flagg 5 AST),"[1631108, 1642843]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,23.24,Made,8.0,C. Flagg,1642843.0,5.0,,,,,,,,,,,,,,
409,PT09M10.00S,2026-03-13T01:26:43.8Z,3,REGULAR,3pt,Jump Shot,[],1641765,70.77858081471747,24.509803921568626,1610612763,62,74,2026-03-13T01:26:48Z,4010000,False,-127.0,222.0,1,right,MISS O. Prosper 25' 3PT,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
410,PT09M07.00S,2026-03-13T01:26:46.8Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612742,62,74,2026-03-13T01:26:48Z,4020000,False,,,0,,N. Marshall REBOUND (Off:0 Def:6),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,409.0,6.0,6.0,0.0,,,,
411,PT09M02.00S,2026-03-13T01:26:52.8Z,3,REGULAR,turnover,out-of-bounds,[],1630230,,,1610612742,62,74,2026-03-13T01:26:57Z,4030000,False,,,0,,N. Marshall bad pass out-of-bounds TURNOVER (6 TO),[1630230],1610612742.0,DAL,bad pass,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,6.0,,,,,,,,,,,,
412,PT08M48.00S,2026-03-13T01:27:18.5Z,3,REGULAR,foul,technical,['1freethrow'],1629655,,,1610612763,62,74,2026-03-13T01:28:28Z,4040000,False,,,0,,D. Gafford defensive-3-second technical FOUL (1 Tech),[1629655],1610612742.0,DAL,defensive-3-second,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,,2.0,1.0,,,,,,,,,,
413,PT08M48.00S,2026-03-13T01:27:36.5Z,3,REGULAR,freethrow,1 of 1,[],1642377,,,1610612763,63,74,2026-03-13T01:27:36Z,4050000,False,,,0,,J. Wells technical Free Throw 1 of 1 (17 PTS),[1642377],1610612763.0,MEM,technical,,,Wells,J. Wells,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
415,PT08M33.00S,2026-03-13T01:28:17.4Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612763,63,74,2026-03-13T01:28:37Z,4070000,False,,,0,,D. Gafford shooting personal FOUL (3 PF) (Jackson 2 FT),"[1629655, 1641713]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,,3.0,1.0,Jackson,1641713.0,,,,,,,,
417,PT08M33.00S,2026-03-13T01:28:43.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1641713,,,1610612763,64,74,2026-03-13T01:28:43Z,4090000,False,,,0,,G. Jackson Free Throw 1 of 2 (11 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
418,PT08M33.00S,2026-03-13T01:29:00.4Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1641713,,,1610612763,65,74,2026-03-13T01:29:00Z,4100000,False,,,0,,G. Jackson Free Throw 2 of 2 (12 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
419,PT08M19.00S,2026-03-13T01:29:16.8Z,3,REGULAR,3pt,Jump Shot,[],1642843,5.469776609724048,94.85294117647058,1610612742,65,74,2026-03-13T01:29:20Z,4110000,False,-224.0,-1.0,1,left,MISS C. Flagg 3PT,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
420,PT08M17.00S,2026-03-13T01:29:18.8Z,3,REGULAR,rebound,defensive,[],1642914,,,1610612763,65,74,2026-03-13T01:29:20Z,4120000,False,,,0,,J. Small REBOUND (Off:0 Def:2),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,419.0,2.0,2.0,0.0,,,,
421,PT08M13.00S,2026-03-13T01:29:22.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641765,92.32917214191852,51.71568627450981,1610612763,67,74,2026-03-13T01:29:34Z,4130000,False,9.0,20.0,1,right,O. Prosper running finger roll Layup (4 PTS) (J. Small 8 AST),"[1641765, 1642914]",1610612763.0,MEM,running finger roll,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,2.14,Made,4.0,J. Small,1642914.0,8.0,,,,,,,,,,,,,,
426,PT08M02.00S,2026-03-13T01:29:29.7Z,3,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612742,67,74,2026-03-13T01:31:58Z,4145000,False,,,0,,P. Washington lost ball out-of-bounds TURNOVER (1 TO),[1629023],1610612742.0,DAL,lost ball,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,,,,,,,1162.0,1.0,,,,,,,,,,,,
424,PT08M02.00S,2026-03-13T01:29:53.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,67,74,2026-03-13T01:31:58Z,4160000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT08M02.00S,2026-03-13T01:32:15.9Z,3,REGULAR,substitution,out,[],1642914,,,1610612763,67,74,2026-03-13T01:32:36Z,4180000,False,,,0,,SUB out: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT08M02.00S,2026-03-13T01:32:15.9Z,3,REGULAR,substitution,out,[],1641713,,,1610612763,67,74,2026-03-13T01:32:36Z,4190000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT08M02.00S,2026-03-13T01:32:15.9Z,3,REGULAR,substitution,out,[],1630230,,,1610612763,67,74,2026-03-13T01:32:36Z,4200000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT08M02.00S,2026-03-13T01:32:15.9Z,3,REGULAR,substitution,out,[],1629655,,,1610612763,67,74,2026-03-13T01:32:36Z,4210000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT08M02.00S,2026-03-13T01:32:15.9Z,3,REGULAR,substitution,in,[],1631174,,,1610612763,67,74,2026-03-13T01:32:36Z,4220000,False,,,0,,SUB in: T. Burton,[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT08M02.00S,2026-03-13T01:32:15.9Z,3,REGULAR,substitution,in,[],1642942,,,1610612763,67,74,2026-03-13T01:32:36Z,4230000,False,,,0,,SUB in: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT08M02.00S,2026-03-13T01:32:15.9Z,3,REGULAR,substitution,in,[],1628963,,,1610612763,67,74,2026-03-13T01:32:36Z,4240000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT08M02.00S,2026-03-13T01:32:15.9Z,3,REGULAR,substitution,in,[],1630314,,,1610612763,67,74,2026-03-13T01:32:36Z,4250000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT07M52.00S,2026-03-13T01:32:53.9Z,3,REGULAR,turnover,bad pass,[],1631174,,,1610612763,67,74,2026-03-13T01:32:59Z,4260000,False,,,0,,T. Burton bad pass TURNOVER (1 TO),"[1631174, 1631108]",1610612763.0,MEM,,,,Burton,T. Burton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,Christie,1631108.0,,
436,PT07M52.00S,2026-03-13T01:32:53.9Z,3,REGULAR,steal,,[],1631108,,,1610612742,67,74,2026-03-13T01:32:56Z,4270000,False,,,0,,M. Christie STEAL (2 STL),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
437,PT07M49.00S,2026-03-13T01:32:58.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629023,5.601182654402102,49.754901960784316,1610612742,67,76,2026-03-13T01:33:02Z,4280000,False,1.0,0.0,1,left,P. Washington running DUNK (10 PTS) (C. Flagg 6 AST),"[1629023, 1642843]",1610612742.0,DAL,running,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.12,Made,10.0,C. Flagg,1642843.0,6.0,,,,,,,,,,,,,,
439,PT07M28.00S,2026-03-13T01:33:17.7Z,3,REGULAR,3pt,Jump Shot,[],1641765,85.75886990801577,96.07843137254902,1610612763,67,76,2026-03-13T01:33:21Z,4300000,False,230.0,81.0,1,right,MISS O. Prosper 24' 3PT,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Right Corner 3,24+ Right,24.44,Missed,,,,,,,,,,,,,,,,,,
440,PT07M25.00S,2026-03-13T01:33:20.7Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,67,76,2026-03-13T01:33:21Z,4310000,False,,,0,,P. Washington REBOUND (Off:2 Def:5),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,439.0,7.0,5.0,2.0,,,,
441,PT07M20.00S,2026-03-13T01:33:28.6Z,3,REGULAR,foul,personal,[],1641712,,,1610612742,67,76,2026-03-13T01:33:35Z,4320000,False,,,0,,R. Rupert personal FOUL (2 PF),"[1641712, 1630314]",1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,,2.0,0.0,Williams,1630314.0,,,,,,,,
443,PT07M10.00S,2026-03-13T01:33:56.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,13.87976346911958,55.14705882352941,1610612742,67,76,2026-03-13T01:34:01Z,4340000,False,-26.0,78.0,1,left,MISS C. Flagg 8' driving floating Shot,[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,8.21,Missed,,,,,,,,,,,,,,,,,,
444,PT07M07.00S,2026-03-13T01:33:59.0Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612742,67,76,2026-03-13T01:34:01Z,4350000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:5),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,443.0,7.0,5.0,2.0,,,,
445,PT07M07.00S,2026-03-13T01:33:59.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,5.590000152587891,50.0,1610612742,67,76,2026-03-13T01:33:59Z,4360000,False,0.0,0.0,1,left,MISS M. Bagley III tip Layup,[1628963],1610612742.0,DAL,tip,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
446,PT07M05.00S,2026-03-13T01:34:01.0Z,3,REGULAR,rebound,defensive,[],1641765,,,1610612763,67,76,2026-03-13T01:34:01Z,4370000,False,,,0,,O. Prosper REBOUND (Off:1 Def:4),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,445.0,5.0,4.0,1.0,,,,
447,PT06M53.00S,2026-03-13T01:34:13.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642942,93.38042049934296,52.20588235294118,1610612763,69,76,2026-03-13T01:34:17Z,4380000,False,11.0,10.0,1,right,J. Mashack cutting finger roll Layup (8 PTS) (R. Rupert 2 AST),"[1642942, 1641712]",1610612763.0,MEM,cutting finger roll,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,1.47,Made,8.0,R. Rupert,1641712.0,2.0,,,,,,,,,,,,,,
449,PT06M38.00S,2026-03-13T01:34:27.7Z,3,REGULAR,3pt,Jump Shot,[],1629023,28.203022339027594,23.284313725490197,1610612742,69,76,2026-03-13T01:34:31Z,4400000,False,134.0,213.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
450,PT06M34.00S,2026-03-13T01:34:31.7Z,3,REGULAR,rebound,defensive,[],1641712,,,1610612763,69,76,2026-03-13T01:34:31Z,4410000,False,,,0,,R. Rupert REBOUND (Off:0 Def:3),[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,449.0,3.0,3.0,0.0,,,,
451,PT06M30.00S,2026-03-13T01:34:35.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631174,66.44218134034165,52.69607843137255,1610612763,69,76,2026-03-13T01:36:13Z,4420000,False,13.0,263.0,1,right,MISS T. Burton 26' running 3PT,[1631174],1610612763.0,MEM,running,,,Burton,T. Burton,,,,,Above the Break 3,24+ Center,26.32,Missed,,,,,,,,,,,,,,,,,,
