actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
251,PT06M23.00S,2026-04-07T00:47:39.2Z,2,REGULAR,foul,personal,[],1641772,,,1610612763,49,37,2026-04-07T00:47:56Z,2490000,False,,,0,,N. Tomlin personal FOUL (1 PF),"[1641772, 1642285]",1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2534.0,1.0,0.0,Spencer,1642285.0,,,,,,,,
253,PT06M23.00S,2026-04-07T00:47:53.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,49,37,2026-04-07T00:47:53Z,2510000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M23.00S,2026-04-07T00:50:04.6Z,2,REGULAR,substitution,out,[],1642907,,,1610612763,49,37,2026-04-07T00:50:39Z,2520000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M23.00S,2026-04-07T00:50:04.6Z,2,REGULAR,substitution,out,[],1642285,,,1610612763,49,37,2026-04-07T00:50:39Z,2530000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M23.00S,2026-04-07T00:50:04.6Z,2,REGULAR,substitution,out,[],1641713,,,1610612763,49,37,2026-04-07T00:50:39Z,2540000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M23.00S,2026-04-07T00:50:04.6Z,2,REGULAR,substitution,out,[],1626204,,,1610612763,49,37,2026-04-07T00:50:39Z,2550000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M23.00S,2026-04-07T00:50:04.6Z,2,REGULAR,substitution,in,[],1631351,,,1610612763,49,37,2026-04-07T00:50:39Z,2560000,False,,,0,,SUB in: L. Williamson,[1631351],1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M23.00S,2026-04-07T00:50:04.6Z,2,REGULAR,substitution,in,[],1642383,,,1610612763,49,37,2026-04-07T00:50:39Z,2570000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M23.00S,2026-04-07T00:50:04.6Z,2,REGULAR,substitution,in,[],1643253,,,1610612763,49,37,2026-04-07T00:50:39Z,2580000,False,,,0,,SUB in: T. Okani,[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M23.00S,2026-04-07T00:50:04.6Z,2,REGULAR,substitution,in,[],1628386,,,1610612763,49,37,2026-04-07T00:50:39Z,2590000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M13.00S,2026-04-07T00:50:52.2Z,2,REGULAR,3pt,Jump Shot,[],1641727,69.99014454664915,25.245098039215684,1610612763,52,37,2026-04-07T00:50:56Z,2600000,False,-124.0,230.0,1,right,D. Whitehead 26' 3PT  (9 PTS) (W. Clayton Jr. 4 AST),"[1641727, 1642383]",1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Left Center,26.08,Made,9.0,,,,,,,,,,W. Clayton Jr.,1642383.0,4.0,,,,,
264,PT05M47.00S,2026-04-07T00:51:17.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631165,18.347568988173457,45.83333333333333,1610612739,52,37,2026-04-07T00:51:22Z,2620000,False,21.0,120.0,1,left,MISS K. Ellis 12' driving floating Shot,[1631165],1610612739.0,CLE,driving floating,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,12.18,Missed,,,,,,,,,,,,,,,,,,
265,PT05M44.00S,2026-04-07T00:51:20.5Z,2,REGULAR,rebound,offensive,[],1641772,,,1610612739,52,37,2026-04-07T00:51:22Z,2630000,False,,,0,,N. Tomlin REBOUND (Off:4 Def:2),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,In The Paint (Non-RA),8-16 Center,,,,264.0,6.0,2.0,4.0,,,,,,,,,,,,,
266,PT05M36.00S,2026-04-07T00:51:28.9Z,2,REGULAR,foul,personal,['2freethrow'],1643253,,,1610612739,52,37,2026-04-07T00:51:37Z,2640000,False,,,0,,T. Okani shooting personal FOUL (3 PF) (Schröder 2 FT),"[1643253, 203471]",1610612763.0,MEM,shooting,,,Okani,T. Okani,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1626302.0,3.0,0.0,Schröder,203471.0,,,,,,,,
268,PT05M36.00S,2026-04-07T00:52:00.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203471,,,1610612739,52,38,2026-04-07T00:52:00Z,2660000,False,,,0,,D. Schröder Free Throw 1 of 2 (7 PTS),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
269,PT05M36.00S,2026-04-07T00:52:17.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203471,,,1610612739,52,39,2026-04-07T00:52:17Z,2670000,False,,,0,,D. Schröder Free Throw 2 of 2 (8 PTS),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
270,PT05M29.00S,2026-04-07T00:52:26.8Z,2,REGULAR,3pt,Jump Shot,[],1631351,71.82982917214193,18.872549019607842,1610612763,52,39,2026-04-07T00:52:30Z,2680000,False,-156.0,212.0,1,right,MISS L. Williamson 26' 3PT,[1631351],1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
271,PT05M26.00S,2026-04-07T00:52:29.8Z,2,REGULAR,rebound,defensive,[],1641772,,,1610612739,52,39,2026-04-07T00:52:30Z,2690000,False,,,0,,N. Tomlin REBOUND (Off:4 Def:3),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Above the Break 3,24+ Left Center,,,,270.0,7.0,3.0,4.0,,,,,,,,,,,,,
272,PT05M16.00S,2026-04-07T00:52:38.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631165,14.273981603153747,47.549019607843135,1610612739,52,41,2026-04-07T00:52:43Z,2700000,False,12.0,82.0,1,left,K. Ellis 8' floating Jump Shot (8 PTS) (D. Schröder 5 AST),"[1631165, 203471]",1610612739.0,CLE,floating,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,8.26,Made,8.0,,,,,,,,,,D. Schröder,203471.0,5.0,,,,,
274,PT05M05.00S,2026-04-07T00:52:49.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1643253,92.9862023653088,50.0,1610612763,52,41,2026-04-07T00:52:54Z,2720000,False,0.0,13.0,1,right,MISS T. Okani driving DUNK - blocked,"[1643253, 1628386]",1610612763.0,MEM,driving,,,Okani,T. Okani,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
275,PT05M05.00S,2026-04-07T00:52:49.4Z,2,REGULAR,block,,[],1628386,,,1610612763,52,41,2026-04-07T00:52:51Z,2730000,False,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
276,PT05M01.00S,2026-04-07T00:52:53.4Z,2,REGULAR,rebound,defensive,[],1641772,,,1610612739,52,41,2026-04-07T00:52:54Z,2740000,False,,,0,,N. Tomlin REBOUND (Off:4 Def:4),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,,,,274.0,8.0,4.0,4.0,,,,,,,,,,,,,
277,PT04M57.00S,2026-04-07T00:52:58.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641772,7.30946123521682,56.61764705882353,1610612739,52,41,2026-04-07T00:53:03Z,2750000,False,-33.0,16.0,1,left,MISS N. Tomlin driving finger roll Layup,[1641772],1610612739.0,CLE,driving finger roll,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
278,PT04M56.00S,2026-04-07T00:52:59.2Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,52,41,2026-04-07T00:53:03Z,2760000,False,,,0,,J. Allen REBOUND (Off:2 Def:0),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,277.0,2.0,0.0,2.0,,,,,,,,,,,,,
279,PT04M56.00S,2026-04-07T00:53:01.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,5.732588699080158,46.81372549019608,1610612739,52,43,2026-04-07T00:53:05Z,2770000,False,16.0,1.0,1,left,J. Allen putback Layup (2 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.6,Made,2.0,,,,,,,,,,,,,,,,,
280,PT04M56.00S,2026-04-07T00:53:04.2Z,2,REGULAR,foul,personal,['1freethrow'],1642383,,,1610612739,52,43,2026-04-07T00:53:10Z,2780000,False,,,0,,W. Clayton Jr. shooting personal FOUL (1 PF) (Allen 1 FT),"[1642383, 1628386]",1610612763.0,MEM,shooting,,,Clayton Jr.,W. Clayton Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,2534.0,1.0,0.0,Allen,1628386.0,,,,,,,,
282,PT04M56.00S,2026-04-07T00:53:26.9Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628386,,,1610612739,52,44,2026-04-07T00:53:26Z,2800000,False,,,0,,J. Allen Free Throw 1 of 1 (3 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
283,PT04M47.00S,2026-04-07T00:53:37.2Z,2,REGULAR,3pt,Jump Shot,[],1641727,71.30420499342969,21.07843137254902,1610612763,55,44,2026-04-07T00:53:40Z,2810000,False,-145.0,217.0,1,right,D. Whitehead 26' 3PT  (12 PTS) (W. Clayton Jr. 5 AST),"[1641727, 1642383]",1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Left Center,26.09,Made,12.0,,,,,,,,,,W. Clayton Jr.,1642383.0,5.0,,,,,
285,PT04M36.00S,2026-04-07T00:53:50.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631165,14.931011826544022,42.8921568627451,1610612739,55,46,2026-04-07T00:53:56Z,2830000,False,36.0,88.0,1,left,K. Ellis 9' driving floating Jump Shot (10 PTS) (D. Schröder 6 AST),"[1631165, 203471]",1610612739.0,CLE,driving floating,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Center,9.48,Made,10.0,,,,,,,,,,D. Schröder,203471.0,6.0,,,,,
287,PT04M36.00S,2026-04-07T00:53:53.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642380,,,1610612739,55,46,2026-04-07T00:54:01Z,2850000,False,,,0,,A. Bal shooting personal FOUL (3 PF) (Ellis 1 FT),"[1642380, 1631165]",1610612763.0,MEM,shooting,,,Bal,A. Bal,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1626302.0,3.0,0.0,Ellis,1631165.0,,,,,,,,
289,PT04M36.00S,2026-04-07T00:54:22.6Z,2,REGULAR,freethrow,1 of 1,[],1631165,,,1610612739,55,47,2026-04-07T00:54:22Z,2870000,False,,,0,,K. Ellis Free Throw 1 of 1 (11 PTS),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
290,PT04M21.00S,2026-04-07T00:54:42.4Z,2,REGULAR,foul,personal,[],1631165,,,1610612763,55,47,2026-04-07T00:55:20Z,2880000,False,,,0,,K. Ellis personal FOUL (1 PF),"[1631165, 1643253]",1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626302.0,1.0,0.0,Okani,1643253.0,,,,,,,,
293,PT04M09.00S,2026-04-07T00:55:29.7Z,2,REGULAR,3pt,Jump Shot,[],1641727,93.24901445466492,3.9215686274509802,1610612763,55,47,2026-04-07T00:55:37Z,2900000,False,-230.0,11.0,1,right,MISS D. Whitehead 3PT,[1641727],1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
294,PT04M07.00S,2026-04-07T00:55:31.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,55,47,2026-04-07T00:55:37Z,2910000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Left Corner 3,24+ Left,,,,293.0,,,,,,,,,,,,,,,,
295,PT04M07.00S,2026-04-07T00:55:38.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631165,,,1610612763,55,47,2026-04-07T00:55:45Z,2920000,False,,,0,,K. Ellis loose ball personal FOUL (2 PF) (Okani 2 FT),"[1631165, 1643253]",1610612739.0,CLE,loose ball,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,1629178.0,2.0,0.0,Okani,1643253.0,,,,,,,,
297,PT04M07.00S,2026-04-07T00:55:59.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1643253,,,1610612763,55,47,2026-04-07T00:56:15Z,2940000,False,,,0,,MISS T. Okani Free Throw 1 of 2,[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
298,PT04M07.00S,2026-04-07T00:55:59.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,55,47,2026-04-07T00:56:15Z,2950000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,297.0,,,,,,,,,,,,,,,,
299,PT04M07.00S,2026-04-07T00:55:59.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1643253,,,1610612763,55,47,2026-04-07T00:56:15Z,2960000,False,,,0,,MISS T. Okani Free Throw 2 of 2,[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
300,PT04M05.00S,2026-04-07T00:56:01.8Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,55,47,2026-04-07T00:56:15Z,2970000,False,,,0,,J. Allen REBOUND (Off:2 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,299.0,3.0,1.0,2.0,,,,,,,,,,,,,
301,PT03M54.00S,2026-04-07T00:56:26.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,17.821944809461236,40.44117647058824,1610612739,55,49,2026-04-07T00:56:30Z,2980000,False,48.0,115.0,1,left,D. Schröder 12' pullup Jump Shot (10 PTS) (J. Allen 1 AST),"[203471, 1628386]",1610612739.0,CLE,pullup,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,12.45,Made,10.0,,,,,,,,,,J. Allen,1628386.0,1.0,,,,,
303,PT03M42.00S,2026-04-07T00:56:37.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641727,88.12417871222075,49.754901960784316,1610612763,57,49,2026-04-07T00:56:41Z,3000000,False,-1.0,59.0,1,right,D. Whitehead driving floating Jump Shot (14 PTS) (W. Clayton Jr. 6 AST),"[1641727, 1642383]",1610612763.0,MEM,driving floating,,,Whitehead,D. Whitehead,,,,,In The Paint (Non-RA),0-8 Center,5.91,Made,14.0,,,,,,,,,,W. Clayton Jr.,1642383.0,6.0,,,,,
305,PT03M30.00S,2026-04-07T00:56:52.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641772,6.389618922470433,46.07843137254902,1610612739,57,51,2026-04-07T00:56:56Z,3020000,False,20.0,8.0,1,left,N. Tomlin driving Layup (4 PTS),[1641772],1610612739.0,CLE,driving,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,2.1,Made,4.0,,,,,,,,,,,,,,,,,
306,PT03M30.00S,2026-04-07T00:56:54.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1643253,,,1610612739,57,51,2026-04-07T00:57:15Z,3030000,False,,,0,,T. Okani shooting personal FOUL (4 PF) (Tomlin 1 FT),"[1643253, 1641772]",1610612763.0,MEM,shooting,,,Okani,T. Okani,,,,,Restricted Area,0-8 Center,,,,,,,,1629178.0,4.0,0.0,Tomlin,1641772.0,,,,,,,,
308,PT03M30.00S,2026-04-07T00:57:03.5Z,2,REGULAR,substitution,out,[],1643253,,,1610612739,57,51,2026-04-07T00:57:45Z,3050000,False,,,0,,SUB out: T. Okani,[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M30.00S,2026-04-07T00:57:03.5Z,2,REGULAR,substitution,out,[],1642400,,,1610612739,57,51,2026-04-07T00:57:45Z,3060000,False,,,0,,SUB out: T. Enaruna,[1642400],1610612739.0,CLE,,,,Enaruna,T. Enaruna,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M30.00S,2026-04-07T00:57:03.5Z,2,REGULAR,substitution,in,[],1641765,,,1610612739,57,51,2026-04-07T00:57:45Z,3070000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M30.00S,2026-04-07T00:57:03.5Z,2,REGULAR,substitution,in,[],1630241,,,1610612739,57,51,2026-04-07T00:57:45Z,3080000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M30.00S,2026-04-07T00:57:24.2Z,2,REGULAR,freethrow,1 of 1,[],1641772,,,1610612739,57,52,2026-04-07T00:57:24Z,3090000,False,,,0,,N. Tomlin Free Throw 1 of 1 (5 PTS),[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
313,PT03M14.00S,2026-04-07T00:57:42.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641727,92.19776609724047,45.09803921568628,1610612763,57,52,2026-04-07T00:57:45Z,3100000,False,-25.0,21.0,1,right,MISS D. Whitehead driving finger roll Layup,[1641727],1610612763.0,MEM,driving finger roll,,,Whitehead,D. Whitehead,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
314,PT03M12.00S,2026-04-07T00:57:44.1Z,2,REGULAR,rebound,defensive,[],203471,,,1610612739,57,52,2026-04-07T00:57:45Z,3110000,False,,,0,,D. Schröder REBOUND (Off:0 Def:3),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,313.0,3.0,3.0,0.0,,,,,,,,,,,,,
315,PT03M05.00S,2026-04-07T00:57:51.6Z,2,REGULAR,3pt,Jump Shot,[],1630241,30.042706964520367,29.166666666666668,1610612739,57,52,2026-04-07T00:57:56Z,3120000,False,104.0,230.0,1,left,MISS S. Merrill 25' step back 3PT,[1630241],1610612739.0,CLE,step back,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
316,PT03M00.00S,2026-04-07T00:57:56.6Z,2,REGULAR,rebound,offensive,[],203471,,,1610612739,57,52,2026-04-07T03:00:20Z,3130000,False,,,0,,D. Schröder REBOUND (Off:1 Def:3),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,,,,315.0,4.0,3.0,1.0,,,,,,,,,,,,,
317,PT02M57.00S,2026-04-07T00:57:59.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631165,5.995400788436268,49.50980392156863,1610612739,57,54,2026-04-07T00:58:04Z,3140000,False,2.0,4.0,1,left,K. Ellis driving DUNK (13 PTS) (D. Schröder 7 AST),"[1631165, 203471]",1610612739.0,CLE,driving,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,0.46,Made,13.0,,,,,,,,,,D. Schröder,203471.0,7.0,,,,,
319,PT02M57.00S,2026-04-07T00:58:02.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,57,54,2026-04-07T00:58:02Z,3160000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT02M57.00S,2026-04-07T01:00:14.4Z,2,REGULAR,substitution,out,[],1641772,,,1610612763,57,54,2026-04-07T01:00:55Z,3170000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT02M57.00S,2026-04-07T01:00:14.4Z,2,REGULAR,substitution,in,[],1630596,,,1610612763,57,54,2026-04-07T01:00:55Z,3180000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT02M41.00S,2026-04-07T01:01:24.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642383,94.03745072273325,52.20588235294118,1610612763,57,54,2026-04-07T01:07:59Z,3190000,False,11.0,4.0,1,right,MISS W. Clayton Jr. driving Layup,[1642383],1610612763.0,MEM,driving,,,Clayton Jr.,W. Clayton Jr.,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
323,PT02M38.00S,2026-04-07T01:01:27.6Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,57,54,2026-04-07T01:01:28Z,3200000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,322.0,3.0,2.0,1.0,,,,,,,,,,,,,
324,PT02M33.00S,2026-04-07T01:01:33.1Z,2,REGULAR,turnover,bad pass,[],203471,,,1610612739,57,54,2026-04-07T01:01:36Z,3210000,False,,,0,,D. Schröder bad pass TURNOVER (2 TO),"[203471, 1631351]",1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,Williamson,1631351.0,,
325,PT02M33.00S,2026-04-07T01:01:33.1Z,2,REGULAR,steal,,[],1631351,,,1610612763,57,54,2026-04-07T01:01:34Z,3220000,False,,,0,,L. Williamson STEAL (2 STL),[1631351],1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
326,PT02M27.00S,2026-04-07T01:01:38.9Z,2,REGULAR,turnover,lost ball,[],1641727,,,1610612763,57,54,2026-04-07T01:01:41Z,3230000,False,,,0,,D. Whitehead lost ball TURNOVER (2 TO),"[1641727, 1628386]",1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Allen,1628386.0,,
327,PT02M27.00S,2026-04-07T01:01:38.9Z,2,REGULAR,steal,,[],1628386,,,1610612739,57,54,2026-04-07T01:01:40Z,3240000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
328,PT02M18.00S,2026-04-07T01:01:47.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203471,14.931011826544022,38.23529411764706,1610612739,57,56,2026-04-07T01:01:51Z,3250000,False,59.0,88.0,1,left,D. Schröder 10' driving floating Jump Shot (12 PTS) (K. Ellis 1 AST),"[203471, 1631165]",1610612739.0,CLE,driving floating,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Right,10.58,Made,12.0,,,,,,,,,,K. Ellis,1631165.0,1.0,,,,,
330,PT02M03.00S,2026-04-07T01:02:02.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641765,80.23981603153744,41.66666666666667,1610612763,59,56,2026-04-07T01:02:06Z,3270000,False,-42.0,133.0,1,right,O. Prosper 13' fadeaway Jump Shot (9 PTS) (W. Clayton Jr. 7 AST),"[1641765, 1642383]",1610612763.0,MEM,fadeaway,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),8-16 Center,13.96,Made,9.0,,,,,,,,,,W. Clayton Jr.,1642383.0,7.0,,,,,
332,PT01M46.00S,2026-04-07T01:02:20.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,5.863994743758213,49.754901960784316,1610612739,59,58,2026-04-07T01:02:23Z,3290000,False,1.0,3.0,1,left,E. Mobley DUNK (10 PTS) (K. Ellis 2 AST),"[1630596, 1631165]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.29,Made,10.0,,,,,,,,,,K. Ellis,1631165.0,2.0,,,,,
334,PT01M33.00S,2026-04-07T01:02:32.0Z,2,REGULAR,3pt,Jump Shot,[],1641727,74.19513797634691,14.705882352941178,1610612763,59,58,2026-04-07T01:02:36Z,3310000,False,-176.0,190.0,1,right,MISS D. Whitehead 25' 3PT,[1641727],1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
335,PT01M30.00S,2026-04-07T01:02:35.0Z,2,REGULAR,rebound,offensive,[],1641765,,,1610612763,59,58,2026-04-07T01:02:36Z,3320000,False,,,0,,O. Prosper REBOUND (Off:1 Def:1),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Left Center,,,,334.0,2.0,1.0,1.0,,,,,,,,,,,,,
336,PT01M30.00S,2026-04-07T01:02:35.9Z,2,REGULAR,turnover,bad pass,[],1641765,,,1610612763,59,58,2026-04-07T01:02:41Z,3330000,False,,,0,,O. Prosper bad pass TURNOVER (2 TO),"[1641765, 1631165]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2.0,Ellis,1631165.0,,
337,PT01M30.00S,2026-04-07T01:02:35.9Z,2,REGULAR,steal,,[],1631165,,,1610612739,59,58,2026-04-07T01:02:37Z,3340000,False,,,0,,K. Ellis STEAL (1 STL),[1631165],1610612739.0,CLE,,,,Ellis,K. Ellis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
