actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
351,PT01M11.00S,2026-02-26T01:32:50.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641713,92.59198423127464,44.36274509803921,1610612763,50,68,2026-02-26T02:20:34Z,3440000,False,-28.0,17.0,1,right,G. Jackson running alley-oop DUNK (14 PTS) (T. Hendricks 1 AST),"[1641713, 1641707]",1610612763.0,MEM,running alley-oop,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,3.3,Made,14.0,T. Hendricks,1641707.0,1.0,,,,,,,,,,,,,,
353,PT00M53.70S,2026-02-26T01:33:09.5Z,2,REGULAR,3pt,Jump Shot,[],1630541,5.732588699080158,94.36274509803921,1610612744,50,71,2026-02-26T01:33:12Z,3460000,False,-222.0,1.0,1,left,M. Moody 3PT  (8 PTS) (G. Santos 3 AST),"[1630541, 1630611]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,22.18,Made,8.0,G. Santos,1630611.0,3.0,,,,,,,,,,,,,,
355,PT00M46.70S,2026-02-26T01:33:19.4Z,2,REGULAR,3pt,Jump Shot,[],1641713,71.96123521681997,77.45098039215686,1610612763,50,71,2026-02-26T01:33:22Z,3480000,False,137.0,211.0,1,right,MISS G. Jackson 25' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,25.18,Missed,,,,,,,,,,,,,,,,,,
356,PT00M44.10S,2026-02-26T01:33:22.0Z,2,REGULAR,rebound,defensive,[],201143,,,1610612744,50,71,2026-02-26T01:33:22Z,3490000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,355.0,4.0,4.0,0.0,,,,,,,,,
357,PT00M31.40S,2026-02-26T01:33:36.0Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1642383,,,1610612744,50,71,2026-02-26T01:33:42Z,3500000,False,,,0,,W. Clayton Jr. shooting personal FOUL (2 PF) (Moody 3 FT),"[1642383, 1630541]",1610612763.0,MEM,shooting,,,Clayton Jr.,W. Clayton Jr.,,,,,Left Corner 3,24+ Left,,,,,,,1146.0,,,,,2.0,0.0,Moody,1630541.0,,,,,
359,PT00M31.40S,2026-02-26T01:34:03.5Z,2,REGULAR,freethrow,1 of 3,[],1630541,,,1610612744,50,72,2026-02-26T01:34:03Z,3520000,False,,,0,,M. Moody Free Throw 1 of 3 (9 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
360,PT00M31.40S,2026-02-26T01:34:25.1Z,2,REGULAR,freethrow,2 of 3,[],1630541,,,1610612744,50,73,2026-02-26T01:34:25Z,3530000,False,,,0,,M. Moody Free Throw 2 of 3 (10 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
361,PT00M31.40S,2026-02-26T01:34:25.7Z,2,REGULAR,substitution,out,[],1642383,,,1610612744,50,73,2026-02-26T01:34:39Z,3540000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT00M31.40S,2026-02-26T01:34:25.7Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,50,73,2026-02-26T01:34:39Z,3550000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M31.40S,2026-02-26T01:34:25.7Z,2,REGULAR,substitution,out,[],1630311,,,1610612744,50,73,2026-02-26T01:34:39Z,3560000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M31.40S,2026-02-26T01:34:25.7Z,2,REGULAR,substitution,in,[],1629660,,,1610612744,50,73,2026-02-26T01:34:39Z,3570000,False,,,0,,SUB in: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M31.40S,2026-02-26T01:34:25.7Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,50,73,2026-02-26T01:34:39Z,3580000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT00M31.40S,2026-02-26T01:34:25.7Z,2,REGULAR,substitution,in,[],1642954,,,1610612744,50,73,2026-02-26T01:34:39Z,3590000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT00M31.40S,2026-02-26T01:34:43.9Z,2,REGULAR,freethrow,3 of 3,[],1630541,,,1610612744,50,74,2026-02-26T01:34:43Z,3600000,False,,,0,,M. Moody Free Throw 3 of 3 (11 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
368,PT00M15.70S,2026-02-26T01:35:02.6Z,2,REGULAR,3pt,Jump Shot,[],1629660,66.3107752956636,55.88235294117647,1610612763,53,74,2026-02-26T01:35:09Z,3610000,False,29.0,264.0,1,right,T. Jerome 26' 3PT step back (10 PTS),[1629660],1610612763.0,MEM,step back,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,26.58,Made,10.0,,,,,,,,,,,,,,,,,
369,PT00M02.00S,2026-02-26T01:35:19.3Z,2,REGULAR,3pt,Jump Shot,[],1642954,6.258212877792378,4.411764705882353,1610612744,53,74,2026-02-26T01:35:25Z,3620000,False,228.0,6.0,1,left,MISS W. Richard 3PT,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
370,PT00M02.00S,2026-02-26T01:35:19.3Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,53,74,2026-02-26T01:35:25Z,3630000,False,,,0,,G. Jackson REBOUND (Off:2 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Right Corner 3,24+ Right,,,,,,,,369.0,3.0,1.0,2.0,,,,,,,,,
371,PT00M00.00S,2026-02-26T01:35:23.6Z,2,REGULAR,period,end,[],0,,,1610612763,53,74,2026-02-26T01:35:23Z,3640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2026-02-26T01:51:07.1Z,3,REGULAR,substitution,out,['startperiod'],1641707,,,1610612763,53,74,2026-02-26T01:51:48Z,3650000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2026-02-26T01:51:07.1Z,3,REGULAR,substitution,out,['startperiod'],1627780,,,1610612763,53,74,2026-02-26T01:51:48Z,3660000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2026-02-26T01:51:07.1Z,3,REGULAR,substitution,in,['startperiod'],1641765,,,1610612763,53,74,2026-02-26T01:51:48Z,3670000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2026-02-26T01:51:07.1Z,3,REGULAR,substitution,in,['startperiod'],1641764,,,1610612763,53,74,2026-02-26T01:51:48Z,3680000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2026-02-26T01:51:47.6Z,3,REGULAR,period,start,[],0,,,1610612763,53,74,2026-02-26T01:51:48Z,3690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2026-02-26T01:51:49.5Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612763,53,74,2026-02-26T01:51:59Z,3700000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,202901.0,,,,,,,,,,,,,
378,PT11M50.00S,2026-02-26T01:51:57.3Z,3,REGULAR,3pt,Jump Shot,[],1641713,29.122864651773984,24.264705882352942,1610612763,56,74,2026-02-26T01:52:07Z,3710000,False,129.0,221.0,1,left,G. Jackson 25' 3PT step back (17 PTS) (T. Jerome 3 AST),"[1641713, 1629660]",1610612763.0,MEM,step back,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,25.6,Made,17.0,T. Jerome,1629660.0,3.0,,,,,,,,,,,,,,
379,PT11M22.00S,2026-02-26T01:52:26.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,84.57621550591328,44.6078431372549,1610612744,56,74,2026-02-26T03:00:01Z,3720000,False,-27.0,92.0,1,right,MISS B. Podziemski 9' driving floating Shot - blocked,"[1641764, 1641713]",1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,9.64,Missed,,,,,,,,,,,,,,,,,Jackson,1641713.0
380,PT11M22.00S,2026-02-26T01:52:26.9Z,3,REGULAR,block,,[],1641713,,,1610612744,56,74,2026-02-26T01:52:29Z,3730000,False,,,0,,G. Jackson BLOCK (2 BLK),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
381,PT11M20.00S,2026-02-26T01:52:28.9Z,3,REGULAR,rebound,defensive,[],1642914,,,1610612763,56,74,2026-02-26T03:00:01Z,3740000,False,,,0,,J. Small REBOUND (Off:0 Def:4),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,379.0,4.0,4.0,0.0,,,,,,,,,
382,PT11M09.00S,2026-02-26T01:52:36.9Z,3,REGULAR,3pt,Jump Shot,[],1641713,28.86005256241787,11.519607843137255,1610612763,56,74,2026-02-26T01:52:40Z,3750000,False,192.0,219.0,1,left,MISS G. Jackson 29' 3PT,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,29.14,Missed,,,,,,,,,,,,,,,,,,
383,PT11M06.00S,2026-02-26T01:52:39.9Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,56,74,2026-02-26T01:52:40Z,3760000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:7),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,,382.0,7.0,7.0,0.0,,,,,,,,,
384,PT10M52.00S,2026-02-26T01:52:54.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642954,92.19776609724047,51.9607843137255,1610612744,56,74,2026-02-26T01:52:59Z,3770000,False,10.0,21.0,1,right,MISS W. Richard cutting finger roll Layup,[1642954],1610612744.0,GSW,cutting finger roll,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,2.3,Missed,,,,,,,,,,,,,,,,,,
385,PT10M50.00S,2026-02-26T01:52:56.5Z,3,REGULAR,rebound,defensive,[],1642377,,,1610612763,56,74,2026-02-26T01:52:59Z,3780000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,,,,,,384.0,1.0,1.0,0.0,,,,,,,,,
386,PT10M41.00S,2026-02-26T01:53:08.3Z,3,REGULAR,foul,personal,[],1630541,,,1610612763,56,74,2026-02-26T01:53:16Z,3790000,False,,,0,,M. Moody personal FOUL (1 PF),"[1630541, 1642377]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,8-16 Right,,,,,,,200833.0,,,,,1.0,0.0,Wells,1642377.0,,,,,
388,PT10M34.00S,2026-02-26T01:53:36.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,15.456636005256241,53.431372549019606,1610612763,58,74,2026-02-26T01:53:42Z,3810000,False,-17.0,93.0,1,left,T. Jerome 9' driving floating Jump Shot (12 PTS),[1629660],1610612763.0,MEM,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,9.44,Made,12.0,,,,,,,,,,,,,,,,,
389,PT10M10.00S,2026-02-26T01:54:00.2Z,3,REGULAR,2pt,Jump Shot,[],1642954,90.48948751642575,8.57843137254902,1610612744,58,76,2026-02-26T01:54:08Z,3820000,False,-207.0,37.0,1,right,W. Richard 21' step back Jump Shot (13 PTS) (A. Horford 3 AST),"[1642954, 201143]",1610612744.0,GSW,step back,,,Richard,W. Richard,,,,,Mid-Range,16-24 Left,21.04,Made,13.0,A. Horford,201143.0,3.0,,,,,,,,,,,,,,
391,PT09M58.00S,2026-02-26T01:54:12.2Z,3,REGULAR,2pt,Jump Shot,[],1629660,26.363337713534822,60.78431372549019,1610612763,58,76,2026-02-26T01:54:17Z,3840000,False,-54.0,195.0,1,left,MISS T. Jerome 20' turnaround Shot,[1629660],1610612763.0,MEM,turnaround,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Center,20.26,Missed,,,,,,,,,,,,,,,,,,
392,PT09M54.00S,2026-02-26T01:54:16.2Z,3,REGULAR,rebound,defensive,[],1630611,,,1610612744,58,76,2026-02-26T01:54:17Z,3850000,False,,,0,,G. Santos REBOUND (Off:0 Def:3),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,16-24 Center,,,,,,,,391.0,3.0,3.0,0.0,,,,,,,,,
393,PT09M44.00S,2026-02-26T01:54:25.8Z,3,REGULAR,3pt,Jump Shot,[],1642954,74.06373193166885,85.04901960784314,1610612744,58,76,2026-02-26T01:54:29Z,3860000,False,175.0,191.0,1,right,MISS W. Richard 25' 3PT,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
394,PT09M41.00S,2026-02-26T01:54:28.8Z,3,REGULAR,rebound,defensive,[],1641713,,,1610612763,58,76,2026-02-26T01:54:29Z,3870000,False,,,0,,G. Jackson REBOUND (Off:2 Def:2),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,393.0,4.0,2.0,2.0,,,,,,,,,
395,PT09M36.00S,2026-02-26T01:54:34.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641765,12.171484888304862,3.1862745098039214,1610612763,58,76,2026-02-26T01:54:39Z,3880000,False,234.0,62.0,1,left,MISS O. Prosper 24' running 3PT,[1641765],1610612763.0,MEM,running,,,Prosper,O. Prosper,,,,,Right Corner 3,24+ Right,24.21,Missed,,,,,,,,,,,,,,,,,,
396,PT09M33.00S,2026-02-26T01:54:38.3Z,3,REGULAR,rebound,offensive,[],1641713,,,1610612763,58,76,2026-02-26T01:54:38Z,3890000,False,,,0,,G. Jackson REBOUND (Off:3 Def:2),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Right Corner 3,24+ Right,,,,,,,,395.0,5.0,2.0,3.0,,,,,,,,,
397,PT09M27.00S,2026-02-26T01:54:43.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641713,10.463206307490145,37.5,1610612763,60,76,2026-02-26T01:54:48Z,3900000,False,62.0,46.0,1,left,G. Jackson 7' driving finger roll Layup (19 PTS) (T. Jerome 4 AST),"[1641713, 1629660]",1610612763.0,MEM,driving finger roll,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,7.75,Made,19.0,T. Jerome,1629660.0,4.0,,,,,,,,,,,,,,
399,PT09M10.00S,2026-02-26T01:55:00.8Z,3,REGULAR,3pt,Jump Shot,[],1641764,78.26872536136662,90.93137254901961,1610612744,60,76,2026-02-26T01:55:04Z,3920000,False,205.0,152.0,1,right,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
400,PT09M06.00S,2026-02-26T01:55:04.8Z,3,REGULAR,rebound,defensive,[],1629660,,,1610612763,60,76,2026-02-26T01:55:04Z,3930000,False,,,0,,T. Jerome REBOUND (Off:0 Def:3),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,,,,,,,,399.0,3.0,3.0,0.0,,,,,,,,,
401,PT09M04.00S,2026-02-26T01:55:06.6Z,3,REGULAR,turnover,bad pass,[],1629660,,,1610612763,60,76,2026-02-26T01:55:10Z,3940000,False,,,0,,T. Jerome bad pass TURNOVER (1 TO),"[1629660, 1630541]",1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Moody,1630541.0,,
402,PT09M04.00S,2026-02-26T01:55:06.6Z,3,REGULAR,steal,,[],1630541,,,1610612744,60,76,2026-02-26T01:55:08Z,3950000,False,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
403,PT08M48.00S,2026-02-26T01:55:22.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,69.33311432325887,68.87254901960785,1610612744,60,79,2026-02-26T01:55:27Z,3960000,False,94.0,236.0,1,right,B. Podziemski 25' 3PT  (12 PTS) (W. Richard 1 AST),"[1641764, 1642954]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,25.4,Made,12.0,W. Richard,1642954.0,1.0,,,,,,,,,,,,,,
405,PT08M32.00S,2026-02-26T01:55:38.7Z,3,REGULAR,3pt,Jump Shot,[],1642914,27.020367936925098,86.27450980392157,1610612763,63,79,2026-02-26T01:55:42Z,3980000,False,-181.0,201.0,1,left,J. Small 27' 3PT  (8 PTS) (G. Jackson 1 AST),"[1642914, 1641713]",1610612763.0,MEM,,,,Small,J. Small,,,,,Above the Break 3,24+ Left Center,27.11,Made,8.0,G. Jackson,1641713.0,1.0,,,,,,,,,,,,,,
407,PT08M11.00S,2026-02-26T01:55:59.5Z,3,REGULAR,3pt,Jump Shot,[],1630541,66.17936925098554,36.76470588235294,1610612744,63,82,2026-02-26T01:56:04Z,4000000,False,-66.0,265.0,1,right,M. Moody 27' 3PT  (14 PTS) (W. Richard 2 AST),"[1630541, 1642954]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,27.35,Made,14.0,W. Richard,1642954.0,2.0,,,,,,,,,,,,,,
409,PT07M55.00S,2026-02-26T01:56:15.8Z,3,REGULAR,3pt,Jump Shot,[],1642914,7.046649145860711,4.6568627450980395,1610612763,66,82,2026-02-26T01:56:19Z,4020000,False,227.0,14.0,1,left,J. Small 3PT  (11 PTS) (J. Wells 2 AST),"[1642914, 1642377]",1610612763.0,MEM,,,,Small,J. Small,,,,,Right Corner 3,24+ Right,22.71,Made,11.0,J. Wells,1642377.0,2.0,,,,,,,,,,,,,,
411,PT07M54.00S,2026-02-26T01:56:22.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,66,82,2026-02-26T01:56:22Z,4040000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M54.00S,2026-02-26T01:59:01.9Z,3,REGULAR,substitution,out,[],1641713,,,1610612744,66,82,2026-02-26T01:59:20Z,4050000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M54.00S,2026-02-26T01:59:01.9Z,3,REGULAR,substitution,out,[],1641765,,,1610612744,66,82,2026-02-26T01:59:20Z,4060000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M54.00S,2026-02-26T01:59:01.9Z,3,REGULAR,substitution,out,[],1642954,,,1610612744,66,82,2026-02-26T01:59:20Z,4070000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M54.00S,2026-02-26T01:59:01.9Z,3,REGULAR,substitution,out,[],1630611,,,1610612744,66,82,2026-02-26T01:59:20Z,4080000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT07M54.00S,2026-02-26T01:59:01.9Z,3,REGULAR,substitution,in,[],1641707,,,1610612744,66,82,2026-02-26T01:59:20Z,4090000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT07M54.00S,2026-02-26T01:59:01.9Z,3,REGULAR,substitution,in,[],1641712,,,1610612744,66,82,2026-02-26T01:59:20Z,4100000,False,,,0,,SUB in: R. Rupert,[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M54.00S,2026-02-26T01:59:01.9Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,66,82,2026-02-26T01:59:20Z,4110000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M54.00S,2026-02-26T01:59:01.9Z,3,REGULAR,substitution,in,[],1630311,,,1610612744,66,82,2026-02-26T01:59:20Z,4120000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M34.00S,2026-02-26T01:59:50.1Z,3,REGULAR,3pt,Jump Shot,[],1630541,71.30420499342969,85.04901960784314,1610612744,66,82,2026-02-26T01:59:55Z,4130000,False,175.0,217.0,1,right,MISS M. Moody 27' step back 3PT,[1630541],1610612744.0,GSW,step back,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,27.91,Missed,,,,,,,,,,,,,,,,,,
421,PT07M31.00S,2026-02-26T01:59:53.1Z,3,REGULAR,rebound,defensive,[],1642914,,,1610612763,66,82,2026-02-26T01:59:55Z,4140000,False,,,0,,J. Small REBOUND (Off:0 Def:5),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Above the Break 3,24+ Right Center,,,,,,,,420.0,5.0,5.0,0.0,,,,,,,,,
422,PT07M26.00S,2026-02-26T01:59:59.0Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641707,10.5946123521682,49.754901960784316,1610612763,68,82,2026-02-26T02:56:07Z,4150000,False,1.0,47.0,1,left,T. Hendricks running pullup Jump Shot (9 PTS) (J. Small 4 AST),"[1641707, 1642914]",1610612763.0,MEM,running pullup,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,4.71,Made,9.0,J. Small,1642914.0,4.0,,,,,,,,,,,,,,
424,PT07M04.00S,2026-02-26T02:00:22.5Z,3,REGULAR,foul,offensive,[],1630541,,,1610612744,68,82,2026-02-26T02:00:30Z,4170000,False,,,0,,M. Moody offensive FOUL (2 PF),"[1630541, 1642377]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Left,,,,,,,200833.0,,,,,2.0,0.0,Wells,1642377.0,,,,,
426,PT07M04.00S,2026-02-26T02:00:22.5Z,3,REGULAR,turnover,offensive foul,[],1630541,,,1610612744,68,82,2026-02-26T02:00:22Z,4190000,False,,,0,,M. Moody offensive foul TURNOVER (1 TO),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Left,,,,,,,200833.0,,,,,,,,,1.0,,,,
427,PT07M04.00S,2026-02-26T02:00:29.2Z,3,REGULAR,substitution,out,[],1629660,,,1610612763,68,82,2026-02-26T02:00:34Z,4200000,False,,,0,,SUB out: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT07M04.00S,2026-02-26T02:00:29.2Z,3,REGULAR,substitution,out,[],1642914,,,1610612763,68,82,2026-02-26T02:00:34Z,4210000,False,,,0,,SUB out: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT07M04.00S,2026-02-26T02:00:29.2Z,3,REGULAR,substitution,in,[],1630590,,,1610612763,68,82,2026-02-26T02:00:34Z,4220000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT07M04.00S,2026-02-26T02:00:29.2Z,3,REGULAR,substitution,in,[],1642383,,,1610612763,68,82,2026-02-26T02:00:34Z,4230000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M43.00S,2026-02-26T02:01:03.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641707,31.488173455978973,58.08823529411765,1610612763,68,82,2026-02-26T02:01:07Z,4240000,False,-40.0,243.0,1,left,MISS T. Hendricks 24' 3PT,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Center,24.68,Missed,,,,,,,,,,,,,,,,,,
432,PT06M40.00S,2026-02-26T02:01:06.2Z,3,REGULAR,rebound,defensive,[],201143,,,1610612744,68,82,2026-02-26T02:01:07Z,4250000,False,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,,,431.0,5.0,5.0,0.0,,,,,,,,,
433,PT06M28.00S,2026-02-26T02:01:18.2Z,3,REGULAR,3pt,Jump Shot,[],1627780,65.65374507227332,39.950980392156865,1610612744,68,82,2026-02-26T02:01:21Z,4260000,False,-50.0,270.0,1,right,MISS G. Payton II 27' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,27.5,Missed,,,,,,,,,,,,,,,,,,
434,PT06M26.00S,2026-02-26T02:01:20.2Z,3,REGULAR,rebound,offensive,[],1641764,,,1610612744,68,82,2026-02-26T02:01:21Z,4270000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:7),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,,,,,433.0,8.0,7.0,1.0,,,,,,,,,
