actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
248,PT08M02.00S,2025-12-27T01:48:15.2Z,2,REGULAR,rebound,offensive,[],1631132,,,1610612763,35,40,2025-12-27T01:48:17Z,2470000,False,,,0,,C. Koloko REBOUND (Off:1 Def:1),[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Left Center,,,247.0,2.0,1.0,1.0,,,,,,,,,,,,,,
249,PT07M59.00S,2025-12-27T01:48:18.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203484,6.783837056504599,52.20588235294118,1610612763,37,40,2025-12-27T01:48:23Z,2480000,False,-11.0,11.0,1,left,K. Caldwell-Pope driving finger roll Layup (5 PTS) (C. Koloko 1 AST),"[203484, 1631132]",1610612763.0,MEM,driving finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,1.58,Made,,,,,,,,,5.0,,,C. Koloko,1631132.0,1.0,,,,
250,PT07M39.00S,2025-12-27T01:48:38.2Z,2,REGULAR,turnover,lost ball,[],1626171,,,1610612749,37,40,2025-12-27T01:48:42Z,2490000,False,,,0,,B. Portis lost ball TURNOVER (2 TO),"[1626171, 203484]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,Caldwell-Pope,203484.0,,,,,,,,,,
251,PT07M39.00S,2025-12-27T01:48:38.2Z,2,REGULAR,steal,,[],203484,,,1610612763,37,40,2025-12-27T01:48:40Z,2500000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
252,PT07M29.00S,2025-12-27T01:48:48.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,8.623521681997373,36.76470588235294,1610612763,39,40,2025-12-27T01:48:52Z,2510000,False,66.0,29.0,1,left,J. Morant 7' driving Layup (8 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,7.21,Made,,,,,,,,,8.0,,,,,,,,,
253,PT07M17.00S,2025-12-27T01:49:04.3Z,2,REGULAR,foul,personal,[],1641713,,,1610612749,39,40,2025-12-27T01:49:12Z,2520000,False,,,0,,G. Jackson personal FOUL (3 PF),"[1641713, 1628398]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,1627964.0,,,,,,,,,,3.0,0.0,Kuzma,1628398.0
255,PT07M17.00S,2025-12-27T01:49:10.7Z,2,REGULAR,substitution,out,[],203914,,,1610612749,39,40,2025-12-27T01:49:19Z,2540000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M17.00S,2025-12-27T01:49:10.7Z,2,REGULAR,substitution,in,[],1629645,,,1610612749,39,40,2025-12-27T01:49:19Z,2550000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M05.00S,2025-12-27T01:49:36.2Z,2,REGULAR,foul,personal,['2freethrow'],1629630,,,1610612749,39,40,2025-12-27T01:50:03Z,2560000,False,,,0,,J. Morant shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1629630, 1628398]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,201638.0,,,,,,,,,,2.0,0.0,Kuzma,1628398.0
259,PT07M05.00S,2025-12-27T01:50:01.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,39,40,2025-12-27T01:50:01Z,2580000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT07M05.00S,2025-12-27T01:52:11.6Z,2,REGULAR,substitution,out,[],1629630,,,1610612749,39,40,2025-12-27T01:52:43Z,2600000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M05.00S,2025-12-27T01:52:11.6Z,2,REGULAR,substitution,in,[],1642377,,,1610612749,39,40,2025-12-27T01:52:43Z,2610000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT07M05.00S,2025-12-27T01:53:09.6Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612749,39,41,2025-12-27T01:53:30Z,2620000,False,,,0,,K. Kuzma Free Throw 1 of 2 (2 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
264,PT07M05.00S,2025-12-27T01:53:09.6Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612749,39,41,2025-12-27T01:53:30Z,2630000,False,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
265,PT07M03.00S,2025-12-27T01:53:11.6Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,39,41,2025-12-27T01:53:30Z,2640000,False,,,0,,G. Jackson REBOUND (Off:0 Def:3),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,264.0,3.0,3.0,0.0,,,,,,,,,,,,,,
266,PT06M54.00S,2025-12-27T01:53:40.1Z,2,REGULAR,2pt,Jump Shot,[],203484,20.97568988173456,30.637254901960787,1610612763,41,41,2025-12-27T01:54:18Z,2650000,False,97.0,145.0,1,left,K. Caldwell-Pope 17' pullup Jump Shot (7 PTS) (C. Spencer 2 AST),"[203484, 1642285]",1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,17.41,Made,,,,,,,,,7.0,,,C. Spencer,1642285.0,2.0,,,,
268,PT06M36.00S,2025-12-27T01:53:56.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,87.86136662286465,57.107843137254896,1610612749,41,41,2025-12-27T01:54:00Z,2670000,False,36.0,62.0,1,right,MISS K. Kuzma 7' turnaround Hook,[1628398],1610612749.0,MIL,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,7.11,Missed,,,,,,,,,,,,,,,,,,
269,PT06M34.00S,2025-12-27T01:53:58.4Z,2,REGULAR,rebound,defensive,[],1631132,,,1610612763,41,41,2025-12-27T01:54:00Z,2680000,False,,,0,,C. Koloko REBOUND (Off:1 Def:2),[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,,,268.0,3.0,2.0,1.0,,,,,,,,,,,,,,
270,PT06M27.00S,2025-12-27T01:54:07.6Z,2,REGULAR,foul,personal,[],1628398,,,1610612763,41,41,2025-12-27T01:54:20Z,2690000,False,,,0,,K. Kuzma personal FOUL (1 PF),"[1628398, 1631132]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,201638.0,,,,,,,,,,1.0,0.0,Koloko,1631132.0
272,PT06M18.00S,2025-12-27T01:54:41.8Z,2,REGULAR,3pt,Jump Shot,[],1642377,27.283180026281208,21.07843137254902,1610612763,41,41,2025-12-27T01:54:49Z,2710000,False,145.0,204.0,1,left,MISS J. Wells 25' step back 3PT,[1642377],1610612763.0,MEM,step back,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
273,PT06M12.00S,2025-12-27T01:54:47.8Z,2,REGULAR,rebound,offensive,[],1642285,,,1610612763,41,41,2025-12-27T01:54:49Z,2720000,False,,,0,,C. Spencer REBOUND (Off:2 Def:0),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,,,272.0,2.0,0.0,2.0,,,,,,,,,,,,,,
274,PT06M01.00S,2025-12-27T01:54:58.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642285,29.517082785808146,72.54901960784314,1610612763,44,41,2025-12-27T01:55:02Z,2730000,False,-113.0,225.0,1,left,C. Spencer 25' 3PT step back (3 PTS),[1642285],1610612763.0,MEM,step back,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,25.16,Made,,,,,,,,,3.0,,,,,,,,,
275,PT05M55.00S,2025-12-27T01:55:09.0Z,2,REGULAR,turnover,traveling,[],1629645,,,1610612749,44,41,2025-12-27T01:55:13Z,2740000,False,,,0,,K. Porter Jr. traveling TURNOVER (3 TO),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,1627964.0,3.0,,,,,,,,,,,,
276,PT05M55.00S,2025-12-27T01:55:19.6Z,2,REGULAR,substitution,out,[],1641713,,,1610612763,44,41,2025-12-27T01:55:25Z,2750000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M55.00S,2025-12-27T01:55:19.6Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,44,41,2025-12-27T01:55:25Z,2760000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M43.00S,2025-12-27T01:55:44.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203484,11.12023653088042,47.794117647058826,1610612763,46,41,2025-12-27T01:55:52Z,2770000,False,11.0,52.0,1,left,K. Caldwell-Pope driving finger roll Layup (9 PTS) (S. Aldama 2 AST),"[203484, 1630583]",1610612763.0,MEM,driving finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,5.32,Made,,,,,,,,,9.0,,,S. Aldama,1630583.0,2.0,,,,
279,PT05M24.00S,2025-12-27T01:56:05.6Z,2,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612749,46,41,2025-12-27T01:56:10Z,2780000,False,,,0,,K. Porter Jr. bad pass out-of-bounds TURNOVER (4 TO),[1629645],1610612749.0,MIL,bad pass,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,203591.0,4.0,,,,,,,,,,,,
280,PT05M15.00S,2025-12-27T01:56:29.5Z,2,REGULAR,foul,personal,[],1631157,,,1610612763,46,41,2025-12-27T01:56:44Z,2790000,False,,,0,,R. Rollins personal FOUL (2 PF),"[1631157, 1642285]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1627964.0,,,,,,,,,,2.0,0.0,Spencer,1642285.0
282,PT05M15.00S,2025-12-27T01:56:44.0Z,2,REGULAR,substitution,out,[],1631157,,,1610612763,46,41,2025-12-27T01:56:49Z,2810000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M15.00S,2025-12-27T01:56:44.0Z,2,REGULAR,substitution,in,[],1626167,,,1610612763,46,41,2025-12-27T01:56:49Z,2820000,False,,,0,,SUB in: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT05M10.00S,2025-12-27T01:57:05.3Z,2,REGULAR,foul,personal,[],1629645,,,1610612763,46,41,2025-12-27T01:57:12Z,2830000,False,,,0,,K. Porter Jr. personal FOUL (1 PF),"[1629645, 1642285]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,1627964.0,,,,,,,,,,1.0,0.0,Spencer,1642285.0
286,PT04M58.00S,2025-12-27T01:57:32.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203484,19.004599211563733,47.549019607843135,1610612763,46,41,2025-12-27T01:57:38Z,2850000,False,12.0,126.0,1,left,MISS K. Caldwell-Pope 12' turnaround fadeaway Shot,[203484],1610612763.0,MEM,turnaround fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,12.67,Missed,,,,,,,,,,,,,,,,,,
287,PT04M57.00S,2025-12-27T01:57:33.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,46,41,2025-12-27T01:57:38Z,2860000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,286.0,,,,,,,,,,,,,,,,,
289,PT04M55.00S,2025-12-27T01:57:58.5Z,2,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612763,46,41,2025-12-27T01:58:11Z,2880000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Spencer 2 FT),"[1631260, 1642285]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,203591.0,,,,,,,,,,1.0,0.0,Spencer,1642285.0
291,PT04M55.00S,2025-12-27T01:58:22.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1642285,,,1610612763,47,41,2025-12-27T01:58:22Z,2900000,False,,,0,,C. Spencer Free Throw 1 of 2 (4 PTS),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
292,PT04M55.00S,2025-12-27T01:58:40.3Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1642285,,,1610612763,48,41,2025-12-27T01:58:40Z,2910000,False,,,0,,C. Spencer Free Throw 2 of 2 (5 PTS),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
293,PT04M46.00S,2025-12-27T01:58:56.4Z,2,REGULAR,turnover,traveling,[],1628398,,,1610612749,48,41,2025-12-27T01:59:01Z,2920000,False,,,0,,K. Kuzma traveling TURNOVER (1 TO),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,1.0,,,,,,,,,,,,
294,PT04M30.00S,2025-12-27T01:59:18.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203484,16.770696452036795,59.80392156862745,1610612763,48,41,2025-12-27T01:59:23Z,2930000,False,-49.0,105.0,1,left,MISS K. Caldwell-Pope 11' fadeaway Shot,[203484],1610612763.0,MEM,fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,11.6,Missed,,,,,,,,,,,,,,,,,,
296,PT04M27.00S,2025-12-27T01:59:21.3Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612749,48,41,2025-12-27T01:59:23Z,2950000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,294.0,4.0,4.0,0.0,,,,,,,,,,,,,,
297,PT04M09.00S,2025-12-27T01:59:39.2Z,2,REGULAR,3pt,Jump Shot,[],1631260,67.23061760840999,53.67647058823529,1610612749,48,41,2025-12-27T01:59:43Z,2960000,False,18.0,256.0,1,right,MISS A. Green 25' pullup 3PT,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Center,25.62,Missed,,,,,,,,,,,,,,,,,,
298,PT04M06.00S,2025-12-27T01:59:42.2Z,2,REGULAR,rebound,defensive,[],1642285,,,1610612763,48,41,2025-12-27T01:59:43Z,2970000,False,,,0,,C. Spencer REBOUND (Off:2 Def:1),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Center,,,297.0,3.0,1.0,2.0,,,,,,,,,,,,,,
299,PT03M58.00S,2025-12-27T01:59:49.8Z,2,REGULAR,3pt,Jump Shot,[],1642285,30.699737187910642,65.93137254901961,1610612763,51,41,2025-12-27T01:59:53Z,2980000,False,-80.0,236.0,1,left,C. Spencer 24' 3PT pullup (8 PTS),[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,24.92,Made,,,,,,,,,8.0,,,,,,,,,
300,PT03M48.00S,2025-12-27T02:00:03.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642377,,,1610612749,51,41,2025-12-27T02:00:22Z,2990000,False,,,0,,J. Wells personal FOUL (2 PF) (Porter Jr. 2 FT),"[1642377, 1629645]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,,,,,1627964.0,,,,,,,,,,2.0,0.0,Porter Jr.,1629645.0
302,PT03M48.00S,2025-12-27T02:00:35.5Z,2,REGULAR,freethrow,1 of 2,[],1629645,,,1610612749,51,42,2025-12-27T02:00:35Z,3010000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (8 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
303,PT03M48.00S,2025-12-27T02:00:36.2Z,2,REGULAR,substitution,out,[],203484,,,1610612749,51,42,2025-12-27T02:00:51Z,3020000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M48.00S,2025-12-27T02:00:36.2Z,2,REGULAR,substitution,out,[],1630583,,,1610612749,51,42,2025-12-27T02:00:51Z,3030000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M48.00S,2025-12-27T02:00:36.2Z,2,REGULAR,substitution,out,[],1642285,,,1610612749,51,42,2025-12-27T02:00:51Z,3040000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M48.00S,2025-12-27T02:00:36.2Z,2,REGULAR,substitution,in,[],1628991,,,1610612749,51,42,2025-12-27T02:00:51Z,3050000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M48.00S,2025-12-27T02:00:36.2Z,2,REGULAR,substitution,in,[],1629630,,,1610612749,51,42,2025-12-27T02:00:51Z,3060000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M48.00S,2025-12-27T02:00:36.2Z,2,REGULAR,substitution,in,[],1642907,,,1610612749,51,42,2025-12-27T02:00:51Z,3070000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M48.00S,2025-12-27T02:01:00.3Z,2,REGULAR,freethrow,2 of 2,[],1629645,,,1610612749,51,43,2025-12-27T02:01:00Z,3080000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (9 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
311,PT03M33.00S,2025-12-27T02:01:30.4Z,2,REGULAR,2pt,Jump Shot,[],1642907,5.338370565045992,77.20588235294117,1610612763,51,43,2025-12-27T02:01:34Z,3100000,False,-136.0,-2.0,1,left,MISS C. Coward 13' pullup Shot,[1642907],1610612763.0,MEM,pullup,,,Coward,C. Coward,,,,,Mid-Range,8-16 Left,13.6,Missed,,,,,,,,,,,,,,,,,,
312,PT03M31.00S,2025-12-27T02:01:32.4Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,51,43,2025-12-27T02:01:34Z,3110000,False,,,0,,B. Portis REBOUND (Off:2 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,311.0,5.0,3.0,2.0,,,,,,,,,,,,,,
313,PT03M18.00S,2025-12-27T02:01:45.5Z,2,REGULAR,3pt,Jump Shot,[],1626171,87.46714848883047,4.411764705882353,1610612749,51,43,2025-12-27T02:01:49Z,3120000,False,-228.0,65.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,23.71,Missed,,,,,,,,,,,,,,,,,,
314,PT03M17.00S,2025-12-27T02:01:46.5Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,51,43,2025-12-27T02:01:49Z,3130000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Left Corner 3,24+ Left,,,313.0,1.0,1.0,0.0,,,,,,,,,,,,,,
315,PT03M17.00S,2025-12-27T02:01:49.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612763,51,43,2025-12-27T02:02:04Z,3140000,False,,,0,,B. Portis personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1626171, 1628991]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,203591.0,,,,,,,,,,1.0,0.0,Jackson Jr.,1628991.0
317,PT03M17.00S,2025-12-27T02:02:20.2Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,52,43,2025-12-27T02:02:20Z,3160000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (13 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,,
318,PT03M17.00S,2025-12-27T02:02:35.5Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,53,43,2025-12-27T02:02:35Z,3170000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (14 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,14.0,,,,,,,,,
319,PT03M04.00S,2025-12-27T02:02:49.8Z,2,REGULAR,3pt,Jump Shot,[],1631260,67.09921156373193,49.50980392156863,1610612749,53,46,2025-12-27T02:02:54Z,3180000,False,-2.0,257.0,1,right,A. Green 25' 3PT  (9 PTS) (K. Kuzma 1 AST),"[1631260, 1628398]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,25.68,Made,,,,,,,,,9.0,,,K. Kuzma,1628398.0,1.0,,,,
322,PT02M39.00S,2025-12-27T02:03:27.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,12.959921156373195,52.450980392156865,1610612763,55,46,2025-12-27T02:03:32Z,3210000,False,-12.0,69.0,1,left,J. Jackson Jr. 7' turnaround Hook (16 PTS) (J. Morant 4 AST),"[1628991, 1629630]",1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.04,Made,,,,,,,,,16.0,,,J. Morant,1629630.0,4.0,,,,
324,PT02M17.00S,2025-12-27T02:03:49.7Z,2,REGULAR,3pt,Jump Shot,[],1626171,92.72339027595268,3.9215686274509802,1610612749,55,46,2025-12-27T02:03:54Z,3230000,False,-230.0,16.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,23.09,Missed,,,,,,,,,,,,,,,,,,
325,PT02M14.00S,2025-12-27T02:03:52.7Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,55,46,2025-12-27T02:03:54Z,3240000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:7),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,324.0,8.0,7.0,1.0,,,,,,,,,,,,,,
326,PT01M57.00S,2025-12-27T02:04:13.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612763,55,46,2025-12-27T02:04:21Z,3250000,False,,,0,,B. Portis shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1626171, 1628991]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203591.0,,,,,,,,,,2.0,0.0,Jackson Jr.,1628991.0
328,PT01M57.00S,2025-12-27T02:04:34.7Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,56,46,2025-12-27T02:04:59Z,3270000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (17 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,17.0,,,,,,,,,
329,PT01M57.00S,2025-12-27T02:04:36.2Z,2,REGULAR,substitution,out,[],1631132,,,1610612763,56,46,2025-12-27T02:04:42Z,3280000,False,,,0,,SUB out: C. Koloko,[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M57.00S,2025-12-27T02:04:36.2Z,2,REGULAR,substitution,out,[],1626167,,,1610612763,56,46,2025-12-27T02:04:42Z,3290000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M57.00S,2025-12-27T02:04:36.2Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,56,46,2025-12-27T02:04:42Z,3300000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M57.00S,2025-12-27T02:04:36.2Z,2,REGULAR,substitution,in,[],1630579,,,1610612763,56,46,2025-12-27T02:04:42Z,3310000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M57.00S,2025-12-27T02:04:34.7Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,56,46,2025-12-27T02:04:59Z,3320000,False,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
335,PT01M53.00S,2025-12-27T02:04:38.7Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612749,56,46,2025-12-27T02:04:59Z,3330000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,334.0,5.0,5.0,0.0,,,,,,,,,,,,,,
