actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
595,PT12M00.00S,2025-12-08T01:02:21.0Z,4,REGULAR,substitution,in,['startperiod'],1641744,,,1610612763,92,78,2025-12-08T01:03:33Z,5850000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT12M00.00S,2025-12-08T01:02:21.0Z,4,REGULAR,substitution,in,['startperiod'],1631246,,,1610612763,92,78,2025-12-08T01:03:33Z,5860000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT12M00.00S,2025-12-08T01:02:21.0Z,4,REGULAR,substitution,in,['startperiod'],1641712,,,1610612763,92,78,2025-12-08T01:03:33Z,5870000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT12M00.00S,2025-12-08T01:02:21.0Z,4,REGULAR,substitution,in,['startperiod'],1642905,,,1610612763,92,78,2025-12-08T01:03:33Z,5880000,False,,,0,,SUB in: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT12M00.00S,2025-12-08T01:03:40.0Z,4,REGULAR,period,start,[],0,,,1610612763,92,78,2025-12-08T01:03:40Z,5890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT11M55.00S,2025-12-08T01:03:48.3Z,4,REGULAR,foul,personal,[],1641712,,,1610612763,92,78,2025-12-08T01:03:51Z,5900000,False,,,0,,R. Rupert personal FOUL (1 PF),"[1641712, 1628991]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627519.0,1.0,0.0,Jackson Jr.,1628991.0,,,
602,PT11M36.00S,2025-12-08T01:04:21.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641744,84.1819973718791,58.08823529411765,1610612763,92,78,2025-12-08T01:04:24Z,5920000,False,40.0,96.0,1,right,MISS Z. Edey 10' turnaround Hook,[1641744],1610612763.0,MEM,turnaround,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,10.43,Missed,,,,,,,,,,,,,,,,,,
603,PT11M33.00S,2025-12-08T01:04:24.9Z,4,REGULAR,rebound,defensive,[],1642905,,,1610612757,92,78,2025-12-08T01:04:24Z,5930000,False,,,0,,Yang REBOUND (Off:1 Def:3),[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,In The Paint (Non-RA),8-16 Center,,,,,602.0,,,,,4.0,3.0,1.0,,,,,,,,
604,PT11M21.00S,2025-12-08T01:04:36.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642905,5.338370565045992,51.225490196078425,1610612757,92,80,2025-12-08T01:04:40Z,5940000,False,-6.0,-2.0,1,left,Yang driving DUNK (2 PTS),[1642905],1610612757.0,POR,driving,,,Hansen,Yang,,,,,Restricted Area,0-8 Center,0.65,Made,,,,2.0,,,,,,,,,,,,,,
608,PT11M17.00S,2025-12-08T01:04:40.1Z,4,REGULAR,turnover,out-of-bounds,[],1641744,,,1610612763,92,80,2025-12-08T01:06:56Z,5945000,False,,,0,,Z. Edey bad pass out-of-bounds TURNOVER (5 TO),[1641744],1610612763.0,MEM,bad pass,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,,,,,5.0,,
606,PT11M17.00S,2025-12-08T01:04:55.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,92,80,2025-12-08T01:06:56Z,5960000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT11M14.00S,2025-12-08T01:07:55.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1642905,9.411957950065702,43.872549019607845,1610612757,92,82,2025-12-08T01:09:13Z,5980000,False,31.0,36.0,1,left,Yang turnaround Hook (4 PTS) (K. Murray 1 AST),"[1642905, 1631200]",1610612757.0,POR,turnaround,,,Hansen,Yang,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,,,,4.0,K. Murray,1631200.0,1.0,,,,,,,,,,,
611,PT10M53.00S,2025-12-08T01:08:15.8Z,4,REGULAR,3pt,Jump Shot,[],1631246,69.33311432325887,28.921568627450984,1610612763,92,82,2025-12-08T01:08:20Z,6000000,False,-105.0,236.0,1,right,MISS V. Williams Jr. 25' pullup 3PT,[1631246],1610612763.0,MEM,pullup,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
612,PT10M50.00S,2025-12-08T01:08:19.8Z,4,REGULAR,rebound,offensive,[],1642907,,,1610612763,92,82,2025-12-08T01:08:19Z,6010000,False,,,0,,C. Coward REBOUND (Off:2 Def:3),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,,,,,611.0,,,,,5.0,3.0,2.0,,,,,,,,
613,PT10M48.00S,2025-12-08T01:08:21.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629723,92.72339027595268,46.568627450980394,1610612763,92,82,2025-12-08T01:08:25Z,6020000,False,-17.0,16.0,1,right,MISS J. Konchar driving Layup - blocked,"[1629723, 1631200]",1610612763.0,MEM,driving,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,2.34,Missed,Murray,1631200.0,,,,,,,,,,,,,,,,
614,PT10M48.00S,2025-12-08T01:08:21.7Z,4,REGULAR,block,,[],1631200,,,1610612763,92,82,2025-12-08T01:08:24Z,6030000,False,,,0,,K. Murray BLOCK (2 BLK),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
615,PT10M48.00S,2025-12-08T01:08:21.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,92,82,2025-12-08T01:08:25Z,6040000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,613.0,,,,,,,,,,,,,,,
617,PT10M48.00S,2025-12-08T01:08:28.4Z,4,REGULAR,substitution,out,[],1631246,,,1610612763,92,82,2025-12-08T01:08:36Z,6060000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT10M48.00S,2025-12-08T01:08:28.4Z,4,REGULAR,substitution,in,[],1642285,,,1610612763,92,82,2025-12-08T01:08:36Z,6070000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT10M44.00S,2025-12-08T01:09:02.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628991,93.9060446780552,28.186274509803923,1610612763,92,82,2025-12-08T01:09:09Z,6080000,False,-109.0,5.0,1,right,MISS J. Jackson Jr. 10' fadeaway Shot,[1628991],1610612763.0,MEM,fadeaway,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,10.92,Missed,,,,,,,,,,,,,,,,,,
620,PT10M42.00S,2025-12-08T01:09:05.4Z,4,REGULAR,rebound,offensive,[],1641744,,,1610612763,92,82,2025-12-08T01:09:05Z,6090000,False,,,0,,Z. Edey REBOUND (Off:5 Def:4),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Mid-Range,8-16 Left,,,,,619.0,,,,,9.0,4.0,5.0,,,,,,,,
621,PT10M41.00S,2025-12-08T01:09:06.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629723,77.61169513797634,91.42156862745098,1610612763,92,82,2025-12-08T01:09:10Z,6100000,False,207.0,158.0,1,right,MISS J. Konchar 26' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
622,PT10M41.00S,2025-12-08T01:09:06.6Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,92,82,2025-12-08T01:09:10Z,6110000,False,,,0,,J. Grant REBOUND (Off:1 Def:6),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,,621.0,,,,,7.0,6.0,1.0,,,,,,,,
623,PT10M31.00S,2025-12-08T01:09:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,6.389618922470433,49.50980392156863,1610612757,92,84,2025-12-08T01:09:19Z,6120000,False,2.0,8.0,1,left,J. Grant driving Layup (21 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.8,Made,,,,21.0,,,,,,,,,,,,,,
624,PT10M18.00S,2025-12-08T01:09:30.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,85.89027595269383,38.23529411764706,1610612763,94,84,2025-12-08T01:09:33Z,6130000,False,-59.0,80.0,1,right,J. Jackson Jr. 9' driving floating Jump Shot (6 PTS) (C. Spencer 5 AST),"[1628991, 1642285]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,9.94,Made,,,,6.0,C. Spencer,1642285.0,5.0,,,,,,,,,,,
626,PT09M58.00S,2025-12-08T01:09:52.5Z,4,REGULAR,turnover,out-of-bounds,[],1642905,,,1610612757,94,84,2025-12-08T01:09:58Z,6150000,False,,,0,,Yang lost ball out-of-bounds TURNOVER (2 TO),[1642905],1610612757.0,POR,lost ball,,,Hansen,Yang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,,,,,2.0,,
627,PT09M53.00S,2025-12-08T01:10:08.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641744,94.1688567674113,49.01960784313725,1610612763,96,84,2025-12-08T01:10:12Z,6160000,False,-5.0,2.0,1,right,Z. Edey alley-oop DUNK (10 PTS) (C. Coward 3 AST),"[1641744, 1642907]",1610612763.0,MEM,alley-oop,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,0.54,Made,,,,10.0,C. Coward,1642907.0,3.0,,,,,,,,,,,
629,PT09M53.00S,2025-12-08T01:10:16.4Z,4,REGULAR,foul,technical,['1freethrow'],201168,,,1610612757,96,84,2025-12-08T01:11:13Z,6180000,False,,,0,,TEAM foul technical,[201168],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,1627962.0,,,,,,,
630,PT09M53.00S,2025-12-08T01:11:18.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,96,84,2025-12-08T01:11:18Z,6190000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT09M53.00S,2025-12-08T01:12:51.0Z,4,REGULAR,substitution,out,[],1641712,,,1610612757,96,84,2025-12-08T01:13:26Z,6200000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT09M53.00S,2025-12-08T01:12:51.0Z,4,REGULAR,substitution,out,[],1631321,,,1610612757,96,84,2025-12-08T01:13:26Z,6210000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT09M53.00S,2025-12-08T01:12:51.0Z,4,REGULAR,substitution,in,[],1630166,,,1610612757,96,84,2025-12-08T01:13:26Z,6220000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT09M53.00S,2025-12-08T01:12:51.0Z,4,REGULAR,substitution,in,[],1641739,,,1610612757,96,84,2025-12-08T01:13:26Z,6230000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT09M53.00S,2025-12-08T01:13:36.2Z,4,REGULAR,freethrow,1 of 1,[],1642285,,,1610612757,97,84,2025-12-08T01:13:36Z,6240000,False,,,0,,C. Spencer technical Free Throw 1 of 1 (7 PTS),[1642285],1610612763.0,MEM,technical,,,Spencer,C. Spencer,,,,,,,,Made,,,,7.0,,,,,,,,,,,,,,
636,PT09M46.00S,2025-12-08T01:13:54.7Z,4,REGULAR,foul,personal,[],1628991,,,1610612757,97,84,2025-12-08T01:13:58Z,6250000,False,,,0,,J. Jackson Jr. personal FOUL (2 PF),"[1628991, 1642905]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1627524.0,2.0,0.0,Hansen,1642905.0,,,
638,PT09M38.00S,2025-12-08T01:14:14.6Z,4,REGULAR,3pt,Jump Shot,[],203924,31.882391590013142,38.970588235294116,1610612757,97,84,2025-12-08T01:14:21Z,6270000,False,55.0,247.0,1,left,MISS J. Grant 25' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,25.33,Missed,,,,,,,,,,,,,,,,,,
639,PT09M35.00S,2025-12-08T01:14:17.6Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,97,84,2025-12-08T01:14:21Z,6280000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,638.0,,,,,3.0,3.0,0.0,,,,,,,,
640,PT09M12.00S,2025-12-08T01:14:40.9Z,4,REGULAR,3pt,Jump Shot,[],1642285,80.23981603153744,93.13725490196079,1610612763,97,84,2025-12-08T01:14:44Z,6290000,False,216.0,133.0,1,right,MISS C. Spencer 25' 3PT,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,,
641,PT09M09.00S,2025-12-08T01:14:43.9Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,97,84,2025-12-08T01:14:44Z,6300000,False,,,0,,D. Avdija REBOUND (Off:1 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,640.0,,,,,5.0,4.0,1.0,,,,,,,,
642,PT09M03.00S,2025-12-08T01:14:49.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641739,20.581471747700395,90.93137254901961,1610612757,97,84,2025-12-08T01:14:57Z,6310000,False,-205.0,141.0,1,left,MISS T. Camara 24' running 3PT,[1641739],1610612757.0,POR,running,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
643,PT09M02.00S,2025-12-08T01:14:50.2Z,4,REGULAR,rebound,defensive,[],1642907,,,1610612763,97,84,2025-12-08T01:14:57Z,6320000,False,,,0,,C. Coward REBOUND (Off:2 Def:4),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,,,,,642.0,,,,,6.0,4.0,2.0,,,,,,,,
644,PT09M02.00S,2025-12-08T01:14:54.8Z,4,REGULAR,foul,personal,[],1642905,,,1610612763,97,84,2025-12-08T01:15:00Z,6330000,False,,,0,,Yang personal FOUL (5 PF),"[1642905, 1642907]",1610612757.0,POR,,,,Hansen,Yang,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1627519.0,5.0,0.0,Coward,1642907.0,,,
646,PT09M02.00S,2025-12-08T01:15:03.8Z,4,REGULAR,substitution,out,[],1642907,,,1610612763,97,84,2025-12-08T01:15:15Z,6350000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT09M02.00S,2025-12-08T01:15:03.8Z,4,REGULAR,substitution,out,[],1629723,,,1610612763,97,84,2025-12-08T01:15:15Z,6360000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT09M02.00S,2025-12-08T01:15:03.8Z,4,REGULAR,substitution,in,[],1630583,,,1610612763,97,84,2025-12-08T01:15:15Z,6370000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT09M02.00S,2025-12-08T01:15:03.8Z,4,REGULAR,substitution,in,[],203484,,,1610612763,97,84,2025-12-08T01:15:15Z,6380000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT08M43.00S,2025-12-08T01:15:41.4Z,4,REGULAR,turnover,lost ball,[],1628991,,,1610612763,97,84,2025-12-08T01:15:44Z,6390000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (1 TO),"[1628991, 1630166]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Avdija,1630166.0
651,PT08M43.00S,2025-12-08T01:15:41.4Z,4,REGULAR,steal,,[],1630166,,,1610612757,97,84,2025-12-08T01:15:43Z,6400000,False,,,0,,D. Avdija STEAL (3 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
652,PT08M39.00S,2025-12-08T01:15:46.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,6.389618922470433,48.28431372549019,1610612757,97,84,2025-12-08T01:15:53Z,6410000,False,9.0,8.0,1,left,MISS D. Avdija running Layup - blocked,"[1630166, 1628991]",1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.15,Missed,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,
653,PT08M39.00S,2025-12-08T01:15:46.1Z,4,REGULAR,block,,[],1628991,,,1610612757,97,84,2025-12-08T01:15:48Z,6420000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
654,PT08M33.00S,2025-12-08T01:15:52.1Z,4,REGULAR,rebound,defensive,[],203484,,,1610612763,97,84,2025-12-08T01:15:53Z,6430000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,652.0,,,,,2.0,2.0,0.0,,,,,,,,
655,PT08M15.00S,2025-12-08T01:16:09.0Z,4,REGULAR,turnover,bad pass,[],1642285,,,1610612763,97,84,2025-12-08T01:16:11Z,6440000,False,,,0,,C. Spencer bad pass TURNOVER (4 TO),"[1642285, 1641739]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,4.0,Camara,1641739.0
656,PT08M15.00S,2025-12-08T01:16:09.0Z,4,REGULAR,steal,,[],1641739,,,1610612757,97,84,2025-12-08T01:16:10Z,6450000,False,,,0,,T. Camara STEAL (3 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
657,PT08M05.00S,2025-12-08T01:16:19.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,5.732588699080158,49.01960784313725,1610612757,97,86,2025-12-08T01:16:23Z,6460000,False,5.0,1.0,1,left,D. Avdija driving Layup (15 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.51,Made,,,,15.0,,,,,,,,,,,,,,
660,PT07M40.00S,2025-12-08T01:16:57.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641744,85.49605781865965,45.09803921568628,1610612763,97,86,2025-12-08T01:17:01Z,6490000,False,-25.0,84.0,1,right,MISS Z. Edey 8' Hook,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,8.73,Missed,,,,,,,,,,,,,,,,,,
661,PT07M37.00S,2025-12-08T01:17:00.6Z,4,REGULAR,rebound,defensive,[],1642905,,,1610612757,97,86,2025-12-08T01:17:01Z,6500000,False,,,0,,Yang REBOUND (Off:1 Def:4),[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,In The Paint (Non-RA),8-16 Center,,,,,660.0,,,,,5.0,4.0,1.0,,,,,,,,
662,PT07M27.00S,2025-12-08T01:17:10.1Z,4,REGULAR,turnover,lost ball,[],1630166,,,1610612757,97,86,2025-12-08T01:17:12Z,6510000,False,,,0,,D. Avdija lost ball TURNOVER (5 TO),"[1630166, 1628991]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,5.0,Jackson Jr.,1628991.0
663,PT07M27.00S,2025-12-08T01:17:10.1Z,4,REGULAR,steal,,[],1628991,,,1610612763,97,86,2025-12-08T01:17:11Z,6520000,False,,,0,,J. Jackson Jr. STEAL (3 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
664,PT07M18.00S,2025-12-08T01:17:19.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641744,85.49605781865965,53.431372549019606,1610612763,99,86,2025-12-08T01:17:22Z,6530000,False,17.0,84.0,1,right,Z. Edey 8' turnaround Hook (12 PTS) (S. Aldama 1 AST),"[1641744, 1630583]",1610612763.0,MEM,turnaround,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,8.55,Made,,,,12.0,S. Aldama,1630583.0,1.0,,,,,,,,,,,
666,PT06M55.00S,2025-12-08T01:17:42.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203924,10.463206307490145,39.705882352941174,1610612757,99,86,2025-12-08T01:17:45Z,6550000,False,51.0,46.0,1,left,MISS J. Grant 6' driving Layup - blocked,"[203924, 1628991]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,
667,PT06M55.00S,2025-12-08T01:17:42.1Z,4,REGULAR,block,,[],1628991,,,1610612757,99,86,2025-12-08T01:17:44Z,6560000,False,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
668,PT06M52.00S,2025-12-08T01:17:45.1Z,4,REGULAR,rebound,defensive,[],1641744,,,1610612763,99,86,2025-12-08T01:17:45Z,6570000,False,,,0,,Z. Edey REBOUND (Off:5 Def:5),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,666.0,,,,,10.0,5.0,5.0,,,,,,,,
669,PT06M44.00S,2025-12-08T01:17:53.6Z,4,REGULAR,3pt,Jump Shot,[],1630583,89.04402102496715,95.83333333333334,1610612763,102,86,2025-12-08T01:17:57Z,6580000,False,229.0,50.0,1,right,S. Aldama 3PT  (20 PTS) (J. Jackson Jr. 4 AST),"[1630583, 1628991]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,23.47,Made,,,,20.0,J. Jackson Jr.,1628991.0,4.0,,,,,,,,,,,
671,PT06M32.00S,2025-12-08T01:18:04.6Z,4,REGULAR,3pt,Jump Shot,[],1641739,28.597240473061763,23.52941176470588,1610612757,102,89,2025-12-08T01:18:08Z,6600000,False,132.0,216.0,1,left,T. Camara 25' 3PT pullup (13 PTS) (D. Avdija 7 AST),"[1641739, 1630166]",1610612757.0,POR,pullup,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.36,Made,,,,13.0,D. Avdija,1630166.0,7.0,,,,,,,,,,,
673,PT06M17.00S,2025-12-08T01:18:24.5Z,4,REGULAR,foul,offensive,[],1641744,,,1610612763,102,89,2025-12-08T01:18:28Z,6620000,False,,,0,,Z. Edey offensive FOUL (6 PF),"[1641744, 1641739]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627519.0,6.0,1.0,Camara,1641739.0,,,
675,PT06M17.00S,2025-12-08T01:18:24.5Z,4,REGULAR,turnover,offensive foul,[],1641744,,,1610612763,102,89,2025-12-08T01:18:24Z,6640000,False,,,0,,Z. Edey offensive foul TURNOVER (6 TO),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627519.0,,,,,6.0,,
676,PT06M17.00S,2025-12-08T01:18:30.8Z,4,REGULAR,substitution,out,[],1628991,,,1610612757,102,89,2025-12-08T01:18:48Z,6650000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT06M17.00S,2025-12-08T01:18:30.8Z,4,REGULAR,substitution,out,[],1641744,,,1610612757,102,89,2025-12-08T01:18:48Z,6660000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT06M17.00S,2025-12-08T01:18:30.8Z,4,REGULAR,substitution,out,[],203924,,,1610612757,102,89,2025-12-08T01:18:48Z,6670000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT06M17.00S,2025-12-08T01:18:30.8Z,4,REGULAR,substitution,out,[],1642905,,,1610612757,102,89,2025-12-08T01:18:48Z,6680000,False,,,0,,SUB out: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT06M17.00S,2025-12-08T01:18:30.8Z,4,REGULAR,substitution,in,[],1629111,,,1610612757,102,89,2025-12-08T01:18:48Z,6690000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
