actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
337,PT07M05.00S,2024-04-11T01:03:27.6Z,3,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612748,58,79,2024-04-11T01:03:34Z,3330000,False,,,0,,D. Jones Jr. shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1627884, 1628389]",1610612742.0,DAL,shooting,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,3.0,0.0,Adebayo,1628389.0,,,,,,,,,
339,PT07M05.00S,2024-04-11T01:03:58.7Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,59,79,2024-04-11T01:03:58Z,3350000,False,,,0,,B. Adebayo Free Throw 1 of 2 (7 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
340,PT07M05.00S,2024-04-11T01:03:59.4Z,3,REGULAR,substitution,out,[],202681,,,1610612748,59,79,2024-04-11T01:04:06Z,3360000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT07M05.00S,2024-04-11T01:03:59.4Z,3,REGULAR,substitution,out,[],1629655,,,1610612748,59,79,2024-04-11T01:04:06Z,3370000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT07M05.00S,2024-04-11T01:03:59.4Z,3,REGULAR,substitution,in,[],1628467,,,1610612748,59,79,2024-04-11T01:04:06Z,3380000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT07M05.00S,2024-04-11T01:03:59.4Z,3,REGULAR,substitution,in,[],203957,,,1610612748,59,79,2024-04-11T01:04:06Z,3390000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT07M05.00S,2024-04-11T01:04:32.3Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,60,79,2024-04-11T01:04:32Z,3400000,False,,,0,,B. Adebayo Free Throw 2 of 2 (8 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
345,PT06M51.00S,2024-04-11T01:04:46.1Z,3,REGULAR,3pt,Jump Shot,[],1629029,34.247700394218136,48.529411764705884,1610612742,60,82,2024-04-11T01:05:03Z,3410000,False,7.0,269.0,1,left,L. Doncic 26' 3PT step back (24 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.95,Made,,,,,,,,,,24.0,,,,,,,,
346,PT06M34.00S,2024-04-11T01:05:04.0Z,3,REGULAR,3pt,Jump Shot,[],202710,71.30420499342969,77.45098039215686,1610612748,60,82,2024-04-11T01:05:10Z,3420000,False,137.0,217.0,1,right,MISS J. Butler 25' pullup 3PT,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
347,PT06M30.00S,2024-04-11T01:05:08.0Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,60,82,2024-04-11T01:05:10Z,3430000,False,,,0,,L. Doncic REBOUND (Off:1 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,346.0,8.0,7.0,1.0,,,,,,,,,,,,,,
348,PT06M21.00S,2024-04-11T01:05:16.2Z,3,REGULAR,3pt,Jump Shot,[],1629023,34.247700394218136,53.18627450980392,1610612742,60,82,2024-04-11T01:05:22Z,3440000,False,-16.0,269.0,1,left,MISS P. Washington 26' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,26.99,Missed,,,,,,,,,,,,,,,,,,
349,PT06M18.00S,2024-04-11T01:05:19.2Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,60,82,2024-04-11T01:05:22Z,3450000,False,,,0,,T. Herro REBOUND (Off:1 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,348.0,6.0,5.0,1.0,,,,,,,,,,,,,,
350,PT06M13.00S,2024-04-11T01:05:26.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629639,92.46057818659659,61.76470588235294,1610612748,60,82,2024-04-11T01:05:54Z,3460000,False,59.0,18.0,1,right,MISS T. Herro 6' driving Hook - blocked,"[1629639, 1627884]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,Jones Jr.,1627884.0,,
351,PT06M13.00S,2024-04-11T01:05:26.1Z,3,REGULAR,block,,[],1627884,,,1610612748,60,82,2024-04-11T01:05:28Z,3470000,False,,,0,,D. Jones Jr. BLOCK (2 BLK),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
352,PT06M12.00S,2024-04-11T01:05:27.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,60,82,2024-04-11T01:05:57Z,3480000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,350.0,,,,,,,,,,,,,,,,,
354,PT06M12.00S,2024-04-11T01:05:39.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,60,82,2024-04-11T01:05:39Z,3500000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT06M12.00S,2024-04-11T01:07:34.0Z,3,REGULAR,substitution,out,[],1628389,,,1610612748,60,82,2024-04-11T01:09:02Z,3510000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT06M12.00S,2024-04-11T01:07:34.0Z,3,REGULAR,substitution,in,[],201567,,,1610612748,60,82,2024-04-11T01:09:02Z,3520000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT06M12.00S,2024-04-11T01:09:08.8Z,3,REGULAR,turnover,5-second-violation,['team'],0,,,1610612748,60,82,2024-04-11T01:09:18Z,3530000,False,,,0,,MIA 5-second-violation Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,1627961.0,,,,,,,,,,,,,
358,PT05M58.00S,2024-04-11T01:09:35.5Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,60,82,2024-04-11T01:09:43Z,3540000,False,,,0,,L. Doncic bad pass TURNOVER (2 TO),"[1629029, 1628997]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,,,,,,Martin,1628997.0
359,PT05M58.00S,2024-04-11T01:09:35.5Z,3,REGULAR,steal,,[],1628997,,,1610612748,60,82,2024-04-11T01:09:37Z,3550000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
360,PT05M57.00S,2024-04-11T01:09:43.6Z,3,REGULAR,foul,offensive,[],1628997,,,1610612748,60,82,2024-04-11T01:10:14Z,3560000,False,,,0,,C. Martin charge offensive FOUL (3 PF),"[1628997, 1628467]",1610612748.0,MIA,charge,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,202058.0,3.0,0.0,Kleber,1628467.0,,,,,,,,,
362,PT05M57.00S,2024-04-11T01:09:43.6Z,3,REGULAR,turnover,offensive foul,[],1628997,,,1610612748,60,82,2024-04-11T01:09:43Z,3580000,False,,,0,,C. Martin offensive foul TURNOVER (2 TO),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,202058.0,,,,,,2.0,,,,,,,
363,PT05M54.00S,2024-04-11T01:10:12.4Z,3,REGULAR,violation,kicked ball,[],201567,,,1610612742,60,82,2024-04-11T01:10:22Z,3590000,False,,,0,,K. Love kicked ball VIOLATION,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,1627961.0,,,,,,,,,,,,,
364,PT05M48.00S,2024-04-11T01:10:32.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,5.995400788436268,96.07843137254902,1610612742,60,82,2024-04-11T01:11:13Z,3600000,False,-230.0,4.0,1,left,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
365,PT05M46.00S,2024-04-11T01:10:34.0Z,3,REGULAR,rebound,defensive,[],201567,,,1610612748,60,82,2024-04-11T01:11:13Z,3610000,False,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,,,364.0,4.0,4.0,0.0,,,,,,,,,,,,,,
366,PT05M34.00S,2024-04-11T01:10:44.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201567,91.45860709592641,48.42984068627451,1610612748,62,82,2024-04-11T01:11:15Z,3620000,False,-8.0,28.0,1,right,K. Love driving Layup (5 PTS) (N. Jovic 3 AST),"[201567, 1631107]",1610612748.0,MIA,driving,,,Love,K. Love,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,,,,,,5.0,,N. Jovic,1631107.0,3.0,,,,
368,PT05M14.00S,2024-04-11T01:11:04.4Z,3,REGULAR,3pt,Jump Shot,[],1629029,32.40801576872536,42.8921568627451,1610612742,62,82,2024-04-11T01:11:10Z,3640000,False,36.0,252.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
369,PT05M11.00S,2024-04-11T01:11:07.4Z,3,REGULAR,rebound,defensive,[],201567,,,1610612748,62,82,2024-04-11T01:11:10Z,3650000,False,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Center,,,368.0,5.0,5.0,0.0,,,,,,,,,,,,,,
370,PT05M01.00S,2024-04-11T01:11:17.1Z,3,REGULAR,3pt,Jump Shot,[],201567,94.56307490144546,2.2058823529411766,1610612748,65,82,2024-04-11T01:11:22Z,3660000,False,-239.0,-1.0,1,right,K. Love 3PT  (8 PTS) (N. Jovic 4 AST),"[201567, 1631107]",1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,23.9,Made,,,,,,,,,,8.0,,N. Jovic,1631107.0,4.0,,,,
372,PT04M41.00S,2024-04-11T01:11:38.1Z,3,REGULAR,2pt,Jump Shot,[],1629023,11.645860709592641,31.127450980392158,1610612742,65,82,2024-04-11T01:12:16Z,3680000,False,94.0,57.0,1,left,MISS P. Washington 11' driving floating bank Shot,[1629023],1610612742.0,DAL,driving floating bank,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,11.03,Missed,,,,,,,,,,,,,,,,,,
373,PT04M40.00S,2024-04-11T01:11:39.1Z,3,REGULAR,rebound,offensive,[],1628467,,,1610612742,65,82,2024-04-11T01:12:16Z,3690000,False,,,0,,M. Kleber REBOUND (Off:1 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Right,,,372.0,2.0,1.0,1.0,,,,,,,,,,,,,,
374,PT04M40.00S,2024-04-11T01:11:44.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628467,5.590000152587891,50.0,1610612742,65,84,2024-04-11T01:12:22Z,3700000,False,0.0,0.0,1,left,M. Kleber tip Layup (4 PTS),[1628467],1610612742.0,DAL,tip,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,4.0,,,,,,,,
375,PT04M25.00S,2024-04-11T01:11:53.4Z,3,REGULAR,3pt,Jump Shot,[],201567,68.27570630749015,27.24034926470588,1610612748,68,84,2024-04-11T01:12:03Z,3710000,False,-114.0,246.0,1,right,K. Love 27' 3PT  (11 PTS) (T. Herro 3 AST),"[201567, 1629639]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,27.08,Made,,,,,,,,,,11.0,,T. Herro,1629639.0,3.0,,,,
377,PT04M09.00S,2024-04-11T01:12:11.4Z,3,REGULAR,foul,personal,['2freethrow'],1631107,,,1610612742,68,84,2024-04-11T01:12:22Z,3730000,False,,,0,,N. Jovic shooting personal FOUL (3 PF) (Doncic 2 FT),"[1631107, 1629029]",1610612748.0,MIA,shooting,,,Jovic,N. Jovic,,,,,Mid-Range,8-16 Right,,,,,,,2003.0,3.0,0.0,Doncic,1629029.0,,,,,,,,,
379,PT04M09.00S,2024-04-11T01:12:44.2Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,68,84,2024-04-11T01:12:44Z,3750000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
380,PT04M09.00S,2024-04-11T01:12:44.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,68,84,2024-04-11T01:12:44Z,3760000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,379.0,,,,,,,,,,,,,,,,,
381,PT04M09.00S,2024-04-11T01:12:45.8Z,3,REGULAR,substitution,out,[],1631107,,,1610612742,68,84,2024-04-11T01:13:00Z,3770000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT04M09.00S,2024-04-11T01:12:45.8Z,3,REGULAR,substitution,out,[],1628997,,,1610612742,68,84,2024-04-11T01:13:00Z,3780000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT04M09.00S,2024-04-11T01:12:45.8Z,3,REGULAR,substitution,out,[],1629023,,,1610612742,68,84,2024-04-11T01:13:00Z,3790000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT04M09.00S,2024-04-11T01:12:45.8Z,3,REGULAR,substitution,out,[],1627884,,,1610612742,68,84,2024-04-11T01:13:00Z,3800000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT04M09.00S,2024-04-11T01:12:45.8Z,3,REGULAR,substitution,in,[],1629312,,,1610612742,68,84,2024-04-11T01:13:00Z,3810000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT04M09.00S,2024-04-11T01:12:45.8Z,3,REGULAR,substitution,in,[],1631170,,,1610612742,68,84,2024-04-11T01:13:00Z,3820000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT04M09.00S,2024-04-11T01:12:45.8Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,68,84,2024-04-11T01:13:00Z,3830000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT04M09.00S,2024-04-11T01:12:45.8Z,3,REGULAR,substitution,in,[],203501,,,1610612742,68,84,2024-04-11T01:13:00Z,3840000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT04M09.00S,2024-04-11T01:13:11.7Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,68,85,2024-04-11T01:13:11Z,3850000,False,,,0,,L. Doncic Free Throw 2 of 2 (25 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,,,25.0,,,,,,,,
390,PT03M49.00S,2024-04-11T01:13:40.8Z,3,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,68,85,2024-04-11T01:13:47Z,3860000,False,,,0,,T. Herro lost ball out-of-bounds TURNOVER (2 TO),[1629639],1610612748.0,MIA,lost ball,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,,,,,,2.0,,,,,,,
391,PT03M29.00S,2024-04-11T01:14:17.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203501,7.046649145860711,2.941176470588235,1610612742,68,85,2024-04-11T01:14:40Z,3870000,False,235.0,14.0,1,left,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,23.57,Missed,,,,,,,,,,,,,,,,,,
392,PT03M26.00S,2024-04-11T01:14:20.4Z,3,REGULAR,rebound,defensive,[],201567,,,1610612748,68,85,2024-04-11T01:14:40Z,3880000,False,,,0,,K. Love REBOUND (Off:0 Def:6),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,391.0,6.0,6.0,0.0,,,,,,,,,,,,,,
393,PT03M17.00S,2024-04-11T01:14:28.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,92.46057818659659,38.23529411764706,1610612748,68,85,2024-04-11T01:15:07Z,3890000,False,-59.0,18.0,1,right,MISS J. Jaquez Jr. 6' cutting Layup - blocked,"[1631170, 1628467]",1610612748.0,MIA,cutting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,Kleber,1628467.0,,
394,PT03M17.00S,2024-04-11T01:14:28.2Z,3,REGULAR,block,,[],1628467,,,1610612748,68,85,2024-04-11T01:14:30Z,3900000,False,,,0,,M. Kleber BLOCK (2 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
395,PT03M14.00S,2024-04-11T01:14:31.2Z,3,REGULAR,rebound,defensive,[],203957,,,1610612742,68,85,2024-04-11T01:14:33Z,3910000,False,,,0,,D. Exum REBOUND (Off:0 Def:2),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,In The Paint (Non-RA),0-8 Center,,,393.0,2.0,2.0,0.0,,,,,,,,,,,,,,
396,PT03M12.00S,2024-04-11T01:14:32.7Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],203501,12.220762155059132,11.787683823529411,1610612742,68,85,2024-04-11T01:16:59Z,3920000,False,191.0,62.0,1,left,MISS T. Hardaway Jr. 20' running pullup Shot,[203501],1610612742.0,DAL,running pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right,20.1,Missed,,,,,,,,,,,,,,,,,,
397,PT03M11.00S,2024-04-11T01:14:33.7Z,3,REGULAR,rebound,offensive,[],1630182,,,1610612742,68,85,2024-04-11T01:16:59Z,3930000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,16-24 Right,,,396.0,3.0,2.0,1.0,,,,,,,,,,,,,,
398,PT03M11.00S,2024-04-11T01:14:45.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630182,5.590000152587891,50.0,1610612742,68,85,2024-04-11T01:17:17Z,3940000,False,0.0,0.0,1,left,MISS J. Green tip Layup,[1630182],1610612742.0,DAL,tip,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
399,PT03M09.00S,2024-04-11T01:14:47.3Z,3,REGULAR,rebound,offensive,[],203957,,,1610612742,68,85,2024-04-11T01:17:17Z,3950000,False,,,0,,D. Exum REBOUND (Off:1 Def:2),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,398.0,3.0,2.0,1.0,,,,,,,,,,,,,,
400,PT02M57.00S,2024-04-11T01:14:47.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,30.56833114323259,28.431372549019606,1610612742,68,85,2024-04-11T01:14:53Z,3960000,False,108.0,235.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
401,PT02M55.00S,2024-04-11T01:14:49.4Z,3,REGULAR,rebound,defensive,[],201567,,,1610612748,68,85,2024-04-11T01:14:53Z,3970000,False,,,0,,K. Love REBOUND (Off:0 Def:7),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,400.0,7.0,7.0,0.0,,,,,,,,,,,,,,
402,PT02M46.00S,2024-04-11T01:14:58.8Z,3,REGULAR,2pt,Jump Shot,[],202710,86.5473061760841,75.98039215686273,1610612748,70,85,2024-04-11T01:15:06Z,3980000,False,130.0,74.0,1,right,J. Butler 14' turnaround Jump Shot (10 PTS) (T. Herro 4 AST),"[202710, 1629639]",1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,14.95,Made,,,,,,,,,,10.0,,T. Herro,1629639.0,4.0,,,,
404,PT02M26.00S,2024-04-11T01:15:19.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,10.068988173455978,41.17647058823529,1610612742,70,85,2024-04-11T01:18:01Z,4000000,False,44.0,42.0,1,left,MISS L. Doncic 6' driving finger roll Layup,[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,,,,,
405,PT02M24.00S,2024-04-11T01:15:21.0Z,3,REGULAR,rebound,defensive,[],201567,,,1610612748,70,85,2024-04-11T01:18:01Z,4010000,False,,,0,,K. Love REBOUND (Off:0 Def:8),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,404.0,8.0,8.0,0.0,,,,,,,,,,,,,,
406,PT02M20.00S,2024-04-11T01:15:24.9Z,3,REGULAR,turnover,bad pass,[],201567,,,1610612748,70,85,2024-04-11T01:15:31Z,4020000,False,,,0,,K. Love bad pass TURNOVER (1 TO),"[201567, 1630182]",1610612748.0,MIA,,,,Love,K. Love,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,,,,,,Green,1630182.0
407,PT02M20.00S,2024-04-11T01:15:24.9Z,3,REGULAR,steal,,[],1630182,,,1610612742,70,85,2024-04-11T01:15:27Z,4030000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
408,PT02M13.00S,2024-04-11T01:15:31.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,5.469776609724048,94.36274509803921,1610612742,70,85,2024-04-11T01:15:38Z,4040000,False,-222.0,-1.0,1,left,MISS L. Doncic 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,22.18,Missed,,,,,,,,,,,,,,,,,,
409,PT02M08.00S,2024-04-11T01:15:36.9Z,3,REGULAR,rebound,defensive,[],201567,,,1610612748,70,85,2024-04-11T01:15:38Z,4050000,False,,,0,,K. Love REBOUND (Off:0 Def:9),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,,,408.0,9.0,9.0,0.0,,,,,,,,,,,,,,
410,PT02M06.00S,2024-04-11T01:15:40.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629312,90.88370565045992,39.950980392156865,1610612748,70,85,2024-04-11T01:18:56Z,4060000,False,-50.0,33.0,1,right,MISS H. Highsmith 6' running finger roll Layup,[1629312],1610612748.0,MIA,running finger roll,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,6.02,Missed,,,,,,,,,,,,,,,,,,
411,PT02M04.00S,2024-04-11T01:15:42.6Z,3,REGULAR,rebound,defensive,[],1630182,,,1610612742,70,85,2024-04-11T01:18:56Z,4070000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,410.0,4.0,3.0,1.0,,,,,,,,,,,,,,
412,PT01M56.00S,2024-04-11T01:15:47.3Z,3,REGULAR,3pt,Jump Shot,[],203501,25.18068331143233,11.519607843137255,1610612742,70,85,2024-04-11T01:16:01Z,4080000,False,192.0,184.0,1,left,MISS T. Hardaway Jr. 26' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
413,PT01M52.00S,2024-04-11T01:15:51.3Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,70,85,2024-04-11T01:16:01Z,4090000,False,,,0,,J. Butler REBOUND (Off:1 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,412.0,4.0,3.0,1.0,,,,,,,,,,,,,,
414,PT01M33.00S,2024-04-11T01:16:11.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,91.27792378449409,61.274509803921575,1610612748,72,85,2024-04-11T01:19:31Z,4100000,False,56.0,29.0,1,right,T. Herro 6' driving Layup (15 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.36,Made,,,,,,,,,,15.0,,,,,,,,
415,PT01M16.00S,2024-04-11T01:16:31.7Z,3,REGULAR,foul,personal,[],1629312,,,1610612742,72,85,2024-04-11T01:17:03Z,4110000,False,,,0,,H. Highsmith personal FOUL (2 PF),"[1629312, 203957]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Center,,,,,,,2003.0,2.0,0.0,Exum,203957.0,,,,,,,,,
