actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
347,PT00M22.20S,2023-12-26T02:06:09.2Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,63,49,2023-12-26T02:06:11Z,3330000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,346.0,7.0,7.0,0.0,,,,,,,,,,,,
348,PT00M03.00S,2023-12-26T02:06:29.0Z,2,REGULAR,3pt,Jump Shot,[],1629130,32.14520367936925,37.254901960784316,1610612748,63,49,2023-12-26T02:07:14Z,3340000,False,64.0,250.0,1,left,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,25.77,Missed,,,,,,,,,,,,,,,,,,
349,PT00M02.30S,2023-12-26T02:06:29.7Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,63,49,2023-12-26T02:07:14Z,3350000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,348.0,8.0,7.0,1.0,,,,,,,,,,,,
350,PT00M00.90S,2023-12-26T02:06:36.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,5.590000152587891,50.0,1610612748,63,49,2023-12-26T02:07:21Z,3360000,False,0.0,0.0,1,left,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
351,PT00M00.80S,2023-12-26T02:06:36.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,63,49,2023-12-26T02:07:21Z,3370000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,350.0,,,,,,,,,,,,,,,
352,PT00M00.00S,2023-12-26T02:06:40.5Z,2,REGULAR,period,end,[],0,,,1610612748,63,49,2023-12-26T02:06:40Z,3380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2023-12-26T02:08:35.6Z,3,REGULAR,substitution,out,['startperiod'],1629130,,,1610612748,63,49,2023-12-26T02:21:59Z,3390000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2023-12-26T02:08:35.6Z,3,REGULAR,substitution,out,['startperiod'],201976,,,1610612748,63,49,2023-12-26T02:21:59Z,3400000,False,,,0,,SUB out: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2023-12-26T02:08:35.6Z,3,REGULAR,substitution,in,['startperiod'],200768,,,1610612748,63,49,2023-12-26T02:21:59Z,3410000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2023-12-26T02:08:35.6Z,3,REGULAR,substitution,in,['startperiod'],1629001,,,1610612748,63,49,2023-12-26T02:21:59Z,3420000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2023-12-26T02:22:00.2Z,3,REGULAR,period,start,[],0,,,1610612748,63,49,2023-12-26T02:22:00Z,3430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M42.00S,2023-12-26T02:22:21.0Z,3,REGULAR,foul,technical,['1freethrow'],1628964,,,1610612748,63,49,2023-12-26T02:22:35Z,3440000,False,,,0,,M. Bamba defensive-3-second technical FOUL (1 Tech),[1628964],1610612755.0,PHI,defensive-3-second,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,201245.0,,,,1.0,1.0,,,,,
361,PT11M42.00S,2023-12-26T02:22:47.3Z,3,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,64,49,2023-12-26T02:22:47Z,3450000,False,,,0,,T. Herro technical Free Throw 1 of 1 (17 PTS),[1629639],1610612748.0,MIA,technical,,,Herro,T. Herro,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
362,PT11M34.00S,2023-12-26T02:23:07.1Z,3,REGULAR,3pt,Jump Shot,[],1629639,70.12155059132719,70.09803921568627,1610612748,67,49,2023-12-26T02:23:40Z,3460000,False,100.0,228.0,1,right,T. Herro 24' 3PT pullup (20 PTS) (B. Adebayo 4 AST),"[1629639, 1628389]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,24.95,Made,,,,,,,20.0,,,,,,,,,B. Adebayo,1628389.0,4.0
364,PT11M11.00S,2023-12-26T02:23:30.3Z,3,REGULAR,3pt,Jump Shot,[],1629001,33.459264126149804,47.30392156862745,1610612755,67,49,2023-12-26T02:23:35Z,3480000,False,13.0,262.0,1,left,MISS D. Melton 26' step back 3PT,[1629001],1610612755.0,PHI,step back,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,26.23,Missed,,,,,,,,,,,,,,,,,,
365,PT11M08.00S,2023-12-26T02:23:33.3Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,67,49,2023-12-26T02:23:35Z,3490000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:8),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,364.0,9.0,8.0,1.0,,,,,,,,,,,,
366,PT10M54.00S,2023-12-26T02:23:47.8Z,3,REGULAR,3pt,Jump Shot,[],1631170,94.1688567674113,2.450980392156863,1610612748,70,49,2023-12-26T02:23:57Z,3500000,False,-238.0,2.0,1,right,J. Jaquez Jr. 3PT  (17 PTS) (B. Adebayo 5 AST),"[1631170, 1628389]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,23.77,Made,,,,,,,17.0,,,,,,,,,B. Adebayo,1628389.0,5.0
368,PT10M40.00S,2023-12-26T02:24:04.2Z,3,REGULAR,turnover,traveling,[],1628964,,,1610612755,70,49,2023-12-26T02:24:11Z,3520000,False,,,0,,M. Bamba traveling TURNOVER (1 TO),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,201245.0,1.0,,,,,,,,,
369,PT10M23.00S,2023-12-26T02:24:30.1Z,3,REGULAR,foul,personal,[],1630178,,,1610612748,70,49,2023-12-26T02:24:36Z,3530000,False,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 200768]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right,,,,,,,,,,201245.0,,,,1.0,0.0,Lowry,200768.0,,,
371,PT10M16.00S,2023-12-26T02:24:49.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630181,94.56307490144546,95.58823529411765,1610612748,70,49,2023-12-26T02:24:55Z,3550000,False,228.0,-1.0,1,right,MISS R. Hampton 3PT,[1630181],1610612748.0,MIA,,,,Hampton,R. Hampton,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
372,PT10M13.00S,2023-12-26T02:24:52.6Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,70,49,2023-12-26T02:24:55Z,3560000,False,,,0,,T. Harris REBOUND (Off:1 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,,,371.0,4.0,3.0,1.0,,,,,,,,,,,,
373,PT10M05.00S,2023-12-26T02:25:00.4Z,3,REGULAR,3pt,Jump Shot,[],1626162,26.10052562417871,82.35294117647058,1610612755,70,52,2023-12-26T02:25:06Z,3570000,False,-162.0,193.0,1,left,K. Oubre Jr. 25' 3PT  (13 PTS) (M. Bamba 1 AST),"[1626162, 1628964]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,25.17,Made,,,,,,,13.0,,,,,,,,,M. Bamba,1628964.0,1.0
375,PT09M48.00S,2023-12-26T02:25:18.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,92.85479632063075,43.872549019607845,1610612748,70,52,2023-12-26T02:25:24Z,3590000,False,-31.0,15.0,1,right,MISS R. Hampton driving finger roll Layup,[1630181],1610612748.0,MIA,driving finger roll,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,3.39,Missed,,,,,,,,,,,,,,,,,,
376,PT09M46.00S,2023-12-26T02:25:20.0Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,70,52,2023-12-26T02:25:24Z,3600000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,375.0,3.0,3.0,0.0,,,,,,,,,,,,
377,PT09M40.00S,2023-12-26T02:25:26.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630178,6.915243101182654,52.94117647058824,1610612755,70,54,2023-12-26T02:26:38Z,3610000,False,-15.0,13.0,1,left,T. Maxey running finger roll Layup (2 PTS) (D. Melton 4 AST),"[1630178, 1629001]",1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,,,2.0,,,,,,,,,D. Melton,1629001.0,4.0
378,PT09M23.00S,2023-12-26T02:25:42.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,83.26215505913272,58.08823529411765,1610612748,72,54,2023-12-26T02:26:52Z,3620000,False,40.0,105.0,1,right,B. Adebayo 11' Jump Shot (16 PTS) (T. Herro 4 AST),"[1628389, 1629639]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,11.23,Made,,,,,,,16.0,,,,,,,,,T. Herro,1629639.0,4.0
381,PT09M02.00S,2023-12-26T02:26:03.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,11.514454664914586,38.23529411764706,1610612755,72,56,2023-12-26T02:26:10Z,3640000,False,59.0,56.0,1,left,T. Harris 8' fadeaway Jump Shot (16 PTS),[202699],1610612755.0,PHI,fadeaway,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,8.1,Made,,,,,,,16.0,,,,,,,,,,,
382,PT08M49.00S,2023-12-26T02:26:16.7Z,3,REGULAR,turnover,bad pass,[],1628389,,,1610612748,72,56,2023-12-26T02:27:20Z,3650000,False,,,0,,B. Adebayo bad pass TURNOVER (4 TO),"[1628389, 202699]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,4.0,Harris,202699.0,,,,,,,
383,PT08M49.00S,2023-12-26T02:26:16.7Z,3,REGULAR,steal,,[],202699,,,1610612755,72,56,2023-12-26T02:27:30Z,3660000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
384,PT08M46.00S,2023-12-26T02:26:21.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630178,6.783837056504599,47.30392156862745,1610612755,72,56,2023-12-26T02:28:42Z,3670000,False,13.0,11.0,1,left,MISS T. Maxey running Layup - blocked,"[1630178, 200768]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.76,Missed,Lowry,200768.0,,,,,,,,,,,,,,,,
695,PT08M46.00S,2023-12-26T02:26:21.5Z,3,REGULAR,block,,[],200768,,,1610612755,72,56,2023-12-26T04:05:41Z,3680000,False,,,0,,K. Lowry BLOCK (2 BLK),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
386,PT08M46.00S,2023-12-26T02:26:21.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,72,56,2023-12-26T02:26:31Z,3690000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,384.0,,,,,,,,,,,,,,,
388,PT08M36.00S,2023-12-26T02:26:43.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629001,7.046649145860711,97.30392156862744,1610612755,72,59,2023-12-26T02:26:58Z,3710000,False,-237.0,14.0,1,left,D. Melton 3PT  (6 PTS) (M. Bamba 2 AST),"[1629001, 1628964]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,23.69,Made,,,,,,,6.0,,,,,,,,,M. Bamba,1628964.0,2.0
390,PT08M20.00S,2023-12-26T02:26:59.0Z,3,REGULAR,3pt,Jump Shot,[],1629639,71.30420499342969,81.61764705882352,1610612748,72,59,2023-12-26T02:29:26Z,3730000,False,158.0,217.0,1,right,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,26.86,Missed,,,,,,,,,,,,,,,,,,
391,PT08M20.00S,2023-12-26T02:26:59.0Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,72,59,2023-12-26T02:27:05Z,3740000,False,,,0,,T. Harris REBOUND (Off:1 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,390.0,5.0,4.0,1.0,,,,,,,,,,,,
392,PT08M12.00S,2023-12-26T02:27:07.9Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630178,13.87976346911958,67.8921568627451,1610612755,72,59,2023-12-26T02:30:06Z,3750000,False,-89.0,78.0,1,left,MISS T. Maxey 11' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,11.87,Missed,,,,,,,,,,,,,,,,,,
393,PT08M09.00S,2023-12-26T02:27:10.9Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,72,59,2023-12-26T02:27:16Z,3760000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:9),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,,,392.0,10.0,9.0,1.0,,,,,,,,,,,,
394,PT08M02.00S,2023-12-26T02:27:17.7Z,3,REGULAR,3pt,Jump Shot,[],200768,65.91655716162943,50.73529411764706,1610612748,72,59,2023-12-26T02:30:33Z,3770000,False,4.0,268.0,1,right,MISS K. Lowry 26' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,,
395,PT07M58.00S,2023-12-26T02:27:21.7Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612755,72,59,2023-12-26T02:27:23Z,3780000,False,,,0,,M. Bamba REBOUND (Off:1 Def:3),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,,,,,394.0,4.0,3.0,1.0,,,,,,,,,,,,
396,PT07M49.00S,2023-12-26T02:27:30.5Z,3,REGULAR,3pt,Jump Shot,[],1628964,20.71287779237845,93.13725490196079,1610612755,72,62,2023-12-26T02:27:35Z,3790000,False,-216.0,142.0,1,left,M. Bamba 25' 3PT  (17 PTS) (T. Harris 4 AST),"[1628964, 202699]",1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,25.84,Made,,,,,,,17.0,,,,,,,,,T. Harris,202699.0,4.0
398,PT07M47.00S,2023-12-26T02:27:38.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,72,62,2023-12-26T02:27:38Z,3810000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M32.00S,2023-12-26T02:31:11.0Z,3,REGULAR,3pt,Jump Shot,[],1629639,81.553876478318,94.36274509803921,1610612748,72,62,2023-12-26T02:31:21Z,3820000,False,222.0,121.0,1,right,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
400,PT07M29.00S,2023-12-26T02:31:14.0Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,72,62,2023-12-26T02:31:21Z,3830000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:9),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,399.0,11.0,9.0,2.0,,,,,,,,,,,,
401,PT07M25.00S,2023-12-26T02:31:18.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629639,94.82588699080158,86.27450980392157,1610612748,72,62,2023-12-26T02:31:24Z,3840000,False,181.0,-4.0,1,right,MISS T. Herro 18' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right,18.14,Missed,,,,,,,,,,,,,,,,,,
402,PT07M25.00S,2023-12-26T02:31:18.2Z,3,REGULAR,rebound,offensive,[],1631170,,,1610612748,72,62,2023-12-26T02:31:24Z,3850000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:4),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Right,,,,,401.0,5.0,4.0,1.0,,,,,,,,,,,,
403,PT07M19.00S,2023-12-26T02:31:24.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630181,76.2976346911958,9.068627450980392,1610612748,72,62,2023-12-26T02:31:29Z,3860000,False,-205.0,170.0,1,right,MISS R. Hampton 26' 3PT,[1630181],1610612748.0,MIA,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Left Center,26.63,Missed,,,,,,,,,,,,,,,,,,
404,PT07M17.00S,2023-12-26T02:31:26.1Z,3,REGULAR,rebound,offensive,[],1631170,,,1610612748,72,62,2023-12-26T02:31:29Z,3870000,False,,,0,,J. Jaquez Jr. REBOUND (Off:2 Def:4),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,,,403.0,6.0,4.0,2.0,,,,,,,,,,,,
405,PT07M17.00S,2023-12-26T02:31:30.2Z,3,REGULAR,foul,personal,[],1628964,,,1610612748,72,62,2023-12-26T02:31:47Z,3880000,False,,,0,,M. Bamba personal FOUL (2 PF),"[1628964, 1631170]",1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,1146.0,,,,2.0,1.0,Jaquez Jr.,1631170.0,,,
407,PT07M09.00S,2023-12-26T02:31:55.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629639,92.06636005256242,45.588235294117645,1610612748,74,62,2023-12-26T02:31:59Z,3900000,False,-22.0,22.0,1,right,T. Herro driving finger roll Layup (22 PTS),[1629639],1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,3.13,Made,,,,,,,22.0,,,,,,,,,,,
409,PT06M45.00S,2023-12-26T02:32:30.1Z,3,REGULAR,3pt,Jump Shot,[],1630178,32.013797634691194,57.59803921568627,1610612755,74,62,2023-12-26T02:32:35Z,3920000,False,-38.0,248.0,1,left,MISS T. Maxey 25' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,25.13,Missed,,,,,,,,,,,,,,,,,,
410,PT06M42.00S,2023-12-26T02:32:33.1Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,74,62,2023-12-26T02:32:35Z,3930000,False,,,0,,T. Herro REBOUND (Off:1 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,409.0,4.0,3.0,1.0,,,,,,,,,,,,
411,PT06M31.00S,2023-12-26T02:32:46.4Z,3,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612748,74,62,2023-12-26T02:32:54Z,3940000,False,,,0,,T. Maxey shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1630178, 1628389]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,,,,2.0,0.0,Adebayo,1628389.0,,,
413,PT06M31.00S,2023-12-26T02:33:17.5Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,74,62,2023-12-26T02:33:17Z,3960000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
414,PT06M31.00S,2023-12-26T02:33:17.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,74,62,2023-12-26T02:33:17Z,3970000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,413.0,,,,,,,,,,,,,,,
415,PT06M31.00S,2023-12-26T02:33:17.5Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,74,62,2023-12-26T02:33:44Z,3980000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
416,PT06M27.00S,2023-12-26T02:33:21.5Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612755,74,62,2023-12-26T02:33:44Z,3990000,False,,,0,,M. Bamba REBOUND (Off:1 Def:4),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,415.0,5.0,4.0,1.0,,,,,,,,,,,,
418,PT06M20.00S,2023-12-26T02:33:58.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,11.645860709592641,45.09803921568628,1610612755,74,62,2023-12-26T02:34:58Z,4010000,False,25.0,57.0,1,left,MISS D. Melton 6' driving floating Shot - blocked,"[1629001, 1628389]",1610612755.0,PHI,driving floating,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,6.2,Missed,Adebayo,1628389.0,,,,,,,,,,,,,,,,
419,PT06M20.00S,2023-12-26T02:33:58.1Z,3,REGULAR,block,,[],1628389,,,1610612755,74,62,2023-12-26T02:33:59Z,4020000,False,,,0,,B. Adebayo BLOCK (3 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
420,PT06M16.00S,2023-12-26T02:34:02.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,74,62,2023-12-26T02:34:14Z,4030000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,418.0,,,,,,,,,,,,,,,
422,PT06M16.00S,2023-12-26T02:34:16.0Z,3,REGULAR,substitution,out,[],1628964,,,1610612755,74,62,2023-12-26T02:34:20Z,4050000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M16.00S,2023-12-26T02:34:16.0Z,3,REGULAR,substitution,in,[],1630194,,,1610612755,74,62,2023-12-26T02:34:20Z,4060000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M12.00S,2023-12-26T02:34:33.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629001,6.258212877792378,49.26470588235294,1610612755,74,64,2023-12-26T02:34:39Z,4070000,False,4.0,6.0,1,left,D. Melton driving DUNK (8 PTS) (T. Maxey 3 AST),"[1629001, 1630178]",1610612755.0,PHI,driving,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,,,8.0,,,,,,,,,T. Maxey,1630178.0,3.0
426,PT05M49.00S,2023-12-26T02:34:56.6Z,3,REGULAR,2pt,Jump Shot,[],1628389,87.20433639947439,18.872549019607842,1610612748,74,64,2023-12-26T02:35:05Z,4090000,False,-156.0,68.0,1,right,MISS B. Adebayo 16' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left,16.97,Missed,,,,,,,,,,,,,,,,,,
427,PT05M46.00S,2023-12-26T02:34:59.6Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,74,64,2023-12-26T02:35:05Z,4100000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left,,,,,426.0,4.0,4.0,0.0,,,,,,,,,,,,
428,PT05M41.00S,2023-12-26T02:35:04.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,33.722076215505915,56.372549019607845,1610612755,74,67,2023-12-26T02:35:53Z,4110000,False,-32.0,264.0,1,left,K. Oubre Jr. 26' 3PT running pullup (16 PTS),[1626162],1610612755.0,PHI,running pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,26.64,Made,,,,,,,16.0,,,,,,,,,,,
429,PT05M23.00S,2023-12-26T02:35:22.1Z,3,REGULAR,turnover,lost ball,[],1629639,,,1610612748,74,67,2023-12-26T02:35:27Z,4120000,False,,,0,,T. Herro lost ball TURNOVER (2 TO),"[1629639, 1629001]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,Melton,1629001.0,,,,,,,
430,PT05M23.00S,2023-12-26T02:35:22.1Z,3,REGULAR,steal,,[],1629001,,,1610612755,74,67,2023-12-26T02:35:23Z,4130000,False,,,0,,D. Melton STEAL (2 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
431,PT05M21.00S,2023-12-26T02:35:25.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630178,6.258212877792378,52.20588235294118,1610612755,74,69,2023-12-26T02:35:34Z,4140000,False,-11.0,6.0,1,left,T. Maxey running Layup (4 PTS) (D. Melton 5 AST),"[1630178, 1629001]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,4.0,,,,,,,,,D. Melton,1629001.0,5.0
433,PT05M20.00S,2023-12-26T02:35:37.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,74,69,2023-12-26T02:35:37Z,4160000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
