actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
171,PT11M36.00S,2024-02-07T01:13:40.7Z,2,REGULAR,3pt,Jump Shot,[],1629130,33.85348226018397,33.33333333333333,1610612748,26,19,2024-02-07T01:13:46Z,1650000,False,83.0,266.0,1,left,MISS D. Robinson 27' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,27.85,Missed,,,,,,,,,,,,,,,,
172,PT11M32.00S,2024-02-07T01:13:44.7Z,2,REGULAR,rebound,offensive,[],1626196,,,1610612748,26,19,2024-02-07T01:13:46Z,1660000,False,,,0,,J. Richardson REBOUND (Off:1 Def:1),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,,,,,,,,,171.0,2.0,1.0,1.0,,,,,,,,
173,PT11M31.00S,2024-02-07T01:13:45.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201567,24.392247043363994,87.00980392156863,1610612748,26,19,2024-02-07T01:13:51Z,1670000,False,-185.0,177.0,1,left,MISS K. Love 25' 3PT,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,25.59,Missed,,,,,,,,,,,,,,,,
174,PT11M26.00S,2024-02-07T01:13:50.1Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,26,19,2024-02-07T01:13:51Z,1680000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,173.0,1.0,1.0,0.0,,,,,,,,
175,PT11M04.00S,2024-02-07T01:14:12.3Z,2,REGULAR,3pt,Jump Shot,[],1628371,92.72339027595268,3.6764705882352944,1610612753,26,19,2024-02-07T01:14:16Z,1690000,False,-232.0,16.0,1,right,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Left Corner 3,24+ Left,,,23.21,Missed,,,,,,,,,,,,,,,,
176,PT11M01.00S,2024-02-07T01:14:15.5Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,26,19,2024-02-07T01:14:15Z,1700000,False,,,0,,J. Butler REBOUND (Off:0 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,,,,,,,,,175.0,4.0,4.0,0.0,,,,,,,,
177,PT10M46.00S,2024-02-07T01:14:31.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,12.171484888304862,45.34313725490196,1610612748,28,19,2024-02-07T01:15:32Z,1710000,False,23.0,62.0,1,left,D. Robinson 6' driving floating Jump Shot (4 PTS) (J. Butler 4 AST),"[1629130, 202710]",1610612748.0,MIA,driving floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,6.61,Made,4.0,J. Butler,202710.0,4.0,,,,,,,,,,,,
179,PT10M31.00S,2024-02-07T01:14:50.2Z,2,REGULAR,foul,offensive,[],1630532,,,1610612753,28,19,2024-02-07T01:15:35Z,1730000,False,,,0,,F. Wagner offensive FOUL (1 PF),"[1630532, 1629130]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,202026.0,,,,,,,,,,,,,,1.0,0.0,Robinson,1629130.0,,
181,PT10M31.00S,2024-02-07T01:14:50.2Z,2,REGULAR,turnover,offensive foul,[],1630532,,,1610612753,28,19,2024-02-07T01:14:50Z,1750000,False,,,0,,F. Wagner offensive foul TURNOVER (4 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,202026.0,4.0,,,,,,,,,,,,,,,,,,
183,PT10M15.00S,2024-02-07T01:15:18.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201567,10.5946123521682,95.09803921568627,1610612748,28,19,2024-02-07T01:15:23Z,1770000,False,-225.0,47.0,1,left,MISS K. Love 3PT - blocked,"[201567, 1629021]",1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,,,23.04,Missed,,,,,,,,,,,,,,,Wagner,1629021.0
184,PT10M15.00S,2024-02-07T01:15:18.0Z,2,REGULAR,block,,[],1629021,,,1610612748,28,19,2024-02-07T01:15:20Z,1780000,False,,,0,,M. Wagner BLOCK (1 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
185,PT10M12.00S,2024-02-07T01:15:21.0Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,28,19,2024-02-07T01:15:23Z,1790000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,,,,,,,183.0,1.0,1.0,0.0,,,,,,,,
186,PT10M09.00S,2024-02-07T01:15:24.5Z,2,REGULAR,turnover,bad pass,[],1630175,,,1610612753,28,19,2024-02-07T01:15:29Z,1800000,False,,,0,,C. Anthony bad pass TURNOVER (1 TO),"[1630175, 1631170]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,Jaquez Jr.,1631170.0,,,,,,
187,PT10M09.00S,2024-02-07T01:15:24.5Z,2,REGULAR,steal,,[],1631170,,,1610612748,28,19,2024-02-07T01:15:26Z,1810000,False,,,0,,J. Jaquez Jr. STEAL (1 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
188,PT10M05.00S,2024-02-07T01:15:27.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,9.411957950065702,49.01960784313725,1610612748,30,19,2024-02-07T01:15:35Z,1820000,False,5.0,36.0,1,left,J. Butler running DUNK (4 PTS) (J. Jaquez Jr. 1 AST),"[202710, 1631170]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,3.63,Made,4.0,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,,,
190,PT09M51.00S,2024-02-07T01:15:47.4Z,2,REGULAR,foul,personal,[],1629130,,,1610612753,30,19,2024-02-07T01:15:55Z,1840000,False,,,0,,D. Robinson personal FOUL (2 PF),"[1629130, 1629021]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Center,1199.0,,,,,,,,,,,,,,2.0,0.0,Wagner,1629021.0,,
192,PT09M42.00S,2024-02-07T01:16:22.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203914,87.51642575558476,47.86305147058824,1610612753,30,21,2024-02-07T01:17:04Z,1860000,False,-11.0,65.0,1,right,G. Harris 6' reverse Layup (2 PTS) (F. Wagner 2 AST),"[203914, 1630532]",1610612753.0,ORL,reverse,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,6.57,Made,2.0,F. Wagner,1630532.0,2.0,,,,,,,,,,,,
194,PT09M42.00S,2024-02-07T01:16:29.2Z,2,REGULAR,foul,personal,['1freethrow'],201567,,,1610612753,30,21,2024-02-07T01:16:36Z,1880000,False,,,0,,K. Love shooting personal FOUL (2 PF) (Harris 1 FT),"[201567, 203914]",1610612748.0,MIA,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,1151.0,,,,,,,,,,,,,,2.0,0.0,Harris,203914.0,,
196,PT09M42.00S,2024-02-07T01:16:56.2Z,2,REGULAR,freethrow,1 of 1,[],203914,,,1610612753,30,22,2024-02-07T01:16:56Z,1900000,False,,,0,,G. Harris Free Throw 1 of 1 (3 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
197,PT09M31.00S,2024-02-07T01:17:09.7Z,2,REGULAR,3pt,Jump Shot,[],1626196,13.222733245729303,2.450980392156863,1610612748,33,22,2024-02-07T01:17:15Z,1910000,False,238.0,72.0,1,left,J. Richardson 24' 3PT  (3 PTS) (D. Robinson 1 AST),"[1626196, 1629130]",1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Right Corner 3,24+ Right,,,24.83,Made,3.0,D. Robinson,1629130.0,1.0,,,,,,,,,,,,
199,PT09M05.00S,2024-02-07T01:17:34.7Z,2,REGULAR,3pt,Jump Shot,[],1630175,72.88107752956637,80.3921568627451,1610612753,33,22,2024-02-07T01:17:43Z,1930000,False,152.0,202.0,1,right,MISS C. Anthony 25' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,25.31,Missed,,,,,,,,,,,,,,,,
200,PT08M59.00S,2024-02-07T01:17:40.7Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,33,22,2024-02-07T01:19:44Z,1940000,False,,,0,,J. Butler REBOUND (Off:0 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,199.0,5.0,5.0,0.0,,,,,,,,
201,PT08M52.00S,2024-02-07T01:17:47.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202710,9.017739816031538,41.42156862745098,1610612748,35,22,2024-02-07T01:38:46Z,1950000,False,43.0,32.0,1,left,J. Butler running Layup (6 PTS) (K. Love 2 AST),"[202710, 201567]",1610612748.0,MIA,running,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,5.37,Made,6.0,K. Love,201567.0,2.0,,,,,,,,,,,,
203,PT08M52.00S,2024-02-07T01:17:57.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,35,22,2024-02-07T01:17:57Z,1970000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M35.00S,2024-02-07T01:21:06.8Z,2,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,35,22,2024-02-07T01:23:14Z,1980000,False,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (2 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,Right Corner 3,24+ Right,202026.0,2.0,,,,,,,,,,,,,,,,,,
205,PT08M17.00S,2024-02-07T01:21:27.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631170,33.722076215505915,38.23529411764706,1610612748,35,22,2024-02-07T01:21:32Z,1990000,False,59.0,264.0,1,left,MISS J. Jaquez Jr. 27' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,27.1,Missed,,,,,,,,,,,,,,,,
206,PT08M13.00S,2024-02-07T01:21:31.7Z,2,REGULAR,rebound,defensive,[],1628371,,,1610612753,35,22,2024-02-07T01:21:32Z,2000000,False,,,0,,J. Isaac REBOUND (Off:0 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,,,,,205.0,2.0,2.0,0.0,,,,,,,,
207,PT08M05.00S,2024-02-07T01:21:38.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,92.59198423127464,43.627450980392155,1610612753,35,24,2024-02-07T01:21:46Z,2010000,False,-32.0,17.0,1,right,F. Wagner driving DUNK (2 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,3.62,Made,2.0,,,,,,,,,,,,,,,
208,PT07M41.00S,2024-02-07T01:22:05.6Z,2,REGULAR,foul,personal,[],1629021,,,1610612748,35,24,2024-02-07T01:22:11Z,2020000,False,,,0,,M. Wagner personal FOUL (2 PF),"[1629021, 201567]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,202026.0,,,,,,,,,,,,,,2.0,0.0,Love,201567.0,,
210,PT07M41.00S,2024-02-07T01:22:10.6Z,2,REGULAR,substitution,out,[],202710,,,1610612748,35,24,2024-02-07T01:22:32Z,2040000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M41.00S,2024-02-07T01:22:10.6Z,2,REGULAR,substitution,out,[],201567,,,1610612748,35,24,2024-02-07T01:22:32Z,2050000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M41.00S,2024-02-07T01:22:10.6Z,2,REGULAR,substitution,out,[],1629021,,,1610612748,35,24,2024-02-07T01:22:32Z,2060000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M41.00S,2024-02-07T01:22:10.6Z,2,REGULAR,substitution,out,[],1630175,,,1610612748,35,24,2024-02-07T01:22:32Z,2070000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M41.00S,2024-02-07T01:22:10.6Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,35,24,2024-02-07T01:22:32Z,2080000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M41.00S,2024-02-07T01:22:10.6Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,35,24,2024-02-07T01:22:32Z,2090000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M41.00S,2024-02-07T01:22:10.6Z,2,REGULAR,substitution,in,[],1631094,,,1610612748,35,24,2024-02-07T01:22:32Z,2100000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M41.00S,2024-02-07T01:22:10.6Z,2,REGULAR,substitution,in,[],1628976,,,1610612748,35,24,2024-02-07T01:22:32Z,2110000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M36.00S,2024-02-07T01:22:39.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,11.777266754270697,48.03921568627451,1610612748,37,24,2024-02-07T01:22:53Z,2120000,False,10.0,58.0,1,left,J. Jaquez Jr. driving floating Jump Shot (4 PTS),[1631170],1610612748.0,MIA,driving floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,5.9,Made,4.0,,,,,,,,,,,,,,,
219,PT07M36.00S,2024-02-07T01:22:47.1Z,2,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612748,37,24,2024-02-07T01:23:10Z,2130000,False,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Jaquez Jr. 1 FT),"[1628976, 1631170]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,1199.0,,,,,,,,,,,,,,2.0,0.0,Jaquez Jr.,1631170.0,,
221,PT07M36.00S,2024-02-07T01:22:55.1Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,37,24,2024-02-07T01:22:57Z,2150000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M36.00S,2024-02-07T01:22:55.1Z,2,REGULAR,substitution,in,[],1626179,,,1610612748,37,24,2024-02-07T01:22:57Z,2160000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M36.00S,2024-02-07T01:23:14.4Z,2,REGULAR,freethrow,1 of 1,[],1631170,,,1610612748,38,24,2024-02-07T01:23:14Z,2170000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 1 (5 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
224,PT07M15.00S,2024-02-07T01:23:39.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,83.78777923784494,41.42156862745098,1610612753,38,26,2024-02-07T01:23:46Z,2180000,False,-43.0,100.0,1,right,P. Banchero 10' fadeaway Jump Shot (6 PTS),[1631094],1610612753.0,ORL,fadeaway,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,10.87,Made,6.0,,,,,,,,,,,,,,,
225,PT07M00.00S,2024-02-07T01:23:53.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,10.200394218134035,38.23529411764706,1610612748,40,26,2024-02-07T01:24:00Z,2190000,False,59.0,43.0,1,left,T. Rozier 7' driving finger roll Layup (7 PTS),[1626179],1610612748.0,MIA,driving finger roll,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,7.31,Made,7.0,,,,,,,,,,,,,,,
226,PT06M44.00S,2024-02-07T01:24:11.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203914,91.93495400788436,54.90196078431373,1610612753,40,28,2024-02-07T01:24:16Z,2200000,False,25.0,23.0,1,right,G. Harris driving Layup (5 PTS) (W. Carter Jr. 2 AST),"[203914, 1628976]",1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,3.38,Made,5.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,,,,,
227,PT06M35.00S,2024-02-07T01:24:22.4Z,2,REGULAR,foul,offensive,[],1628389,,,1610612748,40,28,2024-02-07T01:26:11Z,2210000,False,,,0,,B. Adebayo offensive FOUL (2 PF),"[1628389, 1630532]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,202026.0,,,,,,,,,,,,,,2.0,0.0,Wagner,1630532.0,,
229,PT06M35.00S,2024-02-07T01:24:22.4Z,2,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,40,28,2024-02-07T01:24:22Z,2230000,False,,,0,,B. Adebayo offensive foul TURNOVER (1 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,202026.0,1.0,,,,,,,,,,,,,,,,,,
231,PT06M10.00S,2024-02-07T01:25:03.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,90.62089356110381,45.588235294117645,1610612753,40,28,2024-02-07T01:25:52Z,2240000,False,-22.0,36.0,1,right,MISS P. Banchero driving finger roll Layup,[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,4.2,Missed,,,,,,,,,,,,,,,,
232,PT06M08.00S,2024-02-07T01:25:05.4Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612748,40,28,2024-02-07T01:25:08Z,2250000,False,,,0,,J. Richardson REBOUND (Off:1 Def:2),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,,,,,231.0,3.0,2.0,1.0,,,,,,,,
233,PT06M05.00S,2024-02-07T01:25:07.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,24.52365308804205,12.009803921568627,1610612748,43,28,2024-02-07T01:25:20Z,2260000,False,190.0,178.0,1,left,T. Herro 26' 3PT running (7 PTS) (J. Richardson 1 AST),"[1629639, 1626196]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,26.04,Made,7.0,J. Richardson,1626196.0,1.0,,,,,,,,,,,,
235,PT05M45.00S,2024-02-07T01:25:28.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,87.99277266754271,40.931372549019606,1610612753,43,28,2024-02-07T01:25:35Z,2280000,False,-45.0,60.0,1,right,MISS F. Wagner 7' driving finger roll Layup - blocked,"[1630532, 1628389]",1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,7.55,Missed,,,,,,,,,,,,,,,Adebayo,1628389.0
236,PT05M45.00S,2024-02-07T01:25:28.2Z,2,REGULAR,block,,[],1628389,,,1610612753,43,28,2024-02-07T01:25:31Z,2290000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
237,PT05M41.00S,2024-02-07T01:25:32.2Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,43,28,2024-02-07T01:25:35Z,2300000,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,235.0,3.0,3.0,0.0,,,,,,,,
238,PT05M37.00S,2024-02-07T01:25:36.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626196,6.1268068331143235,2.696078431372549,1610612748,46,28,2024-02-07T01:25:44Z,2310000,False,237.0,5.0,1,left,J. Richardson 3PT running (6 PTS) (T. Rozier 2 AST),"[1626196, 1626179]",1610612748.0,MIA,running,,,Richardson,J. Richardson,,,,,Right Corner 3,24+ Right,,,23.66,Made,6.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,,
240,PT05M37.00S,2024-02-07T01:25:46.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,46,28,2024-02-07T01:25:46Z,2330000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M37.00S,2024-02-07T01:28:09.9Z,2,REGULAR,substitution,out,[],1628371,,,1610612753,46,28,2024-02-07T01:28:38Z,2340000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M37.00S,2024-02-07T01:28:09.9Z,2,REGULAR,substitution,out,[],203914,,,1610612753,46,28,2024-02-07T01:28:38Z,2350000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M37.00S,2024-02-07T01:28:09.9Z,2,REGULAR,substitution,in,[],1628365,,,1610612753,46,28,2024-02-07T01:28:38Z,2360000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M37.00S,2024-02-07T01:28:09.9Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,46,28,2024-02-07T01:28:38Z,2370000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M18.00S,2024-02-07T01:29:10.8Z,2,REGULAR,turnover,lost ball,[],1630532,,,1610612753,46,28,2024-02-07T01:29:15Z,2380000,False,,,0,,F. Wagner lost ball TURNOVER (5 TO),"[1630532, 1626196]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,5.0,,,,,,,,,,,Richardson,1626196.0,,,,,,
246,PT05M18.00S,2024-02-07T01:29:10.8Z,2,REGULAR,steal,,[],1626196,,,1610612748,46,28,2024-02-07T01:29:12Z,2390000,False,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
247,PT05M13.00S,2024-02-07T01:29:14.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626179,11.038107752956636,50.94592524509803,1610612748,48,28,2024-02-07T01:30:07Z,2400000,False,-5.0,51.0,1,left,T. Rozier running finger roll Layup (9 PTS),[1626179],1610612748.0,MIA,running finger roll,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,5.15,Made,9.0,,,,,,,,,,,,,,,
248,PT04M59.00S,2024-02-07T01:29:29.3Z,2,REGULAR,2pt,Jump Shot,[],1631094,82.7365308804205,74.01960784313727,1610612753,48,30,2024-02-07T01:29:40Z,2410000,False,120.0,110.0,1,right,P. Banchero 16' turnaround Jump Shot (8 PTS) (M. Fultz 2 AST),"[1631094, 1628365]",1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,16.27,Made,8.0,M. Fultz,1628365.0,2.0,,,,,,,,,,,,
250,PT04M41.00S,2024-02-07T01:29:46.6Z,2,REGULAR,3pt,Jump Shot,[],1631170,10.463206307490145,4.411764705882353,1610612748,48,30,2024-02-07T01:29:51Z,2430000,False,228.0,46.0,1,left,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Right Corner 3,24+ Right,,,23.25,Missed,,,,,,,,,,,,,,,,
251,PT04M38.00S,2024-02-07T01:29:49.6Z,2,REGULAR,rebound,offensive,[],1626179,,,1610612748,48,30,2024-02-07T01:29:51Z,2440000,False,,,0,,T. Rozier REBOUND (Off:1 Def:0),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,,,,,,,,,250.0,1.0,0.0,1.0,,,,,,,,
252,PT04M36.00S,2024-02-07T01:29:52.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,30.042706964520367,25.0,1610612748,48,30,2024-02-07T01:29:56Z,2450000,False,125.0,230.0,1,left,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,26.17,Missed,,,,,,,,,,,,,,,,
253,PT04M33.00S,2024-02-07T01:29:55.3Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,48,30,2024-02-07T01:29:56Z,2460000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,252.0,3.0,3.0,0.0,,,,,,,,
254,PT04M22.00S,2024-02-07T01:30:12.8Z,2,REGULAR,foul,personal,['2freethrow'],1631170,,,1610612753,48,30,2024-02-07T01:30:18Z,2470000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (2 PF) (Wagner 2 FT),"[1631170, 1630532]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,1151.0,,,,,,,,,,,,,,2.0,0.0,Wagner,1630532.0,,
