actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
182,PT09M54.00S,2023-12-17T01:46:59.7Z,2,REGULAR,substitution,in,[],1628418,,,1610612748,39,28,2023-12-17T01:47:34Z,1820000,False,,,0,,SUB in: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M54.00S,2023-12-17T01:46:59.7Z,2,REGULAR,substitution,in,[],1629632,,,1610612748,39,28,2023-12-17T01:47:34Z,1830000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M54.00S,2023-12-17T01:46:59.7Z,2,REGULAR,substitution,out,[],1630245,,,1610612748,39,28,2023-12-17T01:48:04Z,1835000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M34.00S,2023-12-17T01:47:37.4Z,2,REGULAR,2pt,Jump Shot,[],1628418,73.45597897503285,45.12101715686275,1610612748,39,28,2023-12-17T01:52:47Z,1840000,False,-24.0,197.0,1,right,MISS T. Bryant 19' Jump Shot,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Center,19.85,Missed,,,,,,,,,,,,,,,,,,
185,PT09M34.00S,2023-12-17T01:47:37.4Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,39,28,2023-12-17T01:54:22Z,1850000,False,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Center,,,184.0,3.0,3.0,0.0,,,,,,,,,,,,,,
186,PT09M15.00S,2023-12-17T01:47:51.7Z,2,REGULAR,3pt,Jump Shot,[],1630172,7.440867279894875,97.05882352941177,1610612741,39,28,2023-12-17T01:53:17Z,1860000,False,-235.0,17.0,1,left,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,23.59,Missed,,,,,,,,,,,,,,,,,,
187,PT09M12.00S,2023-12-17T01:47:54.7Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,39,28,2023-12-17T01:50:54Z,1870000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,,
189,PT08M54.00S,2023-12-17T01:48:12.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,94.82588699080158,46.32352941176471,1610612748,39,28,2023-12-17T01:48:18Z,1880000,False,-18.0,-4.0,1,right,MISS J. Jaquez Jr. Layup,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
190,PT08M51.00S,2023-12-17T01:48:15.5Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,39,28,2023-12-17T01:48:15Z,1890000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,189.0,2.0,2.0,0.0,,,,,,,,,,,,,,
191,PT08M42.00S,2023-12-17T01:48:24.9Z,2,REGULAR,3pt,Jump Shot,[],1630172,9.067017082785808,1.7386642156862746,1610612741,39,31,2023-12-17T01:48:32Z,1900000,False,241.0,33.0,1,left,P. Williams 24' 3PT  (5 PTS) (C. White 1 AST),"[1630172, 1629632]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,24.35,Made,,,,,,,,,,5.0,,C. White,1629632.0,1.0,,,,
193,PT08M30.00S,2023-12-17T01:48:36.7Z,2,REGULAR,3pt,Jump Shot,[],1626196,75.50919842312747,10.784313725490197,1610612748,42,31,2023-12-17T01:48:41Z,1920000,False,-196.0,178.0,1,right,J. Richardson 26' 3PT  (3 PTS) (D. Robinson 4 AST),"[1626196, 1629130]",1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,26.46,Made,,,,,,,,,,3.0,,D. Robinson,1629130.0,4.0,,,,
195,PT08M14.00S,2023-12-17T01:48:53.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,7.835085413929041,54.90196078431373,1610612741,42,31,2023-12-17T01:49:03Z,1940000,False,-25.0,21.0,1,left,MISS P. Williams driving Layup - blocked,"[1630172, 1628418]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,Bryant,1628418.0
196,PT08M14.00S,2023-12-17T01:48:53.8Z,2,REGULAR,block,,[],1628418,,,1610612741,42,31,2023-12-17T01:48:57Z,1950000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
197,PT08M14.00S,2023-12-17T01:48:53.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,42,31,2023-12-17T01:49:03Z,1960000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,195.0,,,,,,,,,,,,,,,,,
199,PT08M14.00S,2023-12-17T01:49:01.2Z,2,REGULAR,substitution,out,[],1631207,,,1610612741,42,31,2023-12-17T01:49:04Z,1980000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M14.00S,2023-12-17T01:49:01.2Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,42,31,2023-12-17T01:49:04Z,1990000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M06.00S,2023-12-17T01:49:38.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201942,29.911300919842315,12.745098039215685,1610612741,42,34,2023-12-17T01:49:43Z,2010000,False,186.0,229.0,1,left,D. DeRozan 29' 3PT  (10 PTS) (C. White 2 AST),"[201942, 1629632]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,29.5,Made,,,,,,,,,,10.0,,C. White,1629632.0,2.0,,,,
204,PT07M46.00S,2023-12-17T01:49:58.9Z,2,REGULAR,3pt,Jump Shot,[],1629130,86.81011826544021,95.34313725490196,1610612748,42,34,2023-12-17T01:50:14Z,2030000,False,227.0,71.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
205,PT07M43.00S,2023-12-17T01:50:02.2Z,2,REGULAR,rebound,offensive,[],1629312,,,1610612748,42,34,2023-12-17T01:50:02Z,2040000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:0),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,204.0,1.0,0.0,1.0,,,,,,,,,,,,,,
206,PT07M41.00S,2023-12-17T01:50:04.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626196,65.39093298291722,48.529411764705884,1610612748,42,34,2023-12-17T01:50:16Z,2050000,False,-7.0,273.0,1,right,MISS J. Richardson 27' 3PT,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,27.29,Missed,,,,,,,,,,,,,,,,,,
207,PT07M38.00S,2023-12-17T01:50:07.4Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,42,34,2023-12-17T01:50:16Z,2060000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,206.0,3.0,3.0,0.0,,,,,,,,,,,,,,
208,PT07M31.00S,2023-12-17T01:50:14.5Z,2,REGULAR,3pt,Jump Shot,[],1630245,9.149145860709593,1.2254901960784315,1610612741,42,37,2023-12-17T01:50:21Z,2070000,False,244.0,34.0,1,left,A. Dosunmu 24' 3PT  (6 PTS) (P. Williams 1 AST),"[1630245, 1630172]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,24.62,Made,,,,,,,,,,6.0,,P. Williams,1630172.0,1.0,,,,
210,PT07M29.00S,2023-12-17T01:50:22.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,42,37,2023-12-17T01:50:22Z,2090000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M29.00S,2023-12-17T01:51:37.9Z,2,REGULAR,substitution,out,[],203083,,,1610612748,42,37,2023-12-17T01:53:06Z,2100000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M29.00S,2023-12-17T01:51:37.9Z,2,REGULAR,substitution,in,[],202696,,,1610612748,42,37,2023-12-17T01:53:06Z,2110000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M11.00S,2023-12-17T01:53:29.2Z,2,REGULAR,turnover,bad pass,[],1631170,,,1610612748,42,37,2023-12-17T01:53:33Z,2120000,False,,,0,,J. Jaquez Jr. bad pass TURNOVER (2 TO),"[1631170, 1629632]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,2.0,,,,White,1629632.0,,
214,PT07M11.00S,2023-12-17T01:53:29.2Z,2,REGULAR,steal,,[],1629632,,,1610612741,42,37,2023-12-17T01:54:02Z,2130000,False,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
215,PT07M00.00S,2023-12-17T01:53:40.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202696,29.25427069645204,74.26470588235294,1610612741,42,37,2023-12-17T01:53:44Z,2140000,False,-121.0,222.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
216,PT06M57.00S,2023-12-17T01:53:43.1Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,42,37,2023-12-17T01:53:44Z,2150000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,215.0,2.0,2.0,0.0,,,,,,,,,,,,,,
217,PT06M41.00S,2023-12-17T01:53:59.1Z,2,REGULAR,3pt,Jump Shot,[],1629312,76.95466491458606,10.53921568627451,1610612748,42,37,2023-12-17T01:54:04Z,2160000,False,-197.0,164.0,1,right,MISS H. Highsmith 25' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
218,PT06M38.00S,2023-12-17T01:54:02.6Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,42,37,2023-12-17T01:54:02Z,2170000,False,,,0,,C. White REBOUND (Off:0 Def:4),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,217.0,4.0,4.0,0.0,,,,,,,,,,,,,,
219,PT06M28.00S,2023-12-17T01:54:16.2Z,2,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612741,42,37,2023-12-17T01:54:26Z,2180000,False,,,0,,T. Bryant shooting personal FOUL (1 PF) (Vucevic 2 FT),"[1628418, 202696]",1610612748.0,MIA,shooting,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,1.0,0.0,Vucevic,202696.0,,,,,,,,,
221,PT06M28.00S,2023-12-17T01:54:42.6Z,2,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,42,37,2023-12-17T01:54:42Z,2200000,False,,,0,,MISS N. Vucevic Free Throw 1 of 2,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
222,PT06M28.00S,2023-12-17T01:54:42.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,42,37,2023-12-17T01:54:42Z,2210000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,221.0,,,,,,,,,,,,,,,,,
223,PT06M28.00S,2023-12-17T01:54:43.3Z,2,REGULAR,substitution,out,[],1629312,,,1610612741,42,37,2023-12-17T01:54:56Z,2220000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M28.00S,2023-12-17T01:54:43.3Z,2,REGULAR,substitution,out,[],1629130,,,1610612741,42,37,2023-12-17T01:54:56Z,2230000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M28.00S,2023-12-17T01:54:43.3Z,2,REGULAR,substitution,out,[],201942,,,1610612741,42,37,2023-12-17T01:54:56Z,2240000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M28.00S,2023-12-17T01:54:43.3Z,2,REGULAR,substitution,in,[],200768,,,1610612741,42,37,2023-12-17T01:54:56Z,2250000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M28.00S,2023-12-17T01:54:43.3Z,2,REGULAR,substitution,in,[],1628997,,,1610612741,42,37,2023-12-17T01:54:56Z,2260000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M28.00S,2023-12-17T01:54:43.3Z,2,REGULAR,substitution,in,[],1628470,,,1610612741,42,37,2023-12-17T01:54:56Z,2270000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M28.00S,2023-12-17T01:55:10.7Z,2,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,42,38,2023-12-17T01:55:10Z,2280000,False,,,0,,N. Vucevic Free Throw 2 of 2 (1 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
230,PT06M10.00S,2023-12-17T01:55:31.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,86.81011826544021,48.77450980392157,1610612748,44,38,2023-12-17T01:56:43Z,2290000,False,-6.0,71.0,1,right,J. Richardson 7' turnaround fadeaway Jump Shot (5 PTS) (K. Lowry 4 AST),"[1626196, 200768]",1610612748.0,MIA,turnaround fadeaway,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,7.18,Made,,,,,,,,,,5.0,,K. Lowry,200768.0,4.0,,,,
232,PT05M58.00S,2023-12-17T01:55:42.7Z,2,REGULAR,3pt,Jump Shot,[],1628470,11.777266754270697,94.85294117647058,1610612741,44,41,2023-12-17T01:56:10Z,2310000,False,-224.0,58.0,1,left,T. Craig 3PT  (13 PTS) (C. White 3 AST),"[1628470, 1629632]",1610612741.0,CHI,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,23.17,Made,,,,,,,,,,13.0,,C. White,1629632.0,3.0,,,,
234,PT05M43.00S,2023-12-17T01:55:58.6Z,2,REGULAR,3pt,Jump Shot,[],1626196,90.62089356110381,0.9803921568627451,1610612748,47,41,2023-12-17T01:56:12Z,2330000,False,-245.0,36.0,1,right,J. Richardson 24' 3PT  (8 PTS) (K. Lowry 5 AST),"[1626196, 200768]",1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Left Corner 3,24+ Left,24.77,Made,,,,,,,,,,8.0,,K. Lowry,200768.0,5.0,,,,
237,PT05M37.00S,2023-12-17T01:56:08.1Z,2,REGULAR,3pt,Jump Shot,[],1630245,11.908672798948752,94.11764705882352,1610612741,47,41,2023-12-17T01:57:07Z,2360000,False,-221.0,59.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
238,PT05M35.00S,2023-12-17T01:56:10.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,47,41,2023-12-17T01:57:07Z,2370000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Left Corner 3,24+ Left,,,237.0,,,,,,,,,,,,,,,,,
239,PT05M32.00S,2023-12-17T01:56:17.0Z,2,REGULAR,foul,personal,[],1628997,,,1610612741,47,41,2023-12-17T01:58:07Z,2380000,False,,,0,,C. Martin loose ball personal FOUL (1 PF),"[1628997, 1630172]",1610612748.0,MIA,loose ball,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,Williams,1630172.0,,,,,,,,,
241,PT05M32.00S,2023-12-17T01:56:25.2Z,2,REGULAR,substitution,out,[],1631170,,,1610612741,47,41,2023-12-17T01:56:29Z,2400000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M32.00S,2023-12-17T01:56:25.2Z,2,REGULAR,substitution,in,[],202710,,,1610612741,47,41,2023-12-17T01:56:29Z,2410000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M20.00S,2023-12-17T01:57:13.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630172,23.078186596583443,55.88235294117647,1610612741,47,43,2023-12-17T01:57:20Z,2430000,False,-29.0,164.0,1,left,P. Williams 16' pullup Jump Shot (7 PTS) (N. Vucevic 1 AST),"[1630172, 202696]",1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,16-24 Center,16.7,Made,,,,,,,,,,7.0,,N. Vucevic,202696.0,1.0,,,,
246,PT05M01.00S,2023-12-17T01:57:32.6Z,2,REGULAR,3pt,Jump Shot,[],1626196,79.45137976346912,4.411764705882353,1610612748,47,43,2023-12-17T01:57:54Z,2450000,False,-228.0,141.0,1,right,MISS J. Richardson 26' 3PT,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,26.78,Missed,,,,,,,,,,,,,,,,,,
247,PT04M59.00S,2023-12-17T01:57:35.5Z,2,REGULAR,rebound,defensive,[],1630172,,,1610612741,47,43,2023-12-17T01:57:35Z,2460000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,246.0,2.0,2.0,0.0,,,,,,,,,,,,,,
248,PT04M48.00S,2023-12-17T01:57:45.8Z,2,REGULAR,2pt,Jump Shot,[],1629632,15.456636005256241,27.696078431372552,1610612741,47,43,2023-12-17T01:57:57Z,2470000,False,112.0,93.0,1,left,MISS C. White 14' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Mid-Range,8-16 Right,14.51,Missed,,,,,,,,,,,,,,,,,,
249,PT04M46.00S,2023-12-17T01:57:48.0Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612748,47,43,2023-12-17T01:57:48Z,2480000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Right,,,248.0,1.0,1.0,0.0,,,,,,,,,,,,,,
250,PT04M28.00S,2023-12-17T01:58:05.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,92.9862023653088,40.44117647058824,1610612748,47,43,2023-12-17T02:00:44Z,2490000,False,-48.0,13.0,1,right,MISS J. Butler driving floating bank Shot,[202710],1610612748.0,MIA,driving floating bank,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
251,PT04M26.00S,2023-12-17T01:58:07.6Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,47,43,2023-12-17T01:58:12Z,2500000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,250.0,3.0,2.0,1.0,,,,,,,,,,,,,,
252,PT04M23.00S,2023-12-17T01:58:11.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,27.677398160315374,17.401960784313726,1610612741,47,43,2023-12-17T02:10:31Z,2510000,False,163.0,208.0,1,left,MISS C. White 26' running pullup 3PT,[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
253,PT04M23.00S,2023-12-17T01:58:11.3Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612748,47,43,2023-12-17T01:58:16Z,2520000,False,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,,,252.0,2.0,2.0,0.0,,,,,,,,,,,,,,
254,PT04M11.00S,2023-12-17T01:58:23.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628418,85.49605781865965,48.28431372549019,1610612748,49,43,2023-12-17T01:58:37Z,2530000,False,-9.0,84.0,1,right,T. Bryant 8' Jump Shot (2 PTS) (K. Lowry 6 AST),"[1628418, 200768]",1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,8.42,Made,,,,,,,,,,2.0,,K. Lowry,200768.0,6.0,,,,
256,PT03M51.00S,2023-12-17T01:58:45.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,6.389618922470433,53.67647058823529,1610612741,49,45,2023-12-17T01:59:13Z,2550000,False,-18.0,8.0,1,left,T. Craig driving Layup (15 PTS) (N. Vucevic 2 AST),"[1628470, 202696]",1610612741.0,CHI,driving,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,,15.0,,N. Vucevic,202696.0,2.0,,,,
258,PT03M51.00S,2023-12-17T01:58:50.8Z,2,REGULAR,foul,personal,['1freethrow'],1628418,,,1610612741,49,45,2023-12-17T01:59:09Z,2570000,False,,,0,,T. Bryant shooting personal FOUL (2 PF) (Craig 1 FT),"[1628418, 1628470]",1610612748.0,MIA,shooting,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,1628953.0,2.0,0.0,Craig,1628470.0,,,,,,,,,
260,PT03M51.00S,2023-12-17T01:59:23.5Z,2,REGULAR,freethrow,1 of 1,[],1628470,,,1610612741,49,46,2023-12-17T01:59:23Z,2590000,False,,,0,,T. Craig Free Throw 1 of 1 (16 PTS),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
261,PT03M51.00S,2023-12-17T01:59:23.6Z,2,REGULAR,substitution,out,[],1626196,,,1610612748,49,46,2023-12-17T01:59:43Z,2600000,False,,,0,,SUB out: J. Richardson,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT03M51.00S,2023-12-17T01:59:23.6Z,2,REGULAR,substitution,out,[],1628418,,,1610612748,49,46,2023-12-17T01:59:43Z,2610000,False,,,0,,SUB out: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT03M51.00S,2023-12-17T01:59:23.6Z,2,REGULAR,substitution,out,[],1629632,,,1610612748,49,46,2023-12-17T01:59:43Z,2620000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M51.00S,2023-12-17T01:59:23.6Z,2,REGULAR,substitution,in,[],201567,,,1610612748,49,46,2023-12-17T01:59:43Z,2630000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M51.00S,2023-12-17T01:59:23.6Z,2,REGULAR,substitution,in,[],1631170,,,1610612748,49,46,2023-12-17T01:59:43Z,2640000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M51.00S,2023-12-17T01:59:23.6Z,2,REGULAR,substitution,in,[],201942,,,1610612748,49,46,2023-12-17T01:59:43Z,2650000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M29.00S,2023-12-17T01:59:45.7Z,2,REGULAR,3pt,Jump Shot,[],200768,83.62352168199737,4.656862745098039,1610612748,52,46,2023-12-17T02:11:23Z,2660000,False,-227.0,101.0,1,right,K. Lowry 24' 3PT step back (3 PTS),[200768],1610612748.0,MIA,step back,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,24.83,Made,,,,,,,,,,3.0,,,,,,,,
268,PT03M11.00S,2023-12-17T02:00:03.5Z,2,REGULAR,3pt,Jump Shot,[],1630172,32.14520367936925,17.401960784313726,1610612741,52,49,2023-12-17T02:00:07Z,2670000,False,163.0,250.0,1,left,P. Williams 29' 3PT  (10 PTS) (N. Vucevic 3 AST),"[1630172, 202696]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,29.82,Made,,,,,,,,,,10.0,,N. Vucevic,202696.0,3.0,,,,
270,PT03M01.00S,2023-12-17T02:00:14.2Z,2,REGULAR,2pt,Jump Shot,[],1628997,80.6340341655716,16.666666666666664,1610612748,54,49,2023-12-17T02:12:05Z,2690000,False,-167.0,130.0,1,right,C. Martin 21' step back Jump Shot (5 PTS),[1628997],1610612748.0,MIA,step back,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,21.11,Made,,,,,,,,,,5.0,,,,,,,,
