actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
161,PT11M05.00S,2024-01-25T01:09:46.0Z,2,REGULAR,2pt,Jump Shot,[],1630590,24.52365308804205,33.82352941176471,1610612763,22,23,2024-01-25T01:10:26Z,1570000,False,81.0,178.0,1,left,S. Pippen Jr. 19' pullup Jump Shot (2 PTS) (X. Tillman 1 AST),"[1630590, 1630214]",1610612763.0,MEM,pullup,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Right Center,19.55,Made,,,,,,,2.0,,,,,X. Tillman,1630214.0,1.0,,,,
162,PT10M45.00S,2024-01-25T01:10:05.3Z,2,REGULAR,turnover,bad pass,[],1629130,,,1610612748,22,23,2024-01-25T01:10:13Z,1580000,False,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 1630214]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Tillman,1630214.0,,,,,,,
166,PT10M45.00S,2024-01-25T01:10:05.3Z,2,REGULAR,steal,,[],1630214,,,1610612763,22,23,2024-01-25T01:10:07Z,1590000,False,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
167,PT10M42.00S,2024-01-25T01:10:09.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630214,7.046649145860711,48.529411764705884,1610612763,22,25,2024-01-25T01:10:18Z,1600000,False,7.0,14.0,1,left,X. Tillman running DUNK (2 PTS),[1630214],1610612763.0,MEM,running,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,,,2.0,,,,,,,,,,,
168,PT10M31.00S,2024-01-25T01:10:22.4Z,2,REGULAR,foul,personal,['2freethrow'],1641713,,,1610612748,22,25,2024-01-25T01:10:31Z,1610000,False,,,0,,G. Jackson shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1641713, 1628389]",1610612763.0,MEM,shooting,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627541.0,,,,,,,1.0,0.0,Adebayo,1628389.0
171,PT10M31.00S,2024-01-25T01:10:54.7Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,23,25,2024-01-25T01:10:54Z,1630000,False,,,0,,B. Adebayo Free Throw 1 of 2 (3 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
172,PT10M31.00S,2024-01-25T01:10:55.5Z,2,REGULAR,substitution,out,[],201567,,,1610612748,23,25,2024-01-25T01:11:12Z,1640000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M31.00S,2024-01-25T01:10:55.5Z,2,REGULAR,substitution,out,[],1641713,,,1610612748,23,25,2024-01-25T01:11:12Z,1650000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M31.00S,2024-01-25T01:10:55.5Z,2,REGULAR,substitution,in,[],1629312,,,1610612748,23,25,2024-01-25T01:11:12Z,1660000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M31.00S,2024-01-25T01:10:55.5Z,2,REGULAR,substitution,in,[],1629723,,,1610612748,23,25,2024-01-25T01:11:12Z,1670000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M31.00S,2024-01-25T01:11:16.9Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,24,25,2024-01-25T01:11:16Z,1680000,False,,,0,,B. Adebayo Free Throw 2 of 2 (4 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
177,PT10M19.00S,2024-01-25T01:11:30.9Z,2,REGULAR,turnover,bad pass,[],1630590,,,1610612763,24,25,2024-01-25T01:11:34Z,1690000,False,,,0,,S. Pippen Jr. bad pass TURNOVER (2 TO),"[1630590, 1628997]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,Martin,1628997.0,,,,,,,
178,PT10M19.00S,2024-01-25T01:11:30.9Z,2,REGULAR,steal,,[],1628997,,,1610612748,24,25,2024-01-25T01:11:32Z,1700000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
179,PT10M18.00S,2024-01-25T01:11:35.9Z,2,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612748,24,25,2024-01-25T01:11:44Z,1710000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Martin 2 FT),"[1630533, 1628997]",1610612763.0,MEM,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,2882.0,,,,,,,1.0,0.0,Martin,1628997.0
181,PT10M18.00S,2024-01-25T01:12:08.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628997,,,1610612748,25,25,2024-01-25T01:12:08Z,1730000,False,,,0,,C. Martin Free Throw 1 of 2 (1 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
182,PT10M18.00S,2024-01-25T01:12:08.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628997,,,1610612748,26,25,2024-01-25T01:12:33Z,1740000,False,,,0,,C. Martin Free Throw 2 of 2 (2 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
183,PT10M01.00S,2024-01-25T01:12:43.3Z,2,REGULAR,3pt,Jump Shot,[],1629723,8.09789750328515,96.07843137254902,1610612763,26,25,2024-01-25T01:12:50Z,1750000,False,-230.0,24.0,1,left,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
184,PT09M58.00S,2024-01-25T01:12:46.3Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,26,25,2024-01-25T01:12:50Z,1760000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,,,183.0,1.0,1.0,0.0,,,,,,,,,,,,
185,PT09M43.00S,2024-01-25T01:13:04.3Z,2,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612748,26,25,2024-01-25T01:13:13Z,1770000,False,,,0,,D. Robinson bad pass out-of-bounds TURNOVER (2 TO),[1629130],1610612748.0,MIA,bad pass,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,,,,,,,,,
186,PT09M24.00S,2024-01-25T01:13:32.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,17.0335085413929,95.09803921568627,1610612763,26,25,2024-01-25T01:13:36Z,1780000,False,-225.0,108.0,1,left,MISS Z. Williams 24' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
187,PT09M22.00S,2024-01-25T01:13:34.8Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,26,25,2024-01-25T01:13:36Z,1790000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,186.0,6.0,5.0,1.0,,,,,,,,,,,,
188,PT09M06.00S,2024-01-25T01:13:50.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,89.43823915900131,49.26470588235294,1610612748,26,25,2024-01-25T01:13:56Z,1800000,False,-4.0,47.0,1,right,MISS D. Robinson driving finger roll Layup - blocked,"[1629130, 1630214]",1610612748.0,MIA,driving finger roll,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,Tillman,1630214.0,,,,,,,,,,,,,,,,
189,PT09M06.00S,2024-01-25T01:13:50.8Z,2,REGULAR,block,,[],1630214,,,1610612748,26,25,2024-01-25T01:15:04Z,1810000,False,,,0,,X. Tillman BLOCK (1 BLK),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT09M02.00S,2024-01-25T01:13:54.8Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,26,25,2024-01-25T01:13:56Z,1820000,False,,,0,,J. Konchar REBOUND (Off:1 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,188.0,3.0,2.0,1.0,,,,,,,,,,,,
191,PT08M58.00S,2024-01-25T01:13:59.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,7.835085413929041,47.794117647058826,1610612763,26,25,2024-01-25T01:14:07Z,1830000,False,11.0,21.0,1,left,MISS Z. Williams Jump Shot - blocked,"[1630533, 1628997]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,2.38,Missed,Martin,1628997.0,,,,,,,,,,,,,,,,
192,PT08M58.00S,2024-01-25T01:13:59.5Z,2,REGULAR,block,,[],1628997,,,1610612763,26,25,2024-01-25T01:14:02Z,1840000,False,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT08M54.00S,2024-01-25T01:14:03.5Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612748,26,25,2024-01-25T01:14:07Z,1850000,False,,,0,,T. Rozier REBOUND (Off:1 Def:2),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,191.0,3.0,2.0,1.0,,,,,,,,,,,,
194,PT08M53.00S,2024-01-25T01:14:11.7Z,2,REGULAR,foul,offensive,[],1626179,,,1610612748,26,25,2024-01-25T01:14:37Z,1860000,False,,,0,,T. Rozier charge offensive FOUL (1 PF),"[1626179, 1630590]",1610612748.0,MIA,charge,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1629178.0,,,,,,,1.0,0.0,Pippen Jr.,1630590.0
196,PT08M53.00S,2024-01-25T01:14:11.7Z,2,REGULAR,turnover,offensive foul,[],1626179,,,1610612748,26,25,2024-01-25T01:14:11Z,1880000,False,,,0,,T. Rozier offensive foul TURNOVER (1 TO),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1629178.0,1.0,,,,,,,,,
197,PT08M44.00S,2024-01-25T01:14:46.3Z,2,REGULAR,foul,offensive,[],1629723,,,1610612763,26,25,2024-01-25T01:15:41Z,1890000,False,,,0,,J. Konchar offensive FOUL (1 PF),"[1629723, 1626179]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1627541.0,,,,,,,1.0,0.0,Rozier,1626179.0
199,PT08M44.00S,2024-01-25T01:14:46.3Z,2,REGULAR,turnover,offensive foul,[],1629723,,,1610612763,26,25,2024-01-25T01:14:46Z,1910000,False,,,0,,J. Konchar offensive foul TURNOVER (2 TO),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1627541.0,2.0,,,,,,,,,
200,PT08M30.00S,2024-01-25T01:15:06.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629130,80.50262812089356,27.450980392156865,1610612748,26,25,2024-01-25T01:15:14Z,1920000,False,-113.0,131.0,1,right,MISS D. Robinson 17' driving floating Shot,[1629130],1610612748.0,MIA,driving floating,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Left Center,17.27,Missed,,,,,,,,,,,,,,,,,,
201,PT08M27.00S,2024-01-25T01:15:09.7Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,26,25,2024-01-25T01:15:14Z,1930000,False,,,0,,X. Tillman REBOUND (Off:0 Def:2),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Left Center,,,,,200.0,2.0,2.0,0.0,,,,,,,,,,,,
202,PT08M14.00S,2024-01-25T01:15:22.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,5.075558475689881,53.18627450980392,1610612763,26,27,2024-01-25T01:15:26Z,1940000,False,-16.0,-5.0,1,left,J. Konchar Layup (5 PTS) (S. Pippen Jr. 2 AST),"[1629723, 1630590]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,5.0,,,,,S. Pippen Jr.,1630590.0,2.0,,,,
204,PT07M56.00S,2024-01-25T01:15:40.5Z,2,REGULAR,3pt,Jump Shot,[],1628997,88.43626806833115,94.38572303921569,1610612748,26,27,2024-01-25T04:09:23Z,1960000,False,222.0,56.0,1,right,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,22.89,Missed,,,,,,,,,,,,,,,,,,
205,PT07M53.00S,2024-01-25T01:15:43.5Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,26,27,2024-01-25T01:15:46Z,1970000,False,,,0,,X. Tillman REBOUND (Off:0 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Right,,,,,204.0,3.0,3.0,0.0,,,,,,,,,,,,
206,PT07M48.00S,2024-01-25T01:15:48.4Z,2,REGULAR,3pt,Jump Shot,[],1630214,24.655059132720105,5.88235294117647,1610612763,26,30,2024-01-25T01:16:20Z,1980000,False,221.0,179.0,1,left,X. Tillman 28' 3PT  (5 PTS) (S. Pippen Jr. 3 AST),"[1630214, 1630590]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,28.43,Made,,,,,,,5.0,,,,,S. Pippen Jr.,1630590.0,3.0,,,,
208,PT07M47.00S,2024-01-25T01:15:58.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,26,30,2024-01-25T01:15:58Z,2000000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M47.00S,2024-01-25T01:16:02.3Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,26,30,2024-01-25T01:18:45Z,2010000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M47.00S,2024-01-25T01:16:02.3Z,2,REGULAR,substitution,out,[],1629312,,,1610612748,26,30,2024-01-25T01:18:45Z,2020000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M47.00S,2024-01-25T01:16:02.3Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,26,30,2024-01-25T01:18:45Z,2030000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M47.00S,2024-01-25T01:16:02.3Z,2,REGULAR,substitution,in,[],202710,,,1610612748,26,30,2024-01-25T01:18:45Z,2040000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M27.00S,2024-01-25T01:19:09.3Z,2,REGULAR,3pt,Jump Shot,[],1626179,92.46057818659659,2.696078431372549,1610612748,29,30,2024-01-25T01:19:15Z,2050000,False,-237.0,18.0,1,right,T. Rozier 3PT  (5 PTS) (T. Herro 2 AST),"[1626179, 1629639]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.72,Made,,,,,,,5.0,,,,,T. Herro,1629639.0,2.0,,,,
215,PT07M11.00S,2024-01-25T01:19:27.8Z,2,REGULAR,turnover,lost ball,[],1630214,,,1610612763,29,30,2024-01-25T01:20:07Z,2070000,False,,,0,,X. Tillman lost ball TURNOVER (1 TO),"[1630214, 1626179]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1.0,Rozier,1626179.0,,,,,,,
216,PT07M11.00S,2024-01-25T01:19:27.8Z,2,REGULAR,steal,,[],1626179,,,1610612748,29,30,2024-01-25T01:19:31Z,2080000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
217,PT07M10.00S,2024-01-25T01:19:34.6Z,2,REGULAR,foul,personal,[],1630214,,,1610612748,29,30,2024-01-25T01:19:47Z,2090000,False,,,0,,X. Tillman personal FOUL (1 PF),"[1630214, 1626179]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,2882.0,,,,,,,1.0,0.0,Rozier,1626179.0
219,PT07M10.00S,2024-01-25T01:19:44.9Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,29,30,2024-01-25T01:19:59Z,2110000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M10.00S,2024-01-25T01:19:44.9Z,2,REGULAR,substitution,out,[],1630214,,,1610612748,29,30,2024-01-25T01:19:59Z,2120000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M10.00S,2024-01-25T01:19:44.9Z,2,REGULAR,substitution,out,[],1630533,,,1610612748,29,30,2024-01-25T01:19:59Z,2130000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M10.00S,2024-01-25T01:19:44.9Z,2,REGULAR,substitution,out,[],1631223,,,1610612748,29,30,2024-01-25T01:19:59Z,2140000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M10.00S,2024-01-25T01:19:44.9Z,2,REGULAR,substitution,in,[],1628418,,,1610612748,29,30,2024-01-25T01:19:59Z,2150000,False,,,0,,SUB in: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M10.00S,2024-01-25T01:19:44.9Z,2,REGULAR,substitution,in,[],1631246,,,1610612748,29,30,2024-01-25T01:19:59Z,2160000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M10.00S,2024-01-25T01:19:44.9Z,2,REGULAR,substitution,in,[],1628991,,,1610612748,29,30,2024-01-25T01:19:59Z,2170000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M10.00S,2024-01-25T01:19:44.9Z,2,REGULAR,substitution,in,[],1641713,,,1610612748,29,30,2024-01-25T01:19:59Z,2180000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M53.00S,2024-01-25T01:20:22.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,68.9388961892247,75.0,1610612748,29,30,2024-01-25T01:27:53Z,2200000,False,125.0,239.0,1,right,MISS T. Rozier 27' 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,27.02,Missed,,,,,,,,,,,,,,,,,,
229,PT06M50.00S,2024-01-25T01:20:25.6Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,29,30,2024-01-25T01:27:53Z,2210000,False,,,0,,J. Konchar REBOUND (Off:1 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,228.0,4.0,3.0,1.0,,,,,,,,,,,,
230,PT06M36.00S,2024-01-25T01:20:39.8Z,2,REGULAR,foul,personal,[],1628418,,,1610612763,29,30,2024-01-25T01:21:06Z,2220000,False,,,0,,T. Bryant personal FOUL (1 PF),"[1628418, 1641713]",1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Left,,,,,,,,,,1629178.0,,,,,,,1.0,0.0,Jackson,1641713.0
232,PT06M23.00S,2024-01-25T01:21:12.8Z,2,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612763,29,30,2024-01-25T01:21:24Z,2240000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Jackson 2 FT),"[1628997, 1641713]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,2882.0,,,,,,,1.0,0.0,Jackson,1641713.0
234,PT06M23.00S,2024-01-25T01:21:47.4Z,2,REGULAR,freethrow,1 of 2,[],1641713,,,1610612763,29,31,2024-01-25T01:21:47Z,2260000,False,,,0,,G. Jackson Free Throw 1 of 2 (3 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
235,PT06M23.00S,2024-01-25T01:21:49.6Z,2,REGULAR,substitution,out,[],1630590,,,1610612763,29,31,2024-01-25T01:21:53Z,2270000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M23.00S,2024-01-25T01:21:49.6Z,2,REGULAR,substitution,in,[],1631367,,,1610612763,29,31,2024-01-25T01:21:53Z,2280000,False,,,0,,SUB in: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M23.00S,2024-01-25T01:21:47.4Z,2,REGULAR,freethrow,2 of 2,[],1641713,,,1610612763,29,31,2024-01-25T01:22:13Z,2290000,False,,,0,,MISS G. Jackson Free Throw 2 of 2,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
238,PT06M20.00S,2024-01-25T01:21:50.4Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,29,31,2024-01-25T01:22:13Z,2300000,False,,,0,,J. Konchar REBOUND (Off:2 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,237.0,5.0,3.0,2.0,,,,,,,,,,,,
239,PT06M14.00S,2024-01-25T01:22:17.1Z,2,REGULAR,turnover,lost ball,[],1641713,,,1610612763,29,31,2024-01-25T01:22:48Z,2310000,False,,,0,,G. Jackson lost ball TURNOVER (1 TO),"[1641713, 1626179]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,Rozier,1626179.0,,,,,,,
240,PT06M14.00S,2024-01-25T01:22:17.1Z,2,REGULAR,steal,,[],1626179,,,1610612748,29,31,2024-01-25T01:22:48Z,2320000,False,,,0,,T. Rozier STEAL (2 STL),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
241,PT06M09.00S,2024-01-25T01:22:27.7Z,2,REGULAR,foul,personal,['2freethrow'],1631246,,,1610612748,29,31,2024-01-25T01:22:38Z,2330000,False,,,0,,V. Williams Jr. shooting personal FOUL (2 PF) (Butler 2 FT),"[1631246, 202710]",1610612763.0,MEM,shooting,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,2882.0,,,,,,,2.0,0.0,Butler,202710.0
243,PT06M09.00S,2024-01-25T01:22:51.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202710,,,1610612748,30,31,2024-01-25T01:22:51Z,2350000,False,,,0,,J. Butler Free Throw 1 of 2 (5 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
244,PT06M09.00S,2024-01-25T01:23:08.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202710,,,1610612748,31,31,2024-01-25T01:23:08Z,2360000,False,,,0,,J. Butler Free Throw 2 of 2 (6 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
245,PT05M52.00S,2024-01-25T01:23:28.8Z,2,REGULAR,3pt,Jump Shot,[],1631246,8.623521681997373,1.715686274509804,1610612763,31,34,2024-01-25T01:23:40Z,2370000,False,241.0,29.0,1,left,V. Williams Jr. 24' 3PT  (8 PTS) (J. Konchar 1 AST),"[1631246, 1629723]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,24.31,Made,,,,,,,8.0,,,,,J. Konchar,1629723.0,1.0,,,,
247,PT05M34.00S,2024-01-25T01:23:50.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641713,,,1610612748,31,34,2024-01-25T01:23:59Z,2390000,False,,,0,,G. Jackson shooting personal FOUL (2 PF) (Martin 2 FT),"[1641713, 1628997]",1610612763.0,MEM,shooting,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627541.0,,,,,,,2.0,0.0,Martin,1628997.0
249,PT05M34.00S,2024-01-25T01:24:20.5Z,2,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,32,34,2024-01-25T01:24:20Z,2410000,False,,,0,,C. Martin Free Throw 1 of 2 (3 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
250,PT05M34.00S,2024-01-25T01:24:40.5Z,2,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,33,34,2024-01-25T01:24:40Z,2420000,False,,,0,,C. Martin Free Throw 2 of 2 (4 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
