actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
404,PT01M54.00S,2023-03-29T01:00:37.7Z,3,REGULAR,3pt,Jump Shot,[],1629622,73.9323258869908,82.1078431372549,1610612748,79,63,2023-03-29T01:00:43Z,4000000,False,161.0,193.0,1,right,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.06,Missed,,,,,,,,,,,,,,,,,,
405,PT01M52.00S,2023-03-29T01:00:39.7Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,79,63,2023-03-29T01:00:43Z,4010000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,404.0,2.0,2.0,0.0,,,,,,,,,,,
406,PT01M44.00S,2023-03-29T01:00:47.8Z,3,REGULAR,turnover,lost ball,[],1630173,,,1610612761,79,63,2023-03-29T01:00:52Z,4020000,False,,,0,,P. Achiuwa lost ball TURNOVER (1 TO),"[1630173, 1628997]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Martin,1628997.0,,,,,
407,PT01M44.00S,2023-03-29T01:00:47.8Z,3,REGULAR,steal,,[],1628997,,,1610612748,79,63,2023-03-29T01:00:49Z,4030000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
408,PT01M40.00S,2023-03-29T01:00:52.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,84.44480946123521,47.30392156862745,1610612748,79,65,2023-03-29T01:00:59Z,4040000,False,-13.0,94.0,1,right,T. Herro 9' running Jump Shot (28 PTS),[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,9.47,Made,28.0,,,,,,,,,,,,,,,,,
409,PT01M40.00S,2023-03-29T01:00:57.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,79,65,2023-03-29T01:00:57Z,4050000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT01M40.00S,2023-03-29T01:03:08.2Z,3,REGULAR,substitution,out,[],1627783,,,1610612761,79,65,2023-03-29T01:03:54Z,4060000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT01M40.00S,2023-03-29T01:03:08.2Z,3,REGULAR,substitution,out,[],203506,,,1610612761,79,65,2023-03-29T01:03:54Z,4070000,False,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT01M40.00S,2023-03-29T01:03:08.2Z,3,REGULAR,substitution,out,[],1628389,,,1610612761,79,65,2023-03-29T01:03:54Z,4080000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT01M40.00S,2023-03-29T01:03:08.2Z,3,REGULAR,substitution,in,[],1628384,,,1610612761,79,65,2023-03-29T01:03:54Z,4090000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT01M40.00S,2023-03-29T01:03:08.2Z,3,REGULAR,substitution,in,[],203469,,,1610612761,79,65,2023-03-29T01:03:54Z,4100000,False,,,0,,SUB in: C. Zeller,[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT01M40.00S,2023-03-29T01:03:08.2Z,3,REGULAR,substitution,in,[],200768,,,1610612761,79,65,2023-03-29T01:03:54Z,4110000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT01M20.00S,2023-03-29T01:04:39.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,7.30946123521682,49.26470588235294,1610612761,81,65,2023-03-29T01:04:44Z,4120000,False,4.0,16.0,1,left,P. Achiuwa cutting DUNK (4 PTS) (O. Anunoby 2 AST),"[1630173, 1628384]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.66,Made,4.0,,,,,,,O. Anunoby,1628384.0,2.0,,,,,,,,
418,PT01M02.00S,2023-03-29T01:04:59.7Z,3,REGULAR,foul,offensive,[],1629622,,,1610612748,81,65,2023-03-29T01:05:27Z,4140000,False,,,0,,M. Strus off-the-ball offensive FOUL (1 PF),"[1629622, 1630567]",1610612748.0,MIA,off-the-ball,,,Strus,M. Strus,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Barnes,1630567.0
420,PT01M02.00S,2023-03-29T01:04:59.7Z,3,REGULAR,turnover,offensive foul,[],1629622,,,1610612748,81,65,2023-03-29T01:04:59Z,4160000,False,,,0,,M. Strus offensive foul TURNOVER (2 TO),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2.0,,,101283.0,,,,
421,PT00M50.40S,2023-03-29T01:05:52.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,30.305519053876477,21.323529411764707,1610612761,84,65,2023-03-29T01:06:04Z,4170000,False,143.0,232.0,1,left,O. Anunoby 27' 3PT  (17 PTS) (S. Barnes 8 AST),"[1628384, 1630567]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,27.31,Made,17.0,,,,,,,S. Barnes,1630567.0,8.0,,,,,,,,
423,PT00M41.10S,2023-03-29T01:06:08.8Z,3,REGULAR,turnover,traveling,[],1628997,,,1610612748,84,65,2023-03-29T01:06:16Z,4190000,False,,,0,,C. Martin traveling TURNOVER (3 TO),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,3.0,,,200833.0,,,,
424,PT00M26.10S,2023-03-29T01:06:39.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,32.14520367936925,46.81372549019608,1610612761,84,65,2023-03-29T01:23:21Z,4200000,False,16.0,250.0,1,left,MISS O. Anunoby 25' step back 3PT,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,25.02,Missed,,,,,,,,,,,,,,,,,,
425,PT00M26.00S,2023-03-29T01:06:39.9Z,3,REGULAR,rebound,offensive,[],1628449,,,1610612761,84,65,2023-03-29T01:23:21Z,4210000,False,,,0,,C. Boucher REBOUND (Off:2 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Center,,,,,,424.0,4.0,2.0,2.0,,,,,,,,,,,
490,PT00M25.00S,2023-03-29T01:06:51.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628449,6.225361366622863,48.774509803921575,1610612761,84,65,2023-03-29T01:23:43Z,4215000,False,6.0,6.0,1,left,MISS C. Boucher tip Layup,[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,,
491,PT00M24.00S,2023-03-29T01:06:52.9Z,3,REGULAR,rebound,defensive,[],203469,,,1610612748,84,65,2023-03-29T01:23:43Z,4217500,False,,,0,,C. Zeller REBOUND (Off:1 Def:3),[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,,,,490.0,4.0,3.0,1.0,,,,,,,,,,,
426,PT00M03.50S,2023-03-29T01:07:04.0Z,3,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612748,84,65,2023-03-29T01:07:53Z,4220000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Lowry 2 FT),"[1630173, 200768]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Lowry,200768.0
428,PT00M03.50S,2023-03-29T01:07:54.4Z,3,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,84,66,2023-03-29T01:07:54Z,4240000,False,,,0,,K. Lowry Free Throw 1 of 2 (5 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
429,PT00M03.50S,2023-03-29T01:07:55.4Z,3,REGULAR,substitution,out,[],1629639,,,1610612748,84,66,2023-03-29T01:07:58Z,4250000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT00M03.50S,2023-03-29T01:07:55.4Z,3,REGULAR,substitution,in,[],203506,,,1610612748,84,66,2023-03-29T01:07:58Z,4260000,False,,,0,,SUB in: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT00M03.50S,2023-03-29T01:08:07.4Z,3,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,84,67,2023-03-29T01:08:07Z,4270000,False,,,0,,K. Lowry Free Throw 2 of 2 (6 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
432,PT00M00.30S,2023-03-29T01:08:15.5Z,3,REGULAR,3pt,Jump Shot,[],1627832,56.98094612352168,20.588235294117645,1610612761,84,67,2023-03-29T01:08:30Z,4280000,False,147.0,483.0,1,left,MISS F. VanVleet 50' driving floating 3PT,[1627832],1610612761.0,TOR,driving floating,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,50.5,Missed,,,,,,,,,,,,,,,,,,
433,PT00M00.10S,2023-03-29T01:08:15.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,84,67,2023-03-29T01:08:30Z,4290000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,432.0,,,,,,,,,,,,,,
434,PT00M00.00S,2023-03-29T01:08:19.1Z,3,REGULAR,period,end,[],0,,,1610612761,84,67,2023-03-29T01:08:19Z,4300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2023-03-29T01:09:14.6Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,84,67,2023-03-29T01:11:23Z,4310000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2023-03-29T01:09:14.6Z,4,REGULAR,substitution,out,['startperiod'],203506,,,1610612761,84,67,2023-03-29T01:11:23Z,4320000,False,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2023-03-29T01:09:14.6Z,4,REGULAR,substitution,in,['startperiod'],1630288,,,1610612761,84,67,2023-03-29T01:11:23Z,4330000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612761.0,TOR,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT12M00.00S,2023-03-29T01:09:14.6Z,4,REGULAR,substitution,in,['startperiod'],1629130,,,1610612761,84,67,2023-03-29T01:11:23Z,4340000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT12M00.00S,2023-03-29T01:11:53.0Z,4,REGULAR,period,start,[],0,,,1610612748,84,67,2023-03-29T01:11:53Z,4350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT11M36.00S,2023-03-29T01:12:19.7Z,4,REGULAR,2pt,Jump Shot,[],1628997,76.95466491458606,54.166666666666664,1610612748,84,69,2023-03-29T01:12:30Z,4360000,False,21.0,164.0,1,right,C. Martin 16' driving floating bank Jump Shot (4 PTS),[1628997],1610612748.0,MIA,driving floating bank,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,16.54,Made,4.0,,,,,,,,,,,,,,,,,
441,PT11M36.00S,2023-03-29T01:12:23.3Z,4,REGULAR,foul,personal,['1freethrow'],1630567,,,1610612748,84,69,2023-03-29T01:12:28Z,4370000,False,,,0,,S. Barnes shooting personal FOUL (2 PF) (Martin 1 FT),"[1630567, 1628997]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,101283.0,2.0,0.0,Martin,1628997.0
443,PT11M36.00S,2023-03-29T01:12:53.4Z,4,REGULAR,freethrow,1 of 1,[],1628997,,,1610612748,84,70,2023-03-29T01:12:53Z,4390000,False,,,0,,C. Martin Free Throw 1 of 1 (5 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
444,PT11M13.00S,2023-03-29T01:13:17.7Z,4,REGULAR,3pt,Jump Shot,[],1630288,31.225361366622867,73.2843137254902,1610612761,84,70,2023-03-29T01:13:23Z,4400000,False,-116.0,241.0,1,left,MISS J. Dowtin Jr. 26' pullup 3PT,[1630288],1610612761.0,TOR,pullup,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Left Center,26.76,Missed,,,,,,,,,,,,,,,,,,
445,PT11M10.00S,2023-03-29T01:13:20.7Z,4,REGULAR,rebound,defensive,[],203469,,,1610612748,84,70,2023-03-29T01:13:23Z,4410000,False,,,0,,C. Zeller REBOUND (Off:1 Def:4),[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,Above the Break 3,24+ Left Center,,,,,,444.0,5.0,4.0,1.0,,,,,,,,,,,
446,PT11M03.00S,2023-03-29T01:13:27.1Z,4,REGULAR,turnover,bad pass,[],200768,,,1610612748,84,70,2023-03-29T01:13:31Z,4420000,False,,,0,,K. Lowry bad pass TURNOVER (1 TO),"[200768, 1630567]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,Barnes,1630567.0,,,,,
447,PT11M03.00S,2023-03-29T01:13:27.1Z,4,REGULAR,steal,,[],1630567,,,1610612761,84,70,2023-03-29T01:13:28Z,4430000,False,,,0,,S. Barnes STEAL (3 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
448,PT10M58.00S,2023-03-29T01:13:32.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630173,22.552562417871222,91.17647058823529,1610612761,87,70,2023-03-29T01:13:39Z,4440000,False,-206.0,159.0,1,left,P. Achiuwa 26' 3PT running (7 PTS) (S. Barnes 9 AST),"[1630173, 1630567]",1610612761.0,TOR,running,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,26.05,Made,7.0,,,,,,,S. Barnes,1630567.0,9.0,,,,,,,,
450,PT10M36.00S,2023-03-29T01:13:56.7Z,4,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612748,87,70,2023-03-29T01:14:15Z,4460000,False,,,0,,C. Boucher shooting personal FOUL (2 PF) (Zeller 2 FT),"[1628449, 203469]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200833.0,2.0,0.0,Zeller,203469.0
452,PT10M36.00S,2023-03-29T01:14:18.1Z,4,REGULAR,foul,technical,['1freethrow'],1628449,,,1610612748,87,70,2023-03-29T01:14:26Z,4480000,False,,,0,,C. Boucher technical FOUL (1 Tech),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,200833.0,2.0,1.0,,
453,PT10M36.00S,2023-03-29T01:14:27.5Z,4,REGULAR,freethrow,1 of 1,[],1629130,,,1610612748,87,71,2023-03-29T01:14:27Z,4490000,False,,,0,,D. Robinson technical Free Throw 1 of 1 (1 PTS),[1629130],1610612748.0,MIA,technical,,,Robinson,D. Robinson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
454,PT10M36.00S,2023-03-29T01:14:44.1Z,4,REGULAR,freethrow,1 of 2,[],203469,,,1610612748,87,72,2023-03-29T01:14:44Z,4500000,False,,,0,,C. Zeller Free Throw 1 of 2 (5 PTS),[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
455,PT10M36.00S,2023-03-29T01:15:02.0Z,4,REGULAR,freethrow,2 of 2,[],203469,,,1610612748,87,73,2023-03-29T01:15:02Z,4510000,False,,,0,,C. Zeller Free Throw 2 of 2 (6 PTS),[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
456,PT10M12.00S,2023-03-29T01:15:31.5Z,4,REGULAR,3pt,Jump Shot,[],1630173,34.11629434954008,64.95098039215686,1610612761,87,73,2023-03-29T01:15:36Z,4520000,False,-75.0,268.0,1,left,MISS P. Achiuwa 27' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,27.84,Missed,,,,,,,,,,,,,,,,,,
457,PT10M09.00S,2023-03-29T01:15:34.5Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,87,73,2023-03-29T01:15:36Z,4530000,False,,,0,,K. Lowry REBOUND (Off:1 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,,,,,,456.0,4.0,3.0,1.0,,,,,,,,,,,
458,PT10M00.00S,2023-03-29T01:15:43.2Z,4,REGULAR,3pt,Jump Shot,[],1629130,74.19513797634691,11.029411764705882,1610612748,87,73,2023-03-29T01:15:48Z,4540000,False,-195.0,190.0,1,right,MISS D. Robinson 27' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,,,,,,,
459,PT09M57.00S,2023-03-29T01:15:46.2Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,87,73,2023-03-29T01:15:48Z,4550000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:6),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,458.0,6.0,6.0,0.0,,,,,,,,,,,
460,PT09M48.00S,2023-03-29T01:15:56.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,5.863994743758213,48.77450980392157,1610612761,89,73,2023-03-29T01:16:02Z,4560000,False,6.0,3.0,1,left,P. Achiuwa cutting finger roll Layup (9 PTS) (S. Barnes 10 AST),"[1630173, 1630567]",1610612761.0,TOR,cutting finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.66,Made,9.0,,,,,,,S. Barnes,1630567.0,10.0,,,,,,,,
462,PT09M33.00S,2023-03-29T01:16:09.6Z,4,REGULAR,3pt,Jump Shot,[],1629130,92.85479632063075,96.56862745098039,1610612748,89,76,2023-03-29T01:16:14Z,4580000,False,233.0,15.0,1,right,D. Robinson 3PT  (4 PTS) (K. Lowry 1 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,23.33,Made,4.0,,,,,,,K. Lowry,200768.0,1.0,,,,,,,,
464,PT09M11.00S,2023-03-29T01:16:33.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628449,7.178055190538765,46.32352941176471,1610612761,89,76,2023-03-29T01:17:27Z,4600000,False,18.0,15.0,1,left,MISS C. Boucher alley-oop DUNK,[1628449],1610612761.0,TOR,alley-oop,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
468,PT09M08.00S,2023-03-29T01:16:36.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,89,76,2023-03-29T01:17:27Z,4610000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,464.0,,,,,,,,,,,,,,
465,PT09M08.00S,2023-03-29T01:17:25.8Z,4,REGULAR,jumpball,recovered,[],1629130,,,1610612748,89,76,2023-03-29T01:17:25Z,4620000,False,,,0,,Jump Ball C. Zeller vs. P. Achiuwa: Tip to D. Robinson,"[1629130, 203469, 1630173]",1610612748.0,MIA,lodgedball,D. Robinson,1629130.0,Robinson,D. Robinson,Zeller,203469.0,Achiuwa,1630173.0,,,,,,,,,,,,,,,,,,,,,,
469,PT08M53.00S,2023-03-29T01:17:41.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200768,89.70105124835742,42.40196078431372,1610612748,89,76,2023-03-29T01:26:16Z,4650000,False,-38.0,44.0,1,right,MISS K. Lowry Layup,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
470,PT08M53.00S,2023-03-29T01:17:41.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,89,76,2023-03-29T01:17:48Z,4660000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,469.0,,,,,,,,,,,,,,
472,PT08M33.00S,2023-03-29T01:18:16.4Z,4,REGULAR,3pt,Jump Shot,[],1628384,6.389618922470433,96.32352941176471,1610612761,92,76,2023-03-29T01:18:29Z,4680000,False,-232.0,8.0,1,left,O. Anunoby 3PT  (20 PTS) (J. Dowtin Jr. 1 AST),"[1628384, 1630288]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,23.17,Made,20.0,,,,,,,J. Dowtin Jr.,1630288.0,1.0,,,,,,,,
474,PT08M11.00S,2023-03-29T01:18:36.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,93.11760840998686,50.0,1610612748,92,76,2023-03-29T01:18:43Z,4700000,False,0.0,12.0,1,right,MISS C. Martin driving reverse Layup - blocked,"[1628997, 1628449]",1610612748.0,MIA,driving reverse,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.22,Missed,,Boucher,1628449.0,,,,,,,,,,,,,,,
475,PT08M11.00S,2023-03-29T01:18:36.9Z,4,REGULAR,block,,[],1628449,,,1610612748,92,76,2023-03-29T01:18:39Z,4710000,False,,,0,,C. Boucher BLOCK (2 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
476,PT08M08.00S,2023-03-29T01:18:39.9Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,92,76,2023-03-29T01:18:43Z,4720000,False,,,0,,C. Boucher REBOUND (Off:2 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,474.0,5.0,3.0,2.0,,,,,,,,,,,
477,PT07M55.00S,2023-03-29T01:18:53.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,8.886333771353483,52.94117647058824,1610612761,92,76,2023-03-29T01:19:00Z,4730000,False,-15.0,31.0,1,left,MISS P. Achiuwa cutting finger roll Layup,[1630173],1610612761.0,TOR,cutting finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,,
478,PT07M53.00S,2023-03-29T01:18:55.5Z,4,REGULAR,rebound,defensive,[],203469,,,1610612748,92,76,2023-03-29T01:19:00Z,4740000,False,,,0,,C. Zeller REBOUND (Off:1 Def:5),[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,,,,477.0,6.0,5.0,1.0,,,,,,,,,,,
479,PT07M52.00S,2023-03-29T01:18:57.2Z,4,REGULAR,turnover,bad pass,[],203469,,,1610612748,92,76,2023-03-29T01:19:06Z,4750000,False,,,0,,C. Zeller bad pass TURNOVER (2 TO),"[203469, 1630288]",1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,Dowtin Jr.,1630288.0,,,,,
480,PT07M52.00S,2023-03-29T01:18:57.2Z,4,REGULAR,steal,,[],1630288,,,1610612761,92,76,2023-03-29T01:18:59Z,4760000,False,,,0,,J. Dowtin Jr. STEAL (1 STL),[1630288],1610612761.0,TOR,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
481,PT07M47.00S,2023-03-29T01:19:01.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630173,9.674770039421814,50.0,1610612761,92,76,2023-03-29T01:20:08Z,4770000,False,0.0,38.0,1,left,MISS P. Achiuwa Layup,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,,,,,,
482,PT07M45.00S,2023-03-29T01:19:03.4Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,92,76,2023-03-29T01:20:16Z,4780000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:6),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,481.0,7.0,6.0,1.0,,,,,,,,,,,
483,PT07M43.00S,2023-03-29T01:19:06.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628449,10.726018396846255,50.245098039215684,1610612761,92,76,2023-03-29T01:29:06Z,4790000,False,-1.0,48.0,1,left,MISS C. Boucher floating Shot,[1628449],1610612761.0,TOR,floating,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,4.83,Missed,,,,,,,,,,,,,,,,,,
484,PT07M41.00S,2023-03-29T01:19:08.1Z,4,REGULAR,rebound,defensive,[],203469,,,1610612748,92,76,2023-03-29T01:19:08Z,4800000,False,,,0,,C. Zeller REBOUND (Off:1 Def:6),[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,483.0,7.0,6.0,1.0,,,,,,,,,,,
