actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
250,PT03M59.00S,2023-04-09T17:51:24.1Z,2,REGULAR,foul,personal,['2freethrow'],1630201,,,1610612749,54,43,2023-04-09T17:51:29Z,2490000,False,,,0,,M. Flynn shooting personal FOUL (2 PF) (Wigginton 2 FT),"[1630201, 1629623]",1610612761.0,TOR,shooting,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,,,,101284.0,,,,,,,,,2.0,0.0,Wigginton,1629623.0,,,,
252,PT03M59.00S,2023-04-09T17:51:47.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629623,,,1610612749,54,44,2023-04-09T17:51:47Z,2510000,False,,,0,,L. Wigginton Free Throw 1 of 2 (1 PTS),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
253,PT03M59.00S,2023-04-09T17:52:02.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629623,,,1610612749,54,45,2023-04-09T17:52:02Z,2520000,False,,,0,,L. Wigginton Free Throw 2 of 2 (2 PTS),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
254,PT03M41.00S,2023-04-09T17:52:20.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629018,12.697109067017081,44.85294117647059,1610612761,54,45,2023-04-09T17:52:25Z,2530000,False,26.0,67.0,1,left,MISS G. Trent Jr. 7' driving Hook,[1629018],1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.17,Missed,,,,,,,,,,,,,,,,,,
255,PT03M38.00S,2023-04-09T17:52:23.9Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612761,54,45,2023-04-09T17:52:25Z,2540000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,254.0,4.0,3.0,1.0,,,,,,,,,,,
256,PT03M38.00S,2023-04-09T17:52:23.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,5.590000152587891,50.0,1610612761,56,45,2023-04-09T17:52:44Z,2550000,False,0.0,0.0,1,left,J. Poeltl tip Layup (6 PTS),[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
257,PT03M25.00S,2023-04-09T17:52:37.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201609,79.97700394218134,39.46078431372549,1610612749,56,45,2023-04-09T17:52:42Z,2560000,False,-53.0,136.0,1,right,MISS G. Dragic 14' fadeaway Shot,[201609],1610612749.0,MIL,fadeaway,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Center,14.56,Missed,,,,,,,,,,,,,,,,,,
258,PT03M22.00S,2023-04-09T17:52:40.0Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,56,45,2023-04-09T17:52:42Z,2570000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,257.0,3.0,3.0,0.0,,,,,,,,,,,
259,PT03M06.00S,2023-04-09T17:52:56.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,15.719448094612352,40.68627450980392,1610612761,56,45,2023-04-09T17:53:00Z,2580000,False,47.0,95.0,1,left,MISS J. Poeltl 10' Hook,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,10.61,Missed,,,,,,,,,,,,,,,,,,
260,PT03M04.00S,2023-04-09T17:52:58.3Z,2,REGULAR,rebound,defensive,[],1630699,,,1610612749,56,45,2023-04-09T17:53:00Z,2590000,False,,,0,,M. Beauchamp REBOUND (Off:0 Def:2),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),8-16 Center,,,,,,259.0,2.0,2.0,0.0,,,,,,,,,,,
261,PT02M56.00S,2023-04-09T17:53:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630699,92.9862023653088,49.50980392156863,1610612749,56,47,2023-04-09T17:53:10Z,2600000,False,-2.0,13.0,1,right,M. Beauchamp driving finger roll Layup (7 PTS),[1630699],1610612749.0,MIL,driving finger roll,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,1.36,Made,7.0,,,,,,,,,,,,,,,,,
262,PT02M47.00S,2023-04-09T17:53:19.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629623,,,1610612761,56,47,2023-04-09T17:53:28Z,2610000,False,,,0,,L. Wigginton shooting personal FOUL (1 PF) (Flynn 2 FT),"[1629623, 1630201]",1610612749.0,MIL,shooting,,,Wigginton,L. Wigginton,,,,,Mid-Range,8-16 Left,,,,1626302.0,,,,,,,,,1.0,0.0,Flynn,1630201.0,,,,
264,PT02M47.00S,2023-04-09T17:53:44.9Z,2,REGULAR,freethrow,1 of 2,[],1630201,,,1610612761,57,47,2023-04-09T17:53:44Z,2630000,False,,,0,,M. Flynn Free Throw 1 of 2 (8 PTS),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
265,PT02M47.00S,2023-04-09T17:53:57.4Z,2,REGULAR,freethrow,2 of 2,[],1630201,,,1610612761,58,47,2023-04-09T17:53:57Z,2640000,False,,,0,,M. Flynn Free Throw 2 of 2 (9 PTS),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
266,PT02M28.00S,2023-04-09T17:54:18.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201609,80.6340341655716,50.245098039215684,1610612749,58,49,2023-04-09T17:54:24Z,2650000,False,1.0,130.0,1,right,G. Dragic 12' fadeaway Jump Shot (4 PTS) (T. Antetokounmpo 2 AST),"[201609, 203648]",1610612749.0,MIL,fadeaway,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Center,12.95,Made,4.0,,,,,,,T. Antetokounmpo,203648.0,2.0,,,,,,,,
267,PT02M15.00S,2023-04-09T17:54:31.0Z,2,REGULAR,2pt,Jump Shot,[],1629018,23.47240473061761,47.794117647058826,1610612761,60,49,2023-04-09T17:54:35Z,2660000,False,11.0,168.0,1,left,G. Trent Jr. 16' pullup Jump Shot (18 PTS) (M. Flynn 2 AST),"[1629018, 1630201]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Center,16.85,Made,18.0,,,,,,,M. Flynn,1630201.0,2.0,,,,,,,,
269,PT02M03.00S,2023-04-09T17:54:42.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201609,94.03745072273325,49.50980392156863,1610612749,60,51,2023-04-09T17:54:49Z,2680000,False,-2.0,4.0,1,right,G. Dragic driving finger roll Layup (6 PTS),[201609],1610612749.0,MIL,driving finger roll,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,0.43,Made,6.0,,,,,,,,,,,,,,,,,
270,PT01M53.00S,2023-04-09T17:54:57.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630699,,,1610612761,60,51,2023-04-09T17:55:07Z,2690000,False,,,0,,M. Beauchamp personal FOUL (2 PF) (Trent Jr. 2 FT),"[1630699, 1629018]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,,,,101284.0,,,,,,,,,2.0,0.0,Trent Jr.,1629018.0,,,,
273,PT01M53.00S,2023-04-09T17:55:23.4Z,2,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,61,51,2023-04-09T17:55:23Z,2710000,False,,,0,,G. Trent Jr. Free Throw 1 of 2 (19 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
274,PT01M53.00S,2023-04-09T17:55:24.2Z,2,REGULAR,substitution,out,[],202083,,,1610612761,61,51,2023-04-09T17:55:29Z,2720000,False,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT01M53.00S,2023-04-09T17:55:24.2Z,2,REGULAR,substitution,in,[],203086,,,1610612761,61,51,2023-04-09T17:55:29Z,2730000,False,,,0,,SUB in: M. Leonard,[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT01M53.00S,2023-04-09T17:55:40.1Z,2,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,62,51,2023-04-09T17:55:40Z,2740000,False,,,0,,G. Trent Jr. Free Throw 2 of 2 (20 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
277,PT01M38.00S,2023-04-09T17:55:55.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201609,82.60512483574244,55.392156862745104,1610612749,62,51,2023-04-09T17:56:03Z,2750000,False,27.0,111.0,1,right,MISS G. Dragic 11' floating Shot,[201609],1610612749.0,MIL,floating,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Center,11.42,Missed,,,,,,,,,,,,,,,,,,
278,PT01M37.00S,2023-04-09T17:55:56.6Z,2,REGULAR,rebound,offensive,[],203086,,,1610612749,62,51,2023-04-09T17:56:03Z,2760000,False,,,0,,M. Leonard REBOUND (Off:1 Def:2),[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,277.0,3.0,2.0,1.0,,,,,,,,,,,
279,PT01M37.00S,2023-04-09T17:56:06.8Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612749,62,51,2023-04-09T17:56:12Z,2770000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Leonard 2 FT),"[1627751, 203086]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,1179.0,,,,,,,,,1.0,0.0,Leonard,203086.0,,,,
281,PT01M37.00S,2023-04-09T17:56:23.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203086,,,1610612749,62,52,2023-04-09T17:56:23Z,2790000,False,,,0,,M. Leonard Free Throw 1 of 2 (6 PTS),[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
282,PT01M37.00S,2023-04-09T17:56:37.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203086,,,1610612749,62,53,2023-04-09T17:56:37Z,2800000,False,,,0,,M. Leonard Free Throw 2 of 2 (7 PTS),[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
283,PT01M22.00S,2023-04-09T17:56:53.4Z,2,REGULAR,2pt,Jump Shot,[],1630567,8.754927726675426,76.7156862745098,1610612761,62,53,2023-04-09T17:56:57Z,2810000,False,-134.0,30.0,1,left,MISS S. Barnes 13' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,13.69,Missed,,,,,,,,,,,,,,,,,,
284,PT01M20.00S,2023-04-09T17:56:55.4Z,2,REGULAR,rebound,defensive,[],201609,,,1610612749,62,53,2023-04-09T17:56:57Z,2820000,False,,,0,,G. Dragic REBOUND (Off:0 Def:1),[201609],1610612749.0,MIL,,,,Dragic,G. Dragic,,,,,Mid-Range,8-16 Left,,,,,,283.0,1.0,1.0,0.0,,,,,,,,,,,
285,PT01M13.00S,2023-04-09T17:57:04.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630201,,,1610612749,62,53,2023-04-09T17:57:13Z,2830000,False,,,0,,M. Flynn shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1630201, 203648]",1610612761.0,TOR,shooting,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,,,,101284.0,,,,,,,,,3.0,0.0,Antetokounmpo,203648.0,,,,
287,PT01M13.00S,2023-04-09T17:57:33.4Z,2,REGULAR,freethrow,1 of 2,[],203648,,,1610612749,62,54,2023-04-09T17:57:33Z,2850000,False,,,0,,T. Antetokounmpo Free Throw 1 of 2 (7 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
288,PT01M13.00S,2023-04-09T17:57:50.5Z,2,REGULAR,freethrow,2 of 2,[],203648,,,1610612749,62,55,2023-04-09T17:57:50Z,2860000,False,,,0,,T. Antetokounmpo Free Throw 2 of 2 (8 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
289,PT01M01.00S,2023-04-09T17:58:03.9Z,2,REGULAR,3pt,Jump Shot,[],1630201,27.94021024967148,20.34313725490196,1610612761,65,55,2023-04-09T17:58:08Z,2870000,False,148.0,210.0,1,left,M. Flynn 25' 3PT pullup (12 PTS) (J. Poeltl 1 AST),"[1630201, 1627751]",1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,25.72,Made,12.0,,,,,,,J. Poeltl,1627751.0,1.0,,,,,,,,
291,PT00M36.50S,2023-04-09T17:58:30.6Z,2,REGULAR,2pt,Jump Shot,[],1630699,80.89684625492772,16.911764705882355,1610612749,65,55,2023-04-09T17:58:36Z,2890000,False,-165.0,127.0,1,right,MISS M. Beauchamp 20' step back Shot,[1630699],1610612749.0,MIL,step back,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,16-24 Left Center,20.86,Missed,,,,,,,,,,,,,,,,,,
292,PT00M34.60S,2023-04-09T17:58:32.5Z,2,REGULAR,rebound,offensive,[],203086,,,1610612749,65,55,2023-04-09T17:58:36Z,2900000,False,,,0,,M. Leonard REBOUND (Off:2 Def:2),[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,Mid-Range,16-24 Left Center,,,,,,291.0,4.0,2.0,2.0,,,,,,,,,,,
293,PT00M30.30S,2023-04-09T17:58:37.2Z,2,REGULAR,turnover,bad pass,[],201609,,,1610612749,65,55,2023-04-09T17:58:41Z,2910000,False,,,0,,G. Dragic bad pass TURNOVER (1 TO),"[201609, 1630173]",1610612749.0,MIL,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Right Center,,,,,1.0,,,,,,,,,,,,,,Achiuwa,1630173.0
294,PT00M30.30S,2023-04-09T17:58:37.2Z,2,REGULAR,steal,,[],1630173,,,1610612761,65,55,2023-04-09T17:58:39Z,2920000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
295,PT00M26.30S,2023-04-09T17:58:42.0Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630567,7.440867279894875,50.49019607843137,1610612761,67,55,2023-04-09T17:58:58Z,2930000,False,-2.0,17.0,1,left,S. Barnes running reverse DUNK (6 PTS) (G. Trent Jr. 1 AST),"[1630567, 1629018]",1610612761.0,TOR,running reverse,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.76,Made,6.0,,,,,,,G. Trent Jr.,1629018.0,1.0,,,,,,,,
297,PT00M01.90S,2023-04-09T17:59:08.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203648,91.93495400788436,54.41176470588235,1610612749,67,55,2023-04-09T17:59:12Z,2950000,False,22.0,23.0,1,right,MISS T. Antetokounmpo cutting finger roll Layup,[203648],1610612749.0,MIL,cutting finger roll,,,Antetokounmpo,T. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
298,PT00M00.10S,2023-04-09T17:59:09.9Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,67,55,2023-04-09T17:59:09Z,2960000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,297.0,4.0,4.0,0.0,,,,,,,,,,,
299,PT00M00.00S,2023-04-09T17:59:12.9Z,2,REGULAR,period,end,[],0,,,1610612761,67,55,2023-04-09T17:59:12Z,2970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2023-04-09T18:13:18.5Z,3,REGULAR,substitution,out,['startperiod'],1627751,,,1610612761,67,55,2023-04-09T18:14:27Z,2980000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2023-04-09T18:13:18.5Z,3,REGULAR,substitution,out,['startperiod'],1630699,,,1610612761,67,55,2023-04-09T18:14:27Z,2990000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2023-04-09T18:13:18.5Z,3,REGULAR,substitution,out,['startperiod'],1629623,,,1610612761,67,55,2023-04-09T18:14:27Z,3000000,False,,,0,,SUB out: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT12M00.00S,2023-04-09T18:13:18.5Z,3,REGULAR,substitution,out,['startperiod'],201609,,,1610612761,67,55,2023-04-09T18:14:27Z,3010000,False,,,0,,SUB out: G. Dragic,[201609],1610612749.0,MIL,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT12M00.00S,2023-04-09T18:13:18.5Z,3,REGULAR,substitution,out,['startperiod'],203648,,,1610612761,67,55,2023-04-09T18:14:27Z,3020000,False,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT12M00.00S,2023-04-09T18:13:18.5Z,3,REGULAR,substitution,in,['startperiod'],1631132,,,1610612761,67,55,2023-04-09T18:14:27Z,3030000,False,,,0,,SUB in: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT12M00.00S,2023-04-09T18:13:18.5Z,3,REGULAR,substitution,in,['startperiod'],1628975,,,1610612761,67,55,2023-04-09T18:14:27Z,3040000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT12M00.00S,2023-04-09T18:13:18.5Z,3,REGULAR,substitution,in,['startperiod'],1626171,,,1610612761,67,55,2023-04-09T18:14:27Z,3050000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2023-04-09T18:13:18.5Z,3,REGULAR,substitution,in,['startperiod'],203109,,,1610612761,67,55,2023-04-09T18:14:27Z,3060000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2023-04-09T18:13:18.5Z,3,REGULAR,substitution,in,['startperiod'],204060,,,1610612761,67,55,2023-04-09T18:14:27Z,3070000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2023-04-09T18:14:29.4Z,3,REGULAR,period,start,[],0,,,1610612761,67,55,2023-04-09T18:14:29Z,3080000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT11M46.00S,2023-04-09T18:14:43.0Z,3,REGULAR,3pt,Jump Shot,[],1630201,70.25295663600527,18.38235294117647,1610612761,67,55,2023-04-09T18:14:54Z,3090000,False,-158.0,227.0,1,right,MISS M. Flynn 27' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,27.67,Missed,,,,,,,,,,,,,,,,,,
312,PT11M44.00S,2023-04-09T18:14:45.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,67,55,2023-04-09T18:14:54Z,3100000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,311.0,,,,,,,,,,,,,,
313,PT11M44.00S,2023-04-09T18:14:50.0Z,3,REGULAR,foul,personal,[],203086,,,1610612761,67,55,2023-04-09T18:15:02Z,3110000,False,,,0,,M. Leonard loose ball personal FOUL (2 PF),"[203086, 1631132]",1610612749.0,MIL,loose ball,,,Leonard,M. Leonard,,,,,Restricted Area,0-8 Center,,,,1626302.0,,,,,,,,,2.0,0.0,Koloko,1631132.0,,,,
315,PT11M38.00S,2023-04-09T18:15:11.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630173,86.81011826544021,3.9215686274509802,1610612761,70,55,2023-04-09T18:15:16Z,3130000,False,-230.0,71.0,1,right,P. Achiuwa 24' 3PT  (5 PTS) (G. Trent Jr. 2 AST),"[1630173, 1629018]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,24.12,Made,5.0,,,,,,,G. Trent Jr.,1629018.0,2.0,,,,,,,,
317,PT11M19.00S,2023-04-09T18:15:30.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203109,13.485545335085414,57.107843137254896,1610612749,70,57,2023-04-09T18:15:36Z,3150000,False,-36.0,74.0,1,left,J. Crowder 8' driving floating Jump Shot (8 PTS) (J. Carter 4 AST),"[203109, 1628975]",1610612749.0,MIL,driving floating,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),8-16 Center,8.23,Made,8.0,,,,,,,J. Carter,1628975.0,4.0,,,,,,,,
319,PT11M10.00S,2023-04-09T18:15:42.4Z,3,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,70,57,2023-04-09T18:15:48Z,3170000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,101284.0,1.0,,,,,,,,,,,,,,,
320,PT11M00.00S,2023-04-09T18:15:55.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628975,17.69053876478318,44.6078431372549,1610612749,70,57,2023-04-09T18:16:18Z,3180000,False,27.0,114.0,1,left,MISS J. Carter 11' pullup Shot,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,11.7,Missed,,,,,,,,,,,,,,,,,,
321,PT10M55.00S,2023-04-09T18:16:00.2Z,3,REGULAR,rebound,offensive,[],203086,,,1610612749,70,57,2023-04-09T18:16:07Z,3190000,False,,,0,,M. Leonard REBOUND (Off:3 Def:2),[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,320.0,5.0,2.0,3.0,,,,,,,,,,,
322,PT10M48.00S,2023-04-09T18:16:07.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626171,5.732588699080158,3.6764705882352944,1610612749,70,57,2023-04-09T18:17:26Z,3200000,False,232.0,1.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
323,PT10M44.00S,2023-04-09T18:16:11.5Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,70,57,2023-04-09T18:16:12Z,3210000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,,,,322.0,5.0,5.0,0.0,,,,,,,,,,,
324,PT10M40.00S,2023-04-09T18:16:14.7Z,3,REGULAR,turnover,lost ball,[],1630173,,,1610612761,70,57,2023-04-09T18:16:20Z,3220000,False,,,0,,P. Achiuwa lost ball TURNOVER (1 TO),"[1630173, 1626171]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,1.0,,,,,,,,,,,,,,Portis,1626171.0
325,PT10M40.00S,2023-04-09T18:16:14.7Z,3,REGULAR,steal,,[],1626171,,,1610612749,70,57,2023-04-09T18:16:17Z,3230000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
326,PT10M34.00S,2023-04-09T18:16:21.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626171,5.995400788436268,53.67647058823529,1610612749,70,57,2023-04-09T18:16:27Z,3240000,False,-18.0,4.0,1,left,MISS B. Portis running reverse Layup,[1626171],1610612749.0,MIL,running reverse,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
327,PT10M32.00S,2023-04-09T18:16:23.0Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,70,57,2023-04-09T18:16:27Z,3250000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:6),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,326.0,6.0,6.0,0.0,,,,,,,,,,,
328,PT10M28.00S,2023-04-09T18:16:26.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,79.97700394218134,6.862745098039216,1610612761,73,57,2023-04-09T18:16:34Z,3260000,False,-216.0,136.0,1,right,G. Trent Jr. 25' 3PT running pullup (23 PTS),[1629018],1610612761.0,TOR,running pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,25.48,Made,23.0,,,,,,,,,,,,,,,,,
329,PT10M12.00S,2023-04-09T18:16:42.3Z,3,REGULAR,3pt,Jump Shot,[],203086,32.14520367936925,31.862745098039213,1610612749,73,57,2023-04-09T18:16:49Z,3270000,False,91.0,250.0,1,left,MISS M. Leonard 26' 3PT,[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
