actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
247,PT05M09.00S,2023-01-15T01:22:33.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,91.93495400788436,55.14705882352941,1610612761,39,53,2023-01-15T01:22:58Z,2470000,False,26.0,23.0,1,right,MISS S. Barnes driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
248,PT05M06.00S,2023-01-15T01:22:36.8Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,39,53,2023-01-15T01:22:36Z,2480000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:0),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,247.0,2.0,0.0,2.0,,,,,,,,,,,,,,
249,PT05M06.00S,2023-01-15T01:22:36.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,94.40999984741211,50.0,1610612761,41,53,2023-01-15T01:22:36Z,2490000,False,0.0,0.0,1,right,P. Achiuwa putback Layup (7 PTS),[1630173],1610612761.0,TOR,putback,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,7.0,,,
250,PT05M06.00S,2023-01-15T01:22:42.0Z,2,REGULAR,foul,technical,['1freethrow'],1630567,,,1610612737,41,53,2023-01-15T01:22:49Z,2500000,False,,,0,,S. Barnes technical FOUL (1 Tech),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,1626300.0,,,1.0,1.0,,,,,,
251,PT05M06.00S,2023-01-15T01:23:00.8Z,2,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,41,54,2023-01-15T01:23:00Z,2510000,False,,,0,,T. Young technical Free Throw 1 of 1 (10 PTS),[1629027],1610612737.0,ATL,technical,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,,,,,,10.0,,,
252,PT04M53.00S,2023-01-15T01:23:29.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,8.492115637319317,59.80392156862745,1610612737,41,54,2023-01-15T01:23:46Z,2520000,False,-49.0,27.0,1,left,MISS T. Young pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,5.61,Missed,,,,,,,,,,,,,,,,,,
253,PT04M53.00S,2023-01-15T01:23:29.4Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,41,54,2023-01-15T01:23:46Z,2530000,False,,,0,,S. Barnes REBOUND (Off:2 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,252.0,5.0,3.0,2.0,,,,,,,,,,,,,,
254,PT04M53.00S,2023-01-15T01:23:34.0Z,2,REGULAR,foul,personal,[],1629027,,,1610612761,41,54,2023-01-15T01:23:38Z,2540000,False,,,0,,T. Young personal FOUL (1 PF),"[1629027, 1630567]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627962.0,,,1.0,0.0,Barnes,1630567.0,,,,
256,PT04M42.00S,2023-01-15T01:24:00.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612761,41,54,2023-01-15T01:24:07Z,2560000,False,,,0,,D. Hunter shooting personal FOUL (1 PF) (Anunoby 2 FT),"[1629631, 1628384]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2882.0,,,1.0,0.0,Anunoby,1628384.0,,,,
258,PT04M42.00S,2023-01-15T01:24:23.3Z,2,REGULAR,freethrow,1 of 2,[],1628384,,,1610612761,42,54,2023-01-15T01:24:23Z,2580000,False,,,0,,O. Anunoby Free Throw 1 of 2 (6 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,,,,,,,,,,,6.0,,,
259,PT04M42.00S,2023-01-15T01:24:36.2Z,2,REGULAR,freethrow,2 of 2,[],1628384,,,1610612761,43,54,2023-01-15T01:24:36Z,2590000,False,,,0,,O. Anunoby Free Throw 2 of 2 (7 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
260,PT04M37.00S,2023-01-15T01:24:51.0Z,2,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612737,43,54,2023-01-15T01:25:03Z,2600000,False,,,0,,P. Siakam shooting personal FOUL (2 PF) (Murray 2 FT),"[1627783, 1627749]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,2882.0,,,2.0,0.0,Murray,1627749.0,,,,
262,PT04M37.00S,2023-01-15T01:25:12.1Z,2,REGULAR,freethrow,1 of 2,[],1627749,,,1610612737,43,55,2023-01-15T01:25:12Z,2620000,False,,,0,,D. Murray Free Throw 1 of 2 (11 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
263,PT04M37.00S,2023-01-15T01:25:25.0Z,2,REGULAR,freethrow,2 of 2,[],1627749,,,1610612737,43,56,2023-01-15T01:25:25Z,2630000,False,,,0,,D. Murray Free Throw 2 of 2 (12 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,,,,,,,,,,,12.0,,,
264,PT04M19.00S,2023-01-15T01:25:44.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,92.9862023653088,50.0,1610612761,45,56,2023-01-15T01:25:48Z,2640000,False,0.0,13.0,1,right,P. Achiuwa DUNK (9 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,,,,,,,,9.0,,,
266,PT04M03.00S,2023-01-15T01:26:01.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,6.915243101182654,42.8921568627451,1610612737,45,56,2023-01-15T01:26:10Z,2660000,False,36.0,13.0,1,left,MISS O. Okongwu alley-oop Layup,[1630168],1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
267,PT04M03.00S,2023-01-15T01:26:01.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,45,56,2023-01-15T01:26:10Z,2670000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,266.0,,,,,,,,,,,,,,,,,
268,PT04M03.00S,2023-01-15T01:26:08.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612761,45,56,2023-01-15T01:26:28Z,2680000,False,,,0,,O. Okongwu loose ball personal FOUL (2 PF) (Achiuwa 2 FT),"[1630168, 1630173]",1610612737.0,ATL,loose ball,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626300.0,,,2.0,1.0,Achiuwa,1630173.0,,,,
270,PT04M03.00S,2023-01-15T01:26:37.0Z,2,REGULAR,freethrow,1 of 2,[],1630173,,,1610612761,46,56,2023-01-15T01:26:37Z,2700000,False,,,0,,P. Achiuwa Free Throw 1 of 2 (10 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,,,,,,,,,,,10.0,,,
271,PT04M03.00S,2023-01-15T01:26:51.3Z,2,REGULAR,freethrow,2 of 2,[],1630173,,,1610612761,47,56,2023-01-15T01:26:51Z,2710000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (11 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
272,PT03M50.00S,2023-01-15T01:27:10.3Z,2,REGULAR,2pt,Jump Shot,[],1627749,21.895532194480946,49.01960784313725,1610612737,47,58,2023-01-15T01:27:15Z,2720000,False,5.0,153.0,1,left,D. Murray 15' pullup Jump Shot (14 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,15.34,Made,,,,,,,,,,,,,,,14.0,,,
273,PT03M39.00S,2023-01-15T01:27:21.0Z,2,REGULAR,turnover,bad pass,[],1627783,,,1610612761,47,58,2023-01-15T01:27:26Z,2730000,False,,,0,,P. Siakam bad pass TURNOVER (1 TO),"[1627783, 1629027]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Young,1629027.0,,,,,,,,,,,
274,PT03M39.00S,2023-01-15T01:27:21.0Z,2,REGULAR,steal,,[],1629027,,,1610612737,47,58,2023-01-15T01:27:22Z,2740000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
275,PT03M35.00S,2023-01-15T01:27:25.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,6.389618922470433,47.794117647058826,1610612737,47,60,2023-01-15T01:27:31Z,2750000,False,11.0,8.0,1,left,D. Murray running alley-oop DUNK (16 PTS) (T. Young 5 AST),"[1627749, 1629027]",1610612737.0,ATL,running alley-oop,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,,,,,,,,16.0,T. Young,1629027.0,5.0
277,PT03M11.00S,2023-01-15T01:27:48.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,84.57621550591328,48.28431372549019,1610612761,49,60,2023-01-15T01:27:54Z,2770000,False,-9.0,92.0,1,right,S. Barnes 9' turnaround Jump Shot (8 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,9.29,Made,,,,,,,,,,,,,,,8.0,,,
278,PT02M57.00S,2023-01-15T01:28:02.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,18.347568988173457,48.03921568627451,1610612737,49,62,2023-01-15T01:29:35Z,2780000,False,10.0,120.0,1,left,D. Murray 12' turnaround Jump Shot (18 PTS),[1627749],1610612737.0,ATL,turnaround,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,12.04,Made,,,,,,,,,,,,,,,18.0,,,
279,PT02M56.00S,2023-01-15T01:28:09.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,49,62,2023-01-15T01:28:09Z,2790000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M43.00S,2023-01-15T01:31:13.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630552,,,1610612761,49,62,2023-01-15T01:31:18Z,2800000,False,,,0,,J. Johnson shooting personal FOUL (1 PF) (Siakam 2 FT),"[1630552, 1627783]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,2882.0,,,1.0,0.0,Siakam,1627783.0,,,,
282,PT02M43.00S,2023-01-15T01:31:38.9Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,49,62,2023-01-15T01:31:38Z,2820000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
283,PT02M43.00S,2023-01-15T01:31:38.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,49,62,2023-01-15T01:31:38Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,,
284,PT02M43.00S,2023-01-15T01:31:53.6Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,50,62,2023-01-15T01:31:53Z,2840000,False,,,0,,P. Siakam Free Throw 2 of 2 (9 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,,,,,,9.0,,,
285,PT02M25.00S,2023-01-15T01:32:13.0Z,2,REGULAR,2pt,Jump Shot,[],1629027,5.601182654402102,27.696078431372552,1610612737,50,64,2023-01-15T01:32:18Z,2850000,False,112.0,0.0,1,left,T. Young 11' driving floating Jump Shot (12 PTS) (J. Johnson 2 AST),"[1629027, 1630552]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Right,11.15,Made,,,,,,,,,,,,,,,12.0,J. Johnson,1630552.0,2.0
287,PT02M08.00S,2023-01-15T01:32:30.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,93.64323258869908,47.794117647058826,1610612761,52,64,2023-01-15T01:32:34Z,2870000,False,-11.0,7.0,1,right,S. Barnes cutting DUNK (10 PTS) (P. Siakam 4 AST),"[1630567, 1627783]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,,,,,,,,,10.0,P. Siakam,1627783.0,4.0
289,PT01M49.00S,2023-01-15T01:32:49.4Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,52,64,2023-01-15T01:32:55Z,2890000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 1630567]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Barnes,1630567.0,,,,,,,,,,,
290,PT01M49.00S,2023-01-15T01:32:49.4Z,2,REGULAR,steal,,[],1630567,,,1610612761,52,64,2023-01-15T01:32:51Z,2900000,False,,,0,,S. Barnes STEAL (3 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
291,PT01M47.00S,2023-01-15T01:32:54.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612761,52,64,2023-01-15T01:33:02Z,2910000,False,,,0,,T. Young shooting personal FOUL (2 PF) (Barnes 2 FT),"[1629027, 1630567]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1627962.0,,,2.0,0.0,Barnes,1630567.0,,,,
293,PT01M47.00S,2023-01-15T01:33:18.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630567,,,1610612761,52,64,2023-01-15T01:33:18Z,2930000,False,,,0,,MISS S. Barnes Free Throw 1 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
294,PT01M47.00S,2023-01-15T01:33:18.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,52,64,2023-01-15T01:33:18Z,2940000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,293.0,,,,,,,,,,,,,,,,,
295,PT01M47.00S,2023-01-15T01:33:35.3Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630567,,,1610612761,53,64,2023-01-15T01:33:35Z,2950000,False,,,0,,S. Barnes Free Throw 2 of 2 (11 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
296,PT01M31.00S,2023-01-15T01:33:53.2Z,2,REGULAR,3pt,Jump Shot,[],1627749,23.603810775295663,90.44117647058823,1610612737,53,64,2023-01-15T01:34:01Z,2960000,False,-202.0,169.0,1,left,MISS D. Murray 26' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,26.38,Missed,,,,,,,,,,,,,,,,,,
297,PT01M26.00S,2023-01-15T01:33:58.2Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,53,64,2023-01-15T01:34:01Z,2970000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,296.0,2.0,2.0,0.0,,,,,,,,,,,,,,
298,PT01M15.00S,2023-01-15T01:34:08.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,92.19776609724047,46.81372549019608,1610612761,55,64,2023-01-15T01:34:29Z,2980000,False,-16.0,21.0,1,right,S. Barnes driving Layup (13 PTS) (P. Siakam 5 AST),"[1630567, 1627783]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,,,,,,,,,13.0,P. Siakam,1627783.0,5.0
300,PT01M05.00S,2023-01-15T01:34:19.0Z,2,REGULAR,3pt,Jump Shot,[],1630552,4.812746386333772,3.1862745098039214,1610612737,55,64,2023-01-15T01:34:23Z,3000000,False,234.0,-7.0,1,left,MISS J. Johnson 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,23.42,Missed,,,,,,,,,,,,,,,,,,
301,PT01M02.00S,2023-01-15T01:34:22.0Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,55,64,2023-01-15T01:34:23Z,3010000,False,,,0,,S. Barnes REBOUND (Off:2 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,300.0,6.0,4.0,2.0,,,,,,,,,,,,,,
302,PT00M55.00S,2023-01-15T01:34:28.9Z,2,REGULAR,3pt,Jump Shot,[],1628384,69.85873850197109,22.794117647058822,1610612761,55,64,2023-01-15T01:34:33Z,3020000,False,-136.0,231.0,1,right,MISS O. Anunoby 26' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,,,,,,,,,,,,,,,,,
303,PT00M53.00S,2023-01-15T01:34:30.9Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,55,64,2023-01-15T01:34:33Z,3030000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,302.0,5.0,4.0,1.0,,,,,,,,,,,,,,
304,PT00M39.70S,2023-01-15T01:34:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.389618922470433,41.17647058823529,1610612737,55,66,2023-01-15T01:34:50Z,3040000,False,44.0,8.0,1,left,T. Young driving finger roll Layup (14 PTS),[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,,,,,,,,,,,,,,,14.0,,,
305,PT00M33.40S,2023-01-15T01:34:57.5Z,2,REGULAR,3pt,Jump Shot,[],1627832,67.49342969776609,63.23529411764706,1610612761,55,66,2023-01-15T01:35:03Z,3050000,False,66.0,253.0,1,right,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,,
306,PT00M28.10S,2023-01-15T01:35:02.8Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,55,66,2023-01-15T01:35:03Z,3060000,False,,,0,,S. Barnes REBOUND (Off:3 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,305.0,7.0,4.0,3.0,,,,,,,,,,,,,,
307,PT00M28.10S,2023-01-15T01:35:02.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,94.40999984741211,50.0,1610612761,55,66,2023-01-15T01:35:02Z,3070000,False,0.0,0.0,1,right,MISS S. Barnes putback Layup,[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
308,PT00M27.20S,2023-01-15T01:35:03.5Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,55,66,2023-01-15T01:35:03Z,3080000,False,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,,,307.0,5.0,5.0,0.0,,,,,,,,,,,,,,
309,PT00M10.20S,2023-01-15T01:35:20.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.193823915900131,46.32352941176471,1610612737,55,68,2023-01-15T01:35:25Z,3090000,False,18.0,90.0,1,left,T. Young 9' driving floating Jump Shot (16 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.22,Made,,,,,,,,,,,,,,,16.0,,,
310,PT00M05.80S,2023-01-15T01:35:33.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630552,,,1610612761,55,68,2023-01-15T01:35:38Z,3100000,False,,,0,,J. Johnson shooting personal FOUL (2 PF) (Siakam 2 FT),"[1630552, 1627783]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,1626300.0,,,2.0,0.0,Siakam,1627783.0,,,,
312,PT00M05.80S,2023-01-15T01:35:58.0Z,2,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,56,68,2023-01-15T01:35:58Z,3120000,False,,,0,,P. Siakam Free Throw 1 of 2 (10 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,,,,,,10.0,,,
313,PT00M05.80S,2023-01-15T01:36:17.5Z,2,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,57,68,2023-01-15T01:36:17Z,3130000,False,,,0,,P. Siakam Free Throw 2 of 2 (11 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
314,PT00M03.40S,2023-01-15T01:36:27.1Z,2,REGULAR,foul,personal,['1freethrow'],1627832,,,1610612737,57,68,2023-01-15T01:36:48Z,3140000,False,,,0,,F. VanVleet transition take personal FOUL (1 PF) (Young 1 FT),"[1627832, 1629027]",1610612761.0,TOR,transition take,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,,,,1627962.0,,,1.0,0.0,Young,1629027.0,,,,
316,PT00M03.40S,2023-01-15T01:36:57.9Z,2,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,57,69,2023-01-15T01:36:57Z,3160000,False,,,0,,T. Young transition take Free Throw 1 of 1 (17 PTS),[1629027],1610612737.0,ATL,transition take,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,,,,,,17.0,,,
317,PT00M00.00S,2023-01-15T01:37:19.2Z,2,REGULAR,period,end,[],0,,,1610612761,57,69,2023-01-15T01:37:19Z,3170000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2023-01-15T01:51:27.9Z,3,REGULAR,substitution,out,['startperiod'],1630173,,,1610612761,57,69,2023-01-15T01:52:26Z,3180000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2023-01-15T01:51:27.9Z,3,REGULAR,substitution,out,['startperiod'],1630552,,,1610612761,57,69,2023-01-15T01:52:26Z,3190000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2023-01-15T01:51:27.9Z,3,REGULAR,substitution,in,['startperiod'],1629018,,,1610612761,57,69,2023-01-15T01:52:26Z,3200000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2023-01-15T01:51:27.9Z,3,REGULAR,substitution,in,['startperiod'],1628381,,,1610612761,57,69,2023-01-15T01:52:26Z,3210000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2023-01-15T01:52:34.2Z,3,REGULAR,period,start,[],0,,,1610612737,57,69,2023-01-15T01:52:34Z,3220000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M48.00S,2023-01-15T01:52:44.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,83.919185282523,45.588235294117645,1610612737,57,71,2023-01-15T01:52:48Z,3230000,False,-22.0,99.0,1,right,T. Young 10' driving floating Jump Shot (19 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.11,Made,,,,,,,,,,,,,,,19.0,,,
325,PT11M34.00S,2023-01-15T01:53:02.6Z,3,REGULAR,foul,offensive,[],1627783,,,1610612761,57,71,2023-01-15T01:53:14Z,3240000,False,,,0,,P. Siakam offensive FOUL (3 PF),"[1627783, 1629027]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1627962.0,,,3.0,0.0,Young,1629027.0,,,,
327,PT11M34.00S,2023-01-15T01:53:02.6Z,3,REGULAR,turnover,offensive foul,[],1627783,,,1610612761,57,71,2023-01-15T01:53:02Z,3260000,False,,,0,,P. Siakam offensive foul TURNOVER (2 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,,,1627962.0,,,,,,,,,,
328,PT11M22.00S,2023-01-15T01:53:27.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,69.46452036793693,10.53921568627451,1610612737,57,71,2023-01-15T01:54:32Z,3270000,False,-197.0,235.0,1,right,MISS T. Young 30' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,30.65,Missed,,,,,,,,,,,,,,,,,,
329,PT11M18.00S,2023-01-15T01:53:31.2Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,57,71,2023-01-15T01:53:33Z,3280000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,328.0,1.0,1.0,0.0,,,,,,,,,,,,,,
330,PT11M10.00S,2023-01-15T01:53:37.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,5.863994743758213,51.71568627450981,1610612761,57,71,2023-01-15T01:53:42Z,3290000,False,-9.0,3.0,1,left,MISS O. Anunoby driving finger roll Layup,[1628384],1610612761.0,TOR,driving finger roll,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,,
