actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
265,PT06M01.00S,2022-11-02T02:53:53.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630162,,,1610612756,42,31,2022-11-02T02:54:20Z,2640000,,,0,,A. Edwards shooting personal FOUL (2 PF) (Johnson 1 FT),"[1630162, 1629661]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,2.0,0.0,Johnson,1629661.0,,,,,,,,,
267,PT06M01.00S,2022-11-02T02:54:03.9Z,2,REGULAR,substitution,out,[],1627814,,,1610612756,42,31,2022-11-02T02:54:25Z,2660000,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M01.00S,2022-11-02T02:54:03.9Z,2,REGULAR,substitution,out,[],203967,,,1610612756,42,31,2022-11-02T02:54:25Z,2670000,,,0,,SUB out: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M01.00S,2022-11-02T02:54:03.9Z,2,REGULAR,substitution,in,[],202687,,,1610612756,42,31,2022-11-02T02:54:25Z,2680000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M01.00S,2022-11-02T02:54:03.9Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,42,31,2022-11-02T02:54:25Z,2690000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M01.00S,2022-11-02T02:54:21.2Z,2,REGULAR,freethrow,1 of 1,[],1629661,,,1610612756,43,31,2022-11-02T02:54:21Z,2700000,,,0,,C. Johnson Free Throw 1 of 1 (11 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
272,PT05M48.00S,2022-11-02T02:54:32.7Z,2,REGULAR,3pt,Jump Shot,[],1626157,25.837713534822605,14.705882352941178,1610612750,43,31,2022-11-02T02:54:36Z,2710000,176.0,190.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
273,PT05M47.00S,2022-11-02T02:54:33.7Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,43,31,2022-11-02T02:54:36Z,2720000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,272.0,3.0,3.0,0.0,,,,,,,,,,,,,,
274,PT05M36.00S,2022-11-02T02:54:45.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612756,43,31,2022-11-02T02:54:57Z,2730000,,,0,,K. Towns shooting personal FOUL (2 PF) (Paul 2 FT),"[1626157, 101108]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,,,,1628951.0,2.0,0.0,Paul,101108.0,,,,,,,,,
276,PT05M36.00S,2022-11-02T02:55:19.6Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,43,31,2022-11-02T02:55:19Z,2750000,,,0,,MISS C. Paul Free Throw 1 of 2,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
277,PT05M36.00S,2022-11-02T02:55:19.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,43,31,2022-11-02T02:55:19Z,2760000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,276.0,,,,,,,,,,,,,,,,,
278,PT05M36.00S,2022-11-02T02:55:40.9Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,44,31,2022-11-02T02:55:40Z,2770000,,,0,,C. Paul Free Throw 2 of 2 (5 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
280,PT05M11.00S,2022-11-02T02:56:24.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.258212877792378,55.14705882352941,1610612750,44,31,2022-11-02T02:56:28Z,2790000,-26.0,6.0,1,left,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,,
281,PT05M09.00S,2022-11-02T02:56:25.8Z,2,REGULAR,rebound,defensive,[],202687,,,1610612756,44,31,2022-11-02T02:56:25Z,2800000,,,0,,B. Biyombo REBOUND (Off:0 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,280.0,2.0,2.0,0.0,,,,,,,,,,,,,,
282,PT05M04.00S,2022-11-02T02:56:30.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628969,90.48948751642575,47.30392156862745,1610612756,44,31,2022-11-02T02:56:38Z,2810000,-13.0,37.0,1,right,MISS M. Bridges running DUNK,[1628969],1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,,
283,PT05M02.00S,2022-11-02T02:56:32.7Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,44,31,2022-11-02T02:56:38Z,2820000,,,0,,K. Towns REBOUND (Off:2 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,282.0,4.0,2.0,2.0,,,,,,,,,,,,,,
284,PT04M55.00S,2022-11-02T02:56:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,5.995400788436268,51.470588235294116,1610612750,44,33,2022-11-02T02:56:48Z,2830000,-7.0,4.0,1,left,A. Edwards driving Layup (11 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.84,Made,,,,,,,,,,11.0,,,,,,,,
285,PT04M55.00S,2022-11-02T02:56:44.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",101108,,,1610612750,44,33,2022-11-02T02:56:53Z,2840000,,,0,,C. Paul shooting personal FOUL (1 PF) (Edwards 1 FT),"[101108, 1630162]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,
287,PT04M55.00S,2022-11-02T02:57:12.3Z,2,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,44,34,2022-11-02T02:57:12Z,2860000,,,0,,A. Edwards Free Throw 1 of 1 (12 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
288,PT04M41.00S,2022-11-02T02:57:28.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202687,88.25558475689881,52.450980392156865,1610612756,44,34,2022-11-02T02:57:32Z,2870000,12.0,58.0,1,right,MISS B. Biyombo Hook,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,,
289,PT04M40.00S,2022-11-02T02:57:29.8Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,44,34,2022-11-02T02:57:32Z,2880000,,,0,,K. Towns REBOUND (Off:2 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,288.0,5.0,3.0,2.0,,,,,,,,,,,,,,
290,PT04M32.00S,2022-11-02T02:57:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,9.149145860709593,44.11764705882353,1610612750,44,34,2022-11-02T02:57:43Z,2890000,29.0,34.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
292,PT04M29.00S,2022-11-02T02:57:41.3Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612750,44,34,2022-11-02T02:57:43Z,2910000,,,0,,K. Towns REBOUND (Off:3 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,290.0,6.0,3.0,3.0,,,,,,,,,,,,,,
293,PT04M27.00S,2022-11-02T02:57:42.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,7.5722733245729295,49.50980392156863,1610612750,44,36,2022-11-02T02:57:47Z,2920000,2.0,19.0,1,left,K. Towns putback Layup (4 PTS),[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,,,,,,4.0,,,,,,,,
294,PT04M08.00S,2022-11-02T02:58:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,87.86136662286465,49.26470588235294,1610612756,44,36,2022-11-02T02:58:08Z,2930000,-4.0,62.0,1,right,MISS D. Booker 6' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,,,,,,,,,,,
295,PT04M06.00S,2022-11-02T02:58:04.5Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,44,36,2022-11-02T02:58:08Z,2940000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,294.0,2.0,2.0,0.0,,,,,,,,,,,,,,
297,PT04M03.00S,2022-11-02T02:58:13.6Z,2,REGULAR,turnover,lost ball,[],1630183,,,1610612750,44,36,2022-11-02T02:58:23Z,2960000,,,0,,J. McDaniels lost ball TURNOVER (3 TO),"[1630183, 1629661]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,3.0,Johnson,1629661.0,,,
298,PT04M03.00S,2022-11-02T02:58:13.6Z,2,REGULAR,steal,,[],1629661,,,1610612756,44,36,2022-11-02T02:58:19Z,2970000,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
299,PT04M03.00S,2022-11-02T02:58:20.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612756,44,36,2022-11-02T02:58:49Z,2980000,,,0,,J. McDaniels personal FOUL (3 PF) (Johnson 2 FT),"[1630183, 1629661]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,3.0,0.0,Johnson,1629661.0,,,,,,,,,
301,PT04M03.00S,2022-11-02T02:58:50.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629661,,,1610612756,44,36,2022-11-02T02:58:50Z,3000000,,,0,,MISS C. Johnson Free Throw 1 of 2,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
302,PT04M03.00S,2022-11-02T02:58:50.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,44,36,2022-11-02T02:58:50Z,3010000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,
303,PT04M03.00S,2022-11-02T02:58:51.0Z,2,REGULAR,substitution,out,[],1630183,,,1610612756,44,36,2022-11-02T02:58:54Z,3020000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M03.00S,2022-11-02T02:58:51.0Z,2,REGULAR,substitution,in,[],1629669,,,1610612756,44,36,2022-11-02T02:58:54Z,3030000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M03.00S,2022-11-02T02:59:06.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629661,,,1610612756,45,36,2022-11-02T02:59:06Z,3040000,,,0,,C. Johnson Free Throw 2 of 2 (12 PTS),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
306,PT03M53.00S,2022-11-02T02:59:22.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202687,,,1610612750,45,36,2022-11-02T02:59:28Z,3050000,,,0,,B. Biyombo personal FOUL (1 PF) (Towns 2 FT),"[202687, 1626157]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Above the Break 3,24+ Left Center,,,,,,,1628951.0,1.0,0.0,Towns,1626157.0,,,,,,,,,
308,PT03M53.00S,2022-11-02T02:59:50.8Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,45,37,2022-11-02T02:59:50Z,3070000,,,0,,K. Towns Free Throw 1 of 2 (5 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
309,PT03M53.00S,2022-11-02T03:00:10.1Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,45,38,2022-11-02T03:00:10Z,3080000,,,0,,K. Towns Free Throw 2 of 2 (6 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
310,PT03M31.00S,2022-11-02T03:00:34.6Z,2,REGULAR,2pt,Jump Shot,[],1626164,89.17542706964521,26.47058823529412,1610612756,45,38,2022-11-02T03:00:43Z,3090000,-118.0,49.0,1,right,MISS D. Booker 12' Jump Shot - blocked,"[1626164, 1626157]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,12.75,Missed,,,,,,,,,,,Towns,1626157.0,,,,,,
311,PT03M31.00S,2022-11-02T03:00:34.6Z,2,REGULAR,block,,[],1626157,,,1610612756,45,38,2022-11-02T03:00:37Z,3100000,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
312,PT03M29.00S,2022-11-02T03:00:36.6Z,2,REGULAR,rebound,offensive,[],1626164,,,1610612756,45,38,2022-11-02T03:00:43Z,3110000,,,0,,D. Booker REBOUND (Off:1 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,310.0,5.0,4.0,1.0,,,,,,,,,,,,,,
313,PT03M29.00S,2022-11-02T03:00:55.9Z,2,REGULAR,substitution,out,[],1629675,,,1610612756,45,38,2022-11-02T03:00:58Z,3120000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M29.00S,2022-11-02T03:00:55.9Z,2,REGULAR,substitution,in,[],203497,,,1610612756,45,38,2022-11-02T03:00:58Z,3130000,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M27.00S,2022-11-02T03:01:11.8Z,2,REGULAR,jumpball,recovered,[],101108,,,1610612756,45,38,2022-11-02T03:01:11Z,3140000,,,0,,Jump Ball D. Booker vs. A. Edwards: Tip to C. Paul,"[101108, 1626164, 1630162]",1610612756.0,PHX,heldball,C. Paul,101108.0,Paul,C. Paul,Booker,1626164.0,Edwards,1630162.0,,,,,,,,,,,,,,,,,,,,,,
318,PT03M24.00S,2022-11-02T03:01:14.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],101108,61.84296977660972,49.50980392156863,1610612756,45,38,2022-11-02T03:01:22Z,3170000,-2.0,306.0,1,right,MISS C. Paul 30' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,30.62,Missed,,,,,,,,,,,,,,,,,,
319,PT03M22.00S,2022-11-02T03:01:16.2Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,45,38,2022-11-02T03:01:22Z,3180000,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,318.0,3.0,3.0,0.0,,,,,,,,,,,,,,
320,PT03M15.00S,2022-11-02T03:01:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,9.411957950065702,60.29411764705882,1610612750,45,38,2022-11-02T03:05:29Z,3190000,-51.0,36.0,1,left,MISS A. Edwards 6' driving Layup - blocked,"[1630162, 1626164]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,Booker,1626164.0,,,,,,
321,PT03M15.00S,2022-11-02T03:01:23.5Z,2,REGULAR,block,,[],1626164,,,1610612750,45,38,2022-11-02T03:06:52Z,3200000,,,0,,D. Booker BLOCK (1 BLK),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT03M12.00S,2022-11-02T03:01:26.5Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,45,38,2022-11-02T03:01:30Z,3210000,,,0,,R. Gobert REBOUND (Off:2 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,320.0,6.0,4.0,2.0,,,,,,,,,,,,,,
323,PT03M10.00S,2022-11-02T03:01:28.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,7.440867279894875,95.83333333333334,1610612750,45,41,2022-11-02T03:01:32Z,3220000,-229.0,17.0,1,left,A. Edwards 3PT  (15 PTS) (J. Nowell 2 AST),"[1630162, 1629669]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,22.99,Made,,,,,,,,,,15.0,,,,,,J. Nowell,1629669.0,2.0
325,PT02M57.00S,2022-11-02T03:01:40.9Z,2,REGULAR,3pt,Jump Shot,[],1626164,69.33311432325887,20.34313725490196,1610612756,45,41,2022-11-02T03:07:36Z,3240000,-148.0,236.0,1,right,MISS D. Booker 27' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,27.86,Missed,,,,,,,,,,,,,,,,,,
326,PT02M55.00S,2022-11-02T03:01:42.9Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,45,41,2022-11-02T03:01:46Z,3250000,,,0,,K. Towns REBOUND (Off:3 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,325.0,7.0,4.0,3.0,,,,,,,,,,,,,,
327,PT02M46.00S,2022-11-02T03:01:52.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.652431011826544,51.225490196078425,1610612750,45,43,2022-11-02T03:01:57Z,3260000,-6.0,10.0,1,left,K. Towns cutting Layup (8 PTS) (R. Gobert 1 AST),"[1626157, 203497]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,,,,,,8.0,,,,,,R. Gobert,203497.0,1.0
329,PT02M40.00S,2022-11-02T03:02:01.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612756,45,43,2022-11-02T03:05:10Z,3280000,,,0,,R. Gobert shooting personal FOUL (1 PF) (Bridges 2 FT),"[203497, 1628969]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,
331,PT02M40.00S,2022-11-02T03:02:14.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,45,43,2022-11-02T03:02:14Z,3300000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M40.00S,2022-11-02T03:05:40.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628969,,,1610612756,46,43,2022-11-02T03:05:40Z,3310000,,,0,,M. Bridges Free Throw 1 of 2 (3 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
333,PT02M40.00S,2022-11-02T03:05:55.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628969,,,1610612756,47,43,2022-11-02T03:05:55Z,3320000,,,0,,M. Bridges Free Throw 2 of 2 (4 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
334,PT02M22.00S,2022-11-02T03:06:15.9Z,2,REGULAR,2pt,Jump Shot,[],1630162,16.770696452036795,74.75490196078431,1610612750,47,43,2022-11-02T03:06:21Z,3330000,-124.0,105.0,1,left,MISS A. Edwards 16' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,16.24,Missed,,,,,,,,,,,,,,,,,,
335,PT02M20.00S,2022-11-02T03:06:17.9Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,47,43,2022-11-02T03:06:21Z,3340000,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,,,334.0,4.0,4.0,0.0,,,,,,,,,,,,,,
336,PT02M16.00S,2022-11-02T03:06:22.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629661,91.01511169513797,51.225490196078425,1610612756,49,43,2022-11-02T03:06:33Z,3350000,6.0,32.0,1,right,C. Johnson driving Layup (14 PTS) (C. Paul 4 AST),"[1629661, 101108]",1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,3.26,Made,,,,,,,,,,14.0,,,,,,C. Paul,101108.0,4.0
338,PT02M06.00S,2022-11-02T03:06:32.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,6.521024967148489,59.80392156862745,1610612750,49,45,2022-11-02T03:06:36Z,3370000,-49.0,9.0,1,left,J. McLaughlin driving Layup (4 PTS),[1629162],1610612750.0,MIN,driving,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),0-8 Center,4.98,Made,,,,,,,,,,4.0,,,,,,,,
339,PT02M00.00S,2022-11-02T03:06:36.9Z,2,REGULAR,3pt,Jump Shot,[],1629661,73.01248357424441,85.04901960784314,1610612756,52,45,2022-11-02T03:09:06Z,3380000,175.0,201.0,1,right,C. Johnson 26' 3PT pullup (17 PTS) (C. Paul 5 AST),"[1629661, 101108]",1610612756.0,PHX,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,26.68,Made,,,,,,,,,,17.0,,,,,,C. Paul,101108.0,5.0
341,PT01M39.00S,2022-11-02T03:06:58.6Z,2,REGULAR,2pt,Jump Shot,[],1629669,12.040078843626807,32.59803921568628,1610612750,52,45,2022-11-02T03:07:07Z,3400000,87.0,61.0,1,left,MISS J. Nowell 10' turnaround fadeaway Shot,[1629669],1610612750.0,MIN,turnaround fadeaway,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Right,10.61,Missed,,,,,,,,,,,,,,,,,,
342,PT01M36.00S,2022-11-02T03:07:01.6Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,52,45,2022-11-02T03:07:07Z,3410000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,341.0,1.0,1.0,0.0,,,,,,,,,,,,,,
343,PT01M29.00S,2022-11-02T03:07:08.4Z,2,REGULAR,2pt,Jump Shot,[],101108,95.3515111695138,77.94117647058823,1610612756,54,45,2022-11-02T03:07:13Z,3420000,140.0,-9.0,1,right,C. Paul 14' pullup Jump Shot (7 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,14.0,Made,,,,,,,,,,7.0,,,,,,,,
344,PT01M10.00S,2022-11-02T03:07:30.7Z,2,REGULAR,turnover,out-of-bounds,[],1629669,,,1610612750,54,45,2022-11-02T03:07:36Z,3430000,,,0,,J. Nowell step out-of-bounds TURNOVER (1 TO),[1629669],1610612750.0,MIN,step,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Right,,,,,,,1628951.0,,,,,,,,1.0,,,,,
345,PT00M58.60S,2022-11-02T03:07:57.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,68.15045992115637,69.36274509803921,1610612756,54,45,2022-11-02T03:08:01Z,3440000,97.0,247.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
346,PT00M56.00S,2022-11-02T03:07:59.8Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,54,45,2022-11-02T03:08:01Z,3450000,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,345.0,7.0,5.0,2.0,,,,,,,,,,,,,,
348,PT00M37.90S,2022-11-02T03:08:37.3Z,2,REGULAR,3pt,Jump Shot,[],1630162,19.530223390275953,92.8921568627451,1610612750,54,45,2022-11-02T03:08:47Z,3470000,-214.0,131.0,1,left,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
349,PT00M35.20S,2022-11-02T03:08:40.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,54,45,2022-11-02T03:08:47Z,3480000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,348.0,,,,,,,,,,,,,,,,,
351,PT00M32.70S,2022-11-02T03:09:14.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629669,5.469776609724048,50.73529411764706,1610612750,54,45,2022-11-02T03:11:16Z,3500000,-4.0,-1.0,1,left,MISS J. Nowell driving reverse Layup,[1629669],1610612750.0,MIN,driving reverse,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,0.39,Missed,,,,,,,,,,,,,,,,,,
