actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
243,PT05M11.00S,2022-11-23T03:44:00.7Z,2,REGULAR,substitution,out,[],1629117,,,1610612747,44,37,2022-11-23T03:44:20Z,2420000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M11.00S,2022-11-23T03:44:00.7Z,2,REGULAR,substitution,in,[],1628470,,,1610612747,44,37,2022-11-23T03:44:20Z,2430000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M11.00S,2022-11-23T03:44:00.7Z,2,REGULAR,substitution,in,[],1626164,,,1610612747,44,37,2022-11-23T03:44:20Z,2440000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M11.00S,2022-11-23T03:44:00.7Z,2,REGULAR,substitution,in,[],1630613,,,1610612747,44,37,2022-11-23T03:44:20Z,2450000,False,,,0,,SUB in: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M11.00S,2022-11-23T03:44:00.7Z,2,REGULAR,substitution,in,[],1628972,,,1610612747,44,37,2022-11-23T03:44:20Z,2460000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M11.00S,2022-11-23T03:44:00.7Z,2,REGULAR,substitution,in,[],203076,,,1610612747,44,37,2022-11-23T03:44:20Z,2470000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M56.00S,2022-11-23T03:44:41.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201566,81.42247043363994,6.61764705882353,1610612747,44,37,2022-11-23T03:44:48Z,2480000,False,-217.0,122.0,1,right,MISS R. Westbrook 24' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
250,PT04M52.00S,2022-11-23T03:44:45.3Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,44,37,2022-11-23T03:44:48Z,2490000,False,,,0,,D. Ayton REBOUND (Off:0 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,249.0,6.0,6.0,0.0,,,,,,,,,,,,,,
251,PT04M41.00S,2022-11-23T03:44:56.1Z,2,REGULAR,turnover,bad pass,[],1626164,,,1610612756,44,37,2022-11-23T03:44:59Z,2500000,False,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 201566]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,,,,,2.0,,,,,Westbrook,201566.0,,,,,,
252,PT04M41.00S,2022-11-23T03:44:56.1Z,2,REGULAR,steal,,[],201566,,,1610612747,44,37,2022-11-23T03:44:57Z,2510000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
253,PT04M35.00S,2022-11-23T03:45:02.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629022,92.85479632063075,48.77450980392157,1610612747,44,37,2022-11-23T03:45:18Z,2520000,False,-6.0,15.0,1,right,MISS L. Walker IV running Layup,[1629022],1610612747.0,LAL,running,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
254,PT04M35.00S,2022-11-23T03:45:02.3Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,44,37,2022-11-23T03:45:18Z,2530000,False,,,0,,A. Davis REBOUND (Off:3 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,253.0,8.0,5.0,3.0,,,,,,,,,,,,,,
255,PT04M33.00S,2022-11-23T03:45:05.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203076,92.46057818659659,51.225490196078425,1610612747,44,37,2022-11-23T04:24:36Z,2540000,False,6.0,18.0,1,right,MISS A. Davis DUNK - blocked,"[203076, 1628969]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,Bridges,1628969.0,,,,
367,PT04M33.00S,2022-11-23T03:45:05.2Z,2,REGULAR,block,,[],1628969,,,1610612747,44,37,2022-11-23T04:24:36Z,2545000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
256,PT04M31.00S,2022-11-23T03:45:07.2Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,44,37,2022-11-23T03:45:15Z,2550000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,255.0,2.0,2.0,0.0,,,,,,,,,,,,,,
257,PT04M25.00S,2022-11-23T03:45:13.1Z,2,REGULAR,3pt,Jump Shot,[],1628969,12.302890932982917,4.411764705882353,1610612756,47,37,2022-11-23T03:45:31Z,2560000,False,228.0,63.0,1,left,M. Bridges 3PT running (16 PTS) (D. Booker 3 AST),"[1628969, 1626164]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.65,Made,,,,,,,16.0,D. Booker,1626164.0,3.0,,,,,,,,
259,PT04M03.00S,2022-11-23T03:45:35.8Z,2,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612747,47,37,2022-11-23T03:46:22Z,2580000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Davis 2 FT),"[1628969, 203076]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,,,,,,,,,,1.0,0.0,Davis,203076.0
261,PT04M03.00S,2022-11-23T03:46:31.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,47,37,2022-11-23T03:46:31Z,2600000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M03.00S,2022-11-23T03:49:51.8Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,47,38,2022-11-23T03:49:51Z,2610000,False,,,0,,A. Davis Free Throw 1 of 2 (8 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
263,PT04M03.00S,2022-11-23T03:50:12.5Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,47,39,2022-11-23T03:50:12Z,2620000,False,,,0,,A. Davis Free Throw 2 of 2 (9 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
311,PT03M49.00S,2022-11-23T03:50:31.5Z,2,REGULAR,turnover,bad pass,[],1626164,,,1610612756,47,39,2022-11-23T03:56:51Z,2645000,False,,,0,,D. Booker bad pass TURNOVER (3 TO),"[1626164, 203076]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,3.0,,,,,Davis,203076.0,,,,,,
312,PT03M49.00S,2022-11-23T03:50:31.5Z,2,REGULAR,steal,,[],203076,,,1610612747,47,39,2022-11-23T03:56:51Z,2647500,False,,,0,,A. Davis STEAL (2 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT03M44.00S,2022-11-23T03:50:34.0Z,2,REGULAR,turnover,bad pass,[],203076,,,1610612747,47,39,2022-11-23T03:50:42Z,2650000,False,,,0,,A. Davis bad pass TURNOVER (3 TO),"[203076, 1630613]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,3.0,,,,,Washington Jr.,1630613.0,,,,,,
267,PT03M44.00S,2022-11-23T03:50:34.0Z,2,REGULAR,steal,,[],1630613,,,1610612756,47,39,2022-11-23T03:50:37Z,2660000,False,,,0,,D. Washington Jr. STEAL (1 STL),[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
268,PT03M39.00S,2022-11-23T03:50:38.7Z,2,REGULAR,turnover,lost ball,[],1630613,,,1610612756,47,39,2022-11-23T03:50:44Z,2670000,False,,,0,,D. Washington Jr. lost ball TURNOVER (1 TO),"[1630613, 203076]",1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,,,,,Davis,203076.0,,,,,,
269,PT03M39.00S,2022-11-23T03:50:38.7Z,2,REGULAR,steal,,[],203076,,,1610612747,47,39,2022-11-23T03:50:40Z,2680000,False,,,0,,A. Davis STEAL (3 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
270,PT03M25.00S,2022-11-23T03:50:52.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630559,93.24901445466492,49.01960784313725,1610612747,47,41,2022-11-23T03:51:03Z,2690000,False,-5.0,11.0,1,right,A. Reaves driving Layup (7 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,,,7.0,,,,,,,,,,,
271,PT03M12.00S,2022-11-23T03:51:06.7Z,2,REGULAR,2pt,Jump Shot,[],1626164,11.251642575558476,33.33333333333333,1610612756,47,41,2022-11-23T03:51:23Z,2700000,False,83.0,53.0,1,left,MISS D. Booker 9' Jump Shot,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,9.89,Missed,,,,,,,,,,,,,,,,,,
272,PT03M08.00S,2022-11-23T03:51:10.7Z,2,REGULAR,rebound,offensive,[],1626164,,,1610612756,47,41,2022-11-23T03:51:23Z,2710000,False,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,271.0,3.0,2.0,1.0,,,,,,,,,,,,,,
273,PT03M05.00S,2022-11-23T03:51:13.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626164,7.5722733245729295,42.15686274509804,1610612756,47,41,2022-11-23T03:51:26Z,2720000,False,39.0,19.0,1,left,MISS D. Booker driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,4.34,Missed,,,,,,,,,,,,,,,,,,
274,PT03M03.00S,2022-11-23T03:51:15.8Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,47,41,2022-11-23T03:51:15Z,2730000,False,,,0,,A. Davis REBOUND (Off:3 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,273.0,9.0,6.0,3.0,,,,,,,,,,,,,,
275,PT02M58.00S,2022-11-23T03:51:20.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,71.17279894875165,77.69607843137256,1610612747,47,44,2022-11-23T03:51:29Z,2740000,False,138.0,218.0,1,right,L. Walker IV 25' 3PT  (9 PTS) (R. Westbrook 2 AST),"[1629022, 201566]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,25.87,Made,,,,,,,9.0,R. Westbrook,201566.0,2.0,,,,,,,,
277,PT02M45.00S,2022-11-23T03:51:33.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630613,19.004599211563733,47.30392156862745,1610612756,49,44,2022-11-23T03:51:42Z,2760000,False,13.0,126.0,1,left,D. Washington Jr. 12' driving floating Jump Shot (2 PTS),[1630613],1610612756.0,PHX,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.68,Made,,,,,,,2.0,,,,,,,,,,,
278,PT02M27.00S,2022-11-23T03:51:53.5Z,2,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612747,49,44,2022-11-23T03:52:09Z,2770000,False,,,0,,D. Ayton shooting personal FOUL (1 PF) (Walker IV 2 FT),"[1629028, 1629022]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,,,,,,,,,,1.0,0.0,Walker IV,1629022.0
280,PT02M27.00S,2022-11-23T03:52:27.4Z,2,REGULAR,freethrow,1 of 2,[],1629022,,,1610612747,49,45,2022-11-23T03:52:27Z,2790000,False,,,0,,L. Walker IV Free Throw 1 of 2 (10 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
281,PT02M27.00S,2022-11-23T03:52:33.1Z,2,REGULAR,substitution,out,[],1628972,,,1610612747,49,45,2022-11-23T03:52:38Z,2800000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M27.00S,2022-11-23T03:52:33.1Z,2,REGULAR,substitution,in,[],201976,,,1610612747,49,45,2022-11-23T03:52:38Z,2810000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M27.00S,2022-11-23T03:52:47.5Z,2,REGULAR,freethrow,2 of 2,[],1629022,,,1610612747,49,46,2022-11-23T03:52:47Z,2820000,False,,,0,,L. Walker IV Free Throw 2 of 2 (11 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
284,PT02M15.00S,2022-11-23T03:53:02.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,8.492115637319317,52.94117647058824,1610612756,49,46,2022-11-23T03:53:18Z,2830000,False,-15.0,27.0,1,left,MISS D. Washington Jr. driving Layup - blocked,"[1630613, 203076]",1610612756.0,PHX,driving,,,Washington Jr.,D. Washington Jr.,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,Davis,203076.0,,,,
285,PT02M15.00S,2022-11-23T03:53:02.8Z,2,REGULAR,block,,[],203076,,,1610612756,49,46,2022-11-23T03:53:04Z,2840000,False,,,0,,A. Davis BLOCK (3 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
286,PT02M13.00S,2022-11-23T03:53:04.8Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,49,46,2022-11-23T03:53:18Z,2850000,False,,,0,,A. Davis REBOUND (Off:3 Def:7),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,284.0,10.0,7.0,3.0,,,,,,,,,,,,,,
287,PT02M03.00S,2022-11-23T03:53:15.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629022,92.85479632063075,50.245098039215684,1610612747,49,48,2022-11-23T03:53:23Z,2860000,False,1.0,15.0,1,right,L. Walker IV cutting DUNK (13 PTS) (R. Westbrook 3 AST),"[1629022, 201566]",1610612747.0,LAL,cutting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,13.0,R. Westbrook,201566.0,3.0,,,,,,,,
289,PT01M44.00S,2022-11-23T03:53:34.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630613,16.507884362680684,42.64705882352941,1610612756,49,48,2022-11-23T03:53:39Z,2880000,False,37.0,103.0,1,left,MISS D. Washington Jr. 10' driving floating Shot,[1630613],1610612756.0,PHX,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.91,Missed,,,,,,,,,,,,,,,,,,
290,PT01M41.00S,2022-11-23T03:53:37.0Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,49,48,2022-11-23T03:53:39Z,2890000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,289.0,1.0,1.0,0.0,,,,,,,,,,,,,,
291,PT01M40.00S,2022-11-23T03:53:40.5Z,2,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612747,49,48,2022-11-23T03:53:51Z,2900000,False,,,0,,D. Booker shooting personal FOUL (2 PF) (Reaves 2 FT),"[1626164, 1630559]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,,,,,,,,,,2.0,0.0,Reaves,1630559.0
293,PT01M40.00S,2022-11-23T03:54:12.1Z,2,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,49,49,2022-11-23T03:54:12Z,2920000,False,,,0,,A. Reaves Free Throw 1 of 2 (8 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
294,PT01M40.00S,2022-11-23T03:54:15.2Z,2,REGULAR,substitution,out,[],1630613,,,1610612747,49,49,2022-11-23T03:54:18Z,2930000,False,,,0,,SUB out: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M40.00S,2022-11-23T03:54:15.2Z,2,REGULAR,substitution,in,[],1626166,,,1610612747,49,49,2022-11-23T03:54:18Z,2940000,False,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M40.00S,2022-11-23T03:54:29.8Z,2,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,49,50,2022-11-23T03:54:29Z,2950000,False,,,0,,A. Reaves Free Throw 2 of 2 (9 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
297,PT01M22.00S,2022-11-23T03:54:48.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,13.354139290407357,36.76470588235294,1610612756,49,50,2022-11-23T03:54:52Z,2960000,False,66.0,73.0,1,left,MISS M. Bridges 9' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,9.85,Missed,,,,,,,,,,,,,,,,,,
298,PT01M20.00S,2022-11-23T03:54:50.5Z,2,REGULAR,rebound,defensive,[],201976,,,1610612747,49,50,2022-11-23T03:54:52Z,2970000,False,,,0,,P. Beverley REBOUND (Off:0 Def:9),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Right,,,297.0,9.0,9.0,0.0,,,,,,,,,,,,,,
299,PT01M10.00S,2022-11-23T03:55:00.5Z,2,REGULAR,3pt,Jump Shot,[],201566,68.67608409986859,69.36274509803921,1610612747,49,50,2022-11-23T03:55:05Z,2980000,False,97.0,242.0,1,right,MISS R. Westbrook 26' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
300,PT01M08.00S,2022-11-23T03:55:02.5Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,49,50,2022-11-23T03:55:05Z,2990000,False,,,0,,D. Ayton REBOUND (Off:0 Def:7),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,,,299.0,7.0,7.0,0.0,,,,,,,,,,,,,,
301,PT00M58.90S,2022-11-23T03:55:12.4Z,2,REGULAR,3pt,Jump Shot,[],1628470,19.398817345597898,90.93137254901961,1610612756,49,50,2022-11-23T03:55:16Z,3000000,False,-205.0,130.0,1,left,MISS T. Craig 24' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,24.24,Missed,,,,,,,,,,,,,,,,,,
302,PT00M56.40S,2022-11-23T03:55:14.9Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,49,50,2022-11-23T03:55:21Z,3010000,False,,,0,,A. Reaves REBOUND (Off:0 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,301.0,2.0,2.0,0.0,,,,,,,,,,,,,,
303,PT00M49.70S,2022-11-23T03:55:25.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629028,,,1610612747,49,50,2022-11-23T03:55:35Z,3020000,False,,,0,,D. Ayton personal FOUL (2 PF) (Davis 2 FT),"[1629028, 203076]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Right Center,,,,,,,1179.0,,,,,,,,,,2.0,0.0,Davis,203076.0
305,PT00M49.70S,2022-11-23T03:55:58.8Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,49,51,2022-11-23T03:55:58Z,3040000,False,,,0,,A. Davis Free Throw 1 of 2 (10 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
306,PT00M49.70S,2022-11-23T03:56:03.4Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,49,51,2022-11-23T03:56:06Z,3050000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT00M49.70S,2022-11-23T03:56:03.4Z,2,REGULAR,substitution,in,[],1628972,,,1610612747,49,51,2022-11-23T03:56:06Z,3060000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M49.70S,2022-11-23T03:56:17.5Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,49,52,2022-11-23T03:56:17Z,3070000,False,,,0,,A. Davis Free Throw 2 of 2 (11 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
309,PT00M31.40S,2022-11-23T03:56:39.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,9.674770039421814,45.83333333333333,1610612756,51,52,2022-11-23T03:56:48Z,3080000,False,21.0,38.0,1,left,D. Ayton cutting finger roll Layup (4 PTS) (C. Payne 4 AST),"[1629028, 1626166]",1610612756.0,PHX,cutting finger roll,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,4.37,Made,,,,,,,4.0,C. Payne,1626166.0,4.0,,,,,,,,
313,PT00M07.50S,2022-11-23T03:57:09.8Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629028,,,1610612747,51,52,2022-11-23T03:57:25Z,3100000,False,,,0,,D. Ayton shooting personal FOUL (3 PF) (Davis 3 FT),"[1629028, 203076]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,,,,,,,1179.0,,,,,,,,,,3.0,0.0,Davis,203076.0
315,PT00M07.50S,2022-11-23T03:57:52.8Z,2,REGULAR,freethrow,1 of 3,[],203076,,,1610612747,51,53,2022-11-23T03:57:52Z,3120000,False,,,0,,A. Davis Free Throw 1 of 3 (12 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
316,PT00M07.50S,2022-11-23T03:58:12.5Z,2,REGULAR,freethrow,2 of 3,[],203076,,,1610612747,51,54,2022-11-23T03:58:12Z,3130000,False,,,0,,A. Davis Free Throw 2 of 3 (13 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
317,PT00M07.50S,2022-11-23T03:58:32.8Z,2,REGULAR,freethrow,3 of 3,[],203076,,,1610612747,51,55,2022-11-23T03:58:32Z,3140000,False,,,0,,A. Davis Free Throw 3 of 3 (14 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
318,PT00M01.40S,2022-11-23T03:58:48.4Z,2,REGULAR,2pt,Jump Shot,[],1626164,12.565703022339028,31.372549019607842,1610612756,53,55,2022-11-23T03:58:52Z,3150000,False,93.0,66.0,1,left,D. Booker 11' pullup Jump Shot (13 PTS) (D. Ayton 1 AST),"[1626164, 1629028]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,11.39,Made,,,,,,,13.0,D. Ayton,1629028.0,1.0,,,,,,,,
319,PT00M00.00S,2022-11-23T03:58:56.4Z,2,REGULAR,period,end,[],0,,,1610612747,53,55,2022-11-23T03:58:56Z,3160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-11-23T04:13:19.0Z,3,REGULAR,substitution,out,['startperiod'],201566,,,1610612747,53,55,2022-11-23T04:15:34Z,3170000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-11-23T04:13:19.0Z,3,REGULAR,substitution,in,['startperiod'],1630559,,,1610612747,53,55,2022-11-23T04:15:34Z,3180000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-11-23T04:15:39.1Z,3,REGULAR,period,start,[],0,,,1610612747,53,55,2022-11-23T04:15:39Z,3190000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M37.00S,2022-11-23T04:16:01.3Z,3,REGULAR,2pt,Jump Shot,[],203076,14.4053876478318,83.82352941176471,1610612747,53,55,2022-11-23T04:16:06Z,3200000,False,-169.0,83.0,1,left,MISS A. Davis 18' turnaround fadeaway Shot,[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left,18.83,Missed,,,,,,,,,,,,,,,,,,
