actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
174,PT12M00.00S,2023-03-26T02:39:28.3Z,2,REGULAR,substitution,in,['startperiod'],1629006,,,1610612755,26,24,2023-03-26T02:39:42Z,1720000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2023-03-26T02:39:28.3Z,2,REGULAR,substitution,in,['startperiod'],202699,,,1610612755,26,24,2023-03-26T02:39:42Z,1730000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-03-26T02:40:03.6Z,2,REGULAR,period,start,[],0,,,1610612755,26,24,2023-03-26T02:40:03Z,1740000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M43.00S,2023-03-26T02:40:19.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.966491458607096,40.19607843137255,1610612755,26,26,2023-03-26T02:40:25Z,1750000,False,49.0,22.0,1,left,T. Maxey driving Layup (10 PTS) (S. Milton 3 AST),"[1630178, 1629003]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,5.39,Made,,,,,,,,,10.0,S. Milton,1629003.0,3.0,,,,,,
179,PT11M26.00S,2023-03-26T02:40:36.3Z,2,REGULAR,3pt,Jump Shot,[],203933,90.3580814717477,2.941176470588235,1610612756,29,26,2023-03-26T02:40:40Z,1770000,False,-235.0,38.0,1,right,T. Warren 3PT  (5 PTS) (T. Ross 2 AST),"[203933, 203082]",1610612756.0,PHX,,,,Warren,T. Warren,,,,,Left Corner 3,24+ Left,23.84,Made,,,,,,,,,5.0,T. Ross,203082.0,2.0,,,,,,
181,PT11M12.00S,2023-03-26T02:40:50.7Z,2,REGULAR,2pt,Jump Shot,[],202699,15.062417871222076,70.34313725490196,1610612755,29,28,2023-03-26T02:47:55Z,1790000,False,-102.0,89.0,1,left,T. Harris 13' turnaround fadeaway Jump Shot (2 PTS),[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,13.52,Made,,,,,,,,,2.0,,,,,,,,,
182,PT11M04.00S,2023-03-26T02:40:58.8Z,2,REGULAR,3pt,Jump Shot,[],203082,66.83639947437582,50.0,1610612756,29,28,2023-03-26T02:41:04Z,1800000,False,0.0,259.0,1,right,MISS T. Ross 25' 3PT,[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
183,PT11M02.00S,2023-03-26T02:41:00.8Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,29,28,2023-03-26T02:41:04Z,1810000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,,182.0,2.0,1.0,1.0,,,,,,,,,,,,
184,PT10M55.00S,2023-03-26T02:41:10.2Z,2,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,29,28,2023-03-26T02:41:16Z,1820000,False,,,0,,T. Maxey lost ball out-of-bounds TURNOVER (3 TO),[1630178],1610612755.0,PHI,lost ball,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,202058.0,3.0,,,,,,,,,,
185,PT10M55.00S,2023-03-26T02:41:17.8Z,2,REGULAR,substitution,out,[],1629111,,,1610612756,29,28,2023-03-26T02:41:22Z,1830000,False,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M55.00S,2023-03-26T02:41:17.8Z,2,REGULAR,substitution,in,[],1630688,,,1610612756,29,28,2023-03-26T02:41:22Z,1840000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M44.00S,2023-03-26T02:41:39.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203082,77.34888304862024,28.186274509803923,1610612756,31,28,2023-03-26T02:49:03Z,1850000,False,-109.0,160.0,1,right,T. Ross 19' pullup Jump Shot (5 PTS) (J. Okogie 1 AST),"[203082, 1629006]",1610612756.0,PHX,pullup,,,Ross,T. Ross,,,,,Mid-Range,16-24 Left Center,19.4,Made,,,,,,,,,5.0,J. Okogie,1629006.0,1.0,,,,,,
189,PT10M29.00S,2023-03-26T02:41:57.4Z,2,REGULAR,turnover,backcourt,[],1629003,,,1610612755,31,28,2023-03-26T02:42:08Z,1870000,False,,,0,,S. Milton backcourt TURNOVER (1 TO),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,202049.0,1.0,,,,,,,,,,
190,PT10M13.00S,2023-03-26T02:42:26.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203082,77.87450722733246,9.803921568627452,1610612756,34,28,2023-03-26T02:42:30Z,1880000,False,-201.0,155.0,1,right,T. Ross 25' 3PT  (8 PTS) (C. Payne 2 AST),"[203082, 1626166]",1610612756.0,PHX,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,25.41,Made,,,,,,,,,8.0,C. Payne,1626166.0,2.0,,,,,,
192,PT10M11.00S,2023-03-26T02:42:33.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,34,28,2023-03-26T02:42:33Z,1900000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M49.00S,2023-03-26T02:45:45.7Z,2,REGULAR,2pt,Jump Shot,[],202699,3.4986859395532193,73.2843137254902,1610612755,34,28,2023-03-26T02:49:38Z,1910000,False,-116.0,-20.0,1,left,MISS T. Harris 11' turnaround fadeaway Shot,[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,11.8,Missed,,,,,,,,,,,,,,,,,,
194,PT09M47.00S,2023-03-26T02:45:47.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,34,28,2023-03-26T02:45:51Z,1920000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Left,,,,,193.0,,,,,,,,,,,,,,,
196,PT09M35.00S,2023-03-26T02:46:13.6Z,2,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612756,34,28,2023-03-26T02:46:20Z,1940000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Wainright 2 FT),"[1630194, 1630688]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,202049.0,,,,,,1.0,0.0,Wainright,1630688.0,,
198,PT09M35.00S,2023-03-26T02:46:33.3Z,2,REGULAR,freethrow,1 of 2,[],1630688,,,1610612756,35,28,2023-03-26T02:46:33Z,1960000,False,,,0,,I. Wainright Free Throw 1 of 2 (1 PTS),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
199,PT09M35.00S,2023-03-26T02:46:46.4Z,2,REGULAR,freethrow,2 of 2,[],1630688,,,1610612756,36,28,2023-03-26T02:46:46Z,1970000,False,,,0,,I. Wainright Free Throw 2 of 2 (2 PTS),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
200,PT09M19.00S,2023-03-26T02:47:02.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,9.017739816031538,39.46078431372549,1610612755,36,30,2023-03-26T02:47:09Z,1980000,False,53.0,32.0,1,left,T. Maxey 6' driving finger roll Layup (12 PTS) (S. Milton 4 AST),"[1630178, 1629003]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,6.18,Made,,,,,,,,,12.0,S. Milton,1629003.0,4.0,,,,,,
202,PT09M02.00S,2023-03-26T02:47:20.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630688,93.11760840998686,57.59803921568627,1610612756,38,30,2023-03-26T02:47:30Z,2000000,False,38.0,12.0,1,right,I. Wainright reverse Layup (4 PTS) (J. Okogie 2 AST),"[1630688, 1629006]",1610612756.0,PHX,reverse,,,Wainright,I. Wainright,,,,,Restricted Area,0-8 Center,3.99,Made,,,,,,,,,4.0,J. Okogie,1629006.0,2.0,,,,,,
204,PT08M46.00S,2023-03-26T02:47:36.4Z,2,REGULAR,3pt,Jump Shot,[],1630178,31.882391590013142,60.78431372549019,1610612755,38,33,2023-03-26T02:51:30Z,2020000,False,-54.0,247.0,1,left,T. Maxey 25' 3PT pullup (15 PTS) (T. Harris 1 AST),"[1630178, 202699]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,25.3,Made,,,,,,,,,15.0,T. Harris,202699.0,1.0,,,,,,
206,PT08M30.00S,2023-03-26T02:47:52.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203933,85.89027595269383,47.794117647058826,1610612756,40,33,2023-03-26T02:47:58Z,2040000,False,-11.0,80.0,1,right,T. Warren 8' driving Layup (7 PTS),[203933],1610612756.0,PHX,driving,,,Warren,T. Warren,,,,,In The Paint (Non-RA),8-16 Center,8.09,Made,,,,,,,,,7.0,,,,,,,,,
208,PT08M10.00S,2023-03-26T02:48:11.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,7.440867279894875,41.42156862745098,1610612755,40,33,2023-03-26T02:53:39Z,2060000,False,43.0,17.0,1,left,MISS G. Niang driving Layup,[1627777],1610612755.0,PHI,driving,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,4.63,Missed,,,,,,,,,,,,,,,,,,
209,PT08M08.00S,2023-03-26T02:48:13.8Z,2,REGULAR,rebound,defensive,[],203933,,,1610612756,40,33,2023-03-26T02:48:18Z,2070000,False,,,0,,T. Warren REBOUND (Off:1 Def:3),[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,,,,,208.0,4.0,3.0,1.0,,,,,,,,,,,,
210,PT08M04.00S,2023-03-26T02:48:17.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626166,85.62746386333771,41.17647058823529,1610612756,40,33,2023-03-26T02:55:08Z,2080000,False,-44.0,83.0,1,right,MISS C. Payne 9' running Layup - blocked,"[1626166, 1629003]",1610612756.0,PHX,running,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,9.36,Missed,Milton,1629003.0,,,,,,,,,,,,,,,,
211,PT08M04.00S,2023-03-26T02:48:17.9Z,2,REGULAR,block,,[],1629003,,,1610612756,40,33,2023-03-26T02:48:20Z,2090000,False,,,0,,S. Milton BLOCK (1 BLK),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
212,PT08M01.00S,2023-03-26T02:48:20.9Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,40,33,2023-03-26T02:48:34Z,2100000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,210.0,2.0,2.0,0.0,,,,,,,,,,,,
213,PT08M00.00S,2023-03-26T02:48:23.9Z,2,REGULAR,foul,personal,[],1629006,,,1610612755,40,33,2023-03-26T02:56:54Z,2110000,False,,,0,,J. Okogie personal FOUL (1 PF),"[1629006, 1629003]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Right,,,,,,,,,1627964.0,,,,,,1.0,0.0,Milton,1629003.0,,
215,PT08M00.00S,2023-03-26T02:48:41.9Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,40,33,2023-03-26T02:48:46Z,2130000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M00.00S,2023-03-26T02:48:41.9Z,2,REGULAR,substitution,in,[],1629001,,,1610612755,40,33,2023-03-26T02:48:46Z,2140000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M48.00S,2023-03-26T02:49:01.4Z,2,REGULAR,3pt,Jump Shot,[],1630178,30.56833114323259,66.66666666666666,1610612755,40,33,2023-03-26T02:49:05Z,2150000,False,-83.0,235.0,1,left,MISS T. Maxey 24' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
218,PT07M45.00S,2023-03-26T02:49:04.4Z,2,REGULAR,rebound,defensive,[],203082,,,1610612756,40,33,2023-03-26T02:49:05Z,2160000,False,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,,,,,217.0,2.0,2.0,0.0,,,,,,,,,,,,
219,PT07M33.00S,2023-03-26T02:49:16.8Z,2,REGULAR,2pt,Jump Shot,[],1629006,82.9993429697766,30.14705882352941,1610612756,40,33,2023-03-26T02:49:26Z,2170000,False,-99.0,107.0,1,right,MISS J. Okogie 14' driving floating Shot,[1629006],1610612756.0,PHX,driving floating,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Left,14.62,Missed,,,,,,,,,,,,,,,,,,
220,PT07M31.00S,2023-03-26T02:49:18.8Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,40,33,2023-03-26T02:49:26Z,2180000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,,,,,219.0,3.0,3.0,0.0,,,,,,,,,,,,
221,PT07M26.00S,2023-03-26T02:49:25.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629003,8.492115637319317,60.049019607843135,1610612755,40,35,2023-03-26T02:49:34Z,2190000,False,-50.0,27.0,1,left,S. Milton running Layup (2 PTS) (T. Maxey 1 AST),"[1629003, 1630178]",1610612755.0,PHI,running,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,5.71,Made,,,,,,,,,2.0,T. Maxey,1630178.0,1.0,,,,,,
223,PT07M26.00S,2023-03-26T02:49:28.9Z,2,REGULAR,foul,personal,['1freethrow'],1630688,,,1610612755,40,35,2023-03-26T02:50:11Z,2210000,False,,,0,,I. Wainright shooting personal FOUL (1 PF) (Milton 1 FT),"[1630688, 1629003]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,Restricted Area,0-8 Center,,,,,,,,,202049.0,,,,,,1.0,0.0,Milton,1629003.0,,
225,PT07M26.00S,2023-03-26T02:49:38.0Z,2,REGULAR,substitution,out,[],1626166,,,1610612755,40,35,2023-03-26T02:50:09Z,2230000,False,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M26.00S,2023-03-26T02:49:38.0Z,2,REGULAR,substitution,out,[],203933,,,1610612755,40,35,2023-03-26T02:50:09Z,2240000,False,,,0,,SUB out: T. Warren,[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M26.00S,2023-03-26T02:49:38.0Z,2,REGULAR,substitution,out,[],1630194,,,1610612755,40,35,2023-03-26T02:50:09Z,2250000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M26.00S,2023-03-26T02:49:38.0Z,2,REGULAR,substitution,in,[],202687,,,1610612755,40,35,2023-03-26T02:50:09Z,2260000,False,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M26.00S,2023-03-26T02:49:38.0Z,2,REGULAR,substitution,in,[],101108,,,1610612755,40,35,2023-03-26T02:50:09Z,2270000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M26.00S,2023-03-26T02:49:38.0Z,2,REGULAR,substitution,in,[],203954,,,1610612755,40,35,2023-03-26T02:50:09Z,2280000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M26.00S,2023-03-26T02:50:16.2Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629003,,,1610612755,40,36,2023-03-26T02:50:16Z,2290000,False,,,0,,S. Milton Free Throw 1 of 1 (3 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
233,PT07M12.00S,2023-03-26T02:50:32.3Z,2,REGULAR,3pt,Jump Shot,[],1629006,73.01248357424441,88.97058823529412,1610612756,40,36,2023-03-26T02:50:37Z,2310000,False,195.0,201.0,1,right,MISS J. Okogie 28' 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,28.01,Missed,,,,,,,,,,,,,,,,,,
234,PT07M10.00S,2023-03-26T02:50:34.2Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,40,36,2023-03-26T02:50:34Z,2320000,False,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,233.0,4.0,4.0,0.0,,,,,,,,,,,,
235,PT07M00.00S,2023-03-26T02:50:44.0Z,2,REGULAR,3pt,Jump Shot,[],1630178,7.835085413929041,95.83333333333334,1610612755,40,39,2023-03-26T03:00:28Z,2330000,False,-229.0,21.0,1,left,T. Maxey 3PT step back (18 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,23.02,Made,,,,,,,,,18.0,,,,,,,,,
236,PT06M48.00S,2023-03-26T02:50:55.4Z,2,REGULAR,3pt,Jump Shot,[],203082,69.99014454664915,80.63725490196079,1610612756,40,39,2023-03-26T02:50:59Z,2340000,False,153.0,230.0,1,right,MISS T. Ross 27' 3PT,[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Right Center,27.6,Missed,,,,,,,,,,,,,,,,,,
237,PT06M45.00S,2023-03-26T02:50:58.4Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,40,39,2023-03-26T02:50:59Z,2350000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,236.0,2.0,2.0,0.0,,,,,,,,,,,,
238,PT06M25.00S,2023-03-26T02:51:19.4Z,2,REGULAR,2pt,Jump Shot,[],203954,18.347568988173457,31.372549019607842,1610612755,40,39,2023-03-26T03:01:04Z,2360000,False,93.0,120.0,1,left,MISS J. Embiid 15' turnaround fadeaway Shot - blocked,"[203954, 202687]",1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,15.19,Missed,Biyombo,202687.0,,,,,,,,,,,,,,,,
239,PT06M25.00S,2023-03-26T02:51:19.4Z,2,REGULAR,block,,[],202687,,,1610612755,40,39,2023-03-26T02:51:22Z,2370000,False,,,0,,B. Biyombo BLOCK (1 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
240,PT06M20.00S,2023-03-26T02:51:24.4Z,2,REGULAR,rebound,defensive,[],1630688,,,1610612756,40,39,2023-03-26T02:51:26Z,2380000,False,,,0,,I. Wainright REBOUND (Off:0 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Mid-Range,8-16 Right,,,,,238.0,1.0,1.0,0.0,,,,,,,,,,,,
241,PT06M12.00S,2023-03-26T02:51:31.2Z,2,REGULAR,3pt,Jump Shot,[],203082,68.41327201051249,69.11764705882352,1610612756,40,39,2023-03-26T02:51:36Z,2390000,False,96.0,244.0,1,right,MISS T. Ross 26' 3PT,[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
242,PT06M08.00S,2023-03-26T02:51:35.2Z,2,REGULAR,rebound,offensive,[],1629006,,,1610612756,40,39,2023-03-26T03:03:15Z,2400000,False,,,0,,J. Okogie REBOUND (Off:1 Def:0),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,241.0,1.0,0.0,1.0,,,,,,,,,,,,
243,PT06M07.00S,2023-03-26T02:51:36.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629006,88.51839684625493,55.392156862745104,1610612756,40,39,2023-03-26T02:51:51Z,2410000,False,27.0,55.0,1,right,MISS J. Okogie 6' driving Layup - blocked,"[1629006, 203954]",1610612756.0,PHX,driving,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,Embiid,203954.0,,,,,,,,,,,,,,,,
323,PT06M07.00S,2023-03-26T02:51:36.9Z,2,REGULAR,block,,[],203954,,,1610612756,40,39,2023-03-26T03:05:02Z,2415000,False,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
244,PT05M58.00S,2023-03-26T02:51:45.9Z,2,REGULAR,rebound,offensive,[],202687,,,1610612756,40,39,2023-03-26T02:51:51Z,2420000,False,,,0,,B. Biyombo REBOUND (Off:4 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,243.0,6.0,2.0,4.0,,,,,,,,,,,,
245,PT05M58.00S,2023-03-26T02:51:45.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202687,89.96386333771353,50.98039215686274,1610612756,42,39,2023-03-26T02:51:57Z,2430000,False,5.0,42.0,1,right,B. Biyombo putback DUNK (5 PTS),[202687],1610612756.0,PHX,putback,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,4.21,Made,,,,,,,,,5.0,,,,,,,,,
246,PT05M53.00S,2023-03-26T02:51:50.6Z,2,REGULAR,3pt,Jump Shot,[],202699,28.991458607095925,76.47058823529412,1610612755,42,42,2023-03-26T02:52:04Z,2440000,False,-132.0,220.0,1,left,T. Harris 25' 3PT  (5 PTS) (J. Embiid 2 AST),"[202699, 203954]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,25.68,Made,,,,,,,,,5.0,J. Embiid,203954.0,2.0,,,,,,
248,PT05M30.00S,2023-03-26T02:52:13.3Z,2,REGULAR,3pt,Jump Shot,[],1630688,93.64323258869908,3.1862745098039214,1610612756,42,42,2023-03-26T02:52:39Z,2460000,False,-234.0,7.0,1,right,MISS I. Wainright 3PT,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
249,PT05M27.00S,2023-03-26T02:52:16.3Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,42,42,2023-03-26T02:52:16Z,2470000,False,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Left Corner 3,24+ Left,,,,,248.0,4.0,4.0,0.0,,,,,,,,,,,,
250,PT05M14.00S,2023-03-26T02:52:29.3Z,2,REGULAR,3pt,Jump Shot,[],1629001,31.09395532194481,34.31372549019608,1610612755,42,42,2023-03-26T02:52:42Z,2480000,False,78.0,240.0,1,left,MISS D. Melton 25' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
251,PT05M12.00S,2023-03-26T02:52:31.3Z,2,REGULAR,rebound,defensive,[],203082,,,1610612756,42,42,2023-03-26T02:52:42Z,2490000,False,,,0,,T. Ross REBOUND (Off:0 Def:3),[203082],1610612756.0,PHX,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Center,,,,,250.0,3.0,3.0,0.0,,,,,,,,,,,,
252,PT04M54.00S,2023-03-26T02:52:49.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629006,92.85479632063075,39.950980392156865,1610612756,42,42,2023-03-26T03:06:30Z,2500000,False,-50.0,15.0,1,right,MISS J. Okogie driving DUNK - blocked,"[1629006, 203954]",1610612756.0,PHX,driving,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,5.23,Missed,Embiid,203954.0,,,,,,,,,,,,,,,,
253,PT04M54.00S,2023-03-26T02:52:49.3Z,2,REGULAR,block,,[],203954,,,1610612756,42,42,2023-03-26T02:52:51Z,2510000,False,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
254,PT04M51.00S,2023-03-26T02:52:52.3Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,42,42,2023-03-26T02:52:59Z,2520000,False,,,0,,T. Maxey REBOUND (Off:0 Def:5),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,252.0,5.0,5.0,0.0,,,,,,,,,,,,
255,PT04M49.00S,2023-03-26T02:52:56.8Z,2,REGULAR,foul,personal,['2freethrow'],203082,,,1610612755,42,42,2023-03-26T02:53:02Z,2530000,False,,,0,,T. Ross shooting personal FOUL (2 PF) (Harris 2 FT),"[203082, 202699]",1610612756.0,PHX,shooting,,,Ross,T. Ross,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627964.0,,,,,,2.0,0.0,Harris,202699.0,,
257,PT04M49.00S,2023-03-26T02:53:26.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],202699,,,1610612755,42,43,2023-03-26T03:06:52Z,2550000,False,,,0,,T. Harris Free Throw 1 of 2 (6 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
