actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
261,PT05M46.00S,2022-10-31T01:52:16.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.601182654402102,55.14705882352941,1610612745,44,39,2022-10-31T02:01:08Z,2560000,-26.0,0.0,1,left,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,,,,Restricted Area,0-8 Center,,,,Green,J. Green,,,2.57,Missed,,,,,,,,,,,,,,
262,PT05M45.00S,2022-10-31T01:52:17.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,44,39,2022-10-31T01:52:35Z,2570000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,261.0,,,,,,,,,,,
265,PT05M31.00S,2022-10-31T01:53:01.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612756,44,39,2022-10-31T01:53:07Z,2600000,,,0,,J. Tate shooting personal FOUL (2 PF) (Bridges 2 FT),"[1630256, 1628969]",1610612745.0,HOU,shooting,,,,,,Restricted Area,0-8 Center,1630886.0,2.0,0.0,Tate,J. Tate,Bridges,1628969.0,,,,,,,,,,,,,,,,
267,PT05M31.00S,2022-10-31T01:53:23.4Z,2,REGULAR,freethrow,1 of 2,[],1628969,,,1610612756,45,39,2022-10-31T01:53:41Z,2620000,,,0,,M. Bridges Free Throw 1 of 2 (4 PTS),[1628969],1610612756.0,PHX,,,,,,,,,,,,Bridges,M. Bridges,,,,Made,,,,,,,4.0,,,,,,,
268,PT05M31.00S,2022-10-31T01:53:23.4Z,2,REGULAR,freethrow,2 of 2,[],1628969,,,1610612756,45,39,2022-10-31T01:53:41Z,2630000,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628969],1610612756.0,PHX,,,,,,,,,,,,Bridges,M. Bridges,,,,Missed,,,,,,,,,,,,,,
269,PT05M27.00S,2022-10-31T01:53:27.4Z,2,REGULAR,rebound,defensive,[],1630528,,,1610612745,45,39,2022-10-31T01:53:41Z,2640000,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,,,,,,,,,Christopher,J. Christopher,,,,,,,268.0,1.0,1.0,0.0,,,,,,,,
270,PT05M15.00S,2022-10-31T01:53:54.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612745,45,39,2022-10-31T01:54:03Z,2650000,,,0,,C. Johnson shooting personal FOUL (1 PF) (Green 2 FT),"[1629661, 1630224]",1610612756.0,PHX,shooting,,,,,,Restricted Area,0-8 Center,1193.0,1.0,0.0,Johnson,C. Johnson,Green,1630224.0,,,,,,,,,,,,,,,,
272,PT05M15.00S,2022-10-31T01:54:20.3Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,45,40,2022-10-31T01:54:40Z,2670000,,,0,,J. Green Free Throw 1 of 2 (8 PTS),[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,Made,,,,,,,8.0,,,,,,,
273,PT05M15.00S,2022-10-31T01:54:21.1Z,2,REGULAR,substitution,out,[],1630256,,,1610612745,45,40,2022-10-31T01:54:26Z,2680000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,
274,PT05M15.00S,2022-10-31T01:54:21.1Z,2,REGULAR,substitution,in,[],1631106,,,1610612745,45,40,2022-10-31T01:54:26Z,2690000,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,
275,PT05M15.00S,2022-10-31T01:54:20.3Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,45,40,2022-10-31T01:54:40Z,2700000,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,Missed,,,,,,,,,,,,,,
276,PT05M14.00S,2022-10-31T01:54:21.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,45,40,2022-10-31T01:54:40Z,2710000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,
277,PT05M14.00S,2022-10-31T01:54:40.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630586,,,1610612756,45,40,2022-10-31T01:54:51Z,2720000,,,0,,U. Garuba loose ball personal FOUL (1 PF) (Landale 2 FT),"[1630586, 1629111]",1610612745.0,HOU,loose ball,,,,,,In The Paint (Non-RA),8-16 Center,1662.0,1.0,0.0,Garuba,U. Garuba,Landale,1629111.0,,,,,,,,,,,,,,,,
279,PT05M14.00S,2022-10-31T01:55:08.2Z,2,REGULAR,freethrow,1 of 2,[],1629111,,,1610612756,46,40,2022-10-31T01:55:08Z,2740000,,,0,,J. Landale Free Throw 1 of 2 (7 PTS),[1629111],1610612756.0,PHX,,,,,,,,,,,,Landale,J. Landale,,,,Made,,,,,,,7.0,,,,,,,
280,PT05M14.00S,2022-10-31T01:55:19.6Z,2,REGULAR,freethrow,2 of 2,[],1629111,,,1610612756,47,40,2022-10-31T01:55:19Z,2750000,,,0,,J. Landale Free Throw 2 of 2 (8 PTS),[1629111],1610612756.0,PHX,,,,,,,,,,,,Landale,J. Landale,,,,Made,,,,,,,8.0,,,,,,,
281,PT04M57.00S,2022-10-31T01:55:38.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,6.389618922470433,54.90196078431373,1610612745,47,42,2022-10-31T01:55:41Z,2760000,-25.0,8.0,1,left,J. Christopher driving Layup (5 PTS),[1630528],1610612745.0,HOU,driving,,,,,,Restricted Area,0-8 Center,,,,Christopher,J. Christopher,,,2.57,Made,,,,,,,5.0,,,,,,,
282,PT04M43.00S,2022-10-31T01:55:55.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612756,47,42,2022-10-31T01:56:00Z,2770000,,,0,,T. Eason personal FOUL (3 PF) (Paul 2 FT),"[1631106, 101108]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,1630886.0,3.0,0.0,Eason,T. Eason,Paul,101108.0,,,,,,,,,,,,,,,,
284,PT04M43.00S,2022-10-31T01:56:13.5Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,48,42,2022-10-31T01:56:13Z,2790000,,,0,,C. Paul Free Throw 1 of 2 (5 PTS),[101108],1610612756.0,PHX,,,,,,,,,,,,Paul,C. Paul,,,,Made,,,,,,,5.0,,,,,,,
285,PT04M43.00S,2022-10-31T01:56:25.6Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,49,42,2022-10-31T01:56:25Z,2800000,,,0,,C. Paul Free Throw 2 of 2 (6 PTS),[101108],1610612756.0,PHX,,,,,,,,,,,,Paul,C. Paul,,,,Made,,,,,,,6.0,,,,,,,
287,PT04M24.00S,2022-10-31T01:57:09.3Z,2,REGULAR,turnover,bad pass,[],1630227,,,1610612745,49,42,2022-10-31T01:57:16Z,2820000,,,0,,D. Nix bad pass TURNOVER (2 TO),"[1630227, 1629111]",1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,,,,Nix,D. Nix,,,,,,,,,,,,,,,2.0,Landale,1629111.0,
288,PT04M24.00S,2022-10-31T01:57:09.3Z,2,REGULAR,steal,,[],1629111,,,1610612756,49,42,2022-10-31T01:57:10Z,2830000,,,0,,J. Landale STEAL (1 STL),[1629111],1610612756.0,PHX,,,,,,,Right Corner 3,24+ Right,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,
289,PT04M19.00S,2022-10-31T01:57:13.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626164,72.88107752956637,86.27450980392157,1610612756,49,42,2022-10-31T01:57:27Z,2840000,181.0,202.0,1,right,MISS D. Booker 27' running 3PT,[1626164],1610612756.0,PHX,running,,,,,,Above the Break 3,24+ Right Center,,,,Booker,D. Booker,,,27.18,Missed,,,,,,,,,,,,,,
290,PT04M13.00S,2022-10-31T01:57:19.5Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612756,49,42,2022-10-31T01:57:21Z,2850000,,,0,,J. Landale REBOUND (Off:4 Def:1),[1629111],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,,,,Landale,J. Landale,,,,,,,289.0,5.0,1.0,4.0,,,,,,,,
291,PT04M12.00S,2022-10-31T01:57:21.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629111,92.46057818659659,50.245098039215684,1610612756,51,42,2022-10-31T01:57:24Z,2860000,1.0,18.0,1,right,J. Landale tip Layup (10 PTS),[1629111],1610612756.0,PHX,tip,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,1.84,Made,,,,,,,10.0,,,,,,,
292,PT04M03.00S,2022-10-31T01:57:29.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.732588699080158,50.73529411764706,1610612745,51,42,2022-10-31T01:57:32Z,2870000,-4.0,1.0,1,left,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,,,,Restricted Area,0-8 Center,,,,Green,J. Green,,,0.4,Missed,,,,,,,,,,,,,,
293,PT04M01.00S,2022-10-31T01:57:31.9Z,2,REGULAR,rebound,offensive,[],1630528,,,1610612745,51,42,2022-10-31T01:57:31Z,2880000,,,0,,J. Christopher REBOUND (Off:1 Def:1),[1630528],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Christopher,J. Christopher,,,,,,,292.0,2.0,1.0,1.0,,,,,,,,
294,PT04M00.00S,2022-10-31T01:57:32.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630528,5.338370565045992,51.470588235294116,1610612745,51,42,2022-10-31T01:57:35Z,2890000,-7.0,-2.0,1,left,MISS J. Christopher tip Layup,[1630528],1610612745.0,HOU,tip,,,,,,Restricted Area,0-8 Center,,,,Christopher,J. Christopher,,,0.77,Missed,,,,,,,,,,,,,,
295,PT03M59.00S,2022-10-31T01:57:33.7Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,51,42,2022-10-31T01:57:35Z,2900000,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Booker,D. Booker,,,,,,,294.0,1.0,1.0,0.0,,,,,,,,
296,PT03M59.00S,2022-10-31T01:57:36.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629661,92.9862023653088,50.98039215686274,1610612756,53,42,2022-10-31T01:57:41Z,2910000,5.0,13.0,1,right,C. Johnson running DUNK (7 PTS) (D. Booker 2 AST),"[1629661, 1626164]",1610612756.0,PHX,running,,,,,,Restricted Area,0-8 Center,,,,Johnson,C. Johnson,,,1.43,Made,,,,,,,7.0,D. Booker,1626164.0,2.0,,,,
298,PT03M59.00S,2022-10-31T01:57:42.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,53,42,2022-10-31T01:58:01Z,2930000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M59.00S,2022-10-31T02:00:00.3Z,2,REGULAR,substitution,out,[],1630528,,,1610612745,53,42,2022-10-31T02:00:16Z,2940000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,,,,,,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,
300,PT03M59.00S,2022-10-31T02:00:00.3Z,2,REGULAR,substitution,out,[],1630227,,,1610612745,53,42,2022-10-31T02:00:16Z,2950000,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,,,,,,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,
301,PT03M59.00S,2022-10-31T02:00:00.3Z,2,REGULAR,substitution,out,[],1630586,,,1610612745,53,42,2022-10-31T02:00:16Z,2960000,,,0,,SUB out: U. Garuba,[1630586],1610612745.0,HOU,,,,,,,,,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,
302,PT03M59.00S,2022-10-31T02:00:00.3Z,2,REGULAR,substitution,in,[],1629645,,,1610612745,53,42,2022-10-31T02:00:16Z,2970000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,
303,PT03M59.00S,2022-10-31T02:00:00.3Z,2,REGULAR,substitution,in,[],1630231,,,1610612745,53,42,2022-10-31T02:00:16Z,2980000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,
304,PT03M59.00S,2022-10-31T02:00:00.3Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,53,42,2022-10-31T02:00:16Z,2990000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,
306,PT03M35.00S,2022-10-31T02:01:07.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,5.863994743758213,52.450980392156865,1610612745,53,42,2022-10-31T02:01:12Z,3010000,-12.0,3.0,1,left,MISS K. Porter Jr. driving Layup,[1629645],1610612745.0,HOU,driving,,,,,,Restricted Area,0-8 Center,,,,Porter Jr.,K. Porter Jr.,,,1.26,Missed,,,,,,,,,,,,,,
307,PT03M32.00S,2022-10-31T02:01:10.9Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,53,42,2022-10-31T02:01:11Z,3020000,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Sengun,A. Sengun,,,,,,,306.0,1.0,0.0,1.0,,,,,,,,
308,PT03M31.00S,2022-10-31T02:01:11.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,5.863994743758213,49.50980392156863,1610612745,53,44,2022-10-31T02:01:15Z,3030000,2.0,3.0,1,left,A. Sengun tip Layup (6 PTS),[1630578],1610612745.0,HOU,tip,,,,,,Restricted Area,0-8 Center,,,,Sengun,A. Sengun,,,0.36,Made,,,,,,,6.0,,,,,,,
309,PT03M20.00S,2022-10-31T02:01:23.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,92.85479632063075,51.470588235294116,1610612756,55,44,2022-10-31T02:01:29Z,3040000,7.0,15.0,1,right,D. Booker driving Layup (17 PTS) (C. Paul 6 AST),"[1626164, 101108]",1610612756.0,PHX,driving,,,,,,Restricted Area,0-8 Center,,,,Booker,D. Booker,,,1.65,Made,,,,,,,17.0,C. Paul,101108.0,6.0,,,,
310,PT03M09.00S,2022-10-31T02:01:36.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629111,,,1610612745,55,44,2022-10-31T02:01:42Z,3050000,,,0,,J. Landale personal FOUL (1 PF) (Sengun 2 FT),"[1629111, 1630578]",1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,1193.0,1.0,0.0,Landale,J. Landale,Sengun,1630578.0,,,,,,,,,,,,,,,,
313,PT03M09.00S,2022-10-31T02:02:06.3Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,55,45,2022-10-31T02:02:06Z,3070000,,,0,,A. Sengun Free Throw 1 of 2 (7 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Made,,,,,,,7.0,,,,,,,
314,PT03M09.00S,2022-10-31T02:02:23.3Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,55,46,2022-10-31T02:02:23Z,3080000,,,0,,A. Sengun Free Throw 2 of 2 (8 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Made,,,,,,,8.0,,,,,,,
315,PT02M54.00S,2022-10-31T02:02:41.9Z,2,REGULAR,violation,kicked ball,[],1630578,,,1610612756,55,46,2022-10-31T02:02:51Z,3090000,,,0,,A. Sengun kicked ball VIOLATION,[1630578],1610612745.0,HOU,,,,,,,,,1662.0,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,
316,PT02M52.00S,2022-10-31T02:02:59.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,93.24901445466492,50.245098039215684,1610612756,57,46,2022-10-31T02:03:09Z,3100000,1.0,11.0,1,right,D. Booker cutting Layup (19 PTS) (C. Paul 7 AST),"[1626164, 101108]",1610612756.0,PHX,cutting,,,,,,Restricted Area,0-8 Center,,,,Booker,D. Booker,,,1.11,Made,,,,,,,19.0,C. Paul,101108.0,7.0,,,,
318,PT02M36.00S,2022-10-31T02:03:16.1Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629111,,,1610612745,57,46,2022-10-31T02:03:23Z,3120000,,,0,,J. Landale shooting personal FOUL (2 PF) (Porter Jr. 3 FT),"[1629111, 1629645]",1610612756.0,PHX,shooting,,,,,,Above the Break 3,24+ Center,1193.0,2.0,0.0,Landale,J. Landale,Porter Jr.,1629645.0,,,,,,,,,,,,,,,,
320,PT02M36.00S,2022-10-31T02:03:52.5Z,2,REGULAR,freethrow,1 of 3,[],1629645,,,1610612745,57,47,2022-10-31T02:04:24Z,3140000,,,0,,K. Porter Jr. Free Throw 1 of 3 (7 PTS),[1629645],1610612745.0,HOU,,,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,Made,,,,,,,7.0,,,,,,,
321,PT02M36.00S,2022-10-31T02:03:52.5Z,2,REGULAR,freethrow,2 of 3,[],1629645,,,1610612745,57,47,2022-10-31T02:04:24Z,3150000,,,0,,MISS K. Porter Jr. Free Throw 2 of 3,[1629645],1610612745.0,HOU,,,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,Missed,,,,,,,,,,,,,,
322,PT02M36.00S,2022-10-31T02:03:52.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,57,47,2022-10-31T02:04:24Z,3160000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,321.0,,,,,,,,,,,
323,PT02M36.00S,2022-10-31T02:03:52.5Z,2,REGULAR,freethrow,3 of 3,[],1629645,,,1610612745,57,47,2022-10-31T02:04:24Z,3170000,,,0,,MISS K. Porter Jr. Free Throw 3 of 3,[1629645],1610612745.0,HOU,,,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,Missed,,,,,,,,,,,,,,
324,PT02M32.00S,2022-10-31T02:03:56.5Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,57,47,2022-10-31T02:04:24Z,3180000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612756.0,PHX,,,,,,,,,,,,Bridges,M. Bridges,,,,,,,323.0,3.0,3.0,0.0,,,,,,,,
325,PT02M21.00S,2022-10-31T02:04:34.7Z,2,REGULAR,3pt,Jump Shot,[],1628969,75.1149802890933,13.23529411764706,1610612756,57,47,2022-10-31T02:04:40Z,3190000,-184.0,181.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,,Bridges,M. Bridges,,,25.82,Missed,,,,,,,,,,,,,,
326,PT02M15.00S,2022-10-31T02:04:40.7Z,2,REGULAR,rebound,offensive,[],1629111,,,1610612756,57,47,2022-10-31T02:04:40Z,3200000,,,0,,J. Landale REBOUND (Off:5 Def:1),[1629111],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,,Landale,J. Landale,,,,,,,325.0,6.0,1.0,5.0,,,,,,,,
327,PT02M15.00S,2022-10-31T02:04:40.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,94.40999984741211,50.0,1610612756,59,47,2022-10-31T02:04:40Z,3210000,0.0,0.0,1,right,J. Landale tip Layup (12 PTS),[1629111],1610612756.0,PHX,tip,,,,,,Mid-Range,8-16 Left,,,,Landale,J. Landale,,,0.0,Made,,,,,,,12.0,,,,,,,
328,PT02M01.00S,2022-10-31T02:04:53.9Z,2,REGULAR,3pt,Jump Shot,[],1630224,5.601182654402102,3.6764705882352944,1610612745,59,50,2022-10-31T02:04:57Z,3220000,232.0,0.0,1,left,J. Green 3PT  (11 PTS) (K. Martin Jr. 1 AST),"[1630224, 1630231]",1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,,,,Green,J. Green,,,23.16,Made,,,,,,,11.0,K. Martin Jr.,1630231.0,1.0,,,,
330,PT01M44.00S,2022-10-31T02:05:11.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,88.25558475689881,50.245098039215684,1610612756,61,50,2022-10-31T02:05:14Z,3240000,1.0,58.0,1,right,J. Landale turnaround Hook (14 PTS) (D. Booker 3 AST),"[1629111, 1626164]",1610612756.0,PHX,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,,,,Landale,J. Landale,,,5.79,Made,,,,,,,14.0,D. Booker,1626164.0,3.0,,,,
332,PT01M23.00S,2022-10-31T02:05:35.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612745,61,50,2022-10-31T02:05:47Z,3260000,,,0,,D. Booker shooting personal FOUL (1 PF) (Green 2 FT),"[1626164, 1630224]",1610612756.0,PHX,shooting,,,,,,Restricted Area,0-8 Center,1630886.0,1.0,0.0,Booker,D. Booker,Green,1630224.0,,,,,,,,,,,,,,,,
334,PT01M23.00S,2022-10-31T02:06:03.8Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,61,51,2022-10-31T02:06:03Z,3280000,,,0,,J. Green Free Throw 1 of 2 (12 PTS),[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,Made,,,,,,,12.0,,,,,,,
335,PT01M23.00S,2022-10-31T02:06:05.7Z,2,REGULAR,substitution,out,[],1631106,,,1610612745,61,51,2022-10-31T02:06:19Z,3290000,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,
336,PT01M23.00S,2022-10-31T02:06:05.7Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,61,51,2022-10-31T02:06:19Z,3300000,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,
337,PT01M23.00S,2022-10-31T02:06:23.3Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,61,52,2022-10-31T02:06:23Z,3310000,,,0,,J. Green Free Throw 2 of 2 (13 PTS),[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,Made,,,,,,,13.0,,,,,,,
338,PT01M14.00S,2022-10-31T02:06:42.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,92.46057818659659,48.77450980392157,1610612756,63,52,2022-10-31T02:06:45Z,3320000,-6.0,18.0,1,right,J. Landale alley-oop Layup (16 PTS) (C. Paul 8 AST),"[1629111, 101108]",1610612756.0,PHX,alley-oop,,,,,,Restricted Area,0-8 Center,,,,Landale,J. Landale,,,1.94,Made,,,,,,,16.0,C. Paul,101108.0,8.0,,,,
340,PT01M01.00S,2022-10-31T02:06:59.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629111,,,1610612745,63,52,2022-10-31T02:07:25Z,3340000,,,0,,J. Landale shooting personal FOUL (3 PF) (Porter Jr. 2 FT),"[1629111, 1629645]",1610612756.0,PHX,shooting,,,,,,Restricted Area,0-8 Center,1193.0,3.0,0.0,Landale,J. Landale,Porter Jr.,1629645.0,,,,,,,,,,,,,,,,
342,PT01M01.00S,2022-10-31T02:07:25.9Z,2,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,63,53,2022-10-31T02:07:26Z,3360000,,,0,,K. Porter Jr. Free Throw 1 of 2 (8 PTS),[1629645],1610612745.0,HOU,,,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,Made,,,,,,,8.0,,,,,,,
343,PT01M01.00S,2022-10-31T02:07:39.4Z,2,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,63,54,2022-10-31T02:07:39Z,3370000,,,0,,K. Porter Jr. Free Throw 2 of 2 (9 PTS),[1629645],1610612745.0,HOU,,,,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,Made,,,,,,,9.0,,,,,,,
344,PT00M54.30S,2022-10-31T02:07:50.4Z,2,REGULAR,foul,offensive,['inpenalty'],1629111,,,1610612756,63,54,2022-10-31T02:08:08Z,3380000,,,0,,J. Landale offensive FOUL (4 PF),"[1629111, 1631095]",1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,1630886.0,4.0,0.0,Landale,J. Landale,Smith Jr.,1631095.0,,,,,,,,,,,,,,,,
346,PT00M54.30S,2022-10-31T02:07:50.4Z,2,REGULAR,turnover,offensive foul,[],1629111,,,1610612756,63,54,2022-10-31T02:07:50Z,3400000,,,0,,J. Landale offensive foul TURNOVER (2 TO),[1629111],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,1630886.0,,,Landale,J. Landale,,,,,,,,,,,,,,,2.0,,,
347,PT00M54.30S,2022-10-31T02:08:07.6Z,2,REGULAR,substitution,out,[],1629111,,,1610612745,63,54,2022-10-31T02:08:10Z,3410000,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,,,,,,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,
348,PT00M54.30S,2022-10-31T02:08:07.6Z,2,REGULAR,substitution,in,[],1628470,,,1610612745,63,54,2022-10-31T02:08:10Z,3420000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,,,,,,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,
349,PT00M31.80S,2022-10-31T02:08:41.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631095,5.995400788436268,47.549019607843135,1610612745,63,54,2022-10-31T02:11:10Z,3430000,12.0,4.0,1,left,MISS J. Smith Jr. Layup,[1631095],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Smith Jr.,J. Smith Jr.,,,1.29,Missed,,,,,,,,,,,,,,
350,PT00M28.90S,2022-10-31T02:08:44.6Z,2,REGULAR,rebound,offensive,[],1629645,,,1610612745,63,54,2022-10-31T02:08:46Z,3440000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:3),[1629645],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Porter Jr.,K. Porter Jr.,,,,,,,349.0,4.0,3.0,1.0,,,,,,,,
