actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
174,PT11M04.00S,2023-02-15T02:39:37.9Z,2,REGULAR,substitution,in,[],1629006,,,1610612756,27,30,2023-02-15T02:39:41Z,1730000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M04.00S,2023-02-15T02:39:37.9Z,2,REGULAR,substitution,out,[],203933,,,1610612756,27,30,2023-02-15T02:39:50Z,1740000,False,,,0,,SUB out: T. Warren,[203933],1610612756.0,PHX,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M56.00S,2023-02-15T02:40:00.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,94.03745072273325,50.73529411764706,1610612756,29,30,2023-02-15T02:40:09Z,1750000,False,4.0,4.0,1,right,D. Lee driving Layup (2 PTS) (J. Okogie 1 AST),"[1627814, 1629006]",1610612756.0,PHX,driving,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,0.51,Made,2.0,J. Okogie,1629006.0,1.0,,,,,,,,,,,,,,
178,PT10M43.00S,2023-02-15T02:40:13.3Z,2,REGULAR,foul,personal,['2freethrow'],1627814,,,1610612758,29,30,2023-02-15T02:40:20Z,1770000,False,,,0,,D. Lee shooting personal FOUL (1 PF) (Lyles 2 FT),"[1627814, 1626168]",1610612756.0,PHX,shooting,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,,1.0,0.0,Lyles,1626168.0,,,,
180,PT10M43.00S,2023-02-15T02:40:43.7Z,2,REGULAR,freethrow,1 of 2,[],1626168,,,1610612758,29,31,2023-02-15T02:40:43Z,1790000,False,,,0,,T. Lyles Free Throw 1 of 2 (1 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
181,PT10M43.00S,2023-02-15T02:41:03.0Z,2,REGULAR,freethrow,2 of 2,[],1626168,,,1610612758,29,32,2023-02-15T02:41:03Z,1800000,False,,,0,,T. Lyles Free Throw 2 of 2 (2 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
182,PT10M31.00S,2023-02-15T02:41:17.3Z,2,REGULAR,turnover,bad pass,[],1626164,,,1610612756,29,32,2023-02-15T02:41:21Z,1810000,False,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 1629002]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,1.0,,,,,,,Metu,1629002.0
183,PT10M31.00S,2023-02-15T02:41:17.3Z,2,REGULAR,steal,,[],1629002,,,1610612758,29,32,2023-02-15T02:48:14Z,1820000,False,,,0,,C. Metu STEAL (1 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
184,PT10M27.00S,2023-02-15T02:41:22.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629056,5.863994743758213,50.49019607843137,1610612758,29,32,2023-02-15T02:42:14Z,1830000,False,-2.0,3.0,1,left,MISS T. Davis running Layup,[1629056],1610612758.0,SAC,running,,,Davis,T. Davis,,,,,Restricted Area,0-8 Center,0.36,Missed,,,,,,,,,,,,,,,,,,
185,PT10M21.00S,2023-02-15T02:41:28.4Z,2,REGULAR,rebound,defensive,[],1630688,,,1610612756,29,32,2023-02-15T02:42:39Z,1840000,False,,,0,,I. Wainright REBOUND (Off:0 Def:1),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Restricted Area,0-8 Center,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,,,
186,PT10M21.00S,2023-02-15T02:41:28.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,92.46057818659659,50.98039215686274,1610612756,31,32,2023-02-15T02:43:50Z,1850000,False,5.0,18.0,1,right,D. Booker running Layup (11 PTS) (J. Okogie 2 AST),"[1626164, 1629006]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.9,Made,11.0,J. Okogie,1629006.0,2.0,,,,,,,,,,,,,,
189,PT10M13.00S,2023-02-15T02:41:54.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,9.806176084099869,46.568627450980394,1610612758,31,34,2023-02-15T02:42:06Z,1880000,False,17.0,40.0,1,left,D. Fox driving floating Jump Shot (10 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,4.33,Made,10.0,,,,,,,,,,,,,,,,,
190,PT10M03.00S,2023-02-15T02:42:03.9Z,2,REGULAR,2pt,Jump Shot,[],1626164,94.43166885676742,68.13725490196079,1610612756,31,34,2023-02-15T02:42:10Z,1890000,False,91.0,0.0,1,right,MISS D. Booker 9' driving floating Shot,[1626164],1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,9.07,Missed,,,,,,,,,,,,,,,,,,
191,PT10M03.00S,2023-02-15T02:42:03.9Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,31,34,2023-02-15T02:42:10Z,1900000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,190.0,1.0,1.0,0.0,,,,,,,,,,
192,PT09M56.00S,2023-02-15T02:42:11.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,2.8416557161629434,97.54901960784314,1610612758,31,34,2023-02-15T02:42:21Z,1910000,False,-238.0,-26.0,1,left,MISS D. Fox running 3PT,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,23.91,Missed,,,,,,,,,,,,,,,,,,
193,PT09M56.00S,2023-02-15T02:42:11.5Z,2,REGULAR,rebound,offensive,[],1628368,,,1610612758,31,34,2023-02-15T02:42:21Z,1920000,False,,,0,,D. Fox REBOUND (Off:1 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,,192.0,2.0,1.0,1.0,,,,,,,,,,
194,PT09M48.00S,2023-02-15T02:42:19.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,5.469776609724048,34.80392156862745,1610612758,31,34,2023-02-15T02:42:33Z,1930000,False,76.0,-1.0,1,left,MISS T. Lyles 7' driving Layup - blocked,"[1626168, 1630688]",1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,Wainright,1630688.0,,
195,PT09M48.00S,2023-02-15T02:42:19.6Z,2,REGULAR,block,,[],1630688,,,1610612758,31,34,2023-02-15T02:42:21Z,1940000,False,,,0,,I. Wainright BLOCK (1 BLK),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT09M47.00S,2023-02-15T02:42:20.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,31,34,2023-02-15T02:42:34Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,194.0,,,,,,,,,,,,,
198,PT09M40.00S,2023-02-15T02:42:47.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,25.706307490144546,13.725490196078432,1610612758,31,37,2023-02-15T02:42:56Z,1970000,False,181.0,189.0,1,left,D. Fox 26' 3PT step back (13 PTS) (C. Metu 1 AST),"[1628368, 1629002]",1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,26.2,Made,13.0,C. Metu,1629002.0,1.0,,,,,,,,,,,,,,
200,PT09M23.00S,2023-02-15T02:43:04.6Z,2,REGULAR,2pt,Jump Shot,[],1626164,80.76544021024968,30.392156862745097,1610612756,33,37,2023-02-15T02:43:11Z,1990000,False,-98.0,128.0,1,right,D. Booker 16' pullup Jump Shot (13 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,16.14,Made,13.0,,,,,,,,,,,,,,,,,
201,PT09M14.00S,2023-02-15T02:43:14.6Z,2,REGULAR,2pt,Jump Shot,[],203084,7.440867279894875,72.05882352941177,1610612758,33,39,2023-02-15T02:43:20Z,2000000,False,-110.0,17.0,1,left,H. Barnes 11' fadeaway Jump Shot (7 PTS),[203084],1610612758.0,SAC,fadeaway,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,11.17,Made,7.0,,,,,,,,,,,,,,,,,
202,PT09M00.00S,2023-02-15T02:43:29.5Z,2,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612756,33,39,2023-02-15T02:43:35Z,2010000,False,,,0,,D. Fox shooting personal FOUL (2 PF) (Booker 2 FT),"[1628368, 1626164]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,,2.0,0.0,Booker,1626164.0,,,,
204,PT09M00.00S,2023-02-15T02:43:53.5Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,34,39,2023-02-15T02:44:22Z,2030000,False,,,0,,D. Booker Free Throw 1 of 2 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
205,PT09M00.00S,2023-02-15T02:43:54.2Z,2,REGULAR,substitution,out,[],1629111,,,1610612756,34,39,2023-02-15T02:44:06Z,2040000,False,,,0,,SUB out: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M00.00S,2023-02-15T02:43:54.2Z,2,REGULAR,substitution,out,[],1629056,,,1610612756,34,39,2023-02-15T02:44:06Z,2050000,False,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M00.00S,2023-02-15T02:43:54.2Z,2,REGULAR,substitution,out,[],1629002,,,1610612756,34,39,2023-02-15T02:44:06Z,2060000,False,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M00.00S,2023-02-15T02:43:54.2Z,2,REGULAR,substitution,out,[],1628368,,,1610612756,34,39,2023-02-15T02:44:06Z,2070000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M00.00S,2023-02-15T02:43:54.2Z,2,REGULAR,substitution,in,[],1629028,,,1610612756,34,39,2023-02-15T02:44:06Z,2080000,False,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M00.00S,2023-02-15T02:43:54.2Z,2,REGULAR,substitution,in,[],1628989,,,1610612756,34,39,2023-02-15T02:44:06Z,2090000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M00.00S,2023-02-15T02:43:54.2Z,2,REGULAR,substitution,in,[],1630558,,,1610612756,34,39,2023-02-15T02:44:06Z,2100000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M00.00S,2023-02-15T02:43:54.2Z,2,REGULAR,substitution,in,[],1627734,,,1610612756,34,39,2023-02-15T02:44:06Z,2110000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M00.00S,2023-02-15T02:43:53.5Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,34,39,2023-02-15T02:44:22Z,2120000,False,,,0,,MISS D. Booker Free Throw 2 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
214,PT08M58.00S,2023-02-15T02:43:55.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,34,39,2023-02-15T02:44:22Z,2130000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,213.0,,,,,,,,,,,,,
216,PT08M44.00S,2023-02-15T02:44:38.4Z,2,REGULAR,3pt,Jump Shot,[],1626168,20.581471747700395,8.333333333333332,1610612758,34,39,2023-02-15T02:44:43Z,2150000,False,208.0,141.0,1,left,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
217,PT08M40.00S,2023-02-15T02:44:42.4Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612756,34,39,2023-02-15T02:44:43Z,2160000,False,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Right Center,,,,,,,216.0,2.0,1.0,1.0,,,,,,,,,,
218,PT08M35.00S,2023-02-15T02:44:46.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629006,93.38042049934296,50.73529411764706,1610612756,36,39,2023-02-15T02:44:55Z,2170000,False,4.0,10.0,1,right,J. Okogie running Layup (2 PTS),[1629006],1610612756.0,PHX,running,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,,,,,,,,,,,,,,,,,
219,PT08M28.00S,2023-02-15T02:44:54.3Z,2,REGULAR,3pt,Jump Shot,[],203084,27.151773981603156,81.37254901960785,1610612758,36,39,2023-02-15T02:45:01Z,2180000,False,-157.0,203.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
220,PT08M24.00S,2023-02-15T02:44:58.3Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612756,36,39,2023-02-15T02:45:01Z,2190000,False,,,0,,J. Okogie REBOUND (Off:1 Def:2),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,219.0,3.0,2.0,1.0,,,,,,,,,,
221,PT08M18.00S,2023-02-15T02:45:03.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629006,93.9060446780552,51.225490196078425,1610612756,36,39,2023-02-15T02:48:54Z,2200000,False,6.0,5.0,1,right,MISS J. Okogie running finger roll Layup - blocked,"[1629006, 1628989]",1610612756.0,PHX,running finger roll,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,0.78,Missed,,,,,,,,,,,,,,,Huerter,1628989.0,,
222,PT08M18.00S,2023-02-15T02:45:03.7Z,2,REGULAR,block,,[],1628989,,,1610612756,36,39,2023-02-15T02:45:06Z,2210000,False,,,0,,K. Huerter BLOCK (2 BLK),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT08M16.00S,2023-02-15T02:45:05.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,36,39,2023-02-15T02:45:13Z,2220000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,221.0,3.0,2.0,1.0,,,,,,,,,,
224,PT08M13.00S,2023-02-15T02:45:09.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630558,5.995400788436268,3.6764705882352944,1610612758,36,39,2023-02-15T02:45:24Z,2230000,False,232.0,4.0,1,left,MISS D. Mitchell running 3PT,[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
225,PT08M13.00S,2023-02-15T02:45:09.3Z,2,REGULAR,rebound,offensive,[],1626168,,,1610612758,36,39,2023-02-15T02:45:24Z,2240000,False,,,0,,T. Lyles REBOUND (Off:1 Def:4),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,,,,,,,224.0,5.0,4.0,1.0,,,,,,,,,,
226,PT08M07.00S,2023-02-15T02:45:15.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,7.30946123521682,48.28431372549019,1610612758,36,39,2023-02-15T02:49:36Z,2250000,False,9.0,16.0,1,left,MISS T. Lyles putback Layup - blocked,"[1626168, 1629028]",1610612758.0,SAC,putback,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,1.83,Missed,,,,,,,,,,,,,,,Ayton,1629028.0,,
227,PT08M07.00S,2023-02-15T02:45:15.2Z,2,REGULAR,block,,[],1629028,,,1610612758,36,39,2023-02-15T02:45:17Z,2260000,False,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
228,PT08M05.00S,2023-02-15T02:45:17.2Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,36,39,2023-02-15T02:45:29Z,2270000,False,,,0,,D. Ayton REBOUND (Off:0 Def:5),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,,,,226.0,5.0,5.0,0.0,,,,,,,,,,
229,PT08M02.00S,2023-02-15T02:45:23.1Z,2,REGULAR,turnover,out-of-bounds,[],1629006,,,1610612756,36,39,2023-02-15T02:45:40Z,2280000,False,,,0,,J. Okogie bad pass out-of-bounds TURNOVER (1 TO),[1629006],1610612756.0,PHX,bad pass,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200832.0,1.0,,,,,,,,
230,PT08M02.00S,2023-02-15T02:45:27.4Z,2,REGULAR,substitution,out,[],1627814,,,1610612758,36,39,2023-02-15T02:45:36Z,2290000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M02.00S,2023-02-15T02:45:27.4Z,2,REGULAR,substitution,out,[],1630688,,,1610612758,36,39,2023-02-15T02:45:36Z,2300000,False,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M02.00S,2023-02-15T02:45:27.4Z,2,REGULAR,substitution,out,[],203084,,,1610612758,36,39,2023-02-15T02:45:36Z,2310000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M02.00S,2023-02-15T02:45:27.4Z,2,REGULAR,substitution,in,[],101108,,,1610612758,36,39,2023-02-15T02:45:36Z,2320000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M02.00S,2023-02-15T02:45:27.4Z,2,REGULAR,substitution,in,[],1628470,,,1610612758,36,39,2023-02-15T02:45:36Z,2330000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M02.00S,2023-02-15T02:45:27.4Z,2,REGULAR,substitution,in,[],1631099,,,1610612758,36,39,2023-02-15T02:45:36Z,2340000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M45.00S,2023-02-15T02:46:00.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,30.699737187910642,69.11764705882352,1610612758,36,39,2023-02-15T02:46:11Z,2350000,False,-96.0,236.0,1,left,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
237,PT07M42.00S,2023-02-15T02:46:03.2Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,36,39,2023-02-15T02:46:11Z,2360000,False,,,0,,D. Ayton REBOUND (Off:0 Def:6),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,,,,236.0,6.0,6.0,0.0,,,,,,,,,,
238,PT07M27.00S,2023-02-15T02:46:18.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,82.7365308804205,46.32352941176471,1610612756,38,39,2023-02-15T02:46:25Z,2370000,False,-18.0,110.0,1,right,D. Ayton 11' turnaround Hook (10 PTS) (C. Paul 9 AST),"[1629028, 101108]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,11.13,Made,10.0,C. Paul,101108.0,9.0,,,,,,,,,,,,,,
240,PT07M15.00S,2023-02-15T02:46:30.8Z,2,REGULAR,turnover,lost ball,[],1627734,,,1610612758,38,39,2023-02-15T02:46:34Z,2390000,False,,,0,,D. Sabonis lost ball TURNOVER (2 TO),"[1627734, 1626164]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,,,,,,,Booker,1626164.0
241,PT07M15.00S,2023-02-15T02:46:30.8Z,2,REGULAR,steal,,[],1626164,,,1610612756,38,39,2023-02-15T02:46:32Z,2400000,False,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
242,PT07M11.00S,2023-02-15T02:46:35.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629006,94.82588699080158,49.50980392156863,1610612756,40,39,2023-02-15T02:51:02Z,2410000,False,-2.0,-4.0,1,right,J. Okogie running finger roll Layup (4 PTS) (D. Booker 1 AST),"[1629006, 1626164]",1610612756.0,PHX,running finger roll,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,0.46,Made,4.0,D. Booker,1626164.0,1.0,,,,,,,,,,,,,,
244,PT07M11.00S,2023-02-15T02:46:41.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,40,39,2023-02-15T02:46:41Z,2430000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M52.00S,2023-02-15T02:49:46.6Z,2,REGULAR,3pt,Jump Shot,[],1627734,8.09789750328515,98.2843137254902,1610612758,40,39,2023-02-15T02:49:51Z,2440000,False,-241.0,24.0,1,left,MISS D. Sabonis 24' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,24.26,Missed,,,,,,,,,,,,,,,,,,
246,PT06M47.00S,2023-02-15T02:49:51.6Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,40,39,2023-02-15T02:49:51Z,2450000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,,,,,,,245.0,2.0,2.0,0.0,,,,,,,,,,
247,PT06M37.00S,2023-02-15T02:49:59.9Z,2,REGULAR,3pt,Jump Shot,[],1629006,65.25952693823915,49.50980392156863,1610612756,43,39,2023-02-15T02:50:04Z,2460000,False,-2.0,274.0,1,right,J. Okogie 27' 3PT  (7 PTS) (T. Craig 1 AST),"[1629006, 1628470]",1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Center,27.41,Made,7.0,T. Craig,1628470.0,1.0,,,,,,,,,,,,,,
249,PT06M23.00S,2023-02-15T02:50:14.3Z,2,REGULAR,2pt,Jump Shot,[],1628989,9.937582128777924,29.901960784313726,1610612758,43,39,2023-02-15T02:51:48Z,2480000,False,100.0,41.0,1,left,MISS K. Huerter 10' driving floating bank Shot,[1628989],1610612758.0,SAC,driving floating bank,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,10.85,Missed,,,,,,,,,,,,,,,,,,
250,PT06M22.00S,2023-02-15T02:50:15.3Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,43,39,2023-02-15T02:50:43Z,2490000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,249.0,4.0,2.0,2.0,,,,,,,,,,
251,PT06M22.00S,2023-02-15T02:50:17.9Z,2,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612758,43,39,2023-02-15T02:50:41Z,2500000,False,,,0,,D. Booker shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1626164, 1627734]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,,2.0,0.0,Sabonis,1627734.0,,,,
253,PT06M22.00S,2023-02-15T02:50:50.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627734,,,1610612758,43,40,2023-02-15T02:50:50Z,2520000,False,,,0,,D. Sabonis Free Throw 1 of 2 (5 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
254,PT06M22.00S,2023-02-15T02:50:51.8Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,43,40,2023-02-15T02:50:54Z,2530000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M22.00S,2023-02-15T02:50:51.8Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,43,40,2023-02-15T02:50:54Z,2540000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M22.00S,2023-02-15T02:51:15.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627734,,,1610612758,43,41,2023-02-15T02:51:15Z,2550000,False,,,0,,D. Sabonis Free Throw 2 of 2 (6 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
