actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
361,PT11M09.00S,2022-11-06T03:29:24.6Z,3,REGULAR,turnover,traveling,[],1626159,,,1610612757,62,40,2022-11-06T03:29:34Z,3610000,,,0,,J. Winslow traveling TURNOVER (1 TO),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1628172.0,,,,,1.0,,,,,,,
362,PT10M52.00S,2022-11-06T03:29:58.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,19.316688567674106,70.55376838235294,1610612756,62,40,2022-11-06T03:32:38Z,3620000,-103.0,129.0,1,left,MISS D. Booker 16' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,16.5,Missed,,,,,,,,,,,,,,,,,,
363,PT10M49.00S,2022-11-06T03:30:01.5Z,3,REGULAR,rebound,defensive,[],1626159,,,1610612757,62,40,2022-11-06T03:30:05Z,3630000,,,0,,J. Winslow REBOUND (Off:1 Def:1),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Mid-Range,16-24 Left Center,,,362.0,2.0,1.0,1.0,,,,,,,,,,,,,,
364,PT10M44.00S,2022-11-06T03:30:09.1Z,3,REGULAR,foul,personal,[],1628470,,,1610612757,62,40,2022-11-06T03:30:18Z,3640000,,,0,,T. Craig personal FOUL (1 PF),"[1628470, 203994]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Right,,,,,,,,201639.0,1.0,0.0,Nurkic,203994.0,,,,,,,,
366,PT10M37.00S,2022-11-06T03:30:33.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626159,92.06636005256242,54.166666666666664,1610612757,62,42,2022-11-06T03:30:37Z,3660000,21.0,22.0,1,right,J. Winslow cutting Layup (5 PTS) (J. Hart 6 AST),"[1626159, 1628404]",1610612757.0,POR,cutting,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,5.0,,,,,,,,,J. Hart,1628404.0,6.0,,
368,PT10M21.00S,2022-11-06T03:30:49.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,11.908672798948752,60.29411764705882,1610612756,64,42,2022-11-06T03:30:55Z,3680000,-51.0,59.0,1,left,D. Booker 7' step back Jump Shot (18 PTS) (D. Ayton 1 AST),"[1626164, 1629028]",1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,7.86,Made,,,,,18.0,,,,,,,,,D. Ayton,1629028.0,1.0,,
370,PT10M06.00S,2022-11-06T03:31:04.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,91.14651773981603,38.48039215686275,1610612757,64,42,2022-11-06T03:31:13Z,3700000,-58.0,31.0,1,right,MISS J. Grant 6' Layup - blocked,"[203924, 1628470]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,,,,,,,,,,,,,,,,,Craig,1628470.0
371,PT10M06.00S,2022-11-06T03:31:04.4Z,3,REGULAR,block,,[],1628470,,,1610612757,64,42,2022-11-06T03:31:06Z,3710000,,,0,,T. Craig BLOCK (2 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
372,PT10M03.00S,2022-11-06T03:31:07.4Z,3,REGULAR,rebound,offensive,[],203924,,,1610612757,64,42,2022-11-06T03:31:13Z,3720000,,,0,,J. Grant REBOUND (Off:2 Def:0),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,370.0,2.0,0.0,2.0,,,,,,,,,,,,,,
373,PT10M02.00S,2022-11-06T03:31:09.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631101,95.48291721419186,95.83333333333334,1610612757,64,42,2022-11-06T03:31:15Z,3730000,229.0,-10.0,1,right,MISS S. Sharpe 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
374,PT10M00.00S,2022-11-06T03:31:11.3Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,64,42,2022-11-06T03:31:15Z,3740000,,,0,,D. Ayton REBOUND (Off:2 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,373.0,5.0,3.0,2.0,,,,,,,,,,,,,,
376,PT09M43.00S,2022-11-06T03:31:33.9Z,3,REGULAR,foul,personal,[],1631101,,,1610612756,64,42,2022-11-06T03:31:45Z,3760000,,,0,,S. Sharpe personal FOUL (1 PF),"[1631101, 101108]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627541.0,1.0,0.0,Paul,101108.0,,,,,,,,
378,PT09M41.00S,2022-11-06T03:31:45.5Z,3,REGULAR,3pt,Jump Shot,[],1626164,31.488173455978973,63.970588235294116,1610612756,64,42,2022-11-06T03:31:50Z,3780000,-70.0,243.0,1,left,MISS D. Booker 25' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,25.33,Missed,,,,,,,,,,,,,,,,,,
379,PT09M38.00S,2022-11-06T03:31:48.5Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,64,42,2022-11-06T03:31:50Z,3790000,,,0,,J. Nurkic REBOUND (Off:1 Def:5),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,378.0,6.0,5.0,1.0,,,,,,,,,,,,,,
380,PT09M23.00S,2022-11-06T03:32:03.3Z,3,REGULAR,turnover,lost ball,[],203994,,,1610612757,64,42,2022-11-06T03:32:07Z,3800000,,,0,,J. Nurkic lost ball TURNOVER (2 TO),"[203994, 1628969]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Bridges,1628969.0,,,,,
381,PT09M23.00S,2022-11-06T03:32:03.3Z,3,REGULAR,steal,,[],1628969,,,1610612756,64,42,2022-11-06T03:32:05Z,3810000,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
382,PT09M04.00S,2022-11-06T03:32:22.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,13.354139290407357,48.03921568627451,1610612756,64,42,2022-11-06T03:32:27Z,3820000,10.0,73.0,1,left,MISS M. Bridges 7' driving floating Shot,[1628969],1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.37,Missed,,,,,,,,,,,,,,,,,,
383,PT09M03.00S,2022-11-06T03:32:23.0Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,64,42,2022-11-06T03:32:27Z,3830000,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,382.0,4.0,3.0,1.0,,,,,,,,,,,,,,
384,PT08M56.00S,2022-11-06T03:32:30.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,90.09526938239159,55.14705882352941,1610612757,64,42,2022-11-06T03:32:37Z,3840000,26.0,41.0,1,right,MISS J. Hart driving Layup - blocked,"[1628404, 1628969]",1610612757.0,POR,driving,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0
385,PT08M56.00S,2022-11-06T03:32:30.4Z,3,REGULAR,block,,[],1628969,,,1610612757,64,42,2022-11-06T03:32:32Z,3850000,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
386,PT08M54.00S,2022-11-06T03:32:32.4Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612756,64,42,2022-11-06T03:32:37Z,3860000,,,0,,T. Craig REBOUND (Off:0 Def:5),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,384.0,5.0,5.0,0.0,,,,,,,,,,,,,,
387,PT08M49.00S,2022-11-06T03:32:37.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628470,6.258212877792378,51.71568627450981,1610612756,64,42,2022-11-06T03:33:09Z,3870000,-9.0,6.0,1,left,MISS T. Craig cutting Layup - blocked,"[1628470, 203924]",1610612756.0,PHX,cutting,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,Grant,203924.0
388,PT08M49.00S,2022-11-06T03:32:37.5Z,3,REGULAR,block,,[],203924,,,1610612756,64,42,2022-11-06T03:32:40Z,3880000,,,0,,J. Grant BLOCK (1 BLK),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
389,PT08M46.00S,2022-11-06T03:32:40.5Z,3,REGULAR,rebound,offensive,[],1626164,,,1610612756,64,42,2022-11-06T03:32:49Z,3890000,,,0,,D. Booker REBOUND (Off:1 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,387.0,3.0,2.0,1.0,,,,,,,,,,,,,,
390,PT08M46.00S,2022-11-06T03:32:41.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626164,9.674770039421814,47.05882352941176,1610612756,66,42,2022-11-06T03:32:57Z,3900000,15.0,38.0,1,left,D. Booker putback Layup (20 PTS),[1626164],1610612756.0,PHX,putback,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,4.11,Made,,,,,20.0,,,,,,,,,,,,,
391,PT08M46.00S,2022-11-06T03:33:01.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,66,42,2022-11-06T03:33:01Z,3910000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M33.00S,2022-11-06T03:35:59.8Z,3,REGULAR,foul,offensive,[],203994,,,1610612757,66,42,2022-11-06T03:36:41Z,3920000,,,0,,J. Nurkic offensive FOUL (4 PF),"[203994, 1628969]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,,,,,,1628172.0,4.0,1.0,Bridges,1628969.0,,,,,,,,
394,PT08M33.00S,2022-11-06T03:35:59.8Z,3,REGULAR,turnover,offensive foul,[],203994,,,1610612757,66,42,2022-11-06T03:35:59Z,3940000,,,0,,J. Nurkic offensive foul TURNOVER (3 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,16-24 Left Center,,,,,,,,1628172.0,,,,,3.0,,,,,,,
395,PT08M25.00S,2022-11-06T03:36:17.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629028,21.76412614980289,7.598039215686274,1610612756,66,42,2022-11-06T03:36:23Z,3950000,212.0,152.0,1,left,MISS D. Ayton 26' 3PT,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
396,PT08M20.00S,2022-11-06T03:36:22.8Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,66,42,2022-11-06T03:36:23Z,3960000,,,0,,J. Grant REBOUND (Off:2 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,395.0,3.0,1.0,2.0,,,,,,,,,,,,,,
398,PT08M14.00S,2022-11-06T03:36:28.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203924,92.64126149802891,56.74019607843137,1610612757,66,44,2022-11-06T03:37:13Z,3980000,34.0,17.0,1,right,J. Grant running reverse Layup (8 PTS),[203924],1610612757.0,POR,running reverse,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.76,Made,,,,,8.0,,,,,,,,,,,,,
399,PT07M58.00S,2022-11-06T03:36:48.0Z,3,REGULAR,turnover,out-of-bounds,[],1628470,,,1610612756,66,44,2022-11-06T03:43:52Z,3990000,,,0,,T. Craig bad pass out-of-bounds TURNOVER (1 TO),[1628470],1610612756.0,PHX,bad pass,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,,,,
400,PT07M38.00S,2022-11-06T03:37:12.5Z,3,REGULAR,turnover,lost ball,[],203994,,,1610612757,66,44,2022-11-06T03:37:18Z,4000000,,,0,,J. Nurkic lost ball TURNOVER (4 TO),"[203994, 1628470]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,4.0,Craig,1628470.0,,,,,
401,PT07M38.00S,2022-11-06T03:37:12.5Z,3,REGULAR,steal,,[],1628470,,,1610612756,66,44,2022-11-06T03:43:06Z,4010000,,,0,,T. Craig STEAL (1 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
402,PT07M31.00S,2022-11-06T03:37:19.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,10.5946123521682,3.1862745098039214,1610612756,66,44,2022-11-06T03:37:25Z,4020000,234.0,47.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.88,Missed,,,,,,,,,,,,,,,,,,
403,PT07M29.00S,2022-11-06T03:37:21.6Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,66,44,2022-11-06T03:37:25Z,4030000,,,0,,J. Nurkic REBOUND (Off:1 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Right Corner 3,24+ Right,,,402.0,7.0,6.0,1.0,,,,,,,,,,,,,,
404,PT07M21.00S,2022-11-06T03:37:29.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631101,91.93495400788436,55.63725490196079,1610612757,66,46,2022-11-06T03:44:22Z,4040000,28.0,23.0,1,right,S. Sharpe running Layup (13 PTS) (J. Grant 3 AST),"[1631101, 203924]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.66,Made,,,,,13.0,,,,,,,,,J. Grant,203924.0,3.0,,
406,PT07M02.00S,2022-11-06T03:37:48.1Z,3,REGULAR,2pt,Jump Shot,[],101108,22.552562417871222,65.19607843137256,1610612756,66,46,2022-11-06T03:44:42Z,4060000,-76.0,159.0,1,left,MISS C. Paul 17' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,17.67,Missed,,,,,,,,,,,,,,,,,,
407,PT06M57.00S,2022-11-06T03:37:53.1Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,66,46,2022-11-06T03:48:31Z,4070000,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,,,406.0,5.0,4.0,1.0,,,,,,,,,,,,,,
408,PT06M53.00S,2022-11-06T03:37:57.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631101,89.43823915900131,43.627450980392155,1610612757,66,46,2022-11-06T03:46:13Z,4080000,-32.0,47.0,1,right,MISS S. Sharpe running Layup - blocked,"[1631101, 1628470]",1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,5.66,Missed,,,,,,,,,,,,,,,,,Craig,1628470.0
409,PT06M53.00S,2022-11-06T03:37:57.6Z,3,REGULAR,block,,[],1628470,,,1610612757,66,46,2022-11-06T03:37:59Z,4090000,,,0,,T. Craig BLOCK (3 BLK),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
410,PT06M51.00S,2022-11-06T03:37:59.6Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,66,46,2022-11-06T03:38:25Z,4100000,,,0,,C. Paul REBOUND (Off:0 Def:4),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,408.0,4.0,4.0,0.0,,,,,,,,,,,,,,
411,PT06M48.00S,2022-11-06T03:38:04.6Z,3,REGULAR,foul,personal,[],1626159,,,1610612756,66,46,2022-11-06T03:38:06Z,4110000,,,0,,J. Winslow personal FOUL (3 PF),"[1626159, 101108]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Center,,,,,,,,1627541.0,3.0,0.0,Paul,101108.0,,,,,,,,
413,PT06M42.00S,2022-11-06T03:38:29.8Z,3,REGULAR,foul,personal,['3freethrow'],1626159,,,1610612756,66,46,2022-11-06T03:38:46Z,4130000,,,0,,J. Winslow shooting personal FOUL (4 PF) (Bridges 3 FT),"[1626159, 1628969]",1610612757.0,POR,shooting,,,Winslow,J. Winslow,,,,,Right Corner 3,24+ Right,,,,,,,,201639.0,4.0,0.0,Bridges,1628969.0,,,,,,,,
415,PT06M42.00S,2022-11-06T03:38:58.9Z,3,REGULAR,freethrow,1 of 3,[],1628969,,,1610612756,67,46,2022-11-06T03:38:58Z,4150000,,,0,,M. Bridges Free Throw 1 of 3 (10 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
416,PT06M42.00S,2022-11-06T03:39:20.3Z,3,REGULAR,freethrow,2 of 3,[],1628969,,,1610612756,67,46,2022-11-06T03:39:20Z,4160000,,,0,,MISS M. Bridges Free Throw 2 of 3,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
417,PT06M42.00S,2022-11-06T03:39:20.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,67,46,2022-11-06T03:39:20Z,4170000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,416.0,,,,,,,,,,,,,,,,,
418,PT06M42.00S,2022-11-06T03:39:21.4Z,3,REGULAR,substitution,out,[],1626159,,,1610612756,67,46,2022-11-06T03:39:23Z,4180000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M42.00S,2022-11-06T03:39:21.4Z,3,REGULAR,substitution,in,[],1630553,,,1610612756,67,46,2022-11-06T03:39:23Z,4190000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M42.00S,2022-11-06T03:39:35.4Z,3,REGULAR,freethrow,3 of 3,[],1628969,,,1610612756,68,46,2022-11-06T03:39:35Z,4200000,,,0,,M. Bridges Free Throw 3 of 3 (11 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
421,PT06M21.00S,2022-11-06T03:40:00.8Z,3,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612757,68,46,2022-11-06T03:40:04Z,4210000,,,0,,T. Craig shooting personal FOUL (2 PF) (Johnson 2 FT),"[1628470, 1630553]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,2.0,0.0,Johnson,1630553.0,,,,,,,,
423,PT06M21.00S,2022-11-06T03:40:29.1Z,3,REGULAR,freethrow,1 of 2,[],1630553,,,1610612757,68,46,2022-11-06T03:40:48Z,4230000,,,0,,MISS K. Johnson Free Throw 1 of 2,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
424,PT06M21.00S,2022-11-06T03:40:29.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,68,46,2022-11-06T03:40:48Z,4240000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,423.0,,,,,,,,,,,,,,,,,
425,PT06M21.00S,2022-11-06T03:40:29.1Z,3,REGULAR,freethrow,2 of 2,[],1630553,,,1610612757,68,46,2022-11-06T03:40:48Z,4250000,,,0,,MISS K. Johnson Free Throw 2 of 2,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
426,PT06M19.00S,2022-11-06T03:40:31.1Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,68,46,2022-11-06T03:40:48Z,4260000,,,0,,D. Ayton REBOUND (Off:2 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,425.0,6.0,4.0,2.0,,,,,,,,,,,,,,
427,PT06M09.00S,2022-11-06T03:40:51.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,5.206964520367937,49.26470588235294,1610612756,70,46,2022-11-06T03:41:00Z,4270000,4.0,-4.0,1,left,D. Booker driving reverse Layup (22 PTS) (C. Paul 4 AST),"[1626164, 101108]",1610612756.0,PHX,driving reverse,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,22.0,,,,,,,,,C. Paul,101108.0,4.0,,
429,PT05M59.00S,2022-11-06T03:41:00.4Z,3,REGULAR,foul,personal,['3freethrow'],1628470,,,1610612757,70,46,2022-11-06T03:41:31Z,4290000,,,0,,T. Craig shooting personal FOUL (3 PF) (Grant 3 FT),"[1628470, 203924]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627541.0,3.0,0.0,Grant,203924.0,,,,,,,,
431,PT05M59.00S,2022-11-06T03:41:31.9Z,3,REGULAR,freethrow,1 of 3,[],203924,,,1610612757,70,47,2022-11-06T03:41:31Z,4310000,,,0,,J. Grant Free Throw 1 of 3 (9 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
432,PT05M59.00S,2022-11-06T03:41:42.0Z,3,REGULAR,freethrow,2 of 3,[],203924,,,1610612757,70,48,2022-11-06T03:41:42Z,4320000,,,0,,J. Grant Free Throw 2 of 3 (10 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
433,PT05M59.00S,2022-11-06T03:41:54.6Z,3,REGULAR,freethrow,3 of 3,[],203924,,,1610612757,70,49,2022-11-06T03:41:54Z,4330000,,,0,,J. Grant Free Throw 3 of 3 (11 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
434,PT05M53.00S,2022-11-06T03:42:05.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631101,,,1610612756,70,49,2022-11-06T03:42:14Z,4340000,,,0,,S. Sharpe personal FOUL (2 PF) (Paul 2 FT),"[1631101, 101108]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627541.0,2.0,0.0,Paul,101108.0,,,,,,,,
436,PT05M53.00S,2022-11-06T03:42:37.9Z,3,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,71,49,2022-11-06T03:42:38Z,4360000,,,0,,C. Paul Free Throw 1 of 2 (14 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
437,PT05M53.00S,2022-11-06T03:42:58.7Z,3,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,72,49,2022-11-06T03:42:58Z,4370000,,,0,,C. Paul Free Throw 2 of 2 (15 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
438,PT05M46.00S,2022-11-06T03:43:13.1Z,3,REGULAR,foul,personal,[],1628470,,,1610612757,72,49,2022-11-06T03:43:22Z,4380000,,,0,,T. Craig personal FOUL (4 PF),"[1628470, 203924]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,1628172.0,4.0,0.0,Grant,203924.0,,,,,,,,
440,PT05M46.00S,2022-11-06T03:43:27.2Z,3,REGULAR,substitution,out,[],1628470,,,1610612757,72,49,2022-11-06T03:43:37Z,4400000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M46.00S,2022-11-06T03:43:27.2Z,3,REGULAR,substitution,in,[],1627814,,,1610612757,72,49,2022-11-06T03:43:37Z,4410000,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M29.00S,2022-11-06T03:44:02.6Z,3,REGULAR,3pt,Jump Shot,[],203924,64.73390275952694,37.99019607843137,1610612757,72,52,2022-11-06T03:44:08Z,4420000,-60.0,279.0,1,right,J. Grant 28' 3PT  (14 PTS) (J. Hart 7 AST),"[203924, 1628404]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,28.54,Made,,,,,14.0,,,,,,,,,J. Hart,1628404.0,7.0,,
444,PT05M13.00S,2022-11-06T03:44:17.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,15.062417871222076,49.50980392156863,1610612756,72,52,2022-11-06T03:44:22Z,4440000,2.0,89.0,1,left,MISS D. Booker 8' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,8.91,Missed,,,,,,,,,,,,,,,,,,
445,PT05M11.00S,2022-11-06T03:44:19.8Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,72,52,2022-11-06T03:44:22Z,4450000,,,0,,J. Grant REBOUND (Off:2 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,444.0,4.0,2.0,2.0,,,,,,,,,,,,,,
447,PT05M01.00S,2022-11-06T03:44:51.0Z,3,REGULAR,foul,offensive,['inpenalty'],203924,,,1610612757,72,52,2022-11-06T03:48:16Z,4470000,,,0,,J. Grant offensive FOUL (1 PF),"[203924, 1626164]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,1.0,0.0,Booker,1626164.0,,,,,,,,
