actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
262,PT05M16.00S,2022-11-05T02:52:41.5Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612756,36,44,2022-11-05T02:52:41Z,2590000,,,0,,J. Grant technical Free Throw 1 of 1 (8 PTS),[203924],1610612757.0,POR,technical,,,Grant,J. Grant,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
263,PT05M16.00S,2022-11-05T02:52:44.8Z,2,REGULAR,substitution,out,[],1627814,,,1610612756,36,44,2022-11-05T02:52:46Z,2600000,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M16.00S,2022-11-05T02:52:44.8Z,2,REGULAR,substitution,in,[],1628470,,,1610612756,36,44,2022-11-05T02:52:46Z,2610000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M07.00S,2022-11-05T02:53:05.3Z,2,REGULAR,3pt,Jump Shot,[],1628470,87.99277266754271,95.83333333333334,1610612756,36,44,2022-11-05T02:53:10Z,2620000,229.0,60.0,1,right,MISS T. Craig 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,
266,PT05M04.00S,2022-11-05T02:53:08.3Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,36,44,2022-11-05T02:53:10Z,2630000,,,0,,J. Winslow REBOUND (Off:1 Def:4),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Right Corner 3,24+ Right,,,265.0,5.0,4.0,1.0,,,,,,,,,,,,,,
267,PT04M51.00S,2022-11-05T02:53:21.4Z,2,REGULAR,2pt,Jump Shot,[],203924,5.601182654402102,25.98039215686275,1610612757,36,46,2022-11-05T02:53:25Z,2640000,120.0,0.0,1,left,J. Grant 12' pullup Jump Shot (10 PTS) (J. Winslow 2 AST),"[203924, 1626159]",1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,12.01,Made,,,,,10.0,J. Winslow,1626159.0,2.0,,,,,,,,,,
269,PT04M38.00S,2022-11-05T02:53:33.8Z,2,REGULAR,3pt,Jump Shot,[],1629028,65.25952693823915,48.77450980392157,1610612756,39,46,2022-11-05T02:53:38Z,2660000,-6.0,274.0,1,right,D. Ayton 27' 3PT  (14 PTS) (T. Craig 1 AST),"[1629028, 1628470]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Center,27.42,Made,,,,,14.0,T. Craig,1628470.0,1.0,,,,,,,,,,
271,PT04M23.00S,2022-11-05T02:53:52.0Z,2,REGULAR,foul,personal,[],1628969,,,1610612757,39,46,2022-11-05T02:53:58Z,2680000,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 203924]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,204059.0,1.0,0.0,Grant,203924.0,,,,,
273,PT04M13.00S,2022-11-05T02:54:23.3Z,2,REGULAR,2pt,Jump Shot,[],203924,11.12023653088042,24.754901960784316,1610612757,39,48,2022-11-05T02:54:29Z,2700000,126.0,52.0,1,left,J. Grant 13' step back Jump Shot (12 PTS),[203924],1610612757.0,POR,step back,,,Grant,J. Grant,,,,,Mid-Range,8-16 Right,13.65,Made,,,,,12.0,,,,,,,,,,,,,
274,PT04M06.00S,2022-11-05T02:54:33.9Z,2,REGULAR,foul,offensive,[],1629028,,,1610612756,39,48,2022-11-05T02:54:53Z,2710000,,,0,,D. Ayton offensive FOUL (2 PF),"[1629028, 203924]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1627526.0,2.0,0.0,Grant,203924.0,,,,,
276,PT04M06.00S,2022-11-05T02:54:33.9Z,2,REGULAR,turnover,offensive foul,[],1629028,,,1610612756,39,48,2022-11-05T02:54:33Z,2730000,,,0,,D. Ayton offensive foul TURNOVER (3 TO),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1627526.0,,,,,3.0,,,,
277,PT03M53.00S,2022-11-05T02:55:04.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203924,24.392247043363994,59.31372549019608,1610612757,39,50,2022-11-05T02:55:09Z,2740000,-47.0,177.0,1,left,J. Grant 18' pullup Jump Shot (14 PTS) (J. Winslow 3 AST),"[203924, 1626159]",1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Center,18.28,Made,,,,,14.0,J. Winslow,1626159.0,3.0,,,,,,,,,,
278,PT03M39.00S,2022-11-05T02:55:20.0Z,2,REGULAR,foul,personal,[],1626159,,,1610612756,39,50,2022-11-05T02:55:22Z,2750000,,,0,,J. Winslow personal FOUL (2 PF),"[1626159, 101108]",1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202041.0,2.0,0.0,Paul,101108.0,,,,,
281,PT03M28.00S,2022-11-05T02:55:47.9Z,2,REGULAR,3pt,Jump Shot,[],1626164,81.553876478318,96.07843137254902,1610612756,39,50,2022-11-05T02:55:56Z,2770000,230.0,121.0,1,right,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
282,PT03M23.00S,2022-11-05T02:55:52.9Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,39,50,2022-11-05T02:55:56Z,2780000,,,0,,N. Little REBOUND (Off:0 Def:4),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,281.0,4.0,4.0,0.0,,,,,,,,,,,,,,
283,PT03M05.00S,2022-11-05T02:56:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,7.966491458607096,57.59803921568627,1610612757,39,50,2022-11-05T03:02:51Z,2790000,-38.0,22.0,1,left,MISS J. Hart driving Layup,[1628404],1610612757.0,POR,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,4.41,Missed,,,,,,,,,,,,,,,,,,
284,PT03M05.00S,2022-11-05T02:56:11.0Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,39,50,2022-11-05T02:58:27Z,2800000,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,283.0,3.0,2.0,1.0,,,,,,,,,,,,,,
285,PT02M56.00S,2022-11-05T02:56:19.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628470,93.24901445466492,50.98039215686274,1610612756,39,50,2022-11-05T02:57:19Z,2810000,5.0,11.0,1,right,MISS T. Craig driving DUNK,[1628470],1610612756.0,PHX,driving,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,1.2,Missed,,,,,,,,,,,,,,,,,,
286,PT02M54.00S,2022-11-05T02:56:21.8Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,39,50,2022-11-05T02:56:45Z,2820000,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,285.0,2.0,1.0,1.0,,,,,,,,,,,,,,
289,PT02M38.00S,2022-11-05T02:56:37.6Z,2,REGULAR,2pt,Jump Shot,[],203924,23.340998685939553,38.72549019607843,1610612757,39,52,2022-11-05T03:03:21Z,2850000,56.0,167.0,1,left,J. Grant 17' turnaround Jump Shot (16 PTS) (J. Winslow 4 AST),"[203924, 1626159]",1610612757.0,POR,turnaround,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,17.62,Made,,,,,16.0,J. Winslow,1626159.0,4.0,,,,,,,,,,
291,PT02M16.00S,2022-11-05T02:56:59.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,87.07293035479631,52.94117647058824,1610612756,39,52,2022-11-05T03:03:34Z,2870000,15.0,69.0,1,right,MISS D. Ayton 7' turnaround Hook,[1629028],1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,7.05,Missed,,,,,,,,,,,,,,,,,,
292,PT02M16.00S,2022-11-05T02:56:59.6Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,39,52,2022-11-05T02:57:20Z,2880000,,,0,,J. Winslow REBOUND (Off:1 Def:5),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),0-8 Center,,,291.0,6.0,5.0,1.0,,,,,,,,,,,,,,
293,PT02M06.00S,2022-11-05T02:57:11.4Z,2,REGULAR,foul,personal,['2freethrow'],101108,,,1610612757,39,52,2022-11-05T03:00:00Z,2890000,,,0,,C. Paul shooting personal FOUL (1 PF) (Grant 2 FT),"[101108, 203924]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,Grant,203924.0,,,,,
295,PT02M06.00S,2022-11-05T02:57:25.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,39,52,2022-11-05T02:57:25Z,2910000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M06.00S,2022-11-05T03:00:25.3Z,2,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,39,53,2022-11-05T03:00:25Z,2920000,,,0,,J. Grant Free Throw 1 of 2 (17 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
301,PT02M06.00S,2022-11-05T03:00:38.2Z,2,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,39,54,2022-11-05T03:00:38Z,2930000,,,0,,J. Grant Free Throw 2 of 2 (18 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
302,PT01M53.00S,2022-11-05T03:00:55.7Z,2,REGULAR,2pt,Jump Shot,[],1626164,89.96386333771353,67.64705882352942,1610612756,39,54,2022-11-05T03:04:33Z,2940000,88.0,42.0,1,right,MISS D. Booker 9' driving floating bank Shot,[1626164],1610612756.0,PHX,driving floating bank,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,9.76,Missed,,,,,,,,,,,,,,,,,,
303,PT01M50.00S,2022-11-05T03:00:58.7Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,39,54,2022-11-05T03:01:10Z,2950000,,,0,,D. Ayton REBOUND (Off:2 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,8-16 Right,,,302.0,4.0,2.0,2.0,,,,,,,,,,,,,,
304,PT01M50.00S,2022-11-05T03:00:58.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,92.06636005256242,51.470588235294116,1610612756,41,54,2022-11-05T03:01:13Z,2960000,7.0,22.0,1,right,D. Ayton putback Layup (16 PTS),[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,16.0,,,,,,,,,,,,,
305,PT01M31.00S,2022-11-05T03:01:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,7.178055190538765,47.30392156862745,1610612757,41,56,2022-11-05T03:01:24Z,2970000,13.0,15.0,1,left,N. Little driving Layup (7 PTS) (J. Grant 2 AST),"[1629642, 203924]",1610612757.0,POR,driving,,,Little,N. Little,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,7.0,J. Grant,203924.0,2.0,,,,,,,,,,
307,PT01M17.00S,2022-11-05T03:01:34.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629642,,,1610612756,41,56,2022-11-05T03:01:42Z,2990000,,,0,,N. Little personal FOUL (2 PF) (Paul 2 FT),"[1629642, 101108]",1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Center,,,,,,,,,,,204059.0,2.0,0.0,Paul,101108.0,,,,,
309,PT01M17.00S,2022-11-05T03:01:59.9Z,2,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,42,56,2022-11-05T03:01:59Z,3010000,,,0,,C. Paul Free Throw 1 of 2 (4 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
310,PT01M17.00S,2022-11-05T03:02:13.5Z,2,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,43,56,2022-11-05T03:02:13Z,3020000,,,0,,C. Paul Free Throw 2 of 2 (5 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
311,PT01M04.00S,2022-11-05T03:02:28.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,12.302890932982917,52.450980392156865,1610612757,43,56,2022-11-05T03:02:37Z,3030000,-12.0,63.0,1,left,MISS J. Winslow 6' driving floating Shot,[1626159],1610612757.0,POR,driving floating,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,,,,,,,,,,,,,
312,PT01M01.00S,2022-11-05T03:02:30.2Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,43,56,2022-11-05T03:02:30Z,3040000,,,0,,D. Ayton REBOUND (Off:2 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,311.0,5.0,3.0,2.0,,,,,,,,,,,,,,
314,PT00M54.10S,2022-11-05T03:02:55.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612756,43,56,2022-11-05T03:02:59Z,3060000,,,0,,J. Hart personal FOUL (1 PF) (Booker 2 FT),"[1628404, 1626164]",1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,Booker,1626164.0,,,,,
316,PT00M54.10S,2022-11-05T03:03:16.1Z,2,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,44,56,2022-11-05T03:03:16Z,3080000,,,0,,D. Booker Free Throw 1 of 2 (12 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
317,PT00M54.10S,2022-11-05T03:03:28.3Z,2,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,45,56,2022-11-05T03:03:28Z,3090000,,,0,,D. Booker Free Throw 2 of 2 (13 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
318,PT00M33.90S,2022-11-05T03:03:50.3Z,2,REGULAR,3pt,Jump Shot,[],1629642,21.76412614980289,90.44117647058823,1610612757,45,59,2022-11-05T03:03:54Z,3100000,-202.0,152.0,1,left,N. Little 25' 3PT  (10 PTS) (J. Winslow 5 AST),"[1629642, 1626159]",1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,25.3,Made,,,,,10.0,J. Winslow,1626159.0,5.0,,,,,,,,,,
321,PT00M18.40S,2022-11-05T03:04:39.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,92.06636005256242,55.14705882352941,1610612756,47,59,2022-11-05T03:04:43Z,3130000,26.0,22.0,1,right,D. Ayton Layup (18 PTS) (T. Craig 2 AST),"[1629028, 1628470]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.39,Made,,,,,18.0,T. Craig,1628470.0,2.0,,,,,,,,,,
323,PT00M04.20S,2022-11-05T03:04:55.4Z,2,REGULAR,3pt,Jump Shot,[],203924,33.722076215505915,40.931372549019606,1610612757,47,59,2022-11-05T03:06:28Z,3150000,45.0,264.0,1,left,MISS J. Grant 26' pullup 3PT - blocked,"[203924, 101108]",1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,26.84,Missed,,,,,,,,,,,,,,,,,Paul,101108.0
324,PT00M04.20S,2022-11-05T03:04:55.4Z,2,REGULAR,block,,[],101108,,,1610612757,47,59,2022-11-05T03:04:57Z,3160000,,,0,,C. Paul BLOCK (1 BLK),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
325,PT00M01.00S,2022-11-05T03:04:58.6Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,47,59,2022-11-05T03:05:09Z,3170000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,323.0,3.0,3.0,0.0,,,,,,,,,,,,,,
326,PT00M01.00S,2022-11-05T03:05:05.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626159,,,1610612756,47,59,2022-11-05T03:05:13Z,3180000,,,0,,J. Winslow shooting personal FOUL (3 PF) (Bridges 2 FT),"[1626159, 1628969]",1610612757.0,POR,shooting,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204059.0,3.0,0.0,Bridges,1628969.0,,,,,
328,PT00M01.00S,2022-11-05T03:05:30.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628969,,,1610612756,48,59,2022-11-05T03:05:30Z,3200000,,,0,,M. Bridges Free Throw 1 of 2 (1 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
329,PT00M01.00S,2022-11-05T03:05:30.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628969,,,1610612756,49,59,2022-11-05T03:06:08Z,3210000,,,0,,M. Bridges Free Throw 2 of 2 (2 PTS),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
330,PT00M00.00S,2022-11-05T03:05:58.1Z,2,REGULAR,period,end,[],0,,,1610612757,49,59,2022-11-05T03:05:58Z,3220000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-11-05T03:20:32.7Z,3,REGULAR,substitution,out,['startperiod'],1629642,,,1610612757,49,59,2022-11-05T03:20:47Z,3230000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-11-05T03:20:32.7Z,3,REGULAR,substitution,out,['startperiod'],1629234,,,1610612757,49,59,2022-11-05T03:20:47Z,3240000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-11-05T03:20:32.7Z,3,REGULAR,substitution,in,['startperiod'],1631101,,,1610612757,49,59,2022-11-05T03:20:47Z,3250000,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-11-05T03:20:32.7Z,3,REGULAR,substitution,in,['startperiod'],203994,,,1610612757,49,59,2022-11-05T03:20:47Z,3260000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-11-05T03:21:10.2Z,3,REGULAR,period,start,[],0,,,1610612756,49,59,2022-11-05T03:21:10Z,3270000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT11M37.00S,2022-11-05T03:21:32.4Z,3,REGULAR,2pt,Jump Shot,[],1626164,3.630091984231275,27.941176470588236,1610612756,49,59,2022-11-05T03:21:37Z,3280000,110.0,-18.0,1,left,MISS D. Booker 11' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,11.18,Missed,,,,,,,,,,,,,,,,,,
337,PT11M37.00S,2022-11-05T03:21:32.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,49,59,2022-11-05T03:38:06Z,3290000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Right,,,336.0,,,,,,,,,,,,,,,,,
339,PT11M37.00S,2022-11-05T03:21:44.2Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612757,49,59,2022-11-05T03:38:06Z,3310000,,,0,,TEAM delay-of-game VIOLATION,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,1627526.0,,,,,,,,,
341,PT11M28.00S,2022-11-05T03:22:09.0Z,3,REGULAR,foul,personal,[],1626164,,,1610612757,49,59,2022-11-05T03:38:06Z,3330000,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 203924]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,204059.0,1.0,1.0,Grant,203924.0,,,,,
343,PT11M21.00S,2022-11-05T03:22:28.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,81.02825229960578,53.67647058823529,1610612757,49,59,2022-11-05T03:36:22Z,3350000,18.0,126.0,1,right,MISS J. Winslow 12' Jump Shot,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),8-16 Center,12.71,Missed,,,,,,,,,,,,,,,,,,
344,PT11M20.00S,2022-11-05T03:22:29.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,49,59,2022-11-05T03:22:41Z,3360000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,343.0,,,,,,,,,,,,,,,,,
346,PT11M07.00S,2022-11-05T03:22:58.7Z,3,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612757,49,59,2022-11-05T03:23:17Z,3380000,,,0,,T. Craig shooting personal FOUL (3 PF) (Grant 2 FT),"[1628470, 203924]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,202041.0,3.0,0.0,Grant,203924.0,,,,,
348,PT11M07.00S,2022-11-05T03:23:26.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203924,,,1610612757,49,60,2022-11-05T03:36:22Z,3400000,,,0,,J. Grant Free Throw 1 of 2 (19 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
349,PT11M07.00S,2022-11-05T03:23:40.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203924,,,1610612757,49,61,2022-11-05T03:36:22Z,3410000,,,0,,J. Grant Free Throw 2 of 2 (20 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
350,PT10M54.00S,2022-11-05T03:23:53.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,12.302890932982917,52.69607843137255,1610612756,51,61,2022-11-05T03:23:57Z,3420000,-13.0,63.0,1,left,M. Bridges 6' pullup Jump Shot (4 PTS),[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,,,,,4.0,,,,,,,,,,,,,
351,PT10M33.00S,2022-11-05T03:24:14.2Z,3,REGULAR,turnover,lost ball,[],203994,,,1610612757,51,61,2022-11-05T03:24:18Z,3430000,,,0,,J. Nurkic lost ball TURNOVER (2 TO),"[203994, 101108]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Paul,101108.0,,
352,PT10M33.00S,2022-11-05T03:24:14.2Z,3,REGULAR,steal,,[],101108,,,1610612756,51,61,2022-11-05T03:24:16Z,3440000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
353,PT10M28.00S,2022-11-05T03:24:19.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628969,18.347568988173457,94.36274509803921,1610612756,54,61,2022-11-05T03:26:19Z,3450000,-222.0,120.0,1,left,M. Bridges 25' 3PT running (7 PTS) (C. Paul 6 AST),"[1628969, 101108]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.22,Made,,,,,7.0,C. Paul,101108.0,6.0,,,,,,,,,,
355,PT10M13.00S,2022-11-05T03:24:37.1Z,3,REGULAR,foul,personal,[],101108,,,1610612757,54,61,2022-11-05T03:24:47Z,3470000,,,0,,C. Paul personal FOUL (2 PF),"[101108, 203924]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,,,,,,,,,,,204059.0,2.0,0.0,Grant,203924.0,,,,,
357,PT10M03.00S,2022-11-05T03:25:08.8Z,3,REGULAR,2pt,Jump Shot,[],1626159,93.51182654402102,25.0,1610612757,54,61,2022-11-05T03:25:12Z,3490000,-125.0,8.0,1,right,MISS J. Winslow 12' Jump Shot,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Mid-Range,8-16 Left,12.53,Missed,,,,,,,,,,,,,,,,,,
358,PT10M01.00S,2022-11-05T03:25:10.8Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,54,61,2022-11-05T03:25:12Z,3500000,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,357.0,4.0,4.0,0.0,,,,,,,,,,,,,,
359,PT09M49.00S,2022-11-05T03:25:21.8Z,3,REGULAR,3pt,Jump Shot,[],101108,29.122864651773984,25.735294117647058,1610612756,54,61,2022-11-05T03:25:26Z,3510000,121.0,221.0,1,left,MISS C. Paul 25' 3PT,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
360,PT09M46.00S,2022-11-05T03:25:24.8Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,54,61,2022-11-05T03:25:26Z,3520000,,,0,,J. Nurkic REBOUND (Off:2 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,359.0,4.0,2.0,2.0,,,,,,,,,,,,,,
