actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
264,PT05M05.00S,2024-11-18T00:58:41.6Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,49,45,2024-11-18T00:59:00Z,2540000,False,,,0,,MISS C. Thomas Free Throw 2 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
265,PT05M02.00S,2024-11-18T00:58:44.6Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,49,45,2024-11-18T00:59:00Z,2550000,False,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,264.0,5.0,5.0,0.0,,,,,,,,,,,,,,
266,PT04M45.00S,2024-11-18T00:59:17.3Z,2,REGULAR,2pt,Jump Shot,[],1628969,78.53153745072274,51.9607843137255,1610612752,51,45,2024-11-18T00:59:19Z,2560000,False,10.0,149.0,1,right,M. Bridges 14' pullup Jump Shot (12 PTS) (J. Brunson 4 AST),"[1628969, 1628973]",1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Center,14.96,Made,,,,,,,,12.0,,J. Brunson,1628973.0,4.0,,,,,,
268,PT04M26.00S,2024-11-18T00:59:36.6Z,2,REGULAR,3pt,Jump Shot,[],1630570,31.750985545335087,33.33333333333333,1610612751,51,45,2024-11-18T00:59:44Z,2580000,False,83.0,246.0,1,left,MISS T. Watford 25' step back 3PT,[1630570],1610612751.0,BKN,step back,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
269,PT04M24.00S,2024-11-18T00:59:38.6Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,51,45,2024-11-18T00:59:44Z,2590000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,268.0,1.0,1.0,0.0,,,,,,,,,,,,,,
270,PT04M17.00S,2024-11-18T00:59:45.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,68.01905387647832,62.99019607843137,1610612752,54,45,2024-11-18T01:01:27Z,2600000,False,65.0,248.0,1,right,O. Anunoby 25' 3PT running (16 PTS) (J. Brunson 5 AST),"[1628384, 1628973]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,25.65,Made,,,,,,,,16.0,,J. Brunson,1628973.0,5.0,,,,,,
272,PT03M54.00S,2024-11-18T01:00:08.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,5.338370565045992,50.0,1610612751,54,47,2024-11-18T01:01:49Z,2620000,False,0.0,-2.0,1,left,T. Watford cutting Layup (4 PTS) (B. Simmons 4 AST),"[1630570, 1627732]",1610612751.0,BKN,cutting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,0.23,Made,,,,,,,,4.0,,B. Simmons,1627732.0,4.0,,,,,,
274,PT03M25.00S,2024-11-18T01:00:40.5Z,2,REGULAR,3pt,Jump Shot,[],1628404,92.46057818659659,4.166666666666666,1610612752,54,47,2024-11-18T01:01:16Z,2640000,False,-229.0,18.0,1,right,MISS J. Hart 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,22.99,Missed,,,,,,,,,,,,,,,,,,
275,PT03M20.00S,2024-11-18T01:00:45.5Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612752,54,47,2024-11-18T01:01:16Z,2650000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,274.0,4.0,2.0,2.0,,,,,,,,,,,,,,
276,PT03M12.00S,2024-11-18T01:00:51.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,93.24901445466492,47.30392156862745,1610612752,56,47,2024-11-18T01:01:03Z,2660000,False,-13.0,11.0,1,right,J. Hart driving Layup (10 PTS),[1628404],1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,,10.0,,,,,,,,,,
278,PT03M11.00S,2024-11-18T01:00:55.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,56,47,2024-11-18T01:00:55Z,2680000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M11.00S,2024-11-18T01:00:55.4Z,2,REGULAR,substitution,out,[],1630570,,,1610612751,56,47,2024-11-18T01:03:31Z,2690000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M11.00S,2024-11-18T01:00:55.4Z,2,REGULAR,substitution,in,[],203471,,,1610612751,56,47,2024-11-18T01:03:31Z,2700000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M02.00S,2024-11-18T01:03:58.9Z,2,REGULAR,violation,kicked ball,[],1630579,,,1610612751,56,47,2024-11-18T01:06:35Z,2710000,False,,,0,,J. Sims kicked ball VIOLATION,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,
282,PT02M49.00S,2024-11-18T01:04:27.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,5.732588699080158,52.450980392156865,1610612751,56,47,2024-11-18T01:08:35Z,2720000,False,-12.0,1.0,1,left,MISS D. Schröder driving finger roll Layup,[203471],1610612751.0,BKN,driving finger roll,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,,,,,,,,,
283,PT02M47.00S,2024-11-18T01:04:29.2Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,56,47,2024-11-18T01:08:35Z,2730000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,282.0,1.0,1.0,0.0,,,,,,,,,,,,,,
285,PT02M41.00S,2024-11-18T01:05:02.3Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612752,56,47,2024-11-18T01:07:05Z,2750000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M41.00S,2024-11-18T01:07:00.1Z,2,REGULAR,substitution,out,[],1630560,,,1610612752,56,47,2024-11-18T01:13:25Z,2775000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M41.00S,2024-11-18T01:07:00.1Z,2,REGULAR,substitution,in,[],1630592,,,1610612752,56,47,2024-11-18T01:13:25Z,2777500,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M23.00S,2024-11-18T01:07:37.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612752,56,47,2024-11-18T01:07:43Z,2780000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,201245.0,,,,,,,,,
289,PT01M58.00S,2024-11-18T01:08:11.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629661,24.655059132720105,53.18627450980392,1610612751,56,49,2024-11-18T01:08:14Z,2790000,False,-16.0,179.0,1,left,C. Johnson 18' fadeaway Jump Shot (11 PTS) (D. Schröder 3 AST),"[1629661, 203471]",1610612751.0,BKN,fadeaway,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Center,18.0,Made,,,,,,,,11.0,,D. Schröder,203471.0,3.0,,,,,,
291,PT01M32.00S,2024-11-18T01:08:37.2Z,2,REGULAR,2pt,Jump Shot,[],1628384,73.14388961892247,63.48039215686274,1610612752,58,49,2024-11-18T01:08:47Z,2810000,False,67.0,200.0,1,right,O. Anunoby 21' step back Jump Shot (18 PTS) (J. Hart 4 AST),"[1628384, 1628404]",1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,21.1,Made,,,,,,,,18.0,,J. Hart,1628404.0,4.0,,,,,,
293,PT01M21.00S,2024-11-18T01:08:48.0Z,2,REGULAR,3pt,Jump Shot,[],203471,29.911300919842315,69.6078431372549,1610612751,58,49,2024-11-18T01:09:06Z,2830000,False,-98.0,229.0,1,left,MISS D. Schröder 24' pullup 3PT - blocked,"[203471, 1628969]",1610612751.0,BKN,pullup,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,24.88,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0
294,PT01M21.00S,2024-11-18T01:08:48.0Z,2,REGULAR,block,,[],1628969,,,1610612751,58,49,2024-11-18T01:08:50Z,2840000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
295,PT01M21.00S,2024-11-18T01:08:48.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,58,49,2024-11-18T01:08:54Z,2850000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,293.0,,,,,,,,,,,,,,,,,
297,PT01M12.00S,2024-11-18T01:09:08.8Z,2,REGULAR,3pt,Jump Shot,[],1628969,75.50919842312747,84.55882352941177,1610612752,58,49,2024-11-18T01:09:29Z,2870000,False,173.0,178.0,1,right,MISS M. Bridges 24' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,24.79,Missed,,,,,,,,,,,,,,,,,,
298,PT01M08.00S,2024-11-18T01:09:12.8Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,58,49,2024-11-18T01:09:13Z,2880000,False,,,0,,B. Simmons REBOUND (Off:0 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Right Center,,,297.0,2.0,2.0,0.0,,,,,,,,,,,,,,
299,PT01M05.00S,2024-11-18T01:09:20.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612751,58,49,2024-11-18T01:09:27Z,2890000,False,,,0,,J. Brunson personal FOUL (2 PF) (Johnson 2 FT),"[1628973, 1629661]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201245.0,,,,2.0,0.0,Johnson,1629661.0,,
301,PT01M05.00S,2024-11-18T01:09:45.8Z,2,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,58,50,2024-11-18T01:09:45Z,2910000,False,,,0,,C. Johnson Free Throw 1 of 2 (12 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
302,PT01M05.00S,2024-11-18T01:09:57.7Z,2,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,58,51,2024-11-18T01:09:57Z,2920000,False,,,0,,C. Johnson Free Throw 2 of 2 (13 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,,,,13.0,,,,,,,,,,
303,PT00M52.70S,2024-11-18T01:10:11.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.19776609724047,50.49019607843137,1610612752,58,51,2024-11-18T01:10:14Z,2930000,False,2.0,21.0,1,right,MISS J. Brunson driving finger roll Layup,[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.09,Missed,,,,,,,,,,,,,,,,,,
304,PT00M51.00S,2024-11-18T01:10:12.8Z,2,REGULAR,rebound,defensive,[],203471,,,1610612751,58,51,2024-11-18T01:10:14Z,2940000,False,,,0,,D. Schröder REBOUND (Off:0 Def:1),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,303.0,1.0,1.0,0.0,,,,,,,,,,,,,,
305,PT00M44.70S,2024-11-18T01:10:19.1Z,2,REGULAR,3pt,Jump Shot,[],1627827,25.57490144546649,16.666666666666664,1610612751,58,54,2024-11-18T01:10:23Z,2950000,False,167.0,188.0,1,left,D. Finney-Smith 25' 3PT  (8 PTS) (C. Johnson 2 AST),"[1627827, 1629661]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,25.12,Made,,,,,,,,8.0,,C. Johnson,1629661.0,2.0,,,,,,
307,PT00M36.90S,2024-11-18T01:10:30.0Z,2,REGULAR,3pt,Jump Shot,[],1628969,68.28186596583443,65.93137254901961,1610612752,58,54,2024-11-18T01:10:32Z,2970000,False,80.0,246.0,1,right,MISS M. Bridges 25' pullup 3PT,[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
308,PT00M34.30S,2024-11-18T01:10:32.5Z,2,REGULAR,rebound,offensive,[],1628973,,,1610612752,58,54,2024-11-18T01:10:32Z,2980000,False,,,0,,J. Brunson REBOUND (Off:1 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,307.0,2.0,1.0,1.0,,,,,,,,,,,,,,
309,PT00M31.00S,2024-11-18T01:10:35.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628969,88.12417871222075,63.725490196078425,1610612752,60,54,2024-11-18T01:10:39Z,2990000,False,69.0,59.0,1,right,M. Bridges 9' pullup Jump Shot (14 PTS) (J. Brunson 6 AST),"[1628969, 1628973]",1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,9.05,Made,,,,,,,,14.0,,J. Brunson,1628973.0,6.0,,,,,,
311,PT00M20.80S,2024-11-18T01:10:53.2Z,2,REGULAR,3pt,Jump Shot,[],1630592,7.30946123521682,3.9215686274509802,1610612751,60,57,2024-11-18T01:10:57Z,3010000,False,230.0,16.0,1,left,J. Wilson 3PT  (13 PTS) (B. Simmons 5 AST),"[1630592, 1627732]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,23.1,Made,,,,,,,,13.0,,B. Simmons,1627732.0,5.0,,,,,,
314,PT00M00.00S,2024-11-18T01:11:41.3Z,2,REGULAR,period,end,[],0,,,1610612752,60,57,2024-11-18T01:11:41Z,3040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2024-11-18T01:26:53.3Z,3,REGULAR,substitution,out,['startperiod'],1630579,,,1610612752,60,57,2024-11-18T01:27:15Z,3050000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2024-11-18T01:26:53.3Z,3,REGULAR,substitution,out,['startperiod'],1630592,,,1610612752,60,57,2024-11-18T01:27:15Z,3060000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2024-11-18T01:26:53.3Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612752,60,57,2024-11-18T01:27:15Z,3070000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2024-11-18T01:26:53.3Z,3,REGULAR,substitution,in,['startperiod'],1630560,,,1610612752,60,57,2024-11-18T01:27:15Z,3080000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2024-11-18T01:27:14.8Z,3,REGULAR,period,start,[],0,,,1610612751,60,57,2024-11-18T01:27:15Z,3090000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT11M40.00S,2024-11-18T01:27:33.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,94.56307490144546,51.225490196078425,1610612751,60,59,2024-11-18T01:27:43Z,3100000,False,6.0,-1.0,1,right,D. Finney-Smith reverse Layup (10 PTS) (B. Simmons 6 AST),"[1627827, 1627732]",1610612751.0,BKN,reverse,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,10.0,,B. Simmons,1627732.0,6.0,,,,,,
324,PT11M21.00S,2024-11-18T01:27:56.5Z,3,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612752,60,59,2024-11-18T01:28:08Z,3120000,False,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Brunson 2 FT),"[1627827, 1628973]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1146.0,,,,1.0,0.0,Brunson,1628973.0,,
326,PT11M21.00S,2024-11-18T01:28:22.8Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,61,59,2024-11-18T01:28:22Z,3140000,False,,,0,,J. Brunson Free Throw 1 of 2 (4 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
327,PT11M21.00S,2024-11-18T01:28:39.8Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,62,59,2024-11-18T01:28:39Z,3150000,False,,,0,,J. Brunson Free Throw 2 of 2 (5 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
328,PT11M04.00S,2024-11-18T01:28:59.0Z,3,REGULAR,turnover,lost ball,[],1630560,,,1610612751,62,59,2024-11-18T01:29:01Z,3160000,False,,,0,,C. Thomas lost ball TURNOVER (2 TO),"[1630560, 1628973]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Brunson,1628973.0,,,,,,,,,,,
329,PT11M04.00S,2024-11-18T01:28:59.0Z,3,REGULAR,steal,,[],1628973,,,1610612752,62,59,2024-11-18T01:29:00Z,3170000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
330,PT10M52.00S,2024-11-18T01:29:11.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628384,5.995400788436268,49.754901960784316,1610612752,64,59,2024-11-18T01:29:20Z,3180000,False,1.0,4.0,1,left,O. Anunoby cutting DUNK (20 PTS) (K. Towns 3 AST),"[1628384, 1626157]",1610612752.0,NYK,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,,,,20.0,,K. Towns,1626157.0,3.0,,,,,,
332,PT10M36.00S,2024-11-18T01:29:26.5Z,3,REGULAR,3pt,Jump Shot,[],203471,85.3646517739816,96.81372549019608,1610612751,64,62,2024-11-18T01:29:29Z,3200000,False,234.0,85.0,1,right,D. Schröder 24' 3PT  (3 PTS) (B. Simmons 7 AST),"[203471, 1627732]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Right Corner 3,24+ Right,24.91,Made,,,,,,,,3.0,,B. Simmons,1627732.0,7.0,,,,,,
334,PT10M13.00S,2024-11-18T01:29:49.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,8.09789750328515,51.71568627450981,1610612752,66,62,2024-11-18T01:30:31Z,3220000,False,-9.0,24.0,1,left,K. Towns driving floating Jump Shot (14 PTS),[1626157],1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.51,Made,,,,,,,,14.0,,,,,,,,,,
336,PT09M52.00S,2024-11-18T01:30:32.8Z,3,REGULAR,3pt,Jump Shot,[],203471,78.26872536136662,8.333333333333332,1610612751,66,62,2024-11-18T01:30:36Z,3240000,False,-208.0,152.0,1,right,MISS D. Schröder 25' 3PT,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
337,PT09M48.00S,2024-11-18T01:30:36.8Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612751,66,62,2024-11-18T01:30:36Z,3250000,False,,,0,,D. Finney-Smith REBOUND (Off:3 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,336.0,4.0,1.0,3.0,,,,,,,,,,,,,,
338,PT09M46.00S,2024-11-18T01:30:38.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203471,76.5604467805519,9.803921568627452,1610612751,66,62,2024-11-18T01:30:41Z,3260000,False,-201.0,168.0,1,right,MISS D. Schröder 26' 3PT,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
339,PT09M45.00S,2024-11-18T01:30:39.1Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,66,62,2024-11-18T01:30:41Z,3270000,False,,,0,,K. Towns REBOUND (Off:2 Def:9),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,338.0,11.0,9.0,2.0,,,,,,,,,,,,,,
340,PT09M35.00S,2024-11-18T01:30:49.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,5.338370565045992,52.20588235294118,1610612752,66,62,2024-11-18T01:31:10Z,3280000,False,-11.0,-2.0,1,left,MISS O. Anunoby cutting Layup - blocked,"[1628384, 1627827]",1610612752.0,NYK,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.12,Missed,,,,,,,,,,,,,,,,,Finney-Smith,1627827.0
341,PT09M35.00S,2024-11-18T01:30:49.4Z,3,REGULAR,block,,[],1627827,,,1610612752,66,62,2024-11-18T01:30:51Z,3290000,False,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
342,PT09M34.00S,2024-11-18T01:30:50.4Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,66,62,2024-11-18T01:32:14Z,3300000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,340.0,1.0,1.0,0.0,,,,,,,,,,,,,,
343,PT09M32.00S,2024-11-18T01:30:55.5Z,3,REGULAR,turnover,traveling,[],1627732,,,1610612751,66,62,2024-11-18T01:30:59Z,3310000,False,,,0,,B. Simmons traveling TURNOVER (1 TO),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,,201245.0,,,,,,,,,
344,PT09M11.00S,2024-11-18T01:31:28.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,18.74178712220762,62.254901960784316,1610612752,68,62,2024-11-18T01:33:04Z,3320000,False,-61.0,124.0,1,left,J. Brunson 13' turnaround fadeaway Jump Shot (7 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,13.81,Made,,,,,,,,7.0,,,,,,,,,,
345,PT08M53.00S,2024-11-18T01:31:47.8Z,3,REGULAR,turnover,out-of-bounds,[],1627732,,,1610612751,68,62,2024-11-18T01:31:51Z,3330000,False,,,0,,B. Simmons bad pass out-of-bounds TURNOVER (2 TO),[1627732],1610612751.0,BKN,bad pass,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,,,,201245.0,,,,,,,,,
347,PT08M48.00S,2024-11-18T01:32:02.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,5.469776609724048,59.55882352941176,1610612752,68,62,2024-11-18T01:32:07Z,3350000,False,-48.0,-1.0,1,left,MISS J. Brunson cutting Layup - blocked,"[1628973, 1627732]",1610612752.0,NYK,cutting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,,,,,,,,,,Simmons,1627732.0
348,PT08M48.00S,2024-11-18T01:32:02.0Z,3,REGULAR,block,,[],1627732,,,1610612752,68,62,2024-11-18T01:32:06Z,3360000,False,,,0,,B. Simmons BLOCK (1 BLK),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
349,PT08M48.00S,2024-11-18T01:32:02.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,68,62,2024-11-18T01:32:07Z,3370000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,347.0,,,,,,,,,,,,,,,,,
351,PT08M46.00S,2024-11-18T01:32:24.1Z,3,REGULAR,foul,personal,[],1627732,,,1610612752,68,62,2024-11-18T01:32:29Z,3390000,False,,,0,,B. Simmons personal FOUL (3 PF),"[1627732, 1628973]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201245.0,,,,3.0,0.0,Brunson,1628973.0,,
353,PT08M35.00S,2024-11-18T01:33:09.9Z,3,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612752,68,62,2024-11-18T01:33:21Z,3410000,False,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (Anunoby 2 FT),"[1627827, 1628384]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627524.0,,,,2.0,0.0,Anunoby,1628384.0,,
355,PT08M35.00S,2024-11-18T01:33:32.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628384,,,1610612752,69,62,2024-11-18T01:33:32Z,3430000,False,,,0,,O. Anunoby Free Throw 1 of 2 (21 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,,,,21.0,,,,,,,,,,
