actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
171,PT12M00.00S,2025-02-09T02:11:38.9Z,2,REGULAR,substitution,in,['startperiod'],1628369,,,1610612738,19,30,2025-02-09T02:12:06Z,1680000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-02-09T02:11:38.9Z,2,REGULAR,substitution,in,['startperiod'],1628436,,,1610612738,19,30,2025-02-09T02:12:06Z,1690000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-02-09T02:12:06.7Z,2,REGULAR,period,start,[],0,,,1610612752,19,30,2025-02-09T02:12:06Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M48.00S,2025-02-09T02:12:17.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.4881734559789805,47.05882352941176,1610612752,21,30,2025-02-09T02:12:27Z,1710000,False,15.0,8.0,1,left,C. Payne driving Layup (4 PTS),[1626166],1610612752.0,NYK,driving,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,4.0,,,,,,,,,,,
175,PT11M33.00S,2025-02-09T02:12:32.9Z,2,REGULAR,3pt,Jump Shot,[],1630202,93.47897503285151,98.52941176470588,1610612738,21,33,2025-02-09T02:12:36Z,1720000,False,243.0,9.0,1,right,P. Pritchard 24' 3PT  (3 PTS) (J. Tatum 1 AST),"[1630202, 1628369]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Right Corner 3,24+ Right,24.28,Made,,,,,,,3.0,,,,,,J. Tatum,1628369.0,1.0,,,
177,PT11M13.00S,2025-02-09T02:12:52.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,12.66425755584757,57.59803921568628,1610612752,21,33,2025-02-09T02:12:56Z,1740000,False,-38.0,67.0,1,left,MISS C. Payne 7' driving floating Shot,[1626166],1610612752.0,NYK,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,7.66,Missed,,,,,,,,,,,,,,,,,,
178,PT11M11.00S,2025-02-09T02:12:54.7Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,21,33,2025-02-09T02:12:56Z,1750000,False,,,0,,L. Kornet REBOUND (Off:1 Def:4),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,177.0,5.0,4.0,1.0,,,,,,,,,,,,,,
179,PT11M00.00S,2025-02-09T02:13:05.5Z,2,REGULAR,3pt,Jump Shot,[],1630573,95.84428383705651,1.9607843137254974,1610612738,21,33,2025-02-09T02:13:10Z,1760000,False,-240.0,-13.0,1,right,MISS S. Hauser 24' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,24.06,Missed,,,,,,,,,,,,,,,,,,
180,PT10M58.00S,2025-02-09T02:13:07.5Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,21,33,2025-02-09T02:13:10Z,1770000,False,,,0,,L. Kornet REBOUND (Off:2 Def:4),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Left Corner 3,24+ Left,,,179.0,6.0,4.0,2.0,,,,,,,,,,,,,,
181,PT10M55.00S,2025-02-09T02:13:10.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,65.3580814717477,51.470588235294116,1610612738,21,33,2025-02-09T02:13:17Z,1780000,False,7.0,273.0,1,right,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,27.32,Missed,,,,,,,,,,,,,,,,,,
182,PT10M53.00S,2025-02-09T02:13:12.6Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,21,33,2025-02-09T02:13:17Z,1790000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,181.0,1.0,1.0,0.0,,,,,,,,,,,,,,
183,PT10M40.00S,2025-02-09T02:13:25.6Z,2,REGULAR,3pt,Jump Shot,[],1626157,31.84954007884363,67.40196078431373,1610612752,24,33,2025-02-09T02:13:29Z,1800000,False,-87.0,247.0,1,left,K. Towns 26' 3PT step back (6 PTS),[1626157],1610612752.0,NYK,step back,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,26.18,Made,,,,,,,6.0,,,,,,,,,,,
184,PT10M27.00S,2025-02-09T02:13:38.2Z,2,REGULAR,2pt,Jump Shot,[],1630202,78.36727989487517,65.93137254901961,1610612738,24,33,2025-02-09T02:13:42Z,1810000,False,80.0,151.0,1,right,MISS P. Pritchard 17' pullup Shot,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right Center,17.06,Missed,,,,,,,,,,,,,,,,,,
185,PT10M25.00S,2025-02-09T02:13:40.2Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,24,33,2025-02-09T02:13:42Z,1820000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right Center,,,184.0,4.0,4.0,0.0,,,,,,,,,,,,,,
186,PT10M14.00S,2025-02-09T02:13:52.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.699737187910642,50.0,1610612752,24,33,2025-02-09T02:13:56Z,1830000,False,0.0,1.0,1,left,MISS K. Towns driving finger roll Layup,[1626157],1610612752.0,NYK,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.11,Missed,,,,,,,,,,,,,,,,,,
187,PT10M12.00S,2025-02-09T02:13:54.3Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,24,33,2025-02-09T02:17:15Z,1840000,False,,,0,,L. Kornet REBOUND (Off:2 Def:5),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,186.0,7.0,5.0,2.0,,,,,,,,,,,,,,
188,PT09M56.00S,2025-02-09T02:14:09.8Z,2,REGULAR,2pt,Jump Shot,[],1628369,88.74835742444152,71.32352941176471,1610612738,24,33,2025-02-09T02:14:17Z,1850000,False,107.0,53.0,1,right,MISS J. Tatum 11' turnaround fadeaway Shot,[1628369],1610612738.0,BOS,turnaround fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,11.92,Missed,,,,,,,,,,,,,,,,,,
189,PT09M53.00S,2025-02-09T02:14:12.8Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,24,33,2025-02-09T02:14:17Z,1860000,False,,,0,,L. Kornet REBOUND (Off:3 Def:5),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Right,,,188.0,8.0,5.0,3.0,,,,,,,,,,,,,,
190,PT09M50.00S,2025-02-09T02:14:15.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,66.27792378449408,57.35294117647059,1610612738,24,36,2025-02-09T02:14:18Z,1870000,False,37.0,264.0,1,right,P. Pritchard 26' 3PT  (6 PTS) (J. Tatum 2 AST),"[1630202, 1628369]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,26.7,Made,,,,,,,6.0,,,,,,J. Tatum,1628369.0,2.0,,,
192,PT09M32.00S,2025-02-09T02:14:32.9Z,2,REGULAR,3pt,Jump Shot,[],1630540,5.436925098554539,4.901960784313729,1610612752,27,36,2025-02-09T02:14:43Z,1890000,False,225.0,-1.0,1,left,M. McBride 3PT  (3 PTS) (J. Hart 2 AST),"[1630540, 1628404]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,22.55,Made,,,,,,,3.0,,,,,,J. Hart,1628404.0,2.0,,,
194,PT09M07.00S,2025-02-09T02:14:58.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,85.98883048620237,52.450980392156865,1610612738,27,38,2025-02-09T02:15:02Z,1910000,False,12.0,79.0,1,right,P. Pritchard 8' pullup Jump Shot (8 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,8.01,Made,,,,,,,8.0,,,,,,,,,,,
196,PT08M59.00S,2025-02-09T02:15:06.8Z,2,REGULAR,turnover,lost ball,[],1628404,,,1610612752,27,38,2025-02-09T02:15:10Z,1930000,False,,,0,,J. Hart lost ball TURNOVER (2 TO),"[1628404, 1629674]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,2.0,Queta,1629674.0
197,PT08M59.00S,2025-02-09T02:15:06.8Z,2,REGULAR,steal,,[],1629674,,,1610612738,27,38,2025-02-09T02:15:09Z,1940000,False,,,0,,N. Queta STEAL (1 STL),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
198,PT08M38.00S,2025-02-09T02:15:27.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,67.46057818659658,44.85294117647059,1610612738,27,41,2025-02-09T02:15:32Z,1950000,False,-26.0,253.0,1,right,P. Pritchard 25' 3PT step back (11 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,25.47,Made,,,,,,,11.0,,,,,,,,,,,
199,PT08M23.00S,2025-02-09T02:15:42.5Z,2,REGULAR,3pt,Jump Shot,[],1630540,24.885019710906704,14.460784313725497,1610612752,27,41,2025-02-09T02:15:48Z,1960000,False,178.0,181.0,1,left,MISS M. McBride 25' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
200,PT08M21.00S,2025-02-09T02:15:44.5Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,27,41,2025-02-09T02:15:48Z,1970000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,199.0,1.0,1.0,0.0,,,,,,,,,,,,,,
201,PT08M07.00S,2025-02-09T02:15:59.3Z,2,REGULAR,3pt,Jump Shot,[],1628369,68.9060446780552,71.81372549019608,1610612738,27,44,2025-02-09T02:16:03Z,1980000,False,109.0,240.0,1,right,J. Tatum 26' 3PT step back (13 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.35,Made,,,,,,,13.0,,,,,,,,,,,
202,PT07M59.00S,2025-02-09T02:16:08.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,27,44,2025-02-09T02:16:08Z,1990000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M52.00S,2025-02-09T02:19:40.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,14.635348226018394,40.44117647058824,1610612752,29,44,2025-02-09T02:19:44Z,2000000,False,48.0,85.0,1,left,C. Payne 9' driving floating Jump Shot (6 PTS),[1626166],1610612752.0,NYK,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,9.76,Made,,,,,,,6.0,,,,,,,,,,,
204,PT07M34.00S,2025-02-09T02:19:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.82194480946123,45.58823529411765,1610612738,29,44,2025-02-09T02:52:17Z,2010000,False,-22.0,15.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.67,Missed,,,,,,,,,,,,,,,,,,
205,PT07M32.00S,2025-02-09T02:20:01.2Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,29,44,2025-02-09T02:20:04Z,2020000,False,,,0,,N. Queta REBOUND (Off:2 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,204.0,3.0,1.0,2.0,,,,,,,,,,,,,,
206,PT07M32.00S,2025-02-09T02:20:02.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629674,94.40999984741211,50.0,1610612738,29,46,2025-02-09T02:20:09Z,2030000,False,0.0,0.0,1,right,N. Queta tip Layup (4 PTS),[1629674],1610612738.0,BOS,tip,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,4.0,,,,,,,,,,,
207,PT07M17.00S,2025-02-09T02:20:15.6Z,2,REGULAR,2pt,Jump Shot,[],1626166,5.436925098554539,28.186274509803923,1610612752,31,46,2025-02-09T02:20:18Z,2040000,False,109.0,-1.0,1,left,C. Payne 10' pullup Jump Shot (8 PTS) (P. Achiuwa 2 AST),"[1626166, 1630173]",1610612752.0,NYK,pullup,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,10.91,Made,,,,,,,8.0,,,,,,P. Achiuwa,1630173.0,2.0,,,
209,PT07M01.00S,2025-02-09T02:20:31.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,67.19776609724047,39.4607843137255,1610612738,31,49,2025-02-09T02:20:35Z,2060000,False,-53.0,256.0,1,right,J. Tatum 26' 3PT pullup (16 PTS),[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,26.12,Made,,,,,,,16.0,,,,,,,,,,,
210,PT06M35.00S,2025-02-09T02:20:57.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,12.532851511169525,43.13725490196079,1610612752,31,49,2025-02-09T02:24:49Z,2070000,False,34.0,65.0,1,left,MISS P. Achiuwa 7' driving floating Shot,[1630173],1610612752.0,NYK,driving floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,7.38,Missed,,,,,,,,,,,,,,,,,,
211,PT06M33.00S,2025-02-09T02:20:59.1Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,31,49,2025-02-09T02:21:02Z,2080000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,210.0,3.0,3.0,0.0,,,,,,,,,,,,,,
212,PT06M17.00S,2025-02-09T02:21:15.2Z,2,REGULAR,3pt,Jump Shot,[],1628369,63.64980289093298,71.56862745098039,1610612738,31,49,2025-02-09T02:21:19Z,2090000,False,108.0,289.0,1,right,MISS J. Tatum 30' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,30.86,Missed,,,,,,,,,,,,,,,,,,
213,PT06M15.00S,2025-02-09T02:21:17.2Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,31,49,2025-02-09T02:21:19Z,2100000,False,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,212.0,5.0,5.0,0.0,,,,,,,,,,,,,,
214,PT06M11.00S,2025-02-09T02:21:22.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,5.699737187910642,49.50980392156863,1610612752,33,49,2025-02-09T02:21:27Z,2110000,False,2.0,1.0,1,left,J. Hart running Layup (2 PTS) (K. Towns 1 AST),"[1628404, 1626157]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.27,Made,,,,,,,2.0,,,,,,K. Towns,1626157.0,1.0,,,
216,PT05M52.00S,2025-02-09T02:21:43.1Z,2,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612738,33,49,2025-02-09T02:21:48Z,2130000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Pritchard 2 FT),"[1626157, 1630202]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628951.0,1.0,0.0,Pritchard,1630202.0,,,,,,
218,PT05M52.00S,2025-02-09T02:22:10.0Z,2,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,33,50,2025-02-09T02:22:46Z,2150000,False,,,0,,P. Pritchard Free Throw 1 of 2 (12 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
219,PT05M52.00S,2025-02-09T02:22:10.1Z,2,REGULAR,substitution,out,[],1626166,,,1610612738,33,50,2025-02-09T02:22:32Z,2160000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M52.00S,2025-02-09T02:22:10.1Z,2,REGULAR,substitution,out,[],1626157,,,1610612738,33,50,2025-02-09T02:22:32Z,2170000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M52.00S,2025-02-09T02:22:10.1Z,2,REGULAR,substitution,out,[],1630573,,,1610612738,33,50,2025-02-09T02:22:32Z,2180000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT05M52.00S,2025-02-09T02:22:10.1Z,2,REGULAR,substitution,out,[],1629674,,,1610612738,33,50,2025-02-09T02:22:32Z,2190000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT05M52.00S,2025-02-09T02:22:10.1Z,2,REGULAR,substitution,in,[],1628973,,,1610612738,33,50,2025-02-09T02:22:32Z,2200000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M52.00S,2025-02-09T02:22:10.1Z,2,REGULAR,substitution,in,[],1628969,,,1610612738,33,50,2025-02-09T02:22:32Z,2210000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M52.00S,2025-02-09T02:22:10.1Z,2,REGULAR,substitution,in,[],201143,,,1610612738,33,50,2025-02-09T02:22:32Z,2220000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M52.00S,2025-02-09T02:22:10.1Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,33,50,2025-02-09T02:22:32Z,2230000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M52.00S,2025-02-09T02:22:10.0Z,2,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,33,50,2025-02-09T02:22:46Z,2240000,False,,,0,,MISS P. Pritchard Free Throw 2 of 2,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
228,PT05M50.00S,2025-02-09T02:22:12.0Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,33,50,2025-02-09T02:22:46Z,2250000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,227.0,3.0,3.0,0.0,,,,,,,,,,,,,,
229,PT05M31.00S,2025-02-09T02:23:03.9Z,2,REGULAR,3pt,Jump Shot,[],1628404,29.48423127463863,26.225490196078425,1610612752,36,50,2025-02-09T02:23:07Z,2260000,False,119.0,225.0,1,left,J. Hart 25' 3PT  (5 PTS) (M. Bridges 1 AST),"[1628404, 1628969]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.42,Made,,,,,,,5.0,,,,,,M. Bridges,1628969.0,1.0,,,
231,PT05M17.00S,2025-02-09T02:23:17.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,81.91524310118265,61.27450980392157,1610612738,36,52,2025-02-09T02:27:12Z,2280000,False,56.0,117.0,1,right,J. Brown 13' pullup Jump Shot (10 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,13.03,Made,,,,,,,10.0,,,,,,,,,,,
232,PT04M56.00S,2025-02-09T02:23:42.1Z,2,REGULAR,foul,personal,['2freethrow'],201143,,,1610612752,36,52,2025-02-09T02:24:05Z,2290000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Brunson 2 FT),"[201143, 1628973]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,204059.0,1.0,0.0,Brunson,1628973.0,,,,,,
234,PT04M56.00S,2025-02-09T02:24:10.9Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,37,52,2025-02-09T02:24:10Z,2310000,False,,,0,,J. Brunson Free Throw 1 of 2 (10 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
235,PT04M56.00S,2025-02-09T02:24:11.0Z,2,REGULAR,substitution,out,[],1628369,,,1610612752,37,52,2025-02-09T02:24:17Z,2320000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT04M56.00S,2025-02-09T02:24:11.0Z,2,REGULAR,substitution,in,[],1628401,,,1610612752,37,52,2025-02-09T02:24:17Z,2330000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT04M56.00S,2025-02-09T02:24:37.1Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,38,52,2025-02-09T02:24:37Z,2340000,False,,,0,,J. Brunson Free Throw 2 of 2 (11 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
238,PT04M43.00S,2025-02-09T02:24:53.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,93.61038107752957,47.05882352941176,1610612738,38,54,2025-02-09T02:24:59Z,2350000,False,-15.0,8.0,1,right,L. Kornet cutting finger roll Layup (4 PTS) (J. Brown 2 AST),"[1628436, 1627759]",1610612738.0,BOS,cutting finger roll,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,,,4.0,,,,,,J. Brown,1627759.0,2.0,,,
240,PT04M32.00S,2025-02-09T02:25:06.8Z,2,REGULAR,foul,offensive,[],1628404,,,1610612752,38,54,2025-02-09T02:25:11Z,2370000,False,,,0,,J. Hart offensive FOUL (3 PF),"[1628404, 1628401]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,204059.0,3.0,0.0,White,1628401.0,,,,,,
242,PT04M32.00S,2025-02-09T02:25:06.8Z,2,REGULAR,turnover,offensive foul,[],1628404,,,1610612752,38,54,2025-02-09T02:25:06Z,2390000,False,,,0,,J. Hart offensive foul TURNOVER (3 TO),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,204059.0,,,,,,,,3.0,,
243,PT04M16.00S,2025-02-09T02:25:34.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,70.61432325886992,72.05882352941177,1610612738,38,54,2025-02-09T02:25:37Z,2400000,False,110.0,224.0,1,right,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,24.94,Missed,,,,,,,,,,,,,,,,,,
244,PT04M14.00S,2025-02-09T02:25:36.3Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,38,54,2025-02-09T02:25:37Z,2410000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,243.0,4.0,4.0,0.0,,,,,,,,,,,,,,
245,PT04M10.00S,2025-02-09T02:25:41.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,27.513140604467807,81.12745098039215,1610612752,38,54,2025-02-09T02:30:57Z,2420000,False,-156.0,206.0,1,left,MISS J. Brunson 25' running 3PT,[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
246,PT04M07.00S,2025-02-09T02:25:44.4Z,2,REGULAR,rebound,defensive,[],1630202,,,1610612738,38,54,2025-02-09T02:25:47Z,2430000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,245.0,1.0,1.0,0.0,,,,,,,,,,,,,,
247,PT03M50.00S,2025-02-09T02:26:01.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,93.87319316688567,50.0,1610612738,38,56,2025-02-09T02:26:07Z,2440000,False,0.0,5.0,1,right,P. Pritchard driving finger roll Layup (14 PTS),[1630202],1610612738.0,BOS,driving finger roll,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,,,14.0,,,,,,,,,,,
248,PT03M25.00S,2025-02-09T02:26:27.1Z,2,REGULAR,foul,personal,['3freethrow'],1627759,,,1610612752,38,56,2025-02-09T02:26:33Z,2450000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (McBride 3 FT),"[1627759, 1630540]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,204059.0,1.0,0.0,McBride,1630540.0,,,,,,
250,PT03M25.00S,2025-02-09T02:26:57.3Z,2,REGULAR,freethrow,1 of 3,[],1630540,,,1610612752,39,56,2025-02-09T02:26:57Z,2470000,False,,,0,,M. McBride Free Throw 1 of 3 (4 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
251,PT03M25.00S,2025-02-09T02:27:11.6Z,2,REGULAR,freethrow,2 of 3,[],1630540,,,1610612752,40,56,2025-02-09T02:27:11Z,2480000,False,,,0,,M. McBride Free Throw 2 of 3 (5 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
