actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
524,PT08M51.00S,2025-03-05T02:31:58.3Z,4,REGULAR,foul,personal,[],202710,,,1610612752,89,92,2025-03-05T02:32:04Z,5130000,False,,,0,,J. Butler III personal FOUL (2 PF),"[202710, 1628384]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Left Center,,,,,,,,202041.0,,,,,,,2.0,0.0,Anunoby,1628384.0,,
526,PT08M43.00S,2025-03-05T02:32:24.5Z,4,REGULAR,3pt,Jump Shot,[],1628384,72.22404730617609,78.43137254901961,1610612752,89,92,2025-03-05T02:40:28Z,5150000,False,142.0,209.0,1,right,MISS O. Anunoby 25' step back 3PT,[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,,
527,PT08M41.00S,2025-03-05T02:32:26.5Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,89,92,2025-03-05T02:32:29Z,5160000,False,,,0,,D. Green REBOUND (Off:1 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,526.0,,,,,5.0,4.0,1.0,,,,,,
528,PT08M24.00S,2025-03-05T02:32:46.9Z,4,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612744,89,92,2025-03-05T02:32:53Z,5170000,False,,,0,,M. McBride shooting personal FOUL (1 PF) (Butler III 2 FT),"[1630540, 202710]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,,202056.0,,,,,,,1.0,0.0,Butler III,202710.0,,
530,PT08M24.00S,2025-03-05T02:33:13.4Z,4,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,89,93,2025-03-05T02:33:13Z,5190000,False,,,0,,J. Butler III Free Throw 1 of 2 (17 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
531,PT08M24.00S,2025-03-05T02:33:30.6Z,4,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,89,94,2025-03-05T02:33:30Z,5200000,False,,,0,,J. Butler III Free Throw 2 of 2 (18 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
532,PT08M05.00S,2025-03-05T02:33:50.5Z,4,REGULAR,3pt,Jump Shot,[],1630173,93.51182654402102,4.6568627450980395,1610612752,89,94,2025-03-05T02:33:54Z,5210000,False,-227.0,8.0,1,right,MISS P. Achiuwa 3PT,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
533,PT08M02.00S,2025-03-05T02:33:53.5Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,89,94,2025-03-05T02:33:54Z,5220000,False,,,0,,D. Green REBOUND (Off:1 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,,,,,532.0,,,,,6.0,5.0,1.0,,,,,,
538,PT07M50.00S,2025-03-05T02:38:01.7Z,4,REGULAR,turnover,bad pass,[],1642366,,,1610612744,89,94,2025-03-05T02:38:34Z,5235000,False,,,0,,Q. Post bad pass TURNOVER (2 TO),"[1642366, 1626166]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2.0,Payne,1626166.0,,,,,,,,,
539,PT07M50.00S,2025-03-05T02:38:01.7Z,4,REGULAR,steal,,[],1626166,,,1610612752,89,94,2025-03-05T02:38:05Z,5242500,False,,,0,,C. Payne STEAL (2 STL),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
568,PT07M50.00S,2025-03-05T02:38:02.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,89,94,2025-03-05T02:47:22Z,5246250,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M37.00S,2025-03-05T02:38:22.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,72.88107752956637,18.137254901960784,1610612752,92,94,2025-03-05T02:38:26Z,5290000,False,-159.0,202.0,1,right,O. Anunoby 25' 3PT  (28 PTS) (M. McBride 5 AST),"[1628384, 1630540]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.76,Made,28.0,M. McBride,1630540.0,5.0,,,,,,,,,,,,,,
542,PT07M17.00S,2025-03-05T02:38:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642366,9.017739816031538,52.450980392156865,1610612744,92,94,2025-03-05T02:38:46Z,5310000,False,-12.0,32.0,1,left,MISS Q. Post Layup,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,,
543,PT07M15.00S,2025-03-05T02:38:45.3Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,92,94,2025-03-05T02:44:08Z,5320000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:9),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,542.0,,,,,12.0,9.0,3.0,,,,,,
544,PT06M58.00S,2025-03-05T02:39:01.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,86.28449408672799,53.18627450980392,1610612752,92,94,2025-03-05T02:39:08Z,5330000,False,16.0,76.0,1,right,MISS P. Achiuwa 7' floating Shot,[1630173],1610612752.0,NYK,floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
545,PT06M56.00S,2025-03-05T02:39:03.8Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612752,92,94,2025-03-05T02:39:08Z,5340000,False,,,0,,P. Achiuwa REBOUND (Off:4 Def:9),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,544.0,,,,,13.0,9.0,4.0,,,,,,
546,PT06M56.00S,2025-03-05T02:39:04.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,93.11760840998686,49.754901960784316,1610612752,92,94,2025-03-05T02:39:11Z,5350000,False,-1.0,12.0,1,right,MISS P. Achiuwa putback Layup - blocked,"[1630173, 1627741]",1610612752.0,NYK,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,Hield,1627741.0
547,PT06M56.00S,2025-03-05T02:39:04.6Z,4,REGULAR,block,,[],1627741,,,1610612752,92,94,2025-03-05T02:39:07Z,5360000,False,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
548,PT06M53.00S,2025-03-05T02:39:07.6Z,4,REGULAR,rebound,defensive,[],1642366,,,1610612744,92,94,2025-03-05T02:39:11Z,5370000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,546.0,,,,,1.0,1.0,0.0,,,,,,
549,PT06M40.00S,2025-03-05T02:39:20.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642366,12.434296977660972,51.470588235294116,1610612744,92,94,2025-03-05T02:39:23Z,5380000,False,-7.0,64.0,1,left,MISS Q. Post 6' Hook,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,,,,,,,,,,,,,,,,,,
550,PT06M38.00S,2025-03-05T02:39:22.0Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,92,94,2025-03-05T02:39:23Z,5390000,False,,,0,,P. Achiuwa REBOUND (Off:4 Def:10),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,549.0,,,,,14.0,10.0,4.0,,,,,,
551,PT06M33.00S,2025-03-05T02:39:30.1Z,4,REGULAR,foul,personal,['2freethrow'],1642366,,,1610612752,92,94,2025-03-05T02:39:40Z,5400000,False,,,0,,Q. Post shooting personal FOUL (3 PF) (Anunoby 2 FT),"[1642366, 1628384]",1610612744.0,GSW,shooting,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202041.0,,,,,,,3.0,0.0,Anunoby,1628384.0,,
553,PT06M33.00S,2025-03-05T02:40:02.5Z,4,REGULAR,freethrow,1 of 2,[],1628384,,,1610612752,93,94,2025-03-05T02:40:44Z,5420000,False,,,0,,O. Anunoby Free Throw 1 of 2 (29 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
554,PT06M33.00S,2025-03-05T02:40:02.6Z,4,REGULAR,substitution,out,[],1630540,,,1610612752,93,94,2025-03-05T02:40:18Z,5430000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M33.00S,2025-03-05T02:40:02.6Z,4,REGULAR,substitution,out,[],1629013,,,1610612752,93,94,2025-03-05T02:40:18Z,5440000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M33.00S,2025-03-05T02:40:02.6Z,4,REGULAR,substitution,out,[],1626166,,,1610612752,93,94,2025-03-05T02:40:18Z,5450000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M33.00S,2025-03-05T02:40:02.6Z,4,REGULAR,substitution,out,[],1641764,,,1610612752,93,94,2025-03-05T02:40:18Z,5460000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M33.00S,2025-03-05T02:40:02.6Z,4,REGULAR,substitution,out,[],1627741,,,1610612752,93,94,2025-03-05T02:40:18Z,5470000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M33.00S,2025-03-05T02:40:02.6Z,4,REGULAR,substitution,out,[],202710,,,1610612752,93,94,2025-03-05T02:40:18Z,5480000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M33.00S,2025-03-05T02:40:02.6Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,93,94,2025-03-05T02:40:18Z,5490000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M33.00S,2025-03-05T02:40:02.6Z,4,REGULAR,substitution,in,[],1628969,,,1610612752,93,94,2025-03-05T02:40:18Z,5500000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M33.00S,2025-03-05T02:40:02.6Z,4,REGULAR,substitution,in,[],1628404,,,1610612752,93,94,2025-03-05T02:40:18Z,5510000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M33.00S,2025-03-05T02:40:02.6Z,4,REGULAR,substitution,in,[],201939,,,1610612752,93,94,2025-03-05T02:40:18Z,5520000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M33.00S,2025-03-05T02:40:02.6Z,4,REGULAR,substitution,in,[],1630611,,,1610612752,93,94,2025-03-05T02:40:18Z,5530000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M33.00S,2025-03-05T02:40:02.6Z,4,REGULAR,substitution,in,[],1630541,,,1610612752,93,94,2025-03-05T02:40:18Z,5540000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M33.00S,2025-03-05T02:40:02.5Z,4,REGULAR,freethrow,2 of 2,[],1628384,,,1610612752,93,94,2025-03-05T02:40:44Z,5550000,False,,,0,,MISS O. Anunoby Free Throw 2 of 2,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
567,PT06M30.00S,2025-03-05T02:40:05.5Z,4,REGULAR,rebound,defensive,[],1630541,,,1610612744,93,94,2025-03-05T02:40:44Z,5560000,False,,,0,,M. Moody REBOUND (Off:2 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,566.0,,,,,4.0,2.0,2.0,,,,,,
569,PT06M24.00S,2025-03-05T02:40:35.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630611,28.465834428383708,17.401960784313726,1610612744,93,97,2025-03-05T02:47:29Z,5570000,False,163.0,215.0,1,left,G. Santos 26' 3PT running (9 PTS) (D. Green 7 AST),"[1630611, 203110]",1610612744.0,GSW,running,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,26.99,Made,9.0,D. Green,203110.0,7.0,,,,,,,,,,,,,,
571,PT06M06.00S,2025-03-05T02:40:53.1Z,4,REGULAR,3pt,Jump Shot,[],1628384,92.9862023653088,1.2254901960784315,1610612752,93,97,2025-03-05T02:40:57Z,5590000,False,-244.0,13.0,1,right,MISS O. Anunoby 24' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,24.43,Missed,,,,,,,,,,,,,,,,,,
572,PT06M04.00S,2025-03-05T02:40:55.1Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,93,97,2025-03-05T02:40:57Z,5600000,False,,,0,,D. Green REBOUND (Off:1 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,,,,,571.0,,,,,7.0,6.0,1.0,,,,,,
573,PT05M56.00S,2025-03-05T02:41:04.1Z,4,REGULAR,3pt,Jump Shot,[],1630541,27.151773981603156,16.176470588235293,1610612744,93,97,2025-03-05T02:41:07Z,5610000,False,169.0,203.0,1,left,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
574,PT05M54.00S,2025-03-05T02:41:06.1Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,93,97,2025-03-05T02:41:07Z,5620000,False,,,0,,P. Achiuwa REBOUND (Off:4 Def:11),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,573.0,,,,,15.0,11.0,4.0,,,,,,
575,PT05M36.00S,2025-03-05T02:41:24.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,83.65637319316689,56.372549019607845,1610612752,93,97,2025-03-05T02:41:29Z,5630000,False,32.0,101.0,1,right,MISS M. Bridges 10' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,10.6,Missed,,,,,,,,,,,,,,,,,,
576,PT05M33.00S,2025-03-05T02:41:27.5Z,4,REGULAR,rebound,defensive,[],1630611,,,1610612744,93,97,2025-03-05T02:41:29Z,5640000,False,,,0,,G. Santos REBOUND (Off:0 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,575.0,,,,,1.0,1.0,0.0,,,,,,
577,PT05M15.00S,2025-03-05T02:41:45.6Z,4,REGULAR,3pt,Jump Shot,[],201939,21.369908015768726,9.803921568627452,1610612744,93,100,2025-03-05T03:56:10Z,5650000,False,201.0,148.0,1,left,S. Curry 24' 3PT  (25 PTS) (D. Green 8 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,24.98,Made,25.0,D. Green,203110.0,8.0,,,,,,,,,,,,,,
579,PT04M51.00S,2025-03-05T02:42:08.6Z,4,REGULAR,2pt,Jump Shot,[],1628384,84.57621550591328,32.35294117647059,1610612752,93,100,2025-03-05T02:49:59Z,5670000,False,-88.0,92.0,1,right,MISS O. Anunoby 12' step back Shot,[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,12.78,Missed,,,,,,,,,,,,,,,,,,
580,PT04M48.00S,2025-03-05T02:42:11.6Z,4,REGULAR,rebound,defensive,[],1642366,,,1610612744,93,100,2025-03-05T02:42:12Z,5680000,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Mid-Range,8-16 Left,,,,,,,579.0,,,,,2.0,2.0,0.0,,,,,,
581,PT04M43.00S,2025-03-05T02:42:16.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630541,6.652431011826544,51.71568627450981,1610612744,93,102,2025-03-05T02:42:22Z,5690000,False,-9.0,10.0,1,left,M. Moody running Layup (7 PTS) (G. Santos 2 AST),"[1630541, 1630611]",1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,1.32,Made,7.0,G. Santos,1630611.0,2.0,,,,,,,,,,,,,,
583,PT04M21.00S,2025-03-05T02:42:38.3Z,4,REGULAR,3pt,Jump Shot,[],1628404,91.40932982917214,4.6568627450980395,1610612752,93,102,2025-03-05T02:42:42Z,5710000,False,-227.0,28.0,1,right,MISS J. Hart 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
584,PT04M18.00S,2025-03-05T02:42:41.3Z,4,REGULAR,rebound,defensive,[],1642366,,,1610612744,93,102,2025-03-05T02:42:42Z,5720000,False,,,0,,Q. Post REBOUND (Off:0 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Left Corner 3,24+ Left,,,,,,,583.0,,,,,3.0,3.0,0.0,,,,,,
585,PT04M03.00S,2025-03-05T02:42:56.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201939,12.828515111695138,49.26470588235294,1610612744,93,102,2025-03-05T02:43:02Z,5730000,False,4.0,68.0,1,left,MISS S. Curry 6' driving Hook,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,6.82,Missed,,,,,,,,,,,,,,,,,,
586,PT04M00.00S,2025-03-05T02:42:59.9Z,4,REGULAR,rebound,offensive,[],203110,,,1610612744,93,102,2025-03-05T02:55:33Z,5740000,False,,,0,,D. Green REBOUND (Off:2 Def:6),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,585.0,,,,,8.0,6.0,2.0,,,,,,
587,PT03M49.00S,2025-03-05T02:43:13.4Z,4,REGULAR,turnover,lost ball,[],1642366,,,1610612744,93,102,2025-03-05T02:43:22Z,5750000,False,,,0,,Q. Post lost ball TURNOVER (3 TO),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,,3.0,,,,,,,,,,,
588,PT03M49.00S,2025-03-05T02:43:18.1Z,4,REGULAR,foul,personal,[],203110,,,1610612752,93,102,2025-03-05T02:43:25Z,5760000,False,,,0,,D. Green loose ball personal FOUL (3 PF),"[203110, 1628404]",1610612744.0,GSW,loose ball,,,Green,D. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627541.0,,,,,,,3.0,0.0,Hart,1628404.0,,
591,PT03M49.00S,2025-03-05T02:43:18.2Z,4,REGULAR,substitution,out,[],1630173,,,1610612752,93,102,2025-03-05T02:43:44Z,5780000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M49.00S,2025-03-05T02:43:18.2Z,4,REGULAR,substitution,out,[],203110,,,1610612752,93,102,2025-03-05T02:43:44Z,5790000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M49.00S,2025-03-05T02:43:18.2Z,4,REGULAR,substitution,out,[],1642366,,,1610612752,93,102,2025-03-05T02:43:44Z,5800000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M49.00S,2025-03-05T02:43:18.2Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,93,102,2025-03-05T02:43:44Z,5810000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M49.00S,2025-03-05T02:43:18.2Z,4,REGULAR,substitution,in,[],202710,,,1610612752,93,102,2025-03-05T02:43:44Z,5820000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT03M49.00S,2025-03-05T02:43:18.2Z,4,REGULAR,substitution,in,[],1626172,,,1610612752,93,102,2025-03-05T02:43:44Z,5830000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M32.00S,2025-03-05T02:44:18.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628404,85.49605781865965,48.77450980392157,1610612752,93,102,2025-03-05T02:44:25Z,5840000,False,-6.0,84.0,1,right,MISS J. Hart 8' floating Shot,[1628404],1610612752.0,NYK,floating,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,8.4,Missed,,,,,,,,,,,,,,,,,,
598,PT03M30.00S,2025-03-05T02:44:20.7Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,93,102,2025-03-05T02:44:25Z,5850000,False,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,597.0,,,,,4.0,3.0,1.0,,,,,,
599,PT03M18.00S,2025-03-05T02:44:34.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629011,,,1610612744,93,102,2025-03-05T02:44:44Z,5860000,False,,,0,,M. Robinson shooting personal FOUL (2 PF) (Butler III 2 FT),"[1629011, 202710]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,,,,,,,2.0,0.0,Butler III,202710.0,,
601,PT03M18.00S,2025-03-05T02:45:04.2Z,4,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,93,103,2025-03-05T02:45:55Z,5880000,False,,,0,,J. Butler III Free Throw 1 of 2 (19 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
608,PT03M18.00S,2025-03-05T02:45:04.2Z,4,REGULAR,turnover,LaneViolation,[],1630611,,,1610612744,93,103,2025-03-05T02:45:55Z,5895000,False,,,0,,G. Santos LaneViolation TURNOVER (1 TO),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
604,PT03M09.00S,2025-03-05T02:45:47.0Z,4,REGULAR,3pt,Jump Shot,[],1628973,74.98357424441524,15.931372549019606,1610612752,93,103,2025-03-05T02:56:03Z,5910000,False,-170.0,183.0,1,right,MISS J. Brunson 24' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
605,PT03M07.00S,2025-03-05T02:45:49.0Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,93,103,2025-03-05T02:56:03Z,5920000,False,,,0,,M. Robinson REBOUND (Off:4 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,604.0,,,,,5.0,1.0,4.0,,,,,,
606,PT03M05.00S,2025-03-05T02:45:51.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628969,79.31997371879106,52.450980392156865,1610612752,93,103,2025-03-05T02:46:02Z,5930000,False,12.0,142.0,1,right,MISS M. Bridges 14' Jump Shot,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Center,14.24,Missed,,,,,,,,,,,,,,,,,,
607,PT03M03.00S,2025-03-05T02:45:53.2Z,4,REGULAR,rebound,offensive,[],1628384,,,1610612752,93,103,2025-03-05T02:46:02Z,5940000,False,,,0,,O. Anunoby REBOUND (Off:2 Def:1),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Center,,,,,,,606.0,,,,,3.0,1.0,2.0,,,,,,
609,PT02M49.00S,2025-03-05T02:46:07.4Z,4,REGULAR,turnover,bad pass,[],1628384,,,1610612752,93,103,2025-03-05T02:46:11Z,5950000,False,,,0,,O. Anunoby bad pass TURNOVER (4 TO),"[1628384, 1630611]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.0,Santos,1630611.0,,,,,,,,,
610,PT02M49.00S,2025-03-05T02:46:07.4Z,4,REGULAR,steal,,[],1630611,,,1610612744,93,103,2025-03-05T02:46:09Z,5960000,False,,,0,,G. Santos STEAL (1 STL),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
611,PT02M39.00S,2025-03-05T02:46:18.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626172,5.601182654402102,49.50980392156863,1610612744,93,105,2025-03-05T02:57:03Z,5970000,False,2.0,0.0,1,left,K. Looney cutting DUNK (2 PTS) (S. Curry 6 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.25,Made,2.0,S. Curry,201939.0,6.0,,,,,,,,,,,,,,
