actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
436,PT02M34.00S,2024-11-16T02:20:29.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630553,,,1610612752,90,77,2024-11-16T02:45:47Z,4190000,False,,,0,,K. Johnson personal FOUL (2 PF) (Hart 2 FT),"[1630553, 1628404]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627519.0,2.0,0.0,Hart,1628404.0,,,,,,,,,
440,PT02M34.00S,2024-11-16T02:22:27.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,90,77,2024-11-16T02:22:27Z,4230000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M34.00S,2024-11-16T02:24:05.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628404,,,1610612752,91,77,2024-11-16T02:24:05Z,4240000,False,,,0,,J. Hart Free Throw 1 of 2 (13 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
442,PT02M34.00S,2024-11-16T02:24:18.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628404,,,1610612752,92,77,2024-11-16T02:24:18Z,4250000,False,,,0,,J. Hart Free Throw 2 of 2 (14 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
443,PT02M16.00S,2024-11-16T02:24:38.7Z,3,REGULAR,3pt,Jump Shot,[],203471,64.60249671484888,45.09803921568628,1610612751,92,77,2024-11-16T02:24:47Z,4260000,False,-25.0,280.0,1,right,MISS D. Schröder 28' 3PT,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,28.13,Missed,,,,,,,,,,,,,,,,,,
444,PT02M12.00S,2024-11-16T02:24:42.7Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,92,77,2024-11-16T02:24:47Z,4270000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:6),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,443.0,,7.0,6.0,1.0,,,,
445,PT02M06.00S,2024-11-16T02:24:49.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,27.808804204993432,76.47058823529412,1610612752,95,77,2024-11-16T02:24:53Z,4280000,False,-132.0,209.0,1,left,C. Payne 24' 3PT running pullup (7 PTS) (M. Bridges 4 AST),"[1626166, 1628969]",1610612752.0,NYK,running pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,24.73,Made,7.0,M. Bridges,1628969.0,4.0,,,,,,,,,,,,,,
447,PT01M53.00S,2024-11-16T02:25:02.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,93.38042049934296,48.28431372549019,1610612751,95,77,2024-11-16T02:25:37Z,4300000,False,-9.0,10.0,1,right,MISS D. Schröder driving finger roll Layup,[203471],1610612751.0,BKN,driving finger roll,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,1.3,Missed,,,,,,,,,,,,,,,,,,
448,PT01M51.00S,2024-11-16T02:25:04.1Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,95,77,2024-11-16T02:25:37Z,4310000,False,,,0,,J. Hart REBOUND (Off:0 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,447.0,,7.0,7.0,0.0,,,,
449,PT01M46.00S,2024-11-16T02:25:08.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,32.013797634691194,56.86274509803921,1610612752,95,77,2024-11-16T02:27:49Z,4320000,False,-34.0,248.0,1,left,MISS O. Anunoby 25' running 3PT,[1628384],1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,25.08,Missed,,,,,,,,,,,,,,,,,,
450,PT01M43.00S,2024-11-16T02:25:11.6Z,3,REGULAR,rebound,defensive,[],1630592,,,1610612751,95,77,2024-11-16T02:25:18Z,4330000,False,,,0,,J. Wilson REBOUND (Off:0 Def:2),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,449.0,,2.0,2.0,0.0,,,,
451,PT01M34.00S,2024-11-16T02:25:20.8Z,3,REGULAR,turnover,lost ball,[],1630553,,,1610612751,95,77,2024-11-16T02:25:23Z,4340000,False,,,0,,K. Johnson lost ball TURNOVER (1 TO),"[1630553, 1628384]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,Anunoby,1628384.0,,
452,PT01M34.00S,2024-11-16T02:25:20.8Z,3,REGULAR,steal,,[],1628384,,,1610612752,95,77,2024-11-16T02:25:22Z,4350000,False,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
453,PT01M17.00S,2024-11-16T02:25:37.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,4.155716162943495,96.56862745098039,1610612752,98,77,2024-11-16T02:25:41Z,4360000,False,-233.0,-13.0,1,left,M. Bridges 3PT  (22 PTS) (J. Hart 8 AST),"[1628969, 1628404]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.32,Made,22.0,J. Hart,1628404.0,8.0,,,,,,,,,,,,,,
455,PT01M02.00S,2024-11-16T02:25:51.8Z,3,REGULAR,3pt,Jump Shot,[],1630533,68.80749014454665,72.79411764705883,1610612751,98,77,2024-11-16T02:25:55Z,4380000,False,114.0,241.0,1,right,MISS Z. Williams 26' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,26.63,Missed,,,,,,,,,,,,,,,,,,
456,PT01M00.00S,2024-11-16T02:25:53.8Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612752,98,77,2024-11-16T02:25:55Z,4390000,False,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,455.0,,3.0,3.0,0.0,,,,
457,PT00M49.60S,2024-11-16T02:26:05.4Z,3,REGULAR,turnover,traveling,[],1628404,,,1610612752,98,77,2024-11-16T02:26:31Z,4400000,False,,,0,,J. Hart traveling TURNOVER (1 TO),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,2004.0,,,,,,1.0,,,,,,,
458,PT00M49.60S,2024-11-16T02:26:05.5Z,3,REGULAR,substitution,out,[],1628384,,,1610612751,98,77,2024-11-16T02:26:23Z,4410000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT00M49.60S,2024-11-16T02:26:05.5Z,3,REGULAR,substitution,in,[],1642359,,,1610612751,98,77,2024-11-16T02:26:23Z,4420000,False,,,0,,SUB in: P. Dadiet,[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT00M30.80S,2024-11-16T02:26:50.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630533,91.27792378449409,53.92156862745098,1610612751,98,77,2024-11-16T02:26:54Z,4430000,False,20.0,29.0,1,right,MISS Z. Williams driving Layup - blocked,"[1630533, 1642359]",1610612751.0,BKN,driving,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,,,,,,,,Dadiet,1642359.0
461,PT00M30.80S,2024-11-16T02:26:50.3Z,3,REGULAR,block,,[],1642359,,,1610612751,98,77,2024-11-16T02:26:52Z,4440000,False,,,0,,P. Dadiet BLOCK (1 BLK),[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
462,PT00M30.80S,2024-11-16T02:26:50.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,98,77,2024-11-16T02:26:54Z,4450000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,460.0,,,,,,,,
464,PT00M28.00S,2024-11-16T02:27:15.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641730,86.15308804204993,3.6764705882352944,1610612751,98,80,2024-11-16T02:27:19Z,4470000,False,-232.0,78.0,1,right,N. Clowney 24' 3PT  (3 PTS) (D. Schröder 5 AST),"[1641730, 203471]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,24.43,Made,3.0,D. Schröder,203471.0,5.0,,,,,,,,,,,,,,
466,PT00M08.40S,2024-11-16T02:27:46.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630592,,,1610612752,98,80,2024-11-16T02:28:34Z,4490000,False,,,0,,J. Wilson shooting personal FOUL (3 PF) (Dadiet 2 FT),"[1630592, 1642359]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2004.0,3.0,0.0,Dadiet,1642359.0,,,,,,,,,
468,PT00M08.40S,2024-11-16T02:28:12.3Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630533,,,1610612752,98,80,2024-11-16T02:28:19Z,4510000,False,,,0,,Z. Williams technical FOUL (1 Tech),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,204058.0,1.0,1.0,,,,,,,,,,,
469,PT00M08.40S,2024-11-16T02:28:20.2Z,3,REGULAR,freethrow,1 of 1,[],1626166,,,1610612752,98,80,2024-11-16T02:28:20Z,4520000,False,,,0,,MISS C. Payne technical Free Throw 1 of 1,[1626166],1610612752.0,NYK,technical,,,Payne,C. Payne,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
470,PT00M08.40S,2024-11-16T02:28:20.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,98,80,2024-11-16T02:28:20Z,4530000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,469.0,,,,,,,,
471,PT00M08.40S,2024-11-16T02:28:52.9Z,3,REGULAR,freethrow,1 of 2,[],1642359,,,1610612752,99,80,2024-11-16T02:28:52Z,4540000,False,,,0,,P. Dadiet Free Throw 1 of 2 (4 PTS),[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
472,PT00M08.40S,2024-11-16T02:29:08.2Z,3,REGULAR,freethrow,2 of 2,[],1642359,,,1610612752,100,80,2024-11-16T02:29:08Z,4550000,False,,,0,,P. Dadiet Free Throw 2 of 2 (5 PTS),[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
473,PT00M00.60S,2024-11-16T02:29:24.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630574,,,1610612751,100,80,2024-11-16T02:30:32Z,4560000,False,,,0,,A. Hukporti shooting personal FOUL (2 PF) (Clowney 2 FT),"[1630574, 1641730]",1610612752.0,NYK,shooting,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,2.0,0.0,Clowney,1641730.0,,,,,,,,,
476,PT00M00.60S,2024-11-16T02:31:06.3Z,3,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,100,81,2024-11-16T02:31:41Z,4590000,False,,,0,,N. Clowney Free Throw 1 of 2 (4 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
477,PT00M00.60S,2024-11-16T02:31:06.3Z,3,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,100,82,2024-11-16T02:31:41Z,4600000,False,,,0,,N. Clowney Free Throw 2 of 2 (5 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
481,PT00M00.60S,2024-11-16T02:31:19.4Z,3,REGULAR,substitution,out,[],1628969,,,1610612752,100,82,2024-11-16T02:32:11Z,4605000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M00.60S,2024-11-16T02:31:19.4Z,3,REGULAR,substitution,in,[],1642278,,,1610612752,100,82,2024-11-16T02:32:11Z,4607500,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M00.50S,2024-11-16T02:31:32.5Z,3,REGULAR,3pt,Jump Shot,[],1642278,55.79829172141918,10.049019607843137,1610612752,100,82,2024-11-16T04:13:37Z,4610000,False,200.0,472.0,1,left,MISS T. Kolek 51' 3PT,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Left Center,51.25,Missed,,,,,,,,,,,,,,,,,,
479,PT00M00.10S,2024-11-16T02:31:32.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,100,82,2024-11-16T02:32:35Z,4620000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,478.0,,,,,,,,
480,PT00M00.00S,2024-11-16T02:31:43.6Z,3,REGULAR,period,end,[],0,,,1610612752,100,82,2024-11-16T02:31:43Z,4630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2024-11-16T02:33:36.1Z,4,REGULAR,substitution,out,['startperiod'],1630592,,,1610612752,100,82,2024-11-16T02:33:55Z,4650000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2024-11-16T02:33:36.1Z,4,REGULAR,substitution,out,['startperiod'],1641730,,,1610612752,100,82,2024-11-16T02:33:55Z,4660000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2024-11-16T02:33:36.1Z,4,REGULAR,substitution,out,['startperiod'],1630553,,,1610612752,100,82,2024-11-16T02:33:55Z,4670000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2024-11-16T02:33:36.1Z,4,REGULAR,substitution,in,['startperiod'],1629661,,,1610612752,100,82,2024-11-16T02:33:55Z,4690000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2024-11-16T02:33:36.1Z,4,REGULAR,substitution,in,['startperiod'],1630560,,,1610612752,100,82,2024-11-16T02:33:55Z,4700000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2024-11-16T02:33:36.1Z,4,REGULAR,substitution,in,['startperiod'],1627827,,,1610612752,100,82,2024-11-16T02:33:55Z,4710000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2024-11-16T02:34:12.3Z,4,REGULAR,period,start,[],0,,,1610612752,100,82,2024-11-16T02:34:12Z,4720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M45.00S,2024-11-16T02:34:26.9Z,4,REGULAR,3pt,Jump Shot,[],1642278,31.35676741130092,58.08823529411765,1610612752,100,82,2024-11-16T02:34:30Z,4730000,False,-40.0,242.0,1,left,MISS T. Kolek 24' 3PT,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Center,24.56,Missed,,,,,,,,,,,,,,,,,,
493,PT11M42.00S,2024-11-16T02:34:29.9Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612751,100,82,2024-11-16T02:34:30Z,4740000,False,,,0,,Z. Williams REBOUND (Off:0 Def:3),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,492.0,,3.0,3.0,0.0,,,,
494,PT11M31.00S,2024-11-16T02:34:40.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,92.72339027595268,50.98039215686274,1610612751,100,82,2024-11-16T02:34:44Z,4750000,False,5.0,16.0,1,right,MISS D. Finney-Smith Layup - blocked,"[1627827, 1630574]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,Hukporti,1630574.0
495,PT11M31.00S,2024-11-16T02:34:40.7Z,4,REGULAR,block,,[],1630574,,,1610612751,100,82,2024-11-16T02:34:44Z,4760000,False,,,0,,A. Hukporti BLOCK (4 BLK),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
496,PT11M27.00S,2024-11-16T02:34:44.7Z,4,REGULAR,rebound,defensive,[],1630574,,,1610612752,100,82,2024-11-16T02:34:44Z,4770000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:1),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,494.0,,2.0,1.0,1.0,,,,
498,PT11M19.00S,2024-11-16T02:35:01.1Z,4,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612752,100,82,2024-11-16T02:35:06Z,4790000,False,,,0,,Z. Williams shooting personal FOUL (2 PF) (Hukporti 2 FT),"[1630533, 1630574]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,2.0,1.0,Hukporti,1630574.0,,,,,,,,,
501,PT11M19.00S,2024-11-16T02:35:12.5Z,4,REGULAR,substitution,out,[],1642359,,,1610612752,100,82,2024-11-16T02:35:32Z,4805000,False,,,0,,SUB out: P. Dadiet,[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M19.00S,2024-11-16T02:35:12.5Z,4,REGULAR,substitution,in,[],1628384,,,1610612752,100,82,2024-11-16T02:35:32Z,4807500,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT11M19.00S,2024-11-16T02:35:24.0Z,4,REGULAR,freethrow,1 of 2,[],1630574,,,1610612752,101,82,2024-11-16T02:35:24Z,4810000,False,,,0,,A. Hukporti Free Throw 1 of 2 (5 PTS),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
503,PT11M19.00S,2024-11-16T02:35:24.0Z,4,REGULAR,freethrow,2 of 2,[],1630574,,,1610612752,101,82,2024-11-16T02:35:50Z,4820000,False,,,0,,MISS A. Hukporti Free Throw 2 of 2,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
504,PT11M16.00S,2024-11-16T02:35:27.0Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612751,101,82,2024-11-16T02:35:50Z,4830000,False,,,0,,Z. Williams REBOUND (Off:0 Def:4),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,503.0,,4.0,4.0,0.0,,,,
505,PT10M58.00S,2024-11-16T02:36:01.3Z,4,REGULAR,3pt,Jump Shot,[],1630560,76.95466491458606,7.8431372549019605,1610612751,101,85,2024-11-16T02:36:04Z,4840000,False,-211.0,164.0,1,right,C. Thomas 26' 3PT step back (34 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,26.71,Made,34.0,,,,,,,,,,,,,,,,,
506,PT10M37.00S,2024-11-16T02:36:21.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630574,20.05584756898817,51.225490196078425,1610612752,101,85,2024-11-16T02:36:24Z,4850000,False,-6.0,136.0,1,left,MISS A. Hukporti 13' Jump Shot,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),8-16 Center,13.61,Missed,,,,,,,,,,,,,,,,,,
507,PT10M36.00S,2024-11-16T02:36:22.7Z,4,REGULAR,rebound,defensive,[],203471,,,1610612751,101,85,2024-11-16T02:36:24Z,4860000,False,,,0,,D. Schröder REBOUND (Off:0 Def:1),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,506.0,,1.0,1.0,0.0,,,,
508,PT10M30.00S,2024-11-16T02:36:29.0Z,4,REGULAR,3pt,Jump Shot,[],1627827,74.32654402102497,87.5,1610612751,101,88,2024-11-16T02:36:32Z,4870000,False,188.0,189.0,1,right,D. Finney-Smith 26' 3PT  (12 PTS) (D. Schröder 6 AST),"[1627827, 203471]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,26.61,Made,12.0,D. Schröder,203471.0,6.0,,,,,,,,,,,,,,
510,PT10M29.00S,2024-11-16T02:36:33.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,101,88,2024-11-16T02:36:33Z,4890000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT10M29.00S,2024-11-16T02:36:33.5Z,4,REGULAR,substitution,out,[],1642278,,,1610612752,101,88,2024-11-16T02:39:17Z,4900000,False,,,0,,SUB out: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M29.00S,2024-11-16T02:36:33.5Z,4,REGULAR,substitution,in,[],1628969,,,1610612752,101,88,2024-11-16T02:39:17Z,4910000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M15.00S,2024-11-16T02:39:54.8Z,4,REGULAR,3pt,Jump Shot,[],1626166,30.042706964520367,24.754901960784316,1610612752,104,88,2024-11-16T02:40:07Z,4920000,False,126.0,230.0,1,left,C. Payne 26' 3PT step back (10 PTS),[1626166],1610612752.0,NYK,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,26.23,Made,10.0,,,,,,,,,,,,,,,,,
514,PT09M56.00S,2024-11-16T02:40:07.7Z,4,REGULAR,3pt,Jump Shot,[],1630533,91.01511169513797,95.83333333333334,1610612751,104,91,2024-11-16T02:40:12Z,4930000,False,229.0,32.0,1,right,Z. Williams 3PT  (5 PTS) (C. Johnson 2 AST),"[1630533, 1629661]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,23.14,Made,5.0,C. Johnson,1629661.0,2.0,,,,,,,,,,,,,,
516,PT09M40.00S,2024-11-16T02:40:24.6Z,4,REGULAR,turnover,bad pass,[],1630574,,,1610612752,104,91,2024-11-16T02:40:27Z,4950000,False,,,0,,A. Hukporti bad pass TURNOVER (3 TO),"[1630574, 203471]",1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,3.0,,,,Schröder,203471.0,,
517,PT09M40.00S,2024-11-16T02:40:24.6Z,4,REGULAR,steal,,[],203471,,,1610612751,104,91,2024-11-16T02:40:26Z,4960000,False,,,0,,D. Schröder STEAL (1 STL),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
518,PT09M35.00S,2024-11-16T02:40:28.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629661,93.38042049934296,48.529411764705884,1610612751,104,93,2024-11-16T02:40:33Z,4970000,False,-7.0,10.0,1,right,C. Johnson running Layup (9 PTS),[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.22,Made,9.0,,,,,,,,,,,,,,,,,
519,PT09M19.00S,2024-11-16T02:40:52.3Z,4,REGULAR,foul,offensive,[],1626166,,,1610612752,104,93,2024-11-16T02:41:01Z,4980000,False,,,0,,C. Payne offensive FOUL (2 PF),"[1626166, 1630560]",1610612752.0,NYK,,,,Payne,C. Payne,,,,,Mid-Range,16-24 Left Center,,,,,,,204058.0,2.0,0.0,Thomas,1630560.0,,,,,,,,,
521,PT09M19.00S,2024-11-16T02:40:52.3Z,4,REGULAR,turnover,offensive foul,[],1626166,,,1610612752,104,93,2024-11-16T02:40:52Z,5000000,False,,,0,,C. Payne offensive foul TURNOVER (1 TO),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Mid-Range,16-24 Left Center,,,,,,,204058.0,,,,,,1.0,,,,,,,
522,PT09M19.00S,2024-11-16T02:40:52.4Z,4,REGULAR,substitution,out,[],1628404,,,1610612751,104,93,2024-11-16T02:41:06Z,5010000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M19.00S,2024-11-16T02:40:52.4Z,4,REGULAR,substitution,in,[],1628973,,,1610612751,104,93,2024-11-16T02:41:06Z,5020000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M05.00S,2024-11-16T02:41:29.5Z,4,REGULAR,foul,personal,[],1628973,,,1610612751,104,93,2024-11-16T02:41:39Z,5030000,False,,,0,,J. Brunson personal FOUL (4 PF),"[1628973, 1630560]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,,,,204058.0,4.0,1.0,Thomas,1630560.0,,,,,,,,,
