actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
341,PT11M39.00S,2025-04-02T00:58:42.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642348,89.56964520367937,48.03921568627451,1610612755,59,44,2025-04-02T00:58:46Z,3340000,False,-10.0,46.0,1,right,J. Edwards driving Hook (6 PTS) (J. Butler 3 AST),"[1642348, 1630215]",1610612755.0,PHI,driving,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.65,Made,,,,,6.0,,,,,J. Butler,1630215.0,3.0,,
343,PT11M21.00S,2025-04-02T00:59:00.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.652431011826544,48.77450980392157,1610612752,61,44,2025-04-02T00:59:04Z,3360000,False,6.0,10.0,1,left,M. Bridges cutting Layup (5 PTS) (J. Hart 4 AST),"[1628969, 1628404]",1610612752.0,NYK,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,1.17,Made,,,,,5.0,,,,,J. Hart,1628404.0,4.0,,
345,PT10M57.00S,2025-04-02T00:59:23.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641737,93.9060446780552,52.20588235294118,1610612755,61,46,2025-04-02T00:59:52Z,3380000,False,11.0,5.0,1,right,A. Bona cutting Layup (6 PTS) (L. Walker IV 1 AST),"[1641737, 1629022]",1610612755.0,PHI,cutting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,1.2,Made,,,,,6.0,,,,,L. Walker IV,1629022.0,1.0,,
347,PT10M43.00S,2025-04-02T00:59:40.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,7.966491458607096,51.470588235294116,1610612752,61,46,2025-04-02T01:00:48Z,3400000,False,-7.0,22.0,1,left,MISS M. Robinson cutting finger roll Layup,[1629011],1610612752.0,NYK,cutting finger roll,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,2.36,Missed,,,,,,,,,,,,,,
348,PT10M42.00S,2025-04-02T00:59:41.6Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,61,46,2025-04-02T01:00:48Z,3410000,False,,,0,,M. Robinson REBOUND (Off:4 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,347.0,9.0,5.0,4.0,,,,,,,,,,
349,PT10M42.00S,2025-04-02T00:59:44.3Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,5.590000152587891,50.0,1610612752,61,46,2025-04-02T01:01:05Z,3420000,False,0.0,0.0,1,left,MISS M. Robinson tip DUNK,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,0.0,Missed,,,,,,,,,,,,,,
350,PT10M40.00S,2025-04-02T00:59:46.3Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612755,61,46,2025-04-02T01:01:05Z,3430000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:5),[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,349.0,5.0,5.0,0.0,,,,,,,,,,
351,PT10M34.00S,2025-04-02T00:59:48.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,93.9060446780552,47.30392156862745,1610612755,61,48,2025-04-02T00:59:55Z,3440000,False,-13.0,5.0,1,right,Q. Grimes running Layup (10 PTS) (L. Walker IV 2 AST),"[1629656, 1629022]",1610612755.0,PHI,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,1.43,Made,,,,,10.0,,,,,L. Walker IV,1629022.0,2.0,,
353,PT10M34.00S,2025-04-02T00:59:52.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,61,48,2025-04-02T00:59:52Z,3460000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT10M10.00S,2025-04-02T01:03:10.8Z,3,REGULAR,turnover,lost ball,[],1628384,,,1610612752,61,48,2025-04-02T01:03:17Z,3470000,False,,,0,,O. Anunoby lost ball TURNOVER (5 TO),"[1628384, 1642348]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Center,,5.0,Edwards,1642348.0,,,,,,,,,,,,,,,,
355,PT10M10.00S,2025-04-02T01:03:10.8Z,3,REGULAR,steal,,[],1642348,,,1610612755,61,48,2025-04-02T01:03:12Z,3480000,False,,,0,,J. Edwards STEAL (2 STL),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
356,PT10M05.00S,2025-04-02T01:03:17.0Z,3,REGULAR,turnover,bad pass,[],1630215,,,1610612755,61,48,2025-04-02T01:03:19Z,3490000,False,,,0,,J. Butler bad pass TURNOVER (2 TO),"[1630215, 1628404]",1610612755.0,PHI,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,2.0,Hart,1628404.0,,,,,,,,,,,,,,,,
357,PT10M05.00S,2025-04-02T01:03:17.0Z,3,REGULAR,steal,,[],1628404,,,1610612752,61,48,2025-04-02T01:03:18Z,3500000,False,,,0,,J. Hart STEAL (2 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
358,PT09M57.00S,2025-04-02T01:03:27.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628384,9.806176084099869,43.872549019607845,1610612752,63,48,2025-04-02T01:03:45Z,3510000,False,31.0,40.0,1,left,O. Anunoby driving bank Jump Shot (20 PTS) (J. Hart 5 AST),"[1628384, 1628404]",1610612752.0,NYK,driving bank,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.01,Made,,,,,20.0,,,,,J. Hart,1628404.0,5.0,,
360,PT09M57.00S,2025-04-02T01:03:30.2Z,3,REGULAR,foul,personal,['1freethrow'],1641737,,,1610612752,63,48,2025-04-02T01:03:37Z,3530000,False,,,0,,A. Bona shooting personal FOUL (2 PF) (Anunoby 1 FT),"[1641737, 1628384]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,1628487.0,,,,,,,,,,,2.0,0.0,Anunoby,1628384.0,,,,,
362,PT09M57.00S,2025-04-02T01:03:54.5Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628384,,,1610612752,63,48,2025-04-02T01:03:56Z,3550000,False,,,0,,MISS O. Anunoby Free Throw 1 of 1,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
363,PT09M55.00S,2025-04-02T01:03:56.5Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,63,48,2025-04-02T01:03:56Z,3560000,False,,,0,,Q. Grimes REBOUND (Off:2 Def:2),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,362.0,4.0,2.0,2.0,,,,,,,,,,
364,PT09M44.00S,2025-04-02T01:04:06.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642348,83.65637319316689,42.64705882352941,1610612755,63,48,2025-04-02T01:04:11Z,3570000,False,-37.0,101.0,1,right,MISS J. Edwards 10' fadeaway Shot,[1642348],1610612755.0,PHI,fadeaway,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.76,Missed,,,,,,,,,,,,,,
365,PT09M41.00S,2025-04-02T01:04:09.3Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,63,48,2025-04-02T01:04:11Z,3580000,False,,,0,,M. Robinson REBOUND (Off:4 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,364.0,10.0,6.0,4.0,,,,,,,,,,
366,PT09M19.00S,2025-04-02T01:04:31.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,15.850854139290407,36.51960784313725,1610612752,63,48,2025-04-02T01:04:37Z,3590000,False,67.0,96.0,1,left,MISS D. Wright 11' fadeaway bank Shot,[1626153],1610612752.0,NYK,fadeaway bank,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Right,,,,,11.77,Missed,,,,,,,,,,,,,,
367,PT09M16.00S,2025-04-02T01:04:34.9Z,3,REGULAR,rebound,defensive,[],1641737,,,1610612755,63,48,2025-04-02T01:04:37Z,3600000,False,,,0,,A. Bona REBOUND (Off:0 Def:3),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,366.0,3.0,3.0,0.0,,,,,,,,,,
368,PT08M59.00S,2025-04-02T01:04:51.0Z,3,REGULAR,2pt,Jump Shot,[],1629022,94.69448094612353,87.5,1610612755,63,50,2025-04-02T01:04:55Z,3610000,False,188.0,-3.0,1,right,L. Walker IV 18' Jump Shot (7 PTS) (A. Bona 1 AST),"[1629022, 1641737]",1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Right,,,,,18.75,Made,,,,,7.0,,,,,A. Bona,1641737.0,1.0,,
370,PT08M38.00S,2025-04-02T01:05:13.3Z,3,REGULAR,2pt,Jump Shot,[],1628384,10.068988173455978,76.9607843137255,1610612752,63,50,2025-04-02T01:07:22Z,3630000,False,-135.0,42.0,1,left,MISS O. Anunoby 14' step back Shot,[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,14.12,Missed,,,,,,,,,,,,,,
371,PT08M37.00S,2025-04-02T01:05:14.3Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,63,50,2025-04-02T01:07:22Z,3640000,False,,,0,,M. Robinson REBOUND (Off:5 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,370.0,11.0,6.0,5.0,,,,,,,,,,
372,PT08M36.00S,2025-04-02T01:05:17.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629011,5.590000152587891,50.0,1610612752,63,50,2025-04-02T01:06:22Z,3650000,False,0.0,0.0,1,left,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,0.0,Missed,,,,,,,,,,,,,,
373,PT08M35.00S,2025-04-02T01:05:18.4Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,63,50,2025-04-02T01:06:22Z,3660000,False,,,0,,M. Robinson REBOUND (Off:6 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,372.0,12.0,6.0,6.0,,,,,,,,,,
374,PT08M35.00S,2025-04-02T01:05:37.0Z,3,REGULAR,turnover,offensive goaltending,[],1629011,,,1610612752,63,50,2025-04-02T01:05:55Z,3670000,False,,,0,,M. Robinson offensive goaltending TURNOVER (1 TO),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,,,,
376,PT08M17.00S,2025-04-02T01:06:00.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629656,93.64323258869908,53.18627450980392,1610612755,63,50,2025-04-02T01:06:04Z,3690000,False,16.0,7.0,1,right,MISS Q. Grimes driving Layup - blocked,"[1629656, 1629011]",1610612755.0,PHI,driving,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,1.75,Missed,,,,,,,,,,,,,Robinson,1629011.0
414,PT08M17.00S,2025-04-02T01:06:00.4Z,3,REGULAR,block,,[],1629011,,,1610612755,63,50,2025-04-02T01:14:11Z,3695000,False,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
377,PT08M16.00S,2025-04-02T01:06:01.4Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,63,50,2025-04-02T01:06:04Z,3700000,False,,,0,,M. Robinson REBOUND (Off:6 Def:7),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,376.0,13.0,7.0,6.0,,,,,,,,,,
378,PT08M16.00S,2025-04-02T01:06:07.4Z,3,REGULAR,violation,kicked ball,[],1641737,,,1610612752,63,50,2025-04-02T01:06:10Z,3710000,False,,,0,,A. Bona kicked ball VIOLATION,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,1662.0,,,,,,,,,,,,,,,,,,,
379,PT07M55.00S,2025-04-02T01:06:40.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,11.645860709592641,65.19607843137256,1610612752,63,50,2025-04-02T01:06:45Z,3720000,False,-76.0,57.0,1,left,MISS J. Hart 9' pullup Shot,[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Left,,,,,9.5,Missed,,,,,,,,,,,,,,
380,PT07M54.00S,2025-04-02T01:06:41.7Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,63,50,2025-04-02T01:16:01Z,3730000,False,,,0,,M. Robinson REBOUND (Off:7 Def:7),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,379.0,14.0,7.0,7.0,,,,,,,,,,
439,PT07M54.00S,2025-04-02T01:06:43.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,5.962549277266746,49.26470588235294,1610612752,63,50,2025-04-02T01:16:54Z,3735000,False,4.0,4.0,1,left,MISS M. Robinson tip Layup,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,0.51,Missed,,,,,,,,,,,,,,
440,PT07M53.00S,2025-04-02T01:06:44.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,63,50,2025-04-02T01:16:54Z,3737500,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,439.0,,,,,,,,,,,,,
382,PT07M40.00S,2025-04-02T01:07:09.9Z,3,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612755,63,50,2025-04-02T01:07:17Z,3750000,False,,,0,,M. Robinson shooting personal FOUL (2 PF) (Bona 2 FT),"[1629011, 1641737]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1628487.0,,,,,,,,,,,2.0,0.0,Bona,1641737.0,,,,,
384,PT07M40.00S,2025-04-02T01:07:39.2Z,3,REGULAR,freethrow,1 of 2,[],1641737,,,1610612755,63,50,2025-04-02T01:07:39Z,3770000,False,,,0,,MISS A. Bona Free Throw 1 of 2,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
385,PT07M40.00S,2025-04-02T01:07:39.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,63,50,2025-04-02T01:07:39Z,3780000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,384.0,,,,,,,,,,,,,
386,PT07M40.00S,2025-04-02T01:07:55.4Z,3,REGULAR,freethrow,2 of 2,[],1641737,,,1610612755,63,51,2025-04-02T01:07:55Z,3790000,False,,,0,,A. Bona Free Throw 2 of 2 (7 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,
387,PT07M28.00S,2025-04-02T01:08:10.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,20.05584756898817,35.049019607843135,1610612752,65,51,2025-04-02T01:08:13Z,3800000,False,75.0,136.0,1,left,M. Bridges 15' pullup Jump Shot (7 PTS),[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,15.52,Made,,,,,7.0,,,,,,,,,
388,PT07M26.00S,2025-04-02T01:08:16.8Z,3,REGULAR,turnover,bad pass,[],1641737,,,1610612755,65,51,2025-04-02T01:55:11Z,3810000,False,,,0,,A. Bona bad pass TURNOVER (3 TO),"[1641737, 1626153]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,3.0,Wright,1626153.0,,,,,,,,,,,,,,,,
389,PT07M26.00S,2025-04-02T01:08:16.8Z,3,REGULAR,steal,,[],1626153,,,1610612752,65,51,2025-04-02T01:08:18Z,3820000,False,,,0,,D. Wright STEAL (2 STL),[1626153],1610612752.0,NYK,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
397,PT07M23.00S,2025-04-02T01:08:18.0Z,3,REGULAR,turnover,lost ball,[],1626153,,,1610612752,65,51,2025-04-02T01:55:30Z,3825000,False,,,0,,D. Wright lost ball TURNOVER (1 TO),"[1626153, 1641737]",1610612752.0,NYK,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,1.0,Bona,1641737.0,,,,,,,,,,,,,,,,
398,PT07M23.00S,2025-04-02T01:08:18.0Z,3,REGULAR,steal,,[],1641737,,,1610612755,65,51,2025-04-02T01:11:32Z,3827500,False,,,0,,A. Bona STEAL (2 STL),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
393,PT07M12.00S,2025-04-02T01:08:26.5Z,3,REGULAR,turnover,bad pass,[],1630215,,,1610612755,65,51,2025-04-02T01:08:29Z,3860000,False,,,0,,J. Butler bad pass TURNOVER (3 TO),"[1630215, 1626153]",1610612755.0,PHI,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,3.0,Wright,1626153.0,,,,,,,,,,,,,,,,
394,PT07M12.00S,2025-04-02T01:08:26.5Z,3,REGULAR,steal,,[],1626153,,,1610612752,65,51,2025-04-02T01:22:00Z,3870000,False,,,0,,D. Wright STEAL (3 STL),[1626153],1610612752.0,NYK,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
395,PT07M07.00S,2025-04-02T01:08:34.5Z,3,REGULAR,turnover,out-of-bounds,[],1628404,,,1610612752,65,51,2025-04-02T01:08:40Z,3880000,False,,,0,,J. Hart lost ball out-of-bounds TURNOVER (1 TO),[1628404],1610612752.0,NYK,lost ball,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,1628487.0,1.0,,,,,,,,,,,,,,,,,,
396,PT07M07.00S,2025-04-02T01:08:41.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612755,65,51,2025-04-02T01:08:41Z,3890000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M49.00S,2025-04-02T01:11:53.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641737,93.38042049934296,49.26470588235294,1610612755,65,53,2025-04-02T01:11:56Z,3900000,False,-4.0,10.0,1,right,A. Bona DUNK (9 PTS) (J. Butler 4 AST),"[1641737, 1630215]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,1.04,Made,,,,,9.0,,,,,J. Butler,1630215.0,4.0,,
401,PT06M33.00S,2025-04-02T01:12:09.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,7.30946123521682,50.73529411764706,1610612752,67,53,2025-04-02T01:12:15Z,3920000,False,-4.0,16.0,1,left,M. Bridges driving finger roll Layup (9 PTS) (D. Wright 4 AST),"[1628969, 1626153]",1610612752.0,NYK,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,1.66,Made,,,,,9.0,,,,,D. Wright,1626153.0,4.0,,
403,PT06M15.00S,2025-04-02T01:12:28.5Z,3,REGULAR,foul,offensive,[],1641737,,,1610612755,67,53,2025-04-02T01:12:35Z,3940000,False,,,0,,A. Bona offensive FOUL (3 PF),"[1641737, 1626153]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Right Center,1628487.0,,,,,,,,,,,3.0,0.0,Wright,1626153.0,,,,,
405,PT06M15.00S,2025-04-02T01:12:28.5Z,3,REGULAR,turnover,offensive foul,[],1641737,,,1610612755,67,53,2025-04-02T01:12:28Z,3960000,False,,,0,,A. Bona offensive foul TURNOVER (4 TO),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Right Center,1628487.0,4.0,,,,,,,,,,,,,,,,,,
406,PT06M15.00S,2025-04-02T01:12:42.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,67,53,2025-04-02T01:12:47Z,3970000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,202007.0,,,,,,,,,,,,,,,,,,,
407,PT06M01.00S,2025-04-02T01:13:02.6Z,3,REGULAR,turnover,lost ball,[],1628384,,,1610612752,67,53,2025-04-02T01:13:06Z,3980000,False,,,0,,O. Anunoby lost ball TURNOVER (6 TO),"[1628384, 1629656]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,6.0,Grimes,1629656.0,,,,,,,,,,,,,,,,
408,PT06M01.00S,2025-04-02T01:13:02.6Z,3,REGULAR,steal,,[],1629656,,,1610612755,67,53,2025-04-02T01:24:06Z,3990000,False,,,0,,Q. Grimes STEAL (2 STL),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
409,PT06M01.00S,2025-04-02T01:13:07.0Z,3,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612755,67,53,2025-04-02T01:13:39Z,4000000,False,,,0,,J. Hart transition take personal FOUL (2 PF) (Grimes 1 FT),"[1628404, 1629656]",1610612752.0,NYK,transition take,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,1628487.0,,,,,,,,,,,2.0,0.0,Grimes,1629656.0,,,,,
412,PT06M01.00S,2025-04-02T01:13:40.2Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629656,,,1610612755,67,54,2025-04-02T01:13:40Z,4020000,False,,,0,,Q. Grimes transition take Free Throw 1 of 1 (11 PTS),[1629656],1610612755.0,PHI,transition take,,,Grimes,Q. Grimes,,,,,,,,,,,,Made,,,,,11.0,,,,,,,,,
413,PT05M46.00S,2025-04-02T01:14:01.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630215,94.30026281208936,47.549019607843135,1610612755,67,56,2025-04-02T01:14:06Z,4030000,False,-12.0,1.0,1,right,J. Butler driving reverse Layup (5 PTS),[1630215],1610612755.0,PHI,driving reverse,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,1.23,Made,,,,,5.0,,,,,,,,,
415,PT05M28.00S,2025-04-02T01:14:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,8.623521681997373,47.549019607843135,1610612752,67,56,2025-04-02T01:14:26Z,4040000,False,12.0,29.0,1,left,MISS O. Anunoby driving Layup - blocked,"[1628384, 1641737]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,3.11,Missed,,,,,,,,,,,,,Bona,1641737.0
416,PT05M28.00S,2025-04-02T01:14:20.5Z,3,REGULAR,block,,[],1641737,,,1610612752,67,56,2025-04-02T01:14:22Z,4050000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
417,PT05M27.00S,2025-04-02T01:14:21.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,67,56,2025-04-02T01:14:26Z,4060000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,415.0,,,,,,,,,,,,,
419,PT05M16.00S,2025-04-02T01:14:46.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,5.075558475689881,97.30392156862744,1610612752,67,56,2025-04-02T01:14:51Z,4080000,False,-237.0,-5.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,23.65,Missed,,,,,,,,,,,,,,
420,PT05M13.00S,2025-04-02T01:14:50.5Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612755,67,56,2025-04-02T01:14:50Z,4090000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:6),[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Left Corner 3,24+ Left,,,,,,,419.0,6.0,6.0,0.0,,,,,,,,,,
421,PT05M08.00S,2025-04-02T01:14:55.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,92.46057818659659,47.30392156862745,1610612755,67,58,2025-04-02T01:15:04Z,4100000,False,-13.0,18.0,1,right,Q. Grimes running Layup (13 PTS) (L. Walker IV 3 AST),"[1629656, 1629022]",1610612755.0,PHI,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,2.28,Made,,,,,13.0,,,,,L. Walker IV,1629022.0,3.0,,
423,PT04M58.00S,2025-04-02T01:15:07.9Z,3,REGULAR,foul,personal,[],1641737,,,1610612752,67,58,2025-04-02T01:15:12Z,4120000,False,,,0,,A. Bona personal FOUL (4 PF),"[1641737, 1629011]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Center,1662.0,,,,,,,,,,,4.0,0.0,Robinson,1629011.0,,,,,
425,PT04M58.00S,2025-04-02T01:15:08.0Z,3,REGULAR,substitution,out,[],1628384,,,1610612752,67,58,2025-04-02T01:15:27Z,4140000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M58.00S,2025-04-02T01:15:08.0Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,67,58,2025-04-02T01:15:27Z,4150000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M58.00S,2025-04-02T01:15:08.0Z,3,REGULAR,substitution,out,[],1641737,,,1610612752,67,58,2025-04-02T01:15:27Z,4160000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
