actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
426,PT02M13.00S,2025-03-30T23:39:12.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641871,6.652431011826544,52.450980392156865,1610612757,72,78,2025-03-30T23:39:21Z,4190000,False,-12.0,10.0,1,left,D. Reath putback Layup (4 PTS),[1641871],1610612757.0,POR,putback,,,,,,,Reath,D. Reath,Restricted Area,0-8 Center,1.59,Made,,,,,4.0,,,,,,,,,,,,,
427,PT01M49.00S,2025-03-30T23:39:36.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,93.77463863337714,44.6078431372549,1610612752,74,78,2025-03-30T23:39:40Z,4200000,False,-27.0,6.0,1,right,D. Wright driving finger roll Layup (5 PTS) (M. Robinson 2 AST),"[1626153, 1629011]",1610612752.0,NYK,driving finger roll,,,,,,,Wright,D. Wright,Restricted Area,0-8 Center,2.77,Made,,,,,5.0,M. Robinson,1629011.0,2.0,,,,,,,,,,
429,PT01M40.00S,2025-03-30T23:39:49.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,8.229303547963205,44.6078431372549,1610612757,74,78,2025-03-30T23:39:56Z,4220000,False,27.0,25.0,1,left,MISS D. Banton driving Layup - blocked,"[1630625, 1626153]",1610612757.0,POR,driving,,,,,,,Banton,D. Banton,Restricted Area,0-8 Center,3.67,Missed,,,,,,,,,,,,,,,,Wright,1626153.0,
430,PT01M40.00S,2025-03-30T23:39:49.7Z,3,REGULAR,block,,[],1626153,,,1610612757,74,78,2025-03-30T23:39:52Z,4230000,False,,,0,,D. Wright BLOCK (1 BLK),[1626153],1610612752.0,NYK,,,,,,,,Wright,D. Wright,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
431,PT01M39.00S,2025-03-30T23:39:50.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,74,78,2025-03-30T23:42:21Z,4240000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,429.0,,,,,,,,,,,,,,,,,
433,PT01M39.00S,2025-03-30T23:39:57.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,74,78,2025-03-30T23:42:21Z,4260000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT01M39.00S,2025-03-30T23:40:11.2Z,3,REGULAR,substitution,out,[],1630166,,,1610612752,74,78,2025-03-30T23:43:06Z,4265000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,
436,PT01M39.00S,2025-03-30T23:40:11.2Z,3,REGULAR,substitution,out,[],1631101,,,1610612752,74,78,2025-03-30T23:43:06Z,4267500,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,
437,PT01M39.00S,2025-03-30T23:40:11.2Z,3,REGULAR,substitution,in,[],1629680,,,1610612752,74,78,2025-03-30T23:43:06Z,4268750,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,
438,PT01M39.00S,2025-03-30T23:40:11.2Z,3,REGULAR,substitution,in,[],1629014,,,1610612752,74,78,2025-03-30T23:43:06Z,4269375,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,
439,PT01M25.00S,2025-03-30T23:43:24.8Z,3,REGULAR,3pt,Jump Shot,[],1629013,91.14651773981603,95.83333333333334,1610612752,77,78,2025-03-30T23:43:28Z,4280000,False,229.0,31.0,1,right,L. Shamet 3PT  (8 PTS) (M. Bridges 5 AST),"[1629013, 1628969]",1610612752.0,NYK,,,,,,,,Shamet,L. Shamet,Right Corner 3,24+ Right,23.12,Made,,,,,8.0,M. Bridges,1628969.0,5.0,,,,,,,,,,
441,PT01M03.00S,2025-03-30T23:43:45.6Z,3,REGULAR,turnover,bad pass,[],1641871,,,1610612757,77,78,2025-03-30T23:43:50Z,4300000,False,,,0,,D. Reath bad pass TURNOVER (1 TO),"[1641871, 1628384]",1610612757.0,POR,,,,,,,,Reath,D. Reath,Above the Break 3,24+ Center,,,,,,,,,,,,,,,1.0,Anunoby,1628384.0,,,
442,PT01M03.00S,2025-03-30T23:43:45.6Z,3,REGULAR,steal,,[],1628384,,,1610612752,77,78,2025-03-30T23:43:47Z,4310000,False,,,0,,O. Anunoby STEAL (3 STL),[1628384],1610612752.0,NYK,,,,,,,,Anunoby,O. Anunoby,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
443,PT01M00.00S,2025-03-30T23:43:48.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628384,94.82588699080158,50.49019607843137,1610612752,79,78,2025-03-30T23:44:14Z,4320000,False,2.0,-4.0,1,right,O. Anunoby running DUNK (24 PTS),[1628384],1610612752.0,NYK,running,,,,,,,Anunoby,O. Anunoby,Restricted Area,0-8 Center,0.46,Made,,,,,24.0,,,,,,,,,,,,,
445,PT00M41.90S,2025-03-30T23:44:37.5Z,3,REGULAR,3pt,Jump Shot,[],1629014,28.597240473061763,20.833333333333336,1610612757,79,78,2025-03-30T23:44:41Z,4340000,False,146.0,216.0,1,left,MISS A. Simons 26' step back 3PT,[1629014],1610612757.0,POR,step back,,,,,,,Simons,A. Simons,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
446,PT00M39.70S,2025-03-30T23:44:39.7Z,3,REGULAR,rebound,offensive,[],1630625,,,1610612757,79,78,2025-03-30T23:44:41Z,4350000,False,,,0,,D. Banton REBOUND (Off:1 Def:0),[1630625],1610612757.0,POR,,,,,,,,Banton,D. Banton,Above the Break 3,24+ Right Center,,,445.0,1.0,0.0,1.0,,,,,,,,,,,,,,
447,PT00M35.60S,2025-03-30T23:44:43.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630625,32.40801576872536,54.90196078431373,1610612757,79,78,2025-03-30T23:44:48Z,4360000,False,-25.0,252.0,1,left,MISS D. Banton 25' 3PT,[1630625],1610612757.0,POR,,,,,,,,Banton,D. Banton,Above the Break 3,24+ Center,25.33,Missed,,,,,,,,,,,,,,,,,,
448,PT00M32.00S,2025-03-30T23:44:47.4Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,79,78,2025-03-30T23:44:48Z,4370000,False,,,0,,M. Robinson REBOUND (Off:1 Def:2),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,Above the Break 3,24+ Center,,,447.0,3.0,2.0,1.0,,,,,,,,,,,,,,
451,PT00M10.30S,2025-03-30T23:45:13.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,79,78,2025-03-30T23:45:33Z,4400000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
452,PT00M02.70S,2025-03-30T23:45:41.5Z,3,REGULAR,foul,personal,[],1628969,,,1610612757,79,78,2025-03-30T23:45:47Z,4410000,False,,,0,,M. Bridges personal FOUL (3 PF),"[1628969, 1629014]",1610612752.0,NYK,,,,,,,202037.0,Bridges,M. Bridges,Mid-Range,16-24 Center,,,,,,,,,,,3.0,0.0,Simons,1629014.0,,,,,,
454,PT00M00.20S,2025-03-30T23:46:06.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641871,7.5722733245729295,98.2843137254902,1610612757,79,78,2025-03-30T23:46:15Z,4430000,False,-241.0,19.0,1,left,MISS D. Reath 24' 3PT - blocked,"[1641871, 1629011]",1610612757.0,POR,,,,,,,,Reath,D. Reath,Left Corner 3,24+ Left,24.21,Missed,,,,,,,,,,,,,,,,Robinson,1629011.0,
455,PT00M00.20S,2025-03-30T23:46:06.1Z,3,REGULAR,block,,[],1629011,,,1610612757,79,78,2025-03-30T23:46:08Z,4440000,False,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
456,PT00M00.20S,2025-03-30T23:46:06.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,79,78,2025-03-30T23:46:15Z,4450000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Left Corner 3,24+ Left,,,454.0,,,,,,,,,,,,,,,,,
457,PT00M00.00S,2025-03-30T23:46:15.2Z,3,REGULAR,period,end,[],0,,,1610612757,79,78,2025-03-30T23:46:15Z,4460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2025-03-30T23:48:18.1Z,4,REGULAR,substitution,out,['startperiod'],1626153,,,1610612757,79,78,2025-03-30T23:48:52Z,4470000,False,,,0,,SUB out: D. Wright,[1626153],1610612752.0,NYK,,,,,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2025-03-30T23:48:18.1Z,4,REGULAR,substitution,out,['startperiod'],1628384,,,1610612757,79,78,2025-03-30T23:48:52Z,4480000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2025-03-30T23:48:18.1Z,4,REGULAR,substitution,out,['startperiod'],1641871,,,1610612757,79,78,2025-03-30T23:48:52Z,4490000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2025-03-30T23:48:18.1Z,4,REGULAR,substitution,out,['startperiod'],1641739,,,1610612757,79,78,2025-03-30T23:48:52Z,4500000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2025-03-30T23:48:18.1Z,4,REGULAR,substitution,in,['startperiod'],1628404,,,1610612757,79,78,2025-03-30T23:48:52Z,4510000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2025-03-30T23:48:18.1Z,4,REGULAR,substitution,in,['startperiod'],1642278,,,1610612757,79,78,2025-03-30T23:48:52Z,4520000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2025-03-30T23:48:18.1Z,4,REGULAR,substitution,in,['startperiod'],1642270,,,1610612757,79,78,2025-03-30T23:48:52Z,4530000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2025-03-30T23:48:18.1Z,4,REGULAR,substitution,in,['startperiod'],1630166,,,1610612757,79,78,2025-03-30T23:48:52Z,4540000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2025-03-30T23:48:50.9Z,4,REGULAR,period,start,[],0,,,1610612757,79,78,2025-03-30T23:48:53Z,4550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT11M45.00S,2025-03-30T23:49:05.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629680,12.302890932982917,34.55882352941176,1610612757,79,78,2025-03-30T23:49:09Z,4560000,False,77.0,63.0,1,left,MISS M. Thybulle 9' driving floating Shot - blocked,"[1629680, 1642278]",1610612757.0,POR,driving floating,,,,,,,Thybulle,M. Thybulle,In The Paint (Non-RA),8-16 Right,9.97,Missed,,,,,,,,,,,,,,,,Kolek,1642278.0,
468,PT11M45.00S,2025-03-30T23:49:05.6Z,4,REGULAR,block,,[],1642278,,,1610612757,79,78,2025-03-30T23:52:56Z,4570000,False,,,0,,T. Kolek BLOCK (1 BLK),[1642278],1610612752.0,NYK,,,,,,,,Kolek,T. Kolek,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
469,PT11M42.00S,2025-03-30T23:49:08.6Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,79,78,2025-03-30T23:49:09Z,4580000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,,,,,Hart,J. Hart,In The Paint (Non-RA),8-16 Right,,,467.0,4.0,4.0,0.0,,,,,,,,,,,,,,
470,PT11M28.00S,2025-03-30T23:49:22.0Z,4,REGULAR,turnover,bad pass,[],1628969,,,1610612752,79,78,2025-03-30T23:49:26Z,4590000,False,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628969, 1630166]",1610612752.0,NYK,,,,,,,,Bridges,M. Bridges,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,2.0,Avdija,1630166.0,,,
471,PT11M28.00S,2025-03-30T23:49:22.0Z,4,REGULAR,steal,,[],1630166,,,1610612757,79,78,2025-03-30T23:49:23Z,4600000,False,,,0,,D. Avdija STEAL (3 STL),[1630166],1610612757.0,POR,,,,,,,,Avdija,D. Avdija,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
472,PT11M18.00S,2025-03-30T23:49:32.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,8.09789750328515,48.529411764705884,1610612757,79,80,2025-03-30T23:49:35Z,4610000,False,7.0,24.0,1,left,D. Avdija driving Layup (28 PTS),[1630166],1610612757.0,POR,driving,,,,,,,Avdija,D. Avdija,Restricted Area,0-8 Center,2.47,Made,,,,,28.0,,,,,,,,,,,,,
473,PT10M55.00S,2025-03-30T23:49:54.6Z,4,REGULAR,turnover,bad pass,[],1628969,,,1610612752,79,80,2025-03-30T23:49:57Z,4620000,False,,,0,,M. Bridges bad pass TURNOVER (3 TO),"[1628969, 1629680]",1610612752.0,NYK,,,,,,,,Bridges,M. Bridges,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,3.0,Thybulle,1629680.0,,,
474,PT10M55.00S,2025-03-30T23:49:54.6Z,4,REGULAR,steal,,[],1629680,,,1610612757,79,80,2025-03-30T23:53:04Z,4630000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,,,,,Thybulle,M. Thybulle,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
475,PT10M52.00S,2025-03-30T23:49:58.5Z,4,REGULAR,turnover,bad pass,[],1629680,,,1610612757,79,80,2025-03-30T23:50:02Z,4640000,False,,,0,,M. Thybulle bad pass TURNOVER (2 TO),"[1629680, 1628404]",1610612757.0,POR,,,,,,,,Thybulle,M. Thybulle,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,2.0,Hart,1628404.0,,,
476,PT10M52.00S,2025-03-30T23:49:58.5Z,4,REGULAR,steal,,[],1628404,,,1610612752,79,80,2025-03-30T23:49:59Z,4650000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,,,,,Hart,J. Hart,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
477,PT10M47.00S,2025-03-30T23:50:02.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629013,73.9323258869908,10.53921568627451,1610612752,82,80,2025-03-30T23:50:07Z,4660000,False,-197.0,193.0,1,right,L. Shamet 27' 3PT running (11 PTS) (M. Bridges 6 AST),"[1629013, 1628969]",1610612752.0,NYK,running,,,,,,,Shamet,L. Shamet,Above the Break 3,24+ Left Center,27.57,Made,,,,,11.0,M. Bridges,1628969.0,6.0,,,,,,,,,,
479,PT10M22.00S,2025-03-30T23:50:27.5Z,4,REGULAR,turnover,lost ball,[],1630166,,,1610612757,82,80,2025-03-30T23:50:30Z,4680000,False,,,0,,D. Avdija lost ball TURNOVER (2 TO),"[1630166, 1628404]",1610612757.0,POR,,,,,,,,Avdija,D. Avdija,Mid-Range,8-16 Right,,,,,,,,,,,,,,,2.0,Hart,1628404.0,,,
480,PT10M22.00S,2025-03-30T23:50:27.5Z,4,REGULAR,steal,,[],1628404,,,1610612752,82,80,2025-03-30T23:50:29Z,4690000,False,,,0,,J. Hart STEAL (2 STL),[1628404],1610612752.0,NYK,,,,,,,,Hart,J. Hart,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
481,PT10M18.00S,2025-03-30T23:50:32.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,94.82588699080158,48.529411764705884,1610612752,84,80,2025-03-30T23:50:37Z,4700000,False,-7.0,-4.0,1,right,M. Bridges running finger roll Layup (17 PTS) (J. Hart 6 AST),"[1628969, 1628404]",1610612752.0,NYK,running finger roll,,,,,,,Bridges,M. Bridges,Restricted Area,0-8 Center,0.84,Made,,,,,17.0,J. Hart,1628404.0,6.0,,,,,,,,,,
483,PT10M02.00S,2025-03-30T23:50:48.0Z,4,REGULAR,3pt,Jump Shot,[],1629014,27.414586070959263,77.45098039215686,1610612757,84,80,2025-03-30T23:50:53Z,4720000,False,-137.0,205.0,1,left,MISS A. Simons 24' step back 3PT,[1629014],1610612757.0,POR,step back,,,,,,,Simons,A. Simons,Above the Break 3,24+ Left Center,24.69,Missed,,,,,,,,,,,,,,,,,,
484,PT09M59.00S,2025-03-30T23:50:51.0Z,4,REGULAR,rebound,offensive,[],1642270,,,1610612757,84,80,2025-03-30T23:50:53Z,4730000,False,,,0,,D. Clingan REBOUND (Off:3 Def:6),[1642270],1610612757.0,POR,,,,,,,,Clingan,D. Clingan,Above the Break 3,24+ Left Center,,,483.0,9.0,6.0,3.0,,,,,,,,,,,,,,
485,PT09M59.00S,2025-03-30T23:50:51.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642270,5.590000152587891,50.0,1610612757,84,80,2025-03-30T23:50:56Z,4740000,False,0.0,0.0,1,left,MISS D. Clingan tip Layup,[1642270],1610612757.0,POR,tip,,,,,,,Clingan,D. Clingan,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
486,PT09M57.00S,2025-03-30T23:50:53.6Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612752,84,80,2025-03-30T23:50:56Z,4750000,False,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612752.0,NYK,,,,,,,,Shamet,L. Shamet,Restricted Area,0-8 Center,,,485.0,2.0,2.0,0.0,,,,,,,,,,,,,,
487,PT09M51.00S,2025-03-30T23:50:58.2Z,4,REGULAR,3pt,Jump Shot,[],1628969,89.83245729303549,96.56862745098039,1610612752,87,80,2025-03-30T23:51:02Z,4760000,False,233.0,43.0,1,right,M. Bridges 3PT  (20 PTS) (J. Hart 7 AST),"[1628969, 1628404]",1610612752.0,NYK,,,,,,,,Bridges,M. Bridges,Right Corner 3,24+ Right,23.68,Made,,,,,20.0,J. Hart,1628404.0,7.0,,,,,,,,,,
489,PT09M50.00S,2025-03-30T23:51:03.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,87,80,2025-03-30T23:51:03Z,4780000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M50.00S,2025-03-30T23:51:03.2Z,4,REGULAR,substitution,out,[],1630625,,,1610612757,87,80,2025-03-30T23:53:56Z,4790000,False,,,0,,SUB out: D. Banton,[1630625],1610612757.0,POR,,,,,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,
491,PT09M50.00S,2025-03-30T23:51:03.2Z,4,REGULAR,substitution,in,[],1641739,,,1610612757,87,80,2025-03-30T23:53:56Z,4800000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,
492,PT09M41.00S,2025-03-30T23:54:02.1Z,4,REGULAR,3pt,Jump Shot,[],1629014,30.962549277266753,28.676470588235293,1610612757,87,80,2025-03-30T23:54:06Z,4810000,False,107.0,239.0,1,left,MISS A. Simons 26' 3PT,[1629014],1610612757.0,POR,,,,,,,,Simons,A. Simons,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
493,PT09M39.00S,2025-03-30T23:54:04.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,87,80,2025-03-30T23:54:06Z,4820000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,492.0,,,,,,,,,,,,,,,,,
495,PT09M22.00S,2025-03-30T23:54:31.8Z,4,REGULAR,2pt,Jump Shot,[],1628969,78.13731931668858,57.107843137254896,1610612752,89,80,2025-03-30T23:54:57Z,4840000,False,36.0,153.0,1,right,M. Bridges 15' step back Jump Shot (22 PTS),[1628969],1610612752.0,NYK,step back,,,,,,,Bridges,M. Bridges,Mid-Range,8-16 Center,15.71,Made,,,,,22.0,,,,,,,,,,,,,
496,PT09M11.00S,2025-03-30T23:54:42.8Z,4,REGULAR,turnover,lost ball,[],1630166,,,1610612757,89,80,2025-03-30T23:54:47Z,4850000,False,,,0,,D. Avdija lost ball TURNOVER (3 TO),"[1630166, 1628404]",1610612757.0,POR,,,,,,,,Avdija,D. Avdija,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,3.0,Hart,1628404.0,,,
497,PT09M11.00S,2025-03-30T23:54:42.8Z,4,REGULAR,steal,,[],1628404,,,1610612752,89,80,2025-03-30T23:54:44Z,4860000,False,,,0,,J. Hart STEAL (3 STL),[1628404],1610612752.0,NYK,,,,,,,,Hart,J. Hart,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
498,PT09M07.00S,2025-03-30T23:54:46.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,92.59198423127464,48.28431372549019,1610612752,91,80,2025-03-30T23:54:54Z,4870000,False,-9.0,17.0,1,right,J. Hart running finger roll Layup (9 PTS),[1628404],1610612752.0,NYK,running finger roll,,,,,,,Hart,J. Hart,Restricted Area,0-8 Center,1.91,Made,,,,,9.0,,,,,,,,,,,,,
499,PT08M55.00S,2025-03-30T23:54:58.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.703679369250986,51.9607843137255,1610612757,91,82,2025-03-30T23:55:01Z,4880000,False,-10.0,20.0,1,left,D. Avdija driving Layup (30 PTS) (A. Simons 4 AST),"[1630166, 1629014]",1610612757.0,POR,driving,,,,,,,Avdija,D. Avdija,Restricted Area,0-8 Center,2.22,Made,,,,,30.0,A. Simons,1629014.0,4.0,,,,,,,,,,
501,PT08M46.00S,2025-03-30T23:55:06.8Z,4,REGULAR,2pt,Jump Shot,[],1629013,82.9993429697766,13.480392156862745,1610612752,91,82,2025-03-30T23:55:11Z,4900000,False,-183.0,107.0,1,right,MISS L. Shamet 21' Jump Shot,[1629013],1610612752.0,NYK,,,,,,,,Shamet,L. Shamet,Mid-Range,16-24 Left,21.18,Missed,,,,,,,,,,,,,,,,,,
502,PT08M44.00S,2025-03-30T23:55:09.3Z,4,REGULAR,rebound,offensive,[],1642278,,,1610612752,91,82,2025-03-30T23:55:09Z,4910000,False,,,0,,T. Kolek REBOUND (Off:1 Def:1),[1642278],1610612752.0,NYK,,,,,,,,Kolek,T. Kolek,Mid-Range,16-24 Left,,,501.0,2.0,1.0,1.0,,,,,,,,,,,,,,
503,PT08M42.00S,2025-03-30T23:55:11.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,88.25558475689881,95.34313725490196,1610612752,91,82,2025-03-30T23:55:17Z,4920000,False,227.0,58.0,1,right,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,,,,,Bridges,M. Bridges,Right Corner 3,24+ Right,23.4,Missed,,,,,,,,,,,,,,,,,,
504,PT08M39.00S,2025-03-30T23:55:14.3Z,4,REGULAR,rebound,defensive,[],1629680,,,1610612757,91,82,2025-03-30T23:55:17Z,4930000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612757.0,POR,,,,,,,,Thybulle,M. Thybulle,Right Corner 3,24+ Right,,,503.0,1.0,1.0,0.0,,,,,,,,,,,,,,
505,PT08M21.00S,2025-03-30T23:55:31.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,11.777266754270697,60.5392156862745,1610612757,91,82,2025-03-30T23:55:36Z,4940000,False,-53.0,58.0,1,left,MISS A. Simons 7' pullup Shot,[1629014],1610612757.0,POR,pullup,,,,,,,Simons,A. Simons,In The Paint (Non-RA),0-8 Center,7.85,Missed,,,,,,,,,,,,,,,,,,
506,PT08M19.00S,2025-03-30T23:55:33.9Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,91,82,2025-03-30T23:55:36Z,4950000,False,,,0,,M. Robinson REBOUND (Off:1 Def:3),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,In The Paint (Non-RA),0-8 Center,,,505.0,4.0,3.0,1.0,,,,,,,,,,,,,,
507,PT08M04.00S,2025-03-30T23:55:49.3Z,4,REGULAR,2pt,Jump Shot,[],1628969,78.9257555847569,54.65686274509803,1610612752,91,82,2025-03-30T23:55:54Z,4960000,False,23.0,146.0,1,right,MISS M. Bridges 14' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,,,,,Bridges,M. Bridges,Mid-Range,8-16 Center,14.75,Missed,,,,,,,,,,,,,,,,,,
508,PT08M02.00S,2025-03-30T23:55:51.3Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,91,82,2025-03-30T23:55:54Z,4970000,False,,,0,,D. Clingan REBOUND (Off:3 Def:7),[1642270],1610612757.0,POR,,,,,,,,Clingan,D. Clingan,Mid-Range,8-16 Center,,,507.0,10.0,7.0,3.0,,,,,,,,,,,,,,
509,PT07M50.00S,2025-03-30T23:56:07.1Z,4,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612757,91,82,2025-03-30T23:56:21Z,4980000,False,,,0,,L. Shamet shooting personal FOUL (2 PF) (Simons 2 FT),"[1629013, 1629014]",1610612752.0,NYK,shooting,,,,,,1830.0,Shamet,L. Shamet,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,0.0,Simons,1629014.0,,,,,,
511,PT07M50.00S,2025-03-30T23:56:37.6Z,4,REGULAR,freethrow,1 of 2,[],1629014,,,1610612757,91,82,2025-03-30T23:56:37Z,5000000,False,,,0,,MISS A. Simons Free Throw 1 of 2,[1629014],1610612757.0,POR,,,,,,,,Simons,A. Simons,,,,Missed,,,,,,,,,,,,,,,,,,
