actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
419,PT04M56.00S,2023-11-09T01:38:25.3Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,69,68,2023-11-09T01:38:25Z,4180000,False,,,0,,J. Tatum REBOUND (Off:1 Def:12),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,418.0,13.0,12.0,1.0,,,,,,,,,,,,,
420,PT04M38.00S,2023-11-09T01:38:43.4Z,3,REGULAR,3pt,Jump Shot,[],1628401,13.222733245729303,4.166666666666666,1610612738,69,68,2023-11-09T01:38:59Z,4190000,False,229.0,72.0,1,left,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,24.02,Missed,,,,,,,,,,,,,,,,,,
421,PT04M34.00S,2023-11-09T01:38:47.4Z,3,REGULAR,rebound,offensive,[],201950,,,1610612738,69,68,2023-11-09T01:38:59Z,4200000,False,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,,420.0,4.0,3.0,1.0,,,,,,,,,,,,,
422,PT04M32.00S,2023-11-09T01:38:49.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201143,30.56833114323259,29.901960784313726,1610612738,69,68,2023-11-09T01:41:48Z,4210000,False,100.0,235.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
423,PT04M24.00S,2023-11-09T01:38:57.7Z,3,REGULAR,rebound,defensive,[],201976,,,1610612755,69,68,2023-11-09T01:39:08Z,4220000,False,,,0,,P. Beverley REBOUND (Off:0 Def:4),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,422.0,4.0,4.0,0.0,,,,,,,,,,,,,
424,PT04M19.00S,2023-11-09T01:39:02.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201587,80.89684625492772,93.87254901960785,1610612755,69,68,2023-11-09T01:39:21Z,4230000,False,219.0,127.0,1,right,MISS N. Batum 25' running 3PT,[201587],1610612755.0,PHI,running,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
425,PT04M16.00S,2023-11-09T01:39:04.8Z,3,REGULAR,rebound,offensive,[],202699,,,1610612755,69,68,2023-11-09T01:39:04Z,4240000,False,,,0,,T. Harris REBOUND (Off:1 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,424.0,6.0,5.0,1.0,,,,,,,,,,,,,
426,PT04M10.00S,2023-11-09T01:39:11.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', '2ndchance']",203954,71.30420499342969,20.588235294117645,1610612755,72,68,2023-11-09T01:42:35Z,4250000,False,-147.0,217.0,1,right,J. Embiid 26' 3PT  (23 PTS) (P. Beverley 2 AST),"[203954, 201976]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,26.23,Made,23.0,,,,,,,,,,,P. Beverley,201976.0,2.0,,,,
428,PT03M51.00S,2023-11-09T01:39:29.7Z,3,REGULAR,3pt,Jump Shot,[],1627759,23.73521681997372,8.823529411764707,1610612738,72,68,2023-11-09T01:39:34Z,4270000,False,206.0,171.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,26.74,Missed,,,,,,,,,,,,,,,,,,
429,PT03M49.00S,2023-11-09T01:39:31.7Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,72,68,2023-11-09T01:39:34Z,4280000,False,,,0,,T. Harris REBOUND (Off:1 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,428.0,7.0,6.0,1.0,,,,,,,,,,,,,
430,PT03M43.00S,2023-11-09T01:39:37.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,93.9060446780552,47.05882352941176,1610612755,72,68,2023-11-09T01:39:47Z,4290000,False,-15.0,5.0,1,right,MISS T. Harris running Layup - blocked,"[202699, 201143]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,Horford,201143.0
431,PT03M43.00S,2023-11-09T01:39:37.6Z,3,REGULAR,block,,[],201143,,,1610612755,72,68,2023-11-09T01:39:39Z,4300000,False,,,0,,A. Horford BLOCK (2 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
432,PT03M43.00S,2023-11-09T01:39:37.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,72,68,2023-11-09T01:39:47Z,4310000,False,,,0,,J. Tatum REBOUND (Off:1 Def:13),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,430.0,14.0,13.0,1.0,,,,,,,,,,,,,
433,PT03M43.00S,2023-11-09T01:39:45.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,72,68,2023-11-09T01:39:45Z,4320000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M43.00S,2023-11-09T01:42:15.3Z,3,REGULAR,substitution,out,[],201950,,,1610612738,72,68,2023-11-09T01:42:22Z,4330000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M43.00S,2023-11-09T01:42:15.3Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,72,68,2023-11-09T01:42:22Z,4340000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M43.00S,2023-11-09T01:42:15.3Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,72,68,2023-11-09T01:42:22Z,4350000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M43.00S,2023-11-09T01:42:15.3Z,3,REGULAR,substitution,in,[],204001,,,1610612738,72,68,2023-11-09T01:42:22Z,4360000,False,,,0,,SUB in: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M43.00S,2023-11-09T01:42:15.3Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,72,68,2023-11-09T01:42:22Z,4370000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M43.00S,2023-11-09T01:42:15.3Z,3,REGULAR,substitution,in,[],1630573,,,1610612738,72,68,2023-11-09T01:42:22Z,4380000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M43.00S,2023-11-09T01:42:26.5Z,3,REGULAR,substitution,out,[],1630178,,,1610612738,72,68,2023-11-09T01:42:34Z,4390000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M43.00S,2023-11-09T01:42:26.5Z,3,REGULAR,substitution,out,[],202699,,,1610612738,72,68,2023-11-09T01:42:34Z,4400000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M43.00S,2023-11-09T01:42:26.5Z,3,REGULAR,substitution,in,[],1626162,,,1610612738,72,68,2023-11-09T01:42:34Z,4410000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M43.00S,2023-11-09T01:42:26.5Z,3,REGULAR,substitution,in,[],203496,,,1610612738,72,68,2023-11-09T01:42:34Z,4420000,False,,,0,,SUB in: R. Covington,[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M25.00S,2023-11-09T01:43:04.8Z,3,REGULAR,3pt,Jump Shot,[],1630573,12.828515111695138,3.6764705882352944,1610612738,72,71,2023-11-09T01:43:10Z,4430000,False,232.0,68.0,1,left,S. Hauser 24' 3PT  (11 PTS) (J. Tatum 5 AST),"[1630573, 1628369]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,24.14,Made,11.0,,,,,,,,,,,J. Tatum,1628369.0,5.0,,,,
446,PT03M06.00S,2023-11-09T01:43:23.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,90.48948751642575,37.00980392156863,1610612755,74,71,2023-11-09T01:43:28Z,4450000,False,-65.0,37.0,1,right,J. Embiid 7' turnaround bank Jump Shot (25 PTS) (N. Batum 1 AST),"[203954, 201587]",1610612755.0,PHI,turnaround bank,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,7.47,Made,25.0,,,,,,,,,,,N. Batum,201587.0,1.0,,,,
448,PT02M44.00S,2023-11-09T01:43:44.7Z,3,REGULAR,3pt,Jump Shot,[],1628369,19.136005256241788,93.62745098039215,1610612738,74,71,2023-11-09T01:43:52Z,4470000,False,-218.0,127.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
449,PT02M41.00S,2023-11-09T01:43:48.1Z,3,REGULAR,rebound,offensive,[],1630202,,,1610612738,74,71,2023-11-09T01:43:48Z,4480000,False,,,0,,P. Pritchard REBOUND (Off:2 Def:0),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,448.0,2.0,0.0,2.0,,,,,,,,,,,,,
450,PT02M38.00S,2023-11-09T01:43:51.0Z,3,REGULAR,2pt,Layup,['2ndchance'],1628369,12.171484888304862,71.32352941176471,1610612738,74,71,2023-11-09T01:43:54Z,4490000,False,-107.0,62.0,1,left,MISS J. Tatum 12' cutting Layup - blocked,"[1628369, 203954]",1610612738.0,BOS,cutting,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,12.33,Missed,,,,,,,,,,,,,,,,,Embiid,203954.0
451,PT02M38.00S,2023-11-09T01:43:51.0Z,3,REGULAR,block,,[],203954,,,1610612738,74,71,2023-11-09T01:43:53Z,4500000,False,,,0,,J. Embiid BLOCK (3 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
452,PT02M36.00S,2023-11-09T01:43:53.0Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,74,71,2023-11-09T01:43:54Z,4510000,False,,,0,,J. Embiid REBOUND (Off:1 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,450.0,6.0,5.0,1.0,,,,,,,,,,,,,
453,PT02M33.00S,2023-11-09T01:43:56.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203496,70.77858081471747,16.911764705882355,1610612755,74,71,2023-11-09T01:44:02Z,4520000,False,-165.0,222.0,1,right,MISS R. Covington 27' running 3PT,[203496],1610612755.0,PHI,running,,,Covington,R. Covington,,,,,Above the Break 3,24+ Left Center,27.7,Missed,,,,,,,,,,,,,,,,,,
454,PT02M30.00S,2023-11-09T01:43:59.0Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,74,71,2023-11-09T01:44:02Z,4530000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,453.0,3.0,3.0,0.0,,,,,,,,,,,,,
455,PT02M11.00S,2023-11-09T01:44:18.0Z,3,REGULAR,turnover,bad pass,[],1630202,,,1610612738,74,71,2023-11-09T01:44:21Z,4540000,False,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 203496]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,Covington,203496.0,,
456,PT02M11.00S,2023-11-09T01:44:18.0Z,3,REGULAR,steal,,[],203496,,,1610612755,74,71,2023-11-09T01:44:19Z,4550000,False,,,0,,R. Covington STEAL (2 STL),[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
457,PT02M03.00S,2023-11-09T01:44:25.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,90.75229960578186,50.49019607843137,1610612755,74,71,2023-11-09T01:44:31Z,4560000,False,2.0,34.0,1,right,MISS K. Oubre Jr. running Layup,[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.45,Missed,,,,,,,,,,,,,,,,,,
458,PT02M02.00S,2023-11-09T01:44:26.3Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,74,71,2023-11-09T01:44:31Z,4570000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,457.0,4.0,4.0,0.0,,,,,,,,,,,,,
459,PT01M58.00S,2023-11-09T01:44:31.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,28.465834428383708,79.16666666666666,1610612738,74,71,2023-11-09T01:44:37Z,4580000,False,-146.0,215.0,1,left,MISS S. Hauser 25' running 3PT,[1630573],1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
460,PT01M54.00S,2023-11-09T01:44:35.0Z,3,REGULAR,rebound,defensive,[],201587,,,1610612755,74,71,2023-11-09T01:44:37Z,4590000,False,,,0,,N. Batum REBOUND (Off:1 Def:2),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,459.0,3.0,2.0,1.0,,,,,,,,,,,,,
461,PT01M35.00S,2023-11-09T01:44:54.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.67214191852825,47.794117647058826,1610612755,76,71,2023-11-09T01:46:57Z,4600000,False,-11.0,26.0,1,right,K. Oubre Jr. Layup (13 PTS) (P. Beverley 3 AST),"[1626162, 201976]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.8,Made,13.0,,,,,,,,,,,P. Beverley,201976.0,3.0,,,,
463,PT01M12.00S,2023-11-09T01:45:16.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,16.507884362680684,48.28431372549019,1610612738,76,71,2023-11-09T01:47:28Z,4620000,False,9.0,103.0,1,left,MISS K. Porzingis 10' turnaround Shot,[204001],1610612738.0,BOS,turnaround,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,10.31,Missed,,,,,,,,,,,,,,,,,,
464,PT01M10.00S,2023-11-09T01:45:18.6Z,3,REGULAR,rebound,offensive,[],204001,,,1610612738,76,71,2023-11-09T01:45:25Z,4630000,False,,,0,,K. Porzingis REBOUND (Off:4 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,,,,463.0,6.0,2.0,4.0,,,,,,,,,,,,,
465,PT01M09.00S,2023-11-09T01:45:20.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",204001,6.1268068331143235,51.225490196078425,1610612738,76,71,2023-11-09T01:48:07Z,4640000,False,-6.0,5.0,1,left,MISS K. Porzingis putback DUNK,[204001],1610612738.0,BOS,putback,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,,
466,PT01M07.00S,2023-11-09T01:45:22.3Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,76,71,2023-11-09T01:45:28Z,4650000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:7),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,465.0,8.0,7.0,1.0,,,,,,,,,,,,,
467,PT00M57.00S,2023-11-09T01:45:33.1Z,3,REGULAR,2pt,Jump Shot,[],203954,73.27529566360053,40.931372549019606,1610612755,76,71,2023-11-09T01:48:37Z,4660000,False,-45.0,199.0,1,right,MISS J. Embiid 20' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,20.38,Missed,,,,,,,,,,,,,,,,,,
468,PT00M53.40S,2023-11-09T01:45:36.7Z,3,REGULAR,rebound,offensive,[],203496,,,1610612755,76,71,2023-11-09T01:45:45Z,4670000,False,,,0,,R. Covington REBOUND (Off:1 Def:1),[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,Mid-Range,16-24 Center,,,,467.0,2.0,1.0,1.0,,,,,,,,,,,,,
469,PT00M49.20S,2023-11-09T01:45:41.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203496,69.99014454664915,77.45098039215686,1610612755,79,71,2023-11-09T01:45:49Z,4680000,False,137.0,230.0,1,right,R. Covington 26' 3PT step back (3 PTS) (K. Oubre Jr. 1 AST),"[203496, 1626162]",1610612755.0,PHI,step back,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,26.75,Made,3.0,,,,,,,,,,,K. Oubre Jr.,1626162.0,1.0,,,,
471,PT00M36.50S,2023-11-09T01:45:58.0Z,3,REGULAR,3pt,Jump Shot,[],201143,10.5946123521682,3.431372549019608,1610612738,79,71,2023-11-09T01:46:03Z,4700000,False,233.0,47.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,23.75,Missed,,,,,,,,,,,,,,,,,,
472,PT00M33.60S,2023-11-09T01:46:00.9Z,3,REGULAR,rebound,defensive,[],201976,,,1610612755,79,71,2023-11-09T01:46:03Z,4710000,False,,,0,,P. Beverley REBOUND (Off:0 Def:5),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,,471.0,5.0,5.0,0.0,,,,,,,,,,,,,
473,PT00M28.10S,2023-11-09T01:46:06.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203954,66.17936925098554,45.09803921568628,1610612755,79,71,2023-11-09T01:49:50Z,4720000,False,-25.0,265.0,1,right,MISS J. Embiid 26' running pullup 3PT,[203954],1610612755.0,PHI,running pullup,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
474,PT00M23.50S,2023-11-09T01:46:10.8Z,3,REGULAR,rebound,defensive,[],201143,,,1610612738,79,71,2023-11-09T01:46:17Z,4730000,False,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,473.0,5.0,5.0,0.0,,,,,,,,,,,,,
475,PT00M22.00S,2023-11-09T01:46:12.4Z,3,REGULAR,turnover,bad pass,[],201143,,,1610612738,79,71,2023-11-09T01:46:21Z,4740000,False,,,0,,A. Horford bad pass TURNOVER (1 TO),"[201143, 203954]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,,,,Embiid,203954.0,,
476,PT00M22.00S,2023-11-09T01:46:12.4Z,3,REGULAR,steal,,[],203954,,,1610612755,79,71,2023-11-09T01:46:15Z,4750000,False,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
477,PT00M04.60S,2023-11-09T01:46:30.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201976,88.78120893561103,48.77450980392157,1610612755,81,71,2023-11-09T01:47:25Z,4760000,False,-6.0,53.0,1,right,P. Beverley driving floating Jump Shot (2 PTS),[201976],1610612755.0,PHI,driving floating,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,2.0,,,,,,,,,,,,,,,,,
478,PT00M00.00S,2023-11-09T01:46:42.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,6.915243101182654,51.470588235294116,1610612738,81,71,2023-11-09T01:46:53Z,4770000,False,-7.0,13.0,1,left,MISS P. Pritchard driving Layup - blocked,"[1630202, 203954]",1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,Embiid,203954.0
479,PT00M00.00S,2023-11-09T01:46:42.0Z,3,REGULAR,block,,[],203954,,,1610612738,81,71,2023-11-09T01:46:43Z,4780000,False,,,0,,J. Embiid BLOCK (4 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
480,PT00M00.00S,2023-11-09T01:46:42.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,81,71,2023-11-09T01:46:53Z,4790000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,478.0,,,,,,,,,,,,,,,,
481,PT00M00.00S,2023-11-09T01:46:50.8Z,3,REGULAR,period,end,[],0,,,1610612738,81,71,2023-11-09T01:46:50Z,4800000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2023-11-09T01:48:45.5Z,4,REGULAR,substitution,out,['startperiod'],203954,,,1610612738,81,71,2023-11-09T01:49:08Z,4810000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2023-11-09T01:48:45.5Z,4,REGULAR,substitution,out,['startperiod'],203496,,,1610612738,81,71,2023-11-09T01:49:08Z,4820000,False,,,0,,SUB out: R. Covington,[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2023-11-09T01:48:45.5Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,81,71,2023-11-09T01:49:08Z,4830000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2023-11-09T01:48:45.5Z,4,REGULAR,substitution,out,['startperiod'],201143,,,1610612738,81,71,2023-11-09T01:49:08Z,4840000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2023-11-09T01:48:45.5Z,4,REGULAR,substitution,in,['startperiod'],1630194,,,1610612738,81,71,2023-11-09T01:49:08Z,4850000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2023-11-09T01:48:45.5Z,4,REGULAR,substitution,in,['startperiod'],1630178,,,1610612738,81,71,2023-11-09T01:49:08Z,4860000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2023-11-09T01:48:45.5Z,4,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,81,71,2023-11-09T01:49:08Z,4870000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2023-11-09T01:48:45.5Z,4,REGULAR,substitution,in,['startperiod'],1628401,,,1610612738,81,71,2023-11-09T01:49:08Z,4880000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2023-11-09T01:49:27.8Z,4,REGULAR,period,start,[],0,,,1610612755,81,71,2023-11-09T01:49:27Z,4890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M46.00S,2023-11-09T01:49:41.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,82.60512483574244,41.17647058823529,1610612755,83,71,2023-11-09T01:49:46Z,4900000,False,-44.0,111.0,1,right,T. Maxey 11' driving floating Jump Shot (16 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,11.94,Made,16.0,,,,,,,,,,,,,,,,,
492,PT11M29.00S,2023-11-09T01:49:58.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,6.783837056504599,50.98039215686274,1610612738,83,73,2023-11-09T01:51:09Z,4910000,False,-5.0,11.0,1,left,K. Porzingis DUNK (20 PTS) (D. White 4 AST),"[204001, 1628401]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.23,Made,20.0,,,,,,,,,,,D. White,1628401.0,4.0,,,,
494,PT11M05.00S,2023-11-09T01:50:22.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,82.9993429697766,51.225490196078425,1610612755,83,73,2023-11-09T01:50:26Z,4930000,False,6.0,107.0,1,right,MISS K. Oubre Jr. 10' pullup Shot,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.75,Missed,,,,,,,,,,,,,,,,,,
495,PT11M03.00S,2023-11-09T01:50:24.6Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,83,73,2023-11-09T01:50:26Z,4940000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Center,,,,494.0,3.0,3.0,0.0,,,,,,,,,,,,,
