actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
261,PT06M56.00S,2023-11-15T00:51:27.5Z,2,REGULAR,substitution,in,[],1630188,,,1610612755,41,45,2023-11-15T00:51:42Z,2550000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M50.00S,2023-11-15T00:51:48.7Z,2,REGULAR,turnover,traveling,[],1630178,,,1610612755,41,45,2023-11-15T00:51:54Z,2560000,False,,,0,,T. Maxey traveling TURNOVER (1 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right,,,,,,,,1626301.0,,,,,,,,,,1.0,,
263,PT06M42.00S,2023-11-15T00:52:01.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,69.30026281208936,76.47058823529412,1610612754,41,48,2023-11-15T00:52:07Z,2570000,False,132.0,236.0,1,right,T. Haliburton 27' 3PT step back (17 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,27.07,Made,,,,,17.0,,,,,,,,,,,,,
264,PT06M31.00S,2023-11-15T00:52:12.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630194,5.568331143232584,50.245098039215684,1610612755,43,48,2023-11-15T00:52:18Z,2580000,False,-1.0,0.0,1,left,P. Reed driving DUNK (2 PTS) (D. Melton 1 AST),"[1630194, 1629001]",1610612755.0,PHI,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,2.0,,,,,,,,D. Melton,1629001.0,1.0,,,
266,PT06M26.00S,2023-11-15T00:52:26.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,43,48,2023-11-15T00:52:26Z,2600000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M26.00S,2023-11-15T00:53:17.9Z,2,REGULAR,substitution,out,[],1630188,,,1610612754,43,48,2023-11-15T00:54:48Z,2610000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M26.00S,2023-11-15T00:53:17.9Z,2,REGULAR,substitution,in,[],1630543,,,1610612754,43,48,2023-11-15T00:54:48Z,2620000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M26.00S,2023-11-15T00:55:08.4Z,2,REGULAR,substitution,out,[],1630194,,,1610612754,43,48,2023-11-15T00:55:17Z,2630000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M26.00S,2023-11-15T00:55:08.4Z,2,REGULAR,substitution,in,[],203954,,,1610612754,43,48,2023-11-15T00:55:17Z,2640000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M06.00S,2023-11-15T00:55:49.4Z,2,REGULAR,2pt,Jump Shot,[],1630169,75.87056504599212,64.70588235294117,1610612754,43,48,2023-11-15T00:55:53Z,2650000,False,74.0,174.0,1,right,MISS T. Haliburton 18' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,18.92,Missed,,,,,,,,,,,,,,,,,,
272,PT06M04.00S,2023-11-15T00:55:51.4Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,43,48,2023-11-15T00:55:53Z,2660000,False,,,0,,J. Embiid REBOUND (Off:1 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,,,271.0,5.0,4.0,1.0,,,,,,,,,,,,,,
273,PT05M59.00S,2023-11-15T00:55:57.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630178,7.276609724047319,48.774509803921575,1610612755,45,48,2023-11-15T00:57:09Z,2670000,False,6.0,16.0,1,left,T. Maxey running finger roll Layup (9 PTS),[1630178],1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,9.0,,,,,,,,,,,,,
274,PT05M59.00S,2023-11-15T00:56:07.4Z,2,REGULAR,foul,personal,['1freethrow'],1630543,,,1610612755,45,48,2023-11-15T00:56:14Z,2680000,False,,,0,,I. Jackson shooting personal FOUL (4 PF) (Maxey 1 FT),"[1630543, 1630178]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,2004.0,4.0,0.0,Maxey,1630178.0,,,,,,,,
276,PT05M59.00S,2023-11-15T00:56:23.7Z,2,REGULAR,substitution,out,[],1630543,,,1610612755,45,48,2023-11-15T00:56:34Z,2700000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M59.00S,2023-11-15T00:56:23.7Z,2,REGULAR,substitution,in,[],1626167,,,1610612755,45,48,2023-11-15T00:56:34Z,2710000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M59.00S,2023-11-15T00:56:44.5Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630178,,,1610612755,46,48,2023-11-15T00:56:44Z,2720000,False,,,0,,T. Maxey Free Throw 1 of 1 (10 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
279,PT05M51.00S,2023-11-15T00:56:53.0Z,2,REGULAR,3pt,Jump Shot,[],1630167,67.59198423127464,61.51960784313725,1610612754,46,51,2023-11-15T00:56:56Z,2730000,False,58.0,252.0,1,right,O. Toppin 25' 3PT  (11 PTS) (B. Brown 2 AST),"[1630167, 1628971]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,25.86,Made,,,,,11.0,,,,,,,,B. Brown,1628971.0,2.0,,,
281,PT05M23.00S,2023-11-15T00:57:19.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,12.401445466491452,40.68627450980392,1610612755,48,51,2023-11-15T00:57:23Z,2750000,False,47.0,64.0,1,left,D. Melton 7' turnaround bank Jump Shot (10 PTS),[1629001],1610612755.0,PHI,turnaround bank,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,7.92,Made,,,,,10.0,,,,,,,,,,,,,
282,PT05M17.00S,2023-11-15T00:57:25.4Z,2,REGULAR,3pt,Jump Shot,[],1626167,65.09526938239159,56.86274509803921,1610612754,48,51,2023-11-15T00:57:32Z,2760000,False,34.0,276.0,1,right,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,27.77,Missed,,,,,,,,,,,,,,,,,,
283,PT05M16.00S,2023-11-15T00:57:26.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,48,51,2023-11-15T00:57:32Z,2770000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,282.0,,,,,,,,,,,,,,,,,
284,PT05M16.00S,2023-11-15T00:57:35.7Z,2,REGULAR,foul,personal,[],1629001,,,1610612754,48,51,2023-11-15T00:57:45Z,2780000,False,,,0,,D. Melton loose ball personal FOUL (1 PF),"[1629001, 1630169]",1610612755.0,PHI,loose ball,,,Melton,D. Melton,,,,,Mid-Range,16-24 Right,,,,,,,,1198.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,
286,PT05M16.00S,2023-11-15T00:57:45.0Z,2,REGULAR,substitution,out,[],1626167,,,1610612754,48,51,2023-11-15T00:57:49Z,2800000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M16.00S,2023-11-15T00:57:45.0Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,48,51,2023-11-15T00:57:49Z,2810000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT05M03.00S,2023-11-15T00:58:05.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628971,89.93101182654402,51.71568627450981,1610612754,48,53,2023-11-15T00:58:10Z,2820000,False,9.0,42.0,1,right,B. Brown driving floating Jump Shot (4 PTS),[1628971],1610612754.0,IND,driving floating,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,4.3,Made,,,,,4.0,,,,,,,,,,,,,
290,PT04M43.00S,2023-11-15T00:58:26.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,8.196452036793687,51.470588235294116,1610612755,48,53,2023-11-15T00:58:31Z,2840000,False,-7.0,25.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
291,PT04M41.00S,2023-11-15T00:58:28.1Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,48,53,2023-11-15T00:58:31Z,2850000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,290.0,1.0,1.0,0.0,,,,,,,,,,,,,,
292,PT04M28.00S,2023-11-15T00:58:41.0Z,2,REGULAR,3pt,Jump Shot,[],1630174,90.32522996057818,1.470588235294116,1610612754,48,56,2023-11-15T00:58:44Z,2860000,False,-243.0,38.0,1,right,A. Nesmith 24' 3PT  (3 PTS) (T. Haliburton 5 AST),"[1630174, 1630169]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,24.56,Made,,,,,3.0,,,,,,,,T. Haliburton,1630169.0,5.0,,,
294,PT04M11.00S,2023-11-15T00:58:57.8Z,2,REGULAR,3pt,Jump Shot,[],202694,8.722076215505908,96.07843137254902,1610612755,48,56,2023-11-15T00:59:01Z,2880000,False,-230.0,29.0,1,left,MISS M. Morris Sr. 3PT,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,23.23,Missed,,,,,,,,,,,,,,,,,,
295,PT04M09.00S,2023-11-15T00:58:59.8Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612754,48,56,2023-11-15T00:59:01Z,2890000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,,,294.0,2.0,2.0,0.0,,,,,,,,,,,,,,
296,PT04M02.00S,2023-11-15T00:59:07.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,66.01511169513799,37.00980392156863,1610612754,48,59,2023-11-15T00:59:12Z,2900000,False,-65.0,267.0,1,right,T. Haliburton 27' 3PT running (20 PTS),[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,27.48,Made,,,,,20.0,,,,,,,,,,,,,
297,PT04M02.00S,2023-11-15T00:59:12.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612755,48,59,2023-11-15T00:59:17Z,2910000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M47.00S,2023-11-15T01:01:06.2Z,2,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,48,59,2023-11-15T01:01:11Z,2920000,False,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (2 TO),[203954],1610612755.0,PHI,bad pass,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1198.0,,,,,,,,,,2.0,,
299,PT03M47.00S,2023-11-15T01:01:09.6Z,2,REGULAR,substitution,out,[],202694,,,1610612754,48,59,2023-11-15T01:01:13Z,2930000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M47.00S,2023-11-15T01:01:09.6Z,2,REGULAR,substitution,in,[],203496,,,1610612754,48,59,2023-11-15T01:01:13Z,2940000,False,,,0,,SUB in: R. Covington,[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M21.00S,2023-11-15T01:01:47.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,63.64980289093298,38.48039215686274,1610612754,48,59,2023-11-15T01:01:55Z,2950000,False,-58.0,289.0,1,right,MISS B. Hield 29' pullup 3PT,[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,29.49,Missed,,,,,,,,,,,,,,,,,,
302,PT03M21.00S,2023-11-15T01:01:47.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,48,59,2023-11-15T01:02:14Z,2960000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,301.0,,,,,,,,,,,,,,,,,
304,PT03M21.00S,2023-11-15T01:02:12.1Z,2,REGULAR,foul,personal,[],1630174,,,1610612755,48,59,2023-11-15T01:02:18Z,2980000,False,,,0,,A. Nesmith loose ball personal FOUL (2 PF),"[1630174, 202699]",1610612754.0,IND,loose ball,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626301.0,2.0,0.0,Harris,202699.0,,,,,,,,
306,PT03M04.00S,2023-11-15T01:02:29.5Z,2,REGULAR,3pt,Jump Shot,[],203496,32.11235216819975,63.23529411764706,1610612755,48,59,2023-11-15T01:02:37Z,3000000,False,-66.0,249.0,1,left,MISS R. Covington 25' 3PT,[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
308,PT03M01.00S,2023-11-15T01:02:32.5Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,48,59,2023-11-15T01:02:37Z,3020000,False,,,0,,O. Toppin REBOUND (Off:1 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,306.0,3.0,2.0,1.0,,,,,,,,,,,,,,
309,PT03M01.00S,2023-11-15T01:02:40.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612754,48,59,2023-11-15T01:02:47Z,3030000,False,,,0,,D. Melton personal FOUL (2 PF) (Toppin 2 FT),"[1629001, 1630167]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Center,,,,,,,,2004.0,2.0,0.0,Toppin,1630167.0,,,,,,,,
311,PT03M01.00S,2023-11-15T01:03:04.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630167,,,1610612754,48,59,2023-11-15T01:03:04Z,3050000,False,,,0,,MISS O. Toppin Free Throw 1 of 2,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
312,PT03M01.00S,2023-11-15T01:03:04.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,48,59,2023-11-15T01:03:04Z,3060000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,311.0,,,,,,,,,,,,,,,,,
313,PT03M01.00S,2023-11-15T01:03:24.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630167,,,1610612754,48,60,2023-11-15T01:03:24Z,3070000,False,,,0,,O. Toppin Free Throw 2 of 2 (12 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
314,PT02M50.00S,2023-11-15T01:03:38.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,8.196452036793687,59.068627450980394,1610612755,48,60,2023-11-15T01:03:43Z,3080000,False,-45.0,25.0,1,left,MISS T. Harris driving Layup - blocked,"[202699, 1630167]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,5.15,Missed,,,,,,,,,,,Toppin,1630167.0,,,,,,
315,PT02M50.00S,2023-11-15T01:03:38.5Z,2,REGULAR,block,,[],1630167,,,1610612755,48,60,2023-11-15T01:03:41Z,3090000,False,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
316,PT02M46.00S,2023-11-15T01:03:42.5Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,48,60,2023-11-15T01:03:43Z,3100000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,314.0,2.0,2.0,0.0,,,,,,,,,,,,,,
317,PT02M41.00S,2023-11-15T01:03:47.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,65.62089356110381,27.696078431372555,1610612754,48,60,2023-11-15T01:05:14Z,3110000,False,-112.0,271.0,1,right,MISS T. Haliburton 29' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,29.28,Missed,,,,,,,,,,,,,,,,,,
318,PT02M37.00S,2023-11-15T01:03:51.1Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,48,60,2023-11-15T01:03:53Z,3120000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,317.0,3.0,3.0,0.0,,,,,,,,,,,,,,
319,PT02M33.00S,2023-11-15T01:03:56.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,6.356767411300922,47.30392156862745,1610612755,50,60,2023-11-15T01:04:03Z,3130000,False,13.0,7.0,1,left,T. Harris running Layup (12 PTS) (T. Maxey 1 AST),"[202699, 1630178]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.53,Made,,,,,12.0,,,,,,,,T. Maxey,1630178.0,1.0,,,
321,PT02M33.00S,2023-11-15T01:03:59.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628971,,,1610612755,50,60,2023-11-15T01:04:11Z,3150000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Harris 1 FT),"[1628971, 202699]",1610612754.0,IND,shooting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,2004.0,1.0,0.0,Harris,202699.0,,,,,,,,
323,PT02M33.00S,2023-11-15T01:04:27.7Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],202699,,,1610612755,50,60,2023-11-15T01:04:30Z,3170000,False,,,0,,MISS T. Harris Free Throw 1 of 1,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
324,PT02M30.00S,2023-11-15T01:04:30.7Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,50,60,2023-11-15T01:04:30Z,3180000,False,,,0,,O. Toppin REBOUND (Off:1 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,323.0,4.0,3.0,1.0,,,,,,,,,,,,,,
325,PT02M17.00S,2023-11-15T01:04:43.2Z,2,REGULAR,turnover,lost ball,[],1627741,,,1610612754,50,60,2023-11-15T01:04:46Z,3190000,False,,,0,,B. Hield lost ball TURNOVER (2 TO),"[1627741, 1629001]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,2.0,Melton,1629001.0
326,PT02M17.00S,2023-11-15T01:04:43.2Z,2,REGULAR,steal,,[],1629001,,,1610612755,50,60,2023-11-15T01:04:45Z,3200000,False,,,0,,D. Melton STEAL (1 STL),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
327,PT02M00.00S,2023-11-15T01:04:59.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203954,8.459264126149804,44.607843137254896,1610612755,50,60,2023-11-15T01:05:03Z,3210000,False,27.0,27.0,1,left,MISS J. Embiid Layup,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
328,PT02M00.00S,2023-11-15T01:04:59.7Z,2,REGULAR,rebound,offensive,[],203954,,,1610612755,50,60,2023-11-15T01:05:56Z,3220000,False,,,0,,J. Embiid REBOUND (Off:2 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,327.0,6.0,4.0,2.0,,,,,,,,,,,,,,
333,PT02M00.00S,2023-11-15T01:05:04.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203954,8.459264126149804,50.245098039215684,1610612755,50,60,2023-11-15T01:05:43Z,3225000,False,-1.0,27.0,1,left,MISS J. Embiid tip Layup,[203954],1610612755.0,PHI,tip,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
334,PT02M00.00S,2023-11-15T01:05:04.2Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,50,60,2023-11-15T01:05:43Z,3227500,False,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,333.0,3.0,3.0,0.0,,,,,,,,,,,,,,
329,PT01M51.00S,2023-11-15T01:05:08.8Z,2,REGULAR,3pt,Jump Shot,[],1630167,93.74178712220763,5.14705882352942,1610612754,50,60,2023-11-15T01:05:12Z,3230000,False,-224.0,6.0,1,right,MISS O. Toppin 3PT,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,22.44,Missed,,,,,,,,,,,,,,,,,,
330,PT01M49.00S,2023-11-15T01:05:10.8Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,50,60,2023-11-15T01:05:12Z,3240000,False,,,0,,J. Embiid REBOUND (Off:2 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Left Corner 3,24+ Left,,,329.0,7.0,5.0,2.0,,,,,,,,,,,,,,
335,PT01M49.00S,2023-11-15T01:06:24.8Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630167,,,1610612755,50,60,2023-11-15T01:06:37Z,3270000,False,,,0,,O. Toppin flopping technical FOUL (1 Tech),[1630167],1610612754.0,IND,flopping,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,,,,,1198.0,0.0,1.0,,,,,,,,,,
336,PT01M49.00S,2023-11-15T01:06:38.7Z,2,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,51,60,2023-11-15T01:06:38Z,3280000,False,,,0,,J. Embiid technical Free Throw 1 of 1 (15 PTS),[203954],1610612755.0,PHI,technical,,,Embiid,J. Embiid,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
337,PT01M49.00S,2023-11-15T01:06:40.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630169,,,1610612755,51,60,2023-11-15T01:06:49Z,3290000,False,,,0,,T. Haliburton transition take personal FOUL (1 PF) (Embiid 1 FT),"[1630169, 203954]",1610612754.0,IND,transition take,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1198.0,1.0,0.0,Embiid,203954.0,,,,,,,,
339,PT01M49.00S,2023-11-15T01:06:53.3Z,2,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,52,60,2023-11-15T01:06:53Z,3310000,False,,,0,,J. Embiid transition take Free Throw 1 of 1 (16 PTS),[203954],1610612755.0,PHI,transition take,,,Embiid,J. Embiid,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
340,PT01M49.00S,2023-11-15T01:07:19.1Z,2,REGULAR,substitution,out,[],203496,,,1610612754,52,60,2023-11-15T01:07:22Z,3320000,False,,,0,,SUB out: R. Covington,[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT01M49.00S,2023-11-15T01:07:19.1Z,2,REGULAR,substitution,in,[],1627863,,,1610612754,52,60,2023-11-15T01:07:22Z,3330000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT01M32.00S,2023-11-15T01:07:47.5Z,2,REGULAR,turnover,lost ball,[],1627863,,,1610612755,52,60,2023-11-15T01:07:51Z,3340000,False,,,0,,D. House Jr. lost ball TURNOVER (2 TO),"[1627863, 1630174]",1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Nesmith,1630174.0
343,PT01M32.00S,2023-11-15T01:07:47.5Z,2,REGULAR,steal,,[],1630174,,,1610612754,52,60,2023-11-15T01:07:49Z,3350000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
344,PT01M28.00S,2023-11-15T01:07:51.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,72.05978975032852,14.950980392156865,1610612754,52,60,2023-11-15T01:07:59Z,3360000,False,-175.0,210.0,1,right,MISS B. Hield 27' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,27.36,Missed,,,,,,,,,,,,,,,,,,
345,PT01M25.00S,2023-11-15T01:07:54.2Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612755,52,60,2023-11-15T01:07:59Z,3370000,False,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,344.0,2.0,2.0,0.0,,,,,,,,,,,,,,
346,PT01M20.00S,2023-11-15T01:07:59.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629001,9.773324572930349,45.09803921568627,1610612755,52,60,2023-11-15T01:08:05Z,3380000,False,25.0,39.0,1,left,MISS D. Melton running Layup,[1629001],1610612755.0,PHI,running,,,Melton,D. Melton,,,,,In The Paint (Non-RA),0-8 Center,4.64,Missed,,,,,,,,,,,,,,,,,,
