actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
344,PT00M07.00S,2024-04-13T00:13:48.7Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,65,61,2024-04-13T00:20:29Z,3440000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,343.0,,,,,,1.0,1.0,0.0,,,,,
347,PT00M01.50S,2024-04-13T00:14:32.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],200768,,,1610612755,66,61,2024-04-13T00:17:13Z,3445000,False,,,0,,K. Lowry Free Throw 1 of 2 (3 PTS),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
350,PT00M01.50S,2024-04-13T00:14:32.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],200768,,,1610612755,67,61,2024-04-13T00:17:13Z,3447500,False,,,0,,K. Lowry Free Throw 2 of 2 (4 PTS),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
345,PT00M01.50S,2024-04-13T00:14:44.2Z,2,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612755,67,61,2024-04-13T00:17:33Z,3450000,False,,,0,,F. Wagner shooting personal FOUL (2 PF) (Lowry 2 FT),"[1630532, 200768]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1628172.0,2.0,0.0,Lowry,200768.0,,,,,,,,,,,,,,,
348,PT00M01.50S,2024-04-13T00:14:47.5Z,2,REGULAR,foul,technical,['1freethrow'],1630591,,,1610612755,67,61,2024-04-13T00:15:03Z,3480000,False,,,0,,J. Suggs technical FOUL (1 Tech),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Left,1628172.0,1.0,1.0,,,,,,,,,,,,,,,,,
349,PT00M01.50S,2024-04-13T00:15:04.1Z,2,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,68,61,2024-04-13T00:15:04Z,3490000,False,,,0,,T. Maxey technical Free Throw 1 of 1 (14 PTS),[1630178],1610612755.0,PHI,technical,,,Maxey,T. Maxey,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
351,PT00M00.20S,2024-04-13T00:15:34.6Z,2,REGULAR,3pt,Jump Shot,[],1631094,38.84691195795006,85.7843137254902,1610612753,68,61,2024-04-13T00:17:19Z,3495000,False,179.0,522.0,1,right,MISS P. Banchero 55' pullup 3PT - blocked,"[1631094, 202699]",1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,55.21,,,,,,,Harris,202699.0,,,
352,PT00M00.20S,2024-04-13T00:15:34.6Z,2,REGULAR,block,,[],202699,,,1610612753,68,61,2024-04-13T00:15:37Z,3497500,False,,,0,,T. Harris BLOCK (2 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
353,PT00M00.10S,2024-04-13T00:15:34.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,68,61,2024-04-13T00:15:43Z,3498750,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,351.0,,,,,,,,,,,,,
354,PT00M00.00S,2024-04-13T00:15:42.7Z,2,REGULAR,period,end,[],0,,,1610612753,68,61,2024-04-13T00:15:42Z,3540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2024-04-13T00:26:14.5Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612753,68,61,2024-04-13T00:30:45Z,3550000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2024-04-13T00:26:14.5Z,3,REGULAR,substitution,out,['startperiod'],1630194,,,1610612753,68,61,2024-04-13T00:30:45Z,3560000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2024-04-13T00:26:14.5Z,3,REGULAR,substitution,out,['startperiod'],1628371,,,1610612753,68,61,2024-04-13T00:30:45Z,3570000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2024-04-13T00:26:14.5Z,3,REGULAR,substitution,in,['startperiod'],1626162,,,1610612753,68,61,2024-04-13T00:30:45Z,3580000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2024-04-13T00:26:14.5Z,3,REGULAR,substitution,in,['startperiod'],203954,,,1610612753,68,61,2024-04-13T00:30:45Z,3590000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2024-04-13T00:26:14.5Z,3,REGULAR,substitution,in,['startperiod'],1629048,,,1610612753,68,61,2024-04-13T00:30:45Z,3600000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2024-04-13T00:30:56.7Z,3,REGULAR,period,start,[],0,,,1610612753,68,61,2024-04-13T00:30:56Z,3610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M48.00S,2024-04-13T00:31:08.4Z,3,REGULAR,2pt,Jump Shot,[],1631094,24.917871222076215,46.81372549019608,1610612753,68,61,2024-04-13T00:31:13Z,3620000,False,16.0,182.0,1,left,MISS P. Banchero 18' Jump Shot,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,18.24,,,,,,,,,,,
363,PT11M44.00S,2024-04-13T00:31:12.4Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,68,61,2024-04-13T00:31:13Z,3630000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Center,,,,,,,362.0,,,,,,2.0,2.0,0.0,,,,,
364,PT11M36.00S,2024-04-13T00:31:19.9Z,3,REGULAR,3pt,Jump Shot,[],203954,64.99671484888306,46.568627450980394,1610612755,71,61,2024-04-13T00:31:24Z,3640000,False,-17.0,277.0,1,right,J. Embiid 27' 3PT  (24 PTS) (K. Lowry 1 AST),"[203954, 200768]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,Made,,24.0,27.7,K. Lowry,200768.0,1.0,,,,,,,,
366,PT11M16.00S,2024-04-13T00:31:39.7Z,3,REGULAR,3pt,Jump Shot,[],1630591,29.77989487516426,67.8921568627451,1610612753,71,61,2024-04-13T00:31:50Z,3660000,False,-89.0,227.0,1,left,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.44,,,,,,,,,,,
367,PT11M14.00S,2024-04-13T00:31:41.7Z,3,REGULAR,rebound,defensive,[],200768,,,1610612755,71,61,2024-04-13T00:31:50Z,3670000,False,,,0,,K. Lowry REBOUND (Off:1 Def:1),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,,366.0,,,,,,2.0,1.0,1.0,,,,,
368,PT11M11.00S,2024-04-13T00:31:46.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,93.11760840998686,48.03921568627451,1610612755,73,61,2024-04-13T00:31:54Z,3680000,False,-10.0,12.0,1,right,T. Harris running Layup (9 PTS) (K. Lowry 2 AST),"[202699, 200768]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,1.56,K. Lowry,200768.0,2.0,,,,,,,,
370,PT11M11.00S,2024-04-13T00:31:49.4Z,3,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612755,73,61,2024-04-13T00:33:32Z,3700000,False,,,0,,J. Suggs shooting personal FOUL (2 PF) (Harris 1 FT),"[1630591, 202699]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,1628172.0,2.0,1.0,Harris,202699.0,,,,,,,,,,,,,,,
372,PT11M11.00S,2024-04-13T00:32:15.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],202699,,,1610612755,74,61,2024-04-13T00:32:15Z,3720000,False,,,0,,T. Harris Free Throw 1 of 1 (10 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
373,PT10M58.00S,2024-04-13T00:32:30.1Z,3,REGULAR,3pt,Jump Shot,[],1631094,32.53942181340342,62.254901960784316,1610612753,74,64,2024-04-13T00:32:35Z,3730000,False,-61.0,253.0,1,left,P. Banchero 26' 3PT pullup (11 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,Made,,11.0,26.07,,,,,,,,,,,
374,PT10M42.00S,2024-04-13T00:32:46.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.72339027595268,48.03921568627451,1610612755,76,64,2024-04-13T00:32:53Z,3740000,False,-10.0,16.0,1,right,J. Embiid cutting finger roll Layup (26 PTS) (T. Harris 1 AST),"[203954, 202699]",1610612755.0,PHI,cutting finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,Made,,26.0,1.87,T. Harris,202699.0,1.0,,,,,,,,
377,PT10M31.00S,2024-04-13T00:33:09.4Z,3,REGULAR,3pt,Jump Shot,[],203914,32.670827858081466,63.48039215686274,1610612753,76,64,2024-04-13T00:33:16Z,3770000,False,-67.0,255.0,1,left,MISS G. Harris 26' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.34,,,,,,,,,,,
378,PT10M28.00S,2024-04-13T00:33:12.4Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612753,76,64,2024-04-13T00:33:16Z,3780000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,,,,,,,377.0,,,,,,2.0,1.0,1.0,,,,,
379,PT10M27.00S,2024-04-13T00:33:12.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203914,3.7614980289093296,50.49019607843137,1610612753,76,64,2024-04-13T00:33:31Z,3790000,False,-2.0,-17.0,1,left,MISS G. Harris driving DUNK,[203914],1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,1.73,,,,,,,,,,,
380,PT10M26.00S,2024-04-13T00:33:13.8Z,3,REGULAR,rebound,offensive,[],1631094,,,1610612753,76,64,2024-04-13T00:33:31Z,3800000,False,,,0,,P. Banchero REBOUND (Off:2 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,379.0,,,,,,9.0,7.0,2.0,,,,,
382,PT10M15.00S,2024-04-13T00:33:38.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629048,14.14257555847569,45.83333333333333,1610612753,76,64,2024-04-13T00:33:47Z,3820000,False,21.0,80.0,1,left,MISS G. Bitadze 8' Hook,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,8.3,,,,,,,,,,,
383,PT10M10.00S,2024-04-13T00:33:43.4Z,3,REGULAR,rebound,defensive,[],200768,,,1610612755,76,64,2024-04-13T00:33:47Z,3830000,False,,,0,,K. Lowry REBOUND (Off:1 Def:2),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,382.0,,,,,,3.0,2.0,1.0,,,,,
384,PT10M06.00S,2024-04-13T00:33:46.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],200768,72.48685939553219,15.441176470588236,1610612755,79,64,2024-04-13T00:34:00Z,3840000,False,-173.0,206.0,1,right,K. Lowry 26' 3PT running pullup (7 PTS),[200768],1610612755.0,PHI,running pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,7.0,26.9,,,,,,,,,,,
385,PT09M46.00S,2024-04-13T00:34:06.0Z,3,REGULAR,2pt,Jump Shot,[],1631094,22.946780551905388,38.23529411764706,1610612753,79,66,2024-04-13T00:34:11Z,3850000,False,59.0,163.0,1,left,P. Banchero 17' driving floating Jump Shot (13 PTS),[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,,,,Made,,13.0,17.35,,,,,,,,,,,
387,PT09M30.00S,2024-04-13T00:34:22.5Z,3,REGULAR,3pt,Jump Shot,[],203954,68.80749014454665,24.509803921568626,1610612755,79,66,2024-04-13T00:34:28Z,3870000,False,-127.0,241.0,1,right,MISS J. Embiid 27' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.24,,,,,,,,,,,
388,PT09M26.00S,2024-04-13T00:34:26.5Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,79,66,2024-04-13T00:34:28Z,3880000,False,,,0,,P. Banchero REBOUND (Off:2 Def:8),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,387.0,,,,,,10.0,8.0,2.0,,,,,
389,PT09M17.00S,2024-04-13T00:34:35.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,9.280551905387648,52.20588235294118,1610612753,79,66,2024-04-13T00:36:29Z,3890000,False,-11.0,35.0,1,left,MISS F. Wagner floating Shot,[1630532],1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.64,,,,,,,,,,,
390,PT09M16.00S,2024-04-13T00:34:36.7Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,79,66,2024-04-13T00:34:39Z,3900000,False,,,0,,J. Embiid REBOUND (Off:0 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,389.0,,,,,,10.0,10.0,0.0,,,,,
391,PT09M01.00S,2024-04-13T00:34:51.7Z,3,REGULAR,3pt,Jump Shot,[],1630178,88.51839684625493,96.56862745098039,1610612755,82,66,2024-04-13T00:34:56Z,3910000,False,233.0,55.0,1,right,T. Maxey 3PT  (17 PTS) (T. Harris 2 AST),"[1630178, 202699]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,,,,Made,,17.0,23.93,T. Harris,202699.0,2.0,,,,,,,,
393,PT08M59.00S,2024-04-13T00:34:57.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,82,66,2024-04-13T00:34:57Z,3930000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M38.00S,2024-04-13T00:38:10.1Z,3,REGULAR,3pt,Jump Shot,[],1630532,28.203022339027594,82.35294117647058,1610612753,82,69,2024-04-13T00:38:15Z,3940000,False,-162.0,213.0,1,left,F. Wagner 26' 3PT  (16 PTS) (P. Banchero 6 AST),"[1630532, 1631094]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,16.0,26.72,P. Banchero,1631094.0,6.0,,,,,,,,
396,PT08M14.00S,2024-04-13T00:38:33.1Z,3,REGULAR,2pt,Jump Shot,[],203954,75.90341655716163,58.333333333333336,1610612755,82,69,2024-04-13T00:38:37Z,3960000,False,42.0,174.0,1,right,MISS J. Embiid 17' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,17.89,,,,,,,,,,,
397,PT08M12.00S,2024-04-13T00:38:35.1Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,82,69,2024-04-13T00:38:37Z,3970000,False,,,0,,P. Banchero REBOUND (Off:2 Def:9),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,,396.0,,,,,,11.0,9.0,2.0,,,,,
398,PT08M01.00S,2024-04-13T00:38:47.4Z,3,REGULAR,3pt,Jump Shot,[],1630532,32.276609724047304,62.5,1610612753,82,69,2024-04-13T00:38:58Z,3980000,False,-62.0,251.0,1,left,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.86,,,,,,,,,,,
399,PT07M55.00S,2024-04-13T00:38:53.4Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,82,69,2024-04-13T00:38:58Z,3990000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,398.0,,,,,,3.0,3.0,0.0,,,,,
400,PT07M54.00S,2024-04-13T00:38:54.6Z,3,REGULAR,turnover,bad pass,[],1626162,,,1610612755,82,69,2024-04-13T00:39:01Z,4000000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (1 TO),"[1626162, 1629048]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Bitadze,1629048.0
401,PT07M54.00S,2024-04-13T00:38:54.6Z,3,REGULAR,steal,,[],1629048,,,1610612753,82,69,2024-04-13T00:38:56Z,4010000,False,,,0,,G. Bitadze STEAL (2 STL),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
402,PT07M51.00S,2024-04-13T00:38:57.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,7.30946123521682,50.73529411764706,1610612753,82,69,2024-04-13T00:39:04Z,4020000,False,-4.0,16.0,1,left,MISS F. Wagner cutting finger roll Layup,[1630532],1610612753.0,ORL,cutting finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.66,,,,,,,,,,,
403,PT07M49.00S,2024-04-13T00:38:59.3Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,82,69,2024-04-13T00:38:59Z,4030000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,402.0,,,,,,4.0,4.0,0.0,,,,,
404,PT07M45.00S,2024-04-13T00:39:03.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,67.88764783180025,69.11764705882352,1610612755,82,69,2024-04-13T00:39:10Z,4040000,False,96.0,249.0,1,right,MISS T. Maxey 26' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.71,,,,,,,,,,,
405,PT07M43.00S,2024-04-13T00:39:05.5Z,3,REGULAR,rebound,offensive,[],1630178,,,1610612755,82,69,2024-04-13T00:40:19Z,4050000,False,,,0,,T. Maxey REBOUND (Off:1 Def:0),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,,404.0,,,,,,1.0,0.0,1.0,,,,,
406,PT07M42.00S,2024-04-13T00:39:08.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,92.85479632063075,50.49019607843137,1610612755,82,69,2024-04-13T00:40:09Z,4060000,False,2.0,15.0,1,right,MISS T. Maxey driving finger roll Layup - blocked,"[1630178, 1629048]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.49,,,,,,,Bitadze,1629048.0,,,
407,PT07M42.00S,2024-04-13T00:39:08.0Z,3,REGULAR,block,,[],1629048,,,1610612755,82,69,2024-04-13T00:39:10Z,4070000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
408,PT07M42.00S,2024-04-13T00:39:08.0Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,82,69,2024-04-13T00:40:09Z,4080000,False,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,406.0,,,,,,3.0,3.0,0.0,,,,,
409,PT07M33.00S,2024-04-13T00:39:14.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630591,28.203022339027594,19.607843137254903,1610612753,82,72,2024-04-13T00:39:20Z,4090000,False,152.0,213.0,1,left,J. Suggs 26' 3PT running (14 PTS) (F. Wagner 2 AST),"[1630591, 1630532]",1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,14.0,26.13,F. Wagner,1630532.0,2.0,,,,,,,,
411,PT07M30.00S,2024-04-13T00:39:24.4Z,3,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612755,82,72,2024-04-13T00:39:35Z,4110000,False,,,0,,F. Wagner shooting personal FOUL (3 PF) (Oubre Jr. 2 FT),"[1630532, 1626162]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,1199.0,3.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
413,PT07M30.00S,2024-04-13T00:39:51.1Z,3,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,83,72,2024-04-13T00:39:51Z,4130000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (10 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
414,PT07M30.00S,2024-04-13T00:40:13.1Z,3,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,84,72,2024-04-13T00:40:13Z,4140000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (11 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
415,PT07M20.00S,2024-04-13T00:40:25.7Z,3,REGULAR,foul,personal,[],1626162,,,1610612753,84,72,2024-04-13T00:40:30Z,4150000,False,,,0,,K. Oubre Jr. personal FOUL (4 PF),"[1626162, 1630532]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,2530.0,4.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
417,PT07M11.00S,2024-04-13T00:40:52.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,13.354139290407357,50.73529411764706,1610612753,84,72,2024-04-13T00:40:57Z,4170000,False,-4.0,73.0,1,left,MISS F. Wagner 7' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.31,,,,,,,,,,,
418,PT07M09.00S,2024-04-13T00:40:54.2Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,84,72,2024-04-13T00:40:57Z,4180000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,417.0,,,,,,2.0,2.0,0.0,,,,,
419,PT07M03.00S,2024-04-13T00:41:01.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.80354796320631,47.794117647058826,1610612755,84,72,2024-04-13T00:43:34Z,4190000,False,-11.0,25.0,1,right,MISS K. Oubre Jr. driving reverse Layup,[1626162],1610612755.0,PHI,driving reverse,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.69,,,,,,,,,,,
420,PT06M58.00S,2024-04-13T00:41:06.4Z,3,REGULAR,rebound,offensive,[],1626162,,,1610612755,84,72,2024-04-13T00:42:14Z,4200000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,419.0,,,,,,5.0,4.0,1.0,,,,,
421,PT06M56.00S,2024-04-13T00:41:06.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,94.40999984741211,50.0,1610612755,86,72,2024-04-13T00:41:06Z,4210000,False,0.0,0.0,1,right,K. Oubre Jr. tip Layup (13 PTS),[1626162],1610612755.0,PHI,tip,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,,,Made,,13.0,0.0,,,,,,,,,,,
422,PT06M41.00S,2024-04-13T00:41:23.2Z,3,REGULAR,foul,personal,['2freethrow'],200768,,,1610612753,86,72,2024-04-13T00:41:30Z,4220000,False,,,0,,K. Lowry shooting personal FOUL (2 PF) (Suggs 2 FT),"[200768, 1630591]",1610612755.0,PHI,shooting,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,1628172.0,2.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,
424,PT06M41.00S,2024-04-13T00:41:54.8Z,3,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,86,72,2024-04-13T00:41:54Z,4240000,False,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
425,PT06M41.00S,2024-04-13T00:41:54.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,86,72,2024-04-13T00:41:54Z,4250000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,424.0,,,,,,,,,,,,,
