actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
170,PT10M38.00S,2024-03-16T23:40:02.0Z,2,REGULAR,turnover,bad pass,[],1626166,,,1610612755,29,27,2024-03-16T23:40:06Z,1690000,False,,,0,,C. Payne bad pass TURNOVER (1 TO),"[1626166, 1629684]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Williams,1629684.0,,
171,PT10M38.00S,2024-03-16T23:40:02.0Z,2,REGULAR,steal,,[],1629684,,,1610612766,29,27,2024-03-16T23:40:04Z,1700000,False,,,0,,G. Williams STEAL (1 STL),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
172,PT10M34.00S,2024-03-16T23:40:06.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629684,94.00459921156373,51.470588235294116,1610612766,29,29,2024-03-16T23:40:15Z,1710000,False,7.0,4.0,1,right,G. Williams running Layup (2 PTS),[1629684],1610612766.0,CHA,running,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,0.84,Made,,,,,,,2.0,,,,,,,,,,,
173,PT10M07.00S,2024-03-16T23:40:33.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.539421813403408,51.71568627450981,1610612755,31,29,2024-03-16T23:40:37Z,1720000,False,-9.0,18.0,1,left,K. Oubre Jr. cutting Layup (13 PTS) (C. Payne 1 AST),"[1626162, 1626166]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,13.0,C. Payne,1626166.0,1.0,,,,,,,,
175,PT09M48.00S,2024-03-16T23:40:54.7Z,2,REGULAR,foul,personal,[],1630231,,,1610612766,31,29,2024-03-16T23:41:01Z,1740000,False,,,0,,K. Martin personal FOUL (2 PF),"[1630231, 1630544]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Mid-Range,8-16 Right,,,,1151.0,2.0,0.0,Mann,1630544.0,,,,,,,,,,,,
177,PT09M48.00S,2024-03-16T23:41:02.6Z,2,REGULAR,substitution,out,[],1630194,,,1610612766,31,29,2024-03-16T23:41:08Z,1760000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M48.00S,2024-03-16T23:41:02.6Z,2,REGULAR,substitution,in,[],1628964,,,1610612766,31,29,2024-03-16T23:41:08Z,1770000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M41.00S,2024-03-16T23:41:21.2Z,2,REGULAR,turnover,bad pass,[],1629684,,,1610612766,31,29,2024-03-16T23:41:25Z,1780000,False,,,0,,G. Williams bad pass TURNOVER (1 TO),"[1629684, 1626162]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Oubre Jr.,1626162.0,,
180,PT09M41.00S,2024-03-16T23:41:21.2Z,2,REGULAR,steal,,[],1626162,,,1610612755,31,29,2024-03-16T23:41:23Z,1790000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
181,PT09M38.00S,2024-03-16T23:41:25.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630231,6.225361366622863,50.245098039215684,1610612755,31,29,2024-03-16T23:41:44Z,1800000,False,-1.0,6.0,1,left,MISS K. Martin running Layup - blocked,"[1630231, 1641706]",1610612755.0,PHI,running,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,Miller,1641706.0
182,PT09M38.00S,2024-03-16T23:41:25.8Z,2,REGULAR,block,,[],1641706,,,1610612755,31,29,2024-03-16T23:41:28Z,1810000,False,,,0,,B. Miller BLOCK (1 BLK),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
183,PT09M37.00S,2024-03-16T23:41:26.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,31,29,2024-03-16T23:41:44Z,1820000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,181.0,,,,,,,,,,,,,,,,,
185,PT09M32.00S,2024-03-16T23:41:46.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201587,9.773324572930349,2.205882352941174,1610612755,34,29,2024-03-16T23:41:49Z,1840000,False,239.0,39.0,1,left,N. Batum 24' 3PT  (3 PTS) (K. Martin 2 AST),"[201587, 1630231]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,24.22,Made,,,,,,,3.0,K. Martin,1630231.0,2.0,,,,,,,,
187,PT09M19.00S,2024-03-16T23:41:59.2Z,2,REGULAR,3pt,Jump Shot,[],1629684,71.7969776609724,19.362745098039213,1610612766,34,32,2024-03-16T23:42:03Z,1860000,False,-153.0,213.0,1,right,G. Williams 26' 3PT  (5 PTS) (T. Mann 5 AST),"[1629684, 1630544]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,26.2,Made,,,,,,,5.0,T. Mann,1630544.0,5.0,,,,,,,,
189,PT09M02.00S,2024-03-16T23:42:15.4Z,2,REGULAR,3pt,Jump Shot,[],1630231,25.410643889618925,12.74509803921569,1610612755,37,32,2024-03-16T23:42:20Z,1880000,False,186.0,186.0,1,left,K. Martin 26' 3PT  (6 PTS) (C. Payne 2 AST),"[1630231, 1626166]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Right Center,26.35,Made,,,,,,,6.0,C. Payne,1626166.0,2.0,,,,,,,,
191,PT08M49.00S,2024-03-16T23:42:28.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,85.72601839684626,48.28431372549019,1610612766,37,32,2024-03-16T23:46:06Z,1900000,False,-9.0,82.0,1,right,MISS T. Mann 8' floating Shot,[1630544],1610612766.0,CHA,floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,8.22,Missed,,,,,,,,,,,,,,,,,,
192,PT08M49.00S,2024-03-16T23:42:28.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,37,32,2024-03-16T23:42:36Z,1910000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,191.0,,,,,,,,,,,,,,,,,
194,PT08M49.00S,2024-03-16T23:42:39.8Z,2,REGULAR,substitution,out,[],1630231,,,1610612755,37,32,2024-03-16T23:42:43Z,1930000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M49.00S,2024-03-16T23:42:39.8Z,2,REGULAR,substitution,in,[],200768,,,1610612755,37,32,2024-03-16T23:42:43Z,1940000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M36.00S,2024-03-16T23:43:03.4Z,2,REGULAR,foul,personal,[],1641706,,,1610612755,37,32,2024-03-16T23:43:30Z,1950000,False,,,0,,B. Miller personal FOUL (2 PF),"[1641706, 1628964]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,101284.0,2.0,0.0,Bamba,1628964.0,,,,,,,,,,,,
198,PT08M31.00S,2024-03-16T23:43:26.0Z,2,REGULAR,turnover,bad pass,[],201587,,,1610612755,37,32,2024-03-16T23:43:33Z,1970000,False,,,0,,N. Batum bad pass TURNOVER (1 TO),"[201587, 1630544]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Mann,1630544.0,,
199,PT08M31.00S,2024-03-16T23:43:26.0Z,2,REGULAR,steal,,[],1630544,,,1610612766,37,32,2024-03-16T23:43:28Z,1980000,False,,,0,,T. Mann STEAL (3 STL),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT08M26.00S,2024-03-16T23:43:33.6Z,2,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612766,37,32,2024-03-16T23:43:44Z,1990000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Mann 2 FT),"[1626162, 1630544]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,1198.0,1.0,0.0,Mann,1630544.0,,,,,,,,,,,,
202,PT08M26.00S,2024-03-16T23:44:01.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630544,,,1610612766,37,32,2024-03-16T23:44:01Z,2010000,False,,,0,,MISS T. Mann Free Throw 1 of 2,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
203,PT08M26.00S,2024-03-16T23:44:01.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,37,32,2024-03-16T23:44:01Z,2020000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,202.0,,,,,,,,,,,,,,,,,
204,PT08M26.00S,2024-03-16T23:44:05.6Z,2,REGULAR,substitution,out,[],1629684,,,1610612766,37,32,2024-03-16T23:44:08Z,2030000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M26.00S,2024-03-16T23:44:05.6Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,37,32,2024-03-16T23:44:08Z,2040000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M26.00S,2024-03-16T23:44:22.0Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630544,,,1610612766,37,33,2024-03-16T23:44:22Z,2050000,False,,,0,,T. Mann Free Throw 2 of 2 (3 PTS),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
207,PT08M07.00S,2024-03-16T23:44:42.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,5.831143232588701,51.71568627450981,1610612755,39,33,2024-03-16T23:44:46Z,2060000,False,-9.0,2.0,1,left,K. Oubre Jr. DUNK (15 PTS) (C. Payne 3 AST),"[1626162, 1626166]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,15.0,C. Payne,1626166.0,3.0,,,,,,,,
209,PT07M52.00S,2024-03-16T23:44:57.3Z,2,REGULAR,2pt,Jump Shot,[],1641706,96.76412614980289,76.7156862745098,1610612766,39,33,2024-03-16T23:45:01Z,2080000,False,134.0,-22.0,1,right,MISS B. Miller 13' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,13.54,Missed,,,,,,,,,,,,,,,,,,
210,PT07M49.00S,2024-03-16T23:45:00.3Z,2,REGULAR,rebound,defensive,[],201587,,,1610612755,39,33,2024-03-16T23:45:01Z,2090000,False,,,0,,N. Batum REBOUND (Off:1 Def:2),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Mid-Range,8-16 Right,,,209.0,,,,,,,,,,3.0,2.0,1.0,,,,,
211,PT07M35.00S,2024-03-16T23:45:13.8Z,2,REGULAR,turnover,bad pass,[],1628964,,,1610612755,39,33,2024-03-16T23:45:22Z,2100000,False,,,0,,M. Bamba bad pass TURNOVER (1 TO),"[1628964, 1630544]",1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Mann,1630544.0,,
212,PT07M35.00S,2024-03-16T23:45:13.8Z,2,REGULAR,steal,,[],1630544,,,1610612766,39,33,2024-03-16T23:45:15Z,2110000,False,,,0,,T. Mann STEAL (4 STL),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
213,PT07M33.00S,2024-03-16T23:45:19.2Z,2,REGULAR,foul,offensive,[],1630544,,,1610612766,39,33,2024-03-16T23:45:29Z,2120000,False,,,0,,T. Mann charge offensive FOUL (1 PF),"[1630544, 1626166]",1610612766.0,CHA,charge,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,1.0,0.0,Payne,1626166.0,,,,,,,,,,,,
215,PT07M33.00S,2024-03-16T23:45:19.2Z,2,REGULAR,turnover,offensive foul,[],1630544,,,1610612766,39,33,2024-03-16T23:45:19Z,2140000,False,,,0,,T. Mann offensive foul TURNOVER (1 TO),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,,,,,,,,,,,,1.0,,,,
216,PT07M10.00S,2024-03-16T23:46:00.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201587,31.980946123521676,26.470588235294116,1610612755,39,33,2024-03-16T23:46:06Z,2150000,False,118.0,248.0,1,left,MISS N. Batum 27' pullup 3PT,[201587],1610612755.0,PHI,pullup,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,27.46,Missed,,,,,,,,,,,,,,,,,,
217,PT07M07.00S,2024-03-16T23:46:03.3Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,39,33,2024-03-16T23:46:06Z,2160000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,216.0,,,,,,,,,,2.0,1.0,1.0,,,,,
218,PT07M06.00S,2024-03-16T23:46:05.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626162,8.853482260183966,42.892156862745104,1610612755,39,33,2024-03-16T23:46:10Z,2170000,False,36.0,31.0,1,left,MISS K. Oubre Jr. driving Layup - blocked,"[1626162, 1630208]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,Richards,1630208.0
219,PT07M06.00S,2024-03-16T23:46:05.2Z,2,REGULAR,block,,[],1630208,,,1610612755,39,33,2024-03-16T23:46:08Z,2180000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
220,PT07M06.00S,2024-03-16T23:46:05.2Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612766,39,33,2024-03-16T23:46:10Z,2190000,False,,,0,,T. Mann REBOUND (Off:1 Def:2),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,218.0,,,,,,,,,,3.0,2.0,1.0,,,,,
221,PT06M58.00S,2024-03-16T23:46:16.7Z,2,REGULAR,foul,personal,[],200768,,,1610612766,39,33,2024-03-16T23:46:25Z,2200000,False,,,0,,K. Lowry personal FOUL (1 PF),"[200768, 1630544]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Left,,,,101284.0,1.0,0.0,Mann,1630544.0,,,,,,,,,,,,
223,PT06M58.00S,2024-03-16T23:47:20.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,39,33,2024-03-16T23:47:20Z,2220000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M58.00S,2024-03-16T23:49:03.0Z,2,REGULAR,substitution,out,[],1630544,,,1610612766,39,33,2024-03-16T23:49:08Z,2230000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M58.00S,2024-03-16T23:49:03.0Z,2,REGULAR,substitution,out,[],1641706,,,1610612766,39,33,2024-03-16T23:49:08Z,2240000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M58.00S,2024-03-16T23:49:03.0Z,2,REGULAR,substitution,in,[],203995,,,1610612766,39,33,2024-03-16T23:49:08Z,2250000,False,,,0,,SUB in: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M58.00S,2024-03-16T23:49:03.0Z,2,REGULAR,substitution,in,[],1630197,,,1610612766,39,33,2024-03-16T23:49:08Z,2260000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M58.00S,2024-03-16T23:49:16.7Z,2,REGULAR,substitution,out,[],1626162,,,1610612766,39,33,2024-03-16T23:49:25Z,2270000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M58.00S,2024-03-16T23:49:16.7Z,2,REGULAR,substitution,in,[],1630178,,,1610612766,39,33,2024-03-16T23:49:25Z,2280000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M53.00S,2024-03-16T23:49:32.8Z,2,REGULAR,foul,offensive,[],1630208,,,1610612766,39,33,2024-03-16T23:49:40Z,2290000,False,,,0,,N. Richards offensive FOUL (1 PF),"[1630208, 1626166]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,101284.0,1.0,0.0,Payne,1626166.0,,,,,,,,,,,,
232,PT06M53.00S,2024-03-16T23:49:32.8Z,2,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,39,33,2024-03-16T23:49:32Z,2310000,False,,,0,,N. Richards offensive foul TURNOVER (1 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,101284.0,,,,,,,,,,,,1.0,,,,
233,PT06M37.00S,2024-03-16T23:50:02.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],200768,8.984888304862025,3.67647058823529,1610612755,39,33,2024-03-16T23:50:07Z,2320000,False,232.0,32.0,1,left,MISS K. Lowry 3PT,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
234,PT06M33.00S,2024-03-16T23:50:06.9Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,39,33,2024-03-16T23:50:07Z,2330000,False,,,0,,N. Richards REBOUND (Off:2 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,,,233.0,,,,,,,,,,3.0,1.0,2.0,,,,,
235,PT06M21.00S,2024-03-16T23:50:18.5Z,2,REGULAR,3pt,Jump Shot,[],1628970,67.32917214191853,65.19607843137254,1610612766,39,33,2024-03-16T23:50:23Z,2340000,False,76.0,255.0,1,right,MISS M. Bridges 26' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,26.57,Missed,,,,,,,,,,,,,,,,,,
236,PT06M18.00S,2024-03-16T23:50:21.5Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,39,33,2024-03-16T23:50:23Z,2350000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,235.0,,,,,,,,,,1.0,1.0,0.0,,,,,
237,PT06M09.00S,2024-03-16T23:50:30.7Z,2,REGULAR,3pt,Jump Shot,[],1626166,33.952036793692514,54.16666666666667,1610612755,42,33,2024-03-16T23:50:35Z,2360000,False,-21.0,267.0,1,left,C. Payne 26' 3PT step back (3 PTS) (T. Maxey 2 AST),"[1626166, 1630178]",1610612755.0,PHI,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,26.74,Made,,,,,,,3.0,T. Maxey,1630178.0,2.0,,,,,,,,
238,PT05M51.00S,2024-03-16T23:50:48.4Z,2,REGULAR,3pt,Jump Shot,[],1630197,78.76149802890933,93.38235294117646,1610612766,42,36,2024-03-16T23:50:52Z,2370000,False,217.0,147.0,1,right,A. Pokusevski 26' 3PT  (5 PTS) (V. Micic 1 AST),"[1630197, 203995]",1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Right Center,26.21,Made,,,,,,,5.0,V. Micic,203995.0,1.0,,,,,,,,
240,PT05M38.00S,2024-03-16T23:51:01.5Z,2,REGULAR,3pt,Jump Shot,[],1626166,24.359395532194483,9.313725490196077,1610612755,42,36,2024-03-16T23:51:05Z,2390000,False,203.0,176.0,1,left,MISS C. Payne 26' 3PT,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,26.93,Missed,,,,,,,,,,,,,,,,,,
241,PT05M36.00S,2024-03-16T23:51:03.5Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,42,36,2024-03-16T23:51:05Z,2400000,False,,,0,,N. Richards REBOUND (Off:2 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,240.0,,,,,,,,,,4.0,2.0,2.0,,,,,
242,PT05M26.00S,2024-03-16T23:51:14.5Z,2,REGULAR,3pt,Jump Shot,[],202722,95.58147174770039,2.6960784313725554,1610612766,42,39,2024-03-16T23:51:18Z,2410000,False,-237.0,-11.0,1,right,D. Bertans 3PT  (8 PTS) (A. Pokusevski 1 AST),"[202722, 1630197]",1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Left Corner 3,24+ Left,23.68,Made,,,,,,,8.0,A. Pokusevski,1630197.0,1.0,,,,,,,,
244,PT05M07.00S,2024-03-16T23:51:32.6Z,2,REGULAR,turnover,lost ball,[],1630178,,,1610612755,42,39,2024-03-16T23:51:38Z,2430000,False,,,0,,T. Maxey lost ball TURNOVER (2 TO),"[1630178, 1630197]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,Pokusevski,1630197.0,,
245,PT05M07.00S,2024-03-16T23:51:32.6Z,2,REGULAR,steal,,[],1630197,,,1610612766,42,39,2024-03-16T23:51:38Z,2440000,False,,,0,,A. Pokusevski STEAL (2 STL),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
246,PT05M04.00S,2024-03-16T23:51:39.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630197,92.95335085413929,53.431372549019606,1610612766,42,39,2024-03-16T23:55:03Z,2450000,False,17.0,14.0,1,right,MISS A. Pokusevski running Layup - blocked,"[1630197, 1628964]",1610612766.0,CHA,running,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,Bamba,1628964.0
255,PT05M04.00S,2024-03-16T23:51:39.4Z,2,REGULAR,block,,[],1628964,,,1610612766,42,39,2024-03-16T23:55:00Z,2457500,False,,,0,,M. Bamba BLOCK (1 BLK),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
254,PT05M04.00S,2024-03-16T23:51:39.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,42,39,2024-03-16T23:55:00Z,2465000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,246.0,,,,,,,,,,,,,,,,,
249,PT05M04.00S,2024-03-16T23:52:36.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612755,42,39,2024-03-16T23:55:00Z,2480000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M04.00S,2024-03-16T23:54:43.9Z,2,REGULAR,substitution,out,[],1630208,,,1610612755,42,39,2024-03-16T23:55:00Z,2500000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M04.00S,2024-03-16T23:54:43.9Z,2,REGULAR,substitution,in,[],1629684,,,1610612755,42,39,2024-03-16T23:55:00Z,2510000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M49.00S,2024-03-16T23:55:26.6Z,2,REGULAR,3pt,Jump Shot,[],201587,7.933639947437584,2.205882352941174,1610612755,42,39,2024-03-16T23:55:31Z,2520000,False,239.0,22.0,1,left,MISS N. Batum 24' 3PT,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,24.0,Missed,,,,,,,,,,,,,,,,,,
257,PT04M47.00S,2024-03-16T23:55:28.6Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,42,39,2024-03-16T23:55:31Z,2530000,False,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,256.0,,,,,,,,,,5.0,4.0,1.0,,,,,
258,PT04M39.00S,2024-03-16T23:55:39.8Z,2,REGULAR,turnover,out-of-bounds,[],203995,,,1610612766,42,39,2024-03-16T23:55:47Z,2540000,False,,,0,,V. Micic lost ball out-of-bounds TURNOVER (1 TO),[203995],1610612766.0,CHA,lost ball,,,Micic,V. Micic,,,,,In The Paint (Non-RA),0-8 Center,,,,101284.0,,,,,,,,,,,,1.0,,,,
259,PT04M19.00S,2024-03-16T23:56:02.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626166,26.067674113009204,9.803921568627445,1610612755,45,39,2024-03-16T23:56:06Z,2550000,False,201.0,193.0,1,left,C. Payne 27' 3PT step back (6 PTS),[1626166],1610612755.0,PHI,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,27.83,Made,,,,,,,6.0,,,,,,,,,,,
