actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
179,PT11M13.00S,2024-01-06T01:15:38.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.075558475689881,50.49019607843137,1610612755,32,37,2024-01-06T01:15:42Z,1750000,False,-2.0,-5.0,1,left,T. Maxey driving finger roll Layup (12 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,0.54,Made,12.0,,,,,,,,,,,,,,,
180,PT10M57.00S,2024-01-06T01:15:56.5Z,2,REGULAR,foul,personal,['2freethrow'],1627863,,,1610612752,32,37,2024-01-06T01:16:05Z,1760000,False,,,0,,D. House Jr. shooting personal FOUL (1 PF) (Anunoby 2 FT),"[1627863, 1628384]",1610612755.0,PHI,shooting,,,House Jr.,D. House Jr.,,,,,In The Paint (Non-RA),0-8 Center,2003.0,,,,,,,,,,,,,,1.0,0.0,Anunoby,1628384.0,,
182,PT10M57.00S,2024-01-06T01:16:19.4Z,2,REGULAR,freethrow,1 of 2,[],1628384,,,1610612752,32,38,2024-01-06T01:16:19Z,1780000,False,,,0,,O. Anunoby Free Throw 1 of 2 (4 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
183,PT10M57.00S,2024-01-06T01:16:21.5Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,32,38,2024-01-06T01:16:24Z,1790000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M57.00S,2024-01-06T01:16:21.5Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,32,38,2024-01-06T01:16:24Z,1800000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M57.00S,2024-01-06T01:16:37.1Z,2,REGULAR,freethrow,2 of 2,[],1628384,,,1610612752,32,39,2024-01-06T01:16:37Z,1810000,False,,,0,,O. Anunoby Free Throw 2 of 2 (5 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
186,PT10M40.00S,2024-01-06T01:16:56.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630531,13.091327201051248,55.88235294117647,1610612755,32,39,2024-01-06T01:17:00Z,1820000,False,-29.0,71.0,1,left,MISS J. Springer 7' driving floating Shot,[1630531],1610612755.0,PHI,driving floating,,,Springer,J. Springer,,,,,In The Paint (Non-RA),0-8 Center,,,7.65,Missed,,,,,,,,,,,,,,,,
187,PT10M39.00S,2024-01-06T01:16:57.4Z,2,REGULAR,rebound,offensive,[],1630531,,,1610612755,32,39,2024-01-06T01:17:00Z,1830000,False,,,0,,J. Springer REBOUND (Off:1 Def:0),[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,186.0,1.0,0.0,1.0,,,,,,,,
188,PT10M37.00S,2024-01-06T01:16:59.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630531,7.30946123521682,45.09803921568628,1610612755,34,39,2024-01-06T01:23:51Z,1840000,False,25.0,16.0,1,left,J. Springer putback Layup (2 PTS),[1630531],1610612755.0,PHI,putback,,,Springer,J. Springer,,,,,Restricted Area,0-8 Center,,,2.94,Made,2.0,,,,,,,,,,,,,,,
189,PT10M19.00S,2024-01-06T01:17:17.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,83.52496714848883,42.15686274509804,1610612752,34,39,2024-01-06T01:17:27Z,1850000,False,-39.0,102.0,1,right,MISS O. Anunoby 10' step back Shot,[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,10.96,Missed,,,,,,,,,,,,,,,,
190,PT10M14.00S,2024-01-06T01:17:22.6Z,2,REGULAR,rebound,offensive,[],1629656,,,1610612752,34,39,2024-01-06T01:17:27Z,1860000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,189.0,2.0,1.0,1.0,,,,,,,,
191,PT10M11.00S,2024-01-06T01:17:26.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630173,87.20433639947439,97.05882352941177,1610612752,34,42,2024-01-06T01:17:30Z,1870000,False,235.0,68.0,1,right,P. Achiuwa 24' 3PT  (3 PTS) (Q. Grimes 1 AST),"[1630173, 1629656]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,24.49,Made,3.0,Q. Grimes,1629656.0,1.0,,,,,,,,,,,,
193,PT09M54.00S,2024-01-06T01:17:42.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,15.062417871222076,37.00980392156863,1610612755,36,42,2024-01-06T01:17:45Z,1890000,False,65.0,89.0,1,left,T. Maxey 11' driving floating Jump Shot (14 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,,,11.03,Made,14.0,,,,,,,,,,,,,,,
194,PT09M36.00S,2024-01-06T01:17:59.6Z,2,REGULAR,3pt,Jump Shot,[],1629656,68.54467805519053,19.852941176470587,1610612752,36,42,2024-01-06T01:18:03Z,1900000,False,-151.0,243.0,1,right,MISS Q. Grimes 28' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,28.61,Missed,,,,,,,,,,,,,,,,
195,PT09M34.00S,2024-01-06T01:18:01.6Z,2,REGULAR,rebound,defensive,[],1627863,,,1610612755,36,42,2024-01-06T01:18:03Z,1910000,False,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,194.0,1.0,1.0,0.0,,,,,,,,
197,PT09M26.00S,2024-01-06T01:18:14.4Z,2,REGULAR,substitution,out,[],1627863,,,1610612755,36,42,2024-01-06T01:18:18Z,1930000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M26.00S,2024-01-06T01:18:14.4Z,2,REGULAR,substitution,in,[],1626162,,,1610612755,36,42,2024-01-06T01:18:18Z,1940000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M16.00S,2024-01-06T01:18:41.5Z,2,REGULAR,2pt,Jump Shot,[],1630194,23.47240473061761,50.245098039215684,1610612755,38,42,2024-01-06T01:18:45Z,1950000,False,-1.0,168.0,1,left,P. Reed 16' Jump Shot (2 PTS) (T. Maxey 4 AST),"[1630194, 1630178]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Center,,,16.81,Made,2.0,T. Maxey,1630178.0,4.0,,,,,,,,,,,,
201,PT08M51.00S,2024-01-06T01:19:06.3Z,2,REGULAR,3pt,Jump Shot,[],1628973,68.80749014454665,73.77450980392157,1610612752,38,45,2024-01-06T01:19:11Z,1970000,False,119.0,241.0,1,right,J. Brunson 26' 3PT step back (8 PTS) (Q. Grimes 2 AST),"[1628973, 1629656]",1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,26.85,Made,8.0,Q. Grimes,1629656.0,2.0,,,,,,,,,,,,
203,PT08M37.00S,2024-01-06T01:19:20.2Z,2,REGULAR,3pt,Jump Shot,[],1630178,25.969119579500656,14.460784313725492,1610612755,38,45,2024-01-06T01:19:28Z,1990000,False,178.0,192.0,1,left,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,26.13,Missed,,,,,,,,,,,,,,,,
204,PT08M34.00S,2024-01-06T01:19:23.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,38,45,2024-01-06T01:19:28Z,2000000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,203.0,,,,,,,,,,,
206,PT08M19.00S,2024-01-06T01:19:57.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630531,45.15440210249672,9.068627450980392,1610612755,38,45,2024-01-06T01:20:13Z,2020000,False,205.0,372.0,1,left,MISS J. Springer 42' pullup 3PT,[1630531],1610612755.0,PHI,pullup,,,Springer,J. Springer,,,,,Above the Break 3,24+ Right Center,,,42.46,Missed,,,,,,,,,,,,,,,,
207,PT08M18.00S,2024-01-06T01:19:58.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,38,45,2024-01-06T01:20:13Z,2030000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,206.0,,,,,,,,,,,
208,PT08M18.00S,2024-01-06T01:20:14.1Z,2,REGULAR,foul,personal,[],1629656,,,1610612755,38,45,2024-01-06T01:20:22Z,2040000,False,,,0,,Q. Grimes loose ball personal FOUL (1 PF),"[1629656, 1630194]",1610612752.0,NYK,loose ball,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Right,2003.0,,,,,,,,,,,,,,1.0,0.0,Reed,1630194.0,,
210,PT08M10.00S,2024-01-06T01:20:26.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,7.703679369250986,56.86274509803921,1610612755,38,45,2024-01-06T01:20:31Z,2060000,False,-34.0,20.0,1,left,MISS K. Oubre Jr. driving Layup - blocked,"[1626162, 1630173]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,3.97,Missed,,,,,,,,,,,,,,,Achiuwa,1630173.0
211,PT08M10.00S,2024-01-06T01:20:26.2Z,2,REGULAR,block,,[],1630173,,,1610612755,38,45,2024-01-06T01:20:28Z,2070000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
212,PT08M07.00S,2024-01-06T01:20:29.2Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,38,45,2024-01-06T01:20:31Z,2080000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,210.0,4.0,3.0,1.0,,,,,,,,
213,PT08M07.00S,2024-01-06T01:20:30.3Z,2,REGULAR,turnover,bad pass,[],1626162,,,1610612755,38,45,2024-01-06T01:20:34Z,2090000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (1 TO),"[1626162, 1628384]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,Anunoby,1628384.0,,,,,,
214,PT08M07.00S,2024-01-06T01:20:30.3Z,2,REGULAR,steal,,[],1628384,,,1610612752,38,45,2024-01-06T01:20:32Z,2100000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
215,PT08M02.00S,2024-01-06T01:20:36.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628973,94.1688567674113,53.67647058823529,1610612752,38,47,2024-01-06T01:20:43Z,2110000,False,18.0,2.0,1,right,J. Brunson running Layup (10 PTS),[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,1.85,Made,10.0,,,,,,,,,,,,,,,
216,PT08M02.00S,2024-01-06T01:20:39.2Z,2,REGULAR,foul,personal,['1freethrow'],1630194,,,1610612752,38,47,2024-01-06T01:20:47Z,2120000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Brunson 1 FT),"[1630194, 1628973]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,2003.0,,,,,,,,,,,,,,1.0,0.0,Brunson,1628973.0,,
218,PT08M02.00S,2024-01-06T01:21:08.3Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628973,,,1610612752,38,48,2024-01-06T01:21:08Z,2140000,False,,,0,,J. Brunson Free Throw 1 of 1 (11 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
219,PT07M53.00S,2024-01-06T01:21:18.4Z,2,REGULAR,3pt,Jump Shot,[],1626162,33.98488830486202,57.35294117647059,1610612755,41,48,2024-01-06T01:21:22Z,2150000,False,-37.0,267.0,1,left,K. Oubre Jr. 26' 3PT pullup (6 PTS) (T. Maxey 5 AST),"[1626162, 1630178]",1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,26.95,Made,6.0,T. Maxey,1630178.0,5.0,,,,,,,,,,,,
221,PT07M37.00S,2024-01-06T01:21:34.4Z,2,REGULAR,3pt,Jump Shot,[],1628973,70.64717477003943,18.38235294117647,1610612752,41,51,2024-01-06T01:21:38Z,2170000,False,-158.0,223.0,1,right,J. Brunson 27' 3PT pullup (14 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,27.37,Made,14.0,,,,,,,,,,,,,,,
222,PT07M24.00S,2024-01-06T01:21:47.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.732588699080158,49.01960784313725,1610612755,43,51,2024-01-06T01:21:51Z,2180000,False,5.0,1.0,1,left,T. Maxey driving finger roll Layup (16 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,0.51,Made,16.0,,,,,,,,,,,,,,,
223,PT07M02.00S,2024-01-06T01:22:09.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,86.41590013140605,55.392156862745104,1610612752,43,51,2024-01-06T01:22:15Z,2190000,False,27.0,75.0,1,right,MISS J. Brunson 7' driving Layup - blocked,"[1628973, 1630531]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,7.99,Missed,,,,,,,,,,,,,,,Springer,1630531.0
224,PT07M02.00S,2024-01-06T01:22:09.5Z,2,REGULAR,block,,[],1630531,,,1610612752,43,51,2024-01-06T01:22:11Z,2200000,False,,,0,,J. Springer BLOCK (1 BLK),[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
225,PT06M59.00S,2024-01-06T01:22:12.5Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,43,51,2024-01-06T01:22:15Z,2210000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,223.0,1.0,1.0,0.0,,,,,,,,
226,PT06M59.00S,2024-01-06T01:22:14.9Z,2,REGULAR,turnover,traveling,[],1626162,,,1610612755,43,51,2024-01-06T01:22:20Z,2220000,False,,,0,,K. Oubre Jr. traveling TURNOVER (2 TO),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Right,1830.0,2.0,,,,,,,,,,,,,,,,,,
227,PT06M59.00S,2024-01-06T01:22:32.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,43,51,2024-01-06T01:22:32Z,2230000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M59.00S,2024-01-06T01:25:16.5Z,2,REGULAR,substitution,out,[],202694,,,1610612752,43,51,2024-01-06T01:25:53Z,2240000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M59.00S,2024-01-06T01:25:16.5Z,2,REGULAR,substitution,out,[],1630531,,,1610612752,43,51,2024-01-06T01:25:53Z,2250000,False,,,0,,SUB out: J. Springer,[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M59.00S,2024-01-06T01:25:16.5Z,2,REGULAR,substitution,out,[],1630194,,,1610612752,43,51,2024-01-06T01:25:53Z,2260000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M59.00S,2024-01-06T01:25:16.5Z,2,REGULAR,substitution,in,[],201587,,,1610612752,43,51,2024-01-06T01:25:53Z,2270000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M59.00S,2024-01-06T01:25:16.5Z,2,REGULAR,substitution,in,[],202699,,,1610612752,43,51,2024-01-06T01:25:53Z,2280000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M59.00S,2024-01-06T01:25:16.5Z,2,REGULAR,substitution,in,[],203954,,,1610612752,43,51,2024-01-06T01:25:53Z,2290000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M40.00S,2024-01-06T01:26:15.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,93.51182654402102,47.794117647058826,1610612752,43,51,2024-01-06T01:31:25Z,2300000,False,-11.0,8.0,1,right,MISS O. Anunoby driving finger roll Layup,[1628384],1610612752.0,NYK,driving finger roll,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,1.39,Missed,,,,,,,,,,,,,,,,
235,PT06M37.00S,2024-01-06T01:26:18.8Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,43,51,2024-01-06T01:26:22Z,2310000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,234.0,5.0,4.0,1.0,,,,,,,,
236,PT06M24.00S,2024-01-06T01:26:32.2Z,2,REGULAR,turnover,bad pass,[],203954,,,1610612755,43,51,2024-01-06T01:26:35Z,2320000,False,,,0,,J. Embiid bad pass TURNOVER (3 TO),"[203954, 1629656]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,3.0,,,,,,,,,,,Grimes,1629656.0,,,,,,
237,PT06M24.00S,2024-01-06T01:26:32.2Z,2,REGULAR,steal,,[],1629656,,,1610612752,43,51,2024-01-06T01:26:34Z,2330000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
238,PT06M19.00S,2024-01-06T01:26:38.1Z,2,REGULAR,turnover,bad pass,[],1629656,,,1610612752,43,51,2024-01-06T01:26:42Z,2340000,False,,,0,,Q. Grimes bad pass TURNOVER (1 TO),"[1629656, 203954]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,1.0,,,,,,,,,,,Embiid,203954.0,,,,,,
239,PT06M19.00S,2024-01-06T01:26:38.1Z,2,REGULAR,steal,,[],203954,,,1610612755,43,51,2024-01-06T01:26:40Z,2350000,False,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
240,PT06M14.00S,2024-01-06T01:26:43.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626162,29.77989487516426,19.362745098039216,1610612755,43,51,2024-01-06T01:26:48Z,2360000,False,153.0,227.0,1,left,MISS K. Oubre Jr. 27' running 3PT,[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,27.42,Missed,,,,,,,,,,,,,,,,
241,PT06M10.00S,2024-01-06T01:26:47.2Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,43,51,2024-01-06T01:26:48Z,2370000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,240.0,6.0,5.0,1.0,,,,,,,,
242,PT06M06.00S,2024-01-06T01:26:51.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628404,92.72339027595268,56.61764705882353,1610612752,43,51,2024-01-06T01:27:15Z,2380000,False,33.0,16.0,1,right,MISS J. Hart running finger roll Layup - blocked,"[1628404, 201587]",1610612752.0,NYK,running finger roll,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,3.67,Missed,,,,,,,,,,,,,,,Batum,201587.0
243,PT06M06.00S,2024-01-06T01:26:51.0Z,2,REGULAR,block,,[],201587,,,1610612752,43,51,2024-01-06T01:26:53Z,2390000,False,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
244,PT06M06.00S,2024-01-06T01:26:51.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,43,51,2024-01-06T01:26:57Z,2400000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,242.0,,,,,,,,,,,
246,PT06M06.00S,2024-01-06T01:26:58.5Z,2,REGULAR,substitution,out,[],1630173,,,1610612752,43,51,2024-01-06T01:27:08Z,2420000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M06.00S,2024-01-06T01:26:58.5Z,2,REGULAR,substitution,out,[],1629656,,,1610612752,43,51,2024-01-06T01:27:08Z,2430000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M06.00S,2024-01-06T01:26:58.5Z,2,REGULAR,substitution,in,[],1628392,,,1610612752,43,51,2024-01-06T01:27:08Z,2440000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M06.00S,2024-01-06T01:26:58.5Z,2,REGULAR,substitution,in,[],203944,,,1610612752,43,51,2024-01-06T01:27:08Z,2450000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M02.00S,2024-01-06T01:27:13.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628973,96.7969776609724,98.52941176470588,1610612752,43,54,2024-01-06T01:27:18Z,2460000,False,243.0,-22.0,1,right,J. Brunson 24' 3PT step back (17 PTS) (I. Hartenstein 2 AST),"[1628973, 1628392]",1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,24.36,Made,17.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,,,
252,PT05M48.00S,2024-01-06T01:27:27.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,16.90210249671485,55.392156862745104,1610612755,43,54,2024-01-06T01:27:31Z,2480000,False,-27.0,106.0,1,left,MISS J. Embiid 10' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,10.98,Missed,,,,,,,,,,,,,,,,
253,PT05M45.00S,2024-01-06T01:27:30.1Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,43,54,2024-01-06T01:27:31Z,2490000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,252.0,3.0,3.0,0.0,,,,,,,,
254,PT05M38.00S,2024-01-06T01:27:38.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,90.75229960578186,50.98039215686274,1610612752,43,54,2024-01-06T01:27:45Z,2500000,False,5.0,34.0,1,right,MISS J. Randle driving Layup - blocked,"[203944, 1626162]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,3.47,Missed,,,,,,,,,,,,,,,Oubre Jr.,1626162.0
255,PT05M38.00S,2024-01-06T01:27:38.8Z,2,REGULAR,block,,[],1626162,,,1610612752,43,54,2024-01-06T01:27:44Z,2510000,False,,,0,,K. Oubre Jr. BLOCK (2 BLK),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
256,PT05M38.00S,2024-01-06T01:27:38.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,43,54,2024-01-06T01:27:45Z,2520000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,254.0,,,,,,,,,,,
259,PT05M28.00S,2024-01-06T01:28:20.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628392,85.10183968462549,51.470588235294116,1610612752,43,56,2024-01-06T01:28:27Z,2550000,False,7.0,88.0,1,right,I. Hartenstein 8' driving floating Jump Shot (5 PTS),[1628392],1610612752.0,NYK,driving floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,8.78,Made,5.0,,,,,,,,,,,,,,,
260,PT05M13.00S,2024-01-06T01:28:36.3Z,2,REGULAR,3pt,Jump Shot,[],201587,25.57490144546649,86.51960784313727,1610612755,43,56,2024-01-06T01:28:39Z,2560000,False,-183.0,188.0,1,left,MISS N. Batum 26' 3PT,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,26.2,Missed,,,,,,,,,,,,,,,,
