actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
439,PT04M27.00S,2024-02-08T02:16:51.8Z,3,REGULAR,foul,offensive,[],1628964,,,1610612755,56,77,2024-02-08T02:17:03Z,4310000,False,,,0,,M. Bamba charge offensive FOUL (3 PF),"[1628964, 203110]",1610612755.0,PHI,charge,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,1201.0,3.0,0.0,Green,203110.0,,,,,,,,
441,PT04M27.00S,2024-02-08T02:16:51.8Z,3,REGULAR,turnover,offensive foul,[],1628964,,,1610612755,56,77,2024-02-08T02:16:51Z,4330000,False,,,0,,M. Bamba offensive foul TURNOVER (2 TO),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,2.0,,,,,,,1201.0,,,,,,,,,,,,
442,PT04M27.00S,2024-02-08T02:17:02.0Z,3,REGULAR,substitution,out,[],1630228,,,1610612744,56,77,2024-02-08T02:17:15Z,4340000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M27.00S,2024-02-08T02:17:02.0Z,3,REGULAR,substitution,out,[],203110,,,1610612744,56,77,2024-02-08T02:17:15Z,4350000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M27.00S,2024-02-08T02:17:02.0Z,3,REGULAR,substitution,in,[],1630541,,,1610612744,56,77,2024-02-08T02:17:15Z,4360000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M27.00S,2024-02-08T02:17:02.0Z,3,REGULAR,substitution,in,[],1626172,,,1610612744,56,77,2024-02-08T02:17:15Z,4370000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M12.00S,2024-02-08T02:17:30.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201939,20.41721419185282,49.01960784313726,1610612744,56,77,2024-02-08T02:17:38Z,4380000,False,5.0,139.0,1,left,MISS S. Curry 13' turnaround Shot,[201939],1610612744.0,GSW,turnaround,,,Curry,S. Curry,,,,,Mid-Range,8-16 Center,,13.95,Missed,,,,,,,,,,,,,,,,,
447,PT04M09.00S,2024-02-08T02:17:33.2Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,56,77,2024-02-08T02:17:38Z,4390000,False,,,0,,T. Harris REBOUND (Off:0 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,446.0,7.0,7.0,0.0,,,,
448,PT04M05.00S,2024-02-08T02:17:37.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,93.47897503285151,52.205882352941174,1610612755,58,77,2024-02-08T02:17:43Z,4400000,False,11.0,9.0,1,right,T. Harris running Layup (13 PTS),[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,1.41,Made,13.0,,,,,,,,,,,,,,,,
449,PT03M57.00S,2024-02-08T02:17:45.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,7.145203679369246,55.14705882352941,1610612744,58,79,2024-02-08T02:17:52Z,4410000,False,-26.0,15.0,1,left,B. Podziemski driving finger roll Layup (6 PTS),[1641764],1610612744.0,GSW,driving finger roll,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,2.96,Made,6.0,,,,,,,,,,,,,,,,
450,PT03M48.00S,2024-02-08T02:17:55.0Z,3,REGULAR,3pt,Jump Shot,[],1627788,73.89947437582128,16.666666666666657,1610612755,58,79,2024-02-08T02:18:00Z,4420000,False,-167.0,193.0,1,right,MISS F. Korkmaz 25' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Left Center,,25.49,Missed,,,,,,,,,,,,,,,,,
451,PT03M45.00S,2024-02-08T02:17:58.2Z,3,REGULAR,rebound,offensive,[],1627788,,,1610612755,58,79,2024-02-08T02:17:58Z,4430000,False,,,0,,F. Korkmaz REBOUND (Off:2 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,450.0,3.0,1.0,2.0,,,,
452,PT03M41.00S,2024-02-08T02:18:01.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201976,81.65243101182654,47.549019607843135,1610612755,58,79,2024-02-08T02:18:05Z,4440000,False,-12.0,120.0,1,right,MISS P. Beverley 12' driving floating Shot,[201976],1610612755.0,PHI,driving floating,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,,12.06,Missed,,,,,,,,,,,,,,,,,
453,PT03M38.00S,2024-02-08T02:18:04.5Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,58,79,2024-02-08T02:18:07Z,4450000,False,,,0,,A. Wiggins REBOUND (Off:4 Def:6),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,452.0,10.0,6.0,4.0,,,,
454,PT03M32.00S,2024-02-08T02:18:10.2Z,3,REGULAR,2pt,Jump Shot,[],203952,26.987516425755587,53.92156862745098,1610612744,58,81,2024-02-08T02:21:25Z,4460000,False,-20.0,201.0,1,left,A. Wiggins 20' pullup Jump Shot (21 PTS),[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,20.22,Made,21.0,,,,,,,,,,,,,,,,
455,PT03M13.00S,2024-02-08T02:18:28.9Z,3,REGULAR,2pt,Jump Shot,[],202699,77.84165571616295,32.1078431372549,1610612755,58,81,2024-02-08T02:18:33Z,4470000,False,-89.0,156.0,1,right,MISS T. Harris 17' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,,17.97,Missed,,,,,,,,,,,,,,,,,
456,PT03M10.00S,2024-02-08T02:18:31.9Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,58,81,2024-02-08T02:18:33Z,4480000,False,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,455.0,5.0,4.0,1.0,,,,
457,PT02M58.00S,2024-02-08T02:18:43.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,6.4881734559789805,48.0392156862745,1610612744,58,81,2024-02-08T02:18:48Z,4490000,False,10.0,8.0,1,left,MISS K. Looney Layup - blocked,"[1626172, 202699]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,1.3,Missed,,,,,,,,,,,,,,Harris,202699.0,,
458,PT02M58.00S,2024-02-08T02:18:43.9Z,3,REGULAR,block,,[],202699,,,1610612744,58,81,2024-02-08T02:18:46Z,4500000,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
459,PT02M56.00S,2024-02-08T02:18:45.9Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612755,58,81,2024-02-08T02:18:48Z,4510000,False,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,457.0,2.0,2.0,0.0,,,,
460,PT02M54.00S,2024-02-08T02:18:50.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630231,92.69053876478318,49.26470588235294,1610612755,60,81,2024-02-08T02:19:01Z,4520000,False,-4.0,16.0,1,right,K. Martin running finger roll Layup (11 PTS) (P. Beverley 4 AST),"[1630231, 201976]",1610612755.0,PHI,running finger roll,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,1.66,Made,11.0,P. Beverley,201976.0,4.0,,,,,,,,,,,,,
462,PT02M54.00S,2024-02-08T02:19:00.5Z,3,REGULAR,foul,personal,['1freethrow'],203952,,,1610612755,60,81,2024-02-08T02:19:07Z,4540000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Martin 1 FT),"[203952, 1630231]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1201.0,1.0,0.0,Martin,1630231.0,,,,,,,,
464,PT02M54.00S,2024-02-08T02:19:26.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612755,60,81,2024-02-08T02:19:26Z,4560000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M54.00S,2024-02-08T02:20:16.9Z,3,REGULAR,substitution,out,[],202699,,,1610612755,60,81,2024-02-08T02:20:37Z,4570000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M54.00S,2024-02-08T02:20:16.9Z,3,REGULAR,substitution,out,[],1627788,,,1610612755,60,81,2024-02-08T02:20:37Z,4580000,False,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M54.00S,2024-02-08T02:20:16.9Z,3,REGULAR,substitution,out,[],203952,,,1610612755,60,81,2024-02-08T02:20:37Z,4590000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M54.00S,2024-02-08T02:20:16.9Z,3,REGULAR,substitution,out,[],201939,,,1610612755,60,81,2024-02-08T02:20:37Z,4600000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M54.00S,2024-02-08T02:20:16.9Z,3,REGULAR,substitution,in,[],1630178,,,1610612755,60,81,2024-02-08T02:20:37Z,4610000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M54.00S,2024-02-08T02:20:16.9Z,3,REGULAR,substitution,in,[],1626162,,,1610612755,60,81,2024-02-08T02:20:37Z,4620000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M54.00S,2024-02-08T02:20:16.9Z,3,REGULAR,substitution,in,[],202691,,,1610612755,60,81,2024-02-08T02:20:37Z,4630000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M54.00S,2024-02-08T02:20:16.9Z,3,REGULAR,substitution,in,[],1631311,,,1610612755,60,81,2024-02-08T02:20:37Z,4640000,False,,,0,,SUB in: L. Quinones,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M54.00S,2024-02-08T02:20:50.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630231,,,1610612755,61,81,2024-02-08T02:20:50Z,4650000,False,,,0,,K. Martin Free Throw 1 of 1 (12 PTS),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
483,PT02M32.00S,2024-02-08T02:21:03.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,8.459264126149804,48.774509803921575,1610612744,61,81,2024-02-08T02:22:52Z,4655000,False,6.0,27.0,1,left,MISS K. Looney Layup,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,2.77,Missed,,,,,,,,,,,,,,,,,
484,PT02M32.00S,2024-02-08T02:21:03.2Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,61,81,2024-02-08T02:22:52Z,4657500,False,,,0,,K. Looney REBOUND (Off:2 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,483.0,6.0,4.0,2.0,,,,
475,PT02M31.00S,2024-02-08T02:21:16.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,7.013797634691201,49.26470588235294,1610612744,61,83,2024-02-08T02:24:00Z,4660000,False,4.0,13.0,1,left,K. Looney tip Layup (4 PTS),[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,1.39,Made,4.0,,,,,,,,,,,,,,,,
478,PT02M05.00S,2024-02-08T02:21:55.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612755,61,83,2024-02-08T02:22:00Z,4690000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,204059.0,,,,,,,,,,,,
479,PT01M56.00S,2024-02-08T02:22:12.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202691,33.820630749014455,29.65686274509804,1610612744,61,86,2024-02-08T02:22:18Z,4700000,False,102.0,265.0,1,left,K. Thompson 28' 3PT  (13 PTS) (L. Quinones 3 AST),"[202691, 1631311]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,28.42,Made,13.0,L. Quinones,1631311.0,3.0,,,,,,,,,,,,,
481,PT01M36.00S,2024-02-08T02:22:31.7Z,3,REGULAR,3pt,Jump Shot,[],1630231,94.53022339027595,3.67647058823529,1610612755,64,86,2024-02-08T02:22:57Z,4720000,False,-232.0,-1.0,1,right,K. Martin 3PT  (15 PTS) (P. Beverley 5 AST),"[1630231, 201976]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,Left Corner 3,24+ Left,,23.16,Made,15.0,P. Beverley,201976.0,5.0,,,,,,,,,,,,,
485,PT01M19.00S,2024-02-08T02:22:48.8Z,3,REGULAR,3pt,Jump Shot,[],1630541,10.036136662286467,94.6078431372549,1610612744,64,86,2024-02-08T02:23:07Z,4740000,False,-223.0,42.0,1,left,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,,22.69,Missed,,,,,,,,,,,,,,,,,
486,PT01M19.00S,2024-02-08T02:22:48.8Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,64,86,2024-02-08T02:23:07Z,4750000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,485.0,2.0,1.0,1.0,,,,
487,PT01M13.00S,2024-02-08T02:22:55.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626162,90.5880420499343,48.28431372549019,1610612755,64,86,2024-02-08T02:23:16Z,4760000,False,-9.0,36.0,1,right,MISS K. Oubre Jr. running Layup,[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,3.7,Missed,,,,,,,,,,,,,,,,,
488,PT01M12.00S,2024-02-08T02:22:59.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,64,86,2024-02-08T02:22:59Z,4770000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,487.0,,,,,,,
489,PT01M12.00S,2024-02-08T02:23:00.4Z,3,REGULAR,foul,personal,[],1626172,,,1610612755,64,86,2024-02-08T02:23:09Z,4780000,False,,,0,,K. Looney loose ball personal FOUL (2 PF),"[1626172, 1628964]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,204059.0,2.0,0.0,Bamba,1628964.0,,,,,,,,
491,PT01M12.00S,2024-02-08T02:23:19.4Z,3,REGULAR,substitution,out,[],1628964,,,1610612755,64,86,2024-02-08T02:23:21Z,4800000,False,,,0,,SUB out: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M12.00S,2024-02-08T02:23:19.4Z,3,REGULAR,substitution,in,[],1630194,,,1610612755,64,86,2024-02-08T02:23:21Z,4810000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M00.00S,2024-02-08T02:23:41.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201976,91.37647831800263,48.0392156862745,1610612755,66,86,2024-02-08T02:23:46Z,4820000,False,-10.0,29.0,1,right,P. Beverley floating Jump Shot (10 PTS),[201976],1610612755.0,PHI,floating,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,3.02,Made,10.0,,,,,,,,,,,,,,,,
494,PT00M50.40S,2024-02-08T02:23:53.3Z,3,REGULAR,turnover,lost ball,[],1631311,,,1610612744,66,86,2024-02-08T02:23:57Z,4830000,False,,,0,,L. Quinones lost ball TURNOVER (1 TO),"[1631311, 1630231]",1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Mid-Range,8-16 Center,1.0,,,,,,,,,,,,,,,,,,Martin,1630231.0
495,PT00M50.40S,2024-02-08T02:23:53.3Z,3,REGULAR,steal,,[],1630231,,,1610612755,66,86,2024-02-08T02:24:54Z,4840000,False,,,0,,K. Martin STEAL (1 STL),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
496,PT00M48.00S,2024-02-08T02:23:57.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,93.74178712220763,50.49019607843137,1610612755,68,86,2024-02-08T02:24:04Z,4850000,False,2.0,6.0,1,right,T. Maxey running finger roll Layup (12 PTS),[1630178],1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,0.68,Made,12.0,,,,,,,,,,,,,,,,
498,PT00M32.40S,2024-02-08T02:24:13.9Z,3,REGULAR,3pt,Jump Shot,[],1630541,27.77595269382391,13.725490196078425,1610612744,68,89,2024-02-08T02:24:18Z,4870000,False,181.0,209.0,1,left,M. Moody 27' 3PT  (6 PTS) (K. Looney 2 AST),"[1630541, 1626172]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,27.64,Made,6.0,K. Looney,1626172.0,2.0,,,,,,,,,,,,,
500,PT00M18.30S,2024-02-08T02:24:31.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,92.69053876478318,55.3921568627451,1610612755,68,89,2024-02-08T02:24:37Z,4890000,False,27.0,16.0,1,right,MISS K. Oubre Jr. driving finger roll Layup - blocked,"[1626162, 1630541]",1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,3.15,Missed,,,,,,,,,,,,,,Moody,1630541.0,,
501,PT00M18.30S,2024-02-08T02:24:31.2Z,3,REGULAR,block,,[],1630541,,,1610612755,68,89,2024-02-08T02:24:34Z,4900000,False,,,0,,M. Moody BLOCK (1 BLK),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
502,PT00M14.70S,2024-02-08T02:24:34.8Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,68,89,2024-02-08T02:24:34Z,4910000,False,,,0,,K. Looney REBOUND (Off:2 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,500.0,7.0,5.0,2.0,,,,
503,PT00M01.30S,2024-02-08T02:24:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202691,5.568331143232584,55.63725490196079,1610612744,68,89,2024-02-08T02:25:01Z,4920000,False,-28.0,0.0,1,left,MISS K. Thompson driving Layup,[202691],1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,2.82,Missed,,,,,,,,,,,,,,,,,
504,PT00M01.30S,2024-02-08T02:24:48.3Z,3,REGULAR,rebound,offensive,[],1626172,,,1610612744,68,89,2024-02-08T02:25:01Z,4930000,False,,,0,,K. Looney REBOUND (Off:3 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,503.0,8.0,5.0,3.0,,,,
505,PT00M00.30S,2024-02-08T02:24:54.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,5.590000152587891,50.0,1610612744,68,91,2024-02-08T02:25:06Z,4940000,False,0.0,0.0,1,left,K. Looney putback Layup (6 PTS),[1626172],1610612744.0,GSW,putback,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,0.0,Made,6.0,,,,,,,,,,,,,,,,
506,PT00M00.00S,2024-02-08T02:25:12.2Z,3,REGULAR,period,end,[],0,,,1610612755,68,91,2024-02-08T02:25:12Z,4950000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2024-02-08T02:25:17.8Z,4,REGULAR,substitution,out,['startperiod'],1630231,,,1610612755,68,91,2024-02-08T02:28:00Z,4960000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2024-02-08T02:25:17.8Z,4,REGULAR,substitution,out,['startperiod'],1630541,,,1610612755,68,91,2024-02-08T02:28:00Z,4970000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2024-02-08T02:25:17.8Z,4,REGULAR,substitution,in,['startperiod'],202699,,,1610612755,68,91,2024-02-08T02:28:00Z,4980000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2024-02-08T02:25:17.8Z,4,REGULAR,substitution,in,['startperiod'],1630228,,,1610612755,68,91,2024-02-08T02:28:00Z,4990000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2024-02-08T02:28:27.9Z,4,REGULAR,period,start,[],0,,,1610612744,68,91,2024-02-08T02:28:27Z,5000000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M38.00S,2024-02-08T02:29:05.6Z,4,REGULAR,3pt,Jump Shot,[],1641764,29.878449408672807,20.09803921568627,1610612744,68,91,2024-02-08T02:29:13Z,5020000,False,150.0,228.0,1,left,MISS B. Podziemski 27' step back 3PT,[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,27.3,Missed,,,,,,,,,,,,,,,,,
514,PT11M36.00S,2024-02-08T02:29:07.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,68,91,2024-02-08T02:29:13Z,5030000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,513.0,,,,,,,
515,PT11M36.00S,2024-02-08T02:29:12.0Z,4,REGULAR,foul,personal,[],1630194,,,1610612744,68,91,2024-02-08T02:29:19Z,5040000,False,,,0,,P. Reed loose ball personal FOUL (2 PF),"[1630194, 1631311]",1610612755.0,PHI,loose ball,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,,,,,,,,1201.0,2.0,0.0,Quinones,1631311.0,,,,,,,,
517,PT11M31.00S,2024-02-08T02:29:37.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,9.116294349540084,49.50980392156863,1610612744,68,93,2024-02-08T02:29:42Z,5060000,False,2.0,33.0,1,left,K. Looney driving finger roll Layup (8 PTS),[1626172],1610612744.0,GSW,driving finger roll,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,3.33,Made,8.0,,,,,,,,,,,,,,,,
518,PT11M31.00S,2024-02-08T02:29:41.0Z,4,REGULAR,foul,personal,['1freethrow'],1630194,,,1610612744,68,93,2024-02-08T02:29:47Z,5070000,False,,,0,,P. Reed shooting personal FOUL (3 PF) (Looney 1 FT),"[1630194, 1626172]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,204059.0,3.0,0.0,Looney,1626172.0,,,,,,,,
520,PT11M31.00S,2024-02-08T02:30:02.2Z,4,REGULAR,freethrow,1 of 1,[],1626172,,,1610612744,68,94,2024-02-08T02:30:02Z,5090000,False,,,0,,K. Looney Free Throw 1 of 1 (9 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
521,PT11M16.00S,2024-02-08T02:30:20.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,93.2161629434954,52.69607843137255,1610612755,68,94,2024-02-08T02:30:24Z,5100000,False,13.0,11.0,1,right,MISS K. Oubre Jr. driving finger roll Layup,[1626162],1610612755.0,PHI,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,1.76,Missed,,,,,,,,,,,,,,,,,
522,PT11M14.00S,2024-02-08T02:30:22.5Z,4,REGULAR,rebound,defensive,[],1626172,,,1610612744,68,94,2024-02-08T02:30:24Z,5110000,False,,,0,,K. Looney REBOUND (Off:3 Def:6),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,521.0,9.0,6.0,3.0,,,,
523,PT11M01.00S,2024-02-08T02:30:35.0Z,4,REGULAR,3pt,Jump Shot,[],1630228,14.241130091984232,96.32352941176471,1610612744,68,94,2024-02-08T02:30:44Z,5120000,False,-232.0,81.0,1,left,MISS J. Kuminga 24' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,,24.55,Missed,,,,,,,,,,,,,,,,,
524,PT10M56.00S,2024-02-08T02:30:40.0Z,4,REGULAR,rebound,defensive,[],201976,,,1610612755,68,94,2024-02-08T02:30:50Z,5130000,False,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,523.0,3.0,3.0,0.0,,,,
