actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
341,PT10M14.00S,2024-02-23T01:23:54.0Z,3,REGULAR,turnover,bad pass,[],1630173,,,1610612752,48,69,2024-02-23T04:14:28Z,3330000,False,,,0,,P. Achiuwa bad pass TURNOVER (2 TO),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,2.0,,,,,,,,,,,,,,,,,,,
345,PT10M13.00S,2024-02-23T01:23:58.8Z,3,REGULAR,foul,personal,[],1630173,,,1610612755,48,69,2024-02-23T01:25:30Z,3340000,False,,,0,,P. Achiuwa loose ball personal FOUL (3 PF),"[1630173, 1630178]",1610612752.0,NYK,loose ball,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,1627964.0,3.0,0.0,Maxey,1630178.0,,,,,,,,,
343,PT10M03.00S,2024-02-23T01:24:03.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,73.01248357424441,16.176470588235293,1610612755,51,69,2024-02-23T01:24:13Z,3350000,False,-169.0,201.0,1,right,B. Hield 26' 3PT  (8 PTS) (T. Maxey 2 AST),"[1627741, 1630178]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,26.28,Made,8.0,,,,,,,,,,,,T. Maxey,1630178.0,2.0
348,PT10M03.00S,2024-02-23T01:25:48.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,51,69,2024-02-23T01:25:48Z,3370000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT09M47.00S,2024-02-23T01:27:20.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,12.828515111695138,48.03921568627451,1610612752,51,71,2024-02-23T01:27:29Z,3380000,False,10.0,68.0,1,left,J. Brunson 6' driving floating Jump Shot (11 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.88,Made,11.0,,,,,,,,,,,,,,
350,PT09M32.00S,2024-02-23T01:27:38.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,94.03745072273325,53.92156862745098,1610612755,51,71,2024-02-23T01:27:46Z,3390000,False,20.0,4.0,1,right,MISS P. Reed Layup - blocked,"[1630194, 1628404]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,1.99,Missed,,,,,,,,,,,Hart,1628404.0,,,
351,PT09M32.00S,2024-02-23T01:27:38.4Z,3,REGULAR,block,,[],1628404,,,1610612755,51,71,2024-02-23T01:27:41Z,3400000,False,,,0,,J. Hart BLOCK (1 BLK),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
352,PT09M32.00S,2024-02-23T01:27:38.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,51,71,2024-02-23T01:27:46Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,350.0,,,,,,,,
354,PT09M21.00S,2024-02-23T01:28:06.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,94.1688567674113,98.2843137254902,1610612755,54,71,2024-02-23T01:28:11Z,3430000,False,241.0,2.0,1,right,T. Maxey 24' 3PT  (22 PTS) (T. Harris 2 AST),"[1630178, 202699]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,,24.14,Made,22.0,,,,,,,,,,,,T. Harris,202699.0,2.0
356,PT08M56.00S,2024-02-23T01:28:32.4Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612752,54,71,2024-02-23T01:28:37Z,3450000,False,,,0,,J. Brunson bad pass TURNOVER (5 TO),"[1628973, 202699]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,5.0,Harris,202699.0,,,,,,,,,,,,,,,,,
357,PT08M56.00S,2024-02-23T01:28:32.4Z,3,REGULAR,steal,,[],202699,,,1610612755,54,71,2024-02-23T01:32:43Z,3460000,False,,,0,,T. Harris STEAL (2 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
358,PT08M50.00S,2024-02-23T01:28:41.3Z,3,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,54,71,2024-02-23T01:30:01Z,3470000,False,,,0,,T. Maxey bad pass out-of-bounds TURNOVER (2 TO),[1630178],1610612755.0,PHI,bad pass,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,,,,,,,,,,
359,PT08M38.00S,2024-02-23T01:28:57.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,13.485545335085414,21.323529411764707,1610612752,54,71,2024-02-23T01:29:06Z,3480000,False,143.0,74.0,1,left,MISS J. Brunson 16' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right,,,,16.15,Missed,,,,,,,,,,,,,,,
360,PT08M35.00S,2024-02-23T01:29:00.2Z,3,REGULAR,rebound,defensive,[],1630194,,,1610612755,54,71,2024-02-23T01:29:06Z,3490000,False,,,0,,P. Reed REBOUND (Off:1 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,359.0,4.0,3.0,1.0,,,,,
361,PT08M27.00S,2024-02-23T01:29:08.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.11760840998686,51.225490196078425,1610612755,56,71,2024-02-23T01:29:14Z,3500000,False,6.0,12.0,1,right,T. Maxey driving finger roll Layup (24 PTS) (B. Hield 3 AST),"[1630178, 1627741]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,1.36,Made,24.0,,,,,,,,,,,,B. Hield,1627741.0,3.0
362,PT08M24.00S,2024-02-23T01:29:16.7Z,3,REGULAR,foul,personal,[],201587,,,1610612752,56,71,2024-02-23T01:29:20Z,3510000,False,,,0,,N. Batum personal FOUL (5 PF),"[201587, 1628973]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,5.0,0.0,Brunson,1628973.0,,,,,,,,,
367,PT08M24.00S,2024-02-23T01:29:37.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,56,71,2024-02-23T01:31:28Z,3535000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M24.00S,2024-02-23T01:32:28.2Z,3,REGULAR,substitution,out,[],201587,,,1610612752,56,71,2024-02-23T01:32:35Z,3560000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT08M24.00S,2024-02-23T01:32:28.2Z,3,REGULAR,substitution,in,[],200768,,,1610612752,56,71,2024-02-23T01:32:35Z,3570000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M11.00S,2024-02-23T01:32:51.0Z,3,REGULAR,turnover,traveling,[],1628978,,,1610612752,56,71,2024-02-23T01:32:58Z,3580000,False,,,0,,D. DiVincenzo traveling TURNOVER (2 TO),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,2.0,,,,,,1627964.0,,,,,,,,,,,,,
372,PT07M54.00S,2024-02-23T01:33:18.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,93.9060446780552,51.71568627450981,1610612755,56,71,2024-02-23T01:33:25Z,3590000,False,9.0,5.0,1,right,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,0.98,Missed,,,,,,,,,,,,,,,
373,PT07M51.00S,2024-02-23T01:33:21.4Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,56,71,2024-02-23T01:33:25Z,3600000,False,,,0,,J. Hart REBOUND (Off:1 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,372.0,8.0,7.0,1.0,,,,,
374,PT07M33.00S,2024-02-23T01:33:38.7Z,3,REGULAR,2pt,Jump Shot,[],1628404,8.360709592641262,71.32352941176471,1610612752,56,71,2024-02-23T01:33:45Z,3610000,False,-107.0,26.0,1,left,MISS J. Hart 10' fadeaway Shot,[1628404],1610612752.0,NYK,fadeaway,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,,10.97,Missed,,,,,,,,,,,,,,,
375,PT07M29.00S,2024-02-23T01:33:42.7Z,3,REGULAR,rebound,defensive,[],1630194,,,1610612755,56,71,2024-02-23T01:33:45Z,3620000,False,,,0,,P. Reed REBOUND (Off:1 Def:4),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,374.0,5.0,4.0,1.0,,,,,
376,PT07M23.00S,2024-02-23T01:33:48.7Z,3,REGULAR,3pt,Jump Shot,[],1627741,78.13731931668858,8.088235294117647,1610612755,59,71,2024-02-23T01:34:29Z,3630000,False,-210.0,153.0,1,right,B. Hield 25' 3PT  (11 PTS) (K. Lowry 3 AST),"[1627741, 200768]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,25.95,Made,11.0,,,,,,,,,,,,K. Lowry,200768.0,3.0
378,PT07M09.00S,2024-02-23T01:34:02.9Z,3,REGULAR,3pt,Jump Shot,[],1628978,22.026938239159,91.66666666666666,1610612752,59,71,2024-02-23T01:34:08Z,3650000,False,-208.0,155.0,1,left,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,25.94,Missed,,,,,,,,,,,,,,,
379,PT07M05.00S,2024-02-23T01:34:06.1Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,59,71,2024-02-23T01:34:06Z,3660000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,378.0,2.0,1.0,1.0,,,,,
380,PT07M00.00S,2024-02-23T01:34:12.3Z,3,REGULAR,foul,personal,['2freethrow'],200768,,,1610612752,59,71,2024-02-23T01:34:27Z,3670000,False,,,0,,K. Lowry shooting personal FOUL (1 PF) (Brunson 2 FT),"[200768, 1628973]",1610612755.0,PHI,shooting,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627964.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,
382,PT07M00.00S,2024-02-23T01:34:44.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628973,,,1610612752,59,72,2024-02-23T01:34:44Z,3690000,False,,,0,,J. Brunson Free Throw 1 of 2 (12 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
383,PT07M00.00S,2024-02-23T01:34:45.6Z,3,REGULAR,substitution,out,[],1628392,,,1610612752,59,72,2024-02-23T01:34:50Z,3700000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M00.00S,2024-02-23T01:34:45.6Z,3,REGULAR,substitution,in,[],202711,,,1610612752,59,72,2024-02-23T01:34:50Z,3710000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT07M00.00S,2024-02-23T01:35:08.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628973,,,1610612752,59,73,2024-02-23T01:35:08Z,3720000,False,,,0,,J. Brunson Free Throw 2 of 2 (13 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
386,PT06M45.00S,2024-02-23T01:35:24.2Z,3,REGULAR,3pt,Jump Shot,[],1630178,66.70499342969777,44.6078431372549,1610612755,59,73,2024-02-23T01:35:31Z,3730000,False,-27.0,260.0,1,right,MISS T. Maxey 26' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,26.19,Missed,,,,,,,,,,,,,,,
387,PT06M43.00S,2024-02-23T01:35:26.2Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,59,73,2024-02-23T01:35:31Z,3740000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,386.0,1.0,1.0,0.0,,,,,
388,PT06M35.00S,2024-02-23T01:35:34.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,6.521024967148489,49.01960784313725,1610612752,59,75,2024-02-23T01:36:03Z,3750000,False,5.0,9.0,1,left,P. Achiuwa cutting DUNK (13 PTS) (J. Brunson 7 AST),"[1630173, 1628973]",1610612752.0,NYK,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,1.01,Made,13.0,,,,,,,,,,,,J. Brunson,1628973.0,7.0
390,PT06M19.00S,2024-02-23T01:35:50.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,89.04402102496715,61.274509803921575,1610612755,59,75,2024-02-23T01:40:00Z,3770000,False,56.0,50.0,1,right,MISS T. Harris 7' driving Layup - blocked,"[202699, 1628973]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,7.57,Missed,,,,,,,,,,,Brunson,1628973.0,,,
391,PT06M19.00S,2024-02-23T01:35:50.5Z,3,REGULAR,block,,[],1628973,,,1610612755,59,75,2024-02-23T01:35:53Z,3780000,False,,,0,,J. Brunson BLOCK (1 BLK),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
392,PT06M16.00S,2024-02-23T01:35:53.5Z,3,REGULAR,rebound,defensive,[],202711,,,1610612752,59,75,2024-02-23T01:35:56Z,3790000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,390.0,2.0,2.0,0.0,,,,,
393,PT06M13.00S,2024-02-23T01:35:58.9Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628973,13.61695137976347,49.01960784313725,1610612752,59,77,2024-02-23T01:36:40Z,3800000,False,5.0,75.0,1,left,J. Brunson 7' running pullup Jump Shot (15 PTS),[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,7.57,Made,15.0,,,,,,,,,,,,,,
394,PT06M13.00S,2024-02-23T01:36:05.8Z,3,REGULAR,foul,personal,['1freethrow'],1630194,,,1610612752,59,77,2024-02-23T01:36:16Z,3810000,False,,,0,,P. Reed shooting personal FOUL (3 PF) (Brunson 1 FT),"[1630194, 1628973]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2003.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,
396,PT06M13.00S,2024-02-23T01:36:28.0Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1628973,,,1610612752,59,78,2024-02-23T01:36:28Z,3830000,False,,,0,,J. Brunson Free Throw 1 of 1 (16 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
397,PT05M52.00S,2024-02-23T01:36:52.0Z,3,REGULAR,turnover,bad pass,[],200768,,,1610612755,59,78,2024-02-23T01:37:38Z,3840000,False,,,0,,K. Lowry bad pass TURNOVER (1 TO),"[200768, 202711]",1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Left,1.0,Bogdanovic,202711.0,,,,,,,,,,,,,,,,,
398,PT05M52.00S,2024-02-23T01:36:52.0Z,3,REGULAR,steal,,[],202711,,,1610612752,59,78,2024-02-23T01:36:54Z,3850000,False,,,0,,B. Bogdanovic STEAL (3 STL),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
399,PT05M43.00S,2024-02-23T01:37:03.5Z,3,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612752,59,78,2024-02-23T01:37:12Z,3860000,False,,,0,,P. Reed shooting personal FOUL (4 PF) (Achiuwa 2 FT),"[1630194, 1630173]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627964.0,4.0,0.0,Achiuwa,1630173.0,,,,,,,,,
401,PT05M43.00S,2024-02-23T01:37:28.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630173,,,1610612752,59,79,2024-02-23T01:37:28Z,3880000,False,,,0,,P. Achiuwa Free Throw 1 of 2 (14 PTS),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
402,PT05M43.00S,2024-02-23T01:37:29.6Z,3,REGULAR,substitution,out,[],202699,,,1610612752,59,79,2024-02-23T01:37:34Z,3890000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M43.00S,2024-02-23T01:37:29.6Z,3,REGULAR,substitution,in,[],1630231,,,1610612752,59,79,2024-02-23T01:37:34Z,3910000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M43.00S,2024-02-23T01:37:29.6Z,3,REGULAR,substitution,in,[],1626162,,,1610612752,59,79,2024-02-23T01:37:34Z,3920000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M43.00S,2024-02-23T01:37:29.6Z,3,REGULAR,substitution,out,[],1630194,,,1610612752,59,79,2024-02-23T01:44:01Z,3925000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M43.00S,2024-02-23T01:37:56.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630173,,,1610612752,59,80,2024-02-23T01:37:56Z,3930000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (15 PTS),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
407,PT05M42.00S,2024-02-23T01:38:05.5Z,3,REGULAR,foul,technical,['1freethrow'],203606,,,1610612755,59,80,2024-02-23T01:38:17Z,3940000,False,,,0,,TEAM foul technical,[203606],1610612755.0,PHI,,,,,,,,,,,,,,,,,,203593.0,,,,,,,,,,,,,
408,PT05M42.00S,2024-02-23T01:38:30.3Z,3,REGULAR,freethrow,1 of 1,[],1628973,,,1610612755,59,81,2024-02-23T01:38:30Z,3950000,False,,,0,,J. Brunson technical Free Throw 1 of 1 (17 PTS),[1628973],1610612752.0,NYK,technical,,,Brunson,J. Brunson,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
409,PT05M21.00S,2024-02-23T01:39:04.1Z,3,REGULAR,foul,personal,['2freethrow'],202711,,,1610612755,59,81,2024-02-23T01:39:10Z,3960000,False,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Maxey 2 FT),"[202711, 1630178]",1610612752.0,NYK,shooting,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,2.0,0.0,Maxey,1630178.0,,,,,,,,,
411,PT05M21.00S,2024-02-23T01:39:28.9Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,60,81,2024-02-23T01:39:28Z,3980000,False,,,0,,T. Maxey Free Throw 1 of 2 (25 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,,
412,PT05M21.00S,2024-02-23T01:39:46.2Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,61,81,2024-02-23T01:39:46Z,3990000,False,,,0,,T. Maxey Free Throw 2 of 2 (26 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,,
413,PT05M09.00S,2024-02-23T01:40:05.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612752,61,81,2024-02-23T01:40:15Z,4000000,False,,,0,,K. Lowry shooting personal FOUL (2 PF) (Achiuwa 2 FT),"[200768, 1630173]",1610612755.0,PHI,shooting,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,2.0,0.0,Achiuwa,1630173.0,,,,,,,,,
415,PT05M09.00S,2024-02-23T01:40:30.6Z,3,REGULAR,freethrow,1 of 2,[],1630173,,,1610612752,61,81,2024-02-23T01:40:54Z,4020000,False,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
416,PT05M09.00S,2024-02-23T01:40:30.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,61,81,2024-02-23T01:40:54Z,4030000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,415.0,,,,,,,,
417,PT05M09.00S,2024-02-23T01:40:30.6Z,3,REGULAR,freethrow,2 of 2,[],1630173,,,1610612752,61,81,2024-02-23T01:40:54Z,4040000,False,,,0,,MISS P. Achiuwa Free Throw 2 of 2,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
418,PT05M06.00S,2024-02-23T01:40:33.6Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,61,81,2024-02-23T01:40:54Z,4050000,False,,,0,,T. Maxey REBOUND (Off:1 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,417.0,4.0,3.0,1.0,,,,,
419,PT05M00.00S,2024-02-23T01:41:00.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.59198423127464,53.431372549019606,1610612755,63,81,2024-02-23T01:41:47Z,4060000,False,17.0,17.0,1,right,T. Maxey driving Layup (28 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,2.43,Made,28.0,,,,,,,,,,,,,,
420,PT05M00.00S,2024-02-23T01:41:07.6Z,3,REGULAR,foul,personal,['1freethrow'],1628973,,,1610612755,63,81,2024-02-23T01:41:12Z,4070000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Maxey 1 FT),"[1628973, 1630178]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,
422,PT05M00.00S,2024-02-23T01:41:34.3Z,3,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,64,81,2024-02-23T01:41:34Z,4090000,False,,,0,,T. Maxey Free Throw 1 of 1 (29 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,
423,PT04M42.00S,2024-02-23T01:41:55.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,16.113666228646515,41.66666666666667,1610612752,64,81,2024-02-23T01:42:35Z,4100000,False,42.0,99.0,1,left,MISS J. Brunson 10' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,10.74,Missed,,,,,,,,,,,,,,,
424,PT04M38.00S,2024-02-23T01:41:59.2Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612755,64,81,2024-02-23T01:42:35Z,4110000,False,,,0,,K. Martin REBOUND (Off:0 Def:2),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,423.0,2.0,2.0,0.0,,,,,
425,PT04M23.00S,2024-02-23T01:42:13.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.82588699080158,51.470588235294116,1610612755,64,81,2024-02-23T01:42:55Z,4120000,False,7.0,-4.0,1,right,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,0.84,Missed,,,,,,,,,,,,,,,
426,PT04M23.00S,2024-02-23T01:42:13.5Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,64,81,2024-02-23T01:42:26Z,4130000,False,,,0,,J. Hart REBOUND (Off:1 Def:8),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,425.0,9.0,8.0,1.0,,,,,
427,PT04M23.00S,2024-02-23T01:42:25.7Z,3,REGULAR,turnover,out-of-bounds,[],1628404,,,1610612752,64,81,2024-02-23T01:43:29Z,4140000,False,,,0,,J. Hart step out-of-bounds TURNOVER (2 TO),[1628404],1610612752.0,NYK,step,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,1627964.0,,,,,,,,,,,,,
428,PT04M19.00S,2024-02-23T01:42:42.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,86.41590013140605,98.0392156862745,1610612755,64,81,2024-02-23T01:42:48Z,4150000,False,240.0,75.0,1,right,MISS B. Hield 25' 3PT,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,,,,25.17,Missed,,,,,,,,,,,,,,,
429,PT04M15.00S,2024-02-23T01:42:46.4Z,3,REGULAR,rebound,offensive,[],1630231,,,1610612755,64,81,2024-02-23T01:42:48Z,4160000,False,,,0,,K. Martin REBOUND (Off:1 Def:2),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,428.0,3.0,2.0,1.0,,,,,
