actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
448,PT06M35.00S,2026-02-12T03:39:53.9Z,3,REGULAR,freethrow,2 of 2,[],1629660,,,1610612763,73,72,2026-02-12T03:39:53Z,4360000,False,,,0,,T. Jerome Free Throw 2 of 2 (14 PTS),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
449,PT06M22.00S,2026-02-12T03:40:04.8Z,3,REGULAR,3pt,Jump Shot,[],1627750,32.670827858081466,56.127450980392155,1610612743,76,72,2026-02-12T03:40:11Z,4370000,False,-31.0,255.0,1,left,J. Murray 25' 3PT step back (17 PTS) (C. Braun 4 AST),"[1627750, 1631128]",1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,25.64,Made,17.0,C. Braun,1631128.0,4.0,,,,,,,,,,,,,,
451,PT06M00.00S,2026-02-12T03:40:42.4Z,3,REGULAR,foul,personal,[],203999,,,1610612763,76,72,2026-02-12T03:40:54Z,4390000,False,,,0,,N. Jokić personal FOUL (1 PF),"[203999, 1641707]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,,1.0,0.0,Hendricks,1641707.0,,,,,,,,
453,PT06M00.00S,2026-02-12T03:40:49.0Z,3,REGULAR,substitution,out,[],1631124,,,1610612763,76,72,2026-02-12T03:41:06Z,4410000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT06M00.00S,2026-02-12T03:40:49.0Z,3,REGULAR,substitution,out,[],1642377,,,1610612763,76,72,2026-02-12T03:41:06Z,4420000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT06M00.00S,2026-02-12T03:40:49.0Z,3,REGULAR,substitution,out,[],1629660,,,1610612763,76,72,2026-02-12T03:41:06Z,4430000,False,,,0,,SUB out: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT06M00.00S,2026-02-12T03:40:49.0Z,3,REGULAR,substitution,in,[],1628971,,,1610612763,76,72,2026-02-12T03:41:06Z,4440000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT06M00.00S,2026-02-12T03:40:49.0Z,3,REGULAR,substitution,in,[],1642285,,,1610612763,76,72,2026-02-12T03:41:06Z,4450000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT06M00.00S,2026-02-12T03:40:49.0Z,3,REGULAR,substitution,in,[],1630590,,,1610612763,76,72,2026-02-12T03:41:06Z,4460000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M52.00S,2026-02-12T03:41:12.6Z,3,REGULAR,2pt,Jump Shot,[],203484,76.95466491458606,34.068627450980394,1610612763,76,72,2026-02-12T03:45:21Z,4470000,False,-80.0,164.0,1,right,MISS K. Caldwell-Pope 18' pullup Shot,[203484],1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,18.24,Missed,,,,,,,,,,,,,,,,,,
460,PT05M50.00S,2026-02-12T03:41:14.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,76,72,2026-02-12T03:41:18Z,4480000,False,,,0,,N. Jokić REBOUND (Off:3 Def:8),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,459.0,11.0,8.0,3.0,,,,
461,PT05M46.00S,2026-02-12T03:41:19.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631128,6.521024967148489,50.98039215686274,1610612743,78,72,2026-02-12T03:41:27Z,4490000,False,-5.0,9.0,1,left,C. Braun running DUNK (12 PTS) (N. Jokić 8 AST),"[1631128, 203999]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.01,Made,12.0,N. Jokić,203999.0,8.0,,,,,,,,,,,,,,
463,PT05M30.00S,2026-02-12T03:41:34.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642285,84.1819973718791,58.08823529411765,1610612763,78,72,2026-02-12T03:41:40Z,4510000,False,40.0,96.0,1,right,MISS C. Spencer 10' driving floating Shot,[1642285],1610612763.0,MEM,driving floating,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),8-16 Center,10.43,Missed,,,,,,,,,,,,,,,,,,
464,PT05M28.00S,2026-02-12T03:41:36.5Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,78,72,2026-02-12T03:41:40Z,4520000,False,,,0,,C. Braun REBOUND (Off:0 Def:6),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,463.0,6.0,6.0,0.0,,,,
465,PT05M19.00S,2026-02-12T03:41:46.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641707,,,1610612743,78,72,2026-02-12T03:42:00Z,4530000,False,,,0,,T. Hendricks shooting personal FOUL (4 PF) (Jokić 2 FT),"[1641707, 203999]",1610612763.0,MEM,shooting,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627524.0,,4.0,0.0,Jokić,203999.0,,,,,,,,
467,PT05M19.00S,2026-02-12T03:42:15.6Z,3,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,78,72,2026-02-12T03:42:15Z,4550000,False,,,0,,MISS N. Jokić Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
468,PT05M19.00S,2026-02-12T03:42:15.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,78,72,2026-02-12T03:42:15Z,4560000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,467.0,,,,,,,
469,PT05M19.00S,2026-02-12T03:42:31.9Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,79,72,2026-02-12T03:42:31Z,4570000,False,,,0,,N. Jokić Free Throw 2 of 2 (15 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
470,PT05M08.00S,2026-02-12T03:42:44.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,83.39356110381078,60.29411764705882,1610612763,79,72,2026-02-12T03:42:48Z,4580000,False,51.0,104.0,1,right,MISS S. Pippen Jr. 11' driving floating Shot,[1630590],1610612763.0,MEM,driving floating,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.57,Missed,,,,,,,,,,,,,,,,,,
471,PT05M06.00S,2026-02-12T03:42:46.8Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,79,72,2026-02-12T03:42:48Z,4590000,False,,,0,,C. Braun REBOUND (Off:0 Def:7),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,470.0,7.0,7.0,0.0,,,,
472,PT04M56.00S,2026-02-12T03:42:56.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,8.886333771353483,43.13725490196079,1610612743,81,72,2026-02-12T03:43:00Z,4600000,False,34.0,31.0,1,left,N. Jokić driving Layup (17 PTS) (C. Braun 5 AST),"[203999, 1631128]",1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,17.0,C. Braun,1631128.0,5.0,,,,,,,,,,,,,,
474,PT04M56.00S,2026-02-12T03:43:02.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,81,72,2026-02-12T03:43:01Z,4620000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M43.00S,2026-02-12T03:45:58.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641707,85.62746386333771,50.245098039215684,1610612763,81,72,2026-02-12T03:48:07Z,4630000,False,1.0,83.0,1,right,MISS T. Hendricks 8' driving floating Shot,[1641707],1610612763.0,MEM,driving floating,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),8-16 Center,8.26,Missed,,,,,,,,,,,,,,,,,,
476,PT04M41.00S,2026-02-12T03:46:00.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,81,72,2026-02-12T03:46:13Z,4640000,False,,,0,,N. Jokić REBOUND (Off:3 Def:9),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,475.0,12.0,9.0,3.0,,,,
477,PT04M31.00S,2026-02-12T03:46:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203501,8.09789750328515,56.61764705882353,1610612743,83,72,2026-02-12T03:48:48Z,4650000,False,-33.0,24.0,1,left,T. Hardaway Jr. Layup (13 PTS) (N. Jokić 9 AST),"[203501, 203999]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,4.07,Made,13.0,N. Jokić,203999.0,9.0,,,,,,,,,,,,,,
479,PT04M21.00S,2026-02-12T03:46:24.4Z,3,REGULAR,foul,personal,[],203501,,,1610612763,83,72,2026-02-12T03:46:48Z,4670000,False,,,0,,T. Hardaway Jr. personal FOUL (2 PF),"[203501, 1630590]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,1627962.0,,2.0,0.0,Pippen Jr.,1630590.0,,,,,,,,
481,PT04M15.00S,2026-02-12T03:46:47.6Z,3,REGULAR,foul,offensive,['inpenalty'],1641707,,,1610612763,83,72,2026-02-12T03:46:55Z,4690000,False,,,0,,T. Hendricks offensive FOUL (5 PF),"[1641707, 203501]",1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,,,,,,,1627524.0,,5.0,0.0,Hardaway Jr.,203501.0,,,,,,,,
483,PT04M15.00S,2026-02-12T03:46:47.6Z,3,REGULAR,turnover,offensive foul,[],1641707,,,1610612763,83,72,2026-02-12T03:46:47Z,4710000,False,,,0,,T. Hendricks offensive foul TURNOVER (2 TO),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,,,,,,,1627524.0,2.0,,,,,,,,,,,,
484,PT04M15.00S,2026-02-12T03:46:58.7Z,3,REGULAR,substitution,out,[],1641707,,,1610612743,83,72,2026-02-12T03:47:02Z,4720000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M15.00S,2026-02-12T03:46:58.7Z,3,REGULAR,substitution,in,[],1641713,,,1610612743,83,72,2026-02-12T03:47:02Z,4730000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M05.00S,2026-02-12T03:47:18.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627750,33.459264126149804,32.35294117647059,1610612743,83,72,2026-02-12T03:47:22Z,4740000,False,88.0,262.0,1,left,MISS J. Murray 27' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,27.64,Missed,,,,,,,,,,,,,,,,,,
487,PT04M03.00S,2026-02-12T03:47:20.4Z,3,REGULAR,rebound,defensive,[],1642285,,,1610612763,83,72,2026-02-12T03:47:22Z,4750000,False,,,0,,C. Spencer REBOUND (Off:0 Def:1),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,486.0,1.0,1.0,0.0,,,,
488,PT03M52.00S,2026-02-12T03:47:32.9Z,3,REGULAR,foul,offensive,['inpenalty'],1630590,,,1610612763,83,72,2026-02-12T03:47:41Z,4760000,False,,,0,,S. Pippen Jr. offensive FOUL (2 PF),"[1630590, 1627750]",1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,,2.0,0.0,Murray,1627750.0,,,,,,,,
490,PT03M52.00S,2026-02-12T03:47:32.9Z,3,REGULAR,turnover,offensive foul,[],1630590,,,1610612763,83,72,2026-02-12T03:47:32Z,4780000,False,,,0,,S. Pippen Jr. offensive foul TURNOVER (1 TO),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,1.0,,,,,,,,,,,,
491,PT03M52.00S,2026-02-12T03:47:40.6Z,3,REGULAR,substitution,out,[],1641765,,,1610612743,83,72,2026-02-12T03:47:46Z,4790000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M52.00S,2026-02-12T03:47:40.6Z,3,REGULAR,substitution,in,[],1643133,,,1610612743,83,72,2026-02-12T03:47:46Z,4800000,False,,,0,,SUB in: L. Lovering,[1643133],1610612763.0,MEM,,,,Lovering,L. Lovering,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M33.00S,2026-02-12T03:48:08.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627750,32.40801576872536,53.67647058823529,1610612743,83,72,2026-02-12T03:48:16Z,4810000,False,-18.0,252.0,1,left,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,25.28,Missed,,,,,,,,,,,,,,,,,,
494,PT03M31.00S,2026-02-12T03:48:10.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,83,72,2026-02-12T03:48:19Z,4820000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,493.0,,,,,,,
496,PT03M23.00S,2026-02-12T03:48:36.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203999,12.697109067017081,38.72549019607843,1610612743,83,72,2026-02-12T03:48:41Z,4840000,False,56.0,67.0,1,left,MISS N. Jokić 8' turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Right,8.75,Missed,,,,,,,,,,,,,,,,,,
497,PT03M21.00S,2026-02-12T03:48:38.5Z,3,REGULAR,rebound,defensive,[],1641713,,,1610612763,83,72,2026-02-12T03:48:41Z,4850000,False,,,0,,G. Jackson REBOUND (Off:0 Def:2),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,496.0,2.0,2.0,0.0,,,,
498,PT03M18.00S,2026-02-12T03:48:45.2Z,3,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612763,83,72,2026-02-12T03:48:58Z,4860000,False,,,0,,C. Braun shooting personal FOUL (3 PF) (Jackson 2 FT),"[1631128, 1641713]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1627962.0,,3.0,0.0,Jackson,1641713.0,,,,,,,,
500,PT03M18.00S,2026-02-12T03:49:15.9Z,3,REGULAR,freethrow,1 of 2,[],1641713,,,1610612763,83,73,2026-02-12T03:49:15Z,4880000,False,,,0,,G. Jackson Free Throw 1 of 2 (13 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
501,PT03M18.00S,2026-02-12T03:49:39.0Z,3,REGULAR,freethrow,2 of 2,[],1641713,,,1610612763,83,74,2026-02-12T03:49:39Z,4890000,False,,,0,,G. Jackson Free Throw 2 of 2 (14 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
502,PT02M59.00S,2026-02-12T03:49:59.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,17.95335085413929,56.372549019607845,1610612743,85,74,2026-02-12T03:52:50Z,4900000,False,-32.0,116.0,1,left,J. Murray 12' pullup Jump Shot (19 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,12.06,Made,19.0,,,,,,,,,,,,,,,,,
503,PT02M50.00S,2026-02-12T03:50:13.2Z,3,REGULAR,foul,offensive,['inpenalty'],1643133,,,1610612763,85,74,2026-02-12T03:50:32Z,4910000,False,,,0,,L. Lovering offensive FOUL (2 PF),"[1643133, 1628971]",1610612763.0,MEM,,,,Lovering,L. Lovering,,,,,Mid-Range,8-16 Right,,,,,,,1627962.0,,2.0,0.0,Brown,1628971.0,,,,,,,,
505,PT02M50.00S,2026-02-12T03:50:13.2Z,3,REGULAR,turnover,offensive foul,[],1643133,,,1610612763,85,74,2026-02-12T03:50:13Z,4930000,False,,,0,,L. Lovering offensive foul TURNOVER (1 TO),[1643133],1610612763.0,MEM,,,,Lovering,L. Lovering,,,,,Mid-Range,8-16 Right,,,,,,,1627962.0,1.0,,,,,,,,,,,,
506,PT02M35.00S,2026-02-12T03:50:34.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627750,32.276609724047304,64.95098039215686,1610612743,85,74,2026-02-12T03:50:41Z,4940000,False,-75.0,251.0,1,left,MISS J. Murray 26' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,26.18,Missed,,,,,,,,,,,,,,,,,,
507,PT02M31.00S,2026-02-12T03:50:38.2Z,3,REGULAR,rebound,defensive,[],1641713,,,1610612763,85,74,2026-02-12T03:50:41Z,4950000,False,,,0,,G. Jackson REBOUND (Off:0 Def:3),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,506.0,3.0,3.0,0.0,,,,
508,PT02M21.00S,2026-02-12T03:50:48.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,92.19776609724047,56.61764705882353,1610612763,85,76,2026-02-12T03:50:52Z,4960000,False,33.0,21.0,1,right,G. Jackson driving Layup (16 PTS) (C. Spencer 7 AST),"[1641713, 1642285]",1610612763.0,MEM,driving,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,3.91,Made,16.0,C. Spencer,1642285.0,7.0,,,,,,,,,,,,,,
510,PT02M21.00S,2026-02-12T03:50:52.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,85,76,2026-02-12T03:50:52Z,4980000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT02M21.00S,2026-02-12T03:52:04.9Z,3,REGULAR,substitution,out,[],1627750,,,1610612743,85,76,2026-02-12T03:52:21Z,4990000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT02M21.00S,2026-02-12T03:52:04.9Z,3,REGULAR,substitution,out,[],1630590,,,1610612743,85,76,2026-02-12T03:52:21Z,5000000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT02M21.00S,2026-02-12T03:52:04.9Z,3,REGULAR,substitution,out,[],203484,,,1610612743,85,76,2026-02-12T03:52:21Z,5010000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT02M21.00S,2026-02-12T03:52:04.9Z,3,REGULAR,substitution,in,[],1629661,,,1610612743,85,76,2026-02-12T03:52:21Z,5020000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT02M21.00S,2026-02-12T03:52:04.9Z,3,REGULAR,substitution,in,[],1641765,,,1610612743,85,76,2026-02-12T03:52:21Z,5030000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT02M21.00S,2026-02-12T03:52:04.9Z,3,REGULAR,substitution,in,[],1642942,,,1610612743,85,76,2026-02-12T03:52:21Z,5040000,False,,,0,,SUB in: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT02M09.00S,2026-02-12T03:52:29.4Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,85,76,2026-02-12T03:52:33Z,5050000,False,,,0,,N. Jokić bad pass TURNOVER (7 TO),"[203999, 1642285]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,7.0,,,,,,,,,Spencer,1642285.0,,
518,PT02M09.00S,2026-02-12T03:52:29.4Z,3,REGULAR,steal,,[],1642285,,,1610612763,85,76,2026-02-12T03:52:31Z,5060000,False,,,0,,C. Spencer STEAL (1 STL),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
519,PT02M00.00S,2026-02-12T03:52:38.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642942,75.90341655716163,11.519607843137255,1610612763,85,76,2026-02-12T03:52:43Z,5070000,False,-192.0,174.0,1,right,MISS J. Mashack 25' 3PT,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
520,PT01M58.00S,2026-02-12T03:52:40.5Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612743,85,76,2026-02-12T03:52:43Z,5080000,False,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,519.0,4.0,4.0,0.0,,,,
521,PT01M44.00S,2026-02-12T03:52:55.6Z,3,REGULAR,3pt,Jump Shot,[],1628971,18.347568988173457,95.09803921568627,1610612743,88,76,2026-02-12T03:53:00Z,5090000,False,-225.0,120.0,1,left,B. Brown 25' 3PT  (7 PTS) (C. Braun 6 AST),"[1628971, 1631128]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,25.54,Made,7.0,C. Braun,1631128.0,6.0,,,,,,,,,,,,,,
523,PT01M31.00S,2026-02-12T03:53:08.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642285,84.31340341655716,49.01960784313725,1610612763,88,76,2026-02-12T03:57:20Z,5110000,False,-5.0,95.0,1,right,MISS C. Spencer 9' driving floating Shot,[1642285],1610612763.0,MEM,driving floating,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),8-16 Center,9.51,Missed,,,,,,,,,,,,,,,,,,
524,PT01M29.00S,2026-02-12T03:53:10.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,88,76,2026-02-12T03:53:13Z,5120000,False,,,0,,N. Jokić REBOUND (Off:3 Def:10),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,523.0,13.0,10.0,3.0,,,,
525,PT01M11.00S,2026-02-12T03:53:31.1Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1643133,,,1610612743,88,76,2026-02-12T03:54:01Z,5130000,False,,,0,,L. Lovering shooting personal FOUL (3 PF) (Jokić 3 FT),"[1643133, 203999]",1610612763.0,MEM,shooting,,,Lovering,L. Lovering,,,,,Above the Break 3,24+ Right Center,,,,,,,1627524.0,,3.0,0.0,Jokić,203999.0,,,,,,,,
527,PT01M11.00S,2026-02-12T03:54:07.6Z,3,REGULAR,freethrow,1 of 3,[],203999,,,1610612743,88,76,2026-02-12T03:54:07Z,5150000,False,,,0,,MISS N. Jokić Free Throw 1 of 3,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
528,PT01M11.00S,2026-02-12T03:54:07.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,88,76,2026-02-12T03:54:07Z,5160000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,527.0,,,,,,,
529,PT01M11.00S,2026-02-12T03:54:19.7Z,3,REGULAR,freethrow,2 of 3,[],203999,,,1610612743,89,76,2026-02-12T03:54:19Z,5170000,False,,,0,,N. Jokić Free Throw 2 of 3 (18 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
530,PT01M11.00S,2026-02-12T03:54:34.1Z,3,REGULAR,freethrow,3 of 3,[],203999,,,1610612743,90,76,2026-02-12T03:54:34Z,5180000,False,,,0,,N. Jokić Free Throw 3 of 3 (19 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
531,PT00M49.80S,2026-02-12T03:54:58.8Z,3,REGULAR,2pt,Jump Shot,[],1641713,79.58278580814718,38.48039215686275,1610612763,90,78,2026-02-12T03:55:08Z,5190000,False,-58.0,139.0,1,right,G. Jackson 15' driving floating Jump Shot (18 PTS),[1641713],1610612763.0,MEM,driving floating,,,Jackson,G. Jackson,,,,,Mid-Range,8-16 Center,15.08,Made,18.0,,,,,,,,,,,,,,,,,
532,PT00M49.80S,2026-02-12T03:55:01.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629661,,,1610612763,90,78,2026-02-12T03:55:07Z,5200000,False,,,0,,C. Johnson shooting personal FOUL (2 PF) (Jackson 1 FT),"[1629661, 1641713]",1610612743.0,DEN,shooting,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,200833.0,,2.0,0.0,Jackson,1641713.0,,,,,,,,
