actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
347,PT06M56.00S,2025-11-08T04:33:12.4Z,3,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,76,62,2025-11-08T04:33:18Z,3430000,False,,,0,,N. Jokić bad pass out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,bad pass,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1628171.0,,,,,1.0,,,,,,,,
348,PT06M56.00S,2025-11-08T04:33:15.2Z,3,REGULAR,substitution,out,[],202710,,,1610612744,76,62,2025-11-08T04:33:22Z,3440000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT06M56.00S,2025-11-08T04:33:15.2Z,3,REGULAR,substitution,in,[],1642366,,,1610612744,76,62,2025-11-08T04:33:22Z,3450000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT06M32.00S,2025-11-08T04:33:49.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630541,9.017739816031538,34.80392156862745,1610612744,76,62,2025-11-08T04:38:30Z,3460000,False,76.0,32.0,1,left,MISS M. Moody 8' pullup bank Shot,[1630541],1610612744.0,GSW,pullup bank,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Right,8.26,Missed,,,,,,,,,,,,,,,,,,
351,PT06M30.00S,2025-11-08T04:33:51.2Z,3,REGULAR,rebound,offensive,[],203110,,,1610612744,76,62,2025-11-08T04:38:30Z,3470000,False,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,350.0,4.0,3.0,1.0,,,,,,,,,
353,PT06M28.00S,2025-11-08T04:33:53.0Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1641764,21.50131406044678,50.73529411764706,1610612744,76,62,2025-11-08T04:39:27Z,3480000,False,-4.0,150.0,1,left,MISS B. Podziemski 14' pullup Shot,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Center,14.96,Missed,,,,,,,,,,,,,,,,,,
354,PT06M25.00S,2025-11-08T04:33:56.0Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,76,62,2025-11-08T04:39:27Z,3490000,False,,,0,,N. Jokić REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Center,,,,,,,,353.0,7.0,5.0,2.0,,,,,,,,,
355,PT06M19.00S,2025-11-08T04:34:04.1Z,3,REGULAR,foul,personal,['2freethrow'],1630228,,,1610612743,76,62,2025-11-08T04:34:14Z,3500000,False,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Gordon 2 FT),"[1630228, 203932]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,1628171.0,,,,,,,,,,1.0,0.0,Gordon,203932.0
357,PT06M19.00S,2025-11-08T04:34:31.5Z,3,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,77,62,2025-11-08T04:35:07Z,3520000,False,,,0,,A. Gordon Free Throw 1 of 2 (16 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
358,PT06M19.00S,2025-11-08T04:34:32.3Z,3,REGULAR,substitution,out,[],1627750,,,1610612743,77,62,2025-11-08T04:34:44Z,3530000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT06M19.00S,2025-11-08T04:34:32.3Z,3,REGULAR,substitution,out,[],1630541,,,1610612743,77,62,2025-11-08T04:34:44Z,3540000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT06M19.00S,2025-11-08T04:34:32.3Z,3,REGULAR,substitution,in,[],203501,,,1610612743,77,62,2025-11-08T04:34:44Z,3550000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT06M19.00S,2025-11-08T04:34:32.3Z,3,REGULAR,substitution,in,[],1627741,,,1610612743,77,62,2025-11-08T04:34:44Z,3560000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT06M19.00S,2025-11-08T04:34:31.5Z,3,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,77,62,2025-11-08T04:35:07Z,3570000,False,,,0,,MISS A. Gordon Free Throw 2 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
363,PT06M19.00S,2025-11-08T04:34:31.5Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,77,62,2025-11-08T04:35:07Z,3580000,False,,,0,,D. Green REBOUND (Off:1 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,362.0,5.0,4.0,1.0,,,,,,,,,
364,PT06M13.00S,2025-11-08T04:35:10.6Z,3,REGULAR,foul,personal,[],1629661,,,1610612744,77,62,2025-11-08T04:35:33Z,3590000,False,,,0,,C. Johnson personal FOUL (1 PF),"[1629661, 1630228]",1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628171.0,,,,,,,,,,1.0,0.0,Kuminga,1630228.0
366,PT06M05.00S,2025-11-08T04:35:39.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,8.09789750328515,53.431372549019606,1610612744,77,64,2025-11-08T04:35:43Z,3610000,False,-17.0,24.0,1,left,J. Kuminga Layup (4 PTS) (D. Green 3 AST),"[1630228, 203110]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.92,Made,4.0,D. Green,203110.0,3.0,,,,,,,,,,,,,,
368,PT05M46.00S,2025-11-08T04:35:58.4Z,3,REGULAR,3pt,Jump Shot,[],1631128,65.78515111695138,55.63725490196079,1610612743,77,64,2025-11-08T04:36:14Z,3630000,False,28.0,269.0,1,right,MISS C. Braun 27' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,27.06,Missed,,,,,,,,,,,,,,,,,,
369,PT05M45.00S,2025-11-08T04:35:59.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,77,64,2025-11-08T04:36:14Z,3640000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,368.0,,,,,,,,,,,,
370,PT05M45.00S,2025-11-08T04:36:10.5Z,3,REGULAR,foul,personal,[],1642366,,,1610612743,77,64,2025-11-08T04:36:21Z,3650000,False,,,0,,Q. Post loose ball personal FOUL (2 PF),"[1642366, 203999]",1610612744.0,GSW,loose ball,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,,,,,,,,,,2.0,0.0,Jokić,203999.0
372,PT05M31.00S,2025-11-08T04:36:36.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,92.19776609724047,47.05882352941176,1610612743,79,64,2025-11-08T04:36:42Z,3670000,False,-15.0,21.0,1,right,N. Jokić cutting Layup (20 PTS) (C. Johnson 4 AST),"[203999, 1629661]",1610612743.0,DEN,cutting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.55,Made,20.0,C. Johnson,1629661.0,4.0,,,,,,,,,,,,,,
374,PT05M10.00S,2025-11-08T04:36:56.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,17.559132720105126,46.07843137254902,1610612744,79,64,2025-11-08T04:37:02Z,3690000,False,20.0,113.0,1,left,MISS J. Kuminga 11' pullup Shot,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,11.43,Missed,,,,,,,,,,,,,,,,,,
375,PT05M07.00S,2025-11-08T04:36:59.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,79,64,2025-11-08T04:37:02Z,3700000,False,,,0,,N. Jokić REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,374.0,8.0,6.0,2.0,,,,,,,,,
376,PT04M57.00S,2025-11-08T04:37:10.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,91.40932982917214,51.71568627450981,1610612743,81,64,2025-11-08T04:37:16Z,3710000,False,9.0,28.0,1,right,A. Gordon driving DUNK (18 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.96,Made,18.0,,,,,,,,,,,,,,,,,
377,PT04M37.00S,2025-11-08T04:37:30.5Z,3,REGULAR,2pt,Jump Shot,[],1630228,6.1268068331143235,23.774509803921568,1610612744,81,66,2025-11-08T04:37:36Z,3720000,False,131.0,5.0,1,left,J. Kuminga 13' pullup Jump Shot (6 PTS),[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,13.12,Made,6.0,,,,,,,,,,,,,,,,,
378,PT04M19.00S,2025-11-08T04:37:48.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203501,92.19776609724047,48.28431372549019,1610612743,83,66,2025-11-08T04:37:56Z,3730000,False,-9.0,21.0,1,right,T. Hardaway Jr. cutting finger roll Layup (4 PTS) (N. Jokić 8 AST),"[203501, 203999]",1610612743.0,DEN,cutting finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,2.25,Made,4.0,N. Jokić,203999.0,8.0,,,,,,,,,,,,,,
380,PT04M04.00S,2025-11-08T04:38:02.7Z,3,REGULAR,3pt,Jump Shot,[],1627741,30.831143232588698,72.05882352941177,1610612744,83,66,2025-11-08T04:38:06Z,3750000,False,-110.0,237.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,,
381,PT04M02.00S,2025-11-08T04:38:04.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,83,66,2025-11-08T04:38:06Z,3760000,False,,,0,,N. Jokić REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,,,,380.0,9.0,7.0,2.0,,,,,,,,,
382,PT03M58.00S,2025-11-08T04:38:09.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203932,68.80749014454665,70.83333333333334,1610612743,83,66,2025-11-08T04:43:05Z,3770000,False,104.0,241.0,1,right,MISS A. Gordon 26' running 3PT,[203932],1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,26.23,Missed,,,,,,,,,,,,,,,,,,
383,PT03M55.00S,2025-11-08T04:38:12.7Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,83,66,2025-11-08T04:38:16Z,3780000,False,,,0,,D. Green REBOUND (Off:1 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,382.0,6.0,5.0,1.0,,,,,,,,,
384,PT03M41.00S,2025-11-08T04:38:26.4Z,3,REGULAR,3pt,Jump Shot,[],1641764,34.11629434954008,54.166666666666664,1610612744,83,69,2025-11-08T04:38:31Z,3790000,False,-21.0,268.0,1,left,B. Podziemski 26' 3PT pullup (5 PTS) (D. Green 4 AST),"[1641764, 203110]",1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,26.9,Made,5.0,D. Green,203110.0,4.0,,,,,,,,,,,,,,
386,PT03M40.00S,2025-11-08T04:38:31.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,83,69,2025-11-08T04:38:31Z,3810000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT03M40.00S,2025-11-08T04:40:47.9Z,3,REGULAR,substitution,out,[],1629661,,,1610612743,83,69,2025-11-08T04:41:21Z,3820000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT03M40.00S,2025-11-08T04:40:47.9Z,3,REGULAR,substitution,out,[],203932,,,1610612743,83,69,2025-11-08T04:41:21Z,3830000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT03M40.00S,2025-11-08T04:40:47.9Z,3,REGULAR,substitution,out,[],1630228,,,1610612743,83,69,2025-11-08T04:41:21Z,3840000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT03M40.00S,2025-11-08T04:40:47.9Z,3,REGULAR,substitution,out,[],1641764,,,1610612743,83,69,2025-11-08T04:41:21Z,3850000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT03M40.00S,2025-11-08T04:40:47.9Z,3,REGULAR,substitution,out,[],203110,,,1610612743,83,69,2025-11-08T04:41:21Z,3860000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT03M40.00S,2025-11-08T04:40:47.9Z,3,REGULAR,substitution,in,[],1631212,,,1610612743,83,69,2025-11-08T04:41:21Z,3870000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT03M40.00S,2025-11-08T04:40:47.9Z,3,REGULAR,substitution,in,[],1628971,,,1610612743,83,69,2025-11-08T04:41:21Z,3880000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT03M40.00S,2025-11-08T04:40:47.9Z,3,REGULAR,substitution,in,[],1642954,,,1610612743,83,69,2025-11-08T04:41:21Z,3890000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT03M40.00S,2025-11-08T04:40:47.9Z,3,REGULAR,substitution,in,[],1630311,,,1610612743,83,69,2025-11-08T04:41:21Z,3900000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT03M40.00S,2025-11-08T04:40:47.9Z,3,REGULAR,substitution,in,[],202710,,,1610612743,83,69,2025-11-08T04:41:21Z,3910000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT03M24.00S,2025-11-08T04:42:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.85479632063075,45.83333333333333,1610612743,85,69,2025-11-08T04:42:19Z,3920000,False,-21.0,15.0,1,right,N. Jokić cutting finger roll Layup (22 PTS) (T. Hardaway Jr. 1 AST),"[203999, 203501]",1610612743.0,DEN,cutting finger roll,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.55,Made,22.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,,
399,PT03M15.00S,2025-11-08T04:42:26.2Z,3,REGULAR,foul,personal,[],203999,,,1610612744,85,69,2025-11-08T04:42:32Z,3940000,False,,,0,,N. Jokić personal FOUL (2 PF),"[203999, 202710]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,204058.0,,,,,,,,,,2.0,0.0,Butler III,202710.0
401,PT03M15.00S,2025-11-08T04:42:36.7Z,3,REGULAR,substitution,out,[],1631128,,,1610612744,85,69,2025-11-08T04:42:41Z,3960000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT03M15.00S,2025-11-08T04:42:36.7Z,3,REGULAR,substitution,in,[],1627750,,,1610612744,85,69,2025-11-08T04:42:41Z,3970000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M01.00S,2025-11-08T04:43:02.8Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612744,85,69,2025-11-08T04:43:10Z,3980000,False,,,0,,B. Brown shooting personal FOUL (2 PF) (Butler III 2 FT),"[1628971, 202710]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,1628171.0,,,,,,,,,,2.0,0.0,Butler III,202710.0
405,PT03M01.00S,2025-11-08T04:43:28.7Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,85,69,2025-11-08T04:43:28Z,4000000,False,,,0,,MISS J. Butler III Free Throw 1 of 2,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
406,PT03M01.00S,2025-11-08T04:43:28.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,85,69,2025-11-08T04:43:28Z,4010000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,405.0,,,,,,,,,,,,
407,PT03M01.00S,2025-11-08T04:43:46.7Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,85,70,2025-11-08T04:43:46Z,4020000,False,,,0,,J. Butler III Free Throw 2 of 2 (11 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
408,PT02M44.00S,2025-11-08T04:44:06.0Z,3,REGULAR,3pt,Jump Shot,[],1627750,76.2976346911958,91.17647058823529,1610612743,85,70,2025-11-08T04:44:10Z,4030000,False,206.0,170.0,1,right,MISS J. Murray 26' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
409,PT02M40.00S,2025-11-08T04:44:10.0Z,3,REGULAR,rebound,defensive,[],1630311,,,1610612744,85,70,2025-11-08T04:44:10Z,4040000,False,,,0,,P. Spencer REBOUND (Off:0 Def:5),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Right Center,,,,,,,,408.0,5.0,5.0,0.0,,,,,,,,,
410,PT02M36.00S,2025-11-08T04:44:15.8Z,3,REGULAR,turnover,out-of-bounds,[],1630311,,,1610612744,85,70,2025-11-08T04:44:22Z,4050000,False,,,0,,P. Spencer bad pass out-of-bounds TURNOVER (1 TO),[1630311],1610612744.0,GSW,bad pass,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,,,,,,,1628171.0,,,,,1.0,,,,,,,,
411,PT02M26.00S,2025-11-08T04:44:28.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631212,93.77463863337714,49.50980392156863,1610612743,87,70,2025-11-08T04:44:34Z,4060000,False,-2.0,6.0,1,right,P. Watson cutting Layup (4 PTS) (N. Jokić 9 AST),"[1631212, 203999]",1610612743.0,DEN,cutting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,0.65,Made,4.0,N. Jokić,203999.0,9.0,,,,,,,,,,,,,,
413,PT02M17.00S,2025-11-08T04:44:37.9Z,3,REGULAR,3pt,Jump Shot,[],1630311,32.013797634691194,53.92156862745098,1610612744,87,70,2025-11-08T04:46:04Z,4080000,False,-20.0,248.0,1,left,MISS P. Spencer 24' step back 3PT,[1630311],1610612744.0,GSW,step back,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,24.92,Missed,,,,,,,,,,,,,,,,,,
414,PT02M12.00S,2025-11-08T04:44:42.9Z,3,REGULAR,rebound,defensive,[],1631212,,,1610612743,87,70,2025-11-08T04:44:45Z,4090000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,,,,,,413.0,1.0,1.0,0.0,,,,,,,,,
419,PT01M56.00S,2025-11-08T04:45:19.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,89.96386333771353,50.245098039215684,1610612743,89,70,2025-11-08T04:45:54Z,4140000,False,1.0,42.0,1,right,N. Jokić Hook (24 PTS) (J. Murray 6 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,4.18,Made,24.0,J. Murray,1627750.0,6.0,,,,,,,,,,,,,,
421,PT01M43.00S,2025-11-08T04:45:34.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.915243101182654,54.166666666666664,1610612744,89,72,2025-11-08T04:45:41Z,4160000,False,-21.0,13.0,1,left,J. Butler III Layup (13 PTS) (W. Richard 1 AST),"[202710, 1642954]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,2.43,Made,13.0,W. Richard,1642954.0,1.0,,,,,,,,,,,,,,
423,PT01M43.00S,2025-11-08T04:45:38.9Z,3,REGULAR,foul,personal,['1freethrow'],1627750,,,1610612744,89,72,2025-11-08T04:45:49Z,4180000,False,,,0,,J. Murray shooting personal FOUL (2 PF) (Butler III 1 FT),"[1627750, 202710]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,,,,,,,,,,2.0,0.0,Butler III,202710.0
425,PT01M43.00S,2025-11-08T04:46:02.7Z,3,REGULAR,freethrow,1 of 1,[],202710,,,1610612744,89,73,2025-11-08T04:46:02Z,4200000,False,,,0,,J. Butler III Free Throw 1 of 1 (14 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
426,PT01M29.00S,2025-11-08T04:46:18.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,92.72339027595268,48.529411764705884,1610612743,91,73,2025-11-08T04:46:24Z,4210000,False,-7.0,16.0,1,right,J. Murray driving finger roll Layup (21 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.75,Made,21.0,,,,,,,,,,,,,,,,,
427,PT01M06.00S,2025-11-08T04:46:40.5Z,3,REGULAR,2pt,Jump Shot,[],1627741,21.895532194480946,30.88235294117647,1610612744,91,73,2025-11-08T04:46:46Z,4220000,False,96.0,153.0,1,left,MISS B. Hield 18' pullup Shot,[1627741],1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right Center,18.07,Missed,,,,,,,,,,,,,,,,,,
428,PT01M04.00S,2025-11-08T04:46:42.5Z,3,REGULAR,rebound,defensive,[],203501,,,1610612743,91,73,2025-11-08T04:46:46Z,4230000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:1),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,427.0,2.0,1.0,1.0,,,,,,,,,
429,PT01M01.00S,2025-11-08T04:46:45.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628971,92.59198423127464,48.28431372549019,1610612743,93,73,2025-11-08T04:48:34Z,4240000,False,-9.0,17.0,1,right,B. Brown running finger roll Layup (2 PTS) (T. Hardaway Jr. 2 AST),"[1628971, 203501]",1610612743.0,DEN,running finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.91,Made,2.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,,,,,,
431,PT00M39.40S,2025-11-08T04:47:10.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642366,6.521024967148489,46.568627450980394,1610612744,93,75,2025-11-08T04:47:17Z,4260000,False,17.0,9.0,1,left,Q. Post DUNK (10 PTS) (P. Spencer 3 AST),"[1642366, 1630311]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,1.93,Made,10.0,P. Spencer,1630311.0,3.0,,,,,,,,,,,,,,
433,PT00M32.00S,2025-11-08T04:47:31.2Z,3,REGULAR,2pt,Jump Shot,[],1627750,80.23981603153744,26.225490196078432,1610612743,95,75,2025-11-08T04:47:58Z,4280000,False,-119.0,133.0,1,right,J. Murray 17' step back Jump Shot (23 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,17.85,Made,23.0,,,,,,,,,,,,,,,,,
434,PT00M29.40S,2025-11-08T04:47:58.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631212,,,1610612744,95,75,2025-11-08T04:48:09Z,4290000,False,,,0,,P. Watson personal FOUL (1 PF) (Butler III 2 FT),"[1631212, 202710]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Left Center,,,,,,,1148.0,,,,,,,,,,1.0,0.0,Butler III,202710.0
436,PT00M29.40S,2025-11-08T04:48:31.8Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,95,76,2025-11-08T04:48:31Z,4310000,False,,,0,,J. Butler III Free Throw 1 of 2 (15 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
437,PT00M29.40S,2025-11-08T04:48:32.9Z,3,REGULAR,substitution,out,[],1642954,,,1610612744,95,76,2025-11-08T04:48:46Z,4320000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT00M29.40S,2025-11-08T04:48:32.9Z,3,REGULAR,substitution,out,[],1642366,,,1610612744,95,76,2025-11-08T04:48:46Z,4330000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT00M29.40S,2025-11-08T04:48:32.9Z,3,REGULAR,substitution,in,[],203110,,,1610612744,95,76,2025-11-08T04:48:46Z,4340000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
