actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
342,PT00M43.80S,2026-04-04T20:18:52.5Z,2,REGULAR,block,,[],1629661,,,1610612759,63,68,2026-04-04T20:20:19Z,3390000,False,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
343,PT00M41.00S,2026-04-04T20:18:55.3Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612743,63,68,2026-04-04T20:18:57Z,3400000,False,,,0,,C. Johnson REBOUND (Off:1 Def:2),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,341.0,,,,,,,,,,3.0,2.0,1.0,,,,,
344,PT00M34.70S,2026-04-04T20:19:01.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,85.10183968462549,49.50980392156863,1610612743,63,68,2026-04-04T20:28:44Z,3410000,False,-2.0,88.0,1,right,MISS N. Jokić 8' driving Hook - blocked,"[203999, 1641705]",1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,8.75,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
345,PT00M34.70S,2026-04-04T20:19:01.6Z,2,REGULAR,block,,[],1641705,,,1610612743,63,68,2026-04-04T20:19:04Z,3420000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
346,PT00M33.10S,2026-04-04T20:19:03.2Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,63,68,2026-04-04T20:19:32Z,3430000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:10),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,344.0,,,,,,,,,,11.0,10.0,1.0,,,,,
347,PT00M33.10S,2026-04-04T20:19:12.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203932,,,1610612759,63,68,2026-04-04T20:21:45Z,3440000,False,,,0,,A. Gordon personal FOUL (2 PF) (Wembanyama 2 FT),"[203932, 1641705]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Right Center,,,,201639.0,2.0,1.0,Wembanyama,1641705.0,,,,,,,,,,,,
350,PT00M33.10S,2026-04-04T20:19:56.3Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612759,63,68,2026-04-04T20:22:15Z,3470000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M33.10S,2026-04-04T20:22:02.9Z,2,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,63,69,2026-04-04T20:22:02Z,3480000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (14 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
352,PT00M33.10S,2026-04-04T20:22:22.5Z,2,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,63,70,2026-04-04T20:22:22Z,3490000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (15 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
353,PT00M21.00S,2026-04-04T20:22:37.3Z,2,REGULAR,3pt,Jump Shot,[],1629661,87.07293035479631,97.05882352941177,1610612743,63,70,2026-04-04T20:22:59Z,3500000,False,235.0,69.0,1,right,MISS C. Johnson 24' 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,24.52,Missed,,,,,,,,,,,,,,,,,,
354,PT00M19.50S,2026-04-04T20:22:42.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,63,70,2026-04-04T20:22:42Z,3510000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Right Corner 3,24+ Right,,,353.0,,,,,,,,,,,,,,,,,
355,PT00M19.50S,2026-04-04T20:22:52.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612743,63,70,2026-04-04T20:23:00Z,3520000,False,,,0,,K. Johnson loose ball personal FOUL (2 PF) (Jokić 2 FT),"[1629640, 203999]",1610612759.0,SAS,loose ball,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,1626300.0,2.0,0.0,Jokić,203999.0,,,,,,,,,,,,
357,PT00M19.50S,2026-04-04T20:23:18.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,64,70,2026-04-04T20:23:18Z,3540000,False,,,0,,N. Jokić Free Throw 1 of 2 (19 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
358,PT00M19.50S,2026-04-04T20:23:19.8Z,2,REGULAR,substitution,out,[],203501,,,1610612743,64,70,2026-04-04T20:23:30Z,3550000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M19.50S,2026-04-04T20:23:19.8Z,2,REGULAR,substitution,out,[],1627750,,,1610612743,64,70,2026-04-04T20:23:30Z,3560000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT00M19.50S,2026-04-04T20:23:19.8Z,2,REGULAR,substitution,in,[],1631128,,,1610612743,64,70,2026-04-04T20:23:30Z,3570000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M19.50S,2026-04-04T20:23:19.8Z,2,REGULAR,substitution,in,[],1628971,,,1610612743,64,70,2026-04-04T20:23:30Z,3580000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT00M19.50S,2026-04-04T20:23:53.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,65,70,2026-04-04T20:23:53Z,3590000,False,,,0,,N. Jokić Free Throw 2 of 2 (20 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
363,PT00M00.00S,2026-04-04T20:24:16.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,16.113666228646515,39.705882352941174,1610612759,65,72,2026-04-04T20:29:27Z,3600000,False,51.0,99.0,1,left,D. Fox 11' pullup Jump Shot (8 PTS),[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,11.16,Made,,,,,,,8.0,,,,,,,,,,,
364,PT00M00.00S,2026-04-04T20:24:45.8Z,2,REGULAR,period,end,[],0,,,1610612743,65,72,2026-04-04T20:24:45Z,3610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2026-04-04T20:39:19.4Z,3,REGULAR,substitution,out,['startperiod'],1628971,,,1610612743,65,72,2026-04-04T20:40:16Z,3620000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2026-04-04T20:39:19.4Z,3,REGULAR,substitution,out,['startperiod'],1629640,,,1610612743,65,72,2026-04-04T20:40:16Z,3630000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2026-04-04T20:39:19.4Z,3,REGULAR,substitution,in,['startperiod'],1627750,,,1610612743,65,72,2026-04-04T20:40:16Z,3640000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2026-04-04T20:39:19.4Z,3,REGULAR,substitution,in,['startperiod'],1642264,,,1610612743,65,72,2026-04-04T20:40:16Z,3650000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2026-04-04T20:40:29.6Z,3,REGULAR,period,start,[],0,,,1610612743,65,72,2026-04-04T20:40:29Z,3660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT11M40.00S,2026-04-04T20:40:50.3Z,3,REGULAR,3pt,Jump Shot,[],203999,28.465834428383708,23.03921568627451,1610612743,65,72,2026-04-04T20:49:47Z,3665000,False,135.0,215.0,1,left,MISS N. Jokić 25' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
394,PT11M35.00S,2026-04-04T20:40:55.3Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,65,72,2026-04-04T20:49:47Z,3667500,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,393.0,,,,,,,,,,2.0,2.0,0.0,,,,,
374,PT11M20.00S,2026-04-04T20:41:11.0Z,3,REGULAR,3pt,Jump Shot,[],1642264,68.67608409986859,68.38235294117648,1610612759,65,72,2026-04-04T20:51:52Z,3670000,False,92.0,242.0,1,right,MISS S. Castle 25' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
375,PT11M16.00S,2026-04-04T20:41:15.0Z,3,REGULAR,rebound,offensive,[],1641705,,,1610612759,65,72,2026-04-04T20:51:52Z,3680000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:10),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,374.0,,,,,,,,,,12.0,10.0,2.0,,,,,
433,PT11M15.00S,2026-04-04T20:41:15.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1641705,79.31997371879106,49.50980392156863,1610612759,65,72,2026-04-04T20:52:33Z,3685000,False,-2.0,142.0,1,right,MISS V. Wembanyama 14' Jump Shot,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Center,14.19,Missed,,,,,,,,,,,,,,,,,,
434,PT11M15.00S,2026-04-04T20:41:15.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,65,72,2026-04-04T20:52:33Z,3687500,False,,,0,,N. Jokić REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Center,,,433.0,,,,,,,,,,5.0,4.0,1.0,,,,,
452,PT11M11.00S,2026-04-04T20:41:17.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631128,7.178055190538765,50.245098039215684,1610612743,67,72,2026-04-04T22:40:39Z,3688750,False,-1.0,15.0,1,left,C. Braun running DUNK (12 PTS) (N. Jokić 5 AST),"[1631128, 203999]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,,,12.0,N. Jokić,203999.0,5.0,,,,,,,,
378,PT10M57.00S,2026-04-04T20:41:32.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,93.24901445466492,49.26470588235294,1610612759,67,74,2026-04-04T20:54:54Z,3710000,False,-4.0,11.0,1,right,S. Castle driving Layup (13 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,,,13.0,,,,,,,,,,,
379,PT10M35.00S,2026-04-04T20:41:53.5Z,3,REGULAR,2pt,Jump Shot,[],203932,20.581471747700395,36.029411764705884,1610612743,69,74,2026-04-04T20:41:57Z,3720000,False,70.0,141.0,1,left,A. Gordon 15' Jump Shot (8 PTS) (J. Murray 5 AST),"[203932, 1627750]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Center,15.74,Made,,,,,,,8.0,J. Murray,1627750.0,5.0,,,,,,,,
381,PT10M28.00S,2026-04-04T20:42:05.4Z,3,REGULAR,foul,personal,[],1627750,,,1610612759,69,74,2026-04-04T20:42:10Z,3740000,False,,,0,,J. Murray take personal FOUL (3 PF),"[1627750, 1642264]",1610612743.0,DEN,take,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,1626300.0,3.0,0.0,Castle,1642264.0,,,,,,,,,,,,
383,PT10M16.00S,2026-04-04T20:42:28.3Z,3,REGULAR,3pt,Jump Shot,[],1630577,73.66951379763469,14.460784313725492,1610612759,69,77,2026-04-04T20:42:30Z,3760000,False,-178.0,195.0,1,right,J. Champagnie 26' 3PT  (9 PTS) (V. Wembanyama 5 AST),"[1630577, 1641705]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.38,Made,,,,,,,9.0,V. Wembanyama,1641705.0,5.0,,,,,,,,
385,PT09M52.00S,2026-04-04T20:42:52.1Z,3,REGULAR,2pt,Jump Shot,[],203999,21.369908015768726,56.86274509803921,1610612743,71,77,2026-04-04T20:42:54Z,3780000,False,-34.0,148.0,1,left,N. Jokić 15' Jump Shot (22 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Center,15.23,Made,,,,,,,22.0,A. Gordon,203932.0,2.0,,,,,,,,
387,PT09M39.00S,2026-04-04T20:43:04.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,91.14651773981603,42.15686274509804,1610612759,71,77,2026-04-04T20:56:02Z,3800000,False,-39.0,31.0,1,right,MISS J. Champagnie driving Layup - blocked,"[1630577, 203999]",1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,,,,,,,,Jokić,203999.0
388,PT09M39.00S,2026-04-04T20:43:04.4Z,3,REGULAR,block,,[],203999,,,1610612759,71,77,2026-04-04T20:43:08Z,3810000,False,,,0,,N. Jokić BLOCK (2 BLK),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
389,PT09M38.00S,2026-04-04T20:43:05.4Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612743,71,77,2026-04-04T20:56:31Z,3820000,False,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,387.0,,,,,,,,,,4.0,3.0,1.0,,,,,
390,PT09M32.00S,2026-04-04T20:43:17.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203932,29.25427069645204,70.83333333333334,1610612743,74,77,2026-04-04T20:56:49Z,3830000,False,-104.0,222.0,1,left,A. Gordon 24' 3PT running (11 PTS) (C. Johnson 1 AST),"[203932, 1629661]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,24.57,Made,,,,,,,11.0,C. Johnson,1629661.0,1.0,,,,,,,,
392,PT09M32.00S,2026-04-04T20:43:22.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,74,77,2026-04-04T20:43:22Z,3850000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT09M14.00S,2026-04-04T20:47:10.6Z,3,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,74,77,2026-04-04T20:57:58Z,3860000,False,,,0,,V. Wembanyama bad pass out-of-bounds TURNOVER (1 TO),[1641705],1610612759.0,SAS,bad pass,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1.0,,,,
396,PT08M54.00S,2026-04-04T20:47:35.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,12.040078843626807,49.01960784313725,1610612743,76,77,2026-04-04T20:58:15Z,3870000,False,5.0,61.0,1,left,N. Jokić 6' driving Layup (24 PTS),[203999],1610612743.0,DEN,driving,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,6.09,Made,,,,,,,24.0,,,,,,,,,,,
397,PT08M27.00S,2026-04-04T20:48:02.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,93.24901445466492,39.46078431372549,1610612759,76,79,2026-04-04T20:58:26Z,3880000,False,-53.0,11.0,1,right,V. Wembanyama driving Layup (17 PTS),[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,5.38,Made,,,,,,,17.0,,,,,,,,,,,
398,PT08M12.00S,2026-04-04T20:48:17.2Z,3,REGULAR,3pt,Jump Shot,[],1631128,5.469776609724048,2.696078431372549,1610612743,76,79,2026-04-04T20:48:19Z,3890000,False,237.0,-1.0,1,left,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
399,PT08M10.00S,2026-04-04T20:48:19.9Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612759,76,79,2026-04-04T20:48:19Z,3900000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,,,398.0,,,,,,,,,,3.0,3.0,0.0,,,,,
400,PT08M07.00S,2026-04-04T20:48:26.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628368,89.70105124835742,50.245098039215684,1610612759,76,79,2026-04-04T20:59:59Z,3910000,False,1.0,44.0,1,right,MISS D. Fox running Layup,[1628368],1610612759.0,SAS,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,4.43,Missed,,,,,,,,,,,,,,,,,,
401,PT08M05.00S,2026-04-04T20:48:28.4Z,3,REGULAR,rebound,offensive,[],1630577,,,1610612759,76,79,2026-04-04T20:59:59Z,3920000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,400.0,,,,,,,,,,3.0,2.0,1.0,,,,,
402,PT08M02.00S,2026-04-04T20:48:41.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,71.56701708278581,18.627450980392158,1610612759,76,82,2026-04-04T21:00:10Z,3930000,False,-157.0,215.0,1,right,J. Champagnie 26' 3PT  (12 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.6,Made,,,,,,,12.0,,,,,,,,,,,
403,PT07M38.00S,2026-04-04T20:48:51.5Z,3,REGULAR,2pt,Jump Shot,[],203932,11.251642575558476,66.66666666666666,1610612743,76,82,2026-04-04T21:00:25Z,3940000,False,-83.0,53.0,1,left,MISS A. Gordon 9' fadeaway Shot,[203932],1610612743.0,DEN,fadeaway,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,9.89,Missed,,,,,,,,,,,,,,,,,,
404,PT07M34.00S,2026-04-04T20:48:55.6Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,76,82,2026-04-04T20:48:55Z,3950000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,,,403.0,,,,,,,,,,3.0,3.0,0.0,,,,,
405,PT07M25.00S,2026-04-04T20:49:04.8Z,3,REGULAR,2pt,Jump Shot,[],1641705,83.52496714848883,26.96078431372549,1610612759,76,82,2026-04-04T21:00:37Z,3960000,False,-115.0,102.0,1,right,MISS V. Wembanyama 15' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,15.41,Missed,,,,,,,,,,,,,,,,,,
406,PT07M22.00S,2026-04-04T20:49:08.1Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,76,82,2026-04-04T20:49:08Z,3970000,False,,,0,,A. Gordon REBOUND (Off:1 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,405.0,,,,,,,,,,5.0,4.0,1.0,,,,,
407,PT07M19.00S,2026-04-04T20:49:10.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,22.421156373193167,86.27450980392157,1610612743,79,82,2026-04-04T21:01:12Z,3980000,False,-181.0,158.0,1,left,C. Johnson 24' 3PT running (6 PTS) (N. Jokić 6 AST),"[1629661, 203999]",1610612743.0,DEN,running,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,24.08,Made,,,,,,,6.0,N. Jokić,203999.0,6.0,,,,,,,,
409,PT07M03.00S,2026-04-04T20:49:25.9Z,3,REGULAR,3pt,Jump Shot,[],1641705,69.59592641261499,26.96078431372549,1610612759,79,85,2026-04-04T20:49:28Z,4000000,False,-115.0,233.0,1,right,V. Wembanyama 26' 3PT  (20 PTS) (S. Castle 4 AST),"[1641705, 1642264]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,26.02,Made,,,,,,,20.0,S. Castle,1642264.0,4.0,,,,,,,,
411,PT06M39.00S,2026-04-04T20:49:49.6Z,3,REGULAR,3pt,Jump Shot,[],1629661,19.004599211563733,4.411764705882353,1610612743,79,85,2026-04-04T20:49:58Z,4020000,False,228.0,126.0,1,left,MISS C. Johnson 26' 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
412,PT06M34.00S,2026-04-04T20:49:54.6Z,3,REGULAR,rebound,defensive,[],1642264,,,1610612759,79,85,2026-04-04T21:30:33Z,4030000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,,,411.0,,,,,,,,,,1.0,1.0,0.0,,,,,
624,PT06M33.00S,2026-04-04T20:49:55.0Z,3,REGULAR,turnover,bad pass,[],1642264,,,1610612759,79,85,2026-04-04T21:30:55Z,4035000,False,,,0,,S. Castle bad pass TURNOVER (2 TO),"[1642264, 1627750]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Murray,1627750.0,,
625,PT06M33.00S,2026-04-04T20:49:55.0Z,3,REGULAR,steal,,[],1627750,,,1610612743,79,85,2026-04-04T21:30:55Z,4037500,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
413,PT06M29.00S,2026-04-04T20:50:00.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631128,6.652431011826544,95.83333333333334,1610612743,82,85,2026-04-04T21:30:55Z,4040000,False,-229.0,10.0,1,left,C. Braun 3PT  (15 PTS) (N. Jokić 7 AST),"[1631128, 203999]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,22.94,Made,,,,,,,15.0,N. Jokić,203999.0,7.0,,,,,,,,
415,PT06M10.00S,2026-04-04T20:50:23.2Z,3,REGULAR,foul,personal,[],1631128,,,1610612759,82,85,2026-04-04T20:50:27Z,4060000,False,,,0,,C. Braun personal FOUL (1 PF),"[1631128, 1641705]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,1627524.0,1.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,
417,PT06M10.00S,2026-04-04T20:50:30.7Z,3,REGULAR,substitution,out,[],1641705,,,1610612759,82,85,2026-04-04T20:50:38Z,4080000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M10.00S,2026-04-04T20:50:30.7Z,3,REGULAR,substitution,out,[],1628368,,,1610612759,82,85,2026-04-04T20:50:38Z,4090000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M10.00S,2026-04-04T20:50:30.7Z,3,REGULAR,substitution,in,[],1628436,,,1610612759,82,85,2026-04-04T20:50:38Z,4100000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M10.00S,2026-04-04T20:50:30.7Z,3,REGULAR,substitution,in,[],1642844,,,1610612759,82,85,2026-04-04T20:50:38Z,4110000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M10.00S,2026-04-04T20:50:30.7Z,3,REGULAR,substitution,out,[],203932,,,1610612759,82,85,2026-04-04T20:50:49Z,4120000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M10.00S,2026-04-04T20:50:30.7Z,3,REGULAR,substitution,in,[],203501,,,1610612759,82,85,2026-04-04T20:50:49Z,4130000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M04.00S,2026-04-04T20:51:04.9Z,3,REGULAR,2pt,Layup,[],1642264,89.43823915900131,30.88235294117647,1610612759,82,87,2026-04-04T21:02:15Z,4140000,False,-96.0,47.0,1,right,S. Castle 10' driving Layup (15 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Mid-Range,8-16 Left,10.64,Made,,,,,,,15.0,,,,,,,,,,,
424,PT06M04.00S,2026-04-04T20:51:10.9Z,3,REGULAR,foul,personal,['1freethrow'],1631128,,,1610612759,82,87,2026-04-04T20:51:35Z,4150000,False,,,0,,C. Braun shooting personal FOUL (2 PF) (Castle 1 FT),"[1631128, 1642264]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,Mid-Range,8-16 Left,,,,201639.0,2.0,0.0,Castle,1642264.0,,,,,,,,,,,,
