actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
348,PT11M38.00S,2026-04-09T02:22:37.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641707,92.59198423127464,46.32352941176471,1610612763,68,74,2026-04-09T02:23:08Z,3430000,False,-18.0,17.0,1,right,T. Hendricks driving Layup (16 PTS),[1641707],1610612763.0,MEM,driving,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,2.51,Made,,,,,,,,,16.0,,,,,,,
349,PT11M24.00S,2026-04-09T02:22:51.2Z,3,REGULAR,3pt,Jump Shot,[],1629661,32.276609724047304,52.450980392156865,1610612743,68,74,2026-04-09T02:23:30Z,3440000,False,-12.0,251.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,25.12,Missed,,,,,,,,,,,,,,,,
350,PT11M22.00S,2026-04-09T02:22:53.2Z,3,REGULAR,rebound,defensive,[],1641707,,,1610612763,68,74,2026-04-09T02:23:30Z,3450000,False,,,0,,T. Hendricks REBOUND (Off:2 Def:2),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Center,,,,,349.0,4.0,2.0,2.0,,,,,,,,,,,,
351,PT11M13.00S,2026-04-09T02:23:00.5Z,3,REGULAR,2pt,Jump Shot,[],1642907,88.78120893561103,75.98039215686273,1610612763,68,74,2026-04-09T02:23:07Z,3460000,False,130.0,53.0,1,right,MISS C. Coward 14' step back Shot,[1642907],1610612763.0,MEM,step back,,,Coward,C. Coward,,,,,Mid-Range,8-16 Right,,,14.03,Missed,,,,,,,,,,,,,,,,
352,PT11M10.00S,2026-04-09T02:23:03.5Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,68,74,2026-04-09T02:23:50Z,3470000,False,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Right,,,,,351.0,2.0,2.0,0.0,,,,,,,,,,,,
353,PT11M01.00S,2026-04-09T02:23:12.8Z,3,REGULAR,3pt,Jump Shot,[],1627750,23.47240473061761,89.95098039215686,1610612743,68,74,2026-04-09T02:23:17Z,3480000,False,-200.0,168.0,1,left,MISS J. Murray 26' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,26.11,Missed,,,,,,,,,,,,,,,,
354,PT10M59.00S,2026-04-09T02:23:14.8Z,3,REGULAR,rebound,defensive,[],1642383,,,1610612763,68,74,2026-04-09T02:24:11Z,3490000,False,,,0,,W. Clayton Jr. REBOUND (Off:0 Def:1),[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Left Center,,,,,353.0,1.0,1.0,0.0,,,,,,,,,,,,
355,PT10M53.00S,2026-04-09T02:23:24.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642383,86.67871222076215,40.931372549019606,1610612763,68,76,2026-04-09T02:24:42Z,3500000,False,-45.0,73.0,1,right,W. Clayton Jr. 8' driving floating Jump Shot (7 PTS) (C. Coward 2 AST),"[1642383, 1642907]",1610612763.0,MEM,driving floating,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,8.57,Made,,,,,,,,,7.0,C. Coward,1642907.0,2.0,,,,
356,PT10M36.00S,2026-04-09T02:23:39.2Z,3,REGULAR,foul,personal,[],1641707,,,1610612743,68,76,2026-04-09T02:24:01Z,3510000,False,,,0,,T. Hendricks personal FOUL (2 PF),"[1641707, 203999]",1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Mid-Range,8-16 Left,202037.0,,,,,,,,2.0,0.0,Jokić,203999.0,,,,,,,,
358,PT10M28.00S,2026-04-09T02:24:07.9Z,3,REGULAR,foul,personal,[],1641707,,,1610612743,68,76,2026-04-09T02:24:20Z,3530000,False,,,0,,T. Hendricks personal FOUL (3 PF),"[1641707, 203999]",1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),8-16 Right,203593.0,,,,,,,,3.0,0.0,Jokić,203999.0,,,,,,,,
361,PT10M16.00S,2026-04-09T02:24:31.9Z,3,REGULAR,3pt,Jump Shot,[],1631128,17.559132720105126,96.07843137254902,1610612743,68,76,2026-04-09T02:24:36Z,3550000,False,-230.0,113.0,1,left,MISS C. Braun 25' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,25.64,Missed,,,,,,,,,,,,,,,,
362,PT10M14.00S,2026-04-09T02:24:33.9Z,3,REGULAR,rebound,defensive,[],1641707,,,1610612763,68,76,2026-04-09T02:25:26Z,3560000,False,,,0,,T. Hendricks REBOUND (Off:2 Def:3),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,,,,,361.0,5.0,3.0,2.0,,,,,,,,,,,,
363,PT10M05.00S,2026-04-09T02:24:42.7Z,3,REGULAR,3pt,Jump Shot,[],1642942,71.30420499342969,17.647058823529413,1610612763,68,76,2026-04-09T02:25:54Z,3570000,False,-162.0,217.0,1,right,MISS J. Mashack 27' 3PT,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Left Center,,,27.08,Missed,,,,,,,,,,,,,,,,
364,PT10M02.00S,2026-04-09T02:24:45.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,68,76,2026-04-09T02:24:47Z,3580000,False,,,0,,N. Jokić REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,363.0,7.0,5.0,2.0,,,,,,,,,,,,
365,PT09M57.00S,2026-04-09T02:24:50.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203932,7.440867279894875,46.32352941176471,1610612743,70,76,2026-04-09T02:28:24Z,3590000,False,18.0,17.0,1,left,A. Gordon running Layup (2 PTS),[203932],1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,2.53,Made,,,,,,,,,2.0,,,,,,,
367,PT09M47.00S,2026-04-09T02:25:00.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642907,83.919185282523,45.83333333333333,1610612763,70,78,2026-04-09T02:25:04Z,3610000,False,-21.0,99.0,1,right,C. Coward 10' floating Jump Shot (16 PTS) (W. Clayton Jr. 3 AST),"[1642907, 1642383]",1610612763.0,MEM,floating,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Center,,,10.09,Made,,,,,,,,,16.0,W. Clayton Jr.,1642383.0,3.0,,,,
369,PT09M31.00S,2026-04-09T02:25:17.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,5.995400788436268,46.81372549019608,1610612743,72,78,2026-04-09T02:26:44Z,3630000,False,16.0,4.0,1,left,C. Braun cutting Layup (14 PTS) (N. Jokić 8 AST),"[1631128, 203999]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,1.64,Made,,,,,,,,,14.0,N. Jokić,203999.0,8.0,,,,
371,PT09M14.00S,2026-04-09T02:25:36.0Z,3,REGULAR,3pt,Jump Shot,[],1641707,91.93495400788436,1.9607843137254901,1610612763,72,78,2026-04-09T02:27:39Z,3650000,False,-240.0,23.0,1,right,MISS T. Hendricks 24' 3PT,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Left Corner 3,24+ Left,,,24.13,Missed,,,,,,,,,,,,,,,,
372,PT09M12.00S,2026-04-09T02:25:38.0Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,72,78,2026-04-09T02:27:39Z,3660000,False,,,0,,N. Jokić REBOUND (Off:2 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Left Corner 3,24+ Left,,,,,371.0,8.0,6.0,2.0,,,,,,,,,,,,
373,PT09M03.00S,2026-04-09T02:25:46.6Z,3,REGULAR,foul,personal,['2freethrow'],1642942,,,1610612743,72,78,2026-04-09T02:26:03Z,3670000,False,,,0,,J. Mashack shooting personal FOUL (3 PF) (Gordon 2 FT),"[1642942, 203932]",1610612763.0,MEM,shooting,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,202037.0,,,,,,,,3.0,0.0,Gordon,203932.0,,,,,,,,
375,PT09M03.00S,2026-04-09T02:26:32.6Z,3,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,73,78,2026-04-09T02:26:32Z,3690000,False,,,0,,A. Gordon Free Throw 1 of 2 (3 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,,,,,,,,,3.0,,,,,,,
376,PT09M03.00S,2026-04-09T02:26:33.4Z,3,REGULAR,substitution,out,[],1642383,,,1610612743,73,78,2026-04-09T02:26:53Z,3700000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M03.00S,2026-04-09T02:26:33.4Z,3,REGULAR,substitution,out,[],1641707,,,1610612743,73,78,2026-04-09T02:26:53Z,3710000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M03.00S,2026-04-09T02:26:33.4Z,3,REGULAR,substitution,out,[],1642907,,,1610612743,73,78,2026-04-09T02:26:53Z,3720000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT09M03.00S,2026-04-09T02:26:33.4Z,3,REGULAR,substitution,in,[],1642380,,,1610612743,73,78,2026-04-09T02:26:53Z,3730000,False,,,0,,SUB in: A. Bal,[1642380],1610612763.0,MEM,,,,Bal,A. Bal,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT09M03.00S,2026-04-09T02:26:33.4Z,3,REGULAR,substitution,in,[],1631351,,,1610612743,73,78,2026-04-09T02:26:53Z,3740000,False,,,0,,SUB in: L. Williamson,[1631351],1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT09M03.00S,2026-04-09T02:26:33.4Z,3,REGULAR,substitution,in,[],1641727,,,1610612743,73,78,2026-04-09T02:26:53Z,3750000,False,,,0,,SUB in: D. Whitehead,[1641727],1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT09M03.00S,2026-04-09T02:26:57.0Z,3,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,74,78,2026-04-09T02:26:57Z,3760000,False,,,0,,A. Gordon Free Throw 2 of 2 (4 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,,,,,,,,,4.0,,,,,,,
383,PT08M50.00S,2026-04-09T02:27:09.6Z,3,REGULAR,3pt,Jump Shot,[],1641727,70.38436268068331,21.813725490196077,1610612763,74,78,2026-04-09T02:29:09Z,3770000,False,-141.0,226.0,1,right,MISS D. Whitehead 26' pullup 3PT,[1641727],1610612763.0,MEM,pullup,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Left Center,,,26.62,Missed,,,,,,,,,,,,,,,,
384,PT08M48.00S,2026-04-09T02:27:11.6Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,74,78,2026-04-09T02:29:09Z,3780000,False,,,0,,N. Jokić REBOUND (Off:2 Def:7),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,383.0,9.0,7.0,2.0,,,,,,,,,,,,
385,PT08M37.00S,2026-04-09T02:27:21.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,5.995400788436268,50.73529411764706,1610612743,76,78,2026-04-09T02:29:30Z,3790000,False,-4.0,4.0,1,left,A. Gordon driving finger roll Layup (6 PTS) (J. Murray 3 AST),"[203932, 1627750]",1610612743.0,DEN,driving finger roll,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,0.54,Made,,,,,,,,,6.0,J. Murray,1627750.0,3.0,,,,
388,PT08M16.00S,2026-04-09T02:28:03.0Z,3,REGULAR,foul,personal,[],203932,,,1610612763,76,78,2026-04-09T03:22:36Z,3820000,False,,,0,,A. Gordon personal FOUL (2 PF),"[203932, 1643253]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,203593.0,,,,,,,,2.0,0.0,Okani,1643253.0,,,,,,,,
390,PT08M08.00S,2026-04-09T02:28:22.1Z,3,REGULAR,3pt,Jump Shot,[],1643253,69.46452036793693,26.47058823529412,1610612763,76,81,2026-04-09T02:28:26Z,3840000,False,-118.0,235.0,1,right,T. Okani 26' 3PT  (11 PTS) (J. Mashack 5 AST),"[1643253, 1642942]",1610612763.0,MEM,,,,Okani,T. Okani,,,,,Above the Break 3,24+ Left Center,,,26.23,Made,,,,,,,,,11.0,J. Mashack,1642942.0,5.0,,,,
392,PT07M51.00S,2026-04-09T02:28:38.8Z,3,REGULAR,2pt,Jump Shot,[],1627750,24.78646517739816,58.333333333333336,1610612743,78,81,2026-04-09T02:28:43Z,3860000,False,-42.0,180.0,1,left,J. Murray 18' step back Jump Shot (22 PTS) (N. Jokić 9 AST),"[1627750, 203999]",1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,18.53,Made,,,,,,,,,22.0,N. Jokić,203999.0,9.0,,,,
394,PT07M42.00S,2026-04-09T02:28:48.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642942,85.10183968462549,42.40196078431372,1610612763,78,81,2026-04-09T02:31:18Z,3880000,False,-38.0,88.0,1,right,MISS J. Mashack 9' driving floating Shot,[1642942],1610612763.0,MEM,driving floating,,,Mashack,J. Mashack,,,,,In The Paint (Non-RA),8-16 Center,,,9.54,Missed,,,,,,,,,,,,,,,,
395,PT07M39.00S,2026-04-09T02:28:51.4Z,3,REGULAR,rebound,defensive,[],1631128,,,1610612743,78,81,2026-04-09T02:31:18Z,3890000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,394.0,2.0,2.0,0.0,,,,,,,,,,,,
396,PT07M36.00S,2026-04-09T02:28:56.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631128,6.783837056504599,48.28431372549019,1610612743,78,81,2026-04-09T02:31:53Z,3900000,False,9.0,11.0,1,left,MISS C. Braun running Layup,[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,1.42,Missed,,,,,,,,,,,,,,,,
397,PT07M35.00S,2026-04-09T02:28:57.0Z,3,REGULAR,rebound,offensive,[],1629661,,,1610612743,78,81,2026-04-09T02:31:53Z,3910000,False,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,396.0,2.0,1.0,1.0,,,,,,,,,,,,
398,PT07M34.00S,2026-04-09T02:29:01.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629661,5.590000152587891,50.0,1610612743,80,81,2026-04-09T02:31:56Z,3920000,False,0.0,0.0,1,left,C. Johnson tip Layup (11 PTS),[1629661],1610612743.0,DEN,tip,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,,,11.0,,,,,,,
399,PT07M27.00S,2026-04-09T02:29:03.1Z,3,REGULAR,3pt,Jump Shot,[],1643253,75.64060446780552,89.95098039215686,1610612763,80,81,2026-04-09T02:29:09Z,3930000,False,200.0,176.0,1,right,MISS T. Okani 26' 3PT,[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,Above the Break 3,24+ Right Center,,,26.66,Missed,,,,,,,,,,,,,,,,
400,PT07M23.00S,2026-04-09T02:29:07.1Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,80,81,2026-04-09T02:29:09Z,3940000,False,,,0,,J. Murray REBOUND (Off:0 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,399.0,4.0,4.0,0.0,,,,,,,,,,,,
401,PT07M15.00S,2026-04-09T02:29:15.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,7.835085413929041,53.18627450980392,1610612743,82,81,2026-04-09T02:29:20Z,3950000,False,-16.0,21.0,1,left,C. Johnson driving Layup (13 PTS) (A. Gordon 4 AST),"[1629661, 203932]",1610612743.0,DEN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,2.64,Made,,,,,,,,,13.0,A. Gordon,203932.0,4.0,,,,
403,PT07M04.00S,2026-04-09T02:29:26.1Z,3,REGULAR,3pt,Jump Shot,[],1631351,75.1149802890933,8.088235294117647,1610612763,82,81,2026-04-09T02:29:30Z,3970000,False,-210.0,181.0,1,right,MISS L. Williamson 27' 3PT,[1631351],1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,Above the Break 3,24+ Left Center,,,27.72,Missed,,,,,,,,,,,,,,,,
404,PT07M01.00S,2026-04-09T02:29:29.1Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,82,81,2026-04-09T02:29:30Z,3980000,False,,,0,,N. Jokić REBOUND (Off:2 Def:8),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,403.0,10.0,8.0,2.0,,,,,,,,,,,,
405,PT06M57.00S,2026-04-09T02:29:33.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629661,5.206964520367937,50.245098039215684,1610612743,84,81,2026-04-09T02:33:24Z,3990000,False,-1.0,-4.0,1,left,C. Johnson running Layup (15 PTS) (N. Jokić 10 AST),"[1629661, 203999]",1610612743.0,DEN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,0.38,Made,,,,,,,,,15.0,N. Jokić,203999.0,10.0,,,,
407,PT06M54.00S,2026-04-09T02:29:44.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,84,81,2026-04-09T02:29:44Z,4010000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M54.00S,2026-04-09T02:32:08.2Z,3,REGULAR,substitution,out,[],1629661,,,1610612763,84,81,2026-04-09T02:32:37Z,4020000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M54.00S,2026-04-09T02:32:08.2Z,3,REGULAR,substitution,in,[],203501,,,1610612763,84,81,2026-04-09T02:32:37Z,4030000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M32.00S,2026-04-09T02:33:19.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642380,93.38042049934296,46.81372549019608,1610612763,84,83,2026-04-09T02:33:24Z,4050000,False,-16.0,10.0,1,right,A. Bal cutting Layup (8 PTS) (J. Mashack 6 AST),"[1642380, 1642942]",1610612763.0,MEM,cutting,,,Bal,A. Bal,,,,,Restricted Area,0-8 Center,,,1.86,Made,,,,,,,,,8.0,J. Mashack,1642942.0,6.0,,,,
413,PT06M21.00S,2026-04-09T02:33:37.4Z,3,REGULAR,foul,technical,['1freethrow'],1642942,,,1610612743,84,83,2026-04-09T02:33:52Z,4070000,False,,,0,,J. Mashack defensive-3-second technical FOUL (1 Tech),[1642942],1610612763.0,MEM,defensive-3-second,,,Mashack,J. Mashack,,,,,,,202037.0,,,,,,,,3.0,1.0,,,,,,,,,,
414,PT06M21.00S,2026-04-09T02:33:54.4Z,3,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,85,83,2026-04-09T02:33:54Z,4080000,False,,,0,,J. Murray technical Free Throw 1 of 1 (23 PTS),[1627750],1610612743.0,DEN,technical,,,Murray,J. Murray,,,,,,,,,,Made,,,,,,,,,23.0,,,,,,,
416,PT06M11.00S,2026-04-09T02:35:15.1Z,3,REGULAR,3pt,Jump Shot,[],203501,27.283180026281208,16.666666666666664,1610612743,88,83,2026-04-09T02:35:38Z,4100000,False,167.0,204.0,1,left,T. Hardaway Jr. 26' 3PT  (6 PTS) (A. Gordon 5 AST),"[203501, 203932]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,26.34,Made,,,,,,,,,6.0,A. Gordon,203932.0,5.0,,,,
418,PT05M50.00S,2026-04-09T02:35:38.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642942,92.72339027595268,48.03921568627451,1610612763,88,85,2026-04-09T02:36:09Z,4120000,False,-10.0,16.0,1,right,J. Mashack driving finger roll Layup (9 PTS),[1642942],1610612763.0,MEM,driving finger roll,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,,,1.87,Made,,,,,,,,,9.0,,,,,,,
419,PT05M31.00S,2026-04-09T02:35:56.2Z,3,REGULAR,2pt,Jump Shot,[],1627750,20.18725361366623,29.901960784313726,1610612743,88,85,2026-04-09T02:36:44Z,4130000,False,100.0,137.0,1,left,MISS J. Murray 17' step back Shot,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,,,17.02,Missed,,,,,,,,,,,,,,,,
420,PT05M29.00S,2026-04-09T02:35:58.2Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,88,85,2026-04-09T02:36:44Z,4140000,False,,,0,,N. Jokić REBOUND (Off:3 Def:8),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right Center,,,,,419.0,11.0,8.0,3.0,,,,,,,,,,,,
421,PT05M28.00S,2026-04-09T02:36:05.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,5.590000152587891,50.0,1610612743,90,85,2026-04-09T02:36:49Z,4150000,False,0.0,0.0,1,left,N. Jokić tip Layup (12 PTS),[203999],1610612743.0,DEN,tip,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,,,12.0,,,,,,,
423,PT05M16.00S,2026-04-09T02:36:34.0Z,3,REGULAR,3pt,Jump Shot,[],1642942,68.01905387647832,67.40196078431373,1610612763,90,85,2026-04-09T02:36:39Z,4170000,False,87.0,248.0,1,right,MISS J. Mashack 26' pullup 3PT,[1642942],1610612763.0,MEM,pullup,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Right Center,,,26.29,Missed,,,,,,,,,,,,,,,,
424,PT05M14.00S,2026-04-09T02:36:36.0Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,90,85,2026-04-09T02:37:13Z,4180000,False,,,0,,J. Murray REBOUND (Off:0 Def:5),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,423.0,5.0,5.0,0.0,,,,,,,,,,,,
425,PT05M04.00S,2026-04-09T02:36:46.1Z,3,REGULAR,3pt,Jump Shot,[],203501,22.552562417871222,6.61764705882353,1610612743,93,85,2026-04-09T02:36:50Z,4190000,False,217.0,159.0,1,left,T. Hardaway Jr. 26' 3PT  (9 PTS) (A. Gordon 6 AST),"[203501, 203932]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,26.92,Made,,,,,,,,,9.0,A. Gordon,203932.0,6.0,,,,
427,PT04M49.00S,2026-04-09T02:37:00.5Z,3,REGULAR,3pt,Jump Shot,[],1642380,86.94152431011827,1.2254901960784315,1610612763,93,85,2026-04-09T02:37:05Z,4210000,False,-244.0,70.0,1,right,MISS A. Bal 25' 3PT,[1642380],1610612763.0,MEM,,,,Bal,A. Bal,,,,,Left Corner 3,24+ Left,,,25.38,Missed,,,,,,,,,,,,,,,,
428,PT04M47.00S,2026-04-09T02:37:02.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,93,85,2026-04-09T02:37:05Z,4220000,False,,,0,,N. Jokić REBOUND (Off:3 Def:9),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Left Corner 3,24+ Left,,,,,427.0,12.0,9.0,3.0,,,,,,,,,,,,
429,PT04M32.00S,2026-04-09T02:37:18.3Z,3,REGULAR,3pt,Jump Shot,[],1627750,33.590670170827856,50.49019607843137,1610612743,93,85,2026-04-09T02:37:23Z,4230000,False,-2.0,263.0,1,left,MISS J. Murray 26' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,26.33,Missed,,,,,,,,,,,,,,,,
430,PT04M27.00S,2026-04-09T02:37:23.3Z,3,REGULAR,rebound,defensive,[],1642380,,,1610612763,93,85,2026-04-09T02:37:23Z,4240000,False,,,0,,A. Bal REBOUND (Off:1 Def:4),[1642380],1610612763.0,MEM,,,,Bal,A. Bal,,,,,Above the Break 3,24+ Center,,,,,429.0,5.0,4.0,1.0,,,,,,,,,,,,
431,PT04M17.00S,2026-04-09T02:37:33.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631351,94.30026281208936,50.0,1610612763,93,87,2026-04-09T02:37:37Z,4250000,False,0.0,1.0,1,right,L. Williamson cutting Layup (14 PTS) (A. Bal 4 AST),"[1631351, 1642380]",1610612763.0,MEM,cutting,,,Williamson,L. Williamson,,,,,Restricted Area,0-8 Center,,,0.11,Made,,,,,,,,,14.0,A. Bal,1642380.0,4.0,,,,
433,PT04M02.00S,2026-04-09T02:37:49.3Z,3,REGULAR,turnover,lost ball,[],203999,,,1610612743,93,87,2026-04-09T02:38:27Z,4270000,False,,,0,,N. Jokić lost ball TURNOVER (2 TO),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,,2.0,,,,,,,,,,,,,,,,,,
434,PT04M02.00S,2026-04-09T02:38:01.0Z,3,REGULAR,foul,personal,[],203932,,,1610612763,93,87,2026-04-09T02:38:17Z,4280000,False,,,0,,A. Gordon loose ball personal FOUL (3 PF),"[203932, 1642942]",1610612743.0,DEN,loose ball,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,202037.0,,,,,,,,3.0,0.0,Mashack,1642942.0,,,,,,,,
436,PT04M02.00S,2026-04-09T02:38:19.7Z,3,REGULAR,substitution,out,[],203932,,,1610612763,93,87,2026-04-09T02:38:22Z,4300000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
