actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
586,PT04M46.00S,2025-12-26T05:47:52.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203944,,,1610612750,106,94,2025-12-26T05:47:52Z,5780000,False,,,0,,J. Randle Free Throw 1 of 2 (24 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,24.0,,,,,,,,,,,,,,,,
587,PT04M46.00S,2025-12-26T05:47:52.9Z,4,REGULAR,substitution,out,[],1628971,,,1610612750,106,94,2025-12-26T05:47:56Z,5790000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M46.00S,2025-12-26T05:47:52.9Z,4,REGULAR,substitution,in,[],203501,,,1610612750,106,94,2025-12-26T05:47:56Z,5800000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M46.00S,2025-12-26T05:48:17.1Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203944,,,1610612750,106,95,2025-12-26T05:48:17Z,5810000,False,,,0,,J. Randle Free Throw 2 of 2 (25 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,25.0,,,,,,,,,,,,,,,,
648,PT04M24.00S,2025-12-26T05:48:43.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,86.81011826544021,42.8921568627451,1610612743,106,95,2025-12-26T06:04:52Z,5835000,False,-36.0,71.0,1,right,MISS N. Jokić 7' turnaround Shot - blocked,"[203999, 203944]",1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,7.98,Missed,,,,,,Randle,203944.0,,,,,,,,,,,
649,PT04M24.00S,2025-12-26T05:48:43.8Z,4,REGULAR,block,,[],203944,,,1610612743,106,95,2025-12-26T06:04:52Z,5837500,False,,,0,,J. Randle BLOCK (1 BLK),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
650,PT04M24.00S,2025-12-26T05:48:43.8Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,106,95,2025-12-26T06:04:52Z,5838750,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:4),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,648.0,,,,,,,,,,,6.0,4.0,2.0,,,,
592,PT04M19.00S,2025-12-26T05:48:46.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,7.966491458607096,52.20588235294118,1610612750,106,97,2025-12-26T06:04:52Z,5840000,False,-11.0,22.0,1,left,J. Randle running Layup (27 PTS) (J. McDaniels 3 AST),"[203944, 1630183]",1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.5,Made,,27.0,J. McDaniels,1630183.0,3.0,,,,,,,,,,,,,
594,PT04M00.00S,2025-12-26T05:49:05.6Z,4,REGULAR,2pt,Jump Shot,[],203999,90.22667542706965,75.0,1610612743,106,97,2025-12-26T05:49:10Z,5860000,False,125.0,39.0,1,right,MISS N. Jokić 13' fadeaway Shot,[203999],1610612743.0,DEN,fadeaway,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Right,13.11,Missed,,,,,,,,,,,,,,,,,,
595,PT03M58.00S,2025-12-26T05:49:07.6Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,106,97,2025-12-26T05:49:10Z,5870000,False,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,594.0,,,,,,,,,,,5.0,5.0,0.0,,,,
596,PT03M54.00S,2025-12-26T05:49:12.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,7.178055190538765,48.03921568627451,1610612750,106,99,2025-12-26T05:49:27Z,5880000,False,10.0,15.0,1,left,J. McDaniels running reverse Layup (16 PTS) (D. DiVincenzo 6 AST),"[1630183, 1628978]",1610612750.0,MIN,running reverse,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.79,Made,,16.0,D. DiVincenzo,1628978.0,6.0,,,,,,,,,,,,,
598,PT03M54.00S,2025-12-26T05:49:15.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,106,99,2025-12-26T05:49:18Z,5900000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M40.00S,2025-12-26T05:52:59.5Z,4,REGULAR,3pt,Jump Shot,[],203999,67.88764783180025,31.127450980392158,1610612743,106,99,2025-12-26T05:53:06Z,5910000,False,-94.0,249.0,1,right,MISS N. Jokić 26' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,26.67,Missed,,,,,,,,,,,,,,,,,,
600,PT03M37.00S,2025-12-26T05:53:02.5Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,106,99,2025-12-26T05:53:06Z,5920000,False,,,0,,R. Gobert REBOUND (Off:2 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,599.0,,,,,,,,,,,9.0,7.0,2.0,,,,
601,PT03M30.00S,2025-12-26T05:53:12.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,12.959921156373195,48.77450980392157,1610612750,106,101,2025-12-26T05:54:45Z,5930000,False,6.0,69.0,1,left,J. Randle 6' driving floating Jump Shot (29 PTS),[203944],1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,,29.0,,,,,,,,,,,,,,,,
602,PT03M30.00S,2025-12-26T05:53:15.0Z,4,REGULAR,foul,personal,['1freethrow'],1642461,,,1610612750,106,101,2025-12-26T05:53:20Z,5940000,False,,,0,,S. Jones shooting personal FOUL (3 PF) (Randle 1 FT),"[1642461, 203944]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1162.0,,,,,,,3.0,1.0,Randle,203944.0
604,PT03M30.00S,2025-12-26T05:53:38.3Z,4,REGULAR,freethrow,1 of 1,[],203944,,,1610612750,106,102,2025-12-26T05:53:38Z,5960000,False,,,0,,J. Randle Free Throw 1 of 1 (30 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,30.0,,,,,,,,,,,,,,,,
605,PT03M12.00S,2025-12-26T05:53:57.9Z,4,REGULAR,2pt,Jump Shot,[],203999,76.95466491458606,44.6078431372549,1610612743,108,102,2025-12-26T05:54:05Z,5970000,False,-27.0,164.0,1,right,N. Jokić 16' step back Jump Shot (36 PTS),[203999],1610612743.0,DEN,step back,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Center,16.63,Made,,36.0,,,,,,,,,,,,,,,,
606,PT03M10.00S,2025-12-26T05:54:05.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,108,102,2025-12-26T05:54:05Z,5980000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M01.00S,2025-12-26T05:55:47.7Z,4,REGULAR,3pt,Jump Shot,[],1630162,27.54599211563732,79.41176470588235,1610612750,108,105,2025-12-26T05:55:54Z,5990000,False,-147.0,206.0,1,left,A. Edwards 25' 3PT pullup (25 PTS) (J. Randle 5 AST),"[1630162, 203944]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.35,Made,,25.0,J. Randle,203944.0,5.0,,,,,,,,,,,,,
609,PT02M41.00S,2025-12-26T05:56:07.3Z,4,REGULAR,3pt,Jump Shot,[],203501,72.88107752956637,19.11764705882353,1610612743,108,105,2025-12-26T05:56:13Z,6010000,False,-154.0,202.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
610,PT02M39.00S,2025-12-26T05:56:09.3Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,108,105,2025-12-26T05:56:13Z,6020000,False,,,0,,N. Jokić REBOUND (Off:5 Def:9),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,609.0,,,,,,,,,,,14.0,9.0,5.0,,,,
611,PT02M32.00S,2025-12-26T05:56:20.9Z,4,REGULAR,foul,personal,[],1628978,,,1610612743,108,105,2025-12-26T05:56:43Z,6030000,False,,,0,,D. DiVincenzo personal FOUL (3 PF),"[1628978, 1627750]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,202901.0,,,,,,,3.0,0.0,Murray,1627750.0
613,PT02M23.00S,2025-12-26T05:56:46.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627750,69.72733245729303,25.245098039215684,1610612743,108,105,2025-12-26T05:56:57Z,6050000,False,-124.0,232.0,1,right,MISS J. Murray 26' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.31,Missed,,,,,,,,,,,,,,,,,,
614,PT02M23.00S,2025-12-26T05:56:46.0Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,108,105,2025-12-26T05:56:57Z,6060000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:5),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,613.0,,,,,,,,,,,7.0,5.0,2.0,,,,
615,PT02M12.00S,2025-12-26T05:56:58.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,8.09789750328515,56.86274509803921,1610612750,108,107,2025-12-26T05:57:25Z,6070000,False,-34.0,24.0,1,left,A. Edwards driving Layup (27 PTS) (D. DiVincenzo 7 AST),"[1630162, 1628978]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,4.16,Made,,27.0,D. DiVincenzo,1628978.0,7.0,,,,,,,,,,,,,
617,PT01M49.00S,2025-12-26T05:57:19.8Z,4,REGULAR,3pt,Jump Shot,[],1627750,69.33311432325887,68.62745098039215,1610612743,111,107,2025-12-26T05:58:52Z,6090000,False,93.0,236.0,1,right,J. Murray 25' 3PT  (31 PTS) (N. Jokić 15 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,25.35,Made,,31.0,N. Jokić,203999.0,15.0,,,,,,,,,,,,,
619,PT01M42.00S,2025-12-26T05:57:33.8Z,4,REGULAR,turnover,traveling,[],203944,,,1610612750,111,107,2025-12-26T05:57:40Z,6110000,False,,,0,,J. Randle traveling TURNOVER (2 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,202053.0,2.0,,,,,,,,,
620,PT01M19.00S,2025-12-26T05:58:24.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627750,82.21090670170827,4.6568627450980395,1610612743,111,107,2025-12-26T05:59:37Z,6120000,False,-227.0,115.0,1,right,MISS J. Murray 25' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
621,PT01M16.00S,2025-12-26T05:58:27.2Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,111,107,2025-12-26T05:58:32Z,6130000,False,,,0,,J. Randle REBOUND (Off:3 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,620.0,,,,,,,,,,,6.0,3.0,3.0,,,,
622,PT01M07.00S,2025-12-26T05:58:37.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,7.178055190538765,60.29411764705882,1610612750,111,107,2025-12-26T06:05:36Z,6140000,False,-51.0,15.0,1,left,MISS J. McDaniels driving finger roll Layup,[1630183],1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,5.36,Missed,,,,,,,,,,,,,,,,,,
623,PT01M06.00S,2025-12-26T05:58:38.1Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,111,107,2025-12-26T06:05:36Z,6150000,False,,,0,,N. Jokić REBOUND (Off:5 Def:10),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,622.0,,,,,,,,,,,15.0,10.0,5.0,,,,
624,PT01M06.00S,2025-12-26T05:58:54.9Z,4,REGULAR,foul,personal,[],1628978,,,1610612743,111,107,2025-12-26T06:05:57Z,6152500,False,,,0,,D. DiVincenzo personal FOUL (4 PF),"[1628978, 203999]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,1162.0,,,,,,,4.0,0.0,Jokić,203999.0
626,PT01M06.00S,2025-12-26T05:59:19.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,111,107,2025-12-26T06:14:25Z,6180000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M50.10S,2025-12-26T06:01:39.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,89.43823915900131,38.970588235294116,1610612743,111,107,2025-12-26T06:03:34Z,6200000,False,-55.0,47.0,1,right,MISS P. Watson 7' cutting Layup - blocked,"[1631212, 203497]",1610612743.0,DEN,cutting,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,Gobert,203497.0,,,,,,,,,,,
630,PT00M50.10S,2025-12-26T06:01:39.6Z,4,REGULAR,block,,[],203497,,,1610612743,111,107,2025-12-26T06:01:41Z,6210000,False,,,0,,R. Gobert BLOCK (5 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
631,PT00M47.10S,2025-12-26T06:01:42.6Z,4,REGULAR,rebound,offensive,[],1642461,,,1610612743,111,107,2025-12-26T06:03:34Z,6220000,False,,,0,,S. Jones REBOUND (Off:3 Def:5),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,629.0,,,,,,,,,,,8.0,5.0,3.0,,,,
632,PT00M47.10S,2025-12-26T06:01:43.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642461,94.40999984741211,50.0,1610612743,113,107,2025-12-26T06:03:44Z,6230000,False,0.0,0.0,1,right,S. Jones tip Layup (12 PTS),[1642461],1610612743.0,DEN,tip,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,0.0,Made,,12.0,,,,,,,,,,,,,,,,
633,PT00M35.80S,2025-12-26T06:01:52.2Z,4,REGULAR,3pt,Jump Shot,[],1630162,28.991458607095925,26.225490196078432,1610612750,113,107,2025-12-26T06:04:26Z,6240000,False,119.0,220.0,1,left,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
634,PT00M32.60S,2025-12-26T06:01:55.6Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,113,107,2025-12-26T06:01:55Z,6250000,False,,,0,,R. Gobert REBOUND (Off:3 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,633.0,,,,,,,,,,,10.0,7.0,3.0,,,,
638,PT00M30.20S,2025-12-26T06:02:03.4Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1627750,,,1610612750,113,107,2025-12-26T06:02:33Z,6290000,False,,,0,,J. Murray shooting personal FOUL (1 PF) (Edwards 3 FT),"[1627750, 1630162]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202053.0,,,,,,,1.0,0.0,Edwards,1630162.0
640,PT00M30.20S,2025-12-26T06:02:28.4Z,4,REGULAR,freethrow,1 of 3,['2ndchance'],1630162,,,1610612750,113,108,2025-12-26T06:02:28Z,6310000,False,,,0,,A. Edwards Free Throw 1 of 3 (28 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,28.0,,,,,,,,,,,,,,,,
641,PT00M30.20S,2025-12-26T06:03:01.5Z,4,REGULAR,freethrow,2 of 3,['2ndchance'],1630162,,,1610612750,113,109,2025-12-26T06:03:01Z,6320000,False,,,0,,A. Edwards Free Throw 2 of 3 (29 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,29.0,,,,,,,,,,,,,,,,
642,PT00M30.20S,2025-12-26T06:03:02.2Z,4,REGULAR,freethrow,3 of 3,['2ndchance'],1630162,,,1610612750,113,110,2025-12-26T06:03:02Z,6330000,False,,,0,,A. Edwards Free Throw 3 of 3 (30 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,30.0,,,,,,,,,,,,,,,,
643,PT00M07.90S,2025-12-26T06:03:26.1Z,4,REGULAR,turnover,bad pass,[],1627750,,,1610612743,113,110,2025-12-26T06:03:32Z,6340000,False,,,0,,J. Murray bad pass TURNOVER (4 TO),"[1627750, 1628978]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,4.0,DiVincenzo,1628978.0,,,,,,,
644,PT00M07.90S,2025-12-26T06:03:26.1Z,4,REGULAR,steal,,[],1628978,,,1610612750,113,110,2025-12-26T06:03:27Z,6350000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
645,PT00M04.80S,2025-12-26T06:03:30.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,5.863994743758213,50.0,1610612750,113,112,2025-12-26T06:03:37Z,6360000,False,0.0,3.0,1,left,J. McDaniels running DUNK (18 PTS) (D. DiVincenzo 8 AST),"[1630183, 1628978]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.26,Made,,18.0,D. DiVincenzo,1628978.0,8.0,,,,,,,,,,,,,
647,PT00M04.80S,2025-12-26T06:03:38.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,113,112,2025-12-26T06:03:38Z,6380000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M04.80S,2025-12-26T06:04:37.0Z,4,REGULAR,substitution,out,[],1642461,,,1610612743,113,112,2025-12-26T06:04:59Z,6390000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M04.80S,2025-12-26T06:04:37.0Z,4,REGULAR,substitution,out,[],203497,,,1610612743,113,112,2025-12-26T06:04:59Z,6400000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M04.80S,2025-12-26T06:04:37.0Z,4,REGULAR,substitution,in,[],1628971,,,1610612743,113,112,2025-12-26T06:04:59Z,6410000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M04.80S,2025-12-26T06:04:37.0Z,4,REGULAR,substitution,in,[],1641740,,,1610612743,113,112,2025-12-26T06:04:59Z,6420000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M03.60S,2025-12-26T06:05:27.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612743,113,112,2025-12-26T06:05:39Z,6430000,False,,,0,,J. McDaniels take personal FOUL (3 PF) (Jokić 2 FT),"[1630183, 203999]",1610612750.0,MIN,take,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1162.0,,,,,,,3.0,0.0,Jokić,203999.0
657,PT00M03.60S,2025-12-26T06:05:54.5Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,114,112,2025-12-26T06:05:54Z,6450000,False,,,0,,N. Jokić Free Throw 1 of 2 (37 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,37.0,,,,,,,,,,,,,,,,
658,PT00M03.60S,2025-12-26T06:06:22.4Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,115,112,2025-12-26T06:06:22Z,6460000,False,,,0,,N. Jokić Free Throw 2 of 2 (38 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,38.0,,,,,,,,,,,,,,,,
659,PT00M03.60S,2025-12-26T06:06:27.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,115,112,2025-12-26T06:06:27Z,6470000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M03.60S,2025-12-26T06:07:24.5Z,4,REGULAR,substitution,out,[],203501,,,1610612750,115,112,2025-12-26T06:07:39Z,6480000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M03.60S,2025-12-26T06:07:24.5Z,4,REGULAR,substitution,out,[],1641740,,,1610612750,115,112,2025-12-26T06:07:39Z,6490000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M03.60S,2025-12-26T06:07:24.5Z,4,REGULAR,substitution,in,[],1642461,,,1610612750,115,112,2025-12-26T06:07:39Z,6500000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M03.60S,2025-12-26T06:07:24.5Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,115,112,2025-12-26T06:07:39Z,6510000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M01.10S,2025-12-26T06:08:03.3Z,4,REGULAR,3pt,Jump Shot,[],1630162,8.623521681997373,98.52941176470588,1610612750,115,115,2025-12-26T06:08:16Z,6520000,False,-243.0,29.0,1,left,A. Edwards 24' 3PT turnaround fadeaway (33 PTS) (J. McDaniels 4 AST),"[1630162, 1630183]",1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,24.43,Made,,33.0,J. McDaniels,1630183.0,4.0,,,,,,,,,,,,,
667,PT00M00.10S,2025-12-26T06:09:17.4Z,4,REGULAR,heave,,[],0,,,1610612743,115,115,2025-12-26T06:09:44Z,6550000,False,,,0,,DEN Heave,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Left,79.46,,,,,,,,,,,,,,,,,,,
668,PT00M00.10S,2025-12-26T06:09:17.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,115,115,2025-12-26T06:09:44Z,6560000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Left,,,667.0,,,,,,,,,,,,,,,,,
669,PT00M00.00S,2025-12-26T06:09:35.5Z,4,REGULAR,period,end,[],0,,,1610612743,115,115,2025-12-26T06:09:35Z,6570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT05M00.00S,2025-12-26T06:10:13.2Z,5,OVERTIME,substitution,out,['startperiod'],1628971,,,1610612743,115,115,2025-12-26T06:12:13Z,6580000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT05M00.00S,2025-12-26T06:10:13.2Z,5,OVERTIME,substitution,out,['startperiod'],1629675,,,1610612743,115,115,2025-12-26T06:12:13Z,6590000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT05M00.00S,2025-12-26T06:10:13.2Z,5,OVERTIME,substitution,in,['startperiod'],203501,,,1610612743,115,115,2025-12-26T06:12:13Z,6600000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT05M00.00S,2025-12-26T06:10:13.2Z,5,OVERTIME,substitution,in,['startperiod'],203497,,,1610612743,115,115,2025-12-26T06:12:13Z,6610000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT05M00.00S,2025-12-26T06:12:38.1Z,5,OVERTIME,period,start,[],0,,,0,115,115,2025-12-26T06:12:38Z,6620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT04M56.00S,2025-12-26T06:12:41.0Z,5,OVERTIME,jumpball,recovered,[],1630162,,,1610612750,115,115,2025-12-26T06:12:41Z,6640000,False,,,0,,Jump Ball R. Gobert vs. N. Jokić: Tip to A. Edwards,"[1630162, 203497, 203999]",1610612750.0,MIN,startperiod,A. Edwards,1630162.0,Edwards,A. Edwards,Gobert,203497.0,Jokić,203999.0,,,,,,,,,,,,,,,,,,,,,,
679,PT04M44.00S,2025-12-26T06:12:52.3Z,5,OVERTIME,2pt,Jump Shot,[],1630162,17.296320630749015,77.45098039215686,1610612750,115,117,2025-12-26T06:13:01Z,6670000,False,-137.0,110.0,1,left,A. Edwards 17' pullup bank Jump Shot (35 PTS),[1630162],1610612750.0,MIN,pullup bank,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,17.6,Made,,35.0,,,,,,,,,,,,,,,,
