actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,playerName,playerNameI,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
264,PT06M26.00S,2025-12-19T02:51:45.8Z,2,REGULAR,3pt,Jump Shot,[],1629618,82.86793692509855,4.6568627450980395,1610612743,36,47,2025-12-19T03:03:10Z,2630000,False,-227.0,109.0,1,right,J. Pickett 25' 3PT  (3 PTS) (N. Jokić 7 AST),"[1629618, 203999]",1610612743.0,DEN,,,,,,,Above the Break 3,24+ Left Center,,,Pickett,J. Pickett,25.13,Made,,,,,,,,,3.0,N. Jokić,203999.0,7.0,,,,
267,PT06M00.00S,2025-12-19T02:52:30.7Z,2,REGULAR,turnover,lost ball,[],1641710,,,1610612753,36,47,2025-12-19T02:54:18Z,2660000,False,,,0,,A. Black lost ball TURNOVER (3 TO),"[1641710, 203999]",1610612753.0,ORL,,,,,,,In The Paint (Non-RA),8-16 Center,,3.0,Black,A. Black,,,,,,,,,,,,,,,Jokić,203999.0,,
268,PT06M00.00S,2025-12-19T02:52:30.7Z,2,REGULAR,steal,,[],203999,,,1610612743,36,47,2025-12-19T02:52:32Z,2670000,False,,,0,,N. Jokić STEAL (1 STL),[203999],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),8-16 Center,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,
269,PT05M56.00S,2025-12-19T02:52:34.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627750,75.90341655716163,7.352941176470589,1610612743,39,47,2025-12-19T03:04:34Z,2680000,False,-213.0,174.0,1,right,J. Murray 27' 3PT running (6 PTS) (J. Pickett 1 AST),"[1627750, 1629618]",1610612743.0,DEN,running,,,,,,Above the Break 3,24+ Left Center,,,Murray,J. Murray,27.52,Made,,,,,,,,,6.0,J. Pickett,1629618.0,1.0,,,,
271,PT05M55.00S,2025-12-19T02:52:40.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,39,47,2025-12-19T02:52:40Z,2700000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M38.00S,2025-12-19T02:55:50.7Z,2,REGULAR,2pt,Jump Shot,[],1631094,25.18068331143233,60.5392156862745,1610612753,39,47,2025-12-19T02:55:54Z,2710000,False,-53.0,184.0,1,left,MISS P. Banchero 19' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,,,,Mid-Range,16-24 Center,,,Banchero,P. Banchero,19.16,Missed,,,,,,,,,,,,,,,,
273,PT05M35.00S,2025-12-19T02:55:53.7Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,39,47,2025-12-19T02:55:54Z,2720000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Center,,,Murray,J. Murray,,,272.0,1.0,1.0,0.0,,,,,,,,,,,,
274,PT05M26.00S,2025-12-19T02:56:02.2Z,2,REGULAR,3pt,Jump Shot,[],1627750,65.39093298291722,59.55882352941176,1610612743,42,47,2025-12-19T02:56:06Z,2730000,False,48.0,273.0,1,right,J. Murray 27' 3PT  (9 PTS) (C. Johnson 2 AST),"[1627750, 1629661]",1610612743.0,DEN,,,,,,,Above the Break 3,24+ Center,,,Murray,J. Murray,27.7,Made,,,,,,,,,9.0,C. Johnson,1629661.0,2.0,,,,
276,PT05M14.00S,2025-12-19T02:56:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,8.886333771353483,50.73529411764706,1610612753,42,47,2025-12-19T02:56:19Z,2750000,False,-4.0,31.0,1,left,MISS P. Banchero driving reverse Layup,[1631094],1610612753.0,ORL,driving reverse,,,,,,Restricted Area,0-8 Center,,,Banchero,P. Banchero,3.12,Missed,,,,,,,,,,,,,,,,
277,PT05M13.00S,2025-12-19T02:56:15.4Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612743,42,47,2025-12-19T02:56:19Z,2760000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612743.0,DEN,,,,,,,Restricted Area,0-8 Center,,,Johnson,C. Johnson,,,276.0,3.0,3.0,0.0,,,,,,,,,,,,
278,PT05M08.00S,2025-12-19T02:56:21.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642461,93.38042049934296,50.98039215686274,1610612743,44,47,2025-12-19T03:06:00Z,2770000,False,5.0,10.0,1,right,S. Jones running reverse Layup (4 PTS) (J. Murray 1 AST),"[1642461, 1627750]",1610612743.0,DEN,running reverse,,,,,,Restricted Area,0-8 Center,,,Jones,S. Jones,1.09,Made,,,,,,,,,4.0,J. Murray,1627750.0,1.0,,,,
280,PT04M45.00S,2025-12-19T02:56:46.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641710,6.521024967148489,57.59803921568627,1610612753,44,47,2025-12-19T03:06:36Z,2790000,False,-38.0,9.0,1,left,MISS A. Black cutting DUNK,[1641710],1610612753.0,ORL,cutting,,,,,,Restricted Area,0-8 Center,,,Black,A. Black,3.9,Missed,,,,,,,,,,,,,,,,
281,PT04M43.00S,2025-12-19T02:56:48.4Z,2,REGULAR,rebound,offensive,[],1641710,,,1610612753,44,47,2025-12-19T03:06:36Z,2800000,False,,,0,,A. Black REBOUND (Off:1 Def:0),[1641710],1610612753.0,ORL,,,,,,,Restricted Area,0-8 Center,,,Black,A. Black,,,280.0,1.0,0.0,1.0,,,,,,,,,,,,
282,PT04M43.00S,2025-12-19T02:56:52.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641710,5.590000152587891,50.0,1610612753,44,49,2025-12-19T03:06:44Z,2810000,False,0.0,0.0,1,left,A. Black tip Layup (12 PTS),[1641710],1610612753.0,ORL,tip,,,,,,Restricted Area,0-8 Center,,,Black,A. Black,0.0,Made,,,,,,,,,12.0,,,,,,,
283,PT04M28.00S,2025-12-19T02:57:00.6Z,2,REGULAR,2pt,Jump Shot,[],1627750,78.26872536136662,47.05882352941176,1610612743,46,49,2025-12-19T02:57:04Z,2820000,False,-15.0,152.0,1,right,J. Murray 15' pullup Jump Shot (11 PTS),[1627750],1610612743.0,DEN,pullup,,,,,,Mid-Range,8-16 Center,,,Murray,J. Murray,15.25,Made,,,,,,,,,11.0,,,,,,,
285,PT04M14.00S,2025-12-19T02:57:14.1Z,2,REGULAR,3pt,Jump Shot,[],1628976,28.991458607095925,21.323529411764707,1610612753,46,49,2025-12-19T02:57:20Z,2830000,False,143.0,220.0,1,left,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Right Center,,,Carter Jr.,W. Carter Jr.,26.26,Missed,,,,,,,,,,,,,,,,
286,PT04M11.00S,2025-12-19T02:57:17.1Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612743,46,49,2025-12-19T02:57:20Z,2840000,False,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,Johnson,C. Johnson,,,285.0,4.0,4.0,0.0,,,,,,,,,,,,
287,PT04M06.00S,2025-12-19T02:57:23.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,79.45137976346912,9.313725490196079,1610612743,46,49,2025-12-19T03:08:01Z,2850000,False,-203.0,141.0,1,right,MISS J. Murray 24' running 3PT,[1627750],1610612743.0,DEN,running,,,,,,Above the Break 3,24+ Left Center,,,Murray,J. Murray,24.73,Missed,,,,,,,,,,,,,,,,
288,PT04M03.00S,2025-12-19T02:57:26.0Z,2,REGULAR,rebound,defensive,[],1642869,,,1610612753,46,49,2025-12-19T02:57:33Z,2860000,False,,,0,,N. Penda REBOUND (Off:1 Def:4),[1642869],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Left Center,,,Penda,N. Penda,,,287.0,5.0,4.0,1.0,,,,,,,,,,,,
289,PT04M00.00S,2025-12-19T02:57:31.5Z,2,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612753,46,49,2025-12-19T02:57:58Z,2870000,False,,,0,,C. Johnson shooting personal FOUL (2 PF) (Black 2 FT),"[1629661, 1641710]",1610612743.0,DEN,shooting,,,,,,Restricted Area,0-8 Center,203054.0,,Johnson,C. Johnson,,,,,,,2.0,0.0,Black,1641710.0,,,,,,,,
291,PT04M00.00S,2025-12-19T02:57:59.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641710,,,1610612753,46,50,2025-12-19T02:57:59Z,2890000,False,,,0,,A. Black Free Throw 1 of 2 (13 PTS),[1641710],1610612753.0,ORL,,,,,,,,,,,Black,A. Black,,Made,,,,,,,,,13.0,,,,,,,
292,PT04M00.00S,2025-12-19T02:58:01.1Z,2,REGULAR,substitution,out,[],1642869,,,1610612753,46,50,2025-12-19T02:58:05Z,2900000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,,,,,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,
293,PT04M00.00S,2025-12-19T02:58:01.1Z,2,REGULAR,substitution,in,[],1630217,,,1610612753,46,50,2025-12-19T02:58:05Z,2910000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
294,PT04M00.00S,2025-12-19T02:58:17.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641710,,,1610612753,46,51,2025-12-19T02:58:17Z,2920000,False,,,0,,A. Black Free Throw 2 of 2 (14 PTS),[1641710],1610612753.0,ORL,,,,,,,,,,,Black,A. Black,,Made,,,,,,,,,14.0,,,,,,,
295,PT03M46.00S,2025-12-19T02:58:36.3Z,2,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612743,46,51,2025-12-19T02:58:56Z,2930000,False,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Jokić 2 FT),"[1628976, 203999]",1610612753.0,ORL,shooting,,,,,,Mid-Range,8-16 Right,203054.0,,Carter Jr.,W. Carter Jr.,,,,,,,3.0,0.0,Jokić,203999.0,,,,,,,,
297,PT03M46.00S,2025-12-19T02:59:08.9Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,47,51,2025-12-19T02:59:08Z,2950000,False,,,0,,N. Jokić Free Throw 1 of 2 (9 PTS),[203999],1610612743.0,DEN,,,,,,,,,,,Jokić,N. Jokić,,Made,,,,,,,,,9.0,,,,,,,
298,PT03M46.00S,2025-12-19T02:59:09.8Z,2,REGULAR,substitution,out,[],1628976,,,1610612743,47,51,2025-12-19T02:59:20Z,2960000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
299,PT03M46.00S,2025-12-19T02:59:09.8Z,2,REGULAR,substitution,in,[],1629048,,,1610612743,47,51,2025-12-19T02:59:20Z,2970000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,,,,,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,
300,PT03M46.00S,2025-12-19T02:59:27.2Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,48,51,2025-12-19T02:59:27Z,2980000,False,,,0,,N. Jokić Free Throw 2 of 2 (10 PTS),[203999],1610612743.0,DEN,,,,,,,,,,,Jokić,N. Jokić,,Made,,,,,,,,,10.0,,,,,,,
301,PT03M33.00S,2025-12-19T02:59:42.5Z,2,REGULAR,3pt,Jump Shot,[],1626145,6.389618922470433,97.30392156862744,1610612753,48,51,2025-12-19T02:59:47Z,2990000,False,-237.0,8.0,1,left,MISS T. Jones 3PT,[1626145],1610612753.0,ORL,,,,,,,Left Corner 3,24+ Left,,,Jones,T. Jones,23.66,Missed,,,,,,,,,,,,,,,,
302,PT03M30.00S,2025-12-19T02:59:45.5Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612743,48,51,2025-12-19T02:59:47Z,3000000,False,,,0,,C. Johnson REBOUND (Off:0 Def:5),[1629661],1610612743.0,DEN,,,,,,,Left Corner 3,24+ Left,,,Johnson,C. Johnson,,,301.0,5.0,5.0,0.0,,,,,,,,,,,,
303,PT03M22.00S,2025-12-19T02:59:53.9Z,2,REGULAR,3pt,Jump Shot,[],1629661,71.56701708278581,80.3921568627451,1610612743,51,51,2025-12-19T02:59:59Z,3010000,False,152.0,215.0,1,right,C. Johnson 26' 3PT  (7 PTS) (N. Jokić 8 AST),"[1629661, 203999]",1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,Johnson,C. Johnson,26.31,Made,,,,,,,,,7.0,N. Jokić,203999.0,8.0,,,,
305,PT03M07.00S,2025-12-19T03:00:11.6Z,2,REGULAR,foul,personal,['2freethrow'],1642461,,,1610612753,51,51,2025-12-19T03:00:23Z,3030000,False,,,0,,S. Jones shooting personal FOUL (3 PF) (Banchero 2 FT),"[1642461, 1631094]",1610612743.0,DEN,shooting,,,,,,In The Paint (Non-RA),8-16 Center,1662.0,,Jones,S. Jones,,,,,,,3.0,0.0,Banchero,1631094.0,,,,,,,,
307,PT03M07.00S,2025-12-19T03:00:40.2Z,2,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,51,52,2025-12-19T03:01:18Z,3050000,False,,,0,,P. Banchero Free Throw 1 of 2 (6 PTS),[1631094],1610612753.0,ORL,,,,,,,,,,,Banchero,P. Banchero,,Made,,,,,,,,,6.0,,,,,,,
308,PT03M07.00S,2025-12-19T03:00:42.6Z,2,REGULAR,substitution,out,[],1642461,,,1610612753,51,52,2025-12-19T03:00:57Z,3060000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,,,,,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,
309,PT03M07.00S,2025-12-19T03:00:42.6Z,2,REGULAR,substitution,in,[],1628971,,,1610612753,51,52,2025-12-19T03:00:57Z,3070000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,,,,,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,
310,PT03M07.00S,2025-12-19T03:00:40.2Z,2,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,51,52,2025-12-19T03:01:18Z,3080000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,,,,,,,,Banchero,P. Banchero,,Missed,,,,,,,,,,,,,,,,
311,PT03M02.00S,2025-12-19T03:00:45.2Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,51,52,2025-12-19T03:01:18Z,3090000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,,,,,,,,Brown,B. Brown,,,310.0,1.0,1.0,0.0,,,,,,,,,,,,
312,PT02M53.00S,2025-12-19T03:01:27.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,82.60512483574244,42.8921568627451,1610612743,53,52,2025-12-19T03:11:42Z,3100000,False,-36.0,111.0,1,right,N. Jokić 11' turnaround Hook (12 PTS),[203999],1610612743.0,DEN,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,,,Jokić,N. Jokić,11.65,Made,,,,,,,,,12.0,,,,,,,
314,PT02M37.00S,2025-12-19T03:01:42.4Z,2,REGULAR,3pt,Jump Shot,[],1631094,2.7102496714848883,96.32352941176471,1610612753,53,52,2025-12-19T03:01:47Z,3120000,False,-232.0,-27.0,1,left,MISS P. Banchero 3PT,[1631094],1610612753.0,ORL,,,,,,,Left Corner 3,24+ Left,,,Banchero,P. Banchero,23.32,Missed,,,,,,,,,,,,,,,,
315,PT02M34.00S,2025-12-19T03:01:45.4Z,2,REGULAR,rebound,defensive,[],1627750,,,1610612743,53,52,2025-12-19T03:01:47Z,3130000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,,,,Left Corner 3,24+ Left,,,Murray,J. Murray,,,314.0,2.0,2.0,0.0,,,,,,,,,,,,
316,PT02M30.00S,2025-12-19T03:01:50.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,67.09921156373193,40.931372549019606,1610612743,56,52,2025-12-19T03:02:03Z,3140000,False,-45.0,257.0,1,right,J. Murray 26' 3PT running (14 PTS),[1627750],1610612743.0,DEN,running,,,,,,Above the Break 3,24+ Center,,,Murray,J. Murray,26.08,Made,,,,,,,,,14.0,,,,,,,
317,PT02M13.00S,2025-12-19T03:02:06.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,8.886333771353483,34.80392156862745,1610612753,56,54,2025-12-19T03:12:31Z,3150000,False,76.0,31.0,1,left,P. Banchero 8' pullup Jump Shot (8 PTS) (D. Bane 3 AST),"[1631094, 1630217]",1610612753.0,ORL,pullup,,,,,,In The Paint (Non-RA),8-16 Right,,,Banchero,P. Banchero,8.21,Made,,,,,,,,,8.0,D. Bane,1630217.0,3.0,,,,
319,PT01M56.00S,2025-12-19T03:02:24.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,92.85479632063075,50.245098039215684,1610612743,58,54,2025-12-19T03:13:03Z,3170000,False,1.0,15.0,1,right,J. Murray cutting Layup (16 PTS) (N. Jokić 9 AST),"[1627750, 203999]",1610612743.0,DEN,cutting,,,,,,Restricted Area,0-8 Center,,,Murray,J. Murray,1.47,Made,,,,,,,,,16.0,N. Jokić,203999.0,9.0,,,,
321,PT01M43.00S,2025-12-19T03:02:36.2Z,2,REGULAR,3pt,Jump Shot,[],1630217,6.389618922470433,98.2843137254902,1610612753,58,54,2025-12-19T03:02:39Z,3190000,False,-241.0,8.0,1,left,MISS D. Bane 24' 3PT,[1630217],1610612753.0,ORL,,,,,,,Left Corner 3,24+ Left,,,Bane,D. Bane,24.15,Missed,,,,,,,,,,,,,,,,
322,PT01M41.00S,2025-12-19T03:02:38.2Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,58,54,2025-12-19T03:02:39Z,3200000,False,,,0,,N. Jokić REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,,,,Left Corner 3,24+ Left,,,Jokić,N. Jokić,,,321.0,4.0,3.0,1.0,,,,,,,,,,,,
323,PT01M38.00S,2025-12-19T03:02:46.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203999,87.07293035479631,43.38235294117647,1610612743,60,54,2025-12-19T03:02:52Z,3210000,False,-33.0,69.0,1,right,N. Jokić 7' running Jump Shot (14 PTS),[203999],1610612743.0,DEN,running,,,,,,In The Paint (Non-RA),0-8 Center,,,Jokić,N. Jokić,7.65,Made,,,,,,,,,14.0,,,,,,,
324,PT01M38.00S,2025-12-19T03:02:49.8Z,2,REGULAR,foul,personal,['1freethrow'],1641710,,,1610612743,60,54,2025-12-19T03:03:03Z,3220000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Jokić 1 FT),"[1641710, 203999]",1610612753.0,ORL,shooting,,,,,,In The Paint (Non-RA),8-16 Center,203054.0,,Black,A. Black,,,,,,,1.0,0.0,Jokić,203999.0,,,,,,,,
326,PT01M38.00S,2025-12-19T03:03:18.3Z,2,REGULAR,foul,technical,['1freethrow'],1629048,,,1610612743,60,54,2025-12-19T03:03:26Z,3240000,False,,,0,,G. Bitadze technical FOUL (1 Tech),[1629048],1610612753.0,ORL,,,,,,,,,1662.0,,Bitadze,G. Bitadze,,,,,,,2.0,1.0,,,,,,,,,,
327,PT01M38.00S,2025-12-19T03:03:27.7Z,2,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,61,54,2025-12-19T03:03:27Z,3250000,False,,,0,,J. Murray technical Free Throw 1 of 1 (17 PTS),[1627750],1610612743.0,DEN,technical,,,,,,,,,,Murray,J. Murray,,Made,,,,,,,,,17.0,,,,,,,
328,PT01M38.00S,2025-12-19T03:03:54.4Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],203999,,,1610612743,62,54,2025-12-19T03:03:54Z,3260000,False,,,0,,N. Jokić Free Throw 1 of 1 (15 PTS),[203999],1610612743.0,DEN,,,,,,,,,,,Jokić,N. Jokić,,Made,,,,,,,,,15.0,,,,,,,
329,PT01M23.00S,2025-12-19T03:04:13.5Z,2,REGULAR,2pt,Jump Shot,[],1630217,10.463206307490145,67.15686274509804,1610612753,62,54,2025-12-19T03:15:21Z,3270000,False,-86.0,46.0,1,left,MISS D. Bane 9' driving floating bank Shot,[1630217],1610612753.0,ORL,driving floating bank,,,,,,Mid-Range,8-16 Left,,,Bane,D. Bane,9.73,Missed,,,,,,,,,,,,,,,,
330,PT01M20.00S,2025-12-19T03:04:16.5Z,2,REGULAR,rebound,offensive,[],1629048,,,1610612753,62,54,2025-12-19T03:15:21Z,3280000,False,,,0,,G. Bitadze REBOUND (Off:4 Def:0),[1629048],1610612753.0,ORL,,,,,,,Mid-Range,8-16 Left,,,Bitadze,G. Bitadze,,,329.0,4.0,0.0,4.0,,,,,,,,,,,,
331,PT01M17.00S,2025-12-19T03:04:17.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,5.590000152587891,50.0,1610612753,62,54,2025-12-19T03:04:17Z,3290000,False,0.0,0.0,1,left,MISS G. Bitadze tip Layup,[1629048],1610612753.0,ORL,tip,,,,,,Mid-Range,8-16 Left,,,Bitadze,G. Bitadze,0.0,Missed,,,,,,,,,,,,,,,,
332,PT01M16.00S,2025-12-19T03:04:18.0Z,2,REGULAR,rebound,defensive,[],1629618,,,1610612743,62,54,2025-12-19T03:04:18Z,3300000,False,,,0,,J. Pickett REBOUND (Off:0 Def:2),[1629618],1610612743.0,DEN,,,,,,,Mid-Range,8-16 Left,,,Pickett,J. Pickett,,,331.0,2.0,2.0,0.0,,,,,,,,,,,,
333,PT01M16.00S,2025-12-19T03:04:21.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,72.88107752956637,14.950980392156863,1610612743,65,54,2025-12-19T03:04:28Z,3310000,False,-175.0,202.0,1,right,J. Murray 26' 3PT running (20 PTS) (J. Pickett 2 AST),"[1627750, 1629618]",1610612743.0,DEN,running,,,,,,Above the Break 3,24+ Left Center,,,Murray,J. Murray,26.77,Made,,,,,,,,,20.0,J. Pickett,1629618.0,2.0,,,,
335,PT01M16.00S,2025-12-19T03:04:28.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,65,54,2025-12-19T03:04:28Z,3330000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M01.00S,2025-12-19T03:06:14.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,17.427726675427067,34.068627450980394,1610612753,65,54,2025-12-19T03:06:21Z,3340000,False,80.0,111.0,1,left,MISS P. Banchero 13' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,,,,In The Paint (Non-RA),8-16 Right,,,Banchero,P. Banchero,13.69,Missed,,,,,,,,,,,,,,,,
337,PT00M58.80S,2025-12-19T03:06:16.9Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612743,65,54,2025-12-19T03:06:21Z,3350000,False,,,0,,C. Johnson REBOUND (Off:0 Def:6),[1629661],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),8-16 Right,,,Johnson,C. Johnson,,,336.0,6.0,6.0,0.0,,,,,,,,,,,,
338,PT00M37.40S,2025-12-19T03:06:38.6Z,2,REGULAR,3pt,Jump Shot,[],1627750,67.36202365308804,70.83333333333334,1610612743,68,54,2025-12-19T03:06:44Z,3360000,False,104.0,254.0,1,right,J. Murray 27' 3PT step back bank (23 PTS),[1627750],1610612743.0,DEN,step back bank,,,,,,Above the Break 3,24+ Right Center,,,Murray,J. Murray,27.48,Made,,,,,,,,,23.0,,,,,,,
339,PT00M26.90S,2025-12-19T03:06:57.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,13.091327201051248,52.94117647058824,1610612753,68,54,2025-12-19T03:07:02Z,3370000,False,-15.0,71.0,1,left,MISS P. Banchero 7' driving Layup,[1631094],1610612753.0,ORL,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,Banchero,P. Banchero,7.21,Missed,,,,,,,,,,,,,,,,
340,PT00M24.90S,2025-12-19T03:06:59.0Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612743,68,54,2025-12-19T03:07:02Z,3380000,False,,,0,,C. Johnson REBOUND (Off:0 Def:7),[1629661],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,,,Johnson,C. Johnson,,,339.0,7.0,7.0,0.0,,,,,,,,,,,,
341,PT00M03.50S,2025-12-19T03:07:20.5Z,2,REGULAR,3pt,Jump Shot,[],1629618,69.33311432325887,71.32352941176471,1610612743,68,54,2025-12-19T03:07:25Z,3390000,False,107.0,236.0,1,right,MISS J. Pickett 25' step back 3PT,[1629618],1610612743.0,DEN,step back,,,,,,Above the Break 3,24+ Right Center,,,Pickett,J. Pickett,25.88,Missed,,,,,,,,,,,,,,,,
342,PT00M00.40S,2025-12-19T03:07:23.4Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,68,54,2025-12-19T03:07:23Z,3400000,False,,,0,,P. Banchero REBOUND (Off:1 Def:6),[1631094],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Right Center,,,Banchero,P. Banchero,,,341.0,7.0,6.0,1.0,,,,,,,,,,,,
343,PT00M00.20S,2025-12-19T03:07:26.5Z,2,REGULAR,heave,,[],0,,,1610612753,68,54,2025-12-19T03:18:18Z,3410000,False,,,0,,ORL Heave,[],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,,,,,55.2,,,,,,,,,,,,,,,,,
344,PT00M00.10S,2025-12-19T03:07:26.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,68,54,2025-12-19T03:07:44Z,3420000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,,,,,,,343.0,,,,,,,,,,,,,,,
345,PT00M00.00S,2025-12-19T03:07:51.3Z,2,REGULAR,period,end,[],0,,,1610612753,68,54,2025-12-19T03:07:51Z,3430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2025-12-19T03:22:09.0Z,3,REGULAR,substitution,out,['startperiod'],1629618,,,1610612753,68,54,2025-12-19T03:22:44Z,3440000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,,,,,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2025-12-19T03:22:09.0Z,3,REGULAR,substitution,out,['startperiod'],1629048,,,1610612753,68,54,2025-12-19T03:22:44Z,3450000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,,,,,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2025-12-19T03:22:09.0Z,3,REGULAR,substitution,in,['startperiod'],1642461,,,1610612753,68,54,2025-12-19T03:22:44Z,3460000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,,,,,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,
