actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
345,PT12M00.00S,2022-12-17T01:51:31.4Z,3,REGULAR,substitution,out,['startperiod'],1630284,,,1610612753,54,62,2022-12-17T01:52:24Z,3350000,False,,,0,,SUB out: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2022-12-17T01:51:31.4Z,3,REGULAR,substitution,in,['startperiod'],1628401,,,1610612753,54,62,2022-12-17T01:52:24Z,3360000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2022-12-17T01:51:31.4Z,3,REGULAR,substitution,in,['startperiod'],1630532,,,1610612753,54,62,2022-12-17T01:52:24Z,3370000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2022-12-17T01:52:36.7Z,3,REGULAR,period,start,[],0,,,1610612753,54,62,2022-12-17T01:52:36Z,3380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M44.00S,2022-12-17T01:52:51.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,93.9060446780552,50.98039215686274,1610612753,54,64,2022-12-17T01:52:57Z,3390000,False,5.0,5.0,1,right,M. Wagner cutting DUNK (15 PTS) (F. Wagner 2 AST),"[1629021, 1630532]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.69,Made,15.0,F. Wagner,1630532.0,2.0,,,,,,,,,,,,,,
351,PT11M26.00S,2022-12-17T01:53:11.3Z,3,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612738,54,64,2022-12-17T01:53:22Z,3410000,False,,,0,,F. Wagner shooting personal FOUL (1 PF) (Brown 2 FT),"[1630532, 1627759]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1155.0,,,,,,,,,,1.0,0.0,Brown,1627759.0
353,PT11M26.00S,2022-12-17T01:53:41.4Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,54,64,2022-12-17T01:53:41Z,3430000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
354,PT11M26.00S,2022-12-17T01:53:41.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,54,64,2022-12-17T01:53:41Z,3440000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,353.0,,,,,,,,,,,
355,PT11M26.00S,2022-12-17T01:53:58.3Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,55,64,2022-12-17T01:53:58Z,3450000,False,,,0,,J. Brown Free Throw 2 of 2 (9 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
356,PT11M16.00S,2022-12-17T01:54:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.75229960578186,40.19607843137255,1610612753,55,64,2022-12-17T01:54:34Z,3460000,False,-49.0,34.0,1,right,MISS F. Wagner driving Layup - blocked,"[1630532, 201143]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.99,Missed,,,,,,,,,,,,,Horford,201143.0,,,,
357,PT11M16.00S,2022-12-17T01:54:14.5Z,3,REGULAR,block,,[],201143,,,1610612753,55,64,2022-12-17T01:54:16Z,3470000,False,,,0,,A. Horford BLOCK (3 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
358,PT11M14.00S,2022-12-17T01:54:16.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,55,64,2022-12-17T01:54:34Z,3480000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,356.0,,,,,,,,,,,
360,PT11M08.00S,2022-12-17T01:54:33.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630532,84.70762155059133,62.99019607843137,1610612753,55,66,2022-12-17T01:54:40Z,3500000,False,65.0,91.0,1,right,F. Wagner 11' driving floating Jump Shot (10 PTS),[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Right,11.2,Made,10.0,,,,,,,,,,,,,,,,,
361,PT10M55.00S,2022-12-17T01:54:45.5Z,3,REGULAR,3pt,Jump Shot,[],201143,31.35676741130092,32.59803921568628,1610612738,55,66,2022-12-17T01:54:50Z,3510000,False,87.0,242.0,1,left,MISS A. Horford 25' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
362,PT10M52.00S,2022-12-17T01:54:48.5Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,55,66,2022-12-17T01:54:50Z,3520000,False,,,0,,B. Bol REBOUND (Off:1 Def:5),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,,,,,,,,,361.0,6.0,5.0,1.0,,,,,,,,
363,PT10M43.00S,2022-12-17T01:54:57.7Z,3,REGULAR,3pt,Jump Shot,[],1630532,77.21747700394218,88.72549019607843,1610612753,55,66,2022-12-17T01:55:19Z,3530000,False,194.0,162.0,1,right,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
364,PT10M41.00S,2022-12-17T01:54:59.7Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,55,66,2022-12-17T02:15:10Z,3540000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,363.0,2.0,2.0,0.0,,,,,,,,
367,PT10M39.00S,2022-12-17T01:55:19.2Z,3,REGULAR,foul,personal,[],1628365,,,1610612738,55,66,2022-12-17T01:55:43Z,3570000,False,,,0,,M. Fultz personal FOUL (2 PF),"[1628365, 1627759]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Center,,,,,,,202058.0,,,,,,,,,,2.0,0.0,Brown,1627759.0
369,PT10M39.00S,2022-12-17T01:56:06.7Z,3,REGULAR,foul,personal,['1freethrow'],1629021,,,1610612738,55,66,2022-12-17T02:08:08Z,3590000,False,,,0,,M. Wagner away-from-play personal FOUL (2 PF) (Horford 1 FT),"[1629021, 201143]",1610612753.0,ORL,away-from-play,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,1155.0,,,,,,,,,,2.0,0.0,Horford,201143.0
382,PT10M39.00S,2022-12-17T01:56:25.2Z,3,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,56,66,2022-12-17T02:14:28Z,3605000,False,,,0,,J. Tatum away-from-play Free Throw 1 of 1 (21 PTS),[1628369],1610612738.0,BOS,away-from-play,,,Tatum,J. Tatum,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
372,PT10M39.00S,2022-12-17T02:00:20.6Z,3,REGULAR,foul,personal,['2freethrow'],201143,,,1610612753,56,66,2022-12-17T02:02:02Z,3620000,False,,,0,,A. Horford flagrant-type-2 personal FOUL (2 PF) (Wagner 2 FT),"[201143, 1629021]",1610612738.0,BOS,flagrant-type-2,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,,,,,,,1155.0,,,,,,,,,,2.0,0.0,Wagner,1629021.0
374,PT10M39.00S,2022-12-17T02:00:20.6Z,3,REGULAR,turnover,offensive foul,[],201143,,,1610612738,56,66,2022-12-17T02:00:20Z,3640000,False,,,0,,A. Horford offensive foul TURNOVER (1 TO),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,,,,,,,1155.0,1.0,,,,,,,,,,,,
392,PT10M39.00S,2022-12-17T02:00:39.0Z,3,REGULAR,ejection,other,[],201143,,,1610612753,56,66,2022-12-17T02:04:03Z,3645000,False,,,0,,Ejection A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,
375,PT10M39.00S,2022-12-17T02:00:57.4Z,3,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,56,67,2022-12-17T02:00:57Z,3650000,False,,,0,,M. Wagner flagrant Free Throw 1 of 2 (16 PTS),[1629021],1610612753.0,ORL,flagrant,,,Wagner,M. Wagner,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
376,PT10M39.00S,2022-12-17T02:01:12.0Z,3,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,56,68,2022-12-17T02:01:12Z,3660000,False,,,0,,M. Wagner flagrant Free Throw 2 of 2 (17 PTS),[1629021],1610612753.0,ORL,flagrant,,,Wagner,M. Wagner,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
377,PT10M39.00S,2022-12-17T02:01:21.8Z,3,REGULAR,substitution,out,[],201143,,,1610612738,56,68,2022-12-17T02:01:32Z,3670000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT10M39.00S,2022-12-17T02:01:21.8Z,3,REGULAR,substitution,in,[],1628436,,,1610612738,56,68,2022-12-17T02:01:32Z,3680000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT10M29.00S,2022-12-17T02:01:43.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,94.03745072273325,57.35294117647059,1610612753,56,70,2022-12-17T02:06:57Z,3690000,False,37.0,4.0,1,right,F. Wagner driving Layup (12 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.7,Made,12.0,,,,,,,,,,,,,,,,,
380,PT10M16.00S,2022-12-17T02:01:58.3Z,3,REGULAR,turnover,lost ball,[],1628369,,,1610612738,56,70,2022-12-17T02:02:21Z,3700000,False,,,0,,J. Tatum lost ball TURNOVER (1 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,,,,,,,,,,,,
383,PT10M16.00S,2022-12-17T02:02:01.5Z,3,REGULAR,foul,personal,[],1628369,,,1610612753,56,70,2022-12-17T02:02:42Z,3720000,False,,,0,,J. Tatum loose ball personal FOUL (1 PF),"[1628369, 1630532]",1610612738.0,BOS,loose ball,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,202058.0,,,,,,,,,,1.0,0.0,Wagner,1630532.0
385,PT10M07.00S,2022-12-17T02:02:48.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628365,91.5407358738502,60.29411764705882,1610612753,56,70,2022-12-17T02:02:54Z,3740000,False,51.0,27.0,1,right,MISS M. Fultz driving Layup,[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,,,,,,,,,,,,,,,,,,
386,PT10M05.00S,2022-12-17T02:02:50.9Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,56,70,2022-12-17T02:02:54Z,3750000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,385.0,3.0,3.0,0.0,,,,,,,,
387,PT10M02.00S,2022-12-17T02:02:54.3Z,3,REGULAR,turnover,lost ball,[],1627759,,,1610612738,56,70,2022-12-17T02:02:59Z,3760000,False,,,0,,J. Brown lost ball TURNOVER (4 TO),"[1627759, 1628365]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,4.0,,,,,Fultz,1628365.0,,,,,,
388,PT10M02.00S,2022-12-17T02:02:54.3Z,3,REGULAR,steal,,[],1628365,,,1610612753,56,70,2022-12-17T02:02:56Z,3770000,False,,,0,,M. Fultz STEAL (2 STL),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
389,PT09M46.00S,2022-12-17T02:03:11.7Z,3,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612753,56,70,2022-12-17T02:03:21Z,3780000,False,,,0,,L. Kornet shooting personal FOUL (2 PF) (Wagner 2 FT),"[1628436, 1629021]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,,,,,,,,,,2.0,0.0,Wagner,1629021.0
391,PT09M46.00S,2022-12-17T02:03:48.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629021,,,1610612753,56,71,2022-12-17T02:03:48Z,3800000,False,,,0,,M. Wagner Free Throw 1 of 2 (18 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
393,PT09M46.00S,2022-12-17T02:04:12.6Z,3,REGULAR,foul,technical,['1freethrow'],1628369,,,1610612753,56,71,2022-12-17T02:04:17Z,3810000,False,,,0,,J. Tatum technical FOUL (1 Tech),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,202058.0,,,,,,,,,,1.0,1.0,,
394,PT09M46.00S,2022-12-17T02:04:23.0Z,3,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,56,72,2022-12-17T02:04:23Z,3820000,False,,,0,,F. Wagner technical Free Throw 1 of 1 (13 PTS),[1630532],1610612753.0,ORL,technical,,,Wagner,F. Wagner,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
395,PT09M46.00S,2022-12-17T02:04:48.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629021,,,1610612753,56,73,2022-12-17T02:04:48Z,3830000,False,,,0,,M. Wagner Free Throw 2 of 2 (19 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
396,PT09M33.00S,2022-12-17T02:05:00.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,14.536793692509855,37.745098039215684,1610612738,56,73,2022-12-17T02:17:02Z,3840000,False,61.0,84.0,1,left,MISS D. White 10' floating Shot,[1628401],1610612738.0,BOS,floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,10.41,Missed,,,,,,,,,,,,,,,,,,
397,PT09M30.00S,2022-12-17T02:05:03.9Z,3,REGULAR,rebound,defensive,[],1628365,,,1610612753,56,73,2022-12-17T02:05:37Z,3850000,False,,,0,,M. Fultz REBOUND (Off:2 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,396.0,3.0,1.0,2.0,,,,,,,,
419,PT09M28.00S,2022-12-17T02:05:15.1Z,3,REGULAR,2pt,Layup,['fastbreak'],1628365,94.30026281208936,70.34313725490196,1610612753,56,73,2022-12-17T02:18:51Z,3865000,False,102.0,1.0,1,right,MISS M. Fultz 10' Layup - blocked,"[1628365, 1627759]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Right,10.17,Missed,,,,,,,,,,,,,Brown,1627759.0,,,,
420,PT09M28.00S,2022-12-17T02:05:15.1Z,3,REGULAR,block,,[],1627759,,,1610612753,56,73,2022-12-17T02:10:30Z,3867500,False,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
421,PT09M28.00S,2022-12-17T02:05:15.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,56,73,2022-12-17T02:10:30Z,3868750,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,419.0,,,,,,,,,,,
399,PT09M18.00S,2022-12-17T02:05:20.6Z,3,REGULAR,3pt,Jump Shot,[],1628401,13.222733245729303,96.32352941176471,1610612738,56,73,2022-12-17T02:10:30Z,3870000,False,-232.0,72.0,1,left,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,24.25,Missed,,,,,,,,,,,,,,,,,,
400,PT09M16.00S,2022-12-17T02:05:22.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,56,73,2022-12-17T02:05:27Z,3880000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,399.0,,,,,,,,,,,
402,PT09M08.00S,2022-12-17T02:05:42.8Z,3,REGULAR,2pt,Jump Shot,[],1628365,79.31997371879106,45.83333333333333,1610612753,56,75,2022-12-17T02:05:47Z,3900000,False,-21.0,142.0,1,right,M. Fultz 14' pullup Jump Shot (6 PTS),[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Center,14.34,Made,6.0,,,,,,,,,,,,,,,,,
403,PT09M05.00S,2022-12-17T02:05:53.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612738,56,75,2022-12-17T02:05:59Z,3910000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,
404,PT08M45.00S,2022-12-17T02:06:14.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203935,8.360709592641262,54.41176470588235,1610612738,58,75,2022-12-17T02:06:18Z,3920000,False,-22.0,26.0,1,left,M. Smart driving Layup (4 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,3.42,Made,4.0,,,,,,,,,,,,,,,,,
405,PT08M35.00S,2022-12-17T02:06:23.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,88.38699080157687,49.50980392156863,1610612753,58,75,2022-12-17T02:21:44Z,3930000,False,-2.0,57.0,1,right,MISS B. Bol driving floating Shot,[1629626],1610612753.0,ORL,driving floating,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,,,,,,,,,,,,,,,,,
406,PT08M33.00S,2022-12-17T02:06:25.8Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612738,58,75,2022-12-17T02:06:25Z,3940000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,405.0,1.0,1.0,0.0,,,,,,,,
407,PT08M23.00S,2022-12-17T02:06:36.0Z,3,REGULAR,3pt,Jump Shot,[],1627759,10.33180026281209,97.54901960784314,1610612738,58,75,2022-12-17T02:06:41Z,3950000,False,-238.0,45.0,1,left,MISS J. Brown 24' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,24.18,Missed,,,,,,,,,,,,,,,,,,
408,PT08M20.00S,2022-12-17T02:06:39.0Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,58,75,2022-12-17T02:06:41Z,3960000,False,,,0,,M. Smart REBOUND (Off:1 Def:0),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,,,,,,,407.0,1.0,0.0,1.0,,,,,,,,
409,PT08M18.00S,2022-12-17T02:06:41.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203935,24.52365308804205,15.441176470588236,1610612738,58,75,2022-12-17T02:06:47Z,3970000,False,173.0,178.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
410,PT08M15.00S,2022-12-17T02:06:44.2Z,3,REGULAR,rebound,offensive,[],1628436,,,1610612738,58,75,2022-12-17T02:06:47Z,3980000,False,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,409.0,2.0,1.0,1.0,,,,,,,,
411,PT08M15.00S,2022-12-17T02:06:45.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628436,5.590000152587891,50.0,1610612738,60,75,2022-12-17T02:06:45Z,3990000,False,0.0,0.0,1,left,L. Kornet tip Layup (2 PTS),[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
412,PT08M15.00S,2022-12-17T02:06:52.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,60,75,2022-12-17T02:06:52Z,4000000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT08M03.00S,2022-12-17T02:10:01.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,91.01511169513797,45.588235294117645,1610612753,60,75,2022-12-17T02:10:44Z,4010000,False,-22.0,32.0,1,right,MISS F. Wagner Layup - blocked,"[1630532, 1628401]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,,,,,,,,,White,1628401.0,,,,
414,PT08M03.00S,2022-12-17T02:10:01.3Z,3,REGULAR,block,,[],1628401,,,1610612753,60,75,2022-12-17T02:10:05Z,4020000,False,,,0,,D. White BLOCK (2 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
415,PT08M03.00S,2022-12-17T02:10:01.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,60,75,2022-12-17T02:10:44Z,4030000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,413.0,,,,,,,,,,,
417,PT07M50.00S,2022-12-17T02:10:19.3Z,3,REGULAR,3pt,Jump Shot,[],203935,12.434296977660972,3.431372549019608,1610612738,63,75,2022-12-17T02:10:47Z,4050000,False,233.0,64.0,1,left,M. Smart 24' 3PT  (7 PTS) (J. Tatum 2 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,24.15,Made,7.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,,,,
422,PT07M27.00S,2022-12-17T02:10:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,91.01511169513797,63.48039215686274,1610612753,63,75,2022-12-17T02:10:51Z,4070000,False,67.0,32.0,1,right,MISS P. Banchero 7' driving Layup - blocked,"[1631094, 1627759]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,7.46,Missed,,,,,,,,,,,,,Brown,1627759.0,,,,
423,PT07M27.00S,2022-12-17T02:10:41.4Z,3,REGULAR,block,,[],1627759,,,1610612753,63,75,2022-12-17T02:10:43Z,4080000,False,,,0,,J. Brown BLOCK (2 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
424,PT07M27.00S,2022-12-17T02:10:41.4Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,63,75,2022-12-17T02:10:51Z,4090000,False,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,422.0,4.0,4.0,0.0,,,,,,,,
425,PT07M23.00S,2022-12-17T02:10:49.3Z,3,REGULAR,turnover,traveling,[],1627759,,,1610612738,63,75,2022-12-17T02:11:11Z,4100000,False,,,0,,J. Brown traveling TURNOVER (5 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,5.0,,,,,,,,,,,,
426,PT07M10.00S,2022-12-17T02:11:21.1Z,3,REGULAR,turnover,bad pass,[],1628365,,,1610612753,63,75,2022-12-17T02:35:47Z,4110000,False,,,0,,M. Fultz bad pass TURNOVER (3 TO),"[1628365, 1627759]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,,,,,Brown,1627759.0,,,,,,
427,PT07M10.00S,2022-12-17T02:11:21.1Z,3,REGULAR,steal,,[],1627759,,,1610612738,63,75,2022-12-17T02:11:24Z,4120000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
428,PT07M05.00S,2022-12-17T02:11:26.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,8.886333771353483,45.09803921568628,1610612738,63,75,2022-12-17T02:11:33Z,4130000,False,25.0,31.0,1,left,MISS J. Tatum Layup,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
429,PT07M04.00S,2022-12-17T02:11:27.6Z,3,REGULAR,rebound,defensive,[],1629626,,,1610612753,63,75,2022-12-17T02:11:27Z,4140000,False,,,0,,B. Bol REBOUND (Off:1 Def:6),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,428.0,7.0,6.0,1.0,,,,,,,,
430,PT06M58.00S,2022-12-17T02:11:33.5Z,3,REGULAR,3pt,Jump Shot,[],1630532,79.84559789750328,94.6078431372549,1610612753,63,75,2022-12-17T02:28:32Z,4150000,False,223.0,137.0,1,right,MISS F. Wagner 26' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
431,PT06M55.00S,2022-12-17T02:11:36.3Z,3,REGULAR,rebound,offensive,[],1629021,,,1610612753,63,75,2022-12-17T02:11:36Z,4160000,False,,,0,,M. Wagner REBOUND (Off:4 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,430.0,7.0,3.0,4.0,,,,,,,,
