actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
403,PT01M18.00S,2023-01-27T02:17:34.6Z,3,REGULAR,3pt,Jump Shot,[],1628369,33.196452036793694,54.41176470588235,1610612738,80,87,2023-01-27T02:18:38Z,3930000,False,-22.0,260.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
404,PT01M14.00S,2023-01-27T02:17:38.6Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,80,87,2023-01-27T02:17:42Z,3940000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,403.0,,,,,,4.0,4.0,0.0,,,,,,,,
405,PT01M11.00S,2023-01-27T02:17:40.8Z,3,REGULAR,turnover,bad pass,[],1628392,,,1610612752,80,87,2023-01-27T02:17:46Z,3950000,False,,,0,,I. Hartenstein bad pass TURNOVER (1 TO),"[1628392, 1629057]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Right,,,,,1.0,Williams III,1629057.0,,,,,,,,,,,,,
406,PT01M11.00S,2023-01-27T02:17:40.8Z,3,REGULAR,steal,,[],1629057,,,1610612738,80,87,2023-01-27T02:17:42Z,3960000,False,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
407,PT01M07.00S,2023-01-27T02:17:44.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629684,9.674770039421814,96.81372549019608,1610612738,83,87,2023-01-27T02:19:08Z,3970000,False,-234.0,38.0,1,left,G. Williams 3PT running (6 PTS) (M. Brogdon 4 AST),"[1629684, 1627763]",1610612738.0,BOS,running,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,23.72,Made,6.0,,,,,,,,,,,M. Brogdon,1627763.0,4.0,,,,
409,PT00M44.90S,2023-01-27T02:18:08.1Z,3,REGULAR,2pt,Jump Shot,[],1628973,87.46714848883047,69.36274509803921,1610612752,83,89,2023-01-27T02:19:40Z,3990000,False,97.0,65.0,1,right,J. Brunson 11' fadeaway Jump Shot (27 PTS),[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,11.68,Made,27.0,,,,,,,,,,,,,,,,,
410,PT00M26.60S,2023-01-27T02:18:31.4Z,3,REGULAR,2pt,Jump Shot,[],1628369,20.581471747700395,82.35294117647058,1610612738,83,89,2023-01-27T02:20:25Z,4000000,False,-162.0,141.0,1,left,MISS J. Tatum 21' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,21.46,Missed,,,,,,,,,,,,,,,,,,
411,PT00M24.70S,2023-01-27T02:18:33.3Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,83,89,2023-01-27T02:18:36Z,4010000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,410.0,,,,,,3.0,3.0,0.0,,,,,,,,
412,PT00M04.80S,2023-01-27T02:18:56.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612752,83,89,2023-01-27T02:19:08Z,4020000,False,,,0,,G. Williams personal FOUL (3 PF) (Randle 2 FT),"[1629684, 203944]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,101283.0,,,,3.0,0.0,Randle,203944.0
414,PT00M04.80S,2023-01-27T02:19:30.9Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,83,90,2023-01-27T02:19:30Z,4040000,False,,,0,,J. Randle Free Throw 1 of 2 (27 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
415,PT00M04.80S,2023-01-27T02:19:32.0Z,3,REGULAR,substitution,out,[],1628973,,,1610612752,83,90,2023-01-27T02:19:37Z,4050000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT00M04.80S,2023-01-27T02:19:32.0Z,3,REGULAR,substitution,in,[],1630540,,,1610612752,83,90,2023-01-27T02:19:37Z,4060000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT00M04.80S,2023-01-27T02:19:56.0Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,83,91,2023-01-27T02:19:56Z,4070000,False,,,0,,J. Randle Free Throw 2 of 2 (28 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
418,PT00M02.20S,2023-01-27T02:20:02.0Z,3,REGULAR,foul,personal,[],1630540,,,1610612738,83,91,2023-01-27T02:20:36Z,4080000,False,,,0,,M. McBride take personal FOUL (1 PF),"[1630540, 1627763]",1610612752.0,NYK,take,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202049.0,,,,1.0,0.0,Brogdon,1627763.0
420,PT00M02.20S,2023-01-27T02:20:25.4Z,3,REGULAR,substitution,out,[],1629684,,,1610612738,83,91,2023-01-27T02:20:34Z,4100000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT00M02.20S,2023-01-27T02:20:25.4Z,3,REGULAR,substitution,out,[],1628392,,,1610612738,83,91,2023-01-27T02:20:34Z,4110000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT00M02.20S,2023-01-27T02:20:25.4Z,3,REGULAR,substitution,in,[],1630573,,,1610612738,83,91,2023-01-27T02:20:34Z,4120000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT00M02.20S,2023-01-27T02:20:25.4Z,3,REGULAR,substitution,in,[],1630579,,,1610612738,83,91,2023-01-27T02:20:34Z,4130000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT00M01.10S,2023-01-27T02:20:43.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612738,83,91,2023-01-27T02:20:51Z,4140000,False,,,0,,J. Randle personal FOUL (1 PF) (Hauser 2 FT),"[203944, 1630573]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,101283.0,,,,1.0,0.0,Hauser,1630573.0
426,PT00M01.10S,2023-01-27T02:21:08.3Z,3,REGULAR,freethrow,1 of 2,[],1630573,,,1610612738,84,91,2023-01-27T02:21:08Z,4160000,False,,,0,,S. Hauser Free Throw 1 of 2 (7 PTS),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
427,PT00M01.10S,2023-01-27T02:21:24.5Z,3,REGULAR,freethrow,2 of 2,[],1630573,,,1610612738,85,91,2023-01-27T02:21:24Z,4170000,False,,,0,,S. Hauser Free Throw 2 of 2 (8 PTS),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
428,PT00M00.00S,2023-01-27T02:21:45.3Z,3,REGULAR,turnover,bad pass,[],1630540,,,1610612752,85,91,2023-01-27T02:22:06Z,4180000,False,,,0,,M. McBride bad pass TURNOVER (2 TO),"[1630540, 1630573]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,2.0,Hauser,1630573.0,,,,,,,,,,,,,
429,PT00M00.00S,2023-01-27T02:21:45.3Z,3,REGULAR,steal,,[],1630573,,,1610612738,85,91,2023-01-27T02:21:55Z,4190000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
430,PT00M00.00S,2023-01-27T02:22:09.5Z,3,REGULAR,period,end,[],0,,,1610612738,85,91,2023-01-27T02:22:09Z,4200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT12M00.00S,2023-01-27T02:24:27.7Z,4,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,85,91,2023-01-27T02:24:51Z,4210000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT12M00.00S,2023-01-27T02:24:27.7Z,4,REGULAR,substitution,out,['startperiod'],1629656,,,1610612738,85,91,2023-01-27T02:24:51Z,4220000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT12M00.00S,2023-01-27T02:24:27.7Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612738,85,91,2023-01-27T02:24:51Z,4230000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT12M00.00S,2023-01-27T02:24:27.7Z,4,REGULAR,substitution,out,['startperiod'],1630579,,,1610612738,85,91,2023-01-27T02:24:51Z,4240000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT12M00.00S,2023-01-27T02:24:27.7Z,4,REGULAR,substitution,in,['startperiod'],1627759,,,1610612738,85,91,2023-01-27T02:24:51Z,4250000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT12M00.00S,2023-01-27T02:24:27.7Z,4,REGULAR,substitution,in,['startperiod'],1629628,,,1610612738,85,91,2023-01-27T02:24:51Z,4260000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT12M00.00S,2023-01-27T02:24:27.7Z,4,REGULAR,substitution,in,['startperiod'],1630167,,,1610612738,85,91,2023-01-27T02:24:51Z,4270000,False,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT12M00.00S,2023-01-27T02:24:27.7Z,4,REGULAR,substitution,in,['startperiod'],1628392,,,1610612738,85,91,2023-01-27T02:24:51Z,4280000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT12M00.00S,2023-01-27T02:25:18.0Z,4,REGULAR,period,start,[],0,,,1610612738,85,91,2023-01-27T02:25:18Z,4290000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT11M41.00S,2023-01-27T02:25:36.1Z,4,REGULAR,3pt,Jump Shot,[],1630573,31.01387976346912,69.140625,1610612738,85,91,2023-01-27T02:25:43Z,4300000,False,-96.0,239.0,1,left,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
441,PT11M38.00S,2023-01-27T02:25:39.1Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,85,91,2023-01-27T02:25:43Z,4310000,False,,,0,,I. Quickley REBOUND (Off:2 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,440.0,,,,,,4.0,2.0,2.0,,,,,,,,
442,PT11M18.00S,2023-01-27T02:25:58.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,87.46714848883047,52.450980392156865,1610612752,85,91,2023-01-27T02:26:05Z,4320000,False,12.0,65.0,1,right,MISS I. Quickley 6' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,,,,,,,,,,,,,,,,,
443,PT11M15.00S,2023-01-27T02:26:01.9Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,85,91,2023-01-27T02:26:05Z,4330000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,442.0,,,,,,1.0,1.0,0.0,,,,,,,,
444,PT11M07.00S,2023-01-27T02:26:09.1Z,4,REGULAR,2pt,Jump Shot,[],1627759,17.427726675427067,28.431372549019606,1610612738,87,91,2023-01-27T02:26:14Z,4340000,False,108.0,111.0,1,left,J. Brown 15' fadeaway Jump Shot (18 PTS),[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,15.49,Made,18.0,,,,,,,,,,,,,,,,,
445,PT10M51.00S,2023-01-27T02:26:28.0Z,4,REGULAR,foul,personal,['2freethrow'],1630202,,,1610612752,87,91,2023-01-27T02:26:37Z,4350000,False,,,0,,P. Pritchard shooting personal FOUL (1 PF) (Barrett 2 FT),"[1630202, 1629628]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,202049.0,,,,1.0,0.0,Barrett,1629628.0
447,PT10M51.00S,2023-01-27T02:26:52.4Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,87,92,2023-01-27T02:26:52Z,4370000,False,,,0,,R. Barrett Free Throw 1 of 2 (11 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
448,PT10M51.00S,2023-01-27T02:27:04.9Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,87,93,2023-01-27T02:27:04Z,4380000,False,,,0,,R. Barrett Free Throw 2 of 2 (12 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
449,PT10M36.00S,2023-01-27T02:27:21.9Z,4,REGULAR,turnover,lost ball,[],1627763,,,1610612738,87,93,2023-01-27T02:27:26Z,4390000,False,,,0,,M. Brogdon lost ball TURNOVER (1 TO),"[1627763, 1630540]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,,,,,1.0,McBride,1630540.0,,,,,,,,,,,,,
450,PT10M36.00S,2023-01-27T02:27:21.9Z,4,REGULAR,steal,,[],1630540,,,1610612752,87,93,2023-01-27T02:27:23Z,4400000,False,,,0,,M. McBride STEAL (3 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
451,PT10M33.00S,2023-01-27T02:27:27.0Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630193,89.70105124835742,52.450980392156865,1610612752,87,95,2023-01-27T02:28:25Z,4410000,False,12.0,44.0,1,right,I. Quickley running pullup Jump Shot (17 PTS) (M. McBride 2 AST),"[1630193, 1630540]",1610612752.0,NYK,running pullup,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,4.6,Made,17.0,,,,,,,,,,,M. McBride,1630540.0,2.0,,,,
452,PT10M33.00S,2023-01-27T02:27:32.6Z,4,REGULAR,foul,personal,['1freethrow'],1630573,,,1610612752,87,95,2023-01-27T02:27:38Z,4420000,False,,,0,,S. Hauser shooting personal FOUL (1 PF) (Quickley 1 FT),"[1630573, 1630193]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,,,,1.0,0.0,Quickley,1630193.0
455,PT10M33.00S,2023-01-27T02:28:01.0Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630193,,,1610612752,87,95,2023-01-27T02:28:01Z,4440000,False,,,0,,MISS I. Quickley Free Throw 1 of 1,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
456,PT10M31.00S,2023-01-27T02:28:03.0Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612738,87,95,2023-01-27T02:28:04Z,4450000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:3),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,455.0,,,,,,3.0,3.0,0.0,,,,,,,,
457,PT10M15.00S,2023-01-27T02:28:18.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,10.775295663600525,40.77818627450981,1610612738,89,95,2023-01-27T02:28:26Z,4460000,False,46.0,49.0,1,left,M. Brogdon 6' driving Layup (7 PTS),[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,6.71,Made,7.0,,,,,,,,,,,,,,,,,
458,PT10M00.00S,2023-01-27T02:28:32.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,84.1819973718791,38.970588235294116,1610612752,89,97,2023-01-27T02:29:30Z,4470000,False,-55.0,96.0,1,right,R. Barrett 11' driving floating Jump Shot (14 PTS),[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,11.09,Made,14.0,,,,,,,,,,,,,,,,,
459,PT09M56.00S,2023-01-27T02:28:37.5Z,4,REGULAR,turnover,bad pass,[],1630202,,,1610612738,89,97,2023-01-27T02:28:42Z,4480000,False,,,0,,P. Pritchard bad pass TURNOVER (1 TO),"[1630202, 1630193]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,,,,,1.0,Quickley,1630193.0,,,,,,,,,,,,,
460,PT09M56.00S,2023-01-27T02:28:37.5Z,4,REGULAR,steal,,[],1630193,,,1610612752,89,97,2023-01-27T02:28:39Z,4490000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
461,PT09M43.00S,2023-01-27T02:28:49.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629628,88.25558475689881,50.73529411764706,1610612752,89,97,2023-01-27T02:28:59Z,4500000,False,4.0,58.0,1,right,MISS R. Barrett floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.8,Missed,,,,,,,,,,,,,,,,,,
462,PT09M40.00S,2023-01-27T02:28:52.8Z,4,REGULAR,rebound,offensive,[],1630193,,,1610612752,89,97,2023-01-27T02:28:59Z,4510000,False,,,0,,I. Quickley REBOUND (Off:3 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,461.0,,,,,,5.0,2.0,3.0,,,,,,,,
463,PT09M31.00S,2023-01-27T02:29:03.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630540,66.70499342969777,34.80392156862745,1610612752,89,97,2023-01-27T02:29:12Z,4520000,False,-76.0,260.0,1,right,MISS M. McBride 27' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Center,27.14,Missed,,,,,,,,,,,,,,,,,,
464,PT09M28.00S,2023-01-27T02:29:06.1Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,89,97,2023-01-27T02:29:12Z,4530000,False,,,0,,J. Brown REBOUND (Off:2 Def:7),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,463.0,,,,,,9.0,7.0,2.0,,,,,,,,
465,PT09M21.00S,2023-01-27T02:29:13.1Z,4,REGULAR,3pt,Jump Shot,[],1630573,29.517082785808146,22.058823529411764,1610612738,89,97,2023-01-27T02:29:18Z,4540000,False,140.0,225.0,1,left,MISS S. Hauser 26' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,26.48,Missed,,,,,,,,,,,,,,,,,,
466,PT09M18.00S,2023-01-27T02:29:16.1Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,89,97,2023-01-27T02:29:23Z,4550000,False,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,465.0,,,,,,3.0,3.0,0.0,,,,,,,,
467,PT09M05.00S,2023-01-27T02:29:29.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,88.25558475689881,44.85294117647059,1610612752,89,97,2023-01-27T02:29:35Z,4560000,False,-26.0,58.0,1,right,MISS R. Barrett 6' turnaround fadeaway Shot,[1629628],1610612752.0,NYK,turnaround fadeaway,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,6.33,Missed,,,,,,,,,,,,,,,,,,
468,PT09M03.00S,2023-01-27T02:29:31.2Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,89,97,2023-01-27T02:29:40Z,4570000,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,467.0,,,,,,2.0,2.0,0.0,,,,,,,,
469,PT08M51.00S,2023-01-27T02:29:45.2Z,4,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,89,97,2023-01-27T02:29:54Z,4580000,False,,,0,,J. Brown bad pass out-of-bounds TURNOVER (2 TO),[1627759],1610612738.0,BOS,bad pass,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,2.0,,,,,,,,101283.0,,,,,,,
471,PT08M51.00S,2023-01-27T02:29:52.1Z,4,REGULAR,substitution,out,[],1630202,,,1610612752,89,97,2023-01-27T02:30:02Z,4600000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT08M51.00S,2023-01-27T02:29:52.1Z,4,REGULAR,substitution,in,[],1628401,,,1610612752,89,97,2023-01-27T02:30:02Z,4610000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT08M32.00S,2023-01-27T02:30:21.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,80.76544021024968,92.40196078431373,1610612752,89,100,2023-01-27T02:32:07Z,4620000,False,212.0,128.0,1,right,O. Toppin 24' 3PT step back (5 PTS) (I. Quickley 1 AST),"[1630167, 1630193]",1610612752.0,NYK,step back,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,24.78,Made,5.0,,,,,,,,,,,I. Quickley,1630193.0,1.0,,,,
480,PT08M16.00S,2023-01-27T02:30:49.2Z,4,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,89,100,2023-01-27T02:39:19Z,4640000,False,,,0,,J. Brown lost ball out-of-bounds TURNOVER (3 TO),[1627759],1610612738.0,BOS,lost ball,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,3.0,,,,,,,,101283.0,,,,,,,
478,PT08M16.00S,2023-01-27T02:30:58.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,89,100,2023-01-27T02:38:58Z,4645000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT08M16.00S,2023-01-27T02:31:49.7Z,4,REGULAR,substitution,out,[],1629057,,,1610612752,89,100,2023-01-27T02:38:51Z,4650000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT08M16.00S,2023-01-27T02:31:49.7Z,4,REGULAR,substitution,in,[],201143,,,1610612752,89,100,2023-01-27T02:38:51Z,4660000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT08M16.00S,2023-01-27T02:33:32.2Z,4,REGULAR,substitution,out,[],1630573,,,1610612752,89,100,2023-01-27T02:33:36Z,4690000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT08M16.00S,2023-01-27T02:33:32.2Z,4,REGULAR,substitution,in,[],1629684,,,1610612752,89,100,2023-01-27T02:33:36Z,4700000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT08M00.00S,2023-01-27T02:34:32.2Z,4,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612752,89,100,2023-01-27T02:34:41Z,4710000,False,,,0,,G. Williams shooting personal FOUL (4 PF) (McBride 2 FT),"[1629684, 1630540]",1610612738.0,BOS,shooting,,,Williams,G. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202049.0,,,,4.0,0.0,McBride,1630540.0
485,PT08M00.00S,2023-01-27T02:34:55.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630540,,,1610612752,89,101,2023-01-27T02:34:55Z,4730000,False,,,0,,M. McBride Free Throw 1 of 2 (1 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
486,PT08M00.00S,2023-01-27T02:35:10.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630540,,,1610612752,89,102,2023-01-27T02:35:10Z,4740000,False,,,0,,M. McBride Free Throw 2 of 2 (2 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
