actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
338,PT08M08.00S,2022-11-24T02:03:37.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.46057818659659,55.14705882352941,1610612742,84,64,2022-11-24T02:03:43Z,3360000,False,26.0,18.0,1,right,S. Dinwiddie driving Layup (14 PTS),[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,3.16,Made,14.0,,,,,,,,,,,,,,,,,
339,PT08M08.00S,2022-11-24T02:03:40.3Z,3,REGULAR,foul,personal,['1freethrow'],201143,,,1610612742,84,64,2022-11-24T02:03:46Z,3370000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Dinwiddie 1 FT),"[201143, 203915]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,,,,2.0,0.0,Dinwiddie,203915.0,,,,,,
341,PT08M08.00S,2022-11-24T02:03:51.2Z,3,REGULAR,substitution,out,[],203939,,,1610612742,84,64,2022-11-24T02:03:56Z,3390000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT08M08.00S,2022-11-24T02:03:51.2Z,3,REGULAR,substitution,in,[],1626174,,,1610612742,84,64,2022-11-24T02:03:56Z,3400000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT08M08.00S,2022-11-24T02:04:08.5Z,3,REGULAR,freethrow,1 of 1,[],203915,,,1610612742,84,65,2022-11-24T02:04:08Z,3410000,False,,,0,,S. Dinwiddie Free Throw 1 of 1 (15 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
344,PT07M53.00S,2022-11-24T02:04:25.4Z,3,REGULAR,2pt,Jump Shot,[],1628369,21.107095926412615,33.088235294117645,1610612738,86,65,2022-11-24T02:04:31Z,3420000,False,85.0,146.0,1,left,J. Tatum 16' pullup Jump Shot (27 PTS) (M. Smart 7 AST),"[1628369, 203935]",1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,16.87,Made,27.0,M. Smart,203935.0,7.0,,,,,,,,,,,,,,
346,PT07M41.00S,2022-11-24T02:04:37.6Z,3,REGULAR,3pt,Jump Shot,[],1629029,67.62483574244416,65.19607843137256,1610612742,86,65,2022-11-24T02:04:43Z,3440000,False,76.0,252.0,1,right,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
347,PT07M39.00S,2022-11-24T02:04:39.6Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,86,65,2022-11-24T02:04:43Z,3450000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,346.0,2.0,2.0,0.0,,
348,PT07M32.00S,2022-11-24T02:04:46.9Z,3,REGULAR,3pt,Jump Shot,[],203935,10.85742444152431,96.32352941176471,1610612738,89,65,2022-11-24T02:04:51Z,3460000,False,-232.0,50.0,1,left,M. Smart 3PT  (13 PTS) (J. Brown 3 AST),"[203935, 1627759]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,23.69,Made,13.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,
350,PT07M31.00S,2022-11-24T02:04:56.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,89,65,2022-11-24T02:04:56Z,3480000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT07M18.00S,2022-11-24T02:08:30.2Z,3,REGULAR,foul,personal,[],203935,,,1610612742,89,65,2022-11-24T02:08:40Z,3490000,False,,,0,,M. Smart personal FOUL (2 PF),"[203935, 1626174]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1193.0,,,,2.0,0.0,Wood,1626174.0,,,,,,
353,PT07M05.00S,2022-11-24T02:08:58.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,82.07950065703022,37.745098039215684,1610612742,89,65,2022-11-24T02:09:26Z,3510000,False,-61.0,116.0,1,right,MISS D. Finney-Smith 13' turnaround fadeaway Shot,[1627827],1610612742.0,DAL,turnaround fadeaway,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Center,13.12,Missed,,,,,,,,,,,,,,,,,,
354,PT07M02.00S,2022-11-24T02:09:01.5Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,89,65,2022-11-24T02:09:07Z,3520000,False,,,0,,J. Tatum REBOUND (Off:2 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,353.0,9.0,7.0,2.0,,
355,PT06M53.00S,2022-11-24T02:09:09.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,13.485545335085414,53.92156862745098,1610612738,91,65,2022-11-24T02:09:20Z,3530000,False,-20.0,74.0,1,left,J. Tatum 7' driving floating Jump Shot (29 PTS),[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,7.68,Made,29.0,,,,,,,,,,,,,,,,,
356,PT06M37.00S,2022-11-24T02:09:27.1Z,3,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,91,65,2022-11-24T02:09:43Z,3540000,False,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (4 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,202901.0,4.0,,,,,,,,,,,,
357,PT06M24.00S,2022-11-24T02:09:50.5Z,3,REGULAR,turnover,traveling,[],1628369,,,1610612738,91,65,2022-11-24T02:09:59Z,3550000,False,,,0,,J. Tatum traveling TURNOVER (2 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,1193.0,2.0,,,,,,,,,,,,
358,PT06M11.00S,2022-11-24T02:10:13.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629029,89.30683311432325,44.6078431372549,1610612742,91,67,2022-11-24T02:10:23Z,3560000,False,-27.0,48.0,1,right,L. Doncic driving Hook (31 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,5.51,Made,31.0,,,,,,,,,,,,,,,,,
359,PT05M49.00S,2022-11-24T02:10:36.5Z,3,REGULAR,2pt,Jump Shot,[],1627759,21.107095926412615,65.68627450980392,1610612738,91,67,2022-11-24T02:11:14Z,3570000,False,-78.0,146.0,1,left,MISS J. Brown 16' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,16.56,Missed,,,,,,,,,,,,,,,,,,
360,PT05M46.00S,2022-11-24T02:10:39.5Z,3,REGULAR,rebound,offensive,[],1628369,,,1610612738,91,67,2022-11-24T02:10:43Z,3580000,False,,,0,,J. Tatum REBOUND (Off:3 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,359.0,10.0,7.0,3.0,,
361,PT05M39.00S,2022-11-24T02:10:45.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,27.677398160315374,85.04901960784314,1610612738,91,67,2022-11-24T02:10:51Z,3590000,False,-175.0,208.0,1,left,MISS D. White 27' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,27.17,Missed,,,,,,,,,,,,,,,,,,
362,PT05M37.00S,2022-11-24T02:10:47.5Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,91,67,2022-11-24T02:10:51Z,3600000,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,361.0,3.0,3.0,0.0,,
363,PT05M23.00S,2022-11-24T02:11:02.4Z,3,REGULAR,2pt,Jump Shot,[],1629029,86.5473061760841,77.45098039215686,1610612742,91,67,2022-11-24T02:11:40Z,3610000,False,137.0,74.0,1,right,MISS L. Doncic 15' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,15.6,Missed,,,,,,,,,,,,,,,,,,
364,PT05M21.00S,2022-11-24T02:11:04.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,91,67,2022-11-24T02:11:12Z,3620000,False,,,0,,J. Tatum REBOUND (Off:3 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,363.0,11.0,8.0,3.0,,
365,PT05M21.00S,2022-11-24T02:11:10.6Z,3,REGULAR,foul,personal,[],1627827,,,1610612738,91,67,2022-11-24T02:11:23Z,3630000,False,,,0,,D. Finney-Smith personal FOUL (3 PF),"[1627827, 1628369]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1193.0,,,,3.0,0.0,Tatum,1628369.0,,,,,,
367,PT05M21.00S,2022-11-24T02:11:20.8Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,91,67,2022-11-24T02:11:34Z,3650000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT05M21.00S,2022-11-24T02:11:20.8Z,3,REGULAR,substitution,out,[],203493,,,1610612738,91,67,2022-11-24T02:11:34Z,3660000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT05M21.00S,2022-11-24T02:11:20.8Z,3,REGULAR,substitution,in,[],1630573,,,1610612738,91,67,2022-11-24T02:11:34Z,3670000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT05M21.00S,2022-11-24T02:11:20.8Z,3,REGULAR,substitution,in,[],203501,,,1610612738,91,67,2022-11-24T02:11:34Z,3680000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT05M11.00S,2022-11-24T02:11:51.9Z,3,REGULAR,3pt,Jump Shot,[],1628369,29.25427069645204,82.84313725490196,1610612738,91,67,2022-11-24T02:11:56Z,3690000,False,-164.0,222.0,1,left,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.65,Missed,,,,,,,,,,,,,,,,,,
372,PT05M08.00S,2022-11-24T02:11:54.9Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,91,67,2022-11-24T02:11:56Z,3700000,False,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,371.0,4.0,4.0,0.0,,
373,PT05M06.00S,2022-11-24T02:11:59.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203501,91.27792378449409,62.99019607843137,1610612742,91,67,2022-11-24T02:12:12Z,3710000,False,65.0,29.0,1,right,MISS T. Hardaway Jr. 7' running Layup - blocked,"[203501, 203935]",1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.14,Missed,,,,,,,,,,,,,,,,,Smart,203935.0
374,PT05M06.00S,2022-11-24T02:11:59.5Z,3,REGULAR,block,,[],203935,,,1610612742,91,67,2022-11-24T02:12:01Z,3720000,False,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
375,PT05M06.00S,2022-11-24T02:11:59.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,91,67,2022-11-24T02:12:12Z,3730000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,373.0,,,,,
377,PT04M54.00S,2022-11-24T02:12:18.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,11.908672798948752,42.64705882352941,1610612738,93,67,2022-11-24T02:12:23Z,3750000,False,37.0,59.0,1,left,J. Brown 6' driving Layup (19 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.99,Made,19.0,,,,,,,,,,,,,,,,,
378,PT04M35.00S,2022-11-24T02:12:38.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630573,,,1610612742,93,67,2022-11-24T02:12:50Z,3760000,False,,,0,,S. Hauser personal FOUL (2 PF) (Doncic 2 FT),"[1630573, 1629029]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201639.0,,,,2.0,0.0,Doncic,1629029.0,,,,,,
380,PT04M35.00S,2022-11-24T02:13:08.6Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,93,67,2022-11-24T02:13:36Z,3780000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
381,PT04M35.00S,2022-11-24T02:13:08.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,93,67,2022-11-24T02:13:36Z,3790000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,,,,,
382,PT04M35.00S,2022-11-24T02:13:09.2Z,3,REGULAR,substitution,out,[],203935,,,1610612742,93,67,2022-11-24T02:13:15Z,3800000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT04M35.00S,2022-11-24T02:13:09.2Z,3,REGULAR,substitution,in,[],1627763,,,1610612742,93,67,2022-11-24T02:13:15Z,3810000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT04M35.00S,2022-11-24T02:13:08.6Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,93,67,2022-11-24T02:13:36Z,3820000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
385,PT04M32.00S,2022-11-24T02:13:11.6Z,3,REGULAR,rebound,offensive,[],1629029,,,1610612742,93,67,2022-11-24T02:13:36Z,3830000,False,,,0,,L. Doncic REBOUND (Off:1 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,384.0,5.0,4.0,1.0,,
386,PT04M27.00S,2022-11-24T02:13:38.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203501,69.07030223390277,30.637254901960787,1610612742,93,67,2022-11-24T02:13:52Z,3840000,False,-97.0,238.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
387,PT04M25.00S,2022-11-24T02:13:40.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,93,67,2022-11-24T02:13:52Z,3850000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,386.0,,,,,
388,PT04M25.00S,2022-11-24T02:13:46.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630573,,,1610612742,93,67,2022-11-24T02:17:04Z,3860000,False,,,0,,S. Hauser personal FOUL (3 PF) (Wood 2 FT),"[1630573, 1626174]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,201639.0,,,,3.0,0.0,Wood,1626174.0,,,,,,
390,PT04M25.00S,2022-11-24T02:14:09.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626174,,,1610612742,93,68,2022-11-24T02:14:09Z,3880000,False,,,0,,C. Wood Free Throw 1 of 2 (8 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
391,PT04M25.00S,2022-11-24T02:14:20.2Z,3,REGULAR,substitution,out,[],203915,,,1610612742,93,68,2022-11-24T02:14:24Z,3890000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT04M25.00S,2022-11-24T02:14:20.2Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,93,68,2022-11-24T02:14:24Z,3900000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M25.00S,2022-11-24T02:14:34.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626174,,,1610612742,93,69,2022-11-24T02:14:34Z,3910000,False,,,0,,C. Wood Free Throw 2 of 2 (9 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
394,PT04M14.00S,2022-11-24T02:14:49.0Z,3,REGULAR,3pt,Jump Shot,[],1627759,33.459264126149804,30.88235294117647,1610612738,96,69,2022-11-24T02:14:54Z,3920000,False,96.0,262.0,1,left,J. Brown 27' 3PT pullup (22 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,27.89,Made,22.0,,,,,,,,,,,,,,,,,
395,PT03M57.00S,2022-11-24T02:15:05.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,93.64323258869908,49.50980392156863,1610612742,96,71,2022-11-24T02:15:09Z,3930000,False,-2.0,7.0,1,right,C. Wood driving DUNK (11 PTS) (L. Doncic 2 AST),"[1626174, 1629029]",1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,0.77,Made,11.0,L. Doncic,1629029.0,2.0,,,,,,,,,,,,,,
397,PT03M37.00S,2022-11-24T02:15:25.5Z,3,REGULAR,turnover,bad pass,[],1627759,,,1610612738,96,71,2022-11-24T02:15:29Z,3950000,False,,,0,,J. Brown bad pass TURNOVER (2 TO),"[1627759, 203501]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,Hardaway Jr.,203501.0,,,,,,,,,,
398,PT03M37.00S,2022-11-24T02:15:25.5Z,3,REGULAR,steal,,[],203501,,,1610612742,96,71,2022-11-24T02:15:27Z,3960000,False,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
399,PT03M32.00S,2022-11-24T02:15:30.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629029,94.30026281208936,49.01960784313725,1610612742,96,73,2022-11-24T02:15:40Z,3970000,False,-5.0,1.0,1,right,L. Doncic running finger roll Layup (33 PTS) (T. Hardaway Jr. 1 AST),"[1629029, 203501]",1610612742.0,DAL,running finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,0.5,Made,33.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,,
401,PT03M32.00S,2022-11-24T02:15:35.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,96,73,2022-11-24T02:15:35Z,3990000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT03M32.00S,2022-11-24T02:18:24.1Z,3,REGULAR,substitution,out,[],1628369,,,1610612738,96,73,2022-11-24T02:18:39Z,4000000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M32.00S,2022-11-24T02:18:24.1Z,3,REGULAR,substitution,out,[],201143,,,1610612738,96,73,2022-11-24T02:18:39Z,4010000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT03M32.00S,2022-11-24T02:18:24.1Z,3,REGULAR,substitution,in,[],1628401,,,1610612738,96,73,2022-11-24T02:18:39Z,4020000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT03M32.00S,2022-11-24T02:18:24.1Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,96,73,2022-11-24T02:18:39Z,4030000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M15.00S,2022-11-24T02:19:10.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,10.85742444152431,61.274509803921575,1610612738,98,73,2022-11-24T02:19:15Z,4040000,False,-56.0,50.0,1,left,M. Brogdon 7' driving Layup (8 PTS) (S. Hauser 1 AST),"[1627763, 1630573]",1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,7.51,Made,8.0,S. Hauser,1630573.0,1.0,,,,,,,,,,,,,,
408,PT02M53.00S,2022-11-24T02:19:32.0Z,3,REGULAR,3pt,Jump Shot,[],1630182,88.12417871222075,4.6568627450980395,1610612742,98,76,2022-11-24T02:19:37Z,4060000,False,-227.0,59.0,1,right,J. Green 3PT  (3 PTS) (L. Doncic 3 AST),"[1630182, 1629029]",1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,23.43,Made,3.0,L. Doncic,1629029.0,3.0,,,,,,,,,,,,,,
410,PT02M38.00S,2022-11-24T02:19:47.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,8.886333771353483,54.41176470588235,1610612738,98,76,2022-11-24T02:19:53Z,4080000,False,-22.0,31.0,1,left,MISS M. Brogdon driving Layup - blocked,"[1627763, 1627827]",1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,Finney-Smith,1627827.0
411,PT02M38.00S,2022-11-24T02:19:47.4Z,3,REGULAR,block,,[],1627827,,,1610612738,98,76,2022-11-24T02:19:50Z,4090000,False,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
412,PT02M35.00S,2022-11-24T02:19:50.4Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,98,76,2022-11-24T02:19:53Z,4100000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,410.0,2.0,2.0,0.0,,
413,PT02M29.00S,2022-11-24T02:19:56.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,94.03745072273325,44.6078431372549,1610612742,98,78,2022-11-24T02:20:02Z,4110000,False,-27.0,4.0,1,right,D. Finney-Smith driving Layup (5 PTS) (L. Doncic 4 AST),"[1627827, 1629029]",1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,2.72,Made,5.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,,,,
414,PT02M12.00S,2022-11-24T02:20:16.2Z,3,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,98,78,2022-11-24T02:20:24Z,4120000,False,,,0,,D. White lost ball out-of-bounds TURNOVER (2 TO),[1628401],1610612738.0,BOS,lost ball,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,1193.0,2.0,,,,,,,,,,,,
415,PT01M58.00S,2022-11-24T02:20:34.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,89.17542706964521,50.73529411764706,1610612742,98,78,2022-11-24T02:20:39Z,4130000,False,4.0,49.0,1,right,MISS L. Doncic driving Layup,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,,,,,,,,,
416,PT01M58.00S,2022-11-24T02:20:34.4Z,3,REGULAR,rebound,defensive,[],1627763,,,1610612738,98,78,2022-11-24T02:20:39Z,4140000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:3),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,415.0,4.0,3.0,1.0,,
417,PT01M53.00S,2022-11-24T02:20:39.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628401,10.200394218134035,58.57843137254902,1610612738,98,78,2022-11-24T02:22:47Z,4150000,False,-43.0,43.0,1,left,MISS D. White 6' running Layup,[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,,,,,,,,
418,PT01M49.00S,2022-11-24T02:20:43.3Z,3,REGULAR,rebound,offensive,[],1627763,,,1610612738,98,78,2022-11-24T02:20:47Z,4160000,False,,,0,,M. Brogdon REBOUND (Off:2 Def:3),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,417.0,5.0,3.0,2.0,,
