actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
323,PT12M00.00S,2023-04-01T00:46:26.9Z,3,REGULAR,period,start,[],0,,,1610612738,57,51,2023-04-01T00:46:26Z,3200000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M49.00S,2023-04-01T00:46:37.0Z,3,REGULAR,3pt,Jump Shot,[],1628401,73.40670170827858,18.38235294117647,1610612738,57,51,2023-04-01T00:46:45Z,3210000,False,-158.0,197.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,25.3,Missed,,,,,,,,,,,,
325,PT11M48.00S,2023-04-01T00:46:38.0Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612762,57,51,2023-04-01T00:46:45Z,3220000,False,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:3),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,324.0,4.0,3.0,1.0,,,,,,,,
326,PT11M39.00S,2023-04-01T00:46:49.2Z,3,REGULAR,foul,personal,[],203935,,,1610612762,57,51,2023-04-01T00:47:11Z,3230000,False,,,0,,M. Smart personal FOUL (1 PF),"[203935, 203482]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Center,202026.0,1.0,0.0,Olynyk,203482.0,,,,,,,,,,,,,,,
328,PT11M37.00S,2023-04-01T00:47:08.2Z,3,REGULAR,foul,offensive,[],1631117,,,1610612762,57,51,2023-04-01T00:48:00Z,3250000,False,,,0,,W. Kessler offensive FOUL (1 PF),"[1631117, 203935]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Center,202026.0,1.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,
330,PT11M37.00S,2023-04-01T00:47:08.2Z,3,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,57,51,2023-04-01T00:48:00Z,3270000,False,,,0,,W. Kessler offensive foul TURNOVER (2 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Center,202026.0,,,,,2.0,,,,,,,,,,,,,,
331,PT11M22.00S,2023-04-01T00:47:35.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201933,91.93495400788436,42.15686274509804,1610612738,57,51,2023-04-01T00:47:41Z,3280000,False,-39.0,23.0,1,right,MISS B. Griffin driving Layup,[201933],1610612738.0,BOS,driving,,,Griffin,B. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.56,Missed,,,,,,,,,,,,
332,PT11M20.00S,2023-04-01T00:47:37.7Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612762,57,51,2023-04-01T00:47:41Z,3290000,False,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:4),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,331.0,5.0,4.0,1.0,,,,,,,,
333,PT11M17.00S,2023-04-01T00:47:40.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630534,9.543363994743759,52.20588235294118,1610612762,57,51,2023-04-01T00:48:52Z,3300000,False,-11.0,37.0,1,left,MISS O. Agbaji running alley-oop Layup,[1630534],1610612762.0,UTA,running alley-oop,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,3.88,Missed,,,,,,,,,,,,
334,PT11M15.00S,2023-04-01T00:47:42.4Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,57,51,2023-04-01T00:47:46Z,3310000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,333.0,1.0,1.0,0.0,,,,,,,,
335,PT11M14.00S,2023-04-01T00:47:44.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201933,92.46057818659659,52.69607843137255,1610612738,59,51,2023-04-01T00:49:07Z,3320000,False,13.0,18.0,1,right,B. Griffin running DUNK (4 PTS) (J. Brown 3 AST),"[201933, 1627759]",1610612738.0,BOS,running,,,Griffin,B. Griffin,,,,,Restricted Area,0-8 Center,,,,,,,2.28,Made,,,,,4.0,J. Brown,1627759.0,3.0,,,,
337,PT10M55.00S,2023-04-01T00:48:02.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630534,12.697109067017081,41.17647058823529,1610612762,59,51,2023-04-01T00:49:51Z,3340000,False,44.0,67.0,1,left,MISS O. Agbaji 8' floating Shot,[1630534],1610612762.0,UTA,floating,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,8.01,Missed,,,,,,,,,,,,
338,PT10M54.00S,2023-04-01T00:48:03.2Z,3,REGULAR,rebound,defensive,[],201933,,,1610612738,59,51,2023-04-01T00:48:11Z,3350000,False,,,0,,B. Griffin REBOUND (Off:2 Def:5),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,337.0,7.0,5.0,2.0,,,,,,,,
339,PT10M41.00S,2023-04-01T00:48:16.7Z,3,REGULAR,3pt,Jump Shot,[],203935,92.46057818659659,4.411764705882353,1610612738,62,51,2023-04-01T00:48:22Z,3360000,False,-228.0,18.0,1,right,M. Smart 3PT  (9 PTS) (B. Griffin 2 AST),"[203935, 201933]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,,,,,,,22.86,Made,,,,,9.0,B. Griffin,201933.0,2.0,,,,
341,PT10M27.00S,2023-04-01T00:48:31.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,9.017739816031538,59.31372549019608,1610612762,62,51,2023-04-01T00:48:42Z,3380000,False,-47.0,32.0,1,left,MISS T. Horton-Tucker driving Layup - blocked,"[1629659, 1628401]",1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.67,Missed,,,,,,,,,,,White,1628401.0
342,PT10M27.00S,2023-04-01T00:48:31.2Z,3,REGULAR,block,,[],1628401,,,1610612762,62,51,2023-04-01T00:48:34Z,3390000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
343,PT10M26.00S,2023-04-01T00:48:32.2Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,62,51,2023-04-01T00:48:42Z,3400000,False,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,341.0,2.0,1.0,1.0,,,,,,,,
344,PT10M13.00S,2023-04-01T00:48:44.8Z,3,REGULAR,3pt,Jump Shot,[],1628369,89.83245729303549,3.6764705882352944,1610612738,65,51,2023-04-01T00:48:49Z,3410000,False,-232.0,43.0,1,right,J. Tatum 3PT  (20 PTS) (J. Brown 4 AST),"[1628369, 1627759]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,,,,,23.56,Made,,,,,20.0,J. Brown,1627759.0,4.0,,,,
346,PT09M56.00S,2023-04-01T00:49:01.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,9.674770039421814,42.40196078431372,1610612762,65,51,2023-04-01T00:51:26Z,3430000,False,38.0,38.0,1,left,MISS O. Agbaji driving finger roll Layup,[1630534],1610612762.0,UTA,driving finger roll,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.4,Missed,,,,,,,,,,,,
347,PT09M53.00S,2023-04-01T00:49:04.0Z,3,REGULAR,rebound,offensive,[],1631323,,,1610612762,65,51,2023-04-01T00:49:04Z,3440000,False,,,0,,S. Fontecchio REBOUND (Off:2 Def:1),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,346.0,3.0,1.0,2.0,,,,,,,,
348,PT09M51.00S,2023-04-01T00:49:05.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630534,8.229303547963205,3.1862745098039214,1610612762,65,54,2023-04-01T00:49:19Z,3450000,False,234.0,25.0,1,left,O. Agbaji 3PT  (8 PTS) (S. Fontecchio 1 AST),"[1630534, 1631323]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,,,,,,,23.54,Made,,,,,8.0,S. Fontecchio,1631323.0,1.0,,,,
350,PT09M38.00S,2023-04-01T00:49:19.2Z,3,REGULAR,3pt,Jump Shot,[],203935,75.64060446780552,11.27450980392157,1610612738,65,54,2023-04-01T00:49:23Z,3470000,False,-194.0,176.0,1,right,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,26.2,Missed,,,,,,,,,,,,
351,PT09M37.00S,2023-04-01T00:49:20.2Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612762,65,54,2023-04-01T00:49:23Z,3480000,False,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:5),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,350.0,6.0,5.0,1.0,,,,,,,,
352,PT09M30.00S,2023-04-01T00:49:28.1Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629659,16.90210249671485,38.23529411764706,1610612762,65,56,2023-04-01T00:52:08Z,3490000,False,59.0,106.0,1,left,T. Horton-Tucker 12' driving floating Jump Shot (12 PTS),[1629659],1610612762.0,UTA,driving floating,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.16,Made,,,,,12.0,,,,,,,
353,PT09M10.00S,2023-04-01T00:49:47.9Z,3,REGULAR,3pt,Jump Shot,[],201933,69.59592641261499,26.96078431372549,1610612738,65,56,2023-04-01T00:49:57Z,3500000,False,-115.0,233.0,1,right,MISS B. Griffin 26' 3PT,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Left Center,,,,,,,26.02,Missed,,,,,,,,,,,,
354,PT09M08.00S,2023-04-01T00:49:49.9Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612762,65,56,2023-04-01T00:49:57Z,3510000,False,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:6),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,353.0,7.0,6.0,1.0,,,,,,,,
355,PT09M01.00S,2023-04-01T00:49:56.4Z,3,REGULAR,3pt,Jump Shot,[],1629659,31.09395532194481,73.0392156862745,1610612762,65,56,2023-04-01T00:52:33Z,3520000,False,-115.0,240.0,1,left,MISS T. Horton-Tucker 26' pullup 3PT,[1629659],1610612762.0,UTA,pullup,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,26.6,Missed,,,,,,,,,,,,
356,PT09M00.00S,2023-04-01T00:49:57.4Z,3,REGULAR,rebound,defensive,[],201933,,,1610612738,65,56,2023-04-01T00:50:18Z,3530000,False,,,0,,B. Griffin REBOUND (Off:2 Def:6),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,355.0,8.0,6.0,2.0,,,,,,,,
357,PT08M49.00S,2023-04-01T00:50:08.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,86.94152431011827,43.38235294117647,1610612738,65,56,2023-04-01T00:50:16Z,3540000,False,-33.0,70.0,1,right,MISS J. Brown 7' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.76,Missed,,,,,,,,,,,,
358,PT08M48.00S,2023-04-01T00:50:09.6Z,3,REGULAR,rebound,defensive,[],1630534,,,1610612762,65,56,2023-04-01T00:50:16Z,3550000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:2),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,357.0,3.0,2.0,1.0,,,,,,,,
359,PT08M43.00S,2023-04-01T00:50:15.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203482,22.421156373193167,4.901960784313726,1610612762,65,59,2023-04-01T00:53:02Z,3560000,False,225.0,158.0,1,left,K. Olynyk 27' 3PT running (5 PTS) (O. Agbaji 2 AST),"[203482, 1630534]",1610612762.0,UTA,running,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,,27.55,Made,,,,,5.0,O. Agbaji,1630534.0,2.0,,,,
361,PT08M23.00S,2023-04-01T00:50:34.0Z,3,REGULAR,3pt,Jump Shot,[],203935,77.21747700394218,9.313725490196079,1610612738,68,59,2023-04-01T00:50:39Z,3580000,False,-203.0,162.0,1,right,M. Smart 25' 3PT  (12 PTS) (B. Griffin 3 AST),"[203935, 201933]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,25.98,Made,,,,,12.0,B. Griffin,201933.0,3.0,,,,
363,PT08M03.00S,2023-04-01T00:50:54.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,15.062417871222076,46.32352941176471,1610612762,68,59,2023-04-01T00:53:54Z,3600000,False,18.0,89.0,1,left,MISS K. Olynyk 9' floating Shot,[203482],1610612762.0,UTA,floating,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.1,Missed,,,,,,,,,,,,
364,PT08M01.00S,2023-04-01T00:50:56.5Z,3,REGULAR,rebound,defensive,[],201933,,,1610612738,68,59,2023-04-01T00:50:59Z,3610000,False,,,0,,B. Griffin REBOUND (Off:2 Def:7),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,363.0,9.0,7.0,2.0,,,,,,,,
365,PT07M57.00S,2023-04-01T00:51:01.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203935,73.01248357424441,15.931372549019606,1610612738,68,59,2023-04-01T00:54:11Z,3620000,False,-170.0,201.0,1,right,MISS M. Smart 26' running pullup 3PT,[203935],1610612738.0,BOS,running pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,26.36,Missed,,,,,,,,,,,,
366,PT07M55.00S,2023-04-01T00:51:03.2Z,3,REGULAR,rebound,defensive,[],1630534,,,1610612762,68,59,2023-04-01T00:51:11Z,3630000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:3),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,,,,365.0,4.0,3.0,1.0,,,,,,,,
367,PT07M51.00S,2023-04-01T00:51:07.1Z,3,REGULAR,turnover,bad pass,[],1629659,,,1610612762,68,59,2023-04-01T00:51:13Z,3640000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (3 TO),"[1629659, 1628369]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,,,,,,3.0,,,,,,,,,,,Tatum,1628369.0,,
368,PT07M51.00S,2023-04-01T00:51:07.1Z,3,REGULAR,steal,,[],1628369,,,1610612738,68,59,2023-04-01T00:51:09Z,3650000,False,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
369,PT07M46.00S,2023-04-01T00:51:11.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,92.9862023653088,54.166666666666664,1610612738,70,59,2023-04-01T00:51:24Z,3660000,False,21.0,13.0,1,right,J. Brown running Layup (10 PTS) (B. Griffin 4 AST),"[1627759, 201933]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,2.47,Made,,,,,10.0,B. Griffin,201933.0,4.0,,,,
371,PT07M44.00S,2023-04-01T00:51:23.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,70,59,2023-04-01T00:51:23Z,3680000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M22.00S,2023-04-01T00:54:42.5Z,3,REGULAR,3pt,Jump Shot,[],1629659,32.933639947437584,53.92156862745098,1610612762,70,59,2023-04-01T00:55:07Z,3690000,False,-20.0,257.0,1,left,MISS T. Horton-Tucker 25' step back 3PT,[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,,,,,,,25.78,Missed,,,,,,,,,,,,
373,PT07M20.00S,2023-04-01T00:54:44.5Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,70,59,2023-04-01T00:54:50Z,3700000,False,,,0,,J. Tatum REBOUND (Off:1 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,,,372.0,10.0,9.0,1.0,,,,,,,,
374,PT07M05.00S,2023-04-01T00:54:59.1Z,3,REGULAR,3pt,Jump Shot,[],1628401,79.188567674113,94.36274509803921,1610612738,70,59,2023-04-01T00:55:06Z,3710000,False,222.0,143.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,26.4,Missed,,,,,,,,,,,,
375,PT07M04.00S,2023-04-01T00:55:00.1Z,3,REGULAR,rebound,offensive,[],203935,,,1610612738,70,59,2023-04-01T01:11:54Z,3720000,False,,,0,,M. Smart REBOUND (Off:1 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,374.0,2.0,1.0,1.0,,,,,,,,
376,PT06M52.00S,2023-04-01T00:55:13.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627759,90.88370565045992,43.872549019607845,1610612738,70,59,2023-04-01T00:58:42Z,3730000,False,-31.0,33.0,1,right,MISS J. Brown floating Shot - blocked,"[1627759, 1631117]",1610612738.0,BOS,floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.52,Missed,,,,,,,,,,,Kessler,1631117.0
377,PT06M52.00S,2023-04-01T00:55:13.9Z,3,REGULAR,block,,[],1631117,,,1610612738,70,59,2023-04-01T00:57:42Z,3740000,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
378,PT06M52.00S,2023-04-01T00:55:13.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,70,59,2023-04-01T00:55:27Z,3750000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,376.0,,,,,,,,,,,
379,PT06M52.00S,2023-04-01T00:55:27.1Z,3,REGULAR,substitution,out,[],203935,,,1610612738,70,59,2023-04-01T00:55:31Z,3760000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M52.00S,2023-04-01T00:55:27.1Z,3,REGULAR,substitution,in,[],1627763,,,1610612738,70,59,2023-04-01T00:55:31Z,3770000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M51.00S,2023-04-01T00:55:48.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612738,70,59,2023-04-01T00:56:00Z,3780000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
382,PT06M33.00S,2023-04-01T00:56:18.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631117,7.178055190538765,54.90196078431373,1610612762,70,61,2023-04-01T00:56:23Z,3790000,False,-25.0,15.0,1,left,W. Kessler alley-oop Layup (12 PTS) (T. Horton-Tucker 5 AST),"[1631117, 1629659]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,2.87,Made,,,,,12.0,T. Horton-Tucker,1629659.0,5.0,,,,
385,PT06M20.00S,2023-04-01T00:56:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,89.83245729303549,45.09803921568628,1610612738,70,61,2023-04-01T00:57:59Z,3810000,False,-25.0,43.0,1,right,MISS J. Brown driving Layup - blocked,"[1627759, 203482]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.96,Missed,,,,,,,,,,,Olynyk,203482.0
386,PT06M20.00S,2023-04-01T00:56:34.3Z,3,REGULAR,block,,[],203482,,,1610612738,70,61,2023-04-01T00:56:37Z,3820000,False,,,0,,K. Olynyk BLOCK (1 BLK),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT06M20.00S,2023-04-01T00:56:34.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,70,61,2023-04-01T00:57:06Z,3830000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,385.0,,,,,,,,,,,
389,PT06M17.00S,2023-04-01T00:56:56.8Z,3,REGULAR,foul,personal,['3freethrow'],1630534,,,1610612738,70,61,2023-04-01T00:57:24Z,3850000,False,,,0,,O. Agbaji shooting personal FOUL (3 PF) (Tatum 3 FT),"[1630534, 1628369]",1610612762.0,UTA,shooting,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,203592.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
391,PT06M17.00S,2023-04-01T00:57:25.3Z,3,REGULAR,freethrow,1 of 3,['2ndchance'],1628369,,,1610612738,71,61,2023-04-01T00:58:02Z,3870000,False,,,0,,J. Tatum Free Throw 1 of 3 (21 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,Made,,,,,21.0,,,,,,,
392,PT06M17.00S,2023-04-01T00:57:25.3Z,3,REGULAR,freethrow,2 of 3,['2ndchance'],1628369,,,1610612738,72,61,2023-04-01T00:58:02Z,3880000,False,,,0,,J. Tatum Free Throw 2 of 3 (22 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,Made,,,,,22.0,,,,,,,
393,PT06M17.00S,2023-04-01T00:57:25.3Z,3,REGULAR,freethrow,3 of 3,['2ndchance'],1628369,,,1610612738,72,61,2023-04-01T00:58:02Z,3890000,False,,,0,,MISS J. Tatum Free Throw 3 of 3,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
394,PT06M17.00S,2023-04-01T00:57:25.3Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612762,72,61,2023-04-01T00:58:02Z,3900000,False,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:7),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,393.0,8.0,7.0,1.0,,,,,,,,
395,PT06M02.00S,2023-04-01T00:58:10.7Z,3,REGULAR,turnover,bad pass,[],1629659,,,1610612762,72,61,2023-04-01T00:58:17Z,3910000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (4 TO),"[1629659, 201933]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Right,,,,,,4.0,,,,,,,,,,,Griffin,201933.0,,
396,PT06M02.00S,2023-04-01T00:58:10.7Z,3,REGULAR,steal,,[],201933,,,1610612738,72,61,2023-04-01T00:58:12Z,3920000,False,,,0,,B. Griffin STEAL (1 STL),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
397,PT05M49.00S,2023-04-01T00:58:23.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,76.69185282522996,85.29411764705883,1610612738,72,61,2023-04-01T00:59:28Z,3930000,False,176.0,167.0,1,right,MISS J. Brown 24' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,24.27,Missed,,,,,,,,,,,,
398,PT05M48.00S,2023-04-01T00:58:24.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,72,61,2023-04-01T00:58:31Z,3940000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,397.0,,,,,,,,,,,
400,PT05M48.00S,2023-04-01T00:58:29.8Z,3,REGULAR,substitution,out,[],1629659,,,1610612762,72,61,2023-04-01T00:58:45Z,3960000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M48.00S,2023-04-01T00:58:29.8Z,3,REGULAR,substitution,out,[],1631323,,,1610612762,72,61,2023-04-01T00:58:45Z,3970000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M48.00S,2023-04-01T00:58:29.8Z,3,REGULAR,substitution,in,[],1627739,,,1610612762,72,61,2023-04-01T00:58:45Z,3980000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M48.00S,2023-04-01T00:58:29.8Z,3,REGULAR,substitution,in,[],1630548,,,1610612762,72,61,2023-04-01T00:58:45Z,3990000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
