actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
584,PT05M56.00S,2023-03-06T02:50:54.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",201143,6.521024967148489,50.245098039215684,1610612738,99,102,2023-03-06T02:57:37Z,5425000,False,-1.0,9.0,1,left,MISS A. Horford tip Layup,[201143],1610612738.0,BOS,tip,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,,,
585,PT05M55.00S,2023-03-06T02:50:55.2Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,99,102,2023-03-06T02:57:29Z,5427500,False,,,0,,J. Hart REBOUND (Off:0 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,584.0,6.0,6.0,0.0,,,,,,,,,,,,,
556,PT05M39.00S,2023-03-06T02:51:03.4Z,4,REGULAR,3pt,Jump Shot,[],1630193,68.80749014454665,19.852941176470587,1610612752,99,102,2023-03-06T02:52:40Z,5430000,False,-151.0,241.0,1,right,MISS I. Quickley 28' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,28.4,Missed,,,,,,,,,,,,,,,,,,
557,PT05M37.00S,2023-03-06T02:51:06.1Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,99,102,2023-03-06T02:51:06Z,5440000,False,,,0,,A. Horford REBOUND (Off:4 Def:7),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,556.0,11.0,7.0,4.0,,,,,,,,,,,,,
558,PT05M33.00S,2023-03-06T02:51:15.0Z,4,REGULAR,foul,personal,[],1630193,,,1610612738,99,102,2023-03-06T02:51:24Z,5450000,False,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 203935]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Smart,203935.0
560,PT05M27.00S,2023-03-06T02:51:38.3Z,4,REGULAR,3pt,Jump Shot,[],1629684,6.915243101182654,3.1862745098039214,1610612738,99,102,2023-03-06T02:51:48Z,5470000,False,234.0,13.0,1,left,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,23.44,Missed,,,,,,,,,,,,,,,,,,
561,PT05M25.00S,2023-03-06T02:51:40.3Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,99,102,2023-03-06T02:51:48Z,5480000,False,,,0,,R. Barrett REBOUND (Off:2 Def:7),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,,,,560.0,9.0,7.0,2.0,,,,,,,,,,,,,
562,PT05M03.00S,2023-03-06T02:52:02.6Z,4,REGULAR,3pt,Jump Shot,[],1629628,70.64717477003943,21.323529411764707,1610612752,99,102,2023-03-06T02:52:11Z,5490000,False,-143.0,223.0,1,right,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,26.55,Missed,,,,,,,,,,,,,,,,,,
563,PT05M00.00S,2023-03-06T02:52:05.6Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,99,102,2023-03-06T02:52:11Z,5500000,False,,,0,,A. Horford REBOUND (Off:4 Def:8),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,562.0,12.0,8.0,4.0,,,,,,,,,,,,,
564,PT04M50.00S,2023-03-06T02:52:17.0Z,4,REGULAR,foul,personal,[],1629628,,,1610612738,99,102,2023-03-06T02:52:23Z,5510000,False,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 203935]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Smart,203935.0
566,PT04M40.00S,2023-03-06T02:52:51.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.915243101182654,47.549019607843135,1610612738,99,102,2023-03-06T02:53:52Z,5530000,False,12.0,13.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
567,PT04M36.00S,2023-03-06T02:52:55.1Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,99,102,2023-03-06T02:53:05Z,5540000,False,,,0,,J. Randle REBOUND (Off:1 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,566.0,8.0,7.0,1.0,,,,,,,,,,,,,
568,PT04M16.00S,2023-03-06T02:53:14.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,84.31340341655716,50.49019607843137,1610612752,99,102,2023-03-06T02:53:27Z,5550000,False,2.0,95.0,1,right,MISS J. Randle 9' Jump Shot - blocked,"[203944, 1627759]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,9.5,Missed,,,,,,,,,,,,Brown,1627759.0,,,,,
569,PT04M16.00S,2023-03-06T02:53:14.9Z,4,REGULAR,block,,[],1627759,,,1610612752,99,102,2023-03-06T02:53:17Z,5560000,False,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
570,PT04M14.00S,2023-03-06T02:53:16.9Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,99,102,2023-03-06T02:53:27Z,5570000,False,,,0,,J. Brown REBOUND (Off:1 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,568.0,7.0,6.0,1.0,,,,,,,,,,,,,
571,PT04M09.00S,2023-03-06T02:53:20.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,7.440867279894875,49.26470588235294,1610612738,101,102,2023-03-06T02:54:41Z,5580000,False,4.0,17.0,1,left,J. Brown running Layup (25 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.78,Made,25.0,,,,,,,,,,,,,,,,,
572,PT04M09.00S,2023-03-06T02:53:28.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629628,,,1610612738,101,102,2023-03-06T02:53:44Z,5590000,False,,,0,,R. Barrett shooting personal FOUL (2 PF) (Brown 1 FT),"[1629628, 1627759]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Brown,1627759.0
574,PT04M09.00S,2023-03-06T02:53:54.7Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1627759,,,1610612738,102,102,2023-03-06T02:53:54Z,5610000,False,,,0,,J. Brown Free Throw 1 of 1 (26 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
575,PT03M48.00S,2023-03-06T02:54:20.6Z,4,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612752,102,102,2023-03-06T02:54:31Z,5620000,False,,,0,,J. Brown shooting personal FOUL (2 PF) (Barrett 2 FT),"[1627759, 1629628]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Barrett,1629628.0
577,PT03M48.00S,2023-03-06T02:54:53.4Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,102,103,2023-03-06T02:54:53Z,5640000,False,,,0,,R. Barrett Free Throw 1 of 2 (27 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
578,PT03M48.00S,2023-03-06T02:55:09.0Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,102,104,2023-03-06T02:55:09Z,5650000,False,,,0,,R. Barrett Free Throw 2 of 2 (28 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
579,PT03M37.00S,2023-03-06T02:55:28.7Z,4,REGULAR,3pt,Jump Shot,[],203935,27.54599211563732,85.04901960784314,1610612738,102,104,2023-03-06T02:55:43Z,5660000,False,-175.0,206.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,27.07,Missed,,,,,,,,,,,,,,,,,,
580,PT03M34.00S,2023-03-06T02:55:31.7Z,4,REGULAR,rebound,offensive,[],1629684,,,1610612738,102,104,2023-03-06T02:55:43Z,5670000,False,,,0,,G. Williams REBOUND (Off:2 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,579.0,4.0,2.0,2.0,,,,,,,,,,,,,
581,PT03M34.00S,2023-03-06T02:55:32.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629684,6.258212877792378,51.71568627450981,1610612738,104,104,2023-03-06T02:55:49Z,5680000,False,-9.0,6.0,1,left,G. Williams putback Layup (7 PTS),[1629684],1610612738.0,BOS,putback,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,1.07,Made,7.0,,,,,,,,,,,,,,,,,
582,PT03M07.00S,2023-03-06T02:55:58.8Z,4,REGULAR,turnover,traveling,[],203944,,,1610612752,104,104,2023-03-06T02:56:05Z,5690000,False,,,0,,J. Randle traveling TURNOVER (6 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,,,,,,,6.0,,,,,2530.0,,,,
586,PT03M07.00S,2023-03-06T02:59:13.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,104,104,2023-03-06T02:59:13Z,5710000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT02M54.00S,2023-03-06T03:01:00.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627759,17.69053876478318,64.4607843137255,1610612738,104,104,2023-03-06T03:01:19Z,5720000,False,-72.0,114.0,1,left,MISS J. Brown 13' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Left,13.48,Missed,,,,,,,,,,,,,,,,,,
588,PT02M52.00S,2023-03-06T03:01:02.5Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,104,104,2023-03-06T03:01:14Z,5730000,False,,,0,,M. Robinson REBOUND (Off:5 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Left,,,,587.0,10.0,5.0,5.0,,,,,,,,,,,,,
589,PT02M35.00S,2023-03-06T03:01:17.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,85.10183968462549,44.85294117647059,1610612752,104,106,2023-03-06T03:01:27Z,5740000,False,-26.0,88.0,1,right,I. Quickley 9' driving floating Jump Shot (29 PTS) (J. Randle 4 AST),"[1630193, 203944]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,9.12,Made,29.0,,,,,J. Randle,203944.0,4.0,,,,,,,,,,
591,PT02M11.00S,2023-03-06T03:01:40.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628369,12.959921156373195,44.6078431372549,1610612738,104,106,2023-03-06T03:01:51Z,5760000,False,27.0,69.0,1,left,MISS J. Tatum 7' driving Hook,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,7.44,Missed,,,,,,,,,,,,,,,,,,
592,PT02M09.00S,2023-03-06T03:01:42.4Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,104,106,2023-03-06T03:01:42Z,5770000,False,,,0,,R. Barrett REBOUND (Off:2 Def:8),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,591.0,10.0,8.0,2.0,,,,,,,,,,,,,
593,PT01M59.00S,2023-03-06T03:01:54.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.59198423127464,47.794117647058826,1610612752,104,108,2023-03-06T03:02:01Z,5780000,False,-11.0,17.0,1,right,J. Hart driving Layup (5 PTS),[1628404],1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.03,Made,5.0,,,,,,,,,,,,,,,,,
594,PT01M48.00S,2023-03-06T03:02:09.0Z,4,REGULAR,3pt,Jump Shot,[],203935,32.276609724047304,37.99019607843137,1610612738,104,108,2023-03-06T03:02:22Z,5790000,False,60.0,251.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
595,PT01M46.00S,2023-03-06T03:02:11.0Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,104,108,2023-03-06T03:02:22Z,5800000,False,,,0,,J. Hart REBOUND (Off:0 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,594.0,7.0,7.0,0.0,,,,,,,,,,,,,
596,PT01M25.00S,2023-03-06T03:02:32.5Z,4,REGULAR,3pt,Jump Shot,[],203944,67.62483574244416,35.049019607843135,1610612752,104,111,2023-03-06T03:03:09Z,5810000,False,-75.0,252.0,1,right,J. Randle 26' 3PT step back (27 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,26.27,Made,27.0,,,,,,,,,,,,,,,,,
597,PT01M08.00S,2023-03-06T03:02:51.6Z,4,REGULAR,3pt,Jump Shot,[],201143,31.09395532194481,73.0392156862745,1610612738,107,111,2023-03-06T03:02:56Z,5820000,False,-115.0,240.0,1,left,A. Horford 26' 3PT  (17 PTS) (M. Smart 4 AST),"[201143, 203935]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,26.6,Made,17.0,,,,,M. Smart,203935.0,4.0,,,,,,,,,,
599,PT00M44.70S,2023-03-06T03:03:20.3Z,4,REGULAR,3pt,Jump Shot,[],203944,67.62483574244416,59.55882352941176,1610612752,107,111,2023-03-06T03:04:17Z,5840000,False,48.0,252.0,1,right,MISS J. Randle 25' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
600,PT00M42.00S,2023-03-06T03:03:23.0Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,107,111,2023-03-06T03:04:28Z,5850000,False,,,0,,A. Horford REBOUND (Off:4 Def:9),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,599.0,13.0,9.0,4.0,,,,,,,,,,,,,
601,PT00M34.10S,2023-03-06T03:03:31.7Z,4,REGULAR,3pt,Jump Shot,[],1628369,32.802233902759525,61.274509803921575,1610612738,107,111,2023-03-06T03:04:35Z,5860000,False,-56.0,256.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,26.19,Missed,,,,,,,,,,,,,,,,,,
602,PT00M29.70S,2023-03-06T03:03:36.2Z,4,REGULAR,rebound,offensive,[],1629684,,,1610612738,107,111,2023-03-06T03:03:36Z,5870000,False,,,0,,G. Williams REBOUND (Off:3 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,,601.0,5.0,2.0,3.0,,,,,,,,,,,,,
603,PT00M26.20S,2023-03-06T03:03:39.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203935,8.09789750328515,96.81372549019608,1610612738,107,111,2023-03-06T03:03:45Z,5880000,False,-234.0,24.0,1,left,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
604,PT00M23.20S,2023-03-06T03:03:42.6Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,107,111,2023-03-06T03:03:45Z,5890000,False,,,0,,J. Brown REBOUND (Off:2 Def:6),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,603.0,8.0,6.0,2.0,,,,,,,,,,,,,
605,PT00M19.30S,2023-03-06T03:03:46.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203935,9.149145860709593,96.81372549019608,1610612738,110,111,2023-03-06T03:03:52Z,5900000,False,-234.0,34.0,1,left,M. Smart 3PT  (8 PTS) (A. Horford 6 AST),"[203935, 201143]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,23.65,Made,8.0,,,,,A. Horford,201143.0,6.0,,,,,,,,,,
607,PT00M17.90S,2023-03-06T03:04:02.4Z,4,REGULAR,foul,personal,[],203935,,,1610612752,110,111,2023-03-06T03:04:17Z,5920000,False,,,0,,M. Smart take personal FOUL (4 PF),"[203935, 1630193]",1610612738.0,BOS,take,,,Smart,M. Smart,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,202027.0,4.0,0.0,Quickley,1630193.0
609,PT00M17.90S,2023-03-06T03:04:33.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,110,111,2023-03-06T03:04:33Z,5940000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M17.90S,2023-03-06T03:05:53.7Z,4,REGULAR,substitution,out,[],1629011,,,1610612752,110,111,2023-03-06T03:06:00Z,5950000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M17.90S,2023-03-06T03:05:53.7Z,4,REGULAR,substitution,in,[],1629656,,,1610612752,110,111,2023-03-06T03:06:00Z,5960000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M17.90S,2023-03-06T03:06:40.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,110,111,2023-03-06T03:06:40Z,5970000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M16.20S,2023-03-06T03:08:22.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612752,110,111,2023-03-06T03:08:48Z,5980000,False,,,0,,M. Smart take personal FOUL (5 PF) (Randle 2 FT),"[203935, 203944]",1610612738.0,BOS,take,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2530.0,5.0,0.0,Randle,203944.0
615,PT00M16.20S,2023-03-06T03:08:52.8Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,110,112,2023-03-06T03:08:52Z,6000000,False,,,0,,J. Randle Free Throw 1 of 2 (28 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
616,PT00M16.20S,2023-03-06T03:09:14.3Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,110,113,2023-03-06T03:09:14Z,6010000,False,,,0,,J. Randle Free Throw 2 of 2 (29 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
617,PT00M16.20S,2023-03-06T03:09:17.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,110,113,2023-03-06T03:09:17Z,6020000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M16.20S,2023-03-06T03:10:13.7Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,110,113,2023-03-06T03:10:35Z,6030000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M16.20S,2023-03-06T03:10:13.7Z,4,REGULAR,substitution,in,[],1628401,,,1610612738,110,113,2023-03-06T03:10:35Z,6040000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M12.90S,2023-03-06T03:11:07.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627759,11.908672798948752,50.98039215686274,1610612738,112,113,2023-03-06T03:11:19Z,6050000,False,-5.0,59.0,1,left,J. Brown turnaround Hook (28 PTS) (D. White 4 AST),"[1627759, 1628401]",1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.96,Made,28.0,,,,,D. White,1628401.0,4.0,,,,,,,,,,
622,PT00M12.90S,2023-03-06T03:11:13.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629656,,,1610612738,112,113,2023-03-06T03:11:21Z,6070000,False,,,0,,Q. Grimes shooting personal FOUL (2 PF) (Brown 1 FT),"[1629656, 1627759]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202035.0,2.0,0.0,Brown,1627759.0
624,PT00M12.90S,2023-03-06T03:11:23.4Z,4,REGULAR,substitution,out,[],1628401,,,1610612738,112,113,2023-03-06T03:12:09Z,6090000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M12.90S,2023-03-06T03:11:23.4Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,112,113,2023-03-06T03:12:09Z,6100000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M12.90S,2023-03-06T03:11:49.1Z,4,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,113,113,2023-03-06T03:11:49Z,6110000,False,,,0,,J. Brown Free Throw 1 of 1 (29 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
627,PT00M00.10S,2023-03-06T03:12:07.8Z,4,REGULAR,turnover,lost ball,[],203944,,,1610612752,113,113,2023-03-06T03:12:25Z,6120000,False,,,0,,J. Randle lost ball TURNOVER (7 TO),"[203944, 1627759]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,,,,,,,,,7.0,Brown,1627759.0,,,,,,,
628,PT00M00.10S,2023-03-06T03:12:07.8Z,4,REGULAR,steal,,[],1627759,,,1610612738,113,113,2023-03-06T03:12:09Z,6130000,False,,,0,,J. Brown STEAL (4 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
629,PT00M00.00S,2023-03-06T03:12:14.4Z,4,REGULAR,period,end,[],0,,,1610612738,113,113,2023-03-06T03:12:14Z,6140000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M00.00S,2023-03-06T03:14:08.7Z,5,OVERTIME,substitution,out,['startperiod'],1629656,,,1610612738,113,113,2023-03-06T03:14:54Z,6150000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT05M00.00S,2023-03-06T03:14:08.7Z,5,OVERTIME,substitution,in,['startperiod'],1629011,,,1610612738,113,113,2023-03-06T03:14:54Z,6160000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT05M00.00S,2023-03-06T03:15:10.0Z,5,OVERTIME,period,start,[],0,,,0,113,113,2023-03-06T03:15:10Z,6170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M57.00S,2023-03-06T03:15:11.9Z,5,OVERTIME,jumpball,recovered,[],1630193,,,1610612752,113,113,2023-03-06T03:15:11Z,6190000,False,,,0,,Jump Ball M. Robinson vs. A. Horford: Tip to I. Quickley,"[1630193, 1629011, 201143]",1610612752.0,NYK,startperiod,I. Quickley,1630193.0,Quickley,I. Quickley,Robinson,1629011.0,Horford,201143.0,,,,,,,,,,,,,,,,,,,,,,
637,PT04M38.00S,2023-03-06T03:15:32.8Z,5,OVERTIME,3pt,Jump Shot,[],203944,73.80091984231275,14.460784313725492,1610612752,113,113,2023-03-06T03:15:41Z,6220000,False,-178.0,194.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,26.29,Missed,,,,,,,,,,,,,,,,,,
638,PT04M35.00S,2023-03-06T03:15:35.8Z,5,OVERTIME,rebound,defensive,[],1628369,,,1610612738,113,113,2023-03-06T03:15:41Z,6230000,False,,,0,,J. Tatum REBOUND (Off:2 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,637.0,9.0,7.0,2.0,,,,,,,,,,,,,
639,PT04M14.00S,2023-03-06T03:15:54.4Z,5,OVERTIME,3pt,Jump Shot,[],203935,28.203022339027594,21.07843137254902,1610612738,116,113,2023-03-06T03:15:59Z,6240000,False,145.0,213.0,1,left,M. Smart 25' 3PT  (11 PTS) (J. Tatum 5 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,25.71,Made,11.0,,,,,J. Tatum,1628369.0,5.0,,,,,,,,,,
641,PT03M45.00S,2023-03-06T03:16:25.5Z,5,OVERTIME,3pt,Jump Shot,[],1630193,91.40932982917214,2.450980392156863,1610612752,116,113,2023-03-06T03:16:33Z,6260000,False,-238.0,28.0,1,right,MISS I. Quickley 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,23.94,Missed,,,,,,,,,,,,,,,,,,
642,PT03M42.00S,2023-03-06T03:16:28.5Z,5,OVERTIME,rebound,defensive,[],1628369,,,1610612738,116,113,2023-03-06T03:16:33Z,6270000,False,,,0,,J. Tatum REBOUND (Off:2 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,,641.0,10.0,8.0,2.0,,,,,,,,,,,,,
