actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
432,PT05M30.00S,2022-12-22T02:05:09.4Z,3,REGULAR,2pt,Jump Shot,[],1630169,70.77858081471747,50.98039215686274,1610612754,64,83,2022-12-22T02:05:13Z,4180000,False,5.0,222.0,1,right,MISS T. Haliburton 22' turnaround Shot,[1630169],1610612754.0,IND,turnaround,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,,,,,,Missed,,22.23,,,,,,,,,,,,
433,PT05M28.00S,2022-12-22T02:05:11.4Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,64,83,2022-12-22T02:05:13Z,4190000,False,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,,,,,,,,,432.0,4.0,4.0,0.0,,,,,,,,
434,PT05M24.00S,2022-12-22T02:05:16.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201143,9.280551905387648,43.13725490196079,1610612738,64,83,2022-12-22T02:05:31Z,4200000,False,34.0,35.0,1,left,MISS A. Horford Layup,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.88,,,,,,,,,,,,
435,PT05M22.00S,2022-12-22T02:05:18.0Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,64,83,2022-12-22T02:05:31Z,4210000,False,,,0,,J. Smith REBOUND (Off:2 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,434.0,6.0,4.0,2.0,,,,,,,,
436,PT05M16.00S,2022-12-22T02:05:23.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,71.43561103810775,21.568627450980394,1610612754,64,86,2022-12-22T02:05:35Z,4220000,False,-142.0,216.0,1,right,T. Haliburton 25' 3PT pullup (27 PTS) (A. Nembhard 3 AST),"[1630169, 1629614]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,Made,27.0,25.86,,,,,,,,A. Nembhard,1629614.0,3.0,,
438,PT05M03.00S,2022-12-22T02:05:36.6Z,3,REGULAR,3pt,Jump Shot,[],201143,7.440867279894875,95.09803921568627,1610612738,64,86,2022-12-22T02:05:41Z,4240000,False,-225.0,17.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.62,,,,,,,,,,,,
439,PT05M01.00S,2022-12-22T02:05:38.6Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,64,86,2022-12-22T02:05:41Z,4250000,False,,,0,,B. Hield REBOUND (Off:1 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,,,,,,,438.0,3.0,2.0,1.0,,,,,,,,
440,PT04M51.00S,2022-12-22T02:05:46.7Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,64,86,2022-12-22T02:08:24Z,4260000,False,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1627759]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Brown,1627759.0,,,,,
441,PT04M51.00S,2022-12-22T02:05:46.7Z,3,REGULAR,steal,,[],1627759,,,1610612738,64,86,2022-12-22T02:05:49Z,4270000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
442,PT04M46.00S,2022-12-22T02:05:51.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628369,8.360709592641262,42.40196078431372,1610612738,66,86,2022-12-22T02:08:15Z,4280000,False,38.0,26.0,1,left,J. Tatum running DUNK (21 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,21.0,4.61,,,,,,,,,,,,
443,PT04M46.00S,2022-12-22T02:06:05.2Z,3,REGULAR,foul,personal,['1freethrow'],1630174,,,1610612738,66,86,2022-12-22T02:10:15Z,4290000,False,,,0,,A. Nesmith personal FOUL (4 PF) (Tatum 1 FT),"[1630174, 1628369]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,1830.0,4.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
445,PT04M46.00S,2022-12-22T02:06:51.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,66,86,2022-12-22T02:10:23Z,4310000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M46.00S,2022-12-22T02:08:52.5Z,3,REGULAR,substitution,out,[],1628401,,,1610612738,66,86,2022-12-22T02:09:28Z,4320000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M46.00S,2022-12-22T02:08:52.5Z,3,REGULAR,substitution,out,[],1630202,,,1610612738,66,86,2022-12-22T02:09:28Z,4330000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M46.00S,2022-12-22T02:08:52.5Z,3,REGULAR,substitution,out,[],201143,,,1610612738,66,86,2022-12-22T02:09:28Z,4340000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M46.00S,2022-12-22T02:08:52.5Z,3,REGULAR,substitution,out,[],1629614,,,1610612738,66,86,2022-12-22T02:09:28Z,4350000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M46.00S,2022-12-22T02:08:52.5Z,3,REGULAR,substitution,out,[],1630174,,,1610612738,66,86,2022-12-22T02:09:28Z,4360000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M46.00S,2022-12-22T02:08:52.5Z,3,REGULAR,substitution,in,[],1627763,,,1610612738,66,86,2022-12-22T02:09:28Z,4370000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M46.00S,2022-12-22T02:08:52.5Z,3,REGULAR,substitution,in,[],1630573,,,1610612738,66,86,2022-12-22T02:09:28Z,4380000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M46.00S,2022-12-22T02:08:52.5Z,3,REGULAR,substitution,in,[],1629057,,,1610612738,66,86,2022-12-22T02:09:28Z,4390000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M46.00S,2022-12-22T02:08:52.5Z,3,REGULAR,substitution,in,[],1630537,,,1610612738,66,86,2022-12-22T02:09:28Z,4400000,False,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M46.00S,2022-12-22T02:08:52.5Z,3,REGULAR,substitution,in,[],1631097,,,1610612738,66,86,2022-12-22T02:09:28Z,4410000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M46.00S,2022-12-22T02:09:45.5Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628369,,,1610612738,66,86,2022-12-22T02:10:38Z,4420000,False,,,0,,MISS J. Tatum Free Throw 1 of 1,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
457,PT04M46.00S,2022-12-22T02:09:45.5Z,3,REGULAR,rebound,offensive,[],1630573,,,1610612738,66,86,2022-12-22T02:10:38Z,4430000,False,,,0,,S. Hauser REBOUND (Off:2 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,456.0,3.0,1.0,2.0,,,,,,,,
458,PT04M40.00S,2022-12-22T02:09:50.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627759,14.273981603153747,48.28431372549019,1610612738,66,86,2022-12-22T02:22:33Z,4440000,False,9.0,82.0,1,left,MISS J. Brown 8' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.22,,,,,,,,,,,,
459,PT04M38.00S,2022-12-22T02:09:52.0Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,66,86,2022-12-22T02:10:00Z,4450000,False,,,0,,R. Williams III REBOUND (Off:5 Def:3),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,458.0,8.0,3.0,5.0,,,,,,,,
461,PT04M31.00S,2022-12-22T02:09:59.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627763,8.754927726675426,3.6764705882352944,1610612738,66,86,2022-12-22T02:10:04Z,4470000,False,232.0,30.0,1,left,MISS M. Brogdon 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.35,,,,,,,,,,,,
462,PT04M26.00S,2022-12-22T02:10:04.3Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,66,86,2022-12-22T02:10:04Z,4480000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,,,,,,,461.0,2.0,2.0,0.0,,,,,,,,
463,PT04M11.00S,2022-12-22T02:10:18.8Z,3,REGULAR,3pt,Jump Shot,[],1630188,95.74572930354796,95.34313725490196,1610612754,66,86,2022-12-22T02:10:49Z,4490000,False,227.0,-13.0,1,right,MISS J. Smith 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.7,,,,,,,,,,,,
464,PT04M08.00S,2022-12-22T02:10:22.0Z,3,REGULAR,rebound,offensive,[],1630188,,,1610612754,66,86,2022-12-22T02:10:22Z,4500000,False,,,0,,J. Smith REBOUND (Off:3 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,,,,463.0,7.0,4.0,3.0,,,,,,,,
465,PT04M05.00S,2022-12-22T02:10:25.1Z,3,REGULAR,turnover,bad pass,[],1630188,,,1610612754,66,86,2022-12-22T02:10:57Z,4510000,False,,,0,,J. Smith bad pass TURNOVER (2 TO),"[1630188, 1630573]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,Hauser,1630573.0,,,,,
466,PT04M05.00S,2022-12-22T02:10:25.1Z,3,REGULAR,steal,,[],1630573,,,1610612738,66,86,2022-12-22T02:10:57Z,4520000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
467,PT04M05.00S,2022-12-22T02:10:32.9Z,3,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612738,66,86,2022-12-22T02:10:45Z,4530000,False,,,0,,J. Smith shooting personal FOUL (2 PF) (Tatum 2 FT),"[1630188, 1628369]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,1627964.0,2.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
469,PT04M05.00S,2022-12-22T02:10:51.6Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628369,,,1610612738,67,86,2022-12-22T02:10:51Z,4550000,False,,,0,,J. Tatum Free Throw 1 of 2 (22 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
470,PT04M05.00S,2022-12-22T02:11:03.9Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628369,,,1610612738,68,86,2022-12-22T02:11:03Z,4560000,False,,,0,,J. Tatum Free Throw 2 of 2 (23 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
471,PT03M45.00S,2022-12-22T02:11:24.3Z,3,REGULAR,3pt,Jump Shot,[],1630537,89.56964520367937,97.30392156862744,1610612754,68,89,2022-12-22T02:11:28Z,4570000,False,237.0,46.0,1,right,C. Duarte 24' 3PT step back (8 PTS),[1630537],1610612754.0,IND,step back,,,Duarte,C. Duarte,,,,,Right Corner 3,24+ Right,,,,,,Made,8.0,24.08,,,,,,,,,,,,
472,PT03M25.00S,2022-12-22T02:11:46.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630188,,,1610612738,68,89,2022-12-22T02:11:59Z,4580000,False,,,0,,J. Smith shooting personal FOUL (3 PF) (Brogdon 2 FT),"[1630188, 1627763]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,Mid-Range,16-24 Left Center,1627964.0,3.0,0.0,Brogdon,1627763.0,,,,,,,,,,,,,,,
474,PT03M25.00S,2022-12-22T02:12:14.9Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,68,89,2022-12-22T02:12:25Z,4600000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M25.00S,2022-12-22T02:12:14.9Z,3,REGULAR,substitution,out,[],1630169,,,1610612738,68,89,2022-12-22T02:12:25Z,4610000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M25.00S,2022-12-22T02:12:14.9Z,3,REGULAR,substitution,in,[],1629684,,,1610612738,68,89,2022-12-22T02:12:25Z,4620000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M25.00S,2022-12-22T02:12:14.9Z,3,REGULAR,substitution,in,[],204456,,,1610612738,68,89,2022-12-22T02:12:25Z,4630000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M25.00S,2022-12-22T02:12:27.8Z,3,REGULAR,freethrow,1 of 2,[],1627763,,,1610612738,69,89,2022-12-22T02:12:27Z,4640000,False,,,0,,M. Brogdon Free Throw 1 of 2 (11 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
479,PT03M25.00S,2022-12-22T02:12:40.2Z,3,REGULAR,freethrow,2 of 2,[],1627763,,,1610612738,70,89,2022-12-22T02:12:40Z,4650000,False,,,0,,M. Brogdon Free Throw 2 of 2 (12 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
480,PT03M07.00S,2022-12-22T02:13:00.5Z,3,REGULAR,turnover,bad pass,[],1630537,,,1610612754,70,89,2022-12-22T02:13:04Z,4660000,False,,,0,,C. Duarte bad pass TURNOVER (1 TO),"[1630537, 1628369]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Tatum,1628369.0,,,,,
481,PT03M07.00S,2022-12-22T02:13:00.5Z,3,REGULAR,steal,,[],1628369,,,1610612738,70,89,2022-12-22T02:20:38Z,4670000,False,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
482,PT03M02.00S,2022-12-22T02:13:04.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629684,6.915243101182654,4.411764705882353,1610612738,73,89,2022-12-22T02:13:10Z,4680000,False,228.0,13.0,1,left,G. Williams 3PT  (5 PTS) (J. Tatum 3 AST),"[1629684, 1628369]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,22.82,,,,,,,,J. Tatum,1628369.0,3.0,,
484,PT02M43.00S,2022-12-22T02:13:24.0Z,3,REGULAR,2pt,Jump Shot,[],1630537,79.71419185282524,16.176470588235293,1610612754,73,89,2022-12-22T02:13:30Z,4700000,False,-169.0,138.0,1,right,MISS C. Duarte 21' step back Shot,[1630537],1610612754.0,IND,step back,,,Duarte,C. Duarte,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,21.84,,,,,,,,,,,,
485,PT02M41.00S,2022-12-22T02:13:26.0Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612738,73,89,2022-12-22T02:13:30Z,4710000,False,,,0,,G. Williams REBOUND (Off:2 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,484.0,4.0,2.0,2.0,,,,,,,,
486,PT02M35.00S,2022-12-22T02:13:32.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,29.38567674113009,26.225490196078432,1610612738,76,89,2022-12-22T02:14:08Z,4720000,False,119.0,224.0,1,left,S. Hauser 25' 3PT  (5 PTS) (M. Brogdon 3 AST),"[1630573, 1627763]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,Made,5.0,25.33,,,,,,,,M. Brogdon,1627763.0,3.0,,
488,PT02M33.00S,2022-12-22T02:13:40.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,76,89,2022-12-22T02:13:40Z,4740000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M33.00S,2022-12-22T02:14:57.9Z,3,REGULAR,substitution,out,[],1627741,,,1610612754,76,89,2022-12-22T02:15:13Z,4750000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M33.00S,2022-12-22T02:14:57.9Z,3,REGULAR,substitution,in,[],1629052,,,1610612754,76,89,2022-12-22T02:15:13Z,4760000,False,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M19.00S,2022-12-22T02:15:19.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,92.85479632063075,64.70588235294117,1610612754,76,89,2022-12-22T02:15:24Z,4770000,False,74.0,15.0,1,right,MISS T. McConnell 7' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.5,,,,,,,,,,,,
492,PT02M16.00S,2022-12-22T02:15:22.9Z,3,REGULAR,rebound,defensive,[],1629057,,,1610612738,76,89,2022-12-22T02:15:24Z,4780000,False,,,0,,R. Williams III REBOUND (Off:5 Def:4),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,491.0,9.0,4.0,5.0,,,,,,,,
493,PT02M09.00S,2022-12-22T02:15:30.2Z,3,REGULAR,3pt,Jump Shot,[],1628369,28.203022339027594,19.11764705882353,1610612738,76,89,2022-12-22T02:15:40Z,4790000,False,154.0,213.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.28,,,,,,,,,,,,
494,PT02M07.00S,2022-12-22T02:15:32.2Z,3,REGULAR,rebound,offensive,[],1629684,,,1610612738,76,89,2022-12-22T02:15:40Z,4800000,False,,,0,,G. Williams REBOUND (Off:3 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,493.0,5.0,2.0,3.0,,,,,,,,
495,PT02M06.00S,2022-12-22T02:15:36.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629684,9.674770039421814,41.911764705882355,1610612738,78,89,2022-12-22T02:15:50Z,4810000,False,40.0,38.0,1,left,G. Williams putback Layup (7 PTS),[1629684],1610612738.0,BOS,putback,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,7.0,5.57,,,,,,,,,,,,
496,PT01M45.00S,2022-12-22T02:15:54.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,90.88370565045992,59.31372549019608,1610612754,78,91,2022-12-22T02:23:12Z,4820000,False,47.0,33.0,1,right,B. Mathurin driving finger roll Layup (4 PTS),[1631097],1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,5.72,,,,,,,,,,,,
497,PT01M35.00S,2022-12-22T02:16:07.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612738,78,91,2022-12-22T02:16:27Z,4830000,False,,,0,,B. Mathurin personal FOUL (2 PF) (Brogdon 2 FT),"[1631097, 1627763]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,1830.0,2.0,0.0,Brogdon,1627763.0,,,,,,,,,,,,,,,
499,PT01M35.00S,2022-12-22T02:16:32.5Z,3,REGULAR,freethrow,1 of 2,[],1627763,,,1610612738,79,91,2022-12-22T02:16:32Z,4850000,False,,,0,,M. Brogdon Free Throw 1 of 2 (13 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
500,PT01M35.00S,2022-12-22T02:16:33.7Z,3,REGULAR,substitution,out,[],204456,,,1610612738,79,91,2022-12-22T02:16:46Z,4860000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M35.00S,2022-12-22T02:16:33.7Z,3,REGULAR,substitution,in,[],1629614,,,1610612738,79,91,2022-12-22T02:16:46Z,4870000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M35.00S,2022-12-22T02:16:51.6Z,3,REGULAR,freethrow,2 of 2,[],1627763,,,1610612738,80,91,2022-12-22T02:16:51Z,4880000,False,,,0,,M. Brogdon Free Throw 2 of 2 (14 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
503,PT01M09.00S,2022-12-22T02:17:16.9Z,3,REGULAR,3pt,Jump Shot,[],1629614,65.65374507227332,51.9607843137255,1610612754,80,91,2022-12-22T02:17:24Z,4890000,False,10.0,270.0,1,right,MISS A. Nembhard 27' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.06,,,,,,,,,,,,
504,PT01M07.00S,2022-12-22T02:17:18.9Z,3,REGULAR,rebound,offensive,[],1631097,,,1610612754,80,91,2022-12-22T02:17:24Z,4900000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,,,503.0,3.0,2.0,1.0,,,,,,,,
505,PT00M56.70S,2022-12-22T02:17:30.7Z,3,REGULAR,turnover,bad pass,[],1631097,,,1610612754,80,91,2022-12-22T02:17:34Z,4910000,False,,,0,,B. Mathurin bad pass TURNOVER (1 TO),"[1631097, 1629684]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Williams,1629684.0,,,,,
506,PT00M56.70S,2022-12-22T02:17:30.7Z,3,REGULAR,steal,,[],1629684,,,1610612738,80,91,2022-12-22T02:17:32Z,4920000,False,,,0,,G. Williams STEAL (1 STL),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT00M53.20S,2022-12-22T02:17:34.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627763,28.728646517739815,79.90196078431373,1610612738,80,91,2022-12-22T02:17:45Z,4930000,False,-150.0,218.0,1,left,MISS M. Brogdon 26' pullup 3PT,[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.39,,,,,,,,,,,,
508,PT00M51.30S,2022-12-22T02:17:36.2Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,80,91,2022-12-22T02:17:45Z,4940000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:3),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,507.0,4.0,3.0,1.0,,,,,,,,
509,PT00M39.20S,2022-12-22T02:17:48.3Z,3,REGULAR,3pt,Jump Shot,[],1629052,82.21090670170827,4.901960784313726,1610612754,80,94,2022-12-22T02:17:53Z,4950000,False,-225.0,115.0,1,right,O. Brissett 25' 3PT  (7 PTS) (A. Nembhard 4 AST),"[1629052, 1629614]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,25.3,,,,,,,,A. Nembhard,1629614.0,4.0,,
511,PT00M32.70S,2022-12-22T02:17:56.8Z,3,REGULAR,3pt,Jump Shot,[],1628369,26.49474375821288,15.196078431372548,1610612738,83,94,2022-12-22T02:18:01Z,4970000,False,174.0,197.0,1,left,J. Tatum 26' 3PT  (26 PTS) (M. Brogdon 4 AST),"[1628369, 1627763]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,Made,26.0,26.25,,,,,,,,M. Brogdon,1627763.0,4.0,,
