actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
426,PT06M12.00S,2022-12-03T02:05:03.5Z,3,REGULAR,turnover,traveling,[],1629639,,,1610612748,73,70,2022-12-03T02:05:11Z,4220000,False,,,0,,T. Herro traveling TURNOVER (3 TO),[1629639],1610612748.0,MIA,202053.0,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,3.0,,,,
427,PT06M12.00S,2022-12-03T02:05:12.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,73,70,2022-12-03T02:05:12Z,4230000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M00.00S,2022-12-03T02:08:11.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203935,14.14257555847569,44.11764705882353,1610612738,75,70,2022-12-03T02:08:18Z,4240000,False,29.0,80.0,1,left,M. Smart 8' turnaround Jump Shot (16 PTS),[203935],1610612738.0,BOS,,turnaround,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,8.56,Made,,,,,,,,,16.0,,,,,,,,
429,PT05M38.00S,2022-12-03T02:08:32.7Z,3,REGULAR,2pt,Jump Shot,[],202710,86.28449408672799,19.607843137254903,1610612748,75,70,2022-12-03T02:09:47Z,4250000,False,-152.0,76.0,1,right,MISS J. Butler 17' step back Shot,[202710],1610612748.0,MIA,,step back,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left,17.01,Missed,,,,,,,,,,,,,,,,,
430,PT05M37.00S,2022-12-03T02:08:33.7Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,75,70,2022-12-03T02:08:37Z,4260000,False,,,0,,J. Brown REBOUND (Off:0 Def:8),[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left,,,429.0,8.0,8.0,0.0,,,,,,,,,,,,,
431,PT05M30.00S,2022-12-03T02:08:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.886333771353483,53.67647058823529,1610612738,77,70,2022-12-03T02:10:43Z,4270000,False,-18.0,31.0,1,left,J. Tatum driving finger roll Layup (7 PTS),[1628369],1610612738.0,BOS,,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.6,Made,,,,,,,,,7.0,,,,,,,,
432,PT05M14.00S,2022-12-03T02:08:56.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,86.81011826544021,56.86274509803921,1610612748,77,70,2022-12-03T02:09:03Z,4280000,False,34.0,71.0,1,right,MISS T. Herro 7' driving floating Shot,[1629639],1610612748.0,MIA,,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,7.93,Missed,,,,,,,,,,,,,,,,,
433,PT05M12.00S,2022-12-03T02:08:58.8Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,77,70,2022-12-03T02:08:58Z,4290000,False,,,0,,J. Brown REBOUND (Off:0 Def:9),[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,432.0,9.0,9.0,0.0,,,,,,,,,,,,,
434,PT05M00.00S,2022-12-03T02:09:13.7Z,3,REGULAR,3pt,Jump Shot,[],1627759,30.436925098554536,78.43137254901961,1610612738,80,70,2022-12-03T02:09:44Z,4300000,False,-142.0,234.0,1,left,J. Brown 27' 3PT  (26 PTS),[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,27.35,Made,,,,,,,,,26.0,,,,,,,,
435,PT04M58.00S,2022-12-03T02:09:19.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,80,70,2022-12-03T02:09:19Z,4310000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M58.00S,2022-12-03T02:11:43.3Z,3,REGULAR,substitution,out,[],1628401,,,1610612748,80,70,2022-12-03T02:12:11Z,4320000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M58.00S,2022-12-03T02:11:43.3Z,3,REGULAR,substitution,out,[],1629639,,,1610612748,80,70,2022-12-03T02:12:11Z,4330000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M58.00S,2022-12-03T02:11:43.3Z,3,REGULAR,substitution,in,[],1629684,,,1610612748,80,70,2022-12-03T02:12:11Z,4340000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M58.00S,2022-12-03T02:11:43.3Z,3,REGULAR,substitution,in,[],1629622,,,1610612748,80,70,2022-12-03T02:12:11Z,4350000,False,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M41.00S,2022-12-03T02:12:28.4Z,3,REGULAR,2pt,Jump Shot,[],1628389,83.39356110381078,31.61764705882353,1610612748,80,70,2022-12-03T02:12:32Z,4360000,False,-92.0,104.0,1,right,MISS B. Adebayo 13' Jump Shot,[1628389],1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,13.85,Missed,,,,,,,,,,,,,,,,,
441,PT04M38.00S,2022-12-03T02:12:31.4Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,80,70,2022-12-03T02:12:32Z,4370000,False,,,0,,J. Brown REBOUND (Off:0 Def:10),[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,440.0,10.0,10.0,0.0,,,,,,,,,,,,,
442,PT04M21.00S,2022-12-03T02:12:47.9Z,3,REGULAR,3pt,Jump Shot,[],1628369,29.911300919842315,80.63725490196079,1610612738,80,70,2022-12-03T02:12:52Z,4380000,False,-153.0,229.0,1,left,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.53,Missed,,,,,,,,,,,,,,,,,
443,PT04M19.00S,2022-12-03T02:12:49.9Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,80,70,2022-12-03T02:12:52Z,4390000,False,,,0,,M. Strus REBOUND (Off:1 Def:3),[1629622],1610612748.0,MIA,,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,442.0,4.0,3.0,1.0,,,,,,,,,,,,,
444,PT04M06.00S,2022-12-03T02:13:07.4Z,3,REGULAR,foul,personal,[],203935,,,1610612748,80,70,2022-12-03T02:13:15Z,4400000,False,,,0,,M. Smart personal FOUL (2 PF),"[203935, 202710]",1610612738.0,BOS,1628159.0,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Right Center,,,,,,,2.0,0.0,Butler,202710.0,,,,,,,,,
446,PT03M57.00S,2022-12-03T02:13:31.2Z,3,REGULAR,3pt,Jump Shot,[],1629622,77.08607095926413,90.44117647058823,1610612748,80,70,2022-12-03T02:13:36Z,4420000,False,202.0,163.0,1,right,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,
447,PT03M54.00S,2022-12-03T02:13:34.2Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,80,70,2022-12-03T02:14:29Z,4430000,False,,,0,,J. Brown REBOUND (Off:0 Def:11),[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,446.0,11.0,11.0,0.0,,,,,,,,,,,,,
448,PT03M43.00S,2022-12-03T02:13:44.2Z,3,REGULAR,3pt,Jump Shot,[],1629684,8.886333771353483,96.07843137254902,1610612738,83,70,2022-12-03T02:13:48Z,4440000,False,-230.0,31.0,1,left,G. Williams 3PT  (10 PTS) (J. Tatum 3 AST),"[1629684, 1628369]",1610612738.0,BOS,,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,23.25,Made,,,,,,,,,10.0,J. Tatum,1628369.0,3.0,,,,,
451,PT03M23.00S,2022-12-03T02:14:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,93.24901445466492,47.05882352941176,1610612748,83,70,2022-12-03T02:14:20Z,4470000,False,-15.0,11.0,1,right,MISS C. Martin reverse Layup,[1628997],1610612748.0,MIA,,reverse,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,
452,PT03M16.00S,2022-12-03T02:14:11.5Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,83,70,2022-12-03T02:14:11Z,4480000,False,,,0,,J. Brown REBOUND (Off:0 Def:12),[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,451.0,12.0,12.0,0.0,,,,,,,,,,,,,
453,PT03M15.00S,2022-12-03T02:14:13.7Z,3,REGULAR,turnover,bad pass,[],1627759,,,1610612738,83,70,2022-12-03T02:14:24Z,4490000,False,,,0,,J. Brown bad pass TURNOVER (4 TO),"[1627759, 202710]",1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,4.0,Butler,202710.0,,
454,PT03M15.00S,2022-12-03T02:14:13.7Z,3,REGULAR,steal,,[],202710,,,1610612748,83,70,2022-12-03T02:14:15Z,4500000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
455,PT03M10.00S,2022-12-03T02:14:17.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,92.85479632063075,49.50980392156863,1610612748,83,72,2022-12-03T02:14:49Z,4510000,False,-2.0,15.0,1,right,J. Butler running Layup (17 PTS),[202710],1610612748.0,MIA,,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,17.0,,,,,,,,
456,PT02M54.00S,2022-12-03T02:14:37.2Z,3,REGULAR,3pt,Jump Shot,[],1628369,33.722076215505915,63.970588235294116,1610612738,83,72,2022-12-03T02:15:30Z,4520000,False,-70.0,264.0,1,left,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,27.36,Missed,,,,,,,,,,,,,,,,,
457,PT02M52.00S,2022-12-03T02:14:39.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,83,72,2022-12-03T02:14:56Z,4530000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,Above the Break 3,24+ Center,,,456.0,,,,,,,,,,,,,,,,
459,PT02M51.00S,2022-12-03T02:14:43.7Z,3,REGULAR,substitution,out,[],201143,,,1610612748,83,72,2022-12-03T02:15:00Z,4550000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M51.00S,2022-12-03T02:14:43.7Z,3,REGULAR,substitution,out,[],202710,,,1610612748,83,72,2022-12-03T02:15:00Z,4560000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M51.00S,2022-12-03T02:14:43.7Z,3,REGULAR,substitution,in,[],1627763,,,1610612748,83,72,2022-12-03T02:15:00Z,4570000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M51.00S,2022-12-03T02:14:43.7Z,3,REGULAR,substitution,in,[],200768,,,1610612748,83,72,2022-12-03T02:15:00Z,4580000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M39.00S,2022-12-03T02:15:06.6Z,3,REGULAR,2pt,Jump Shot,[],1628389,83.52496714848883,14.705882352941178,1610612748,83,74,2022-12-03T02:15:11Z,4590000,False,-176.0,102.0,1,right,B. Adebayo 20' driving floating Jump Shot (12 PTS) (G. Vincent 4 AST),"[1628389, 1629216]",1610612748.0,MIA,,driving floating,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left,20.41,Made,,,,,,,,,12.0,G. Vincent,1629216.0,4.0,,,,,
464,PT02M25.00S,2022-12-03T02:15:20.4Z,3,REGULAR,3pt,Jump Shot,[],1629684,12.434296977660972,97.79411764705883,1610612738,86,74,2022-12-03T02:15:24Z,4600000,False,-239.0,64.0,1,left,G. Williams 24' 3PT  (13 PTS) (M. Smart 6 AST),"[1629684, 203935]",1610612738.0,BOS,,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,24.75,Made,,,,,,,,,13.0,M. Smart,203935.0,6.0,,,,,
466,PT02M24.00S,2022-12-03T02:15:32.9Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612748,86,74,2022-12-03T02:15:46Z,4620000,False,,,0,,TEAM foul technical,[],1610612738.0,BOS,1628159.0,delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M24.00S,2022-12-03T02:15:50.5Z,3,REGULAR,freethrow,1 of 1,[],200768,,,1610612748,86,75,2022-12-03T02:15:50Z,4630000,False,,,0,,K. Lowry technical Free Throw 1 of 1 (9 PTS),[200768],1610612748.0,MIA,,technical,,,Lowry,K. Lowry,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,
468,PT02M23.00S,2022-12-03T02:15:58.7Z,3,REGULAR,substitution,out,[],1628369,,,1610612748,86,75,2022-12-03T02:16:09Z,4640000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M23.00S,2022-12-03T02:15:58.7Z,3,REGULAR,substitution,in,[],1628436,,,1610612748,86,75,2022-12-03T02:16:09Z,4650000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M10.00S,2022-12-03T02:16:33.3Z,3,REGULAR,turnover,traveling,[],200768,,,1610612748,86,75,2022-12-03T02:16:52Z,4660000,False,,,0,,K. Lowry traveling TURNOVER (3 TO),[200768],1610612748.0,MIA,101284.0,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,3.0,,,,
471,PT02M10.00S,2022-12-03T02:16:38.6Z,3,REGULAR,substitution,out,[],1628997,,,1610612738,86,75,2022-12-03T02:16:41Z,4670000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M10.00S,2022-12-03T02:16:38.6Z,3,REGULAR,substitution,in,[],1629312,,,1610612738,86,75,2022-12-03T02:16:41Z,4680000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M57.00S,2022-12-03T02:17:03.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,25.04927726675427,74.01960784313727,1610612738,86,75,2022-12-03T02:17:08Z,4690000,False,-120.0,183.0,1,left,MISS J. Brown 21' Jump Shot,[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,21.89,Missed,,,,,,,,,,,,,,,,,
474,PT01M55.00S,2022-12-03T02:17:05.5Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612748,86,75,2022-12-03T02:17:08Z,4700000,False,,,0,,G. Vincent REBOUND (Off:1 Def:1),[1629216],1610612748.0,MIA,,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,,,473.0,2.0,1.0,1.0,,,,,,,,,,,,,
475,PT01M43.00S,2022-12-03T02:17:17.8Z,3,REGULAR,3pt,Jump Shot,[],200768,69.33311432325887,24.264705882352942,1610612748,86,78,2022-12-03T02:18:10Z,4710000,False,-129.0,236.0,1,right,K. Lowry 26' 3PT step back (12 PTS),[200768],1610612748.0,MIA,,step back,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,26.86,Made,,,,,,,,,12.0,,,,,,,,
476,PT01M17.00S,2022-12-03T02:17:47.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629622,,,1610612738,86,78,2022-12-03T02:17:57Z,4720000,False,,,0,,M. Strus shooting personal FOUL (3 PF) (Brogdon 2 FT),"[1629622, 1627763]",1610612748.0,MIA,1628159.0,shooting,,,Strus,M. Strus,,,,,Mid-Range,16-24 Left Center,,,,,,,3.0,0.0,Brogdon,1627763.0,,,,,,,,,
478,PT01M17.00S,2022-12-03T02:18:09.9Z,3,REGULAR,freethrow,1 of 2,[],1627763,,,1610612738,86,78,2022-12-03T02:18:09Z,4740000,False,,,0,,MISS M. Brogdon Free Throw 1 of 2,[1627763],1610612738.0,BOS,,,,,Brogdon,M. Brogdon,,,,,,,,Missed,,,,,,,,,,,,,,,,,
479,PT01M17.00S,2022-12-03T02:18:09.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,86,78,2022-12-03T02:18:09Z,4750000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,478.0,,,,,,,,,,,,,,,,
480,PT01M17.00S,2022-12-03T02:18:24.5Z,3,REGULAR,freethrow,2 of 2,[],1627763,,,1610612738,87,78,2022-12-03T02:18:24Z,4760000,False,,,0,,M. Brogdon Free Throw 2 of 2 (6 PTS),[1627763],1610612738.0,BOS,,,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,
481,PT01M04.00S,2022-12-03T02:18:38.7Z,3,REGULAR,3pt,Jump Shot,[],1629312,94.30026281208936,2.941176470588235,1610612748,87,78,2022-12-03T02:18:43Z,4770000,False,-235.0,1.0,1,right,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,
482,PT01M01.00S,2022-12-03T02:18:41.7Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,87,78,2022-12-03T02:18:43Z,4780000,False,,,0,,J. Brown REBOUND (Off:0 Def:13),[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,481.0,13.0,13.0,0.0,,,,,,,,,,,,,
483,PT00M51.20S,2022-12-03T02:18:52.4Z,3,REGULAR,3pt,Jump Shot,[],1629684,8.623521681997373,97.79411764705883,1610612738,87,78,2022-12-03T02:18:57Z,4790000,False,-239.0,29.0,1,left,MISS G. Williams 24' step back 3PT,[1629684],1610612738.0,BOS,,step back,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,24.07,Missed,,,,,,,,,,,,,,,,,
484,PT00M49.00S,2022-12-03T02:18:54.4Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,87,78,2022-12-03T02:18:54Z,4800000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,483.0,3.0,3.0,0.0,,,,,,,,,,,,,
485,PT00M41.50S,2022-12-03T02:19:01.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,88.78120893561103,61.029411764705884,1610612748,87,80,2022-12-03T02:19:06Z,4810000,False,55.0,53.0,1,right,B. Adebayo 7' turnaround Hook (14 PTS),[1628389],1610612748.0,MIA,,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.65,Made,,,,,,,,,14.0,,,,,,,,
486,PT00M26.50S,2022-12-03T02:19:26.3Z,3,REGULAR,3pt,Jump Shot,[],203935,29.25427069645204,82.84313725490196,1610612738,87,80,2022-12-03T02:19:30Z,4820000,False,-164.0,222.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,27.65,Missed,,,,,,,,,,,,,,,,,
487,PT00M24.50S,2022-12-03T02:19:28.5Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612748,87,80,2022-12-03T02:19:28Z,4830000,False,,,0,,G. Vincent REBOUND (Off:1 Def:2),[1629216],1610612748.0,MIA,,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,,,486.0,3.0,2.0,1.0,,,,,,,,,,,,,
488,PT00M04.30S,2022-12-03T02:19:49.0Z,3,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612748,87,80,2022-12-03T02:20:08Z,4840000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1628436, 1628389]",1610612738.0,BOS,1628159.0,shooting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,0.0,Adebayo,1628389.0,,,,,,,,,
491,PT00M04.30S,2022-12-03T02:20:40.2Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,87,81,2022-12-03T02:30:33Z,4870000,False,,,0,,B. Adebayo Free Throw 1 of 2 (15 PTS),[1628389],1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,15.0,,,,,,,,
533,PT00M04.30S,2022-12-03T02:21:20.2Z,3,REGULAR,substitution,out,[],1628436,,,1610612748,87,81,2022-12-03T02:31:06Z,4872500,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT00M04.30S,2022-12-03T02:21:20.2Z,3,REGULAR,substitution,in,[],1630573,,,1610612748,87,81,2022-12-03T02:31:06Z,4873750,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M04.30S,2022-12-03T02:20:40.2Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,87,81,2022-12-03T02:30:33Z,4875000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,
497,PT00M04.30S,2022-12-03T02:20:40.2Z,3,REGULAR,rebound,defensive,[],1630573,,,1610612738,87,81,2022-12-03T02:30:33Z,4877500,False,,,0,,S. Hauser REBOUND (Off:0 Def:2),[1630573],1610612738.0,BOS,,,,,Hauser,S. Hauser,,,,,,,,,496.0,2.0,2.0,0.0,,,,,,,,,,,,,
492,PT00M04.30S,2022-12-03T02:22:00.2Z,3,REGULAR,substitution,out,[],200768,,,1610612738,87,81,2022-12-03T02:30:33Z,4880000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M04.30S,2022-12-03T02:22:00.2Z,3,REGULAR,substitution,in,[],1628997,,,1610612738,87,81,2022-12-03T02:30:33Z,4890000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M00.10S,2022-12-03T02:22:26.9Z,3,REGULAR,3pt,Jump Shot,[],1630573,72.09264126149803,79.16666666666666,1610612738,87,81,2022-12-03T02:24:27Z,4915000,False,-146.0,625.0,1,left,MISS S. Hauser 64' 3PT,[1630573],1610612738.0,BOS,,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,64.2,Missed,,,,,,,,,,,,,,,,,
500,PT00M00.10S,2022-12-03T02:22:26.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,87,81,2022-12-03T02:24:12Z,4917500,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,Above the Break 3,24+ Right Center,,,499.0,,,,,,,,,,,,,,,,
501,PT00M00.00S,2022-12-03T02:22:36.8Z,3,REGULAR,period,end,[],0,,,1610612738,87,81,2022-12-03T02:22:36Z,4970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-12-03T02:24:22.1Z,4,REGULAR,substitution,out,['startperiod'],1627759,,,1610612738,87,81,2022-12-03T02:24:47Z,4980000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-12-03T02:24:22.1Z,4,REGULAR,substitution,out,['startperiod'],1629684,,,1610612738,87,81,2022-12-03T02:24:47Z,4990000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-12-03T02:24:22.1Z,4,REGULAR,substitution,out,['startperiod'],203935,,,1610612738,87,81,2022-12-03T02:24:47Z,5000000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-12-03T02:24:22.1Z,4,REGULAR,substitution,out,['startperiod'],1628997,,,1610612738,87,81,2022-12-03T02:24:47Z,5010000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-12-03T02:24:22.1Z,4,REGULAR,substitution,in,['startperiod'],1628369,,,1610612738,87,81,2022-12-03T02:24:47Z,5020000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-12-03T02:24:22.1Z,4,REGULAR,substitution,in,['startperiod'],1628401,,,1610612738,87,81,2022-12-03T02:24:47Z,5030000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-12-03T02:24:22.1Z,4,REGULAR,substitution,in,['startperiod'],201143,,,1610612738,87,81,2022-12-03T02:24:47Z,5040000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-12-03T02:24:22.1Z,4,REGULAR,substitution,in,['startperiod'],200768,,,1610612738,87,81,2022-12-03T02:24:47Z,5050000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
