actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
498,PT02M23.00S,2022-11-15T02:13:39.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630526,,,1610612738,81,94,2022-11-15T02:13:50Z,4770000,False,,,0,,J. Robinson-Earl personal FOUL (2 PF) (Brown 2 FT),"[1630526, 1627759]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Right Center,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,203177.0,2.0,0.0,Brown,1627759.0,,,,,
500,PT02M23.00S,2022-11-15T02:14:06.6Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,81,94,2022-11-15T02:14:06Z,4790000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,,,,,,,Missed,Brown,J. Brown,,,,,,,,,,,,,,,,,,
501,PT02M23.00S,2022-11-15T02:14:06.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,81,94,2022-11-15T02:14:06Z,4800000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,
502,PT02M23.00S,2022-11-15T02:14:24.6Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,82,94,2022-11-15T02:14:24Z,4810000,False,,,0,,J. Brown Free Throw 2 of 2 (22 PTS),[1627759],1610612738.0,BOS,,,,,,,,,,Made,Brown,J. Brown,,,,,22.0,,,,,,,,,,,,,
503,PT02M03.00S,2022-11-15T02:14:46.2Z,3,REGULAR,2pt,Jump Shot,[],1630197,8.229303547963205,69.11764705882352,1610612760,82,94,2022-11-15T02:15:25Z,4820000,False,-96.0,25.0,1,left,MISS A. Pokusevski 9' floating Shot,[1630197],1610612760.0,OKC,floating,,,,,,Mid-Range,8-16 Left,9.88,Missed,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
504,PT02M00.00S,2022-11-15T02:14:48.5Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,82,94,2022-11-15T02:14:48Z,4830000,False,,,0,,J. Brown REBOUND (Off:0 Def:6),[1627759],1610612738.0,BOS,,,,,,,Mid-Range,8-16 Left,,,Brown,J. Brown,503.0,6.0,6.0,0.0,,,,,,,,,,,,,,
505,PT01M55.00S,2022-11-15T02:14:53.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,92.85479632063075,47.05882352941176,1610612738,84,94,2022-11-15T02:14:58Z,4840000,False,-15.0,15.0,1,right,J. Brown running Layup (24 PTS),[1627759],1610612738.0,BOS,running,,,,,,Restricted Area,0-8 Center,2.08,Made,Brown,J. Brown,,,,,24.0,,,,,,,,,,,,,
506,PT01M41.00S,2022-11-15T02:15:07.9Z,3,REGULAR,2pt,Jump Shot,[],1628983,11.251642575558476,79.16666666666666,1610612760,84,94,2022-11-15T02:15:11Z,4850000,False,-146.0,53.0,1,left,MISS S. Gilgeous-Alexander 15' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,15.52,Missed,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
507,PT01M39.00S,2022-11-15T02:15:09.9Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,84,94,2022-11-15T02:15:11Z,4860000,False,,,0,,P. Pritchard REBOUND (Off:3 Def:1),[1630202],1610612738.0,BOS,,,,,,,Mid-Range,8-16 Left,,,Pritchard,P. Pritchard,506.0,4.0,1.0,3.0,,,,,,,,,,,,,,
508,PT01M26.00S,2022-11-15T02:15:22.9Z,3,REGULAR,3pt,Jump Shot,[],1628401,76.5604467805519,8.57843137254902,1610612738,84,94,2022-11-15T02:15:27Z,4870000,False,-207.0,168.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Left Center,26.65,Missed,White,D. White,,,,,,,,,,,,,,,,,,
509,PT01M23.00S,2022-11-15T02:15:25.9Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,84,94,2022-11-15T02:15:27Z,4880000,False,,,0,,J. Williams REBOUND (Off:0 Def:4),[1631114],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Williams,J. Williams,508.0,4.0,4.0,0.0,,,,,,,,,,,,,,
510,PT01M08.00S,2022-11-15T02:15:41.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630526,7.046649145860711,46.32352941176471,1610612760,84,96,2022-11-15T02:15:45Z,4890000,False,18.0,14.0,1,left,J. Robinson-Earl cutting DUNK (4 PTS) (J. Williams 2 AST),"[1630526, 1631114]",1610612760.0,OKC,cutting,,,,,,Restricted Area,0-8 Center,2.29,Made,Robinson-Earl,J. Robinson-Earl,,,,,4.0,J. Williams,1631114.0,2.0,,,,,,,,,,
512,PT00M44.30S,2022-11-15T02:16:04.3Z,3,REGULAR,3pt,Jump Shot,[],1630202,64.47109067017082,22.30392156862745,1610612738,87,96,2022-11-15T02:16:08Z,4910000,False,-138.0,281.0,1,right,P. Pritchard 31' 3PT  (5 PTS) (J. Brown 6 AST),"[1630202, 1627759]",1610612738.0,BOS,,,,,,,Above the Break 3,24+ Left Center,31.37,Made,Pritchard,P. Pritchard,,,,,5.0,J. Brown,1627759.0,6.0,,,,,,,,,,
514,PT00M32.30S,2022-11-15T02:16:19.6Z,3,REGULAR,turnover,bad pass,[],1628983,,,1610612760,87,96,2022-11-15T02:16:23Z,4930000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (2 TO),"[1628983, 1629684]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),8-16 Left,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,2.0,Williams,1629684.0,,
515,PT00M32.30S,2022-11-15T02:16:19.6Z,3,REGULAR,steal,,[],1629684,,,1610612738,87,96,2022-11-15T02:16:22Z,4940000,False,,,0,,G. Williams STEAL (1 STL),[1629684],1610612738.0,BOS,,,,,,,In The Paint (Non-RA),8-16 Left,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,
516,PT00M10.00S,2022-11-15T02:16:42.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630202,88.51839684625493,45.09803921568628,1610612738,87,96,2022-11-15T02:16:45Z,4950000,False,-25.0,55.0,1,right,MISS P. Pritchard 6' driving floating Shot,[1630202],1610612738.0,BOS,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.06,Missed,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,
517,PT00M08.40S,2022-11-15T02:16:43.6Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,87,96,2022-11-15T02:16:45Z,4960000,False,,,0,,A. Pokusevski REBOUND (Off:2 Def:8),[1630197],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Pokusevski,A. Pokusevski,516.0,10.0,8.0,2.0,,,,,,,,,,,,,,
518,PT00M03.10S,2022-11-15T02:16:50.4Z,3,REGULAR,turnover,lost ball,[],1628983,,,1610612760,87,96,2022-11-15T02:19:12Z,4970000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (3 TO),"[1628983, 1630202]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,3.0,Pritchard,1630202.0,,
519,PT00M03.10S,2022-11-15T02:16:50.4Z,3,REGULAR,steal,,[],1630202,,,1610612738,87,96,2022-11-15T02:16:53Z,4980000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Center,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,
520,PT00M00.00S,2022-11-15T02:16:54.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630202,92.72339027595268,46.568627450980394,1610612738,89,96,2022-11-15T02:17:44Z,4990000,False,-17.0,16.0,1,right,P. Pritchard running Layup (7 PTS),[1630202],1610612738.0,BOS,running,,,,,,Restricted Area,0-8 Center,2.34,Made,Pritchard,P. Pritchard,,,,,7.0,,,,,,,,,,,,,
523,PT00M00.00S,2022-11-15T02:17:17.7Z,3,REGULAR,period,end,[],0,,,1610612760,89,96,2022-11-15T02:17:17Z,5020000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-11-15T02:19:20.7Z,4,REGULAR,substitution,out,['startperiod'],1627759,,,1610612760,89,96,2022-11-15T02:19:35Z,5030000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,,,,,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-11-15T02:19:20.7Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,89,96,2022-11-15T02:19:35Z,5040000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,,,,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-11-15T02:19:20.7Z,4,REGULAR,substitution,out,['startperiod'],1631114,,,1610612760,89,96,2022-11-15T02:19:35Z,5050000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,,,,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-11-15T02:19:20.7Z,4,REGULAR,substitution,out,['startperiod'],1630526,,,1610612760,89,96,2022-11-15T02:19:35Z,5060000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,,,,,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-11-15T02:19:20.7Z,4,REGULAR,substitution,in,['startperiod'],1628369,,,1610612760,89,96,2022-11-15T02:19:35Z,5070000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,,,,,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-11-15T02:19:20.7Z,4,REGULAR,substitution,in,['startperiod'],1629026,,,1610612760,89,96,2022-11-15T02:19:35Z,5080000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,,,,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-11-15T02:19:20.7Z,4,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,89,96,2022-11-15T02:19:35Z,5090000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,,,,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-11-15T02:19:20.7Z,4,REGULAR,substitution,in,['startperiod'],1631119,,,1610612760,89,96,2022-11-15T02:19:35Z,5100000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,,,,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-11-15T02:19:47.0Z,4,REGULAR,period,start,[],0,,,1610612760,89,96,2022-11-15T02:19:47Z,5110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT11M52.00S,2022-11-15T02:19:53.8Z,4,REGULAR,turnover,lost ball,[],1630581,,,1610612760,89,96,2022-11-15T02:19:59Z,5120000,False,,,0,,J. Giddey lost ball TURNOVER (4 TO),"[1630581, 1628401]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,Giddey,J. Giddey,,,,,,,,,,,,,,4.0,White,1628401.0,,
535,PT11M52.00S,2022-11-15T02:19:53.8Z,4,REGULAR,steal,,[],1628401,,,1610612738,89,96,2022-11-15T02:19:55Z,5130000,False,,,0,,D. White STEAL (3 STL),[1628401],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Right Center,,,White,D. White,,,,,,,,,,,,,,,,,,
536,PT11M51.00S,2022-11-15T02:19:59.4Z,4,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612738,89,96,2022-11-15T02:20:37Z,5140000,False,,,0,,J. Giddey shooting personal FOUL (3 PF) (White 2 FT),"[1630581, 1628401]",1610612760.0,OKC,shooting,,,,,,Restricted Area,0-8 Center,,,Giddey,J. Giddey,,,,,,,,,203177.0,3.0,0.0,White,1628401.0,,,,,
538,PT11M51.00S,2022-11-15T02:20:38.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628401,,,1610612738,90,96,2022-11-15T02:20:38Z,5160000,False,,,0,,D. White Free Throw 1 of 2 (8 PTS),[1628401],1610612738.0,BOS,,,,,,,,,,Made,White,D. White,,,,,8.0,,,,,,,,,,,,,
539,PT11M51.00S,2022-11-15T02:20:42.6Z,4,REGULAR,substitution,out,[],1630197,,,1610612738,90,96,2022-11-15T02:20:45Z,5170000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,,,,,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
540,PT11M51.00S,2022-11-15T02:20:42.6Z,4,REGULAR,substitution,in,[],1629652,,,1610612738,90,96,2022-11-15T02:20:45Z,5180000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,,,,,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,
541,PT11M51.00S,2022-11-15T02:21:01.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628401,,,1610612738,91,96,2022-11-15T02:21:01Z,5190000,False,,,0,,D. White Free Throw 2 of 2 (9 PTS),[1628401],1610612738.0,BOS,,,,,,,,,,Made,White,D. White,,,,,9.0,,,,,,,,,,,,,
542,PT11M47.00S,2022-11-15T02:21:09.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,8.09789750328515,47.05882352941176,1610612760,91,98,2022-11-15T02:21:27Z,5200000,False,15.0,24.0,1,left,J. Giddey driving Layup (12 PTS),[1630581],1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,2.78,Made,Giddey,J. Giddey,,,,,12.0,,,,,,,,,,,,,
543,PT11M47.00S,2022-11-15T02:21:21.4Z,4,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612760,91,98,2022-11-15T02:21:33Z,5210000,False,,,0,,D. White shooting personal FOUL (1 PF) (Giddey 1 FT),"[1628401, 1630581]",1610612738.0,BOS,shooting,,,,,,Restricted Area,0-8 Center,,,White,D. White,,,,,,,,,1627534.0,1.0,0.0,Giddey,1630581.0,,,,,
545,PT11M47.00S,2022-11-15T02:21:40.9Z,4,REGULAR,freethrow,1 of 1,[],1630581,,,1610612760,91,99,2022-11-15T02:21:40Z,5230000,False,,,0,,J. Giddey Free Throw 1 of 1 (13 PTS),[1630581],1610612760.0,OKC,,,,,,,,,,Made,Giddey,J. Giddey,,,,,13.0,,,,,,,,,,,,,
546,PT11M37.00S,2022-11-15T02:21:53.9Z,4,REGULAR,3pt,Jump Shot,[],1630202,82.86793692509855,97.79411764705883,1610612738,94,99,2022-11-15T02:21:57Z,5240000,False,239.0,109.0,1,right,P. Pritchard 26' 3PT  (10 PTS) (J. Tatum 1 AST),"[1630202, 1628369]",1610612738.0,BOS,,,,,,,Above the Break 3,24+ Right Center,26.25,Made,Pritchard,P. Pritchard,,,,,10.0,J. Tatum,1628369.0,1.0,,,,,,,,,,
548,PT11M15.00S,2022-11-15T02:22:15.6Z,4,REGULAR,turnover,bad pass,[],1629652,,,1610612760,94,99,2022-11-15T02:23:01Z,5260000,False,,,0,,L. Dort bad pass TURNOVER (2 TO),"[1629652, 1630202]",1610612760.0,OKC,,,,,,,Mid-Range,8-16 Left,,,Dort,L. Dort,,,,,,,,,,,,,,2.0,Pritchard,1630202.0,,
549,PT11M15.00S,2022-11-15T02:22:15.6Z,4,REGULAR,steal,,[],1630202,,,1610612738,94,99,2022-11-15T02:22:20Z,5270000,False,,,0,,P. Pritchard STEAL (2 STL),[1630202],1610612738.0,BOS,,,,,,,Mid-Range,8-16 Left,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,
553,PT11M12.00S,2022-11-15T02:22:20.1Z,4,REGULAR,turnover,out-of-bounds,[],1630202,,,1610612738,94,99,2022-11-15T02:25:17Z,5275000,False,,,0,,P. Pritchard bad pass out-of-bounds TURNOVER (1 TO),[1630202],1610612738.0,BOS,bad pass,,,,,,Restricted Area,0-8 Center,,,Pritchard,P. Pritchard,,,,,,,,,101284.0,,,,,1.0,,,,
551,PT11M12.00S,2022-11-15T02:22:36.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,94,99,2022-11-15T02:25:27Z,5290000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT11M12.00S,2022-11-15T02:25:24.8Z,4,REGULAR,substitution,out,[],1631119,,,1610612760,94,99,2022-11-15T02:25:31Z,5310000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,,,,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
555,PT11M12.00S,2022-11-15T02:25:24.8Z,4,REGULAR,substitution,in,[],1630197,,,1610612760,94,99,2022-11-15T02:25:31Z,5320000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,,,,,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
556,PT10M54.00S,2022-11-15T02:25:44.3Z,4,REGULAR,turnover,lost ball,[],1630581,,,1610612760,94,99,2022-11-15T02:25:48Z,5330000,False,,,0,,J. Giddey lost ball TURNOVER (5 TO),"[1630581, 1629684]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,,,Giddey,J. Giddey,,,,,,,,,,,,,,5.0,Williams,1629684.0,,
557,PT10M54.00S,2022-11-15T02:25:44.3Z,4,REGULAR,steal,,[],1629684,,,1610612738,94,99,2022-11-15T02:25:46Z,5340000,False,,,0,,G. Williams STEAL (2 STL),[1629684],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Center,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,
558,PT10M46.00S,2022-11-15T02:25:51.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,88.25558475689881,96.81372549019608,1610612738,94,99,2022-11-15T02:25:55Z,5350000,False,234.0,58.0,1,right,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,,,,,,Right Corner 3,24+ Right,24.12,Missed,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,
559,PT10M43.00S,2022-11-15T02:25:54.8Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,94,99,2022-11-15T02:25:55Z,5360000,False,,,0,,J. Giddey REBOUND (Off:0 Def:7),[1630581],1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,,,Giddey,J. Giddey,558.0,7.0,7.0,0.0,,,,,,,,,,,,,,
560,PT10M28.00S,2022-11-15T02:26:09.3Z,4,REGULAR,3pt,Jump Shot,[],1630581,34.875985545335084,21.59160539215686,1610612760,94,102,2022-11-15T02:26:15Z,5370000,False,142.0,275.0,1,left,J. Giddey 30' 3PT  (16 PTS),[1630581],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,30.98,Made,Giddey,J. Giddey,,,,,16.0,,,,,,,,,,,,,
561,PT10M06.00S,2022-11-15T02:26:32.0Z,4,REGULAR,3pt,Jump Shot,[],1630573,91.27792378449409,3.9215686274509802,1610612738,97,102,2022-11-15T02:26:35Z,5380000,False,-230.0,29.0,1,right,S. Hauser 3PT  (6 PTS) (P. Pritchard 1 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,,,,Left Corner 3,24+ Left,23.23,Made,Hauser,S. Hauser,,,,,6.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,
563,PT09M52.00S,2022-11-15T02:26:45.3Z,4,REGULAR,3pt,Jump Shot,[],1629652,34.773324572930356,37.254901960784316,1610612760,97,102,2022-11-15T02:26:53Z,5400000,False,64.0,274.0,1,left,MISS L. Dort 28' 3PT,[1629652],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,28.17,Missed,Dort,L. Dort,,,,,,,,,,,,,,,,,,
564,PT09M49.00S,2022-11-15T02:26:48.3Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,97,102,2022-11-15T02:26:53Z,5410000,False,,,0,,G. Williams REBOUND (Off:1 Def:5),[1629684],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Center,,,Williams,G. Williams,563.0,6.0,5.0,1.0,,,,,,,,,,,,,,
565,PT09M44.00S,2022-11-15T02:26:53.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,95.87713534822602,97.54901960784314,1610612738,97,102,2022-11-15T02:27:41Z,5420000,False,238.0,-14.0,1,right,MISS S. Hauser running 3PT,[1630573],1610612738.0,BOS,running,,,,,,Right Corner 3,24+ Right,23.81,Missed,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,
566,PT09M42.00S,2022-11-15T02:26:55.7Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,97,102,2022-11-15T02:26:58Z,5430000,False,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,,,,Right Corner 3,24+ Right,,,Williams,K. Williams,565.0,1.0,1.0,0.0,,,,,,,,,,,,,,
567,PT09M30.00S,2022-11-15T02:27:08.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,8.409986859395532,64.97395833333334,1610612760,97,104,2022-11-15T02:27:19Z,5440000,False,-75.0,27.0,1,left,A. Wiggins 7' driving bank Jump Shot (4 PTS),[1630598],1610612760.0,OKC,driving bank,,,,,,In The Paint (Non-RA),0-8 Center,7.95,Made,Wiggins,A. Wiggins,,,,,4.0,,,,,,,,,,,,,
568,PT09M07.00S,2022-11-15T02:27:30.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,92.19776609724047,46.32352941176471,1610612738,97,104,2022-11-15T02:27:45Z,5450000,False,-18.0,21.0,1,right,MISS P. Pritchard Layup - blocked,"[1630202, 1630581]",1610612738.0,BOS,,,,,,,Restricted Area,0-8 Center,2.78,Missed,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,Giddey,1630581.0
569,PT09M07.00S,2022-11-15T02:27:30.9Z,4,REGULAR,block,,[],1630581,,,1610612738,97,104,2022-11-15T02:27:34Z,5460000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,
570,PT09M03.00S,2022-11-15T02:27:34.9Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,97,104,2022-11-15T02:35:59Z,5470000,False,,,0,,A. Pokusevski REBOUND (Off:2 Def:9),[1630197],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Pokusevski,A. Pokusevski,568.0,11.0,9.0,2.0,,,,,,,,,,,,,,
571,PT08M56.00S,2022-11-15T02:27:43.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,10.988830486202366,39.21568627450981,1610612760,97,104,2022-11-15T02:27:52Z,5480000,False,54.0,51.0,1,left,MISS L. Dort 7' driving Layup,[1629652],1610612760.0,OKC,driving,,,,,,In The Paint (Non-RA),0-8 Center,7.41,Missed,Dort,L. Dort,,,,,,,,,,,,,,,,,,
572,PT08M55.00S,2022-11-15T02:27:44.1Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,97,104,2022-11-15T02:27:52Z,5490000,False,,,0,,G. Williams REBOUND (Off:1 Def:6),[1629684],1610612738.0,BOS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Williams,G. Williams,571.0,7.0,6.0,1.0,,,,,,,,,,,,,,
573,PT08M48.00S,2022-11-15T02:27:51.4Z,4,REGULAR,foul,offensive,[],1628401,,,1610612738,97,104,2022-11-15T02:28:13Z,5500000,False,,,0,,D. White charge offensive FOUL (2 PF),"[1628401, 1629026]",1610612738.0,BOS,charge,,,,,,Restricted Area,0-8 Center,,,White,D. White,,,,,,,,,203177.0,2.0,0.0,Williams,1629026.0,,,,,
575,PT08M48.00S,2022-11-15T02:27:51.4Z,4,REGULAR,turnover,offensive foul,[],1628401,,,1610612738,97,104,2022-11-15T02:27:51Z,5520000,False,,,0,,D. White offensive foul TURNOVER (1 TO),[1628401],1610612738.0,BOS,,,,,,,Restricted Area,0-8 Center,,,White,D. White,,,,,,,,,203177.0,,,,,1.0,,,,
631,PT08M48.00S,2022-11-15T02:28:13.8Z,4,REGULAR,substitution,out,[],1630573,,,1610612760,97,104,2022-11-15T02:34:46Z,5535000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,,,,,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,
632,PT08M48.00S,2022-11-15T02:28:13.8Z,4,REGULAR,substitution,out,[],1630598,,,1610612760,97,104,2022-11-15T02:34:46Z,5542500,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
633,PT08M48.00S,2022-11-15T02:28:13.8Z,4,REGULAR,substitution,in,[],1627759,,,1610612760,97,104,2022-11-15T02:34:46Z,5546250,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,,,,,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,
634,PT08M48.00S,2022-11-15T02:28:13.8Z,4,REGULAR,substitution,in,[],1630198,,,1610612760,97,104,2022-11-15T02:34:46Z,5548125,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,,,,,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,
578,PT08M39.00S,2022-11-15T02:28:36.3Z,4,REGULAR,turnover,lost ball,[],1630581,,,1610612760,97,104,2022-11-15T02:28:40Z,5550000,False,,,0,,J. Giddey lost ball TURNOVER (6 TO),"[1630581, 1628401]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,,,Giddey,J. Giddey,,,,,,,,,,,,,,6.0,White,1628401.0,,
579,PT08M39.00S,2022-11-15T02:28:36.3Z,4,REGULAR,steal,,[],1628401,,,1610612738,97,104,2022-11-15T02:28:39Z,5560000,False,,,0,,D. White STEAL (4 STL),[1628401],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Center,,,White,D. White,,,,,,,,,,,,,,,,,,
580,PT08M34.00S,2022-11-15T02:28:40.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628401,93.77463863337714,51.9607843137255,1610612738,99,104,2022-11-15T02:28:46Z,5570000,False,10.0,6.0,1,right,D. White running Layup (11 PTS),[1628401],1610612738.0,BOS,running,,,,,,Restricted Area,0-8 Center,1.15,Made,White,D. White,,,,,11.0,,,,,,,,,,,,,
