actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
408,PT05M44.00S,2023-11-12T21:29:15.3Z,3,REGULAR,substitution,in,[],1630549,,,1610612764,64,56,2023-11-12T21:31:47Z,4010000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M44.00S,2023-11-12T21:29:15.3Z,3,REGULAR,substitution,in,[],1628372,,,1610612764,64,56,2023-11-12T21:31:47Z,4020000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M44.00S,2023-11-12T21:29:15.3Z,3,REGULAR,substitution,in,[],1629022,,,1610612764,64,56,2023-11-12T21:31:47Z,4030000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M44.00S,2023-11-12T21:29:15.3Z,3,REGULAR,substitution,in,[],1629655,,,1610612764,64,56,2023-11-12T21:31:47Z,4040000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M27.00S,2023-11-12T21:32:28.3Z,3,REGULAR,3pt,Jump Shot,[],1629673,24.655059132720105,17.15686274509804,1610612764,64,56,2023-11-12T21:34:36Z,4050000,False,164.0,179.0,1,left,MISS J. Poole 24' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,24.31,Missed,,,,,,,,,,,,,,,,,,
413,PT05M23.00S,2023-11-12T21:32:32.3Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,64,56,2023-11-12T21:32:35Z,4060000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,412.0,2.0,2.0,0.0,,,,,,,,,,,,,,
414,PT05M18.00S,2023-11-12T21:32:36.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,71.82982917214193,20.34313725490196,1610612751,64,56,2023-11-12T21:35:11Z,4070000,False,-148.0,212.0,1,right,MISS R. O'Neale 25' running 3PT,[1626220],1610612751.0,BKN,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
415,PT05M14.00S,2023-11-12T21:32:40.8Z,3,REGULAR,rebound,offensive,[],1628372,,,1610612751,64,56,2023-11-12T21:35:11Z,4080000,False,,,0,,D. Smith Jr. REBOUND (Off:1 Def:2),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,414.0,3.0,2.0,1.0,,,,,,,,,,,,,,
416,PT05M02.00S,2023-11-12T21:32:53.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630570,90.62089356110381,44.6078431372549,1610612751,66,56,2023-11-12T21:32:58Z,4090000,False,-27.0,36.0,1,right,T. Watford driving floating Jump Shot (2 PTS) (D. Smith Jr. 5 AST),"[1630570, 1628372]",1610612751.0,BKN,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,,,,,,,,,,,,,,,2.0,D. Smith Jr.,1628372.0,5.0
419,PT04M48.00S,2023-11-12T21:33:06.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,12.959921156373195,60.78431372549019,1610612764,66,56,2023-11-12T21:33:12Z,4110000,False,-54.0,69.0,1,left,MISS T. Jones 8' floating Shot,[1626145],1610612764.0,WAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,8.78,Missed,,,,,,,,,,,,,,,,,,
420,PT04M44.00S,2023-11-12T21:33:10.7Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612751,66,56,2023-11-12T21:33:12Z,4120000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Left,,,419.0,1.0,1.0,0.0,,,,,,,,,,,,,,
421,PT04M40.00S,2023-11-12T21:33:15.5Z,3,REGULAR,turnover,lost ball,[],1629022,,,1610612751,66,56,2023-11-12T21:33:21Z,4130000,False,,,0,,L. Walker IV lost ball TURNOVER (1 TO),"[1629022, 1626145]",1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,Jones,1626145.0,,,,,,,,,
422,PT04M40.00S,2023-11-12T21:33:15.5Z,3,REGULAR,steal,,[],1626145,,,1610612764,66,56,2023-11-12T21:33:17Z,4140000,False,,,0,,T. Jones STEAL (2 STL),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
423,PT04M36.00S,2023-11-12T21:33:18.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626145,5.075558475689881,53.67647058823529,1610612764,66,56,2023-11-12T21:37:50Z,4150000,False,-18.0,-5.0,1,left,MISS T. Jones driving floating Shot,[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,,,,,,,,
424,PT04M32.00S,2023-11-12T21:33:22.8Z,3,REGULAR,rebound,offensive,[],1641731,,,1610612764,66,56,2023-11-12T21:33:25Z,4160000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,423.0,3.0,2.0,1.0,,,,,,,,,,,,,,
425,PT04M32.00S,2023-11-12T21:33:22.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1641731,5.590000152587891,50.0,1610612764,66,58,2023-11-12T21:33:32Z,4170000,False,0.0,0.0,1,left,B. Coulibaly tip Layup (11 PTS),[1641731],1610612764.0,WAS,tip,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,,,11.0,,,
426,PT04M25.00S,2023-11-12T21:33:30.4Z,3,REGULAR,turnover,bad pass,[],1628372,,,1610612751,66,58,2023-11-12T21:33:35Z,4180000,False,,,0,,D. Smith Jr. bad pass TURNOVER (2 TO),"[1628372, 1629655]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,Gafford,1629655.0,,,,,,,,,
427,PT04M25.00S,2023-11-12T21:33:30.4Z,3,REGULAR,steal,,[],1629655,,,1610612764,66,58,2023-11-12T21:35:20Z,4190000,False,,,0,,D. Gafford STEAL (2 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
429,PT04M22.00S,2023-11-12T21:33:37.3Z,3,REGULAR,substitution,out,[],1626145,,,1610612764,66,58,2023-11-12T21:33:48Z,4210000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M22.00S,2023-11-12T21:33:37.3Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,66,58,2023-11-12T21:33:48Z,4220000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M09.00S,2023-11-12T21:34:09.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629655,5.995400788436268,51.9607843137255,1610612764,66,60,2023-11-12T21:34:13Z,4230000,False,-10.0,4.0,1,left,D. Gafford cutting Layup (5 PTS) (B. Coulibaly 3 AST),"[1629655, 1641731]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,,,,,,,,,5.0,B. Coulibaly,1641731.0,3.0
433,PT04M00.00S,2023-11-12T21:34:21.7Z,3,REGULAR,turnover,out-of-bounds,[],1628372,,,1610612751,66,60,2023-11-12T21:34:27Z,4250000,False,,,0,,D. Smith Jr. bad pass out-of-bounds TURNOVER (3 TO),[1628372],1610612751.0,BKN,bad pass,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,3.0,,,1627524.0,,,,,,,,
434,PT03M46.00S,2023-11-12T21:34:46.7Z,3,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612764,66,60,2023-11-12T21:34:54Z,4260000,False,,,0,,D. Sharpe shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1630549, 1628398]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202026.0,1.0,1.0,Kuzma,1628398.0,,,,
436,PT03M46.00S,2023-11-12T21:35:13.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628398,,,1610612764,66,61,2023-11-12T21:35:13Z,4280000,False,,,0,,K. Kuzma Free Throw 1 of 2 (10 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,,,,,,,10.0,,,
437,PT03M46.00S,2023-11-12T21:35:14.6Z,3,REGULAR,substitution,out,[],1641731,,,1610612764,66,61,2023-11-12T21:35:22Z,4290000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M46.00S,2023-11-12T21:35:14.6Z,3,REGULAR,substitution,in,[],1629013,,,1610612764,66,61,2023-11-12T21:35:22Z,4300000,False,,,0,,SUB in: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M46.00S,2023-11-12T21:35:36.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628398,,,1610612764,66,62,2023-11-12T21:35:36Z,4310000,False,,,0,,K. Kuzma Free Throw 2 of 2 (11 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,,,,,,,11.0,,,
440,PT03M29.00S,2023-11-12T21:35:58.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,92.46057818659659,59.55882352941176,1610612751,66,62,2023-11-12T21:36:02Z,4320000,False,48.0,18.0,1,right,MISS T. Watford cutting Layup - blocked,"[1630570, 1628398]",1610612751.0,BKN,cutting,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,5.12,Missed,,,,,Kuzma,1628398.0,,,,,,,,,,,,
441,PT03M29.00S,2023-11-12T21:35:58.6Z,3,REGULAR,block,,[],1628398,,,1610612751,66,62,2023-11-12T21:36:00Z,4330000,False,,,0,,K. Kuzma BLOCK (2 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
442,PT03M25.00S,2023-11-12T21:36:02.6Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,66,62,2023-11-12T21:36:02Z,4340000,False,,,0,,D. Sharpe REBOUND (Off:6 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,440.0,10.0,4.0,6.0,,,,,,,,,,,,,,
443,PT03M24.00S,2023-11-12T21:36:03.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630570,87.46714848883047,81.86274509803921,1610612751,66,62,2023-11-12T21:36:07Z,4350000,False,159.0,65.0,1,right,MISS T. Watford 17' step back Shot,[1630570],1610612751.0,BKN,step back,,,Watford,T. Watford,,,,,Mid-Range,16-24 Right,17.22,Missed,,,,,,,,,,,,,,,,,,
444,PT03M20.00S,2023-11-12T21:36:06.5Z,3,REGULAR,rebound,defensive,[],1629013,,,1610612764,66,62,2023-11-12T21:36:06Z,4360000,False,,,0,,L. Shamet REBOUND (Off:1 Def:2),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Right,,,443.0,3.0,2.0,1.0,,,,,,,,,,,,,,
446,PT03M14.00S,2023-11-12T21:36:15.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630570,,,1610612764,66,62,2023-11-12T21:36:27Z,4370000,False,,,0,,T. Watford shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1630570, 1628398]",1610612751.0,BKN,shooting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202058.0,2.0,0.0,Kuzma,1628398.0,,,,
448,PT03M14.00S,2023-11-12T21:36:51.0Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,66,63,2023-11-12T21:36:51Z,4390000,False,,,0,,K. Kuzma Free Throw 1 of 2 (12 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,,,,,,,12.0,,,
449,PT03M14.00S,2023-11-12T21:37:10.6Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,66,64,2023-11-12T21:37:10Z,4400000,False,,,0,,K. Kuzma Free Throw 2 of 2 (13 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,,,,,,,,,,,13.0,,,
450,PT03M02.00S,2023-11-12T21:37:23.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,81.2910643889619,49.754901960784316,1610612751,68,64,2023-11-12T21:37:28Z,4410000,False,-1.0,123.0,1,right,L. Walker IV 12' pullup Jump Shot (2 PTS) (D. Sharpe 1 AST),"[1629022, 1630549]",1610612751.0,BKN,pullup,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Center,12.34,Made,,,,,,,,,,,,,,,2.0,D. Sharpe,1630549.0,1.0
451,PT02M45.00S,2023-11-12T21:37:40.6Z,3,REGULAR,3pt,Jump Shot,[],1629013,6.258212877792378,3.9215686274509802,1610612764,68,67,2023-11-12T21:37:47Z,4420000,False,230.0,6.0,1,left,L. Shamet 3PT  (5 PTS) (C. Kispert 3 AST),"[1629013, 1630557]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,23.05,Made,,,,,,,,,,,,,,,5.0,C. Kispert,1630557.0,3.0
454,PT02M31.00S,2023-11-12T21:37:55.4Z,3,REGULAR,3pt,Jump Shot,[],1628372,94.95729303547962,95.83333333333334,1610612751,71,67,2023-11-12T21:38:00Z,4440000,False,229.0,-5.0,1,right,D. Smith Jr. 3PT  (8 PTS) (L. Walker IV 2 AST),"[1628372, 1629022]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Right Corner 3,24+ Right,22.93,Made,,,,,,,,,,,,,,,8.0,L. Walker IV,1629022.0,2.0
456,PT02M20.00S,2023-11-12T21:38:05.9Z,3,REGULAR,3pt,Jump Shot,[],1628398,30.699737187910642,37.00980392156863,1610612764,71,67,2023-11-12T21:38:12Z,4460000,False,65.0,236.0,1,left,MISS K. Kuzma 24' step back 3PT,[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,24.49,Missed,,,,,,,,,,,,,,,,,,
457,PT02M15.00S,2023-11-12T21:38:10.9Z,3,REGULAR,rebound,defensive,[],1628372,,,1610612751,71,67,2023-11-12T21:38:12Z,4470000,False,,,0,,D. Smith Jr. REBOUND (Off:1 Def:3),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,,,456.0,4.0,3.0,1.0,,,,,,,,,,,,,,
458,PT02M03.00S,2023-11-12T21:38:23.3Z,3,REGULAR,2pt,Jump Shot,[],1629022,74.85216819973719,30.14705882352941,1610612751,71,67,2023-11-12T21:38:36Z,4480000,False,-99.0,184.0,1,right,MISS L. Walker IV 20' pullup Shot,[1629022],1610612751.0,BKN,pullup,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Left Center,20.9,Missed,,,,,,,,,,,,,,,,,,
459,PT02M00.00S,2023-11-12T21:38:26.3Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,71,67,2023-11-12T21:38:36Z,4490000,False,,,0,,D. Sharpe REBOUND (Off:7 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Left Center,,,458.0,11.0,4.0,7.0,,,,,,,,,,,,,,
462,PT02M00.00S,2023-11-12T21:38:32.2Z,3,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612751,71,67,2023-11-12T21:41:30Z,4520000,False,,,0,,K. Kuzma shooting personal FOUL (2 PF) (Sharpe 2 FT),"[1628398, 1630549]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627524.0,2.0,0.0,Sharpe,1630549.0,,,,
464,PT02M00.00S,2023-11-12T21:38:47.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,71,67,2023-11-12T21:38:47Z,4540000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M00.00S,2023-11-12T21:38:49.7Z,3,REGULAR,substitution,out,[],1630570,,,1610612751,71,67,2023-11-12T21:41:21Z,4550000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M00.00S,2023-11-12T21:38:49.7Z,3,REGULAR,substitution,out,[],1628398,,,1610612751,71,67,2023-11-12T21:41:21Z,4560000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M00.00S,2023-11-12T21:38:49.7Z,3,REGULAR,substitution,in,[],1629661,,,1610612751,71,67,2023-11-12T21:41:21Z,4570000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M00.00S,2023-11-12T21:38:49.7Z,3,REGULAR,substitution,in,[],201568,,,1610612751,71,67,2023-11-12T21:41:21Z,4580000,False,,,0,,SUB in: D. Gallinari,[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M00.00S,2023-11-12T21:41:40.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630549,,,1610612751,72,67,2023-11-12T21:41:40Z,4590000,False,,,0,,D. Sharpe Free Throw 1 of 2 (7 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
470,PT02M00.00S,2023-11-12T21:41:56.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630549,,,1610612751,73,67,2023-11-12T21:41:56Z,4600000,False,,,0,,D. Sharpe Free Throw 2 of 2 (8 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
471,PT01M43.00S,2023-11-12T21:42:13.9Z,3,REGULAR,2pt,Jump Shot,[],201568,26.49474375821288,60.049019607843135,1610612764,73,67,2023-11-12T21:42:18Z,4610000,False,-50.0,197.0,1,left,MISS D. Gallinari 20' pullup Shot,[201568],1610612764.0,WAS,pullup,,,Gallinari,D. Gallinari,,,,,Mid-Range,16-24 Center,20.29,Missed,,,,,,,,,,,,,,,,,,
472,PT01M40.00S,2023-11-12T21:42:16.9Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612751,73,67,2023-11-12T21:42:18Z,4620000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Center,,,471.0,2.0,2.0,0.0,,,,,,,,,,,,,,
473,PT01M27.00S,2023-11-12T21:42:30.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,88.12417871222075,58.333333333333336,1610612751,73,67,2023-11-12T21:42:33Z,4630000,False,42.0,59.0,1,right,MISS D. Smith Jr. 7' turnaround fadeaway Shot,[1628372],1610612751.0,BKN,turnaround fadeaway,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,,,,,,,,
474,PT01M24.00S,2023-11-12T21:42:33.0Z,3,REGULAR,rebound,defensive,[],1629013,,,1610612764,73,67,2023-11-12T21:42:33Z,4640000,False,,,0,,L. Shamet REBOUND (Off:1 Def:3),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,,,473.0,4.0,3.0,1.0,,,,,,,,,,,,,,
475,PT01M08.00S,2023-11-12T21:42:51.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612764,73,67,2023-11-12T21:43:06Z,4650000,False,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Gallinari 2 FT),"[1626220, 201568]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202026.0,2.0,0.0,Gallinari,201568.0,,,,
477,PT01M08.00S,2023-11-12T21:43:14.7Z,3,REGULAR,freethrow,1 of 2,[],201568,,,1610612764,73,68,2023-11-12T21:43:14Z,4670000,False,,,0,,D. Gallinari Free Throw 1 of 2 (7 PTS),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
478,PT01M08.00S,2023-11-12T21:43:15.4Z,3,REGULAR,substitution,out,[],1630549,,,1610612764,73,68,2023-11-12T21:43:18Z,4680000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M08.00S,2023-11-12T21:43:15.4Z,3,REGULAR,substitution,in,[],1629651,,,1610612764,73,68,2023-11-12T21:43:18Z,4690000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M08.00S,2023-11-12T21:43:33.9Z,3,REGULAR,freethrow,2 of 2,[],201568,,,1610612764,73,69,2023-11-12T21:43:33Z,4700000,False,,,0,,D. Gallinari Free Throw 2 of 2 (8 PTS),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
481,PT00M56.80S,2023-11-12T21:43:49.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,85.23324572930355,48.529411764705884,1610612751,75,69,2023-11-12T21:43:53Z,4710000,False,-7.0,86.0,1,right,N. Claxton 8' driving Hook (8 PTS) (C. Johnson 1 AST),"[1629651, 1629661]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,8.66,Made,,,,,,,,,,,,,,,8.0,C. Johnson,1629661.0,1.0
483,PT00M46.50S,2023-11-12T21:44:01.0Z,3,REGULAR,3pt,Jump Shot,[],1629673,29.38567674113009,26.96078431372549,1610612764,75,69,2023-11-12T21:44:05Z,4730000,False,115.0,224.0,1,left,MISS J. Poole 25' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
484,PT00M43.60S,2023-11-12T21:44:03.9Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,75,69,2023-11-12T21:44:03Z,4740000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,483.0,3.0,3.0,0.0,,,,,,,,,,,,,,
485,PT00M38.80S,2023-11-12T21:44:08.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,73.01248357424441,18.137254901960784,1610612751,78,69,2023-11-12T21:44:38Z,4750000,False,-159.0,201.0,1,right,L. Walker IV 25' 3PT running (5 PTS) (D. Smith Jr. 6 AST),"[1629022, 1628372]",1610612751.0,BKN,running,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,25.66,Made,,,,,,,,,,,,,,,5.0,D. Smith Jr.,1628372.0,6.0
487,PT00M23.60S,2023-11-12T21:44:27.7Z,3,REGULAR,3pt,Jump Shot,[],1629013,29.911300919842315,31.372549019607842,1610612764,78,72,2023-11-12T21:44:35Z,4770000,False,93.0,229.0,1,left,L. Shamet 24' 3PT  (8 PTS) (C. Kispert 4 AST),"[1629013, 1630557]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,24.69,Made,,,,,,,,,,,,,,,8.0,C. Kispert,1630557.0,4.0
489,PT00M02.90S,2023-11-12T21:44:54.8Z,3,REGULAR,3pt,Jump Shot,[],1629022,71.82982917214193,20.098039215686274,1610612751,78,72,2023-11-12T21:45:04Z,4790000,False,-150.0,212.0,1,right,MISS L. Walker IV 25' step back 3PT,[1629022],1610612751.0,BKN,step back,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
490,PT00M02.90S,2023-11-12T21:44:54.8Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,78,72,2023-11-12T21:45:04Z,4800000,False,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,489.0,4.0,4.0,0.0,,,,,,,,,,,,,,
493,PT00M00.00S,2023-11-12T21:45:08.4Z,3,REGULAR,period,end,[],0,,,1610612764,78,72,2023-11-12T21:45:08Z,4830000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2023-11-12T21:45:36.4Z,4,REGULAR,substitution,out,['startperiod'],1629673,,,1610612764,78,72,2023-11-12T21:47:32Z,4840000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2023-11-12T21:45:36.4Z,4,REGULAR,substitution,out,['startperiod'],1629655,,,1610612764,78,72,2023-11-12T21:47:32Z,4850000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
