actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
173,PT11M15.00S,2024-03-31T22:41:17.5Z,2,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612747,14,33,2024-03-31T22:41:22Z,1720000,False,,,0,,C. Johnson shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1629661, 1629060]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,201245.0,,,,,,,,1.0,0.0,Hachimura,1629060.0,,,,,,,,
175,PT11M15.00S,2024-03-31T22:41:51.1Z,2,REGULAR,freethrow,1 of 2,[],1629060,,,1610612747,14,34,2024-03-31T22:42:18Z,1740000,False,,,0,,R. Hachimura Free Throw 1 of 2 (6 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,Made,,,,,,,,,6.0,,,,,,,
176,PT11M15.00S,2024-03-31T22:41:51.1Z,2,REGULAR,freethrow,2 of 2,[],1629060,,,1610612747,14,34,2024-03-31T22:42:18Z,1750000,False,,,0,,MISS R. Hachimura Free Throw 2 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
177,PT11M12.00S,2024-03-31T22:41:54.1Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612751,14,34,2024-03-31T22:42:18Z,1760000,False,,,0,,T. Watford REBOUND (Off:0 Def:4),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,176.0,4.0,4.0,0.0,,,,,,,,,,,,
178,PT11M02.00S,2024-03-31T22:42:27.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,92.9862023653088,53.431372549019606,1610612751,16,34,2024-03-31T22:42:34Z,1770000,False,17.0,13.0,1,right,T. Watford driving Layup (2 PTS),[1630570],1610612751.0,BKN,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,2.18,Made,,,,,,,,,2.0,,,,,,,
179,PT10M52.00S,2024-03-31T22:42:36.8Z,2,REGULAR,3pt,Jump Shot,[],2544,14.536793692509855,3.1862745098039214,1610612747,16,37,2024-03-31T22:42:41Z,1780000,False,234.0,84.0,1,left,L. James 24' 3PT step back (7 PTS),[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Right Corner 3,24+ Right,,,24.87,Made,,,,,,,,,7.0,,,,,,,
180,PT10M40.00S,2024-03-31T22:42:50.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,92.19776609724047,51.71568627450981,1610612751,18,37,2024-03-31T22:42:53Z,1790000,False,9.0,21.0,1,right,T. Watford driving finger roll Layup (4 PTS),[1630570],1610612751.0,BKN,driving finger roll,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,2.25,Made,,,,,,,,,4.0,,,,,,,
181,PT10M24.00S,2024-03-31T22:43:04.7Z,2,REGULAR,3pt,Jump Shot,[],1626156,3.892904073587385,95.34313725490196,1610612747,18,37,2024-03-31T22:43:11Z,1800000,False,-227.0,-16.0,1,left,MISS D. Russell 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,,,22.73,Missed,,,,,,,,,,,,,,,,
182,PT10M22.00S,2024-03-31T22:43:06.7Z,2,REGULAR,rebound,offensive,[],2544,,,1610612747,18,37,2024-03-31T22:43:11Z,1810000,False,,,0,,L. James REBOUND (Off:1 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,,,181.0,6.0,5.0,1.0,,,,,,,,,,,,
183,PT10M18.00S,2024-03-31T22:43:12.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],2544,7.835085413929041,6.127450980392156,1610612747,18,40,2024-03-31T22:43:16Z,1820000,False,219.0,21.0,1,left,L. James 3PT  (10 PTS) (S. Dinwiddie 1 AST),"[2544, 203915]",1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,22.04,Made,,,,,,,,,10.0,S. Dinwiddie,203915.0,1.0,,,,
185,PT10M01.00S,2024-03-31T22:43:29.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,92.46057818659659,48.03921568627451,1610612751,20,40,2024-03-31T22:43:32Z,1840000,False,-10.0,18.0,1,right,C. Johnson driving Layup (5 PTS),[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,2.08,Made,,,,,,,,,5.0,,,,,,,
186,PT09M45.00S,2024-03-31T22:43:46.1Z,2,REGULAR,turnover,out-of-bounds,[],203915,,,1610612747,20,40,2024-03-31T22:44:03Z,1850000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (1 TO),[203915],1610612747.0,LAL,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,202041.0,1.0,,,,,,,,,,,,,,,,,,
187,PT09M45.00S,2024-03-31T22:43:48.8Z,2,REGULAR,substitution,out,[],1629661,,,1610612751,20,40,2024-03-31T22:43:55Z,1860000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M45.00S,2024-03-31T22:43:48.8Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,20,40,2024-03-31T22:43:55Z,1880000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M45.00S,2024-03-31T22:43:48.8Z,2,REGULAR,substitution,in,[],203471,,,1610612751,20,40,2024-03-31T22:43:55Z,1890000,False,,,0,,SUB in: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M45.00S,2024-03-31T22:43:48.8Z,2,REGULAR,substitution,out,[],1641730,,,1610612751,20,40,2024-03-31T22:44:48Z,1895000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M35.00S,2024-03-31T22:44:20.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630570,68.54467805519053,73.0392156862745,1610612751,23,40,2024-03-31T22:44:32Z,1900000,False,115.0,243.0,1,right,T. Watford 26' 3PT pullup (7 PTS) (C. Thomas 3 AST),"[1630570, 1630560]",1610612751.0,BKN,pullup,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,,,26.91,Made,,,,,,,,,7.0,C. Thomas,1630560.0,3.0,,,,
192,PT09M11.00S,2024-03-31T22:44:44.6Z,2,REGULAR,3pt,Jump Shot,[],2544,30.17411300919842,28.431372549019606,1610612747,23,43,2024-03-31T22:49:04Z,1910000,False,108.0,231.0,1,left,L. James 25' 3PT step back (13 PTS),[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,25.5,Made,,,,,,,,,13.0,,,,,,,
194,PT08M57.00S,2024-03-31T22:44:58.0Z,2,REGULAR,3pt,Jump Shot,[],1630560,88.64980289093299,95.58823529411765,1610612751,26,43,2024-03-31T22:45:02Z,1920000,False,228.0,54.0,1,right,C. Thomas 3PT  (5 PTS) (M. Bridges 1 AST),"[1630560, 1628969]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Right Corner 3,24+ Right,,,23.43,Made,,,,,,,,,5.0,M. Bridges,1628969.0,1.0,,,,
197,PT08M45.00S,2024-03-31T22:45:10.7Z,2,REGULAR,3pt,Jump Shot,[],2544,23.603810775295663,12.5,1610612747,26,43,2024-03-31T22:45:34Z,1940000,False,188.0,169.0,1,left,MISS L. James 25' step back 3PT,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,25.27,Missed,,,,,,,,,,,,,,,,
198,PT08M43.00S,2024-03-31T22:45:12.7Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,26,43,2024-03-31T22:45:14Z,1950000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,,197.0,1.0,1.0,0.0,,,,,,,,,,,,
199,PT08M35.00S,2024-03-31T22:45:21.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,90.75229960578186,52.20588235294118,1610612751,26,43,2024-03-31T22:45:28Z,1960000,False,11.0,34.0,1,right,MISS C. Thomas driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,3.61,Missed,,,,,,,,,,,,,,,,
200,PT08M33.00S,2024-03-31T22:45:23.2Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,26,43,2024-03-31T22:45:28Z,1970000,False,,,0,,N. Claxton REBOUND (Off:2 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,199.0,3.0,1.0,2.0,,,,,,,,,,,,
201,PT08M33.00S,2024-03-31T22:45:25.9Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629651,94.40999984741211,50.0,1610612751,28,43,2024-03-31T22:47:31Z,1980000,False,0.0,0.0,1,right,N. Claxton tip DUNK (4 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,,,4.0,,,,,,,
202,PT08M33.00S,2024-03-31T22:46:25.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,28,43,2024-03-31T22:46:25Z,1990000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M33.00S,2024-03-31T22:47:11.1Z,2,REGULAR,substitution,out,[],1630570,,,1610612747,28,43,2024-03-31T22:48:05Z,2000000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M33.00S,2024-03-31T22:47:11.1Z,2,REGULAR,substitution,out,[],1627752,,,1610612747,28,43,2024-03-31T22:48:05Z,2010000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M33.00S,2024-03-31T22:47:11.1Z,2,REGULAR,substitution,out,[],203915,,,1610612747,28,43,2024-03-31T22:48:05Z,2020000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M33.00S,2024-03-31T22:47:11.1Z,2,REGULAR,substitution,in,[],1627827,,,1610612747,28,43,2024-03-31T22:48:05Z,2030000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M33.00S,2024-03-31T22:47:11.1Z,2,REGULAR,substitution,in,[],203076,,,1610612747,28,43,2024-03-31T22:48:05Z,2040000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M33.00S,2024-03-31T22:47:11.1Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,28,43,2024-03-31T22:48:05Z,2050000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M14.00S,2024-03-31T22:48:46.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,4.944152431011826,51.225490196078425,1610612747,28,45,2024-03-31T22:48:50Z,2060000,False,-6.0,-6.0,1,left,R. Hachimura cutting DUNK (8 PTS) (D. Russell 3 AST),"[1629060, 1626156]",1610612747.0,LAL,cutting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,0.86,Made,,,,,,,,,8.0,D. Russell,1626156.0,3.0,,,,
211,PT08M13.00S,2024-03-31T22:48:53.3Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,28,45,2024-03-31T22:49:03Z,2080000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612747.0,LAL,,,,,,,,,,,,1627541.0,,,,,,,,,,,,,,,,,,,
212,PT08M01.00S,2024-03-31T22:49:12.3Z,2,REGULAR,3pt,Jump Shot,[],1628969,82.07950065703022,93.38235294117648,1610612751,28,45,2024-03-31T22:49:16Z,2090000,False,217.0,116.0,1,right,MISS M. Bridges 24' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,24.6,Missed,,,,,,,,,,,,,,,,
213,PT07M58.00S,2024-03-31T22:49:15.3Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,28,45,2024-03-31T22:49:16Z,2100000,False,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,,,212.0,2.0,1.0,1.0,,,,,,,,,,,,
214,PT07M44.00S,2024-03-31T22:49:29.4Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,28,45,2024-03-31T22:49:33Z,2110000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1627827]",1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,Finney-Smith,1627827.0,,
215,PT07M44.00S,2024-03-31T22:49:29.4Z,2,REGULAR,steal,,[],1627827,,,1610612751,28,45,2024-03-31T22:49:32Z,2120000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
216,PT07M40.00S,2024-03-31T22:49:34.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629651,92.9862023653088,50.0,1610612751,30,45,2024-03-31T22:49:39Z,2130000,False,0.0,13.0,1,right,N. Claxton running alley-oop DUNK (6 PTS) (C. Thomas 4 AST),"[1629651, 1630560]",1610612751.0,BKN,running alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,1.34,Made,,,,,,,,,6.0,C. Thomas,1630560.0,4.0,,,,
218,PT07M21.00S,2024-03-31T22:49:52.6Z,2,REGULAR,3pt,Jump Shot,[],203076,28.07161629434954,19.852941176470587,1610612747,30,45,2024-03-31T22:49:58Z,2150000,False,151.0,211.0,1,left,MISS A. Davis 25' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Right Center,,,25.96,Missed,,,,,,,,,,,,,,,,
219,PT07M17.00S,2024-03-31T22:49:56.6Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612751,30,45,2024-03-31T22:52:08Z,2160000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,218.0,1.0,1.0,0.0,,,,,,,,,,,,
221,PT07M12.00S,2024-03-31T22:50:03.5Z,2,REGULAR,2pt,Jump Shot,[],1629651,84.70762155059133,30.14705882352941,1610612751,32,45,2024-03-31T22:50:34Z,2180000,False,-99.0,91.0,1,right,N. Claxton 13' driving bank Jump Shot (8 PTS),[1629651],1610612751.0,BKN,driving bank,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,13.48,Made,,,,,,,,,8.0,,,,,,,
222,PT07M12.00S,2024-03-31T22:50:13.7Z,2,REGULAR,foul,personal,['1freethrow'],1629060,,,1610612751,32,45,2024-03-31T22:50:20Z,2190000,False,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Claxton 1 FT),"[1629060, 1629651]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Left,201245.0,,,,,,,,1.0,0.0,Claxton,1629651.0,,,,,,,,
224,PT07M12.00S,2024-03-31T22:50:20.7Z,2,REGULAR,substitution,out,[],1626156,,,1610612751,32,45,2024-03-31T22:50:47Z,2210000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M12.00S,2024-03-31T22:50:20.7Z,2,REGULAR,substitution,in,[],1629216,,,1610612751,32,45,2024-03-31T22:50:47Z,2220000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M12.00S,2024-03-31T22:50:46.2Z,2,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,32,45,2024-03-31T22:50:55Z,2230000,False,,,0,,MISS N. Claxton Free Throw 1 of 1,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
227,PT07M09.00S,2024-03-31T22:50:49.2Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,32,45,2024-03-31T22:50:55Z,2240000,False,,,0,,R. Hachimura REBOUND (Off:2 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,226.0,5.0,3.0,2.0,,,,,,,,,,,,
228,PT06M53.00S,2024-03-31T22:51:05.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1629060,6.915243101182654,40.19607843137255,1610612747,32,47,2024-03-31T22:51:24Z,2250000,False,49.0,13.0,1,left,R. Hachimura turnaround Hook (10 PTS),[1629060],1610612747.0,LAL,turnaround,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,5.06,Made,,,,,,,,,10.0,,,,,,,
229,PT06M53.00S,2024-03-31T22:51:13.8Z,2,REGULAR,violation,defensive goaltending,[],1629651,,,1610612747,32,47,2024-03-31T22:51:39Z,2260000,False,,,0,,N. Claxton defensive goaltending VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,1627541.0,,,,,,,,,,,,,,,,,,,
230,PT06M53.00S,2024-03-31T22:51:17.0Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,32,47,2024-03-31T22:51:29Z,2270000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,201245.0,,,,,,,,,,,,,,,,,,,
232,PT06M35.00S,2024-03-31T22:51:57.6Z,2,REGULAR,foul,personal,[],1629216,,,1610612751,32,47,2024-03-31T22:52:04Z,2290000,False,,,0,,G. Vincent personal FOUL (1 PF),"[1629216, 203471]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,202041.0,,,,,,,,1.0,0.0,Schroder,203471.0,,,,,,,,
234,PT06M26.00S,2024-03-31T22:52:20.1Z,2,REGULAR,3pt,Jump Shot,[],1628969,93.24901445466492,96.07843137254902,1610612751,35,47,2024-03-31T22:52:24Z,2310000,False,230.0,11.0,1,right,M. Bridges 3PT  (6 PTS) (D. Finney-Smith 1 AST),"[1628969, 1627827]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,23.07,Made,,,,,,,,,6.0,D. Finney-Smith,1627827.0,1.0,,,,
236,PT06M09.00S,2024-03-31T22:52:38.1Z,2,REGULAR,2pt,Jump Shot,[],1630559,5.913272010512484,32.306985294117645,1610612747,35,49,2024-03-31T22:53:11Z,2330000,False,88.0,3.0,1,left,A. Reaves 8' driving floating Jump Shot (6 PTS),[1630559],1610612747.0,LAL,driving floating,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Right,,,8.86,Made,,,,,,,,,6.0,,,,,,,
237,PT05M51.00S,2024-03-31T22:52:54.5Z,2,REGULAR,3pt,Jump Shot,[],203471,66.96780551905388,60.29411764705882,1610612751,35,49,2024-03-31T22:53:01Z,2340000,False,51.0,258.0,1,right,MISS D. Schroder 26' pullup 3PT,[203471],1610612751.0,BKN,pullup,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,,,26.31,Missed,,,,,,,,,,,,,,,,
238,PT05M48.00S,2024-03-31T22:52:57.5Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,35,49,2024-03-31T22:53:01Z,2350000,False,,,0,,R. Hachimura REBOUND (Off:2 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,,237.0,6.0,4.0,2.0,,,,,,,,,,,,
239,PT05M36.00S,2024-03-31T22:53:10.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,5.995400788436268,51.470588235294116,1610612747,35,51,2024-03-31T22:53:15Z,2360000,False,-7.0,4.0,1,left,R. Hachimura driving Layup (12 PTS) (L. James 3 AST),"[1629060, 2544]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,0.84,Made,,,,,,,,,12.0,L. James,2544.0,3.0,,,,
241,PT05M21.00S,2024-03-31T22:53:24.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,83.39356110381078,42.64705882352941,1610612751,35,51,2024-03-31T22:53:30Z,2380000,False,-37.0,104.0,1,right,MISS C. Thomas 10' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,10.99,Missed,,,,,,,,,,,,,,,,
243,PT05M19.00S,2024-03-31T22:53:26.9Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,35,51,2024-03-31T22:53:30Z,2400000,False,,,0,,A. Davis REBOUND (Off:1 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,241.0,3.0,2.0,1.0,,,,,,,,,,,,
244,PT05M17.00S,2024-03-31T22:53:29.3Z,2,REGULAR,turnover,bad pass,[],203076,,,1610612747,35,51,2024-03-31T22:53:33Z,2410000,False,,,0,,A. Davis bad pass TURNOVER (1 TO),"[203076, 203471]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,Schroder,203471.0,,
245,PT05M17.00S,2024-03-31T22:53:29.3Z,2,REGULAR,steal,,[],203471,,,1610612751,35,51,2024-03-31T22:53:31Z,2420000,False,,,0,,D. Schroder STEAL (1 STL),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
246,PT05M09.00S,2024-03-31T22:53:37.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630560,89.96386333771353,18.137254901960784,1610612751,37,51,2024-03-31T22:53:41Z,2430000,False,-159.0,42.0,1,right,C. Thomas 16' pullup Jump Shot (7 PTS) (M. Bridges 2 AST),"[1630560, 1628969]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left,,,16.47,Made,,,,,,,,,7.0,M. Bridges,1628969.0,2.0,,,,
247,PT04M52.00S,2024-03-31T22:53:55.6Z,2,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612747,37,51,2024-03-31T22:54:01Z,2440000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (Davis 2 FT),"[1629651, 203076]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,201245.0,,,,,,,,2.0,0.0,Davis,203076.0,,,,,,,,
249,PT04M52.00S,2024-03-31T22:54:31.8Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,37,51,2024-03-31T22:54:31Z,2460000,False,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
250,PT04M52.00S,2024-03-31T22:54:31.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,37,51,2024-03-31T22:54:31Z,2470000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,249.0,,,,,,,,,,,,,,,
251,PT04M52.00S,2024-03-31T22:54:33.7Z,2,REGULAR,substitution,out,[],1629651,,,1610612747,37,51,2024-03-31T22:54:38Z,2480000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M52.00S,2024-03-31T22:54:33.7Z,2,REGULAR,substitution,in,[],1630549,,,1610612747,37,51,2024-03-31T22:54:38Z,2490000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M52.00S,2024-03-31T22:54:58.0Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,37,52,2024-03-31T22:54:58Z,2500000,False,,,0,,A. Davis Free Throw 2 of 2 (14 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,Made,,,,,,,,,14.0,,,,,,,
254,PT04M33.00S,2024-03-31T22:55:19.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,86.94152431011827,56.61764705882353,1610612751,37,52,2024-03-31T22:55:23Z,2510000,False,33.0,70.0,1,right,MISS D. Schroder 7' turnaround Shot,[203471],1610612751.0,BKN,turnaround,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,7.76,Missed,,,,,,,,,,,,,,,,
255,PT04M30.00S,2024-03-31T22:55:22.6Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,37,52,2024-03-31T22:55:23Z,2520000,False,,,0,,A. Davis REBOUND (Off:1 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,254.0,4.0,3.0,1.0,,,,,,,,,,,,
256,PT04M17.00S,2024-03-31T22:55:35.1Z,2,REGULAR,2pt,Jump Shot,[],2544,13.354139290407357,16.911764705882355,1610612747,37,52,2024-03-31T22:55:38Z,2530000,False,165.0,73.0,1,left,MISS L. James 18' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Right,,,18.08,Missed,,,,,,,,,,,,,,,,
257,PT04M14.00S,2024-03-31T22:55:38.1Z,2,REGULAR,rebound,defensive,[],203471,,,1610612751,37,52,2024-03-31T22:55:38Z,2540000,False,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Right,,,,,256.0,2.0,2.0,0.0,,,,,,,,,,,,
