actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
175,PT11M21.00S,2024-02-01T02:12:34.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629234,18.610381077529567,49.26470588235294,1610612756,30,30,2024-02-01T02:12:44Z,1730000,False,4.0,122.0,1,left,MISS D. Eubanks 12' floating Shot,[1629234],1610612756.0,PHX,floating,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,12.25,Missed,,,,,,,,,,,,
176,PT11M20.00S,2024-02-01T02:12:35.3Z,2,REGULAR,rebound,offensive,[],1629006,,,1610612756,30,30,2024-02-01T02:12:44Z,1740000,False,,,0,,J. Okogie REBOUND (Off:1 Def:3),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,175.0,4.0,3.0,1.0,,,,
177,PT11M20.00S,2024-02-01T02:12:43.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629006,5.590000152587891,50.0,1610612756,30,32,2024-02-01T02:12:46Z,1750000,False,0.0,0.0,1,left,J. Okogie tip Layup (2 PTS),[1629006],1610612756.0,PHX,tip,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Made,2.0,,,,,,,,,,,
178,PT11M20.00S,2024-02-01T02:12:43.8Z,2,REGULAR,foul,personal,['1freethrow'],1629651,,,1610612756,30,32,2024-02-01T02:12:53Z,1760000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Okogie 1 FT),"[1629651, 1629006]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1162.0,1.0,1.0,Okogie,1629006.0,,,,,,,,,,,,,,,
180,PT11M20.00S,2024-02-01T02:13:08.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629006,,,1610612756,30,33,2024-02-01T02:13:08Z,1780000,False,,,0,,J. Okogie Free Throw 1 of 1 (3 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
181,PT11M06.00S,2024-02-01T02:13:25.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,94.69448094612353,53.67647058823529,1610612751,32,33,2024-02-01T02:13:28Z,1790000,False,18.0,-3.0,1,right,N. Claxton alley-oop DUNK (10 PTS) (L. Walker IV 3 AST),"[1629651, 1629022]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,1.86,Made,10.0,L. Walker IV,1629022.0,3.0,,,,,,,,
183,PT10M47.00S,2024-02-01T02:13:44.3Z,2,REGULAR,2pt,Jump Shot,[],201142,5.469776609724048,17.892156862745097,1610612756,32,35,2024-02-01T02:13:47Z,1810000,False,161.0,-1.0,1,left,K. Durant 16' pullup Jump Shot (10 PTS) (B. Beal 2 AST),"[201142, 203078]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Right,,,,,,,16.05,Made,10.0,B. Beal,203078.0,2.0,,,,,,,,
184,PT10M32.00S,2024-02-01T02:14:02.8Z,2,REGULAR,foul,technical,['1freethrow'],1629006,,,1610612751,32,35,2024-02-01T02:14:12Z,1820000,False,,,0,,J. Okogie defensive-3-second technical FOUL (1 Tech),[1629006],1610612756.0,PHX,defensive-3-second,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,202026.0,1.0,1.0,,,,,,,,,,,,,,,,,
185,PT10M32.00S,2024-02-01T02:14:25.2Z,2,REGULAR,freethrow,1 of 1,[],1628969,,,1610612751,33,35,2024-02-01T02:14:25Z,1830000,False,,,0,,M. Bridges technical Free Throw 1 of 1 (4 PTS),[1628969],1610612751.0,BKN,technical,,,Bridges,M. Bridges,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,
186,PT10M21.00S,2024-02-01T02:14:52.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,94.1688567674113,54.65686274509803,1610612751,33,35,2024-02-01T02:14:56Z,1840000,False,23.0,2.0,1,right,MISS L. Walker IV driving Layup - blocked,"[1629022, 201142]",1610612751.0,BKN,driving,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,2.34,Missed,,,,,,,,,Durant,201142.0,,
212,PT10M21.00S,2024-02-01T02:14:52.5Z,2,REGULAR,block,,[],201142,,,1610612751,33,35,2024-02-01T02:20:10Z,1845000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
187,PT10M18.00S,2024-02-01T02:14:55.5Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612756,33,35,2024-02-01T02:14:56Z,1850000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,186.0,1.0,1.0,0.0,,,,
188,PT10M13.00S,2024-02-01T02:14:59.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629234,7.703679369250986,49.26470588235294,1610612756,33,37,2024-02-01T02:20:26Z,1860000,False,4.0,20.0,1,left,D. Eubanks running DUNK (2 PTS) (K. Durant 2 AST),"[1629234, 201142]",1610612756.0,PHX,running,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,2.02,Made,2.0,K. Durant,201142.0,2.0,,,,,,,,
190,PT09M51.00S,2024-02-01T02:15:20.8Z,2,REGULAR,3pt,Jump Shot,[],203915,70.64717477003943,25.49019607843137,1610612751,33,37,2024-02-01T02:15:25Z,1880000,False,-123.0,223.0,1,right,MISS S. Dinwiddie 25' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,,25.48,Missed,,,,,,,,,,,,
191,PT09M47.00S,2024-02-01T02:15:24.8Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612756,33,37,2024-02-01T02:15:25Z,1890000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,190.0,2.0,2.0,0.0,,,,
192,PT09M38.00S,2024-02-01T02:15:37.1Z,2,REGULAR,turnover,out-of-bounds,[],203078,,,1610612756,33,37,2024-02-01T02:15:41Z,1900000,False,,,0,,B. Beal lost ball out-of-bounds TURNOVER (1 TO),[203078],1610612756.0,PHX,lost ball,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,1162.0,,,,,1.0,,,,,,,,,,,,,,
193,PT09M25.00S,2024-02-01T02:15:54.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,69.33311432325887,25.735294117647058,1610612751,33,37,2024-02-01T02:21:19Z,1910000,False,-121.0,236.0,1,right,MISS M. Bridges 26' pullup 3PT,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,26.52,Missed,,,,,,,,,,,,
194,PT09M23.00S,2024-02-01T02:15:56.5Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612756,33,37,2024-02-01T02:15:58Z,1920000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:3),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,193.0,3.0,3.0,0.0,,,,
195,PT09M16.00S,2024-02-01T02:16:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,7.046649145860711,44.11764705882353,1610612756,33,39,2024-02-01T02:16:11Z,1930000,False,29.0,14.0,1,left,J. Okogie cutting finger roll Layup (5 PTS) (B. Beal 3 AST),"[1629006, 203078]",1610612756.0,PHX,cutting finger roll,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,3.24,Made,5.0,B. Beal,203078.0,3.0,,,,,,,,
197,PT09M06.00S,2024-02-01T02:16:18.8Z,2,REGULAR,foul,offensive,[],1628969,,,1610612751,33,39,2024-02-01T02:18:15Z,1950000,False,,,0,,M. Bridges offensive FOUL (1 PF),"[1628969, 1629006]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,1162.0,1.0,0.0,Okogie,1629006.0,,,,,,,,,,,,,,,
199,PT09M06.00S,2024-02-01T02:16:18.8Z,2,REGULAR,turnover,offensive foul,[],1628969,,,1610612751,33,39,2024-02-01T02:16:28Z,1970000,False,,,0,,M. Bridges offensive foul TURNOVER (1 TO),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,,,,1.0,,,,,,,,,,,,,,
201,PT08M49.00S,2024-02-01T02:18:45.9Z,2,REGULAR,turnover,bad pass,[],203078,,,1610612756,33,39,2024-02-01T02:22:05Z,1990000,False,,,0,,B. Beal bad pass TURNOVER (2 TO),"[203078, 1628969]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,2.0,,,,,,,,,,,,,Bridges,1628969.0
202,PT08M49.00S,2024-02-01T02:18:45.9Z,2,REGULAR,steal,,[],1628969,,,1610612751,33,39,2024-02-01T02:18:47Z,2000000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT08M39.00S,2024-02-01T02:18:56.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,86.5473061760841,41.911764705882355,1610612751,33,39,2024-02-01T02:22:39Z,2010000,False,-40.0,74.0,1,right,MISS M. Bridges 8' fadeaway Shot,[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.43,Missed,,,,,,,,,,,,
204,PT08M35.00S,2024-02-01T02:19:00.6Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612756,33,39,2024-02-01T02:19:00Z,2020000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:1),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,203.0,2.0,1.0,1.0,,,,
205,PT08M29.00S,2024-02-01T02:19:06.7Z,2,REGULAR,2pt,Jump Shot,[],201142,26.888961892247043,37.00980392156863,1610612756,33,41,2024-02-01T02:19:27Z,2030000,False,65.0,200.0,1,left,K. Durant 21' pullup Jump Shot (12 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Center,,,,,,,21.06,Made,12.0,,,,,,,,,,,
206,PT08M11.00S,2024-02-01T02:19:25.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,91.93495400788436,47.30392156862745,1610612751,35,41,2024-02-01T02:19:30Z,2040000,False,-13.0,23.0,1,right,S. Dinwiddie driving finger roll Layup (5 PTS),[203915],1610612751.0,BKN,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,2.69,Made,5.0,,,,,,,,,,,
207,PT07M55.00S,2024-02-01T02:19:39.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,10.5946123521682,62.5,1610612756,35,43,2024-02-01T02:19:52Z,2050000,False,-62.0,47.0,1,left,K. Durant 7' pullup Jump Shot (14 PTS) (B. Beal 4 AST),"[201142, 203078]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.83,Made,14.0,B. Beal,203078.0,4.0,,,,,,,,
209,PT07M40.00S,2024-02-01T02:19:55.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,91.80354796320631,48.03921568627451,1610612751,35,43,2024-02-01T02:19:58Z,2070000,False,-10.0,25.0,1,right,MISS N. Claxton Layup,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,2.64,Missed,,,,,,,,,,,,
210,PT07M38.00S,2024-02-01T02:19:57.8Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612756,35,43,2024-02-01T02:19:58Z,2080000,False,,,0,,J. Okogie REBOUND (Off:1 Def:4),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,209.0,5.0,4.0,1.0,,,,
211,PT07M33.00S,2024-02-01T02:20:03.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629006,16.507884362680684,45.34313725490196,1610612756,35,45,2024-02-01T02:20:10Z,2090000,False,23.0,103.0,1,left,J. Okogie 10' driving floating Jump Shot (7 PTS),[1629006],1610612756.0,PHX,driving floating,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,10.53,Made,7.0,,,,,,,,,,,
213,PT07M21.00S,2024-02-01T02:20:14.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,91.80354796320631,50.0,1610612751,37,45,2024-02-01T02:20:20Z,2100000,False,0.0,25.0,1,right,D. Smith Jr. driving finger roll Layup (2 PTS) (L. Walker IV 4 AST),"[1628372, 1629022]",1610612751.0,BKN,driving finger roll,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2.45,Made,2.0,L. Walker IV,1629022.0,4.0,,,,,,,,
215,PT06M56.00S,2024-02-01T02:20:39.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,14.536793692509855,39.705882352941174,1610612756,37,47,2024-02-01T02:20:43Z,2120000,False,51.0,84.0,1,left,D. Eubanks 9' Hook (4 PTS) (J. Okogie 1 AST),"[1629234, 1629006]",1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.86,Made,4.0,J. Okogie,1629006.0,1.0,,,,,,,,
217,PT06M44.00S,2024-02-01T02:20:51.2Z,2,REGULAR,3pt,Jump Shot,[],1628969,96.13994743758212,96.32352941176471,1610612751,40,47,2024-02-01T02:20:55Z,2140000,False,232.0,-16.0,1,right,M. Bridges 3PT  (7 PTS) (D. Smith Jr. 1 AST),"[1628969, 1628372]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,23.22,Made,7.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,
219,PT06M32.00S,2024-02-01T02:21:02.7Z,2,REGULAR,3pt,Jump Shot,[],201142,32.802233902759525,48.28431372549019,1610612756,40,47,2024-02-01T02:21:07Z,2160000,False,9.0,256.0,1,left,MISS K. Durant 25' pullup 3PT,[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,,,25.59,Missed,,,,,,,,,,,,
220,PT06M28.00S,2024-02-01T02:21:06.7Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612751,40,47,2024-02-01T02:21:07Z,2170000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,219.0,1.0,1.0,0.0,,,,
221,PT06M24.00S,2024-02-01T02:21:11.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,73.01248357424441,18.627450980392158,1610612751,43,47,2024-02-01T02:21:27Z,2180000,False,-157.0,201.0,1,right,L. Walker IV 25' 3PT running (5 PTS) (N. Claxton 2 AST),"[1629022, 1629651]",1610612751.0,BKN,running,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,,,,,,,25.51,Made,5.0,N. Claxton,1629651.0,2.0,,,,,,,,
223,PT06M00.00S,2024-02-01T02:21:34.7Z,2,REGULAR,3pt,Jump Shot,[],1629006,2.1846254927726676,95.34313725490196,1610612756,43,47,2024-02-01T02:21:39Z,2200000,False,-227.0,-32.0,1,left,MISS J. Okogie 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,,,,,,,22.89,Missed,,,,,,,,,,,,
224,PT05M58.00S,2024-02-01T02:21:36.7Z,2,REGULAR,rebound,defensive,[],203915,,,1610612751,43,47,2024-02-01T02:21:39Z,2210000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,223.0,1.0,1.0,0.0,,,,
225,PT05M50.00S,2024-02-01T02:21:47.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,91.01511169513797,63.23529411764706,1610612751,45,47,2024-02-01T02:21:52Z,2220000,False,66.0,32.0,1,right,S. Dinwiddie 7' pullup bank Jump Shot (7 PTS),[203915],1610612751.0,BKN,pullup bank,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.35,Made,7.0,,,,,,,,,,,
226,PT05M50.00S,2024-02-01T02:21:51.0Z,2,REGULAR,foul,personal,['1freethrow'],1629234,,,1610612751,45,47,2024-02-01T02:21:55Z,2230000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Dinwiddie 1 FT),"[1629234, 203915]",1610612756.0,PHX,shooting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,201638.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
228,PT05M50.00S,2024-02-01T02:22:01.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,45,47,2024-02-01T02:22:05Z,2250000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M50.00S,2024-02-01T02:22:03.0Z,2,REGULAR,substitution,out,[],1629022,,,1610612751,45,47,2024-02-01T02:25:20Z,2260000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M50.00S,2024-02-01T02:22:03.0Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,45,47,2024-02-01T02:25:20Z,2270000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M50.00S,2024-02-01T02:22:03.0Z,2,REGULAR,substitution,out,[],1629006,,,1610612751,45,47,2024-02-01T02:25:20Z,2280000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M50.00S,2024-02-01T02:22:03.0Z,2,REGULAR,substitution,out,[],203078,,,1610612751,45,47,2024-02-01T02:25:20Z,2290000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M50.00S,2024-02-01T02:22:03.0Z,2,REGULAR,substitution,out,[],1629234,,,1610612751,45,47,2024-02-01T02:25:20Z,2300000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M50.00S,2024-02-01T02:22:03.0Z,2,REGULAR,substitution,in,[],1630560,,,1610612751,45,47,2024-02-01T02:25:20Z,2310000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M50.00S,2024-02-01T02:22:03.0Z,2,REGULAR,substitution,in,[],1626220,,,1610612751,45,47,2024-02-01T02:25:20Z,2320000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M50.00S,2024-02-01T02:22:03.0Z,2,REGULAR,substitution,in,[],203994,,,1610612751,45,47,2024-02-01T02:25:20Z,2330000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M50.00S,2024-02-01T02:22:03.0Z,2,REGULAR,substitution,in,[],1626164,,,1610612751,45,47,2024-02-01T02:25:20Z,2340000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M50.00S,2024-02-01T02:22:03.0Z,2,REGULAR,substitution,in,[],201569,,,1610612751,45,47,2024-02-01T02:25:20Z,2350000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M50.00S,2024-02-01T02:25:39.3Z,2,REGULAR,freethrow,1 of 1,[],203915,,,1610612751,46,47,2024-02-01T02:25:39Z,2360000,False,,,0,,S. Dinwiddie Free Throw 1 of 1 (8 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,
240,PT05M34.00S,2024-02-01T02:25:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203994,10.5946123521682,39.705882352941174,1610612756,46,49,2024-02-01T02:26:04Z,2370000,False,51.0,47.0,1,left,J. Nurkic 6' Layup (6 PTS) (K. Durant 3 AST),"[203994, 201142]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.98,Made,6.0,K. Durant,201142.0,3.0,,,,,,,,
242,PT05M26.00S,2024-02-01T02:26:07.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,93.51182654402102,58.08823529411765,1610612751,46,49,2024-02-01T02:26:26Z,2390000,False,40.0,8.0,1,right,MISS S. Dinwiddie driving Layup,[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,4.13,Missed,,,,,,,,,,,,
243,PT05M26.00S,2024-02-01T02:26:09.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,46,49,2024-02-01T02:26:09Z,2400000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,242.0,,,,,,,
245,PT05M09.00S,2024-02-01T02:27:01.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,9.674770039421814,48.77450980392157,1610612756,46,51,2024-02-01T02:28:53Z,2420000,False,6.0,38.0,1,left,J. Nurkic turnaround Jump Shot (8 PTS) (K. Durant 4 AST),"[203994, 201142]",1610612756.0,PHX,turnaround,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,3.89,Made,8.0,K. Durant,201142.0,4.0,,,,,,,,
247,PT04M51.00S,2024-02-01T02:27:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,93.51182654402102,50.245098039215684,1610612751,48,51,2024-02-01T02:27:22Z,2440000,False,1.0,8.0,1,right,D. Smith Jr. driving finger roll Layup (4 PTS) (S. Dinwiddie 2 AST),"[1628372, 203915]",1610612751.0,BKN,driving finger roll,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,0.86,Made,4.0,S. Dinwiddie,203915.0,2.0,,,,,,,,
249,PT04M38.00S,2024-02-01T02:27:37.1Z,2,REGULAR,foul,personal,['2freethrow'],1628372,,,1610612756,48,51,2024-02-01T02:27:50Z,2460000,False,,,0,,D. Smith Jr. shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1628372, 203994]",1610612751.0,BKN,shooting,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,1162.0,1.0,0.0,Nurkic,203994.0,,,,,,,,,,,,,,,
251,PT04M38.00S,2024-02-01T02:28:04.4Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,48,52,2024-02-01T02:28:04Z,2480000,False,,,0,,J. Nurkic Free Throw 1 of 2 (9 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,
252,PT04M38.00S,2024-02-01T02:28:05.0Z,2,REGULAR,substitution,out,[],201142,,,1610612756,48,52,2024-02-01T02:28:13Z,2490000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M38.00S,2024-02-01T02:28:05.0Z,2,REGULAR,substitution,in,[],1629006,,,1610612756,48,52,2024-02-01T02:28:13Z,2500000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M38.00S,2024-02-01T02:28:28.2Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,48,53,2024-02-01T02:28:28Z,2510000,False,,,0,,J. Nurkic Free Throw 2 of 2 (10 PTS),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,
255,PT04M13.00S,2024-02-01T02:28:53.6Z,2,REGULAR,3pt,Jump Shot,[],203915,75.77201051248358,85.7843137254902,1610612751,48,53,2024-02-01T02:36:10Z,2520000,False,179.0,175.0,1,right,MISS S. Dinwiddie 25' step back 3PT,[203915],1610612751.0,BKN,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,25.04,Missed,,,,,,,,,,,,
256,PT04M08.00S,2024-02-01T02:28:58.6Z,2,REGULAR,rebound,defensive,[],201569,,,1610612756,48,53,2024-02-01T02:28:58Z,2530000,False,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,255.0,1.0,1.0,0.0,,,,
257,PT04M05.00S,2024-02-01T02:29:01.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203994,5.995400788436268,49.26470588235294,1610612756,48,55,2024-02-01T02:29:05Z,2540000,False,4.0,4.0,1,left,J. Nurkic running Layup (12 PTS) (E. Gordon 2 AST),"[203994, 201569]",1610612756.0,PHX,running,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,0.54,Made,12.0,E. Gordon,201569.0,2.0,,,,,,,,
259,PT04M05.00S,2024-02-01T02:29:06.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,48,55,2024-02-01T02:29:06Z,2560000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
