actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
179,PT00M06.70S,2024-04-04T00:07:10.0Z,1,REGULAR,foul,personal,[],1628969,,,1610612754,19,31,2024-04-04T00:07:15Z,1740000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1630169]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Haliburton,1630169.0
183,PT00M02.50S,2024-04-04T00:07:31.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641767,7.835085413929041,59.80392156862745,1610612754,19,31,2024-04-04T00:07:46Z,1760000,False,-49.0,21.0,1,left,MISS B. Sheppard driving Layup - blocked,"[1641767, 1629651]",1610612754.0,IND,driving,,,Sheppard,B. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,5.33,Missed,,,,,Claxton,1629651.0,,,,,,,,,
184,PT00M02.50S,2024-04-04T00:07:31.6Z,1,REGULAR,block,,[],1629651,,,1610612754,19,31,2024-04-04T00:07:34Z,1770000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
185,PT00M02.50S,2024-04-04T00:07:31.6Z,1,REGULAR,rebound,defensive,[],1630592,,,1610612751,19,31,2024-04-04T00:07:38Z,1780000,False,,,0,,J. Wilson REBOUND (Off:1 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,183.0,2.0,1.0,1.0,,,,,,,,,,,
186,PT00M00.00S,2024-04-04T00:07:36.4Z,1,REGULAR,3pt,Jump Shot,[],1630560,54.8784494086728,20.34313725490196,1610612751,19,31,2024-04-04T01:01:49Z,1790000,False,-148.0,372.0,1,right,MISS C. Thomas 40' floating 3PT,[1630560],1610612751.0,BKN,floating,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,40.01,Missed,,,,,,,,,,,,,,,
187,PT00M00.00S,2024-04-04T00:07:36.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,19,31,2024-04-04T00:08:28Z,1800000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,186.0,,,,,,,,,,,,,,
188,PT00M00.00S,2024-04-04T00:07:41.8Z,1,REGULAR,period,end,[],0,,,1610612751,19,31,2024-04-04T00:07:41Z,1810000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2024-04-04T00:07:58.5Z,2,REGULAR,substitution,out,['startperiod'],1628969,,,1610612751,19,31,2024-04-04T00:10:03Z,1820000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2024-04-04T00:07:58.5Z,2,REGULAR,substitution,out,['startperiod'],1627827,,,1610612751,19,31,2024-04-04T00:10:03Z,1830000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2024-04-04T00:07:58.5Z,2,REGULAR,substitution,out,['startperiod'],1630167,,,1610612751,19,31,2024-04-04T00:10:03Z,1840000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2024-04-04T00:07:58.5Z,2,REGULAR,substitution,out,['startperiod'],1630543,,,1610612751,19,31,2024-04-04T00:10:03Z,1850000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2024-04-04T00:07:58.5Z,2,REGULAR,substitution,out,['startperiod'],1630169,,,1610612751,19,31,2024-04-04T00:10:03Z,1860000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2024-04-04T00:07:58.5Z,2,REGULAR,substitution,in,['startperiod'],1630570,,,1610612751,19,31,2024-04-04T00:10:03Z,1870000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2024-04-04T00:07:58.5Z,2,REGULAR,substitution,in,['startperiod'],1629661,,,1610612751,19,31,2024-04-04T00:10:03Z,1880000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2024-04-04T00:07:58.5Z,2,REGULAR,substitution,in,['startperiod'],204456,,,1610612751,19,31,2024-04-04T00:10:03Z,1890000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2024-04-04T00:07:58.5Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612751,19,31,2024-04-04T00:10:03Z,1900000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2024-04-04T00:07:58.5Z,2,REGULAR,substitution,in,['startperiod'],1630188,,,1610612751,19,31,2024-04-04T00:10:03Z,1910000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2024-04-04T00:10:17.4Z,2,REGULAR,period,start,[],0,,,1610612754,19,31,2024-04-04T00:10:17Z,1920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT11M44.00S,2024-04-04T00:10:34.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630188,6.783837056504599,39.21568627450981,1610612754,19,31,2024-04-04T00:11:29Z,1930000,False,54.0,11.0,1,left,MISS J. Smith turnaround Hook - blocked,"[1630188, 1629651]",1610612754.0,IND,turnaround,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,5.51,Missed,,,,,Claxton,1629651.0,,,,,,,,,
201,PT11M44.00S,2024-04-04T00:10:34.4Z,2,REGULAR,block,,[],1629651,,,1610612754,19,31,2024-04-04T00:10:36Z,1940000,False,,,0,,N. Claxton BLOCK (3 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
202,PT11M42.00S,2024-04-04T00:10:36.4Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,19,31,2024-04-04T00:11:29Z,1950000,False,,,0,,N. Claxton REBOUND (Off:1 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,200.0,6.0,5.0,1.0,,,,,,,,,,,
203,PT11M36.00S,2024-04-04T00:10:41.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629651,93.24901445466492,50.0,1610612751,21,31,2024-04-04T00:10:49Z,1960000,False,0.0,11.0,1,right,N. Claxton running DUNK (2 PTS),[1629651],1610612751.0,BKN,running,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,1.1,Made,,,,,,,2.0,,,,,,,,
204,PT11M35.00S,2024-04-04T00:10:46.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,21,31,2024-04-04T00:10:46Z,1970000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT11M25.00S,2024-04-04T00:13:49.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,17.821944809461236,35.294117647058826,1610612754,21,33,2024-04-04T00:13:53Z,1980000,False,74.0,115.0,1,left,T. McConnell 13' pullup Jump Shot (4 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Right,,,,13.65,Made,,,,,,,4.0,,,,,,,,
206,PT11M09.00S,2024-04-04T00:14:07.7Z,2,REGULAR,foul,offensive,[],1629651,,,1610612751,21,33,2024-04-04T00:14:14Z,1990000,False,,,0,,N. Claxton offensive FOUL (2 PF),"[1629651, 204456]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1628480.0,2.0,0.0,McConnell,204456.0
208,PT11M09.00S,2024-04-04T00:14:07.7Z,2,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,21,33,2024-04-04T00:14:07Z,2010000,False,,,0,,N. Claxton offensive foul TURNOVER (2 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,,,,1628480.0,,,,
209,PT10M49.00S,2024-04-04T00:14:40.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641767,5.863994743758213,4.411764705882353,1610612754,21,33,2024-04-04T00:14:43Z,2020000,False,228.0,3.0,1,left,MISS B. Sheppard 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Right Corner 3,24+ Right,,,,22.79,Missed,,,,,,,,,,,,,,,
210,PT10M47.00S,2024-04-04T00:14:42.1Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,21,33,2024-04-04T00:14:43Z,2030000,False,,,0,,J. Wilson REBOUND (Off:1 Def:2),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,,,,,,209.0,3.0,2.0,1.0,,,,,,,,,,,
211,PT10M28.00S,2024-04-04T00:14:59.6Z,2,REGULAR,3pt,Jump Shot,[],1630560,71.96123521681997,12.009803921568627,1610612751,24,33,2024-04-04T00:15:12Z,2040000,False,-190.0,211.0,1,right,C. Thomas 28' 3PT step back (9 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,28.4,Made,,,,,,,9.0,,,,,,,,
212,PT10M14.00S,2024-04-04T00:15:14.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,19.66162943495401,39.21568627450981,1610612754,24,33,2024-04-04T00:15:18Z,2050000,False,54.0,132.0,1,left,MISS P. Siakam 14' turnaround fadeaway Shot,[1627783],1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,14.29,Missed,,,,,,,,,,,,,,,
213,PT10M12.00S,2024-04-04T00:15:16.8Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,24,33,2024-04-04T00:15:18Z,2060000,False,,,0,,C. Thomas REBOUND (Off:0 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,212.0,2.0,2.0,0.0,,,,,,,,,,,
214,PT10M04.00S,2024-04-04T00:15:25.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,92.46057818659659,50.73529411764706,1610612751,26,33,2024-04-04T00:15:29Z,2070000,False,4.0,18.0,1,right,C. Johnson driving floating Jump Shot (2 PTS),[1629661],1610612751.0,BKN,driving floating,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,1.88,Made,,,,,,,2.0,,,,,,,,
215,PT09M50.00S,2024-04-04T00:15:37.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,5.601182654402102,49.26470588235294,1610612754,26,35,2024-04-04T00:15:41Z,2080000,False,4.0,0.0,1,left,P. Siakam Layup (5 PTS) (J. Smith 1 AST),"[1627783, 1630188]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,0.37,Made,,,,,,,5.0,J. Smith,1630188.0,1.0,,,,,
217,PT09M37.00S,2024-04-04T00:15:51.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,93.38042049934296,58.82352941176471,1610612751,28,35,2024-04-04T00:15:55Z,2100000,False,44.0,10.0,1,right,C. Thomas driving Layup (11 PTS),[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,4.52,Made,,,,,,,11.0,,,,,,,,
218,PT09M29.00S,2024-04-04T00:15:59.4Z,2,REGULAR,3pt,Jump Shot,[],1641767,5.469776609724048,2.450980392156863,1610612754,28,38,2024-04-04T00:16:03Z,2110000,False,238.0,-1.0,1,left,B. Sheppard 3PT  (3 PTS) (T. McConnell 3 AST),"[1641767, 204456]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Right Corner 3,24+ Right,,,,23.77,Made,,,,,,,3.0,T. McConnell,204456.0,3.0,,,,,
220,PT09M09.00S,2024-04-04T00:16:18.8Z,2,REGULAR,3pt,Jump Shot,[],1630560,65.39093298291722,29.901960784313726,1610612751,28,38,2024-04-04T00:17:09Z,2130000,False,-100.0,273.0,1,right,MISS C. Thomas 29' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,29.07,Missed,,,,,,,,,,,,,,,
221,PT09M05.00S,2024-04-04T00:16:22.8Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,28,38,2024-04-04T00:16:23Z,2140000,False,,,0,,J. Smith REBOUND (Off:2 Def:3),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,220.0,5.0,3.0,2.0,,,,,,,,,,,
222,PT09M01.00S,2024-04-04T00:16:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,5.863994743758213,46.32352941176471,1610612754,28,38,2024-04-04T00:17:50Z,2150000,False,18.0,3.0,1,left,MISS P. Siakam driving Layup,[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,1.86,Missed,,,,,,,,,,,,,,,
223,PT08M59.00S,2024-04-04T00:16:31.7Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612754,28,38,2024-04-04T00:17:50Z,2160000,False,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,222.0,3.0,2.0,1.0,,,,,,,,,,,
224,PT08M56.00S,2024-04-04T00:16:32.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,5.590000152587891,50.0,1610612754,28,38,2024-04-04T00:16:32Z,2170000,False,0.0,0.0,1,left,MISS P. Siakam tip Layup,[1627783],1610612754.0,IND,tip,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
225,PT08M54.00S,2024-04-04T00:16:33.7Z,2,REGULAR,rebound,offensive,[],1627783,,,1610612754,28,38,2024-04-04T00:16:33Z,2180000,False,,,0,,P. Siakam REBOUND (Off:2 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,224.0,4.0,2.0,2.0,,,,,,,,,,,
226,PT08M54.00S,2024-04-04T00:16:33.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627783,5.590000152587891,50.0,1610612754,28,40,2024-04-04T00:16:58Z,2190000,False,0.0,0.0,1,left,P. Siakam putback Layup (7 PTS),[1627783],1610612754.0,IND,putback,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,7.0,,,,,,,,
227,PT08M39.00S,2024-04-04T00:16:49.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,92.46057818659659,49.754901960784316,1610612751,30,40,2024-04-04T00:18:46Z,2200000,False,-1.0,18.0,1,right,J. Wilson driving finger roll Layup (2 PTS) (C. Johnson 1 AST),"[1630592, 1629661]",1610612751.0,BKN,driving finger roll,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,1.84,Made,,,,,,,2.0,C. Johnson,1629661.0,1.0,,,,,
229,PT08M19.00S,2024-04-04T00:17:08.5Z,2,REGULAR,3pt,Jump Shot,[],1641767,25.04927726675427,13.480392156862745,1610612754,30,40,2024-04-04T00:17:12Z,2220000,False,183.0,183.0,1,left,MISS B. Sheppard 25' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,,25.85,Missed,,,,,,,,,,,,,,,
230,PT08M17.00S,2024-04-04T00:17:10.5Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,30,40,2024-04-04T00:17:12Z,2230000,False,,,0,,N. Claxton REBOUND (Off:1 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,229.0,7.0,6.0,1.0,,,,,,,,,,,
231,PT08M13.00S,2024-04-04T00:17:16.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,73.40670170827858,83.57843137254902,1610612751,33,40,2024-04-04T00:17:21Z,2240000,False,168.0,197.0,1,right,C. Johnson 25' 3PT running pullup (5 PTS) (N. Claxton 2 AST),"[1629661, 1629651]",1610612751.0,BKN,running pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,25.92,Made,,,,,,,5.0,N. Claxton,1629651.0,2.0,,,,,
233,PT08M00.00S,2024-04-04T00:17:27.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,4.944152431011826,57.59803921568627,1610612754,33,40,2024-04-04T00:17:32Z,2260000,False,-38.0,-6.0,1,left,MISS T. McConnell driving Layup,[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,3.85,Missed,,,,,,,,,,,,,,,
234,PT07M59.00S,2024-04-04T00:17:28.8Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,33,40,2024-04-04T00:17:32Z,2270000,False,,,0,,J. Wilson REBOUND (Off:1 Def:3),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,233.0,4.0,3.0,1.0,,,,,,,,,,,
235,PT07M54.00S,2024-04-04T00:17:34.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630570,92.9862023653088,54.90196078431373,1610612751,33,40,2024-04-04T00:17:41Z,2280000,False,25.0,13.0,1,right,MISS T. Watford running finger roll Layup,[1630570],1610612751.0,BKN,running finger roll,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,2.79,Missed,,,,,,,,,,,,,,,
237,PT07M53.00S,2024-04-04T00:17:35.1Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,33,40,2024-04-04T00:17:41Z,2300000,False,,,0,,J. Smith REBOUND (Off:2 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,235.0,6.0,4.0,2.0,,,,,,,,,,,
238,PT07M44.00S,2024-04-04T00:17:44.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,5.863994743758213,48.03921568627451,1610612754,33,42,2024-04-04T00:20:13Z,2310000,False,10.0,3.0,1,left,J. Smith Layup (6 PTS) (T. McConnell 4 AST),"[1630188, 204456]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,1.01,Made,,,,,,,6.0,T. McConnell,204456.0,4.0,,,,,
240,PT07M28.00S,2024-04-04T00:18:04.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,33,42,2024-04-04T00:18:04Z,2330000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M28.00S,2024-04-04T00:18:06.3Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,33,42,2024-04-04T00:21:08Z,2340000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M28.00S,2024-04-04T00:18:06.3Z,2,REGULAR,substitution,out,[],1629661,,,1610612751,33,42,2024-04-04T00:21:08Z,2350000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M28.00S,2024-04-04T00:18:06.3Z,2,REGULAR,substitution,out,[],203926,,,1610612751,33,42,2024-04-04T00:21:08Z,2360000,False,,,0,,SUB out: D. McDermott,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M28.00S,2024-04-04T00:18:06.3Z,2,REGULAR,substitution,out,[],1641767,,,1610612751,33,42,2024-04-04T00:21:08Z,2370000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M28.00S,2024-04-04T00:18:06.3Z,2,REGULAR,substitution,out,[],204456,,,1610612751,33,42,2024-04-04T00:21:08Z,2380000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M28.00S,2024-04-04T00:18:06.3Z,2,REGULAR,substitution,out,[],1627783,,,1610612751,33,42,2024-04-04T00:21:08Z,2390000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M28.00S,2024-04-04T00:18:06.3Z,2,REGULAR,substitution,out,[],1630188,,,1610612751,33,42,2024-04-04T00:21:08Z,2400000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M28.00S,2024-04-04T00:18:06.3Z,2,REGULAR,substitution,in,[],1628969,,,1610612751,33,42,2024-04-04T00:21:08Z,2410000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M28.00S,2024-04-04T00:18:06.3Z,2,REGULAR,substitution,in,[],203471,,,1610612751,33,42,2024-04-04T00:21:08Z,2420000,False,,,0,,SUB in: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M28.00S,2024-04-04T00:18:06.3Z,2,REGULAR,substitution,in,[],1630169,,,1610612751,33,42,2024-04-04T00:21:08Z,2430000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M28.00S,2024-04-04T00:18:06.3Z,2,REGULAR,substitution,in,[],1629614,,,1610612751,33,42,2024-04-04T00:21:08Z,2440000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M28.00S,2024-04-04T00:18:06.3Z,2,REGULAR,substitution,in,[],1630167,,,1610612751,33,42,2024-04-04T00:21:08Z,2450000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M28.00S,2024-04-04T00:18:06.3Z,2,REGULAR,substitution,in,[],1630543,,,1610612751,33,42,2024-04-04T00:21:08Z,2460000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M28.00S,2024-04-04T00:18:06.3Z,2,REGULAR,substitution,in,[],1630174,,,1610612751,33,42,2024-04-04T00:21:08Z,2470000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M19.00S,2024-04-04T00:21:26.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,82.7365308804205,60.5392156862745,1610612751,35,42,2024-04-04T00:21:32Z,2480000,False,53.0,110.0,1,right,D. Schroder 12' pullup Jump Shot (2 PTS) (C. Thomas 1 AST),"[203471, 1630560]",1610612751.0,BKN,pullup,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,,,,12.18,Made,,,,,,,2.0,C. Thomas,1630560.0,1.0,,,,,
257,PT06M58.00S,2024-04-04T00:21:46.2Z,2,REGULAR,3pt,Jump Shot,[],1630174,29.911300919842315,20.588235294117645,1610612754,35,42,2024-04-04T00:21:52Z,2500000,False,147.0,229.0,1,left,MISS A. Nesmith 27' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,27.19,Missed,,,,,,,,,,,,,,,
258,PT06M56.00S,2024-04-04T00:21:48.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,35,42,2024-04-04T00:21:52Z,2510000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,257.0,,,,,,,,,,,,,,
260,PT06M56.00S,2024-04-04T00:22:01.5Z,2,REGULAR,substitution,out,[],1630570,,,1610612754,35,42,2024-04-04T00:22:10Z,2530000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M56.00S,2024-04-04T00:22:01.5Z,2,REGULAR,substitution,in,[],1627827,,,1610612754,35,42,2024-04-04T00:22:10Z,2540000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M48.00S,2024-04-04T00:22:23.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,34.90473061760841,59.068627450980394,1610612754,35,42,2024-04-04T00:22:27Z,2550000,False,-45.0,276.0,1,left,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,27.93,Missed,,,,,,,,,,,,,,,
263,PT06M45.00S,2024-04-04T00:22:26.5Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612751,35,42,2024-04-04T00:22:27Z,2560000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,262.0,1.0,1.0,0.0,,,,,,,,,,,
