actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
262,PT05M14.00S,2023-12-24T01:25:14.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202692,73.9323258869908,16.42156862745098,1610612765,49,42,2023-12-24T01:25:22Z,2600000,False,-168.0,193.0,1,right,MISS A. Burks 25' running pullup 3PT,[202692],1610612765.0,DET,running pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
263,PT05M10.00S,2023-12-24T01:25:18.7Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,49,42,2023-12-24T01:25:22Z,2610000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,262.0,3.0,3.0,0.0,,,
264,PT05M00.00S,2023-12-24T01:25:28.5Z,2,REGULAR,2pt,Jump Shot,[],1628969,5.732588699080158,25.245098039215684,1610612751,51,42,2023-12-24T01:53:48Z,2620000,False,124.0,1.0,1,left,M. Bridges 12' Jump Shot (16 PTS) (S. Dinwiddie 5 AST),"[1628969, 203915]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,12.38,Made,16.0,S. Dinwiddie,203915.0,5.0,,,,,,,,,,,,,,
266,PT04M45.00S,2023-12-24T01:25:43.4Z,2,REGULAR,3pt,Jump Shot,[],1631093,66.83639947437582,61.76470588235294,1610612765,51,42,2023-12-24T01:25:50Z,2640000,False,59.0,259.0,1,right,MISS J. Ivey 26' step back 3PT,[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
267,PT04M39.00S,2023-12-24T01:25:49.4Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,51,42,2023-12-24T01:25:50Z,2650000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,266.0,1.0,1.0,0.0,,,
268,PT04M32.00S,2023-12-24T01:25:55.9Z,2,REGULAR,3pt,Jump Shot,[],1629661,1.2647831800262812,94.36274509803921,1610612751,54,42,2023-12-24T01:26:00Z,2660000,False,-222.0,-41.0,1,left,C. Johnson 3PT  (5 PTS) (M. Bridges 3 AST),"[1629661, 1628969]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,22.55,Made,5.0,M. Bridges,1628969.0,3.0,,,,,,,,,,,,,,
270,PT04M31.00S,2023-12-24T01:26:03.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,54,42,2023-12-24T01:26:03Z,2680000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M19.00S,2023-12-24T01:29:07.3Z,2,REGULAR,3pt,Jump Shot,[],1630191,66.83639947437582,59.55882352941176,1610612765,54,45,2023-12-24T01:29:12Z,2690000,False,48.0,259.0,1,right,I. Stewart 26' 3PT  (8 PTS) (J. Ivey 3 AST),"[1630191, 1631093]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,26.36,Made,8.0,J. Ivey,1631093.0,3.0,,,,,,,,,,,,,,
273,PT04M01.00S,2023-12-24T01:29:26.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,7.440867279894875,44.36274509803921,1610612751,54,45,2023-12-24T01:29:31Z,2710000,False,28.0,17.0,1,left,MISS J. Wilson cutting Layup,[1630592],1610612751.0,BKN,cutting,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
274,PT03M58.00S,2023-12-24T01:29:29.2Z,2,REGULAR,rebound,offensive,[],1630592,,,1610612751,54,45,2023-12-24T01:29:29Z,2720000,False,,,0,,J. Wilson REBOUND (Off:1 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,273.0,2.0,1.0,1.0,,,
275,PT03M55.00S,2023-12-24T01:29:31.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629661,19.267411300919843,61.76470588235294,1610612751,56,45,2023-12-24T01:30:05Z,2730000,False,-59.0,129.0,1,left,C. Johnson 14' pullup Jump Shot (7 PTS) (J. Wilson 1 AST),"[1629661, 1630592]",1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,14.14,Made,7.0,J. Wilson,1630592.0,1.0,,,,,,,,,,,,,,
277,PT03M44.00S,2023-12-24T01:29:43.0Z,2,REGULAR,3pt,Jump Shot,[],1630191,66.5735873850197,55.392156862745104,1610612765,56,48,2023-12-24T01:29:48Z,2750000,False,27.0,262.0,1,right,I. Stewart 26' 3PT  (11 PTS) (J. Ivey 4 AST),"[1630191, 1631093]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,26.31,Made,11.0,J. Ivey,1631093.0,4.0,,,,,,,,,,,,,,
279,PT03M24.00S,2023-12-24T01:30:03.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,5.469776609724048,52.450980392156865,1610612751,58,48,2023-12-24T01:30:09Z,2770000,False,-12.0,-1.0,1,left,N. Claxton cutting Layup (4 PTS) (M. Bridges 4 AST),"[1629651, 1628969]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.23,Made,4.0,M. Bridges,1628969.0,4.0,,,,,,,,,,,,,,
281,PT03M07.00S,2023-12-24T01:30:19.4Z,2,REGULAR,turnover,bad pass,[],1631093,,,1610612765,58,48,2023-12-24T01:30:23Z,2790000,False,,,0,,J. Ivey bad pass TURNOVER (3 TO),"[1631093, 1629651]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,3.0,Claxton,1629651.0
282,PT03M07.00S,2023-12-24T01:30:19.4Z,2,REGULAR,steal,,[],1629651,,,1610612751,58,48,2023-12-24T01:30:21Z,2800000,False,,,0,,N. Claxton STEAL (2 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
284,PT02M55.00S,2023-12-24T01:30:51.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630592,12.434296977660972,39.21568627450981,1610612751,60,48,2023-12-24T01:30:56Z,2820000,False,54.0,64.0,1,left,J. Wilson 8' driving Hook (2 PTS) (M. Bridges 5 AST),"[1630592, 1628969]",1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Right,8.4,Made,2.0,M. Bridges,1628969.0,5.0,,,,,,,,,,,,,,
286,PT02M31.00S,2023-12-24T01:31:15.1Z,2,REGULAR,3pt,Jump Shot,[],202692,69.46452036793693,72.54901960784314,1610612765,60,51,2023-12-24T01:31:21Z,2840000,False,113.0,235.0,1,right,A. Burks 26' 3PT pullup (5 PTS),[202692],1610612765.0,DET,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,26.02,Made,5.0,,,,,,,,,,,,,,,,,
287,PT02M06.00S,2023-12-24T01:31:40.6Z,2,REGULAR,turnover,bad pass,[],1629661,,,1610612751,60,51,2023-12-24T01:31:46Z,2850000,False,,,0,,C. Johnson bad pass TURNOVER (1 TO),"[1629661, 202692]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Burks,202692.0
288,PT02M06.00S,2023-12-24T01:31:40.6Z,2,REGULAR,steal,,[],202692,,,1610612765,60,51,2023-12-24T01:31:43Z,2860000,False,,,0,,A. Burks STEAL (1 STL),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
289,PT02M03.00S,2023-12-24T01:31:48.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631093,92.46057818659659,44.6078431372549,1610612765,60,51,2023-12-24T01:31:55Z,2870000,False,-27.0,18.0,1,right,MISS J. Ivey running Layup - blocked,"[1631093, 1628969]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,Bridges,1628969.0,,,,,,,
350,PT02M03.00S,2023-12-24T01:31:48.3Z,2,REGULAR,block,,[],1628969,,,1610612765,60,51,2023-12-24T01:49:52Z,2880000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
291,PT02M03.00S,2023-12-24T01:31:48.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,60,51,2023-12-24T01:31:55Z,2890000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,289.0,,,,,,
293,PT02M03.00S,2023-12-24T01:31:58.6Z,2,REGULAR,substitution,out,[],1641709,,,1610612751,60,51,2023-12-24T01:32:02Z,2910000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M03.00S,2023-12-24T01:31:58.6Z,2,REGULAR,substitution,in,[],1628995,,,1610612751,60,51,2023-12-24T01:32:02Z,2920000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M50.00S,2023-12-24T01:32:18.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,10.5946123521682,37.5,1610612751,60,51,2023-12-24T01:32:27Z,2930000,False,62.0,47.0,1,left,MISS S. Dinwiddie 7' driving floating Shot - blocked,"[203915, 1631093]",1610612751.0,BKN,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,7.83,Missed,,,,,,,,,,Ivey,1631093.0,,,,,,,
296,PT01M50.00S,2023-12-24T01:32:18.8Z,2,REGULAR,block,,[],1631093,,,1610612751,60,51,2023-12-24T01:32:23Z,2940000,False,,,0,,J. Ivey BLOCK (2 BLK),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT01M50.00S,2023-12-24T01:32:18.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,60,51,2023-12-24T01:32:27Z,2950000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,295.0,,,,,,
299,PT01M50.00S,2023-12-24T01:32:25.4Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,60,51,2023-12-24T01:32:27Z,2970000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M50.00S,2023-12-24T01:32:25.4Z,2,REGULAR,substitution,in,[],1630560,,,1610612751,60,51,2023-12-24T01:32:27Z,2980000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M47.00S,2023-12-24T01:32:41.9Z,2,REGULAR,foul,personal,[],1630191,,,1610612751,60,51,2023-12-24T01:32:52Z,2990000,False,,,0,,I. Stewart personal FOUL (2 PF),"[1630191, 1629651]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Center,,,,,,,202901.0,2.0,0.0,Claxton,1629651.0,,,,,,,,,
303,PT01M47.00S,2023-12-24T01:33:04.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202692,,,1610612751,60,51,2023-12-24T01:33:18Z,3010000,False,,,0,,A. Burks away-from-play personal FOUL (1 PF) (Bridges 1 FT),"[202692, 1628969]",1610612765.0,DET,away-from-play,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202901.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,
305,PT01M47.00S,2023-12-24T01:33:35.8Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628969,,,1610612751,61,51,2023-12-24T01:33:35Z,3030000,False,,,0,,M. Bridges away-from-play Free Throw 1 of 1 (17 PTS),[1628969],1610612751.0,BKN,away-from-play,,,Bridges,M. Bridges,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
306,PT01M40.00S,2023-12-24T01:33:52.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628969,5.601182654402102,54.166666666666664,1610612751,61,51,2023-12-24T01:33:56Z,3040000,False,-21.0,0.0,1,left,MISS M. Bridges driving Layup,[1628969],1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
307,PT01M37.00S,2023-12-24T01:33:55.0Z,2,REGULAR,rebound,defensive,[],202711,,,1610612765,61,51,2023-12-24T01:33:56Z,3050000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,306.0,3.0,3.0,0.0,,,
308,PT01M29.00S,2023-12-24T01:34:02.7Z,2,REGULAR,3pt,Jump Shot,[],202692,70.38436268068331,27.941176470588236,1610612765,61,51,2023-12-24T01:34:11Z,3060000,False,-110.0,226.0,1,right,MISS A. Burks 25' pullup 3PT,[202692],1610612765.0,DET,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
309,PT01M26.00S,2023-12-24T01:34:06.6Z,2,REGULAR,rebound,offensive,[],202711,,,1610612765,61,51,2023-12-24T01:34:06Z,3070000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:3),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,308.0,4.0,3.0,1.0,,,
310,PT01M26.00S,2023-12-24T01:34:08.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630560,,,1610612765,61,51,2023-12-24T01:34:19Z,3080000,False,,,0,,C. Thomas shooting personal FOUL (3 PF) (Bogdanovic 2 FT),"[1630560, 202711]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202901.0,3.0,0.0,Bogdanovic,202711.0,,,,,,,,,
312,PT01M26.00S,2023-12-24T01:34:36.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202711,,,1610612765,61,51,2023-12-24T01:35:05Z,3100000,False,,,0,,MISS B. Bogdanovic Free Throw 1 of 2,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
313,PT01M26.00S,2023-12-24T01:34:36.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,61,51,2023-12-24T01:35:05Z,3110000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,,,
314,PT01M26.00S,2023-12-24T01:34:37.8Z,2,REGULAR,substitution,out,[],1630560,,,1610612765,61,51,2023-12-24T01:34:59Z,3120000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M26.00S,2023-12-24T01:34:37.8Z,2,REGULAR,substitution,out,[],202692,,,1610612765,61,51,2023-12-24T01:34:59Z,3130000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M26.00S,2023-12-24T01:34:37.8Z,2,REGULAR,substitution,in,[],1627827,,,1610612765,61,51,2023-12-24T01:34:59Z,3140000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M26.00S,2023-12-24T01:34:37.8Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,61,51,2023-12-24T01:34:59Z,3150000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M26.00S,2023-12-24T01:34:36.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202711,,,1610612765,61,51,2023-12-24T01:35:05Z,3160000,False,,,0,,MISS B. Bogdanovic Free Throw 2 of 2,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
319,PT01M20.00S,2023-12-24T01:34:42.9Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612751,61,51,2023-12-24T01:35:05Z,3170000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,318.0,2.0,1.0,1.0,,,
320,PT01M12.00S,2023-12-24T01:35:12.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,14.273981603153747,55.63725490196079,1610612751,61,51,2023-12-24T01:54:25Z,3180000,False,-28.0,82.0,1,left,MISS N. Claxton 8' floating Shot,[1629651],1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,8.64,Missed,,,,,,,,,,,,,,,,,,
321,PT01M11.00S,2023-12-24T01:35:13.2Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,61,51,2023-12-24T01:35:36Z,3190000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,320.0,4.0,3.0,1.0,,,
322,PT01M11.00S,2023-12-24T01:35:18.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641709,,,1610612751,61,51,2023-12-24T01:35:33Z,3200000,False,,,0,,A. Thompson personal FOUL (1 PF) (Claxton 2 FT),"[1641709, 1629651]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1179.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,
324,PT01M11.00S,2023-12-24T01:35:46.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,62,51,2023-12-24T01:35:46Z,3220000,False,,,0,,N. Claxton Free Throw 1 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
325,PT01M11.00S,2023-12-24T01:36:05.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,63,51,2023-12-24T01:36:05Z,3230000,False,,,0,,N. Claxton Free Throw 2 of 2 (6 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
326,PT00M58.10S,2023-12-24T01:36:18.7Z,2,REGULAR,3pt,Jump Shot,[],1630191,66.3107752956636,56.61764705882353,1610612765,63,51,2023-12-24T01:36:25Z,3240000,False,33.0,264.0,1,right,MISS I. Stewart 26' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,26.63,Missed,,,,,,,,,,,,,,,,,,
327,PT00M54.80S,2023-12-24T01:36:23.7Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,63,51,2023-12-24T01:36:23Z,3250000,False,,,0,,A. Thompson REBOUND (Off:1 Def:0),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,326.0,1.0,0.0,1.0,,,
329,PT00M50.80S,2023-12-24T01:36:43.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202711,93.9060446780552,95.58823529411765,1610612765,63,51,2023-12-24T01:36:49Z,3270000,False,228.0,5.0,1,right,MISS B. Bogdanovic 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
330,PT00M47.50S,2023-12-24T01:36:46.7Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,63,51,2023-12-24T01:36:49Z,3280000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,329.0,1.0,1.0,0.0,,,
331,PT00M30.00S,2023-12-24T01:37:04.1Z,2,REGULAR,turnover,bad pass,[],203915,,,1610612751,63,51,2023-12-24T01:37:15Z,3290000,False,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),"[203915, 1630191]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Stewart,1630191.0
332,PT00M30.00S,2023-12-24T01:37:04.1Z,2,REGULAR,steal,,[],1630191,,,1610612765,63,51,2023-12-24T01:37:15Z,3300000,False,,,0,,I. Stewart STEAL (1 STL),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
333,PT00M26.80S,2023-12-24T01:37:08.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,92.19776609724047,51.9607843137255,1610612765,63,53,2023-12-24T01:37:27Z,3310000,False,10.0,21.0,1,right,B. Bogdanovic running Layup (10 PTS) (J. Ivey 5 AST),"[202711, 1631093]",1610612765.0,DET,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,2.3,Made,10.0,J. Ivey,1631093.0,5.0,,,,,,,,,,,,,,
335,PT00M26.80S,2023-12-24T01:37:19.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628969,,,1610612765,63,53,2023-12-24T01:37:35Z,3330000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Bogdanovic 1 FT),"[1628969, 202711]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,1.0,0.0,Bogdanovic,202711.0,,,,,,,,,
337,PT00M26.80S,2023-12-24T01:37:41.1Z,2,REGULAR,substitution,out,[],1629651,,,1610612765,63,53,2023-12-24T01:39:00Z,3350000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M26.80S,2023-12-24T01:37:41.1Z,2,REGULAR,substitution,in,[],1626220,,,1610612765,63,53,2023-12-24T01:39:00Z,3360000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M26.80S,2023-12-24T01:38:02.9Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",202711,,,1610612765,63,54,2023-12-24T01:38:02Z,3370000,False,,,0,,B. Bogdanovic Free Throw 1 of 1 (11 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
340,PT00M04.10S,2023-12-24T01:38:29.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,13.748357424441524,35.78431372549019,1610612751,65,54,2023-12-24T01:38:38Z,3380000,False,71.0,77.0,1,left,M. Bridges 10' turnaround fadeaway Jump Shot (19 PTS),[1628969],1610612751.0,BKN,turnaround fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,10.46,Made,19.0,,,,,,,,,,,,,,,,,
341,PT00M03.80S,2023-12-24T01:38:46.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612765,65,54,2023-12-24T01:39:06Z,3390000,False,,,0,,C. Johnson loose ball personal FOUL (2 PF) (Bogdanovic 2 FT),"[1629661, 202711]",1610612751.0,BKN,loose ball,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1179.0,2.0,0.0,Bogdanovic,202711.0,,,,,,,,,
343,PT00M03.80S,2023-12-24T01:39:15.8Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,65,55,2023-12-24T01:39:15Z,3410000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (12 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
344,PT00M03.80S,2023-12-24T01:39:16.5Z,2,REGULAR,substitution,out,[],1626220,,,1610612765,65,55,2023-12-24T01:39:23Z,3420000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M03.80S,2023-12-24T01:39:16.5Z,2,REGULAR,substitution,in,[],1629651,,,1610612765,65,55,2023-12-24T01:39:23Z,3430000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M03.80S,2023-12-24T01:39:37.0Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,65,56,2023-12-24T01:39:37Z,3440000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (13 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
347,PT00M00.00S,2023-12-24T01:39:44.9Z,2,REGULAR,3pt,Jump Shot,[],1628969,32.53942181340342,66.91176470588235,1610612751,65,56,2023-12-24T01:55:12Z,3450000,False,-85.0,253.0,1,left,MISS M. Bridges 26' pullup 3PT,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
348,PT00M00.00S,2023-12-24T01:39:44.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,65,56,2023-12-24T01:39:52Z,3460000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,347.0,,,,,,
