actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
244,PT05M33.00S,2024-04-11T00:19:16.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631241,86.28449408672799,49.26470588235294,1610612761,40,41,2024-04-11T00:21:25Z,2410000,False,-4.0,76.0,1,right,MISS J. Freeman-Liberty 7' driving floating Shot,[1631241],1610612761.0,TOR,driving floating,,,Freeman-Liberty,J. Freeman-Liberty,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,,,
245,PT05M32.00S,2024-04-11T00:19:17.7Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,40,41,2024-04-11T00:19:28Z,2420000,False,,,0,,N. Clowney REBOUND (Off:1 Def:3),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,244.0,4.0,3.0,1.0,,,,,,,,,,,,,,
246,PT05M24.00S,2024-04-11T00:19:26.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,19.530223390275953,58.57843137254902,1610612751,40,41,2024-04-11T00:19:35Z,2430000,False,-43.0,131.0,1,left,MISS D. Schroder 13' pullup Shot,[203471],1610612751.0,BKN,pullup,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,13.79,Missed,,,,,,,,,,,,,,,,,,
247,PT05M24.00S,2024-04-11T00:19:26.3Z,2,REGULAR,rebound,defensive,[],1631241,,,1610612761,40,41,2024-04-11T00:19:35Z,2440000,False,,,0,,J. Freeman-Liberty REBOUND (Off:1 Def:2),[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,In The Paint (Non-RA),8-16 Center,,,246.0,3.0,2.0,1.0,,,,,,,,,,,,,,
248,PT05M07.00S,2024-04-11T00:19:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,94.30026281208936,56.61764705882353,1610612761,40,41,2024-04-11T00:19:51Z,2450000,False,33.0,1.0,1,right,MISS G. Dick driving Layup - blocked,"[1641711, 1641730]",1610612761.0,TOR,driving,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,Clowney,1641730.0,,,,,,,,,
249,PT05M07.00S,2024-04-11T00:19:42.0Z,2,REGULAR,block,,[],1641730,,,1610612761,40,41,2024-04-11T00:19:43Z,2460000,False,,,0,,N. Clowney BLOCK (2 BLK),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
250,PT05M07.00S,2024-04-11T00:19:42.0Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,40,41,2024-04-11T00:19:51Z,2470000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,248.0,7.0,4.0,3.0,,,,,,,,,,,,,,
251,PT05M03.00S,2024-04-11T00:19:49.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629670,,,1610612751,40,41,2024-04-11T00:19:59Z,2480000,False,,,0,,J. Nwora shooting personal FOUL (1 PF) (Bridges 2 FT),"[1629670, 1628969]",1610612761.0,TOR,shooting,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628171.0,1.0,0.0,Bridges,1628969.0,,,
253,PT05M03.00S,2024-04-11T00:20:27.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628969,,,1610612751,41,41,2024-04-11T00:20:27Z,2500000,False,,,0,,M. Bridges Free Throw 1 of 2 (7 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
254,PT05M03.00S,2024-04-11T00:20:28.3Z,2,REGULAR,substitution,out,[],1629670,,,1610612751,41,41,2024-04-11T00:20:34Z,2510000,False,,,0,,SUB out: J. Nwora,[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M03.00S,2024-04-11T00:20:28.3Z,2,REGULAR,substitution,out,[],1631338,,,1610612751,41,41,2024-04-11T00:20:34Z,2520000,False,,,0,,SUB out: M. Gueye,[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M03.00S,2024-04-11T00:20:28.3Z,2,REGULAR,substitution,in,[],1630193,,,1610612751,41,41,2024-04-11T00:20:34Z,2530000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M03.00S,2024-04-11T00:20:28.3Z,2,REGULAR,substitution,in,[],1642013,,,1610612751,41,41,2024-04-11T00:20:34Z,2540000,False,,,0,,SUB in: M. Williams,[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M03.00S,2024-04-11T00:20:56.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628969,,,1610612751,42,41,2024-04-11T00:20:56Z,2550000,False,,,0,,M. Bridges Free Throw 2 of 2 (8 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
259,PT04M47.00S,2024-04-11T00:21:16.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,92.06636005256242,59.31372549019608,1610612761,42,41,2024-04-11T00:21:28Z,2560000,False,47.0,22.0,1,right,MISS I. Quickley driving Layup,[1630193],1610612761.0,TOR,driving,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,5.16,Missed,,,,,,,,,,,,,,,,,,
260,PT04M41.00S,2024-04-11T00:21:21.5Z,2,REGULAR,rebound,offensive,[],1642013,,,1610612761,42,41,2024-04-11T00:21:21Z,2570000,False,,,0,,M. Williams REBOUND (Off:3 Def:1),[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,259.0,4.0,1.0,3.0,,,,,,,,,,,,,,
261,PT04M41.00S,2024-04-11T00:21:21.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642013,94.40999984741211,50.0,1610612761,42,43,2024-04-11T00:21:21Z,2580000,False,0.0,0.0,1,right,M. Williams tip Layup (5 PTS),[1642013],1610612761.0,TOR,tip,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,5.0,,,,,,,,
262,PT04M26.00S,2024-04-11T00:21:37.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,13.222733245729303,39.46078431372549,1610612751,42,43,2024-04-11T00:21:43Z,2590000,False,53.0,72.0,1,left,MISS D. Schroder 8' driving floating Shot,[203471],1610612751.0,BKN,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Right,8.91,Missed,,,,,,,,,,,,,,,,,,
263,PT04M26.00S,2024-04-11T00:21:37.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,42,43,2024-04-11T00:21:43Z,2600000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,262.0,,,,,,,,,,,,,,,,,
265,PT04M26.00S,2024-04-11T00:21:42.2Z,2,REGULAR,substitution,out,[],1628969,,,1610612761,42,43,2024-04-11T00:21:48Z,2620000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M26.00S,2024-04-11T00:21:42.2Z,2,REGULAR,substitution,out,[],1630549,,,1610612761,42,43,2024-04-11T00:21:48Z,2630000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M26.00S,2024-04-11T00:21:42.2Z,2,REGULAR,substitution,in,[],1629661,,,1610612761,42,43,2024-04-11T00:21:48Z,2640000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M26.00S,2024-04-11T00:21:42.2Z,2,REGULAR,substitution,in,[],1629651,,,1610612761,42,43,2024-04-11T00:21:48Z,2650000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M17.00S,2024-04-11T00:22:11.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630193,92.19776609724047,58.82352941176471,1610612761,42,45,2024-04-11T00:24:52Z,2670000,False,44.0,21.0,1,right,I. Quickley driving Layup (9 PTS),[1630193],1610612761.0,TOR,driving,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,,,,,,,,,,9.0,,,,,,,,
273,PT04M17.00S,2024-04-11T00:22:15.6Z,2,REGULAR,violation,defensive goaltending,[],1629651,,,1610612761,42,45,2024-04-11T00:24:52Z,2675000,False,,,0,,N. Claxton defensive goaltending VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,202026.0,,,,,,,
271,PT04M17.00S,2024-04-11T00:22:17.0Z,2,REGULAR,foul,personal,['1freethrow'],203471,,,1610612761,42,45,2024-04-11T00:22:49Z,2680000,False,,,0,,D. Schroder shooting personal FOUL (2 PF) (Quickley 1 FT),"[203471, 1630193]",1610612751.0,BKN,shooting,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628171.0,2.0,0.0,Quickley,1630193.0,,,
274,PT04M17.00S,2024-04-11T00:22:46.9Z,2,REGULAR,freethrow,1 of 1,[],1630193,,,1610612761,42,46,2024-04-11T00:22:46Z,2710000,False,,,0,,I. Quickley Free Throw 1 of 1 (10 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
276,PT04M01.00S,2024-04-11T00:23:17.3Z,2,REGULAR,turnover,3-second-violation,[],1629651,,,1610612751,42,46,2024-04-11T00:23:25Z,2730000,False,,,0,,N. Claxton 3-second-violation TURNOVER (3 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,,,,1628171.0,,,,,,,
277,PT03M51.00S,2024-04-11T00:23:35.0Z,2,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612761,42,46,2024-04-11T00:23:45Z,2740000,False,,,0,,I. Quickley bad pass out-of-bounds TURNOVER (2 TO),[1630193],1610612761.0,TOR,bad pass,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,,,,,,,2.0,,,,,,200833.0,,,,,,,
278,PT03M51.00S,2024-04-11T00:23:46.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,42,46,2024-04-11T00:23:46Z,2750000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M51.00S,2024-04-11T00:23:57.0Z,2,REGULAR,substitution,out,[],1631241,,,1610612751,42,46,2024-04-11T00:26:19Z,2760000,False,,,0,,SUB out: J. Freeman-Liberty,[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M51.00S,2024-04-11T00:23:57.0Z,2,REGULAR,substitution,in,[],202066,,,1610612751,42,46,2024-04-11T00:26:19Z,2770000,False,,,0,,SUB in: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M36.00S,2024-04-11T00:26:56.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642013,,,1610612751,42,46,2024-04-11T00:27:07Z,2780000,False,,,0,,M. Williams personal FOUL (1 PF) (Thomas 2 FT),"[1642013, 1630560]",1610612761.0,TOR,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,202026.0,1.0,0.0,Thomas,1630560.0,,,
283,PT03M36.00S,2024-04-11T00:27:29.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630560,,,1610612751,43,46,2024-04-11T00:27:29Z,2800000,False,,,0,,C. Thomas Free Throw 1 of 2 (9 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
284,PT03M36.00S,2024-04-11T00:27:45.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630560,,,1610612751,44,46,2024-04-11T00:27:45Z,2810000,False,,,0,,C. Thomas Free Throw 2 of 2 (10 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
285,PT03M14.00S,2024-04-11T00:28:12.3Z,2,REGULAR,3pt,Jump Shot,[],1630193,64.99671484888306,27.205882352941174,1610612761,44,46,2024-04-11T00:28:21Z,2820000,False,-114.0,277.0,1,right,MISS I. Quickley 29' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,29.91,Missed,,,,,,,,,,,,,,,,,,
286,PT03M13.00S,2024-04-11T00:28:13.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,44,46,2024-04-11T00:28:21Z,2830000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,285.0,,,,,,,,,,,,,,,,,
288,PT03M04.00S,2024-04-11T00:28:32.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,5.601182654402102,50.73529411764706,1610612751,46,46,2024-04-11T00:28:40Z,2850000,False,-4.0,0.0,1,left,N. Claxton alley-oop Layup (8 PTS) (D. Schroder 5 AST),"[1629651, 203471]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,,,,,,8.0,,,,,,D. Schroder,203471.0,5.0
290,PT02M52.00S,2024-04-11T00:28:43.1Z,2,REGULAR,3pt,Jump Shot,[],1641711,68.28186596583443,17.401960784313726,1610612761,46,46,2024-04-11T00:28:49Z,2870000,False,-163.0,246.0,1,right,MISS G. Dick 29' step back 3PT,[1641711],1610612761.0,TOR,step back,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,29.49,Missed,,,,,,,,,,,,,,,,,,
291,PT02M49.00S,2024-04-11T00:28:46.4Z,2,REGULAR,rebound,offensive,[],1642013,,,1610612761,46,46,2024-04-11T00:28:46Z,2880000,False,,,0,,M. Williams REBOUND (Off:4 Def:1),[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,290.0,5.0,1.0,4.0,,,,,,,,,,,,,,
292,PT02M49.00S,2024-04-11T00:28:47.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642013,91.5407358738502,44.11764705882353,1610612761,46,46,2024-04-11T00:28:51Z,2890000,False,-29.0,27.0,1,right,MISS M. Williams putback Layup - blocked,"[1642013, 1641730]",1610612761.0,TOR,putback,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,Clowney,1641730.0,,,,,,,,,
293,PT02M49.00S,2024-04-11T00:28:47.4Z,2,REGULAR,block,,[],1641730,,,1610612761,46,46,2024-04-11T00:28:49Z,2900000,False,,,0,,N. Clowney BLOCK (3 BLK),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT02M47.00S,2024-04-11T00:28:49.4Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,46,46,2024-04-11T00:28:51Z,2910000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,292.0,1.0,1.0,0.0,,,,,,,,,,,,,,
295,PT02M38.00S,2024-04-11T00:28:58.4Z,2,REGULAR,3pt,Jump Shot,[],1630560,18.610381077529567,91.91176470588235,1610612751,46,46,2024-04-11T00:29:03Z,2920000,False,-210.0,122.0,1,left,MISS C. Thomas 24' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,24.27,Missed,,,,,,,,,,,,,,,,,,
296,PT02M34.00S,2024-04-11T00:29:02.4Z,2,REGULAR,rebound,defensive,[],1642013,,,1610612761,46,46,2024-04-11T00:29:03Z,2930000,False,,,0,,M. Williams REBOUND (Off:4 Def:2),[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,295.0,6.0,2.0,4.0,,,,,,,,,,,,,,
297,PT02M28.00S,2024-04-11T00:29:07.7Z,2,REGULAR,turnover,lost ball,[],1641711,,,1610612761,46,46,2024-04-11T00:29:13Z,2940000,False,,,0,,G. Dick lost ball TURNOVER (1 TO),"[1641711, 1641730]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Clowney,1641730.0,,,,,,,,,,,
298,PT02M28.00S,2024-04-11T00:29:07.7Z,2,REGULAR,steal,,[],1641730,,,1610612751,46,46,2024-04-11T00:30:33Z,2950000,False,,,0,,N. Clowney STEAL (1 STL),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
299,PT02M24.00S,2024-04-11T00:29:12.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629661,5.338370565045992,46.32352941176471,1610612751,48,46,2024-04-11T00:29:24Z,2960000,False,18.0,-2.0,1,left,C. Johnson running Layup (7 PTS) (N. Claxton 2 AST),"[1629661, 1629651]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.85,Made,,,,,,,,,,7.0,,,,,,N. Claxton,1629651.0,2.0
301,PT02M10.00S,2024-04-11T00:29:28.4Z,2,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612761,48,46,2024-04-11T00:29:33Z,2980000,False,,,0,,C. Johnson shooting personal FOUL (2 PF) (Quickley 2 FT),"[1629661, 1630193]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202026.0,2.0,0.0,Quickley,1630193.0,,,
303,PT02M10.00S,2024-04-11T00:30:04.0Z,2,REGULAR,freethrow,1 of 2,[],1630193,,,1610612761,48,47,2024-04-11T00:30:04Z,3000000,False,,,0,,I. Quickley Free Throw 1 of 2 (11 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
304,PT02M10.00S,2024-04-11T00:30:29.9Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612761,48,48,2024-04-11T00:30:29Z,3010000,False,,,0,,I. Quickley Free Throw 2 of 2 (12 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
305,PT01M53.00S,2024-04-11T00:30:54.5Z,2,REGULAR,2pt,Jump Shot,[],1630560,12.828515111695138,31.127450980392158,1610612751,50,48,2024-04-11T00:30:58Z,3020000,False,94.0,68.0,1,left,C. Thomas 11' turnaround fadeaway Jump Shot (12 PTS),[1630560],1610612751.0,BKN,turnaround fadeaway,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,11.64,Made,,,,,,,,,,12.0,,,,,,,,
306,PT01M28.00S,2024-04-11T00:31:19.7Z,2,REGULAR,3pt,Jump Shot,[],1641711,74.06373193166885,82.84313725490196,1610612761,50,51,2024-04-11T00:31:23Z,3030000,False,164.0,191.0,1,right,G. Dick 25' 3PT  (8 PTS) (I. Quickley 5 AST),"[1641711, 1630193]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,25.21,Made,,,,,,,,,,8.0,,,,,,I. Quickley,1630193.0,5.0
308,PT01M13.00S,2024-04-11T00:31:36.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,5.732588699080158,52.69607843137255,1610612751,52,51,2024-04-11T00:31:40Z,3050000,False,-13.0,1.0,1,left,N. Claxton Hook (10 PTS) (D. Schroder 6 AST),"[1629651, 203471]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,,,,,,10.0,,,,,,D. Schroder,203471.0,6.0
310,PT01M13.00S,2024-04-11T00:31:38.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641711,,,1610612751,52,51,2024-04-11T00:31:45Z,3070000,False,,,0,,G. Dick shooting personal FOUL (2 PF) (Claxton 1 FT),"[1641711, 1629651]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628171.0,2.0,0.0,Claxton,1629651.0,,,
312,PT01M13.00S,2024-04-11T00:31:46.3Z,2,REGULAR,substitution,out,[],1642013,,,1610612751,52,51,2024-04-11T00:32:28Z,3090000,False,,,0,,SUB out: M. Williams,[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M13.00S,2024-04-11T00:31:46.3Z,2,REGULAR,substitution,out,[],202066,,,1610612751,52,51,2024-04-11T00:32:28Z,3100000,False,,,0,,SUB out: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M13.00S,2024-04-11T00:31:46.3Z,2,REGULAR,substitution,in,[],1631241,,,1610612751,52,51,2024-04-11T00:32:28Z,3110000,False,,,0,,SUB in: J. Freeman-Liberty,[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M13.00S,2024-04-11T00:31:46.3Z,2,REGULAR,substitution,in,[],1631338,,,1610612751,52,51,2024-04-11T00:32:28Z,3120000,False,,,0,,SUB in: M. Gueye,[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M13.00S,2024-04-11T00:32:07.4Z,2,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,53,51,2024-04-11T00:32:07Z,3130000,False,,,0,,N. Claxton Free Throw 1 of 1 (11 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
317,PT00M56.80S,2024-04-11T00:32:25.0Z,2,REGULAR,3pt,Jump Shot,[],1630193,67.23061760840999,24.019607843137255,1610612761,53,51,2024-04-11T00:32:30Z,3140000,False,-130.0,256.0,1,right,MISS I. Quickley 28' step back 3PT,[1630193],1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,28.66,Missed,,,,,,,,,,,,,,,,,,
318,PT00M54.30S,2024-04-11T00:32:27.5Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,53,51,2024-04-11T00:32:30Z,3150000,False,,,0,,N. Claxton REBOUND (Off:1 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,317.0,6.0,5.0,1.0,,,,,,,,,,,,,,
320,PT00M31.90S,2024-04-11T00:33:05.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612751,53,51,2024-04-11T00:33:14Z,3170000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
321,PT00M17.50S,2024-04-11T00:33:37.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641711,72.88107752956637,82.59803921568627,1610612761,53,54,2024-04-11T00:33:41Z,3180000,False,163.0,202.0,1,right,G. Dick 25' 3PT  (11 PTS) (I. Quickley 6 AST),"[1641711, 1630193]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,25.99,Made,,,,,,,,,,11.0,,,,,,I. Quickley,1630193.0,6.0
323,PT00M01.30S,2024-04-11T00:33:59.9Z,2,REGULAR,2pt,Jump Shot,[],1630560,14.536793692509855,70.09803921568627,1610612751,53,54,2024-04-11T00:36:50Z,3200000,False,-100.0,84.0,1,left,MISS C. Thomas 13' driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,13.1,Missed,,,,,,,,,,,,,,,,,,
324,PT00M01.30S,2024-04-11T00:33:59.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,53,54,2024-04-11T00:34:41Z,3210000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Left,,,323.0,,,,,,,,,,,,,,,,,
325,PT00M01.30S,2024-04-11T00:34:07.8Z,2,REGULAR,foul,personal,[],1629651,,,1610612761,53,54,2024-04-11T00:36:27Z,3220000,False,,,0,,N. Claxton loose ball personal FOUL (1 PF),"[1629651, 1631241]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200833.0,1.0,0.0,Freeman-Liberty,1631241.0,,,
327,PT00M00.00S,2024-04-11T00:34:17.4Z,2,REGULAR,3pt,Jump Shot,[],1641711,38.58409986859396,39.21568627450981,1610612761,53,54,2024-04-11T00:35:22Z,3240000,False,-54.0,525.0,1,right,MISS G. Dick 52' pullup 3PT,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,52.76,Missed,,,,,,,,,,,,,,,,,,
328,PT00M00.00S,2024-04-11T00:34:19.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,53,54,2024-04-11T00:34:19Z,3250000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,327.0,,,,,,,,,,,,,,,,,
329,PT00M00.00S,2024-04-11T00:34:24.0Z,2,REGULAR,period,end,[],0,,,1610612761,53,54,2024-04-11T00:34:24Z,3260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-04-11T00:48:01.7Z,3,REGULAR,substitution,out,['startperiod'],1629661,,,1610612761,53,54,2024-04-11T00:49:27Z,3270000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
