actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
458,PT01M39.00S,2022-02-17T02:26:19.1Z,3,REGULAR,3pt,Jump Shot,[],201988,74.19513797634691,17.15686274509804,1610612751,83,71,2022-02-17T02:26:23Z,4150000,-164.0,190.0,1,right,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,
459,PT01M37.00S,2022-02-17T02:26:21.1Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,83,71,2022-02-17T02:26:23Z,4160000,,,0,,J. Randle REBOUND (Off:0 Def:10),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,458.0,10.0,10.0,0.0,,,,,,,,,,,,
460,PT01M30.00S,2022-02-17T02:26:30.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628975,,,1610612752,83,71,2022-02-17T02:26:43Z,4170000,,,0,,J. Carter shooting personal FOUL (1 PF) (Burks 2 FT),"[1628975, 202692]",1610612751.0,BKN,shooting,,,Carter,J. Carter,,,,,1627962.0,,,,,,,,,1.0,0.0,Burks,202692.0,,,,,,,,
462,PT01M30.00S,2022-02-17T02:27:00.1Z,3,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,84,71,2022-02-17T02:27:21Z,4190000,,,0,,A. Burks Free Throw 1 of 2 (3 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
463,PT01M30.00S,2022-02-17T02:27:00.1Z,3,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,84,71,2022-02-17T02:27:21Z,4200000,,,0,,MISS A. Burks Free Throw 2 of 2,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,Missed,,,,,,,,,,,,,,,,,,
464,PT01M28.00S,2022-02-17T02:27:02.1Z,3,REGULAR,rebound,offensive,[],1629656,,,1610612752,84,71,2022-02-17T02:27:21Z,4210000,,,0,,Q. Grimes REBOUND (Off:1 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,463.0,2.0,1.0,1.0,,,,,,,,,,,,
465,PT01M24.00S,2022-02-17T02:27:19.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,6.389618922470433,95.34313725490196,1610612752,87,71,2022-02-17T02:27:24Z,4220000,-227.0,8.0,1,left,I. Quickley 3PT  (12 PTS) (Q. Grimes 2 AST),"[1630193, 1629656]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,22.68,Made,,,,,,,,,,,12.0,Q. Grimes,1629656.0,2.0,,,,
467,PT01M23.00S,2022-02-17T02:27:24.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612751,87,71,2022-02-17T02:27:24Z,4240000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M10.00S,2022-02-17T02:29:22.7Z,3,REGULAR,2pt,Jump Shot,[],1630560,81.42247043363994,68.13725490196079,1610612751,87,73,2022-02-17T02:29:28Z,4250000,91.0,122.0,1,right,C. Thomas 15' pullup Jump Shot (5 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,,15.21,Made,,,,,,,,,,,5.0,,,,,,,
469,PT00M49.40S,2022-02-17T02:29:44.0Z,3,REGULAR,3pt,Jump Shot,[],203944,27.283180026281208,78.43137254901961,1610612752,87,73,2022-02-17T02:30:17Z,4260000,-142.0,204.0,1,left,MISS J. Randle 24' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,
470,PT00M47.40S,2022-02-17T02:29:46.0Z,3,REGULAR,rebound,offensive,[],1630193,,,1610612752,87,73,2022-02-17T02:32:14Z,4270000,,,0,,I. Quickley REBOUND (Off:3 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,469.0,5.0,2.0,3.0,,,,,,,,,,,,
471,PT00M43.90S,2022-02-17T02:29:49.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,31.750985545335087,54.166666666666664,1610612752,87,73,2022-02-17T02:32:23Z,4280000,-21.0,246.0,1,left,MISS I. Quickley 24' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,
472,PT00M41.50S,2022-02-17T02:29:52.0Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612751,87,73,2022-02-17T02:29:53Z,4290000,,,0,,J. Carter REBOUND (Off:0 Def:3),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,471.0,3.0,3.0,0.0,,,,,,,,,,,,
473,PT00M25.20S,2022-02-17T02:30:08.2Z,3,REGULAR,3pt,Jump Shot,[],1630560,80.76544021024968,91.42156862745098,1610612751,87,73,2022-02-17T02:30:15Z,4300000,207.0,128.0,1,right,MISS C. Thomas 24' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,,24.36,Missed,,,,,,,,,,,,,,,,,,
474,PT00M23.60S,2022-02-17T02:30:09.8Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,87,73,2022-02-17T02:30:15Z,4310000,,,0,,I. Quickley REBOUND (Off:3 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,473.0,6.0,3.0,3.0,,,,,,,,,,,,
475,PT00M09.20S,2022-02-17T02:30:25.2Z,3,REGULAR,turnover,bad pass,[],1630193,,,1610612752,87,73,2022-02-17T02:32:57Z,4320000,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 201933]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,1.0,Griffin,201933.0,
476,PT00M09.20S,2022-02-17T02:30:25.2Z,3,REGULAR,steal,,[],201933,,,1610612751,87,73,2022-02-17T02:30:26Z,4330000,,,0,,B. Griffin STEAL (1 STL),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M08.50S,2022-02-17T02:30:33.3Z,3,REGULAR,foul,personal,[],1630193,,,1610612751,87,73,2022-02-17T02:39:15Z,4340000,,,0,,I. Quickley personal FOUL (3 PF),"[1630193, 201933]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,1162.0,,,,,,,,,3.0,0.0,Griffin,201933.0,,,,,,,,
480,PT00M08.50S,2022-02-17T02:30:49.5Z,3,REGULAR,substitution,out,[],201933,,,1610612751,87,73,2022-02-17T02:33:16Z,4355000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M08.50S,2022-02-17T02:30:49.5Z,3,REGULAR,substitution,in,[],203552,,,1610612751,87,73,2022-02-17T02:33:16Z,4357500,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M08.50S,2022-02-17T02:31:05.7Z,3,REGULAR,instantreplay,request,[],0,,,1610612751,87,73,2022-02-17T02:33:10Z,4360000,,,0,,,[],,,support,,,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,,Common Foul Upheld
482,PT00M00.50S,2022-02-17T02:33:24.3Z,3,REGULAR,turnover,lost ball,[],1628975,,,1610612751,87,73,2022-02-17T02:33:38Z,4370000,,,0,,J. Carter lost ball TURNOVER (3 TO),"[1628975, 1629011]",1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,3.0,Robinson,1629011.0,
483,PT00M00.50S,2022-02-17T02:33:24.3Z,3,REGULAR,steal,,[],1629011,,,1610612752,87,73,2022-02-17T02:33:27Z,4380000,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M00.00S,2022-02-17T02:33:31.6Z,3,REGULAR,period,end,[],0,,,1610612752,87,73,2022-02-17T02:33:31Z,4390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-02-17T02:34:35.8Z,4,REGULAR,substitution,out,['startperiod'],1629656,,,1610612752,87,73,2022-02-17T02:37:14Z,4400000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-02-17T02:34:35.8Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,87,73,2022-02-17T02:37:14Z,4410000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-02-17T02:34:35.8Z,4,REGULAR,substitution,out,['startperiod'],1628975,,,1610612752,87,73,2022-02-17T02:37:14Z,4420000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-02-17T02:34:35.8Z,4,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,87,73,2022-02-17T02:37:14Z,4430000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-02-17T02:34:35.8Z,4,REGULAR,substitution,in,['startperiod'],1629629,,,1610612752,87,73,2022-02-17T02:37:14Z,4440000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-02-17T02:34:35.8Z,4,REGULAR,substitution,in,['startperiod'],201949,,,1610612752,87,73,2022-02-17T02:37:14Z,4450000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-02-17T02:37:14.2Z,4,REGULAR,period,start,[],0,,,1610612752,87,73,2022-02-17T02:37:14Z,4460000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M46.00S,2022-02-17T02:37:26.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,16.376478318002626,38.970588235294116,1610612752,89,73,2022-02-17T02:37:32Z,4470000,55.0,101.0,1,left,I. Quickley 11' driving floating Jump Shot (14 PTS) (O. Toppin 1 AST),"[1630193, 1630167]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,,11.54,Made,,,,,,,,,,,14.0,O. Toppin,1630167.0,1.0,,,,
493,PT11M28.00S,2022-02-17T02:37:46.2Z,4,REGULAR,turnover,bad pass,[],203552,,,1610612751,89,73,2022-02-17T02:37:50Z,4480000,,,0,,S. Curry bad pass TURNOVER (2 TO),"[203552, 1629629]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,2.0,Reddish,1629629.0,
494,PT11M28.00S,2022-02-17T02:37:46.2Z,4,REGULAR,steal,,[],1629629,,,1610612752,89,73,2022-02-17T02:43:16Z,4490000,,,0,,C. Reddish STEAL (2 STL),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M19.00S,2022-02-17T02:37:54.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629011,5.206964520367937,47.05882352941176,1610612752,91,73,2022-02-17T02:37:59Z,4500000,15.0,-4.0,1,left,M. Robinson alley-oop DUNK (2 PTS) (I. Quickley 4 AST),"[1629011, 1630193]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,,1.51,Made,,,,,,,,,,,2.0,I. Quickley,1630193.0,4.0,,,,
497,PT11M10.00S,2022-02-17T02:38:06.0Z,4,REGULAR,foul,personal,[],202692,,,1610612751,91,73,2022-02-17T02:38:10Z,4520000,,,0,,A. Burks personal FOUL (1 PF),"[202692, 203552]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,1162.0,,,,,,,,,1.0,0.0,Curry,203552.0,,,,,,,,
499,PT10M59.00S,2022-02-17T02:38:30.4Z,4,REGULAR,3pt,Jump Shot,[],201988,72.61826544021025,79.16666666666666,1610612751,91,73,2022-02-17T02:38:36Z,4540000,146.0,205.0,1,right,MISS P. Mills 25' 3PT - blocked,"[201988, 1630167]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,25.15,Missed,Toppin,1630167.0,,,,,,,,,,,,,,,,
500,PT10M59.00S,2022-02-17T02:38:30.4Z,4,REGULAR,block,,[],1630167,,,1610612751,91,73,2022-02-17T02:38:33Z,4550000,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT10M57.00S,2022-02-17T02:38:32.4Z,4,REGULAR,rebound,offensive,[],201949,,,1610612751,91,73,2022-02-17T02:38:36Z,4560000,,,0,,J. Johnson REBOUND (Off:1 Def:2),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,499.0,3.0,2.0,1.0,,,,,,,,,,,,
502,PT10M52.00S,2022-02-17T02:38:37.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630560,81.553876478318,54.90196078431373,1610612751,91,75,2022-02-17T02:43:40Z,4570000,25.0,121.0,1,right,C. Thomas 12' pullup Jump Shot (7 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,,12.34,Made,,,,,,,,,,,7.0,,,,,,,
505,PT10M28.00S,2022-02-17T02:39:02.1Z,4,REGULAR,3pt,Jump Shot,[],1629629,14.011169513797633,5.392156862745098,1610612752,91,75,2022-02-17T02:39:06Z,4580000,223.0,79.0,1,left,MISS C. Reddish 3PT,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,
506,PT10M26.00S,2022-02-17T02:39:04.1Z,4,REGULAR,rebound,offensive,[],1630167,,,1610612752,91,75,2022-02-17T02:39:06Z,4590000,,,0,,O. Toppin REBOUND (Off:1 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,505.0,4.0,3.0,1.0,,,,,,,,,,,,
507,PT10M16.00S,2022-02-17T02:39:14.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,31.882391590013142,39.46078431372549,1610612752,91,75,2022-02-17T02:39:20Z,4600000,53.0,247.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,
508,PT10M14.00S,2022-02-17T02:39:16.2Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,91,75,2022-02-17T02:39:20Z,4610000,,,0,,J. Johnson REBOUND (Off:1 Def:3),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,507.0,4.0,3.0,1.0,,,,,,,,,,,,
509,PT10M10.00S,2022-02-17T02:39:22.0Z,4,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",201988,94.43166885676742,51.71568627450981,1610612751,91,75,2022-02-17T02:44:43Z,4620000,9.0,0.0,1,right,MISS P. Mills driving bank Hook,[201988],1610612751.0,BKN,driving bank,,,Mills,P. Mills,,,,,,0.86,Missed,,,,,,,,,,,,,,,,,,
510,PT10M09.00S,2022-02-17T02:39:23.0Z,4,REGULAR,rebound,offensive,[],200746,,,1610612751,91,75,2022-02-17T02:41:00Z,4630000,,,0,,L. Aldridge REBOUND (Off:2 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,509.0,3.0,1.0,2.0,,,,,,,,,,,,
511,PT10M09.00S,2022-02-17T02:39:27.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",200746,94.40999984741211,50.0,1610612751,91,75,2022-02-17T02:41:10Z,4640000,0.0,0.0,1,right,MISS L. Aldridge tip Layup,[200746],1610612751.0,BKN,tip,,,Aldridge,L. Aldridge,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
512,PT10M08.00S,2022-02-17T02:39:28.5Z,4,REGULAR,rebound,offensive,[],200746,,,1610612751,91,75,2022-02-17T02:41:10Z,4650000,,,0,,L. Aldridge REBOUND (Off:3 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,511.0,4.0,1.0,3.0,,,,,,,,,,,,
513,PT10M08.00S,2022-02-17T02:39:30.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",200746,94.40999984741211,50.0,1610612751,91,75,2022-02-17T02:41:19Z,4660000,0.0,0.0,1,right,MISS L. Aldridge tip Layup,[200746],1610612751.0,BKN,tip,,,Aldridge,L. Aldridge,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
514,PT10M07.00S,2022-02-17T02:39:31.2Z,4,REGULAR,rebound,offensive,[],200746,,,1610612751,91,75,2022-02-17T02:41:19Z,4670000,,,0,,L. Aldridge REBOUND (Off:4 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,513.0,5.0,1.0,4.0,,,,,,,,,,,,
515,PT10M06.00S,2022-02-17T02:39:32.2Z,4,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612751,91,75,2022-02-17T02:39:39Z,4680000,,,0,,M. Robinson shooting personal FOUL (5 PF) (Aldridge 2 FT),"[1629011, 200746]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,1627962.0,,,,,,,,,5.0,0.0,Aldridge,200746.0,,,,,,,,
522,PT10M06.00S,2022-02-17T02:39:46.4Z,4,REGULAR,substitution,out,[],1629011,,,1610612751,91,75,2022-02-17T02:40:07Z,4695000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M06.00S,2022-02-17T02:39:46.4Z,4,REGULAR,substitution,in,[],201959,,,1610612751,91,75,2022-02-17T02:40:07Z,4697500,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT10M06.00S,2022-02-17T02:40:00.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],200746,,,1610612751,91,75,2022-02-17T02:40:00Z,4700000,,,0,,MISS L. Aldridge Free Throw 1 of 2,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,Missed,,,,,,,,,,,,,,,,,,
519,PT10M06.00S,2022-02-17T02:40:00.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,91,75,2022-02-17T02:40:00Z,4710000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,518.0,,,,,,,,,,,,,,,
524,PT10M06.00S,2022-02-17T02:40:22.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],200746,,,1610612751,91,76,2022-02-17T02:40:22Z,4720000,,,0,,L. Aldridge Free Throw 2 of 2 (8 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
547,PT09M51.00S,2022-02-17T02:40:19.8Z,4,REGULAR,turnover,lost ball,[],1630193,,,1610612752,91,76,2022-02-17T02:45:30Z,4725000,,,0,,I. Quickley lost ball TURNOVER (2 TO),"[1630193, 201988]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,2.0,Mills,201988.0,
548,PT09M51.00S,2022-02-17T02:40:19.8Z,4,REGULAR,steal,,[],201988,,,1610612751,91,76,2022-02-17T02:45:30Z,4727500,,,0,,P. Mills STEAL (1 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M49.00S,2022-02-17T02:40:43.2Z,4,REGULAR,foul,personal,[],1630167,,,1610612751,91,76,2022-02-17T02:46:39Z,4760000,,,0,,O. Toppin take personal FOUL (2 PF),"[1630167, 201988]",1610612752.0,NYK,take,,,Toppin,O. Toppin,,,,,1162.0,,,,,,,,,2.0,0.0,Mills,201988.0,,,,,,,,
530,PT09M37.00S,2022-02-17T02:41:15.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",200746,89.96386333771353,41.66666666666667,1610612751,91,78,2022-02-17T02:45:36Z,4780000,-42.0,42.0,1,right,L. Aldridge Layup (10 PTS) (J. Johnson 4 AST),"[200746, 201949]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,5.9,Made,,,,,,,,,,,10.0,J. Johnson,201949.0,4.0,,,,
532,PT09M24.00S,2022-02-17T02:41:27.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,11.383048620236531,41.17647058823529,1610612752,93,78,2022-02-17T02:41:38Z,4800000,44.0,55.0,1,left,I. Quickley 7' driving floating Jump Shot (16 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,,7.01,Made,,,,,,,,,,,16.0,,,,,,,
533,PT09M16.00S,2022-02-17T02:41:36.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203552,91.80354796320631,49.754901960784316,1610612751,93,78,2022-02-17T02:56:57Z,4810000,-1.0,25.0,1,right,MISS S. Curry driving Layup,[203552],1610612751.0,BKN,driving,,,Curry,S. Curry,,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,
534,PT09M16.00S,2022-02-17T02:41:36.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,93,78,2022-02-17T02:41:44Z,4820000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,533.0,,,,,,,,,,,,,,,
535,PT09M15.00S,2022-02-17T02:41:47.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,93,78,2022-02-17T02:41:47Z,4830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M12.00S,2022-02-17T02:41:57.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630560,93.64323258869908,51.71568627450981,1610612751,93,80,2022-02-17T02:42:05Z,4840000,9.0,7.0,1,right,C. Thomas driving reverse Layup (9 PTS) (P. Mills 2 AST),"[1630560, 201988]",1610612751.0,BKN,driving reverse,,,Thomas,C. Thomas,,,,,,1.13,Made,,,,,,,,,,,9.0,P. Mills,201988.0,2.0,,,,
538,PT08M57.00S,2022-02-17T02:42:12.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201959,6.652431011826544,50.0,1610612752,95,80,2022-02-17T02:48:15Z,4860000,0.0,10.0,1,left,T. Gibson cutting DUNK (6 PTS) (A. Burks 4 AST),"[201959, 202692]",1610612752.0,NYK,cutting,,,Gibson,T. Gibson,,,,,,1.0,Made,,,,,,,,,,,6.0,A. Burks,202692.0,4.0,,,,
540,PT08M44.00S,2022-02-17T02:42:24.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200746,94.69448094612353,50.49019607843137,1610612751,95,80,2022-02-17T02:42:31Z,4880000,2.0,-3.0,1,right,MISS L. Aldridge alley-oop Layup,[200746],1610612751.0,BKN,alley-oop,,,Aldridge,L. Aldridge,,,,,,0.36,Missed,,,,,,,,,,,,,,,,,,
541,PT08M42.00S,2022-02-17T02:42:26.9Z,4,REGULAR,rebound,offensive,[],200746,,,1610612751,95,80,2022-02-17T02:42:31Z,4890000,,,0,,L. Aldridge REBOUND (Off:5 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,540.0,6.0,1.0,5.0,,,,,,,,,,,,
542,PT08M42.00S,2022-02-17T02:42:28.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",200746,94.40999984741211,50.0,1610612751,95,82,2022-02-17T02:42:34Z,4900000,0.0,0.0,1,right,L. Aldridge tip Layup (12 PTS),[200746],1610612751.0,BKN,tip,,,Aldridge,L. Aldridge,,,,,,0.0,Made,,,,,,,,,,,12.0,,,,,,,
543,PT08M21.00S,2022-02-17T02:42:47.4Z,4,REGULAR,3pt,Jump Shot,[],1630167,32.276609724047304,52.20588235294118,1610612752,95,82,2022-02-17T02:42:53Z,4910000,-11.0,251.0,1,left,MISS O. Toppin 25' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,
544,PT08M19.00S,2022-02-17T02:42:49.4Z,4,REGULAR,rebound,defensive,[],200746,,,1610612751,95,82,2022-02-17T02:42:53Z,4920000,,,0,,L. Aldridge REBOUND (Off:5 Def:2),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,543.0,7.0,2.0,5.0,,,,,,,,,,,,
545,PT08M10.00S,2022-02-17T02:42:58.8Z,4,REGULAR,2pt,Jump Shot,[],203552,73.80091984231275,48.77450980392157,1610612751,95,84,2022-02-17T02:49:08Z,4930000,-6.0,194.0,1,right,S. Curry 19' step back Jump Shot (14 PTS),[203552],1610612751.0,BKN,step back,,,Curry,S. Curry,,,,,,19.39,Made,,,,,,,,,,,14.0,,,,,,,
546,PT08M09.00S,2022-02-17T02:43:02.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,95,84,2022-02-17T02:43:02Z,4940000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M54.00S,2022-02-17T02:46:47.9Z,4,REGULAR,foul,personal,['2freethrow'],201949,,,1610612752,95,84,2022-02-17T02:47:03Z,4950000,,,0,,J. Johnson shooting personal FOUL (4 PF) (Reddish 2 FT),"[201949, 1629629]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,1627541.0,,,,,,,,,4.0,0.0,Reddish,1629629.0,,,,,,,,
552,PT07M54.00S,2022-02-17T02:46:59.7Z,4,REGULAR,substitution,out,[],1630167,,,1610612752,95,84,2022-02-17T02:47:22Z,4965000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M54.00S,2022-02-17T02:46:59.7Z,4,REGULAR,substitution,in,[],203944,,,1610612752,95,84,2022-02-17T02:47:22Z,4967500,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
