actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
354,PT08M30.00S,2022-04-11T00:23:07.2Z,3,REGULAR,2pt,Jump Shot,[],1629018,72.48685939553219,60.5392156862745,1610612761,56,54,2022-04-11T00:26:21Z,3520000,53.0,206.0,1,right,MISS G. Trent Jr. 21' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,21.27,Missed,,,,,,,,,,,,,,,,,,
355,PT08M26.00S,2022-04-11T00:23:11.2Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,56,54,2022-04-11T00:23:11Z,3530000,,,0,,O. Toppin REBOUND (Off:1 Def:7),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,354.0,8.0,7.0,1.0,,,,,,,,,,,,,,
356,PT08M08.00S,2022-04-11T00:23:28.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,6.521024967148489,56.61764705882353,1610612752,58,54,2022-04-11T00:27:24Z,3540000,-33.0,9.0,1,left,I. Quickley driving floating bank Jump Shot (22 PTS),[1630193],1610612752.0,NYK,driving floating bank,,,Quickley,I. Quickley,,,,,3.42,Made,,,,,,,22.0,,,,,,,,,,,
357,PT07M53.00S,2022-04-11T00:23:46.0Z,3,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,58,54,2022-04-11T00:23:53Z,3550000,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (2 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,2.0,,,101284.0,,,,
358,PT07M39.00S,2022-04-11T00:24:17.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202692,21.28777923784494,42.76960784313725,1610612752,58,54,2022-04-11T00:24:24Z,3560000,36.0,148.0,1,left,MISS A. Burks 15' turnaround Shot,[202692],1610612752.0,NYK,turnaround,,,Burks,A. Burks,,,,,15.2,Missed,,,,,,,,,,,,,,,,,,
359,PT07M36.00S,2022-04-11T00:24:20.7Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,58,54,2022-04-11T00:24:24Z,3570000,,,0,,O. Anunoby REBOUND (Off:2 Def:7),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,358.0,9.0,7.0,2.0,,,,,,,,,,,,,,
360,PT07M27.00S,2022-04-11T00:24:29.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,93.51182654402102,50.0,1610612761,58,56,2022-04-11T00:24:33Z,3580000,0.0,8.0,1,right,O. Anunoby driving Layup (6 PTS),[1628384],1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,0.85,Made,,,,,,,6.0,,,,,,,,,,,
361,PT07M17.00S,2022-04-11T00:24:40.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,5.863994743758213,50.0,1610612752,60,56,2022-04-11T00:24:49Z,3590000,0.0,3.0,1,left,O. Toppin alley-oop DUNK (25 PTS) (A. Burks 4 AST),"[1630167, 202692]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,0.26,Made,,,,,,,25.0,A. Burks,202692.0,4.0,,,,,,,,
363,PT07M05.00S,2022-04-11T00:24:51.3Z,3,REGULAR,3pt,Jump Shot,[],1629717,62.23718791064389,58.08823529411765,1610612761,60,56,2022-04-11T00:24:55Z,3610000,40.0,302.0,1,right,MISS A. Brooks 30' 3PT,[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,30.52,Missed,,,,,,,,,,,,,,,,,,
364,PT07M02.00S,2022-04-11T00:24:54.3Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,60,56,2022-04-11T00:24:55Z,3620000,,,0,,O. Toppin REBOUND (Off:1 Def:8),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,363.0,9.0,8.0,1.0,,,,,,,,,,,,,,
365,PT06M51.00S,2022-04-11T00:25:05.8Z,3,REGULAR,3pt,Jump Shot,[],203095,2.578843626806833,96.32352941176471,1610612752,60,56,2022-04-11T00:25:09Z,3630000,-232.0,-28.0,1,left,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,
366,PT06M48.00S,2022-04-11T00:25:08.8Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,60,56,2022-04-11T00:25:09Z,3640000,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,365.0,2.0,2.0,0.0,,,,,,,,,,,,,,
367,PT06M43.00S,2022-04-11T00:25:13.7Z,3,REGULAR,foul,offensive,[],1629018,,,1610612761,60,56,2022-04-11T00:25:36Z,3650000,,,0,,G. Trent Jr. offensive FOUL (2 PF),"[1629018, 1630193]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Quickley,1630193.0
369,PT06M43.00S,2022-04-11T00:25:13.7Z,3,REGULAR,turnover,offensive foul,[],1629018,,,1610612761,60,56,2022-04-11T00:25:13Z,3670000,,,0,,G. Trent Jr. offensive foul TURNOVER (2 TO),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,2.0,,,101284.0,,,,
370,PT06M43.00S,2022-04-11T00:26:10.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,60,56,2022-04-11T00:28:18Z,3680000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M43.00S,2022-04-11T00:26:10.1Z,3,REGULAR,substitution,out,[],203920,,,1610612752,60,56,2022-04-11T00:28:17Z,3690000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M43.00S,2022-04-11T00:26:10.1Z,3,REGULAR,substitution,out,[],1629717,,,1610612752,60,56,2022-04-11T00:28:17Z,3700000,,,0,,SUB out: A. Brooks,[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M43.00S,2022-04-11T00:26:10.1Z,3,REGULAR,substitution,in,[],1630173,,,1610612752,60,56,2022-04-11T00:28:17Z,3710000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M43.00S,2022-04-11T00:26:10.1Z,3,REGULAR,substitution,in,[],1628449,,,1610612752,60,56,2022-04-11T00:28:17Z,3720000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M21.00S,2022-04-11T00:28:35.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630193,6.258212877792378,52.94117647058824,1610612752,60,56,2022-04-11T00:28:41Z,3730000,-15.0,6.0,1,left,MISS I. Quickley driving Layup,[1630193],1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,1.6,Missed,,,,,,,,,,,,,,,,,,
376,PT06M18.00S,2022-04-11T00:28:38.1Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,60,56,2022-04-11T00:28:41Z,3740000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,375.0,1.0,1.0,0.0,,,,,,,,,,,,,,
377,PT06M14.00S,2022-04-11T00:28:42.4Z,3,REGULAR,turnover,bad pass,[],1629018,,,1610612761,60,56,2022-04-11T00:28:46Z,3750000,,,0,,G. Trent Jr. bad pass TURNOVER (3 TO),"[1629018, 203095]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,3.0,Fournier,203095.0,,,,,
378,PT06M14.00S,2022-04-11T00:28:42.4Z,3,REGULAR,steal,,[],203095,,,1610612752,60,56,2022-04-11T00:28:44Z,3760000,,,0,,E. Fournier STEAL (2 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M52.00S,2022-04-11T00:29:04.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202692,3.630091984231275,96.56862745098039,1610612752,63,56,2022-04-11T00:29:08Z,3770000,-233.0,-18.0,1,left,A. Burks 3PT  (6 PTS) (E. Fournier 4 AST),"[202692, 203095]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,23.35,Made,,,,,,,6.0,E. Fournier,203095.0,4.0,,,,,,,,
381,PT05M29.00S,2022-04-11T00:29:27.1Z,3,REGULAR,2pt,Jump Shot,[],1628384,75.1149802890933,58.57843137254902,1610612761,63,58,2022-04-11T00:31:52Z,3790000,43.0,181.0,1,right,O. Anunoby 18' step back Jump Shot (8 PTS),[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,18.64,Made,,,,,,,8.0,,,,,,,,,,,
382,PT05M10.00S,2022-04-11T00:29:46.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202692,5.995400788436268,51.9607843137255,1610612752,65,58,2022-04-11T00:29:52Z,3800000,-10.0,4.0,1,left,A. Burks driving reverse Layup (8 PTS) (I. Quickley 8 AST),"[202692, 1630193]",1610612752.0,NYK,driving reverse,,,Burks,A. Burks,,,,,1.05,Made,,,,,,,8.0,I. Quickley,1630193.0,8.0,,,,,,,,
384,PT04M48.00S,2022-04-11T00:30:07.3Z,3,REGULAR,3pt,Jump Shot,[],1628449,83.26215505913272,95.34313725490196,1610612761,65,58,2022-04-11T00:30:11Z,3820000,227.0,105.0,1,right,MISS C. Boucher 24' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,
385,PT04M46.00S,2022-04-11T00:30:09.3Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612752,65,58,2022-04-11T00:30:11Z,3830000,,,0,,I. Quickley REBOUND (Off:0 Def:6),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,384.0,6.0,6.0,0.0,,,,,,,,,,,,,,
386,PT04M24.00S,2022-04-11T00:30:31.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,5.075558475689881,53.67647058823529,1610612752,65,58,2022-04-11T00:30:36Z,3840000,-18.0,-5.0,1,left,MISS O. Toppin driving reverse Layup,[1630167],1610612752.0,NYK,driving reverse,,,Toppin,O. Toppin,,,,,1.9,Missed,,,,,,,,,,,,,,,,,,
387,PT04M22.00S,2022-04-11T00:30:33.6Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,65,58,2022-04-11T00:30:36Z,3850000,,,0,,P. Achiuwa REBOUND (Off:1 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,386.0,3.0,2.0,1.0,,,,,,,,,,,,,,
388,PT04M03.00S,2022-04-11T00:30:52.6Z,3,REGULAR,3pt,Jump Shot,[],1628384,72.22404730617609,18.137254901960784,1610612761,65,58,2022-04-11T00:33:47Z,3860000,-159.0,209.0,1,right,MISS O. Anunoby 26' step back 3PT,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,
389,PT04M01.00S,2022-04-11T00:30:54.6Z,3,REGULAR,rebound,offensive,[],1628449,,,1610612761,65,58,2022-04-11T00:30:58Z,3870000,,,0,,C. Boucher REBOUND (Off:2 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,388.0,5.0,3.0,2.0,,,,,,,,,,,,,,
390,PT04M01.00S,2022-04-11T00:30:57.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612761,65,58,2022-04-11T00:31:01Z,3880000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,201638.0,,,,
391,PT04M01.00S,2022-04-11T00:30:57.8Z,3,REGULAR,substitution,out,[],1628384,,,1610612752,65,58,2022-04-11T00:31:07Z,3890000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
392,PT04M01.00S,2022-04-11T00:30:57.8Z,3,REGULAR,substitution,in,[],201152,,,1610612752,65,58,2022-04-11T00:31:07Z,3900000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
393,PT03M45.00S,2022-04-11T00:31:36.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,65,58,2022-04-11T00:31:36Z,3910000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT03M39.00S,2022-04-11T00:31:54.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,17.559132720105126,42.64705882352941,1610612752,67,58,2022-04-11T00:34:25Z,3920000,37.0,113.0,1,left,I. Quickley 11' driving floating Jump Shot (24 PTS) (O. Toppin 2 AST),"[1630193, 1630167]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,11.85,Made,,,,,,,24.0,O. Toppin,1630167.0,2.0,,,,,,,,
396,PT03M24.00S,2022-04-11T00:32:08.9Z,3,REGULAR,3pt,Jump Shot,[],1630173,73.53810775295663,15.931372549019606,1610612761,67,61,2022-04-11T00:32:16Z,3940000,-170.0,196.0,1,right,P. Achiuwa 25' 3PT  (5 PTS) (S. Barnes 3 AST),"[1630173, 1630567]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,25.98,Made,,,,,,,5.0,S. Barnes,1630567.0,3.0,,,,,,,,
398,PT03M08.00S,2022-04-11T00:32:24.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,13.87976346911958,49.26470588235294,1610612752,69,61,2022-04-11T00:34:51Z,3960000,4.0,78.0,1,left,I. Quickley 7' driving floating Jump Shot (26 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,7.81,Made,,,,,,,26.0,,,,,,,,,,,
399,PT03M01.00S,2022-04-11T00:32:38.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612761,69,61,2022-04-11T00:32:38Z,3970000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT03M01.00S,2022-04-11T00:32:38.7Z,3,REGULAR,substitution,out,[],202692,,,1610612761,69,61,2022-04-11T00:35:32Z,3980000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
401,PT03M01.00S,2022-04-11T00:32:38.7Z,3,REGULAR,substitution,out,[],1630579,,,1610612761,69,61,2022-04-11T00:35:32Z,3990000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
402,PT03M01.00S,2022-04-11T00:32:38.7Z,3,REGULAR,substitution,in,[],1627853,,,1610612761,69,61,2022-04-11T00:35:32Z,4000000,,,0,,SUB in: R. Arcidiacono,[1627853],1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M01.00S,2022-04-11T00:32:38.7Z,3,REGULAR,substitution,in,[],201959,,,1610612761,69,61,2022-04-11T00:35:32Z,4010000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
404,PT02M47.00S,2022-04-11T00:35:48.3Z,3,REGULAR,2pt,Jump Shot,[],1630173,94.43166885676742,21.323529411764707,1610612761,69,63,2022-04-11T00:35:53Z,4020000,-143.0,0.0,1,right,P. Achiuwa 14' step back Jump Shot (7 PTS),[1630173],1610612761.0,TOR,step back,,,Achiuwa,P. Achiuwa,,,,,14.34,Made,,,,,,,7.0,,,,,,,,,,,
406,PT02M23.00S,2022-04-11T00:36:14.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,9.937582128777924,39.705882352941174,1610612752,69,63,2022-04-11T00:36:26Z,4040000,51.0,41.0,1,left,MISS I. Quickley 6' driving floating Shot - blocked,"[1630193, 1630173]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,6.58,Missed,,,,,Achiuwa,1630173.0,,,,,,,,,,,,
407,PT02M23.00S,2022-04-11T00:36:14.0Z,3,REGULAR,block,,[],1630173,,,1610612752,69,63,2022-04-11T00:36:16Z,4050000,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
408,PT02M23.00S,2022-04-11T00:36:14.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,69,63,2022-04-11T00:36:26Z,4060000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,406.0,,,,,,,,,,,,,,,,,
409,PT02M23.00S,2022-04-11T00:36:18.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,69,63,2022-04-11T00:36:18Z,4070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT02M20.00S,2022-04-11T00:36:34.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203095,5.601182654402102,2.696078431372549,1610612752,69,63,2022-04-11T00:38:46Z,4080000,237.0,0.0,1,left,MISS E. Fournier fadeaway 3PT,[203095],1610612752.0,NYK,fadeaway,,,Fournier,E. Fournier,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,
411,PT02M16.00S,2022-04-11T00:36:38.2Z,3,REGULAR,rebound,defensive,[],201152,,,1610612761,69,63,2022-04-11T00:36:38Z,4090000,,,0,,T. Young REBOUND (Off:0 Def:3),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,410.0,3.0,3.0,0.0,,,,,,,,,,,,,,
412,PT02M08.00S,2022-04-11T00:36:45.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,94.30026281208936,49.50980392156863,1610612761,69,65,2022-04-11T00:36:50Z,4100000,-2.0,1.0,1,right,S. Barnes cutting DUNK (7 PTS) (T. Young 3 AST),"[1630567, 201152]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,0.27,Made,,,,,,,7.0,T. Young,201152.0,3.0,,,,,,,,
414,PT01M55.00S,2022-04-11T00:37:02.5Z,3,REGULAR,foul,personal,[],1629018,,,1610612752,69,65,2022-04-11T00:37:07Z,4120000,,,0,,G. Trent Jr. personal FOUL (3 PF),"[1629018, 1630167]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,2005.0,3.0,0.0,Toppin,1630167.0
416,PT01M42.00S,2022-04-11T00:37:26.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627853,16.245072273324574,47.30392156862745,1610612752,71,65,2022-04-11T00:40:08Z,4140000,13.0,100.0,1,left,R. Arcidiacono 10' pullup Jump Shot (2 PTS) (E. Fournier 5 AST),"[1627853, 203095]",1610612752.0,NYK,pullup,,,Arcidiacono,R. Arcidiacono,,,,,10.11,Made,,,,,,,2.0,E. Fournier,203095.0,5.0,,,,,,,,
418,PT01M24.00S,2022-04-11T00:37:43.8Z,3,REGULAR,3pt,Jump Shot,[],1629018,72.09264126149803,80.3921568627451,1610612761,71,65,2022-04-11T00:37:51Z,4160000,152.0,210.0,1,right,MISS G. Trent Jr. 25' pullup 3PT,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,
419,PT01M24.00S,2022-04-11T00:37:43.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,71,65,2022-04-11T00:37:51Z,4170000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,418.0,,,,,,,,,,,,,,,,,
420,PT01M24.00S,2022-04-11T00:37:52.3Z,3,REGULAR,foul,personal,[],203095,,,1610612761,71,65,2022-04-11T00:38:31Z,4180000,,,0,,E. Fournier loose ball personal FOUL (2 PF),"[203095, 1628449]",1610612752.0,NYK,loose ball,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Boucher,1628449.0
422,PT01M18.00S,2022-04-11T00:38:11.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,92.72339027595268,47.794117647058826,1610612761,71,67,2022-04-11T00:38:18Z,4200000,-11.0,16.0,1,right,C. Boucher driving reverse Layup (14 PTS) (T. Young 4 AST),"[1628449, 201152]",1610612761.0,TOR,driving reverse,,,Boucher,C. Boucher,,,,,1.93,Made,,,,,,,14.0,T. Young,201152.0,4.0,,,,,,,,
424,PT01M00.00S,2022-04-11T00:38:29.0Z,3,REGULAR,3pt,Jump Shot,[],203095,4.812746386333772,96.32352941176471,1610612752,71,67,2022-04-11T00:38:34Z,4220000,-232.0,-7.0,1,left,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,
425,PT00M58.00S,2022-04-11T00:38:31.0Z,3,REGULAR,rebound,offensive,[],1630193,,,1610612752,71,67,2022-04-11T00:38:34Z,4230000,,,0,,I. Quickley REBOUND (Off:1 Def:6),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,424.0,7.0,6.0,1.0,,,,,,,,,,,,,,
426,PT00M57.70S,2022-04-11T00:38:37.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,71,67,2022-04-11T00:38:37Z,4240000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT00M54.60S,2022-04-11T00:40:17.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630167,6.915243101182654,58.82352941176471,1610612752,73,67,2022-04-11T00:40:31Z,4250000,-44.0,13.0,1,left,O. Toppin pullup bank Jump Shot (27 PTS) (I. Quickley 9 AST),"[1630167, 1630193]",1610612752.0,NYK,pullup bank,,,Toppin,O. Toppin,,,,,4.58,Made,,,,,,,27.0,I. Quickley,1630193.0,9.0,,,,,,,,
429,PT00M38.70S,2022-04-11T00:40:37.2Z,3,REGULAR,3pt,Jump Shot,[],1628449,92.46057818659659,96.56862745098039,1610612761,73,70,2022-04-11T00:40:41Z,4270000,233.0,18.0,1,right,C. Boucher 3PT  (17 PTS) (S. Barnes 4 AST),"[1628449, 1630567]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,23.35,Made,,,,,,,17.0,S. Barnes,1630567.0,4.0,,,,,,,,
431,PT00M31.50S,2022-04-11T00:40:50.3Z,3,REGULAR,3pt,Jump Shot,[],1630193,28.991458607095925,76.47058823529412,1610612752,73,70,2022-04-11T00:42:42Z,4290000,-132.0,220.0,1,left,MISS I. Quickley 25' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,
432,PT00M29.60S,2022-04-11T00:40:52.2Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,73,70,2022-04-11T00:40:53Z,4300000,,,0,,C. Boucher REBOUND (Off:2 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,431.0,6.0,4.0,2.0,,,,,,,,,,,,,,
433,PT00M21.30S,2022-04-11T00:41:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,93.24901445466492,48.77450980392157,1610612761,73,72,2022-04-11T00:41:05Z,4310000,-6.0,11.0,1,right,G. Trent Jr. driving Layup (17 PTS) (S. Barnes 5 AST),"[1629018, 1630567]",1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,1.26,Made,,,,,,,17.0,S. Barnes,1630567.0,5.0,,,,,,,,
435,PT00M12.30S,2022-04-11T00:41:11.4Z,3,REGULAR,3pt,Jump Shot,[],1627853,6.1268068331143235,4.166666666666666,1610612752,73,72,2022-04-11T00:41:22Z,4330000,229.0,5.0,1,left,MISS R. Arcidiacono 3PT,[1627853],1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,
436,PT00M09.50S,2022-04-11T00:41:14.8Z,3,REGULAR,rebound,offensive,[],201959,,,1610612752,73,72,2022-04-11T00:41:14Z,4340000,,,0,,T. Gibson REBOUND (Off:2 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,435.0,3.0,1.0,2.0,,,,,,,,,,,,,,
437,PT00M09.50S,2022-04-11T00:41:17.2Z,3,REGULAR,turnover,out-of-bounds,[],201959,,,1610612752,73,72,2022-04-11T00:41:26Z,4350000,,,0,,T. Gibson bad pass out-of-bounds TURNOVER (1 TO),[201959],1610612752.0,NYK,bad pass,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,1.0,,,2005.0,,,,
438,PT00M00.60S,2022-04-11T00:41:35.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,67.7562417871222,58.82352941176471,1610612761,73,72,2022-04-11T00:44:07Z,4360000,44.0,251.0,1,right,MISS S. Barnes 25' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,
439,PT00M00.60S,2022-04-11T00:41:35.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,73,72,2022-04-11T00:42:04Z,4370000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,438.0,,,,,,,,,,,,,,,,,
440,PT00M00.00S,2022-04-11T00:41:56.4Z,3,REGULAR,period,end,[],0,,,1610612761,73,72,2022-04-11T00:41:56Z,4380000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT12M00.00S,2022-04-11T00:43:49.9Z,4,REGULAR,substitution,out,['startperiod'],1630193,,,1610612761,73,72,2022-04-11T00:44:14Z,4390000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
442,PT12M00.00S,2022-04-11T00:43:49.9Z,4,REGULAR,substitution,out,['startperiod'],1629018,,,1610612761,73,72,2022-04-11T00:44:14Z,4400000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
443,PT12M00.00S,2022-04-11T00:43:49.9Z,4,REGULAR,substitution,out,['startperiod'],1630567,,,1610612761,73,72,2022-04-11T00:44:14Z,4410000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
