actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
359,PT08M27.00S,2022-02-01T01:58:17.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630558,94.56307490144546,42.15686274509804,1610612758,58,45,2022-02-01T01:58:23Z,3400000,-39.0,-1.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1630558, 1629011]",1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,3.92,Missed,,,,,Robinson,1629011.0,,,,,,,,,,,,
360,PT08M27.00S,2022-02-01T01:58:17.4Z,3,REGULAR,block,,[],1629011,,,1610612758,58,45,2022-02-01T01:58:20Z,3410000,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
361,PT08M25.00S,2022-02-01T01:58:19.4Z,3,REGULAR,rebound,offensive,[],203090,,,1610612758,58,45,2022-02-01T01:58:23Z,3420000,,,0,,M. Harkless REBOUND (Off:1 Def:1),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,359.0,2.0,1.0,1.0,,,,,,,,
362,PT08M22.00S,2022-02-01T01:58:24.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626158,87.07293035479631,42.15686274509804,1610612758,58,47,2022-02-01T01:58:29Z,3430000,-39.0,69.0,1,right,R. Holmes 7' Hook (7 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,7.94,Made,7.0,,,,,,,,,,,,,,,,,
363,PT08M22.00S,2022-02-01T01:58:27.6Z,3,REGULAR,foul,personal,['1freethrow'],1629011,,,1610612758,58,47,2022-02-01T01:58:35Z,3440000,,,0,,M. Robinson shooting personal FOUL (3 PF) (Holmes 1 FT),"[1629011, 1626158]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,202027.0,3.0,0.0,Holmes,1626158.0
365,PT08M22.00S,2022-02-01T01:58:53.7Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1626158,,,1610612758,58,47,2022-02-01T01:58:56Z,3460000,,,0,,MISS R. Holmes Free Throw 1 of 1,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Missed,,,,,,,,,,,,,,,,,,
366,PT08M20.00S,2022-02-01T01:58:55.7Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,58,47,2022-02-01T01:58:56Z,3470000,,,0,,J. Randle REBOUND (Off:1 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,365.0,7.0,6.0,1.0,,,,,,,,
367,PT08M08.00S,2022-02-01T01:59:06.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,6.652431011826544,49.01960784313725,1610612752,60,47,2022-02-01T01:59:10Z,3480000,5.0,10.0,1,left,M. Robinson alley-oop DUNK (7 PTS) (R. Barrett 1 AST),"[1629011, 1629628]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,1.11,Made,7.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,,,
369,PT07M52.00S,2022-02-01T01:59:23.0Z,3,REGULAR,turnover,bad pass,[],203090,,,1610612758,60,47,2022-02-01T01:59:26Z,3500000,,,0,,M. Harkless bad pass TURNOVER (3 TO),"[203090, 1629011]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,3.0,Robinson,1629011.0,,,,,
370,PT07M52.00S,2022-02-01T01:59:23.0Z,3,REGULAR,steal,,[],1629011,,,1610612752,60,47,2022-02-01T02:02:34Z,3510000,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
371,PT07M48.00S,2022-02-01T01:59:32.7Z,3,REGULAR,foul,offensive,[],203095,,,1610612752,60,47,2022-02-01T01:59:43Z,3520000,,,0,,E. Fournier charge offensive FOUL (3 PF),"[203095, 1630558]",1610612752.0,NYK,charge,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,1146.0,3.0,0.0,Mitchell,1630558.0
373,PT07M48.00S,2022-02-01T01:59:32.7Z,3,REGULAR,turnover,offensive foul,[],203095,,,1610612752,60,47,2022-02-01T01:59:32Z,3540000,,,0,,E. Fournier offensive foul TURNOVER (1 TO),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,1.0,,,1146.0,,,,
374,PT07M41.00S,2022-02-01T01:59:56.3Z,3,REGULAR,foul,offensive,[],203084,,,1610612758,60,47,2022-02-01T02:00:21Z,3550000,,,0,,H. Barnes offensive FOUL (2 PF),"[203084, 202689]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Walker,202689.0
376,PT07M41.00S,2022-02-01T01:59:56.3Z,3,REGULAR,turnover,offensive foul,[],203084,,,1610612758,60,47,2022-02-01T01:59:56Z,3570000,,,0,,H. Barnes offensive foul TURNOVER (3 TO),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,3.0,,,1146.0,,,,
377,PT07M28.00S,2022-02-01T02:00:24.8Z,3,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612752,60,47,2022-02-01T02:00:30Z,3580000,,,0,,R. Barrett lost ball out-of-bounds TURNOVER (3 TO),[1629628],1610612752.0,NYK,lost ball,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,3.0,,,202027.0,,,,
378,PT07M19.00S,2022-02-01T02:00:38.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203084,80.3712220762155,21.323529411764707,1610612758,60,47,2022-02-01T02:00:43Z,3590000,-143.0,132.0,1,right,MISS H. Barnes 19' Jump Shot,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,19.49,Missed,,,,,,,,,,,,,,,,,,
379,PT07M17.00S,2022-02-01T02:00:40.3Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,60,47,2022-02-01T02:00:43Z,3600000,,,0,,M. Robinson REBOUND (Off:3 Def:8),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,378.0,11.0,8.0,3.0,,,,,,,,
380,PT07M14.00S,2022-02-01T02:00:45.5Z,3,REGULAR,turnover,bad pass,[],203944,,,1610612752,60,47,2022-02-01T02:00:51Z,3610000,,,0,,J. Randle bad pass TURNOVER (4 TO),"[203944, 203084]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,4.0,Barnes,203084.0,,,,,
381,PT07M14.00S,2022-02-01T02:00:45.5Z,3,REGULAR,steal,,[],203084,,,1610612758,60,47,2022-02-01T02:00:47Z,3620000,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
382,PT07M13.00S,2022-02-01T02:00:48.2Z,3,REGULAR,foul,personal,[],203944,,,1610612758,60,47,2022-02-01T02:00:54Z,3630000,,,0,,J. Randle take personal FOUL (2 PF),"[203944, 1630558]",1610612752.0,NYK,take,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Mitchell,1630558.0
384,PT07M04.00S,2022-02-01T02:01:12.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630169,78.40013140604468,25.49019607843137,1610612758,60,49,2022-02-01T02:01:17Z,3650000,-123.0,151.0,1,right,T. Haliburton 19' pullup Jump Shot (13 PTS) (D. Mitchell 3 AST),"[1630169, 1630558]",1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,19.41,Made,13.0,D. Mitchell,1630558.0,3.0,,,,,,,,,,,,,,
385,PT07M02.00S,2022-02-01T02:01:18.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,60,49,2022-02-01T02:01:18Z,3660000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT07M02.00S,2022-02-01T02:01:18.9Z,3,REGULAR,substitution,out,[],1630558,,,1610612752,60,49,2022-02-01T02:03:57Z,3670000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M02.00S,2022-02-01T02:01:18.9Z,3,REGULAR,substitution,in,[],1627741,,,1610612752,60,49,2022-02-01T02:03:57Z,3680000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M52.00S,2022-02-01T02:04:23.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.389618922470433,56.127450980392155,1610612752,60,49,2022-02-01T02:04:27Z,3690000,-31.0,8.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,3.15,Missed,,,,,,,,,,,,,,,,,,
390,PT06M51.00S,2022-02-01T02:04:24.9Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,60,49,2022-02-01T02:04:24Z,3700000,,,0,,M. Robinson REBOUND (Off:4 Def:8),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,389.0,12.0,8.0,4.0,,,,,,,,
391,PT06M49.00S,2022-02-01T02:04:27.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,27.414586070959263,22.30392156862745,1610612752,60,49,2022-02-01T02:04:35Z,3710000,138.0,205.0,1,left,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,
392,PT06M47.00S,2022-02-01T02:04:29.7Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,60,49,2022-02-01T02:04:35Z,3720000,,,0,,J. Randle REBOUND (Off:2 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,391.0,8.0,6.0,2.0,,,,,,,,
393,PT06M44.00S,2022-02-01T02:04:32.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,5.995400788436268,50.49019607843137,1610612752,62,49,2022-02-01T02:05:05Z,3730000,-2.0,4.0,1,left,J. Randle putback Layup (11 PTS),[203944],1610612752.0,NYK,putback,,,Randle,J. Randle,,,,,0.46,Made,11.0,,,,,,,,,,,,,,,,,
394,PT06M31.00S,2022-02-01T02:04:45.6Z,3,REGULAR,2pt,Jump Shot,[],1630169,90.48948751642575,73.77450980392157,1610612758,62,49,2022-02-01T02:04:54Z,3740000,119.0,37.0,1,right,MISS T. Haliburton 12' pullup Shot,[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,12.45,Missed,,,,,,,,,,,,,,,,,,
395,PT06M29.00S,2022-02-01T02:04:47.6Z,3,REGULAR,rebound,offensive,[],203084,,,1610612758,62,49,2022-02-01T02:04:54Z,3750000,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,394.0,3.0,2.0,1.0,,,,,,,,
396,PT06M27.00S,2022-02-01T02:04:49.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203084,94.1688567674113,50.245098039215684,1610612758,62,51,2022-02-01T02:04:56Z,3760000,1.0,2.0,1,right,H. Barnes DUNK (4 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,0.26,Made,4.0,,,,,,,,,,,,,,,,,
397,PT06M01.00S,2022-02-01T02:05:15.9Z,3,REGULAR,2pt,Jump Shot,[],203095,26.231931668856767,73.52941176470588,1610612752,62,51,2022-02-01T02:05:26Z,3770000,-118.0,194.0,1,left,MISS E. Fournier 22' Jump Shot,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,
398,PT05M59.00S,2022-02-01T02:05:17.9Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,62,51,2022-02-01T02:05:26Z,3780000,,,0,,M. Robinson REBOUND (Off:5 Def:8),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,397.0,13.0,8.0,5.0,,,,,,,,
399,PT05M58.00S,2022-02-01T02:05:21.2Z,3,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612752,62,51,2022-02-01T02:05:27Z,3790000,,,0,,R. Holmes shooting personal FOUL (4 PF) (Robinson 2 FT),"[1626158, 1629011]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,204058.0,4.0,1.0,Robinson,1629011.0
402,PT05M58.00S,2022-02-01T02:05:33.6Z,3,REGULAR,substitution,out,[],1626158,,,1610612752,62,51,2022-02-01T02:05:52Z,3805000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M58.00S,2022-02-01T02:05:33.6Z,3,REGULAR,substitution,in,[],1627745,,,1610612752,62,51,2022-02-01T02:05:52Z,3807500,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M58.00S,2022-02-01T02:05:46.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,63,51,2022-02-01T02:05:46Z,3810000,,,0,,M. Robinson Free Throw 1 of 2 (8 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
404,PT05M58.00S,2022-02-01T02:06:07.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,64,51,2022-02-01T02:06:07Z,3820000,,,0,,M. Robinson Free Throw 2 of 2 (9 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
405,PT05M37.00S,2022-02-01T02:06:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,93.51182654402102,51.225490196078425,1610612758,64,53,2022-02-01T02:06:39Z,3830000,6.0,8.0,1,right,T. Haliburton driving Layup (15 PTS),[1630169],1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,1.05,Made,15.0,,,,,,,,,,,,,,,,,
406,PT05M37.00S,2022-02-01T02:06:36.8Z,3,REGULAR,foul,personal,['1freethrow'],203095,,,1610612758,64,53,2022-02-01T02:06:45Z,3840000,,,0,,E. Fournier shooting personal FOUL (4 PF) (Haliburton 1 FT),"[203095, 1630169]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,202027.0,4.0,0.0,Haliburton,1630169.0
408,PT05M37.00S,2022-02-01T02:06:36.8Z,3,REGULAR,substitution,out,[],202689,,,1610612758,64,53,2022-02-01T02:07:00Z,3860000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M37.00S,2022-02-01T02:06:36.8Z,3,REGULAR,substitution,in,[],202692,,,1610612758,64,53,2022-02-01T02:07:00Z,3870000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M37.00S,2022-02-01T02:07:07.8Z,3,REGULAR,freethrow,1 of 1,[],1630169,,,1610612758,64,54,2022-02-01T02:07:07Z,3880000,,,0,,T. Haliburton Free Throw 1 of 1 (16 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
411,PT05M24.00S,2022-02-01T02:07:23.0Z,3,REGULAR,2pt,Jump Shot,[],203944,23.209592641261498,51.225490196078425,1610612752,66,54,2022-02-01T02:07:27Z,3890000,-6.0,166.0,1,left,J. Randle 16' step back Jump Shot (13 PTS) (A. Burks 3 AST),"[203944, 202692]",1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,16.58,Made,13.0,A. Burks,202692.0,3.0,,,,,,,,,,,,,,
413,PT05M12.00S,2022-02-01T02:07:35.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627745,90.22667542706965,59.068627450980394,1610612758,66,54,2022-02-01T02:08:10Z,3910000,45.0,39.0,1,right,MISS D. Jones 6' floating Shot,[1627745],1610612758.0,SAC,floating,,,Jones,D. Jones,,,,,6.0,Missed,,,,,,,,,,,,,,,,,,
414,PT05M10.00S,2022-02-01T02:07:37.0Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,66,54,2022-02-01T02:07:39Z,3920000,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,413.0,4.0,4.0,0.0,,,,,,,,
415,PT05M05.00S,2022-02-01T02:07:43.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629628,5.732588699080158,50.0,1610612752,68,54,2022-02-01T02:07:47Z,3930000,0.0,1.0,1,left,R. Barrett cutting DUNK (7 PTS) (J. Randle 3 AST),"[1629628, 203944]",1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,0.14,Made,7.0,J. Randle,203944.0,3.0,,,,,,,,,,,,,,
417,PT04M56.00S,2022-02-01T02:07:59.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612758,68,54,2022-02-01T02:08:19Z,3950000,,,0,,A. Burks personal FOUL (2 PF) (Jones 2 FT),"[202692, 1627745]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Jones,1627745.0
426,PT04M56.00S,2022-02-01T02:08:13.0Z,3,REGULAR,substitution,out,[],203090,,,1610612758,68,54,2022-02-01T02:09:01Z,3965000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M56.00S,2022-02-01T02:08:13.0Z,3,REGULAR,substitution,in,[],1629002,,,1610612758,68,54,2022-02-01T02:09:01Z,3967500,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M56.00S,2022-02-01T02:08:26.2Z,3,REGULAR,freethrow,1 of 2,[],1627745,,,1610612758,68,55,2022-02-01T02:09:04Z,3970000,,,0,,D. Jones Free Throw 1 of 2 (5 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
420,PT04M56.00S,2022-02-01T02:08:26.2Z,3,REGULAR,freethrow,2 of 2,[],1627745,,,1610612758,68,55,2022-02-01T02:09:04Z,3980000,,,0,,MISS D. Jones Free Throw 2 of 2,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,Missed,,,,,,,,,,,,,,,,,,
421,PT04M54.00S,2022-02-01T02:08:28.2Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,68,55,2022-02-01T02:09:04Z,3990000,,,0,,J. Randle REBOUND (Off:2 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,420.0,9.0,7.0,2.0,,,,,,,,
422,PT04M45.00S,2022-02-01T02:08:53.5Z,3,REGULAR,turnover,bad pass,[],202692,,,1610612752,68,55,2022-02-01T02:10:25Z,4000000,,,0,,A. Burks bad pass TURNOVER (2 TO),"[202692, 1627745]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,2.0,Jones,1627745.0,,,,,
423,PT04M45.00S,2022-02-01T02:08:53.5Z,3,REGULAR,steal,,[],1627745,,,1610612758,68,55,2022-02-01T02:08:56Z,4010000,,,0,,D. Jones STEAL (1 STL),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M41.00S,2022-02-01T02:08:57.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627741,93.77463863337714,50.0,1610612758,68,57,2022-02-01T02:10:42Z,4020000,0.0,6.0,1,right,B. Hield running DUNK (11 PTS) (T. Haliburton 6 AST),"[1627741, 1630169]",1610612758.0,SAC,running,,,Hield,B. Hield,,,,,0.6,Made,11.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,,,,,
428,PT04M22.00S,2022-02-01T02:09:15.1Z,3,REGULAR,2pt,Jump Shot,[],203944,27.94021024967148,58.57843137254902,1610612752,70,57,2022-02-01T02:09:22Z,4040000,-43.0,210.0,1,left,J. Randle 21' step back Jump Shot (15 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,21.44,Made,15.0,,,,,,,,,,,,,,,,,
429,PT04M12.00S,2022-02-01T02:09:27.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,91.5407358738502,42.8921568627451,1610612758,70,57,2022-02-01T02:09:36Z,4050000,-36.0,27.0,1,right,MISS T. Haliburton driving floating bank Shot,[1630169],1610612758.0,SAC,driving floating bank,,,Haliburton,T. Haliburton,,,,,4.46,Missed,,,,,,,,,,,,,,,,,,
430,PT04M10.00S,2022-02-01T02:09:29.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,70,57,2022-02-01T02:09:36Z,4060000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,429.0,,,,,,,,,,,
431,PT04M10.00S,2022-02-01T02:09:34.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,70,57,2022-02-01T02:09:34Z,4070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M10.00S,2022-02-01T02:09:34.5Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,70,57,2022-02-01T02:09:41Z,4080000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M10.00S,2022-02-01T02:09:34.5Z,3,REGULAR,substitution,in,[],203457,,,1610612752,70,57,2022-02-01T02:09:41Z,4090000,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M03.00S,2022-02-01T02:09:57.7Z,3,REGULAR,foul,personal,[],1630169,,,1610612752,70,57,2022-02-01T02:10:03Z,4100000,,,0,,T. Haliburton personal FOUL (1 PF),"[1630169, 202692]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Burks,202692.0
436,PT03M46.00S,2022-02-01T02:10:29.2Z,3,REGULAR,2pt,Jump Shot,[],203944,22.815374507227332,31.862745098039213,1610612752,70,57,2022-02-01T02:10:36Z,4120000,91.0,162.0,1,left,MISS J. Randle 18' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,18.57,Missed,,,,,,,,,,,,,,,,,,
437,PT03M44.00S,2022-02-01T02:10:31.2Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,70,57,2022-02-01T02:10:36Z,4130000,,,0,,H. Barnes REBOUND (Off:1 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,436.0,4.0,3.0,1.0,,,,,,,,
438,PT03M27.00S,2022-02-01T02:10:50.9Z,3,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612758,70,57,2022-02-01T02:10:57Z,4140000,,,0,,T. Haliburton step out-of-bounds TURNOVER (1 TO),[1630169],1610612758.0,SAC,step,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,1.0,,,202027.0,,,,
439,PT03M19.00S,2022-02-01T02:11:15.5Z,3,REGULAR,foul,personal,[],1630169,,,1610612752,70,57,2022-02-01T02:11:25Z,4150000,,,0,,T. Haliburton personal FOUL (2 PF),"[1630169, 202692]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Burks,202692.0
441,PT03M19.00S,2022-02-01T02:11:15.6Z,3,REGULAR,substitution,out,[],1630169,,,1610612752,70,57,2022-02-01T02:11:32Z,4170000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M19.00S,2022-02-01T02:11:15.6Z,3,REGULAR,substitution,in,[],1630558,,,1610612752,70,57,2022-02-01T02:11:32Z,4180000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M16.00S,2022-02-01T02:11:43.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627745,,,1610612752,70,57,2022-02-01T02:11:55Z,4190000,,,0,,D. Jones shooting personal FOUL (2 PF) (Randle 2 FT),"[1627745, 203944]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Randle,203944.0
446,PT03M16.00S,2022-02-01T02:12:01.6Z,3,REGULAR,substitution,out,[],203084,,,1610612752,70,57,2022-02-01T02:12:34Z,4205000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M16.00S,2022-02-01T02:12:01.6Z,3,REGULAR,substitution,in,[],1629663,,,1610612752,70,57,2022-02-01T02:12:34Z,4207500,,,0,,SUB in: L. King,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M16.00S,2022-02-01T02:12:19.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203944,,,1610612752,71,57,2022-02-01T02:12:19Z,4210000,,,0,,J. Randle Free Throw 1 of 2 (16 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
448,PT03M16.00S,2022-02-01T02:12:49.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203944,,,1610612752,72,57,2022-02-01T02:12:49Z,4220000,,,0,,J. Randle Free Throw 2 of 2 (17 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
449,PT02M57.00S,2022-02-01T02:13:11.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,94.1688567674113,48.03921568627451,1610612758,72,59,2022-02-01T02:13:16Z,4230000,-10.0,2.0,1,right,D. Mitchell driving Layup (11 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,1.01,Made,11.0,,,,,,,,,,,,,,,,,
