actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,jumpBallRecoverdPersonId,playerName,playerNameI,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
260,PT05M31.00S,2022-02-03T01:31:26.6Z,2,REGULAR,3pt,Jump Shot,[],203095,4.812746386333772,95.34313725490196,1610612752,38,52,2022-02-03T01:31:40Z,2500000,-227.0,-7.0,1,left,E. Fournier 3PT  (9 PTS) (I. Quickley 1 AST),"[203095, 1630193]",1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,22.68,Made,,,,,,,,,,,,9.0,,,,I. Quickley,1630193.0,1.0,
272,PT05M06.00S,2022-02-03T01:31:52.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,90.62089356110381,46.32352941176471,1610612763,38,52,2022-02-03T01:34:51Z,2520000,-18.0,36.0,1,right,MISS J. Morant driving floating Shot - blocked,"[1629630, 1629011]",1610612763.0,MEM,driving floating,,,,,,,Morant,J. Morant,4.02,Missed,Robinson,1629011.0,,,,,,,,,,,,,,,,,
273,PT05M06.00S,2022-02-03T01:31:52.8Z,2,REGULAR,block,,[],1629011,,,1610612763,38,52,2022-02-03T01:31:55Z,2530000,,,0,,M. Robinson BLOCK (3 BLK),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
274,PT05M04.00S,2022-02-03T01:31:54.8Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,38,52,2022-02-03T01:31:58Z,2540000,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,272.0,3.0,2.0,1.0,,,,,,,,,,,,,
277,PT04M53.00S,2022-02-03T01:32:33.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612752,38,52,2022-02-03T01:32:43Z,2570000,,,0,,D. Melton shooting personal FOUL (2 PF) (Randle 2 FT),"[1629001, 203944]",1610612763.0,MEM,shooting,,,,,,,Melton,D. Melton,,,,,,,,,2882.0,2.0,0.0,Randle,203944.0,,,,,,,,
281,PT04M53.00S,2022-02-03T01:32:38.8Z,2,REGULAR,substitution,out,[],1630217,,,1610612752,38,52,2022-02-03T01:32:48Z,2585000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,
282,PT04M53.00S,2022-02-03T01:32:38.8Z,2,REGULAR,substitution,in,[],1630533,,,1610612752,38,52,2022-02-03T01:32:48Z,2587500,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,
279,PT04M53.00S,2022-02-03T01:32:44.1Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,38,52,2022-02-03T01:32:44Z,2590000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,Missed,,,,,,,,,,,,,,,,,,,
280,PT04M53.00S,2022-02-03T01:32:44.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,38,52,2022-02-03T01:32:44Z,2600000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,279.0,,,,,,,,,,,,,,,,
283,PT04M53.00S,2022-02-03T01:32:44.1Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,38,52,2022-02-03T01:33:04Z,2610000,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,Missed,,,,,,,,,,,,,,,,,,,
284,PT04M51.00S,2022-02-03T01:32:46.1Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,38,52,2022-02-03T01:33:04Z,2620000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,,,,,Anderson,K. Anderson,,,,,283.0,1.0,1.0,0.0,,,,,,,,,,,,,
285,PT04M39.00S,2022-02-03T01:33:12.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.77463863337714,53.67647058823529,1610612763,38,54,2022-02-03T01:33:16Z,2630000,18.0,6.0,1,right,J. Morant driving Layup (10 PTS),[1629630],1610612763.0,MEM,driving,,,,,,,Morant,J. Morant,1.94,Made,,,,,,,,,,,,10.0,,,,,,,
286,PT04M28.00S,2022-02-03T01:33:24.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.601182654402102,50.49019607843137,1610612752,40,54,2022-02-03T01:33:28Z,2640000,-2.0,0.0,1,left,M. Robinson alley-oop DUNK (8 PTS) (J. Randle 5 AST),"[1629011, 203944]",1610612752.0,NYK,alley-oop,,,,,,,Robinson,M. Robinson,0.25,Made,,,,,,,,,,,,8.0,,,,J. Randle,203944.0,5.0,
288,PT04M18.00S,2022-02-03T01:33:35.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.77463863337714,47.05882352941176,1610612763,40,56,2022-02-03T01:33:39Z,2660000,-15.0,6.0,1,right,J. Morant driving Layup (12 PTS),[1629630],1610612763.0,MEM,driving,,,,,,,Morant,J. Morant,1.59,Made,,,,,,,,,,,,12.0,,,,,,,
289,PT04M03.00S,2022-02-03T01:33:49.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.5722733245729295,53.431372549019606,1610612752,40,56,2022-02-03T01:33:53Z,2670000,-17.0,19.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,,,,,Randle,J. Randle,2.54,Missed,,,,,,,,,,,,,,,,,,,
290,PT04M01.00S,2022-02-03T01:33:50.7Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,40,56,2022-02-03T01:33:50Z,2680000,,,0,,M. Robinson REBOUND (Off:5 Def:2),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,289.0,7.0,2.0,5.0,,,,,,,,,,,,,
291,PT04M01.00S,2022-02-03T01:33:51.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,6.389618922470433,50.49019607843137,1610612752,42,56,2022-02-03T01:36:11Z,2690000,-2.0,8.0,1,left,M. Robinson putback DUNK (10 PTS),[1629011],1610612752.0,NYK,putback,,,,,,,Robinson,M. Robinson,0.8,Made,,,,,,,,,,,,10.0,,,,,,,
292,PT03M50.00S,2022-02-03T01:34:21.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,42,56,2022-02-03T01:34:21Z,2700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M50.00S,2022-02-03T01:34:21.3Z,2,REGULAR,substitution,out,[],1629011,,,1610612763,42,56,2022-02-03T01:34:29Z,2710000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
294,PT03M50.00S,2022-02-03T01:34:21.3Z,2,REGULAR,substitution,in,[],201959,,,1610612763,42,56,2022-02-03T01:34:29Z,2720000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,
295,PT03M38.00S,2022-02-03T01:34:49.3Z,2,REGULAR,3pt,Jump Shot,[],1629630,56.84954007884363,49.754901960784316,1610612763,42,56,2022-02-03T01:34:54Z,2730000,-1.0,353.0,1,right,MISS J. Morant 35' 3PT,[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,35.31,Missed,,,,,,,,,,,,,,,,,,,
296,PT03M36.00S,2022-02-03T01:34:51.3Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,42,56,2022-02-03T01:34:54Z,2740000,,,0,,S. Adams REBOUND (Off:2 Def:3),[203500],1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,295.0,5.0,3.0,2.0,,,,,,,,,,,,,
297,PT03M30.00S,2022-02-03T01:34:57.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,96.66557161629436,3.1862745098039214,1610612763,42,59,2022-02-03T01:35:01Z,2750000,-234.0,-21.0,1,right,Z. Williams 3PT  (5 PTS) (D. Melton 2 AST),"[1630533, 1629001]",1610612763.0,MEM,,,,,,,,Williams,Z. Williams,23.51,Made,,,,,,,,,,,,5.0,,,,D. Melton,1629001.0,2.0,
299,PT03M07.00S,2022-02-03T01:35:20.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.389618922470433,50.73529411764706,1610612752,44,59,2022-02-03T01:35:23Z,2770000,-4.0,8.0,1,left,J. Randle driving Layup (9 PTS) (E. Fournier 1 AST),"[203944, 203095]",1610612752.0,NYK,driving,,,,,,,Randle,J. Randle,0.85,Made,,,,,,,,,,,,9.0,,,,E. Fournier,203095.0,1.0,
301,PT02M57.00S,2022-02-03T01:35:32.6Z,2,REGULAR,turnover,lost ball,[],203500,,,1610612763,44,59,2022-02-03T01:35:47Z,2790000,,,0,,S. Adams lost ball TURNOVER (1 TO),"[203500, 203095]",1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,,,,,,,,,,,1.0,Fournier,203095.0,,,,
302,PT02M57.00S,2022-02-03T01:35:32.6Z,2,REGULAR,steal,,[],203095,,,1610612752,44,59,2022-02-03T01:35:37Z,2800000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,
303,PT02M56.00S,2022-02-03T01:35:38.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203500,,,1610612752,44,59,2022-02-03T01:35:55Z,2810000,,,0,,S. Adams personal FOUL (2 PF) (Gibson 2 FT),"[203500, 201959]",1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,,,,,204059.0,2.0,0.0,Gibson,201959.0,,,,,,,,
305,PT02M56.00S,2022-02-03T01:35:57.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,44,59,2022-02-03T01:35:57Z,2830000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M56.00S,2022-02-03T01:39:22.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201959,,,1610612752,45,59,2022-02-03T01:39:22Z,2840000,,,0,,T. Gibson Free Throw 1 of 2 (1 PTS),[201959],1610612752.0,NYK,,,,,,,,Gibson,T. Gibson,,Made,,,,,,,,,,,,1.0,,,,,,,
307,PT02M56.00S,2022-02-03T01:39:36.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201959,,,1610612752,46,59,2022-02-03T01:39:36Z,2850000,,,0,,T. Gibson Free Throw 2 of 2 (2 PTS),[201959],1610612752.0,NYK,,,,,,,,Gibson,T. Gibson,,Made,,,,,,,,,,,,2.0,,,,,,,
308,PT02M44.00S,2022-02-03T01:39:50.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,86.41590013140605,43.872549019607845,1610612763,46,59,2022-02-03T01:39:57Z,2860000,-31.0,75.0,1,right,MISS K. Anderson 8' driving floating Shot,[203937],1610612763.0,MEM,driving floating,,,,,,,Anderson,K. Anderson,8.12,Missed,,,,,,,,,,,,,,,,,,,
309,PT02M42.00S,2022-02-03T01:39:52.2Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,46,59,2022-02-03T01:40:57Z,2870000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,,,,,308.0,2.0,2.0,0.0,,,,,,,,,,,,,
312,PT02M34.00S,2022-02-03T01:39:59.6Z,2,REGULAR,turnover,bad pass,[],203095,,,1610612752,46,59,2022-02-03T01:40:04Z,2900000,,,0,,E. Fournier bad pass TURNOVER (2 TO),"[203095, 1630533]",1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,2.0,Williams,1630533.0,,,,
313,PT02M34.00S,2022-02-03T01:39:59.6Z,2,REGULAR,steal,,[],1630533,,,1610612763,46,59,2022-02-03T01:40:12Z,2910000,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612763.0,MEM,,,,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,
314,PT02M30.00S,2022-02-03T01:40:04.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630533,92.9862023653088,48.77450980392157,1610612763,46,61,2022-02-03T01:40:09Z,2920000,-6.0,13.0,1,right,Z. Williams alley-oop DUNK (7 PTS) (J. Morant 5 AST),"[1630533, 1629630]",1610612763.0,MEM,alley-oop,,,,,,,Williams,Z. Williams,1.47,Made,,,,,,,,,,,,7.0,,,,J. Morant,1629630.0,5.0,
316,PT02M15.00S,2022-02-03T01:40:18.4Z,2,REGULAR,3pt,Jump Shot,[],203095,31.09395532194481,62.99019607843137,1610612752,49,61,2022-02-03T01:40:22Z,2940000,-65.0,240.0,1,left,E. Fournier 24' 3PT  (12 PTS),[203095],1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,24.85,Made,,,,,,,,,,,,12.0,,,,,,,
318,PT01M56.00S,2022-02-03T01:40:39.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203937,82.60512483574244,51.9607843137255,1610612763,49,61,2022-02-03T01:40:46Z,2960000,10.0,111.0,1,right,MISS K. Anderson 11' turnaround Hook,[203937],1610612763.0,MEM,turnaround,,,,,,,Anderson,K. Anderson,11.14,Missed,,,,,,,,,,,,,,,,,,,
319,PT01M54.00S,2022-02-03T01:40:41.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,49,61,2022-02-03T01:40:46Z,2970000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,318.0,,,,,,,,,,,,,,,,
320,PT01M54.00S,2022-02-03T01:40:43.9Z,2,REGULAR,foul,personal,[],201959,,,1610612763,49,61,2022-02-03T01:40:48Z,2980000,,,0,,T. Gibson loose ball personal FOUL (1 PF),"[201959, 203500]",1610612752.0,NYK,loose ball,,,,,,,Gibson,T. Gibson,,,,,,,,,202037.0,1.0,0.0,Adams,203500.0,,,,,,,,
322,PT01M54.00S,2022-02-03T01:40:44.0Z,2,REGULAR,substitution,out,[],201959,,,1610612763,49,61,2022-02-03T01:41:11Z,3000000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,
323,PT01M54.00S,2022-02-03T01:40:44.0Z,2,REGULAR,substitution,out,[],1629001,,,1610612763,49,61,2022-02-03T01:41:11Z,3010000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,
324,PT01M54.00S,2022-02-03T01:40:44.0Z,2,REGULAR,substitution,out,[],203937,,,1610612763,49,61,2022-02-03T01:41:11Z,3020000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,
325,PT01M54.00S,2022-02-03T01:40:44.0Z,2,REGULAR,substitution,in,[],1629011,,,1610612763,49,61,2022-02-03T01:41:11Z,3030000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
326,PT01M54.00S,2022-02-03T01:40:44.0Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,49,61,2022-02-03T01:41:11Z,3040000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,
327,PT01M54.00S,2022-02-03T01:40:44.0Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,49,61,2022-02-03T01:41:11Z,3050000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,
328,PT01M45.00S,2022-02-03T01:41:20.1Z,2,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,49,61,2022-02-03T01:41:25Z,3060000,,,0,,J. Morant bad pass out-of-bounds TURNOVER (1 TO),[1629630],1610612763.0,MEM,bad pass,,,,,,,Morant,J. Morant,,,,,,,,,2882.0,,,,,,1.0,,,,,,
329,PT01M23.00S,2022-02-03T01:41:50.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203944,32.14520367936925,60.5392156862745,1610612752,49,61,2022-02-03T01:41:56Z,3070000,-53.0,250.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,25.52,Missed,,,,,,,,,,,,,,,,,,,
330,PT01M21.00S,2022-02-03T01:41:52.8Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,49,61,2022-02-03T01:41:56Z,3080000,,,0,,J. Morant REBOUND (Off:1 Def:1),[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,,,,329.0,2.0,1.0,1.0,,,,,,,,,,,,,
331,PT01M16.00S,2022-02-03T01:42:02.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629628,,,1610612763,49,61,2022-02-03T01:42:11Z,3090000,,,0,,R. Barrett personal FOUL (2 PF) (Morant 2 FT),"[1629628, 1629630]",1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,,,,,,,,202037.0,2.0,0.0,Morant,1629630.0,,,,,,,,
333,PT01M16.00S,2022-02-03T01:42:24.6Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,49,61,2022-02-03T01:42:24Z,3110000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,Missed,,,,,,,,,,,,,,,,,,,
334,PT01M16.00S,2022-02-03T01:42:24.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,49,61,2022-02-03T01:42:24Z,3120000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,333.0,,,,,,,,,,,,,,,,
335,PT01M16.00S,2022-02-03T01:42:42.2Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,49,62,2022-02-03T01:42:42Z,3130000,,,0,,J. Morant Free Throw 2 of 2 (13 PTS),[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,Made,,,,,,,,,,,,13.0,,,,,,,
336,PT01M07.00S,2022-02-03T01:42:53.0Z,2,REGULAR,3pt,Jump Shot,[],1629628,30.56833114323259,30.88235294117647,1610612752,49,62,2022-02-03T01:43:06Z,3140000,96.0,235.0,1,left,MISS R. Barrett 25' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,,,,,Barrett,R. Barrett,25.35,Missed,,,,,,,,,,,,,,,,,,,
337,PT01M05.00S,2022-02-03T01:42:55.0Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,49,62,2022-02-03T01:43:00Z,3150000,,,0,,Z. Williams REBOUND (Off:1 Def:2),[1630533],1610612763.0,MEM,,,,,,,,Williams,Z. Williams,,,,,336.0,3.0,2.0,1.0,,,,,,,,,,,,,
338,PT00M46.20S,2022-02-03T01:43:14.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,88.91261498028909,50.0,1610612763,49,62,2022-02-03T01:43:51Z,3160000,0.0,52.0,1,right,MISS J. Morant driving floating Shot - blocked,"[1629630, 1629628]",1610612763.0,MEM,driving floating,,,,,,,Morant,J. Morant,5.17,Missed,Barrett,1629628.0,,,,,,,,,,,,,,,,,
339,PT00M46.20S,2022-02-03T01:43:14.2Z,2,REGULAR,block,,[],1629628,,,1610612763,49,62,2022-02-03T01:43:16Z,3170000,,,0,,R. Barrett BLOCK (1 BLK),[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,
340,PT00M44.30S,2022-02-03T01:43:16.1Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,49,62,2022-02-03T01:43:19Z,3180000,,,0,,M. Robinson REBOUND (Off:5 Def:3),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,338.0,8.0,3.0,5.0,,,,,,,,,,,,,
341,PT00M30.40S,2022-02-03T01:43:30.1Z,2,REGULAR,turnover,lost ball,[],203944,,,1610612752,49,62,2022-02-03T01:43:34Z,3190000,,,0,,J. Randle lost ball TURNOVER (2 TO),"[203944, 1630217]",1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,,,,,,,,,,,2.0,Bane,1630217.0,,,,
342,PT00M30.40S,2022-02-03T01:43:30.1Z,2,REGULAR,steal,,[],1630217,,,1610612763,49,62,2022-02-03T01:43:31Z,3200000,,,0,,D. Bane STEAL (2 STL),[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,
343,PT00M26.70S,2022-02-03T01:43:34.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629630,94.69448094612353,49.50980392156863,1610612763,49,64,2022-02-03T01:43:38Z,3210000,-2.0,-3.0,1,right,J. Morant alley-oop DUNK (15 PTS) (Z. Williams 1 AST),"[1629630, 1630533]",1610612763.0,MEM,alley-oop,,,,,,,Morant,J. Morant,0.36,Made,,,,,,,,,,,,15.0,,,,Z. Williams,1630533.0,1.0,
345,PT00M07.80S,2022-02-03T01:43:57.4Z,2,REGULAR,3pt,Jump Shot,[],1630193,31.750985545335087,69.11764705882352,1610612752,49,64,2022-02-03T01:45:33Z,3230000,-96.0,246.0,1,left,MISS I. Quickley 26' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,,,,,Quickley,I. Quickley,26.39,Missed,,,,,,,,,,,,,,,,,,,
346,PT00M05.50S,2022-02-03T01:43:59.7Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,49,64,2022-02-03T01:44:05Z,3240000,,,0,,J. Randle REBOUND (Off:2 Def:2),[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,345.0,4.0,2.0,2.0,,,,,,,,,,,,,
347,PT00M03.70S,2022-02-03T01:44:01.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,6.652431011826544,48.03921568627451,1610612752,51,64,2022-02-03T01:44:08Z,3250000,10.0,10.0,1,left,J. Randle Layup (11 PTS),[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,1.4,Made,,,,,,,,,,,,11.0,,,,,,,
348,PT00M03.70S,2022-02-03T01:44:05.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630533,,,1610612752,51,64,2022-02-03T01:44:15Z,3260000,,,0,,Z. Williams shooting personal FOUL (1 PF) (Randle 1 FT),"[1630533, 203944]",1610612763.0,MEM,shooting,,,,,,,Williams,Z. Williams,,,,,,,,,2882.0,1.0,0.0,Randle,203944.0,,,,,,,,
350,PT00M03.70S,2022-02-03T01:44:05.8Z,2,REGULAR,substitution,out,[],203095,,,1610612752,51,64,2022-02-03T01:44:32Z,3280000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,
351,PT00M03.70S,2022-02-03T01:44:05.8Z,2,REGULAR,substitution,in,[],1629656,,,1610612752,51,64,2022-02-03T01:44:32Z,3290000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,
352,PT00M03.70S,2022-02-03T01:44:52.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203944,,,1610612752,52,64,2022-02-03T01:44:52Z,3300000,,,0,,J. Randle Free Throw 1 of 1 (12 PTS),[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,Made,,,,,,,,,,,,12.0,,,,,,,
353,PT00M02.00S,2022-02-03T01:45:02.1Z,2,REGULAR,3pt,Jump Shot,[],1629630,47.65111695137976,47.05882352941176,1610612763,52,64,2022-02-03T01:45:08Z,3310000,-15.0,440.0,1,right,MISS J. Morant 43' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,,,,,Morant,J. Morant,43.98,Missed,,,,,,,,,,,,,,,,,,,
354,PT00M01.00S,2022-02-03T01:45:03.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,52,64,2022-02-03T01:45:08Z,3320000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,353.0,,,,,,,,,,,,,,,,
355,PT00M00.00S,2022-02-03T01:45:05.2Z,2,REGULAR,period,end,[],0,,,1610612763,52,64,2022-02-03T01:45:05Z,3330000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-02-03T02:00:03.4Z,3,REGULAR,substitution,out,['startperiod'],1630193,,,1610612763,52,64,2022-02-03T02:00:46Z,3340000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-02-03T02:00:03.4Z,3,REGULAR,substitution,out,['startperiod'],1629656,,,1610612763,52,64,2022-02-03T02:00:46Z,3350000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-02-03T02:00:03.4Z,3,REGULAR,substitution,in,['startperiod'],203095,,,1610612763,52,64,2022-02-03T02:00:46Z,3360000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-02-03T02:00:03.4Z,3,REGULAR,substitution,in,['startperiod'],202689,,,1610612763,52,64,2022-02-03T02:00:46Z,3370000,,,0,,SUB in: K. Walker,[202689],1610612752.0,NYK,,,,,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-02-03T02:00:48.1Z,3,REGULAR,period,start,[],0,,,1610612752,52,64,2022-02-03T02:00:48Z,3380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT11M47.00S,2022-02-03T02:00:54.4Z,3,REGULAR,turnover,bad pass,[],1629628,,,1610612752,52,64,2022-02-03T02:23:06Z,3385000,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 1628991]",1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,2.0,Jackson Jr.,1628991.0,,,,
488,PT11M47.00S,2022-02-03T02:00:54.4Z,3,REGULAR,steal,,[],1628991,,,1610612763,52,64,2022-02-03T02:23:06Z,3387500,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,
