actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
193,PT09M07.00S,2021-11-07T23:40:55.5Z,2,REGULAR,3pt,Jump Shot,[],1629685,28.203022339027594,20.098039215686274,1610612739,37,36,2021-11-07T23:41:02Z,1840000,150.0,213.0,1,left,MISS D. Windler 25' 3PT,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,25.99,Missed,,,,,,,,,,,,,,
194,PT09M06.00S,2021-11-07T23:40:56.5Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612752,37,36,2021-11-07T23:41:09Z,1850000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,
195,PT08M59.00S,2021-11-07T23:41:11.4Z,2,REGULAR,foul,offensive,[],1630167,,,1610612752,37,36,2021-11-07T23:41:43Z,1860000,,,0,,O. Toppin offensive FOUL (1 PF),"[1630167, 201937]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,1627541.0,1.0,0.0,Rubio,201937.0,,,,,,,,,,,,,,,,
197,PT08M59.00S,2021-11-07T23:41:11.4Z,2,REGULAR,turnover,offensive foul,[],1630167,,,1610612752,37,36,2021-11-07T23:41:39Z,1880000,,,0,,O. Toppin offensive foul TURNOVER (1 TO),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,1627541.0,,,,,,,,,,,,,,,,,1.0,,,
198,PT08M59.00S,2021-11-07T23:41:11.5Z,2,REGULAR,substitution,out,[],1630167,,,1610612739,37,36,2021-11-07T23:41:40Z,1890000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M59.00S,2021-11-07T23:41:11.5Z,2,REGULAR,substitution,out,[],1630193,,,1610612739,37,36,2021-11-07T23:41:40Z,1900000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M59.00S,2021-11-07T23:41:11.5Z,2,REGULAR,substitution,out,[],201937,,,1610612739,37,36,2021-11-07T23:41:40Z,1910000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M59.00S,2021-11-07T23:41:11.5Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,37,36,2021-11-07T23:41:40Z,1920000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M59.00S,2021-11-07T23:41:11.5Z,2,REGULAR,substitution,out,[],1630205,,,1610612739,37,36,2021-11-07T23:41:40Z,1930000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M59.00S,2021-11-07T23:41:11.5Z,2,REGULAR,substitution,out,[],1629685,,,1610612739,37,36,2021-11-07T23:41:40Z,1940000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M59.00S,2021-11-07T23:41:11.5Z,2,REGULAR,substitution,in,[],201565,,,1610612739,37,36,2021-11-07T23:41:40Z,1950000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M59.00S,2021-11-07T23:41:11.5Z,2,REGULAR,substitution,in,[],203944,,,1610612739,37,36,2021-11-07T23:41:40Z,1960000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M59.00S,2021-11-07T23:41:11.5Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,37,36,2021-11-07T23:41:40Z,1970000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M59.00S,2021-11-07T23:41:11.5Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,37,36,2021-11-07T23:41:40Z,1980000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M59.00S,2021-11-07T23:41:11.5Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,37,36,2021-11-07T23:41:40Z,1990000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M59.00S,2021-11-07T23:41:11.5Z,2,REGULAR,substitution,in,[],1629012,,,1610612739,37,36,2021-11-07T23:41:40Z,2000000,,,0,,SUB in: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M46.00S,2021-11-07T23:41:46.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,5.469776609724048,3.431372549019608,1610612739,37,36,2021-11-07T23:41:50Z,2010000,233.0,-1.0,1,left,MISS C. Sexton 3PT,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,23.28,Missed,,,,,,,,,,,,,,
211,PT08M44.00S,2021-11-07T23:41:48.6Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,37,36,2021-11-07T23:41:50Z,2020000,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,210.0,5.0,5.0,0.0,,,,,,,,,,
212,PT08M39.00S,2021-11-07T23:41:53.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,92.19776609724047,46.32352941176471,1610612752,37,36,2021-11-07T23:42:02Z,2030000,-18.0,21.0,1,right,MISS J. Randle driving Layup - blocked,"[203944, 1626224]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,,,,,,2.78,Missed,,,,,,,,,Osman,1626224.0,,,,
213,PT08M39.00S,2021-11-07T23:41:53.4Z,2,REGULAR,block,,[],1626224,,,1610612752,37,36,2021-11-07T23:41:55Z,2040000,,,0,,C. Osman BLOCK (1 BLK),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M34.00S,2021-11-07T23:41:58.4Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,37,36,2021-11-07T23:42:02Z,2050000,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,212.0,1.0,1.0,0.0,,,,,,,,,,
215,PT08M29.00S,2021-11-07T23:42:05.3Z,2,REGULAR,turnover,out-of-bounds,[],1628386,,,1610612739,37,36,2021-11-07T23:42:13Z,2060000,,,0,,J. Allen bad pass out-of-bounds TURNOVER (2 TO),[1628386],1610612739.0,CLE,bad pass,,,Allen,J. Allen,,,,,1627541.0,,,,,,,,,,,,,,,,,2.0,,,
216,PT08M29.00S,2021-11-07T23:42:05.4Z,2,REGULAR,substitution,out,[],1626224,,,1610612752,37,36,2021-11-07T23:42:20Z,2070000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M29.00S,2021-11-07T23:42:05.4Z,2,REGULAR,substitution,in,[],1629685,,,1610612752,37,36,2021-11-07T23:42:20Z,2080000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M14.00S,2021-11-07T23:42:33.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,92.32917214191852,4.6568627450980395,1610612752,37,36,2021-11-07T23:42:37Z,2090000,-227.0,20.0,1,right,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,22.75,Missed,,,,,,,,,,,,,,
219,PT08M12.00S,2021-11-07T23:42:35.7Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,37,36,2021-11-07T23:42:37Z,2100000,,,0,,J. Allen REBOUND (Off:2 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,218.0,5.0,3.0,2.0,,,,,,,,,,
220,PT08M02.00S,2021-11-07T23:42:47.0Z,2,REGULAR,turnover,lost ball,[],1628386,,,1610612739,37,36,2021-11-07T23:42:52Z,2110000,,,0,,J. Allen lost ball TURNOVER (3 TO),"[1628386, 203457]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,3.0,Noel,203457.0,
221,PT08M02.00S,2021-11-07T23:42:47.0Z,2,REGULAR,steal,,[],203457,,,1610612752,37,36,2021-11-07T23:42:48Z,2120000,,,0,,N. Noel STEAL (1 STL),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M00.00S,2021-11-07T23:42:52.6Z,2,REGULAR,foul,personal,[],1629731,,,1610612752,37,36,2021-11-07T23:44:28Z,2130000,,,0,,D. Wade take personal FOUL (1 PF),"[1629731, 202692]",1610612739.0,CLE,take,,,Wade,D. Wade,,,,,1627529.0,1.0,0.0,Burks,202692.0,,,,,,,,,,,,,,,,
224,PT07M40.00S,2021-11-07T23:43:26.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201565,84.31340341655716,44.6078431372549,1610612752,37,36,2021-11-07T23:43:31Z,2150000,-27.0,95.0,1,right,MISS D. Rose 9' turnaround Shot,[201565],1610612752.0,NYK,turnaround,,,Rose,D. Rose,,,,,,,,,,9.88,Missed,,,,,,,,,,,,,,
225,PT07M38.00S,2021-11-07T23:43:28.1Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,37,36,2021-11-07T23:43:31Z,2160000,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,224.0,2.0,2.0,0.0,,,,,,,,,,
226,PT07M26.00S,2021-11-07T23:43:41.3Z,2,REGULAR,3pt,Jump Shot,[],1629731,19.267411300919843,92.8921568627451,1610612739,37,39,2021-11-07T23:43:45Z,2170000,-214.0,129.0,1,left,D. Wade 25' 3PT  (6 PTS) (C. Sexton 4 AST),"[1629731, 1629012]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,25.01,Made,,,,,6.0,C. Sexton,1629012.0,4.0,,,,,,
228,PT07M14.00S,2021-11-07T23:43:52.0Z,2,REGULAR,3pt,Jump Shot,[],202692,67.36202365308804,33.088235294117645,1610612752,40,39,2021-11-07T23:43:56Z,2190000,-85.0,254.0,1,right,A. Burks 26' 3PT  (5 PTS) (D. Rose 3 AST),"[202692, 201565]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,26.8,Made,,,,,5.0,D. Rose,201565.0,3.0,,,,,,
230,PT06M48.00S,2021-11-07T23:44:18.0Z,2,REGULAR,3pt,Jump Shot,[],1629636,31.35676741130092,61.51960784313726,1610612739,40,42,2021-11-07T23:44:22Z,2210000,-58.0,242.0,1,left,D. Garland 24' 3PT  (5 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,24.91,Made,,,,,5.0,,,,,,,,,
231,PT06M35.00S,2021-11-07T23:44:32.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201565,92.46057818659659,57.35294117647059,1610612752,42,42,2021-11-07T23:44:37Z,2220000,37.0,18.0,1,right,D. Rose driving Layup (6 PTS),[201565],1610612752.0,NYK,driving,,,Rose,D. Rose,,,,,,,,,,4.11,Made,,,,,6.0,,,,,,,,,
232,PT06M13.00S,2021-11-07T23:44:54.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,7.835085413929041,50.245098039215684,1610612739,42,42,2021-11-07T23:45:14Z,2230000,-1.0,21.0,1,left,MISS J. Allen cutting DUNK - blocked,"[1628386, 203457]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,,,,,,2.11,Missed,,,,,,,,,Noel,203457.0,,,,
233,PT06M13.00S,2021-11-07T23:44:54.8Z,2,REGULAR,block,,[],203457,,,1610612739,42,42,2021-11-07T23:44:57Z,2240000,,,0,,N. Noel BLOCK (2 BLK),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M12.00S,2021-11-07T23:44:55.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,42,42,2021-11-07T23:45:14Z,2250000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,232.0,,,,,,,,,,,,,
235,PT06M12.00S,2021-11-07T23:45:00.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,42,42,2021-11-07T23:45:00Z,2260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M12.00S,2021-11-07T23:45:04.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,42,42,2021-11-07T23:45:34Z,2270000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M10.00S,2021-11-07T23:48:02.7Z,2,REGULAR,turnover,bad pass,[],1629685,,,1610612739,42,42,2021-11-07T23:48:09Z,2280000,,,0,,D. Windler bad pass TURNOVER (1 TO),"[1629685, 203944]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,1.0,Randle,203944.0,
238,PT06M10.00S,2021-11-07T23:48:02.7Z,2,REGULAR,steal,,[],203944,,,1610612752,42,42,2021-11-07T23:48:04Z,2290000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M06.00S,2021-11-07T23:48:06.4Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203944,93.24901445466492,49.754901960784316,1610612752,44,42,2021-11-07T23:49:02Z,2300000,-1.0,11.0,1,right,J. Randle running DUNK (7 PTS),[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,,,,,,1.11,Made,,,,,7.0,,,,,,,,,
240,PT05M52.00S,2021-11-07T23:48:22.9Z,2,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,44,42,2021-11-07T23:48:31Z,2310000,,,0,,D. Garland bad pass out-of-bounds TURNOVER (1 TO),[1629636],1610612739.0,CLE,bad pass,,,Garland,D. Garland,,,,,1627541.0,,,,,,,,,,,,,,,,,1.0,,,
241,PT05M38.00S,2021-11-07T23:48:44.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201565,91.14651773981603,56.372549019607845,1610612752,46,42,2021-11-07T23:48:50Z,2320000,32.0,31.0,1,right,D. Rose driving floating bank Jump Shot (8 PTS),[201565],1610612752.0,NYK,driving floating bank,,,Rose,D. Rose,,,,,,,,,,4.43,Made,,,,,8.0,,,,,,,,,
242,PT05M23.00S,2021-11-07T23:48:59.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,5.601182654402102,47.794117647058826,1610612739,46,44,2021-11-07T23:49:05Z,2330000,11.0,0.0,1,left,D. Garland driving Layup (7 PTS) (J. Allen 2 AST),"[1629636, 1628386]",1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,,,,,,1.1,Made,,,,,7.0,J. Allen,1628386.0,2.0,,,,,,
244,PT05M09.00S,2021-11-07T23:49:13.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,91.67214191852825,44.85294117647059,1610612752,46,44,2021-11-07T23:49:20Z,2350000,-26.0,26.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,,,,,,3.64,Missed,,,,,,,,,,,,,,
245,PT05M08.00S,2021-11-07T23:49:14.4Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,46,44,2021-11-07T23:49:20Z,2360000,,,0,,J. Allen REBOUND (Off:2 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,244.0,6.0,4.0,2.0,,,,,,,,,,
246,PT05M04.00S,2021-11-07T23:49:18.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629012,28.07161629434954,21.568627450980394,1610612739,46,44,2021-11-07T23:51:29Z,2370000,142.0,211.0,1,left,MISS C. Sexton 25' running 3PT,[1629012],1610612739.0,CLE,running,,,Sexton,C. Sexton,,,,,,,,,,25.48,Missed,,,,,,,,,,,,,,
247,PT05M02.00S,2021-11-07T23:49:20.3Z,2,REGULAR,rebound,defensive,[],203457,,,1610612752,46,44,2021-11-07T23:49:24Z,2380000,,,0,,N. Noel REBOUND (Off:0 Def:2),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,246.0,2.0,2.0,0.0,,,,,,,,,,
248,PT04M52.00S,2021-11-07T23:49:31.3Z,2,REGULAR,2pt,Jump Shot,[],203944,83.13074901445466,26.96078431372549,1610612752,46,44,2021-11-07T23:49:36Z,2390000,-115.0,106.0,1,right,MISS J. Randle 15' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,,,,,,15.66,Missed,,,,,,,,,,,,,,
249,PT04M50.00S,2021-11-07T23:49:33.3Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,46,44,2021-11-07T23:49:36Z,2400000,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,248.0,2.0,2.0,0.0,,,,,,,,,,
250,PT04M38.00S,2021-11-07T23:49:44.9Z,2,REGULAR,3pt,Jump Shot,[],1629685,30.699737187910642,64.2156862745098,1610612739,46,47,2021-11-07T23:49:49Z,2410000,-71.0,236.0,1,left,D. Windler 24' 3PT  (3 PTS) (J. Allen 3 AST),"[1629685, 1628386]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,24.66,Made,,,,,3.0,J. Allen,1628386.0,3.0,,,,,,
252,PT04M21.00S,2021-11-07T23:50:02.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.46057818659659,50.73529411764706,1610612752,46,47,2021-11-07T23:50:09Z,2430000,4.0,18.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,,,,,,1.88,Missed,,,,,,,,,,,,,,
253,PT04M19.00S,2021-11-07T23:50:04.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,46,47,2021-11-07T23:50:09Z,2440000,,,0,,J. Allen REBOUND (Off:2 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,252.0,7.0,5.0,2.0,,,,,,,,,,
254,PT04M18.00S,2021-11-07T23:50:06.6Z,2,REGULAR,foul,personal,[],202692,,,1610612739,46,47,2021-11-07T23:52:35Z,2450000,,,0,,A. Burks take personal FOUL (1 PF),"[202692, 1629012]",1610612752.0,NYK,take,,,Burks,A. Burks,,,,,1627541.0,1.0,0.0,Sexton,1629012.0,,,,,,,,,,,,,,,,
256,PT04M18.00S,2021-11-07T23:50:06.7Z,2,REGULAR,substitution,out,[],202692,,,1610612739,46,47,2021-11-07T23:50:24Z,2470000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M18.00S,2021-11-07T23:50:06.7Z,2,REGULAR,substitution,out,[],1629012,,,1610612739,46,47,2021-11-07T23:50:24Z,2480000,,,0,,SUB out: C. Sexton,[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M18.00S,2021-11-07T23:50:06.7Z,2,REGULAR,substitution,out,[],1629685,,,1610612739,46,47,2021-11-07T23:50:24Z,2490000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M18.00S,2021-11-07T23:50:06.7Z,2,REGULAR,substitution,in,[],203095,,,1610612739,46,47,2021-11-07T23:50:24Z,2500000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M18.00S,2021-11-07T23:50:06.7Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,46,47,2021-11-07T23:50:24Z,2510000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M18.00S,2021-11-07T23:50:06.7Z,2,REGULAR,substitution,in,[],201937,,,1610612739,46,47,2021-11-07T23:50:24Z,2520000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M09.00S,2021-11-07T23:50:45.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,7.835085413929041,62.00980392156863,1610612739,46,47,2021-11-07T23:53:21Z,2530000,-60.0,21.0,1,left,MISS D. Garland 6' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,,,,,,6.36,Missed,,,,,,,,,,,,,,
263,PT04M06.00S,2021-11-07T23:50:48.6Z,2,REGULAR,rebound,defensive,[],203457,,,1610612752,46,47,2021-11-07T23:50:50Z,2540000,,,0,,N. Noel REBOUND (Off:0 Def:3),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,262.0,3.0,3.0,0.0,,,,,,,,,,
264,PT03M55.00S,2021-11-07T23:50:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203095,89.83245729303549,45.09803921568628,1610612752,48,47,2021-11-07T23:51:03Z,2550000,-25.0,43.0,1,right,E. Fournier driving finger roll Layup (13 PTS) (J. Randle 5 AST),"[203095, 203944]",1610612752.0,NYK,driving finger roll,,,Fournier,E. Fournier,,,,,,,,,,4.96,Made,,,,,13.0,J. Randle,203944.0,5.0,,,,,,
266,PT03M41.00S,2021-11-07T23:51:20.3Z,2,REGULAR,3pt,Jump Shot,[],1629731,25.57490144546649,83.33333333333334,1610612739,48,47,2021-11-07T23:51:24Z,2570000,-167.0,188.0,1,left,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,25.12,Missed,,,,,,,,,,,,,,
267,PT03M38.00S,2021-11-07T23:51:23.3Z,2,REGULAR,rebound,defensive,[],201565,,,1610612752,48,47,2021-11-07T23:51:24Z,2580000,,,0,,D. Rose REBOUND (Off:0 Def:1),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,266.0,1.0,1.0,0.0,,,,,,,,,,
268,PT03M30.00S,2021-11-07T23:51:32.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203457,93.64323258869908,49.50980392156863,1610612752,50,47,2021-11-07T23:51:39Z,2590000,-2.0,7.0,1,right,N. Noel Layup (2 PTS) (D. Rose 4 AST),"[203457, 201565]",1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,0.77,Made,,,,,2.0,D. Rose,201565.0,4.0,,,,,,
270,PT03M30.00S,2021-11-07T23:51:36.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628386,,,1610612752,50,47,2021-11-07T23:55:24Z,2610000,,,0,,J. Allen shooting personal FOUL (1 PF) (Noel 1 FT),"[1628386, 203457]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,1627541.0,1.0,0.0,Noel,203457.0,,,,,,,,,,,,,,,,
272,PT03M30.00S,2021-11-07T23:51:36.1Z,2,REGULAR,substitution,out,[],1629731,,,1610612752,50,47,2021-11-07T23:52:01Z,2630000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M30.00S,2021-11-07T23:51:36.1Z,2,REGULAR,substitution,in,[],1626224,,,1610612752,50,47,2021-11-07T23:52:01Z,2640000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M30.00S,2021-11-07T23:52:18.9Z,2,REGULAR,freethrow,1 of 1,[],203457,,,1610612752,51,47,2021-11-07T23:52:19Z,2650000,,,0,,N. Noel Free Throw 1 of 1 (3 PTS),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,
278,PT03M10.00S,2021-11-07T23:52:40.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,6.258212877792378,49.01960784313725,1610612739,51,49,2021-11-07T23:58:50Z,2690000,5.0,6.0,1,left,E. Mobley cutting DUNK (10 PTS) (D. Garland 3 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,,,,,,0.8,Made,,,,,10.0,D. Garland,1629636.0,3.0,,,,,,
280,PT02M49.00S,2021-11-07T23:53:00.8Z,2,REGULAR,2pt,Jump Shot,[],203944,89.83245729303549,27.450980392156865,1610612752,51,49,2021-11-07T23:53:05Z,2710000,-113.0,43.0,1,right,MISS J. Randle 12' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,,,,,,12.07,Missed,,,,,,,,,,,,,,
281,PT02M47.00S,2021-11-07T23:53:02.8Z,2,REGULAR,rebound,defensive,[],1626224,,,1610612739,51,49,2021-11-07T23:53:05Z,2720000,,,0,,C. Osman REBOUND (Off:1 Def:2),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,280.0,3.0,2.0,1.0,,,,,,,,,,
282,PT02M37.00S,2021-11-07T23:53:16.0Z,2,REGULAR,foul,personal,['2freethrow'],203457,,,1610612739,51,49,2021-11-07T23:53:28Z,2730000,,,0,,N. Noel shooting personal FOUL (1 PF) (Mobley 2 FT),"[203457, 1630596]",1610612752.0,NYK,shooting,,,Noel,N. Noel,,,,,1627541.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,,
284,PT02M37.00S,2021-11-07T23:53:31.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,51,49,2021-11-07T23:53:31Z,2750000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M37.00S,2021-11-07T23:53:31.2Z,2,REGULAR,substitution,out,[],203457,,,1610612739,51,49,2021-11-07T23:56:06Z,2760000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
